book,sym,day,wd,dte,arm,dwell,entry_hm,exit_cfg,sl,K_spot,K_used,spot0,forward,fwd_gap,strike_changed,ce0,pe0,credit,skew,ba_pct,exit_hm,exit_comb,reason,spot_exit,idx_move_pct,gross_lot,net_lot,lot
TIMEB_NIFTY,NIFTY,2026-06-19,4,2,B,0,10:00,12:00,20,24000,24000,23987.7,23989.65,1.95,0,118.7,129.05,247.75,-10.35,0.124,12:00,241.9,TIME_EXIT,23954.4,-0.1388,380,130,65
COMB_NIFTY,NIFTY,2026-06-22,0,1,A,2,09:16,15:20,30,24100,24100,24098.25,24104.7,6.45,0,86.85,82.15,169.0,4.7,0.296,15:20,131.6,TIME_EXIT,24093.8,-0.0185,2431,2181,65
COMB_NIFTY,NIFTY,2026-06-22,0,1,A,0,09:16,15:20,30,24100,24100,24098.25,24104.7,6.45,0,86.85,82.15,169.0,4.7,0.296,15:20,131.6,TIME_EXIT,24093.8,-0.0185,2431,2181,65
COMB_NIFTY,NIFTY,2026-06-22,0,1,B,2,09:16,15:20,30,24100,24100,24098.25,24104.7,6.45,0,86.85,82.15,169.0,4.7,0.296,15:20,131.6,TIME_EXIT,24093.8,-0.0185,2431,2181,65
COMB_NIFTY,NIFTY,2026-06-22,0,1,B,0,09:16,15:20,30,24100,24100,24098.25,24104.7,6.45,0,86.85,82.15,169.0,4.7,0.296,15:20,131.6,TIME_EXIT,24093.8,-0.0185,2431,2181,65
TIMEB_NIFTY,NIFTY,2026-06-22,0,1,A,2,13:00,14:00,20,24100,24100,24123.5,24129.95,6.45,0,86.75,56.8,143.55,29.95,0.219,14:00,139.5,TIME_EXIT,24126.0,0.0104,263,13,65
TIMEB_NIFTY,NIFTY,2026-06-22,0,1,A,0,13:00,14:00,20,24100,24100,24123.5,24129.95,6.45,0,86.75,56.8,143.55,29.95,0.219,14:00,139.5,TIME_EXIT,24126.0,0.0104,263,13,65
TIMEB_NIFTY,NIFTY,2026-06-22,0,1,B,2,13:00,14:00,20,24100,24150,24123.5,24129.95,6.45,1,61.15,81.15,142.3,-20.0,0.174,14:00,137.25,TIME_EXIT,24126.0,0.0104,328,78,65
TIMEB_NIFTY,NIFTY,2026-06-22,0,1,B,0,13:00,14:00,20,24100,24150,24123.5,24129.95,6.45,1,61.15,81.15,142.3,-20.0,0.174,14:00,137.25,TIME_EXIT,24126.0,0.0104,328,78,65
COMB_NIFTY,NIFTY,2026-06-23,1,0,A,2,09:16,15:20,25,24050,24050,24056.75,24052.45,-4.3,0,45.4,42.95,88.35,2.45,0.223,12:10,111.9,SL_DWELL,23966.2,-0.3764,-1531,-1781,65
COMB_NIFTY,NIFTY,2026-06-23,1,0,A,0,09:16,15:20,25,24050,24050,24056.75,24052.45,-4.3,0,45.4,42.95,88.35,2.45,0.223,09:40,110.6,SL_IMMEDIATE,24124.9,0.2833,-1446,-1696,65
COMB_NIFTY,NIFTY,2026-06-23,1,0,B,2,09:16,15:20,25,24050,24050,24056.75,24052.45,-4.3,0,45.4,42.95,88.35,2.45,0.223,12:10,111.9,SL_DWELL,23966.2,-0.3764,-1531,-1781,65
COMB_NIFTY,NIFTY,2026-06-23,1,0,B,0,09:16,15:20,25,24050,24050,24056.75,24052.45,-4.3,0,45.4,42.95,88.35,2.45,0.223,09:40,110.6,SL_IMMEDIATE,24124.9,0.2833,-1446,-1696,65
TIMEB_NIFTY,NIFTY,2026-06-23,1,0,A,2,09:30,11:00,25,24100,24100,24088.95,24088.7,-0.25,0,34.4,45.7,80.1,-11.3,0.255,11:00,63.35,TIME_EXIT,24093.85,0.0203,1089,839,65
TIMEB_NIFTY,NIFTY,2026-06-23,1,0,A,0,09:30,11:00,25,24100,24100,24088.95,24088.7,-0.25,0,34.4,45.7,80.1,-11.3,0.255,11:00,63.35,TIME_EXIT,24093.85,0.0203,1089,839,65
TIMEB_NIFTY,NIFTY,2026-06-23,1,0,B,2,09:30,11:00,25,24100,24100,24088.95,24088.7,-0.25,0,34.4,45.7,80.1,-11.3,0.255,11:00,63.35,TIME_EXIT,24093.85,0.0203,1089,839,65
TIMEB_NIFTY,NIFTY,2026-06-23,1,0,B,0,09:30,11:00,25,24100,24100,24088.95,24088.7,-0.25,0,34.4,45.7,80.1,-11.3,0.255,11:00,63.35,TIME_EXIT,24093.85,0.0203,1089,839,65
COMB_NIFTY,NIFTY,2026-06-25,3,3,A,2,09:16,15:20,20,24150,24150,24134.2,24128.05,-6.15,0,109.05,131.0,240.05,-21.95,0.23,15:22,206.2,TIME_EXIT,24040.55,-0.388,2200,1950,65
COMB_NIFTY,NIFTY,2026-06-25,3,3,A,0,09:16,15:20,20,24150,24150,24134.2,24128.05,-6.15,0,109.05,131.0,240.05,-21.95,0.23,15:22,206.2,TIME_EXIT,24040.55,-0.388,2200,1950,65
COMB_NIFTY,NIFTY,2026-06-25,3,3,B,2,09:16,15:20,20,24150,24150,24134.2,24128.05,-6.15,0,109.05,131.0,240.05,-21.95,0.23,15:22,206.2,TIME_EXIT,24040.55,-0.388,2200,1950,65
COMB_NIFTY,NIFTY,2026-06-25,3,3,B,0,09:16,15:20,20,24150,24150,24134.2,24128.05,-6.15,0,109.05,131.0,240.05,-21.95,0.23,15:22,206.2,TIME_EXIT,24040.55,-0.388,2200,1950,65
COMB_NIFTY,NIFTY,2026-06-26,4,2,A,2,09:16,15:20,30,24050,24050,24056.0,24092.2,36.2,0,128.25,86.05,214.3,42.2,,15:20,214.3,TIME_EXIT,24056.0,0.0,0,-250,65
COMB_NIFTY,NIFTY,2026-06-26,4,2,A,0,09:16,15:20,30,24050,24050,24056.0,24092.2,36.2,0,128.25,86.05,214.3,42.2,,15:20,214.3,TIME_EXIT,24056.0,0.0,0,-250,65
COMB_NIFTY,NIFTY,2026-06-26,4,2,B,2,09:16,15:20,30,24050,24100,24056.0,24092.2,36.2,1,101.25,108.2,209.45,-6.95,,15:20,209.45,TIME_EXIT,24056.0,0.0,0,-250,65
COMB_NIFTY,NIFTY,2026-06-26,4,2,B,0,09:16,15:20,30,24050,24100,24056.0,24092.2,36.2,1,101.25,108.2,209.45,-6.95,,15:20,209.45,TIME_EXIT,24056.0,0.0,0,-250,65
TIMEB_NIFTY,NIFTY,2026-06-26,4,2,A,2,10:00,12:00,20,24050,24050,24056.0,24092.2,36.2,0,128.25,86.05,214.3,42.2,,12:00,214.3,TIME_EXIT,24056.0,0.0,0,-250,65
TIMEB_NIFTY,NIFTY,2026-06-26,4,2,A,0,10:00,12:00,20,24050,24050,24056.0,24092.2,36.2,0,128.25,86.05,214.3,42.2,,12:00,214.3,TIME_EXIT,24056.0,0.0,0,-250,65
TIMEB_NIFTY,NIFTY,2026-06-26,4,2,B,2,10:00,12:00,20,24050,24100,24056.0,24092.2,36.2,1,101.25,108.2,209.45,-6.95,,12:00,209.45,TIME_EXIT,24056.0,0.0,0,-250,65
TIMEB_NIFTY,NIFTY,2026-06-26,4,2,B,0,10:00,12:00,20,24050,24100,24056.0,24092.2,36.2,1,101.25,108.2,209.45,-6.95,,12:00,209.45,TIME_EXIT,24056.0,0.0,0,-250,65
COMB_NIFTY,NIFTY,2026-06-29,0,1,A,2,09:16,15:20,30,24100,24100,24090.95,24100.2,9.25,0,89.1,88.9,178.0,0.2,0.254,15:20,193.6,TIME_EXIT,23947.85,-0.594,-1014,-1264,65
COMB_NIFTY,NIFTY,2026-06-29,0,1,A,0,09:16,15:20,30,24100,24100,24090.95,24100.2,9.25,0,89.1,88.9,178.0,0.2,0.254,15:20,193.6,TIME_EXIT,23947.85,-0.594,-1014,-1264,65
COMB_NIFTY,NIFTY,2026-06-29,0,1,B,2,09:16,15:20,30,24100,24100,24090.95,24100.2,9.25,0,89.1,88.9,178.0,0.2,0.254,15:20,193.6,TIME_EXIT,23947.85,-0.594,-1014,-1264,65
COMB_NIFTY,NIFTY,2026-06-29,0,1,B,0,09:16,15:20,30,24100,24100,24090.95,24100.2,9.25,0,89.1,88.9,178.0,0.2,0.254,15:20,193.6,TIME_EXIT,23947.85,-0.594,-1014,-1264,65
TIMEB_NIFTY,NIFTY,2026-06-29,0,1,A,2,13:00,14:00,20,23950,23950,23963.3,23970.55,7.25,0,98.1,77.55,175.65,20.55,0.154,14:00,169.45,TIME_EXIT,23948.15,-0.0632,403,153,65
TIMEB_NIFTY,NIFTY,2026-06-29,0,1,A,0,13:00,14:00,20,23950,23950,23963.3,23970.55,7.25,0,98.1,77.55,175.65,20.55,0.154,14:00,169.45,TIME_EXIT,23948.15,-0.0632,403,153,65
TIMEB_NIFTY,NIFTY,2026-06-29,0,1,B,2,13:00,14:00,20,23950,23950,23963.3,23970.55,7.25,0,98.1,77.55,175.65,20.55,0.154,14:00,169.45,TIME_EXIT,23948.15,-0.0632,403,153,65
TIMEB_NIFTY,NIFTY,2026-06-29,0,1,B,0,13:00,14:00,20,23950,23950,23963.3,23970.55,7.25,0,98.1,77.55,175.65,20.55,0.154,14:00,169.45,TIME_EXIT,23948.15,-0.0632,403,153,65
COMB_NIFTY,NIFTY,2026-06-30,1,0,A,2,09:16,15:20,25,24000,24000,23989.45,23995.1,5.65,0,53.5,58.4,111.9,-4.9,0.272,09:24,154.6,SL_DWELL,23909.25,-0.3343,-2776,-3026,65
COMB_NIFTY,NIFTY,2026-06-30,1,0,A,0,09:16,15:20,25,24000,24000,23989.45,23995.1,5.65,0,53.5,58.4,111.9,-4.9,0.272,09:22,143.35,SL_IMMEDIATE,23924.75,-0.2697,-2044,-2294,65
COMB_NIFTY,NIFTY,2026-06-30,1,0,B,2,09:16,15:20,25,24000,24000,23989.45,23995.1,5.65,0,53.5,58.4,111.9,-4.9,0.272,09:24,154.6,SL_DWELL,23909.25,-0.3343,-2776,-3026,65
COMB_NIFTY,NIFTY,2026-06-30,1,0,B,0,09:16,15:20,25,24000,24000,23989.45,23995.1,5.65,0,53.5,58.4,111.9,-4.9,0.272,09:22,143.35,SL_IMMEDIATE,23924.75,-0.2697,-2044,-2294,65
TIMEB_NIFTY,NIFTY,2026-06-30,1,0,A,2,09:30,11:00,25,23900,23900,23898.95,23905.55,6.6,0,71.4,65.85,137.25,5.55,0.257,11:00,107.25,TIME_EXIT,23877.2,-0.091,1950,1700,65
TIMEB_NIFTY,NIFTY,2026-06-30,1,0,A,0,09:30,11:00,25,23900,23900,23898.95,23905.55,6.6,0,71.4,65.85,137.25,5.55,0.257,11:00,107.25,TIME_EXIT,23877.2,-0.091,1950,1700,65
TIMEB_NIFTY,NIFTY,2026-06-30,1,0,B,2,09:30,11:00,25,23900,23900,23898.95,23905.55,6.6,0,71.4,65.85,137.25,5.55,0.257,11:00,107.25,TIME_EXIT,23877.2,-0.091,1950,1700,65
TIMEB_NIFTY,NIFTY,2026-06-30,1,0,B,0,09:30,11:00,25,23900,23900,23898.95,23905.55,6.6,0,71.4,65.85,137.25,5.55,0.257,11:00,107.25,TIME_EXIT,23877.2,-0.091,1950,1700,65
COMB_NIFTY,NIFTY,2026-07-02,3,3,A,2,09:16,15:20,20,24100,24100,24079.65,24102.65,23.0,0,135.55,132.9,268.45,2.65,0.186,15:20,234.0,TIME_EXIT,24156.6,0.3196,2239,1989,65
COMB_NIFTY,NIFTY,2026-07-02,3,3,A,0,09:16,15:20,20,24100,24100,24079.65,24102.65,23.0,0,135.55,132.9,268.45,2.65,0.186,15:20,234.0,TIME_EXIT,24156.6,0.3196,2239,1989,65
COMB_NIFTY,NIFTY,2026-07-02,3,3,B,2,09:16,15:20,20,24100,24100,24079.65,24102.65,23.0,0,135.55,132.9,268.45,2.65,0.186,15:20,234.0,TIME_EXIT,24156.6,0.3196,2239,1989,65
COMB_NIFTY,NIFTY,2026-07-02,3,3,B,0,09:16,15:20,20,24100,24100,24079.65,24102.65,23.0,0,135.55,132.9,268.45,2.65,0.186,15:20,234.0,TIME_EXIT,24156.6,0.3196,2239,1989,65
COMB_NIFTY,NIFTY,2026-07-03,4,2,A,2,09:16,15:20,30,24300,24300,24315.1,24322.65,7.55,0,119.9,97.25,217.15,22.65,0.186,15:20,178.5,TIME_EXIT,24269.8,-0.1863,2512,2262,65
COMB_NIFTY,NIFTY,2026-07-03,4,2,A,0,09:16,15:20,30,24300,24300,24315.1,24322.65,7.55,0,119.9,97.25,217.15,22.65,0.186,15:20,178.5,TIME_EXIT,24269.8,-0.1863,2512,2262,65
COMB_NIFTY,NIFTY,2026-07-03,4,2,B,2,09:16,15:20,30,24300,24300,24315.1,24322.65,7.55,0,119.9,97.25,217.15,22.65,0.186,15:20,178.5,TIME_EXIT,24269.8,-0.1863,2512,2262,65
COMB_NIFTY,NIFTY,2026-07-03,4,2,B,0,09:16,15:20,30,24300,24300,24315.1,24322.65,7.55,0,119.9,97.25,217.15,22.65,0.186,15:20,178.5,TIME_EXIT,24269.8,-0.1863,2512,2262,65
TIMEB_NIFTY,NIFTY,2026-07-03,4,2,A,2,10:00,12:00,20,24350,24350,24335.3,24346.35,11.05,0,100.35,104.0,204.35,-3.65,0.269,12:00,195.7,TIME_EXIT,24353.4,0.0744,562,312,65
TIMEB_NIFTY,NIFTY,2026-07-03,4,2,A,0,10:00,12:00,20,24350,24350,24335.3,24346.35,11.05,0,100.35,104.0,204.35,-3.65,0.269,12:00,195.7,TIME_EXIT,24353.4,0.0744,562,312,65
TIMEB_NIFTY,NIFTY,2026-07-03,4,2,B,2,10:00,12:00,20,24350,24350,24335.3,24346.35,11.05,0,100.35,104.0,204.35,-3.65,0.269,12:00,195.7,TIME_EXIT,24353.4,0.0744,562,312,65
TIMEB_NIFTY,NIFTY,2026-07-03,4,2,B,0,10:00,12:00,20,24350,24350,24335.3,24346.35,11.05,0,100.35,104.0,204.35,-3.65,0.269,12:00,195.7,TIME_EXIT,24353.4,0.0744,562,312,65
COMB_NIFTY,NIFTY,2026-07-06,0,1,A,2,09:16,15:20,30,24350,24350,24335.35,24325.45,-9.9,0,65.45,90.0,155.45,-24.55,0.264,15:20,133.85,TIME_EXIT,24433.1,0.4017,1404,1154,65
COMB_NIFTY,NIFTY,2026-07-06,0,1,A,0,09:16,15:20,30,24350,24350,24335.35,24325.45,-9.9,0,65.45,90.0,155.45,-24.55,0.264,15:20,133.85,TIME_EXIT,24433.1,0.4017,1404,1154,65
COMB_NIFTY,NIFTY,2026-07-06,0,1,B,2,09:16,15:20,30,24350,24350,24335.35,24325.45,-9.9,0,65.45,90.0,155.45,-24.55,0.264,15:20,133.85,TIME_EXIT,24433.1,0.4017,1404,1154,65
COMB_NIFTY,NIFTY,2026-07-06,0,1,B,0,09:16,15:20,30,24350,24350,24335.35,24325.45,-9.9,0,65.45,90.0,155.45,-24.55,0.264,15:20,133.85,TIME_EXIT,24433.1,0.4017,1404,1154,65
TIMEB_NIFTY,NIFTY,2026-07-06,0,1,A,2,13:00,14:00,20,24450,24450,24439.0,24427.7,-11.3,0,58.0,80.3,138.3,-22.3,0.254,14:00,135.05,TIME_EXIT,24409.15,-0.1221,211,-39,65
TIMEB_NIFTY,NIFTY,2026-07-06,0,1,A,0,13:00,14:00,20,24450,24450,24439.0,24427.7,-11.3,0,58.0,80.3,138.3,-22.3,0.254,14:00,135.05,TIME_EXIT,24409.15,-0.1221,211,-39,65
TIMEB_NIFTY,NIFTY,2026-07-06,0,1,B,2,13:00,14:00,20,24450,24450,24439.0,24427.7,-11.3,0,58.0,80.3,138.3,-22.3,0.254,14:00,135.05,TIME_EXIT,24409.15,-0.1221,211,-39,65
TIMEB_NIFTY,NIFTY,2026-07-06,0,1,B,0,13:00,14:00,20,24450,24450,24439.0,24427.7,-11.3,0,58.0,80.3,138.3,-22.3,0.254,14:00,135.05,TIME_EXIT,24409.15,-0.1221,211,-39,65
COMB_NIFTY,NIFTY,2026-07-07,1,0,A,2,09:16,15:20,25,24450,24450,24466.05,24457.6,-8.45,0,51.15,43.55,94.7,7.6,0.164,15:20,48.0,TIME_EXIT,24389.0,-0.3149,3035,2785,65
COMB_NIFTY,NIFTY,2026-07-07,1,0,A,0,09:16,15:20,25,24450,24450,24466.05,24457.6,-8.45,0,51.15,43.55,94.7,7.6,0.164,15:20,48.0,TIME_EXIT,24389.0,-0.3149,3035,2785,65
COMB_NIFTY,NIFTY,2026-07-07,1,0,B,2,09:16,15:20,25,24450,24450,24466.05,24457.6,-8.45,0,51.15,43.55,94.7,7.6,0.164,15:20,48.0,TIME_EXIT,24389.0,-0.3149,3035,2785,65
COMB_NIFTY,NIFTY,2026-07-07,1,0,B,0,09:16,15:20,25,24450,24450,24466.05,24457.6,-8.45,0,51.15,43.55,94.7,7.6,0.164,15:20,48.0,TIME_EXIT,24389.0,-0.3149,3035,2785,65
TIMEB_NIFTY,NIFTY,2026-07-07,1,0,A,2,09:30,11:00,25,24450,24450,24456.8,24445.1,-11.7,0,42.4,47.3,89.7,-4.9,0.224,11:00,73.65,TIME_EXIT,24480.75,0.0979,1043,793,65
TIMEB_NIFTY,NIFTY,2026-07-07,1,0,A,0,09:30,11:00,25,24450,24450,24456.8,24445.1,-11.7,0,42.4,47.3,89.7,-4.9,0.224,11:00,73.65,TIME_EXIT,24480.75,0.0979,1043,793,65
TIMEB_NIFTY,NIFTY,2026-07-07,1,0,B,2,09:30,11:00,25,24450,24450,24456.8,24445.1,-11.7,0,42.4,47.3,89.7,-4.9,0.224,11:00,73.65,TIME_EXIT,24480.75,0.0979,1043,793,65
TIMEB_NIFTY,NIFTY,2026-07-07,1,0,B,0,09:30,11:00,25,24450,24450,24456.8,24445.1,-11.7,0,42.4,47.3,89.7,-4.9,0.224,11:00,73.65,TIME_EXIT,24480.75,0.0979,1043,793,65
COMB_NIFTY,NIFTY,2026-07-09,3,3,A,2,09:16,15:20,20,23950,23950,23959.1,23959.95,0.85,0,164.45,154.5,318.95,9.95,0.236,15:20,271.35,TIME_EXIT,23953.8,-0.0221,3094,2844,65
COMB_NIFTY,NIFTY,2026-07-09,3,3,A,0,09:16,15:20,20,23950,23950,23959.1,23959.95,0.85,0,164.45,154.5,318.95,9.95,0.236,15:20,271.35,TIME_EXIT,23953.8,-0.0221,3094,2844,65
COMB_NIFTY,NIFTY,2026-07-09,3,3,B,2,09:16,15:20,20,23950,23950,23959.1,23959.95,0.85,0,164.45,154.5,318.95,9.95,0.236,15:20,271.35,TIME_EXIT,23953.8,-0.0221,3094,2844,65
COMB_NIFTY,NIFTY,2026-07-09,3,3,B,0,09:16,15:20,20,23950,23950,23959.1,23959.95,0.85,0,164.45,154.5,318.95,9.95,0.236,15:20,271.35,TIME_EXIT,23953.8,-0.0221,3094,2844,65
COMB_NIFTY,NIFTY,2026-07-10,4,2,A,2,09:16,15:20,30,24150,24150,24149.85,24166.25,16.4,0,125.3,109.05,234.35,16.25,0.168,15:20,205.1,TIME_EXIT,24203.9,0.2238,1901,1651,65
COMB_NIFTY,NIFTY,2026-07-10,4,2,A,0,09:16,15:20,30,24150,24150,24149.85,24166.25,16.4,0,125.3,109.05,234.35,16.25,0.168,15:20,205.1,TIME_EXIT,24203.9,0.2238,1901,1651,65
COMB_NIFTY,NIFTY,2026-07-10,4,2,B,2,09:16,15:20,30,24150,24150,24149.85,24166.25,16.4,0,125.3,109.05,234.35,16.25,0.168,15:20,205.1,TIME_EXIT,24203.9,0.2238,1901,1651,65
COMB_NIFTY,NIFTY,2026-07-10,4,2,B,0,09:16,15:20,30,24150,24150,24149.85,24166.25,16.4,0,125.3,109.05,234.35,16.25,0.168,15:20,205.1,TIME_EXIT,24203.9,0.2238,1901,1651,65
TIMEB_NIFTY,NIFTY,2026-07-10,4,2,A,2,10:00,12:00,20,24200,24200,24217.1,24214.75,-2.35,0,123.95,109.2,233.15,14.75,0.212,12:00,215.1,TIME_EXIT,24171.3,-0.1891,1173,923,65
TIMEB_NIFTY,NIFTY,2026-07-10,4,2,A,0,10:00,12:00,20,24200,24200,24217.1,24214.75,-2.35,0,123.95,109.2,233.15,14.75,0.212,12:00,215.1,TIME_EXIT,24171.3,-0.1891,1173,923,65
TIMEB_NIFTY,NIFTY,2026-07-10,4,2,B,2,10:00,12:00,20,24200,24200,24217.1,24214.75,-2.35,0,123.95,109.2,233.15,14.75,0.212,12:00,215.1,TIME_EXIT,24171.3,-0.1891,1173,923,65
TIMEB_NIFTY,NIFTY,2026-07-10,4,2,B,0,10:00,12:00,20,24200,24200,24217.1,24214.75,-2.35,0,123.95,109.2,233.15,14.75,0.212,12:00,215.1,TIME_EXIT,24171.3,-0.1891,1173,923,65
COMB_NIFTY,NIFTY,2026-07-13,0,1,A,2,09:16,15:20,30,24000,24000,24020.9,23997.6,-23.3,0,89.6,92.0,181.6,-2.4,0.138,12:16,236.55,SL_DWELL,24173.35,0.6347,-3572,-3822,65
COMB_NIFTY,NIFTY,2026-07-13,0,1,A,0,09:16,15:20,30,24000,24000,24020.9,23997.6,-23.3,0,89.6,92.0,181.6,-2.4,0.138,12:14,253.95,SL_IMMEDIATE,24189.35,0.7013,-4703,-4953,65
COMB_NIFTY,NIFTY,2026-07-13,0,1,B,2,09:16,15:20,30,24000,24000,24020.9,23997.6,-23.3,0,89.6,92.0,181.6,-2.4,0.138,12:16,236.55,SL_DWELL,24173.35,0.6347,-3572,-3822,65
COMB_NIFTY,NIFTY,2026-07-13,0,1,B,0,09:16,15:20,30,24000,24000,24020.9,23997.6,-23.3,0,89.6,92.0,181.6,-2.4,0.138,12:14,253.95,SL_IMMEDIATE,24189.35,0.7013,-4703,-4953,65
TIMEB_NIFTY,NIFTY,2026-07-13,0,1,A,2,13:00,14:00,20,24200,24200,24223.4,24208.75,-14.65,0,97.55,88.8,186.35,8.75,0.19,14:00,177.15,TIME_EXIT,24197.35,-0.1075,598,348,65
TIMEB_NIFTY,NIFTY,2026-07-13,0,1,A,0,13:00,14:00,20,24200,24200,24223.4,24208.75,-14.65,0,97.55,88.8,186.35,8.75,0.19,14:00,177.15,TIME_EXIT,24197.35,-0.1075,598,348,65
TIMEB_NIFTY,NIFTY,2026-07-13,0,1,B,2,13:00,14:00,20,24200,24200,24223.4,24208.75,-14.65,0,97.55,88.8,186.35,8.75,0.19,14:00,177.15,TIME_EXIT,24197.35,-0.1075,598,348,65
TIMEB_NIFTY,NIFTY,2026-07-13,0,1,B,0,13:00,14:00,20,24200,24200,24223.4,24208.75,-14.65,0,97.55,88.8,186.35,8.75,0.19,14:00,177.15,TIME_EXIT,24197.35,-0.1075,598,348,65
COMB_NIFTY,NIFTY,2026-07-14,1,0,A,2,09:16,15:20,25,24050,24050,24065.1,24056.15,-8.95,0,65.5,59.35,124.85,6.15,0.32,15:20,3.9,TIME_EXIT,24043.45,-0.09,7862,7612,65
COMB_NIFTY,NIFTY,2026-07-14,1,0,A,0,09:16,15:20,25,24050,24050,24065.1,24056.15,-8.95,0,65.5,59.35,124.85,6.15,0.32,15:20,3.9,TIME_EXIT,24043.45,-0.09,7862,7612,65
COMB_NIFTY,NIFTY,2026-07-14,1,0,B,2,09:16,15:20,25,24050,24050,24065.1,24056.15,-8.95,0,65.5,59.35,124.85,6.15,0.32,15:20,3.9,TIME_EXIT,24043.45,-0.09,7862,7612,65
COMB_NIFTY,NIFTY,2026-07-14,1,0,B,0,09:16,15:20,25,24050,24050,24065.1,24056.15,-8.95,0,65.5,59.35,124.85,6.15,0.32,15:20,3.9,TIME_EXIT,24043.45,-0.09,7862,7612,65
TIMEB_NIFTY,NIFTY,2026-07-14,1,0,A,2,09:30,11:00,25,24150,24150,24140.6,24127.35,-13.25,0,52.1,74.75,126.85,-22.65,0.23,11:00,97.8,TIME_EXIT,24121.3,-0.0799,1888,1638,65
TIMEB_NIFTY,NIFTY,2026-07-14,1,0,A,0,09:30,11:00,25,24150,24150,24140.6,24127.35,-13.25,0,52.1,74.75,126.85,-22.65,0.23,11:00,97.8,TIME_EXIT,24121.3,-0.0799,1888,1638,65
TIMEB_NIFTY,NIFTY,2026-07-14,1,0,B,2,09:30,11:00,25,24150,24150,24140.6,24127.35,-13.25,0,52.1,74.75,126.85,-22.65,0.23,11:00,97.8,TIME_EXIT,24121.3,-0.0799,1888,1638,65
TIMEB_NIFTY,NIFTY,2026-07-14,1,0,B,0,09:30,11:00,25,24150,24150,24140.6,24127.35,-13.25,0,52.1,74.75,126.85,-22.65,0.23,11:00,97.8,TIME_EXIT,24121.3,-0.0799,1888,1638,65
COMB_NIFTY,NIFTY,2026-07-16,3,3,A,2,09:16,15:20,20,24150,24150,24126.05,24128.0,1.95,0,131.3,153.3,284.6,-22.0,0.073,15:20,260.4,TIME_EXIT,24065.65,-0.2504,1573,1323,65
COMB_NIFTY,NIFTY,2026-07-16,3,3,A,0,09:16,15:20,20,24150,24150,24126.05,24128.0,1.95,0,131.3,153.3,284.6,-22.0,0.073,15:20,260.4,TIME_EXIT,24065.65,-0.2504,1573,1323,65
COMB_NIFTY,NIFTY,2026-07-16,3,3,B,2,09:16,15:20,20,24150,24150,24126.05,24128.0,1.95,0,131.3,153.3,284.6,-22.0,0.073,15:20,260.4,TIME_EXIT,24065.65,-0.2504,1573,1323,65
COMB_NIFTY,NIFTY,2026-07-16,3,3,B,0,09:16,15:20,20,24150,24150,24126.05,24128.0,1.95,0,131.3,153.3,284.6,-22.0,0.073,15:20,260.4,TIME_EXIT,24065.65,-0.2504,1573,1323,65
COMB_NIFTY,NIFTY,2026-07-17,4,2,A,2,09:16,15:20,30,24150,24150,24150.9,24136.1,-14.8,0,122.6,136.5,259.1,-13.9,0.138,15:20,279.75,TIME_EXIT,24329.0,0.7374,-1342,-1592,65
COMB_NIFTY,NIFTY,2026-07-17,4,2,A,0,09:16,15:20,30,24150,24150,24150.9,24136.1,-14.8,0,122.6,136.5,259.1,-13.9,0.138,15:20,279.75,TIME_EXIT,24329.0,0.7374,-1342,-1592,65
COMB_NIFTY,NIFTY,2026-07-17,4,2,B,2,09:16,15:20,30,24150,24150,24150.9,24136.1,-14.8,0,122.6,136.5,259.1,-13.9,0.138,15:20,279.75,TIME_EXIT,24329.0,0.7374,-1342,-1592,65
COMB_NIFTY,NIFTY,2026-07-17,4,2,B,0,09:16,15:20,30,24150,24150,24150.9,24136.1,-14.8,0,122.6,136.5,259.1,-13.9,0.138,15:20,279.75,TIME_EXIT,24329.0,0.7374,-1342,-1592,65
TIMEB_NIFTY,NIFTY,2026-07-17,4,2,A,2,10:00,12:00,20,24250,24250,24228.85,24195.75,-33.1,0,101.65,155.9,257.55,-54.25,0.251,12:01,258.65,TIME_EXIT,24270.7,0.1727,-71,-321,65
TIMEB_NIFTY,NIFTY,2026-07-17,4,2,A,0,10:00,12:00,20,24250,24250,24228.85,24195.75,-33.1,0,101.65,155.9,257.55,-54.25,0.251,12:01,258.65,TIME_EXIT,24270.7,0.1727,-71,-321,65
TIMEB_NIFTY,NIFTY,2026-07-17,4,2,B,2,10:00,12:00,20,24250,24200,24228.85,24195.75,-33.1,1,125.35,131.4,256.75,-6.05,0.215,12:01,263.0,TIME_EXIT,24270.7,0.1727,-406,-656,65
TIMEB_NIFTY,NIFTY,2026-07-17,4,2,B,0,10:00,12:00,20,24250,24200,24228.85,24195.75,-33.1,1,125.35,131.4,256.75,-6.05,0.215,12:01,263.0,TIME_EXIT,24270.7,0.1727,-406,-656,65
COMB_NIFTY,NIFTY,2026-07-20,0,1,A,2,09:16,15:20,30,24250,24250,24251.25,24225.75,-25.5,0,87.2,111.45,198.65,-24.25,0.227,15:20,147.15,TIME_EXIT,24240.4,-0.0447,3348,3098,65
COMB_NIFTY,NIFTY,2026-07-20,0,1,A,0,09:16,15:20,30,24250,24250,24251.25,24225.75,-25.5,0,87.2,111.45,198.65,-24.25,0.227,15:20,147.15,TIME_EXIT,24240.4,-0.0447,3348,3098,65
