date,baseline,vwap,htf,rsi50,cpr,bb,confluence,fast_pair
2025-06-24,-5275.93,-1165.37,-4309.76,-5275.93,-1996.53,-5275.93,-199.20,138.00
2025-06-25,-3462.18,-3462.18,-1228.92,-1228.92,-2192.30,-3462.18,-1228.92,-5270.19
2025-06-26,-6224.43,-6224.43,-4346.18,-4346.18,-2057.62,-2967.45,-6391.73,-8290.00
2025-06-27,-2349.41,-2349.41,0.00,-1958.87,-390.54,-2349.41,0.00,2825.55
2025-07-01,-4698.79,-4698.79,-4580.70,-4698.79,-4832.49,-4698.79,-4580.70,-5347.43
2025-07-02,-8577.60,-4224.02,-1867.37,-6665.75,-8577.60,-8577.60,-1911.04,-8479.82
2025-07-03,2970.23,2970.23,-3484.41,-4096.49,-1080.99,2970.23,-3484.41,99.51
2025-07-04,2689.99,2689.99,1816.53,1816.53,851.62,1816.53,1816.53,-7645.43
2025-07-07,-4614.61,-4614.61,-4730.59,-3488.07,-2611.59,-4722.27,-4730.59,-7069.94
2025-07-09,-2369.29,-2369.29,-2456.63,-2369.29,-980.59,-2369.29,-2456.63,-5324.31
2025-07-10,-7397.37,-7397.37,-4604.34,-7397.37,-5743.00,-5743.00,-4604.34,-8572.69
2025-07-11,-3943.84,-3943.84,-776.76,-2426.91,-2426.91,-3943.84,-776.76,-2071.43
2025-07-14,-6275.84,-4379.77,-7636.00,-7636.00,-3168.79,-3168.79,-6137.09,-581.99
2025-07-15,-9920.63,-9920.63,-6740.93,-8814.28,-9920.63,-9920.63,-6740.93,-11532.14
2025-07-17,1968.62,1820.57,2437.07,-512.19,1968.62,1968.62,2437.07,3350.13
2025-07-18,-5004.04,-5004.04,-391.22,-6028.28,-2558.10,-5004.04,-391.22,-1037.86
2025-07-21,-3312.57,-3312.57,-2739.09,-2972.62,-202.42,-3312.57,-2739.09,-2800.39
2025-07-22,-2927.37,-2927.37,-1282.02,-251.54,-2927.37,-2927.37,-1282.02,-661.55
2025-07-23,713.55,2088.52,-104.15,2088.52,452.02,713.55,-104.15,-6015.66
2025-07-25,-3007.98,-3007.98,-1270.00,-3007.98,-3007.98,-3007.98,-1270.00,4236.29
2025-07-28,106.20,106.20,862.16,-3949.72,106.20,106.20,862.16,-4242.50
2025-07-29,5538.55,5538.55,126.36,6049.62,4088.09,5319.92,126.36,-2201.59
2025-07-30,-3745.90,-3745.90,-5940.30,-3745.90,-2789.91,-3745.90,-5940.30,-10470.23
2025-07-31,-9776.20,-9776.20,-4602.26,-12279.92,-2238.82,-9776.20,-6279.47,-8851.13
2025-08-04,3924.54,3924.54,-813.56,3924.54,3924.54,3924.54,-813.56,6017.70
2025-08-05,-8227.89,-8227.89,-6393.83,-6573.89,-2144.12,-6573.89,-6393.83,-13682.00
2025-08-06,-7247.75,-6508.24,-3995.34,-6906.10,-6485.62,-7645.61,-1781.08,-14032.77
2025-08-07,4244.00,4244.00,2198.19,5525.63,3086.30,4244.00,2198.19,4870.51
2025-08-08,2931.07,2931.07,2931.07,2931.07,2931.07,2706.49,2931.07,1209.04
2025-08-11,-2043.34,-2043.34,-6455.88,-4582.30,-3070.61,-4582.30,-6455.88,-3699.78
2025-08-12,-6263.82,-6263.82,-5763.41,-6302.34,-5838.95,-6263.82,-5763.41,-10799.83
2025-08-13,-9243.95,-10326.40,-10795.17,-10795.17,-7530.74,-9243.95,-10795.17,-6007.33
2025-08-14,-3352.43,-3352.43,4352.28,4235.86,-3352.43,-3352.43,3148.49,-2643.53
2025-08-18,-6295.85,-3515.23,-2780.62,-6295.85,-6295.85,-6295.85,0.00,-1489.76
2025-08-19,-4877.63,-4877.63,-4616.37,-4427.57,-4877.63,-4877.63,-4616.37,-4976.14
2025-08-20,1805.54,1916.57,2858.18,1916.57,274.21,1805.54,2858.18,3613.28
2025-08-21,-4573.53,-4604.01,-3898.33,-4604.01,-5542.53,-4573.53,-3898.33,-7663.65
2025-08-22,360.24,360.24,1294.54,360.24,360.24,360.24,1294.54,-3570.44
2025-08-26,-4999.23,-4936.92,-2761.63,-3304.88,-3304.88,-4999.23,-1046.71,-4400.21
2025-08-28,-10185.30,-10185.30,-7050.76,-7050.76,-5680.73,-8431.74,-7050.76,-2335.07
2025-08-29,-7051.96,-7051.96,-5220.23,-3788.56,-2683.65,-7051.96,-5220.23,-13148.51
2025-09-01,-3989.79,-4291.44,-3224.05,-6026.34,-5791.10,-3989.79,-3525.70,-733.42
2025-09-03,-1983.68,-141.94,838.05,-986.39,-1983.68,-1983.68,1839.25,-327.43
2025-09-04,1725.15,1725.15,413.31,-397.72,1725.15,1725.15,413.31,-808.33
2025-09-05,-6401.54,-6401.54,-5199.88,-4723.62,-4184.06,-6401.54,-5199.88,-9608.82
2025-09-08,2996.61,2996.61,1685.73,2996.61,2996.61,2996.61,1685.73,-1740.26
2025-09-09,849.16,849.16,-1900.84,-1215.71,-1215.71,849.16,-1900.84,-3783.62
2025-09-11,3276.46,-373.56,1880.57,2202.94,931.14,-513.91,115.17,-2631.08
2025-09-12,-4906.29,-1801.31,-1298.15,142.33,-4906.29,-4906.29,-1298.15,-4697.46
2025-09-15,502.48,502.48,303.34,502.48,387.20,502.48,303.34,-371.04
2025-09-16,-1705.50,-1705.50,-5090.49,-5090.49,-93.87,-1705.50,-5090.49,-1548.35
2025-09-17,-194.83,252.17,539.57,-194.83,-194.83,-194.83,539.57,-939.41
2025-09-19,926.68,-432.29,-691.04,879.33,-98.17,926.68,-2050.01,-4470.05
2025-09-22,712.72,712.72,0.00,712.72,712.72,712.72,0.00,1188.16
2025-09-23,-4480.29,-4480.29,-1231.28,-4480.29,-2887.88,-4858.05,-1231.28,579.71
2025-09-24,-4669.78,-4421.61,-5510.59,-4669.78,-4669.78,-6642.92,-5262.41,-5768.18
2025-09-25,-4372.34,-4372.34,-5772.38,-6150.33,-5035.29,-4372.34,-3983.53,-9879.76
2025-09-29,447.48,1769.95,-1000.71,-1069.56,-3091.94,447.48,-76.12,-8978.26
2025-09-30,1434.31,1434.31,1741.20,1741.20,1434.31,1434.31,1741.20,1981.23
2025-10-01,-7949.81,-7949.81,-3259.51,-5969.17,-9763.40,-10665.27,-3259.51,-3102.27
2025-10-03,3131.02,3131.02,3131.02,3131.02,3131.02,3131.02,3131.02,-436.61
2025-10-06,-331.37,-331.37,-3058.30,-190.93,-862.43,-331.37,-3058.30,-2972.64
2025-10-07,-2951.38,-709.86,-676.49,-2951.38,-2951.38,-2951.38,-676.49,-2476.87
2025-10-08,-5704.08,-5704.08,-6771.87,-5704.08,-3718.97,-5704.08,-6771.87,-1242.34
2025-10-09,469.77,-568.53,123.80,186.91,406.67,469.77,123.80,-4055.83
2025-10-10,-853.54,-4553.30,-1945.35,-1945.35,-500.91,-1945.35,-4553.30,-1018.67
2025-10-13,-2266.05,-2266.05,2200.06,1598.38,-3786.58,-2266.05,2200.06,-3350.35
2025-10-14,6523.39,6523.39,3306.12,4828.60,6553.76,6523.39,5116.44,2977.98
2025-10-15,-3070.85,-2856.11,-3027.52,-2856.11,-1436.71,-3070.85,-3027.52,-1674.64
2025-10-16,-3702.29,-3702.29,-3702.29,-3702.29,-3702.29,-3702.29,-3702.29,-7519.92
2025-10-17,951.85,951.85,-199.40,-352.25,951.85,951.85,-199.40,-76.56
2025-10-21,-8284.90,-4051.79,-8284.90,-8284.90,-8284.90,-8284.90,-4051.79,-10087.86
2025-10-23,2236.43,2236.43,654.97,2236.43,2236.43,2236.43,1457.50,4731.66
2025-10-24,-1615.06,-1615.06,-2161.34,-2161.34,-1615.06,-1615.06,-2161.34,-1683.16
2025-10-27,-113.20,129.37,609.88,609.88,-113.20,-113.20,852.46,-2417.81
2025-10-29,-342.39,-342.39,-1070.62,-342.39,1934.83,-342.39,-1070.62,1331.28
2025-10-30,-10110.86,-12047.21,-6765.70,-6953.09,-6308.28,-12047.21,-6765.70,-10330.36
2025-10-31,-1152.23,-1152.23,-2733.69,-1179.77,-1152.23,-1152.23,-2733.69,-5474.76
2025-11-03,-8476.43,-8476.43,-8324.51,-7089.25,-3193.87,-8476.43,-8324.51,-12924.01
2025-11-04,-1562.05,-1562.05,1226.41,-955.80,-1562.05,-1562.05,1226.41,3106.10
2025-11-06,58.88,1879.04,4020.50,4066.67,2246.51,58.88,4020.50,-1894.01
2025-11-07,10848.06,10848.06,1887.79,1886.58,3887.62,7559.33,1887.79,8700.25
2025-11-10,-467.77,-467.77,-1744.84,-467.77,-412.23,-467.77,-1744.84,-4036.73
2025-11-11,-12015.94,-12015.94,-5485.50,-8178.85,-10037.77,-10122.46,-3592.02,13956.16
2025-11-12,-4728.27,-4728.27,-985.93,-3117.81,-4728.27,-5060.28,-985.93,510.56
2025-11-14,-5641.92,-5641.92,-449.92,-5549.35,-3454.44,-5641.92,-449.92,-5894.75
2025-11-17,-6553.34,-6509.62,-3692.35,-4329.44,-5859.78,-6553.34,-3692.35,-5928.20
2025-11-18,1511.17,2169.15,4285.57,3656.51,-116.04,-116.04,4285.57,-4747.99
2025-11-19,1934.76,1934.76,1580.06,1568.48,1568.48,1934.76,1580.06,-2784.01
2025-11-20,-1647.99,-1647.99,-3003.64,-3003.64,-1647.99,-1647.99,-3003.64,-854.14
2025-11-24,-3500.14,-3862.52,-3862.52,-3862.52,-3500.14,-3862.52,-3862.52,61.61
2025-11-25,-6694.49,-6694.49,-3933.31,-6185.84,-6694.49,-6694.49,-3933.31,-10558.35
2025-11-26,-116.26,-116.26,-116.26,-116.26,-116.26,-116.26,-116.26,707.63
2025-11-27,-10131.47,-10131.47,-1314.15,-9472.11,-7345.69,-10131.47,-1314.15,-4872.85
2025-11-28,-5034.13,-5034.13,-1519.20,-3657.01,-5159.11,-5034.13,-1519.20,-6451.06
2025-12-01,-4996.70,-4998.13,-5653.75,-4018.30,-4998.13,-4996.70,-4423.68,-1033.08
2025-12-02,-3623.84,-3086.26,-624.46,-3088.26,-3623.84,-3086.26,-86.88,-953.73
2025-12-03,-5922.12,-5922.12,-2348.45,-5922.12,-4699.29,-5922.12,-2348.45,-2114.10
2025-12-04,-763.13,-763.13,981.30,1095.68,981.30,-1.07,981.30,-11167.61
2025-12-05,-7537.44,-7537.44,2416.67,-2054.74,-635.31,-7537.44,2416.67,257.68
2025-12-08,199.76,199.76,634.89,1086.65,-370.98,199.76,634.89,6304.82
2025-12-09,-4448.98,-4448.98,-2672.08,-886.52,-2132.99,-4448.98,-2672.08,6282.57
2025-12-10,-4115.97,-4328.84,-4115.97,-4115.97,-4228.51,-4115.97,-4328.84,-7208.90
2025-12-11,-14888.52,-14888.52,-12673.44,-14786.86,-15783.87,-14888.52,-10836.33,-19426.03
2025-12-12,-292.97,-292.97,-292.97,-292.97,-1979.07,-292.97,-292.97,4633.42
2025-12-16,-1196.09,-1196.09,-1785.60,-2023.79,-1102.06,-1196.09,-1052.19,-3264.37
2025-12-17,-2703.09,-2703.09,-1040.11,-1513.21,-1513.21,-2494.52,-1040.11,-2798.99
2025-12-18,-8943.76,-8943.76,-5900.09,-8631.84,-7572.91,-8943.76,-5900.09,-11084.17
2025-12-19,2013.29,2013.29,1883.46,2013.29,3286.30,2013.29,1883.46,-4335.10
2025-12-22,-1819.67,-1819.67,359.38,-1081.93,-1081.93,-1819.67,359.35,-5927.71
2025-12-24,-5030.40,-5080.05,-4940.36,-5600.63,-4444.69,-5030.40,-4940.36,-3696.49
2025-12-26,-2796.97,-2796.97,-2292.08,-3494.70,-2796.97,-2796.97,-1613.00,-7368.81
2025-12-29,-877.91,-877.91,-2630.09,-2174.45,-2439.28,-1995.68,-2630.09,-1134.54
2025-12-30,967.79,967.79,150.62,2449.45,967.79,613.38,150.62,-2008.17
2026-01-01,1277.10,-179.73,2766.87,1277.10,1277.10,1277.10,1310.04,-140.38
2026-01-02,-2369.28,-2369.28,-1630.17,-2369.28,-2541.58,-2369.28,-1630.17,-6940.84
2026-01-05,-4718.14,-4718.14,-3505.66,-5716.99,-4718.14,-4718.14,-3505.66,-4141.89
2026-01-06,-4248.07,-5120.10,-6617.07,-7510.43,-3037.20,-2165.16,-6617.07,-9157.76
2026-01-07,2341.45,1144.68,-315.56,3464.52,1262.80,2341.45,-315.56,3682.52
2026-01-09,3922.83,3922.83,1944.48,2089.94,3922.83,1978.35,1944.48,315.59
2026-01-12,1758.84,1758.84,68.02,746.84,-290.20,1758.84,1312.62,11461.55
2026-01-13,-8712.24,-8712.24,-8717.75,-10034.72,-7395.27,-7395.27,-8717.75,-3497.17
2026-01-14,-2782.90,-2782.90,-3455.04,-2782.90,-2782.90,-2782.90,-3455.04,-2961.62
2026-01-19,-4253.67,-4253.67,-2789.75,-2811.93,-3514.64,-4253.67,-2789.75,-4518.01
2026-01-20,-3407.32,-3407.32,-2286.62,-2286.62,-2450.22,-3407.32,-2286.62,-1.57
2026-01-21,-6759.00,-6759.00,-6029.65,-6029.65,-6759.00,-6759.00,-4843.18,-22550.29
2026-01-22,-6154.79,-5292.87,-6198.62,-6198.62,-6154.79,-6154.79,-5292.87,-3527.07
2026-01-23,5440.94,5440.94,5753.53,6274.51,5906.28,5440.94,7789.06,5188.91
2026-01-27,-9136.07,-9136.07,-7502.74,-9136.07,-9136.07,-9136.07,-7502.74,-13878.68
2026-01-28,-857.55,-857.55,1768.48,1768.48,-857.55,-857.55,1768.48,-2888.05
2026-01-29,-4332.04,-4332.04,-4332.04,-4332.04,-4332.04,-4332.04,-4332.04,-6585.58
2026-01-30,-8235.79,-5901.09,-4189.44,-4189.44,-6047.77,-8235.79,-2914.89,-11363.85
2026-02-02,2824.98,2824.98,-1029.15,2824.98,2824.98,2824.98,-1029.15,4698.35
2026-02-03,-775.93,0.00,0.00,0.00,-775.93,-775.93,0.00,1723.71
2026-02-04,-1223.42,-1223.42,-982.65,-982.65,-1223.42,-1223.42,-982.65,-4140.24
2026-02-05,-6869.46,-6869.46,-636.96,280.88,-6869.46,-6869.46,-636.96,-327.00
2026-02-06,-3895.43,-3765.32,-3687.53,-6442.86,-501.74,-3895.43,-3687.53,-7930.41
2026-02-10,1557.60,1557.60,2652.46,1557.60,1557.60,-1094.86,2652.46,-6335.53
2026-02-11,-6010.45,-6010.45,-891.96,-6273.05,-6572.94,-6010.45,-891.96,-1993.59
2026-02-12,-2866.64,-3779.11,-2313.99,-2581.68,-1998.15,-2628.32,-2313.99,-3100.65
2026-02-13,2603.16,2603.16,2603.16,2603.16,90.45,90.45,2603.16,-4000.66
2026-02-16,7541.06,7541.06,2935.19,4085.73,7541.06,6568.00,2935.19,5981.12
2026-02-18,-544.92,0.00,0.00,0.00,-544.92,-544.92,0.00,-3097.96
2026-02-19,8723.03,8723.03,4111.13,4588.92,6079.24,8678.91,6002.76,603.63
2026-02-20,-3976.25,-940.73,-2086.40,-2253.03,-3809.62,-940.73,949.11,1313.51
2026-02-23,-2625.10,-2625.10,-5424.39,-2625.10,645.01,-964.45,-5424.39,-3362.08
2026-02-24,-5482.15,-5482.15,-3515.08,-6994.37,-5135.53,-5135.53,-3515.08,-3397.12
2026-02-26,-7413.81,-1566.64,-3910.41,-3910.41,-7413.81,-6393.30,-3910.41,-468.11
2026-02-27,-8365.95,-8365.95,-2700.50,-6565.90,-6607.88,-8365.95,-1271.13,-11313.92
2026-03-02,-2880.12,-2880.12,-2880.12,-2880.12,-2880.12,-2880.12,-2880.12,-183.44
2026-03-04,376.16,376.16,376.16,376.16,376.16,376.16,376.16,2637.58
2026-03-06,-3235.68,-3235.68,-2937.97,-2937.97,-3000.05,-3235.68,-2937.97,-238.60
2026-03-09,-4147.55,-4147.55,-3202.45,-4147.55,-3202.45,-4147.55,-3202.45,-2562.70
2026-03-10,1288.30,3163.78,-469.55,2049.26,1288.30,3089.93,-469.55,1044.21
2026-03-11,15298.06,15298.06,11547.46,13834.94,15298.06,15298.06,11547.46,21860.31
2026-03-12,-4053.90,-4053.90,-1471.89,-4053.90,-3341.65,-4053.90,-1471.89,-3218.90
