variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,MARUTI,2024-05-22,LONG,2024-05-22T12:30:00,12551.95,12485.30,12651.93,23,66.65,2024-05-22T14:30:00,12485.30,STOP,-1533.00,-1964.89
baseline,MARUTI,2024-05-27,SHORT,2024-05-27T10:30:00,12799.05,12867.18,12696.85,23,68.13,2024-05-27T11:00:00,12867.18,STOP,-1567.10,-2009.84
baseline,MARUTI,2024-05-28,LONG,2024-05-28T12:00:00,12953.35,12891.38,13046.30,23,61.97,2024-05-28T12:00:00,12891.38,STOP,-1425.20,-1871.02
baseline,MARUTI,2024-06-05,LONG,2024-06-05T10:30:00,12433.20,12254.88,12700.68,14,178.32,2024-06-05T12:30:00,12503.50,TIME_STOP,984.20,722.36
baseline,MARUTI,2024-06-10,SHORT,2024-06-10T13:00:00,12682.00,12752.29,12576.57,23,70.29,2024-06-10T15:00:00,12699.60,TIME_STOP,-404.80,-842.63
baseline,MARUTI,2024-06-13,SHORT,2024-06-13T11:00:00,12775.80,12839.57,12680.14,23,63.77,2024-06-13T13:00:00,12839.57,STOP,-1466.76,-1908.63
baseline,MARUTI,2024-06-14,LONG,2024-06-14T12:30:00,12852.00,12804.92,12922.62,23,47.08,2024-06-14T14:30:00,12873.00,TIME_STOP,483.00,39.24
baseline,MARUTI,2024-06-24,LONG,2024-06-24T11:00:00,12226.75,12140.89,12355.54,24,85.86,2024-06-24T12:30:00,12140.89,STOP,-2060.63,-2499.25
baseline,MARUTI,2024-06-25,SHORT,2024-06-25T11:00:00,12133.75,12199.74,12034.77,24,65.99,2024-06-25T13:00:00,12100.20,TIME_STOP,805.20,368.99
baseline,MARUTI,2024-06-26,LONG,2024-06-26T11:00:00,12186.10,12129.05,12271.68,24,57.05,2024-06-26T11:00:00,12271.68,TARGET,2053.87,1613.63
baseline,MARUTI,2024-07-03,LONG,2024-07-03T12:00:00,12066.10,12014.37,12143.70,24,51.73,2024-07-03T14:00:00,12085.05,TIME_STOP,454.80,20.08
baseline,MARUTI,2024-07-04,SHORT,2024-07-04T14:30:00,12088.90,12130.53,12026.45,24,41.63,2024-07-04T15:30:00,12080.00,EOD,213.60,-221.44
baseline,MARUTI,2024-07-16,SHORT,2024-07-16T11:00:00,12637.00,12712.36,12523.96,23,75.36,2024-07-16T11:00:00,12673.75,REVERSE,-845.25,-1281.86
baseline,MARUTI,2024-07-18,LONG,2024-07-18T14:30:00,12664.60,12601.06,12759.92,23,63.54,2024-07-18T15:30:00,12651.45,EOD,-302.45,-739.15
baseline,MARUTI,2024-07-19,SHORT,2024-07-19T12:30:00,12591.00,12657.84,12490.74,23,66.84,2024-07-19T14:30:00,12552.95,TIME_STOP,875.15,441.42
baseline,MARUTI,2024-07-22,LONG,2024-07-22T11:30:00,12595.00,12528.08,12695.39,23,66.92,2024-07-22T13:30:00,12640.25,TIME_STOP,1040.75,605.44
baseline,MARUTI,2024-07-23,SHORT,2024-07-23T13:00:00,12482.75,12565.46,12358.68,24,82.71,2024-07-23T13:00:00,12565.46,STOP,-1985.07,-2435.94
baseline,MARUTI,2024-07-26,LONG,2024-07-26T10:30:00,12594.95,12530.07,12692.27,23,64.88,2024-07-26T11:00:00,12530.07,STOP,-1492.20,-1925.60
baseline,MARUTI,2024-08-07,LONG,2024-08-07T11:00:00,12435.00,12318.91,12609.13,21,116.09,2024-08-07T11:30:00,12318.91,STOP,-2437.80,-2827.68
baseline,MARUTI,2024-08-08,SHORT,2024-08-08T11:00:00,12265.90,12349.70,12140.20,24,83.80,2024-08-08T13:00:00,12221.80,TIME_STOP,1058.40,617.62
baseline,MARUTI,2024-08-09,LONG,2024-08-09T14:00:00,12265.00,12206.90,12352.14,24,58.10,2024-08-09T14:30:00,12206.90,STOP,-1394.31,-1834.80
baseline,MARUTI,2024-08-12,LONG,2024-08-12T10:30:00,12304.40,12241.72,12398.42,24,62.68,2024-08-12T12:30:00,12304.15,TIME_STOP,-6.00,-448.95
baseline,MARUTI,2024-08-13,SHORT,2024-08-13T11:00:00,12245.00,12310.17,12147.24,24,65.17,2024-08-13T13:00:00,12204.60,TIME_STOP,969.60,529.51
baseline,MARUTI,2024-08-19,SHORT,2024-08-19T11:00:00,12177.55,12234.75,12091.75,24,57.20,2024-08-19T13:00:00,12167.35,TIME_STOP,244.80,-193.41
baseline,MARUTI,2024-08-20,LONG,2024-08-20T10:30:00,12214.00,12171.99,12277.02,24,42.01,2024-08-20T12:30:00,12243.20,TIME_STOP,700.80,260.57
baseline,MARUTI,2024-08-21,LONG,2024-08-21T14:30:00,12225.00,12190.96,12276.06,24,34.04,2024-08-21T15:30:00,12218.05,REVERSE,-166.80,-606.77
baseline,MARUTI,2024-08-26,LONG,2024-08-26T13:30:00,12300.30,12260.91,12359.38,24,39.39,2024-08-26T15:00:00,12260.91,STOP,-945.28,-1387.39
baseline,MARUTI,2024-08-27,LONG,2024-08-27T11:00:00,12434.75,12386.68,12506.86,24,48.07,2024-08-27T11:00:00,12386.68,STOP,-1153.76,-1600.54
baseline,MARUTI,2024-08-28,SHORT,2024-08-28T11:30:00,12375.20,12425.68,12299.48,24,50.48,2024-08-28T13:30:00,12365.00,TIME_STOP,244.80,-200.52
baseline,MARUTI,2024-08-29,LONG,2024-08-29T14:30:00,12350.00,12310.93,12408.61,24,39.07,2024-08-29T15:00:00,12408.61,TARGET,1406.65,960.99
baseline,MARUTI,2024-09-02,SHORT,2024-09-02T13:30:00,12365.00,12417.84,12285.74,24,52.84,2024-09-02T14:00:00,12417.84,STOP,-1268.19,-1714.28
baseline,MARUTI,2024-09-03,LONG,2024-09-03T11:30:00,12421.70,12376.00,12490.25,24,45.70,2024-09-03T13:00:00,12402.30,REVERSE,-465.60,-912.43
baseline,MARUTI,2024-09-10,LONG,2024-09-10T12:30:00,12160.50,12119.86,12221.46,24,40.64,2024-09-10T14:30:00,12206.75,TIME_STOP,1110.00,671.39
baseline,MARUTI,2024-09-12,LONG,2024-09-12T14:30:00,12299.95,12250.21,12374.57,24,49.74,2024-09-12T15:00:00,12374.57,TARGET,1790.81,1346.67
baseline,MARUTI,2024-09-16,SHORT,2024-09-16T11:30:00,12305.80,12347.68,12242.97,24,41.88,2024-09-16T13:30:00,12291.35,TIME_STOP,346.80,-95.95
baseline,MARUTI,2024-09-18,SHORT,2024-09-18T14:00:00,12196.15,12238.17,12133.12,24,42.02,2024-09-18T15:30:00,12170.20,EOD,622.80,184.21
baseline,MARUTI,2024-09-19,LONG,2024-09-19T10:30:00,12334.75,12283.38,12411.81,24,51.37,2024-09-19T12:30:00,12383.95,TIME_STOP,1180.80,735.86
baseline,MARUTI,2024-09-25,SHORT,2024-09-25T11:00:00,12643.00,12702.98,12553.02,23,59.98,2024-09-25T13:00:00,12663.00,TIME_STOP,-460.00,-896.53
baseline,MARUTI,2024-09-30,SHORT,2024-09-30T12:00:00,13391.00,13470.88,13271.17,22,79.88,2024-09-30T14:00:00,13316.00,TIME_STOP,1650.00,1209.33
baseline,MARUTI,2024-10-08,LONG,2024-10-08T12:00:00,12605.00,12520.91,12731.13,23,84.09,2024-10-08T13:00:00,12520.91,STOP,-1934.06,-2367.48
baseline,MARUTI,2024-10-11,SHORT,2024-10-11T14:00:00,12822.70,12885.92,12727.87,23,63.22,2024-10-11T15:00:00,12727.87,TARGET,2181.18,1740.43
baseline,MARUTI,2024-10-21,LONG,2024-10-21T14:00:00,12162.80,12079.95,12287.08,24,82.85,2024-10-21T15:30:00,12140.05,EOD,-546.00,-983.45
baseline,MARUTI,2024-10-23,LONG,2024-10-23T11:30:00,12095.30,12000.28,12237.83,24,95.02,2024-10-23T13:30:00,12000.28,STOP,-2280.43,-2714.15
baseline,MARUTI,2024-10-30,LONG,2024-10-30T11:30:00,11295.15,11135.37,11534.82,15,159.78,2024-10-30T13:30:00,11459.30,TIME_STOP,2462.25,2206.26
baseline,MARUTI,2024-11-07,SHORT,2024-11-07T10:30:00,11229.35,11295.94,11129.47,26,66.59,2024-11-07T11:30:00,11295.94,STOP,-1731.24,-2170.49
baseline,MARUTI,2024-11-08,LONG,2024-11-08T13:30:00,11293.75,11234.29,11382.94,26,59.46,2024-11-08T15:30:00,11302.00,TIME_STOP,214.50,-226.12
baseline,MARUTI,2024-11-22,LONG,2024-11-22T13:00:00,10952.75,10893.14,11042.17,27,59.61,2024-11-22T14:00:00,11042.17,TARGET,2414.23,1968.83
baseline,MARUTI,2024-11-27,LONG,2024-11-27T13:00:00,11089.40,11027.08,11182.87,27,62.32,2024-11-27T14:30:00,11044.30,REVERSE,-1217.70,-1665.91
baseline,MARUTI,2024-11-29,LONG,2024-11-29T11:30:00,11022.75,10966.22,11107.54,27,56.53,2024-11-29T11:30:00,11107.54,TARGET,2289.34,1841.20
baseline,MARUTI,2024-12-11,LONG,2024-12-11T10:30:00,11285.10,11238.18,11355.48,26,46.92,2024-12-11T12:30:00,11285.25,TIME_STOP,3.90,-436.22
baseline,MARUTI,2024-12-13,LONG,2024-12-13T14:00:00,11219.45,11160.12,11308.44,26,59.33,2024-12-13T15:30:00,11271.50,EOD,1353.30,914.73
baseline,MARUTI,2024-12-17,SHORT,2024-12-17T10:30:00,11203.00,11253.99,11126.51,26,50.99,2024-12-17T12:30:00,11172.00,TIME_STOP,806.00,369.69
baseline,MARUTI,2024-12-26,LONG,2024-12-26T11:00:00,10853.25,10800.85,10931.85,27,52.40,2024-12-26T11:00:00,10931.85,TARGET,2122.08,1680.93
baseline,MARUTI,2025-01-01,SHORT,2025-01-01T10:30:00,10813.25,10860.81,10741.91,27,47.56,2025-01-01T11:00:00,10860.81,STOP,-1284.20,-1723.10
baseline,MARUTI,2025-01-06,SHORT,2025-01-06T11:00:00,11881.50,11952.54,11774.94,25,71.04,2025-01-06T11:30:00,11774.94,TARGET,2664.04,2220.48
baseline,MARUTI,2025-01-07,LONG,2025-01-07T12:00:00,11817.05,11746.35,11923.11,25,70.70,2025-01-07T12:00:00,11775.35,REVERSE,-1042.50,-1484.86
baseline,MARUTI,2025-01-08,LONG,2025-01-08T11:30:00,11766.30,11707.65,11854.28,25,58.65,2025-01-08T13:30:00,11829.90,TIME_STOP,1590.00,1147.57
baseline,MARUTI,2025-01-09,SHORT,2025-01-09T10:30:00,11730.20,11790.90,11639.15,25,60.70,2025-01-09T12:30:00,11777.95,TIME_STOP,-1193.75,-1634.53
baseline,MARUTI,2025-01-14,LONG,2025-01-14T11:30:00,11714.00,11647.46,11813.82,25,66.54,2025-01-14T13:30:00,11752.95,TIME_STOP,973.75,533.74
baseline,MARUTI,2025-01-20,LONG,2025-01-20T13:30:00,12076.00,12020.47,12159.29,24,55.53,2025-01-20T13:30:00,12047.80,REVERSE,-676.80,-1111.03
baseline,MARUTI,2025-01-22,LONG,2025-01-22T14:00:00,12032.45,11973.97,12120.17,24,58.48,2025-01-22T15:30:00,12020.00,EOD,-298.80,-731.74
baseline,MARUTI,2025-01-23,LONG,2025-01-23T10:30:00,12046.35,11989.45,12131.69,24,56.90,2025-01-23T12:30:00,12050.85,TIME_STOP,108.00,-325.75
baseline,MARUTI,2025-01-24,LONG,2025-01-24T12:30:00,12051.90,11992.66,12140.76,24,59.24,2025-01-24T13:00:00,11992.66,STOP,-1421.72,-1854.52
baseline,MARUTI,2025-01-27,LONG,2025-01-27T12:30:00,12031.40,11967.59,12127.11,24,63.81,2025-01-27T14:30:00,11995.00,TIME_STOP,-873.60,-1306.08
baseline,MARUTI,2025-01-28,LONG,2025-01-28T13:30:00,12047.70,11990.60,12133.35,24,57.10,2025-01-28T15:00:00,12133.35,TARGET,2055.66,1620.41
baseline,MARUTI,2025-01-30,SHORT,2025-01-30T11:00:00,11986.00,12053.56,11884.66,25,67.56,2025-01-30T13:00:00,12002.90,TIME_STOP,-422.50,-872.29
baseline,MARUTI,2025-02-04,SHORT,2025-02-04T11:30:00,12999.35,13095.17,12855.62,23,95.82,2025-02-04T12:00:00,13095.17,STOP,-2203.87,-2654.01
baseline,MARUTI,2025-02-05,LONG,2025-02-05T14:30:00,13105.25,13042.58,13199.25,22,62.67,2025-02-05T15:30:00,13070.00,EOD,-775.50,-1207.39
baseline,MARUTI,2025-02-07,SHORT,2025-02-07T10:30:00,13050.60,13106.55,12966.68,22,55.95,2025-02-07T10:30:00,13106.55,STOP,-1230.83,-1662.42
baseline,MARUTI,2025-02-13,LONG,2025-02-13T13:00:00,12704.55,12646.27,12791.97,23,58.28,2025-02-13T13:30:00,12653.10,REVERSE,-1183.35,-1620.77
baseline,MARUTI,2025-02-17,LONG,2025-02-17T12:30:00,12685.05,12631.77,12764.96,23,53.28,2025-02-17T14:30:00,12708.85,TIME_STOP,547.40,109.36
baseline,MARUTI,2025-02-19,SHORT,2025-02-19T10:30:00,12717.90,12763.69,12649.22,23,45.79,2025-02-19T12:30:00,12683.40,TIME_STOP,793.50,355.33
baseline,MARUTI,2025-02-24,LONG,2025-02-24T11:00:00,12393.55,12331.18,12487.11,24,62.37,2025-02-24T11:00:00,12350.95,REVERSE,-1022.40,-1467.80
baseline,MARUTI,2025-02-27,SHORT,2025-02-27T11:00:00,12399.05,12454.63,12315.68,24,55.58,2025-02-27T13:00:00,12352.65,TIME_STOP,1113.60,668.07
baseline,MARUTI,2025-03-05,LONG,2025-03-05T12:00:00,11700.55,11646.24,11782.02,25,54.31,2025-03-05T12:00:00,11782.02,TARGET,2036.66,1596.36
baseline,MARUTI,2025-03-06,LONG,2025-03-06T14:00:00,11652.55,11589.17,11747.62,25,63.38,2025-03-06T15:30:00,11658.00,EOD,136.25,-300.82
baseline,MARUTI,2025-03-07,SHORT,2025-03-07T13:30:00,11633.80,11689.63,11550.05,25,55.83,2025-03-07T14:00:00,11658.25,REVERSE,-611.25,-1047.98
baseline,MARUTI,2025-03-11,SHORT,2025-03-11T10:30:00,11559.00,11616.90,11472.16,25,57.90,2025-03-11T12:30:00,11566.60,TIME_STOP,-190.00,-623.61
baseline,MARUTI,2025-03-12,SHORT,2025-03-12T12:00:00,11604.80,11659.22,11523.17,25,54.42,2025-03-12T13:00:00,11523.17,TARGET,2040.84,1607.19
baseline,MARUTI,2025-03-13,SHORT,2025-03-13T13:00:00,11616.80,11672.09,11533.87,25,55.29,2025-03-13T13:00:00,11655.15,REVERSE,-958.75,-1395.10
baseline,MARUTI,2025-03-24,LONG,2025-03-24T11:30:00,11853.90,11795.99,11940.77,25,57.91,2025-03-24T12:00:00,11940.77,TARGET,2171.65,1725.50
baseline,MARUTI,2025-03-25,SHORT,2025-03-25T13:00:00,11895.00,11958.59,11799.61,25,63.59,2025-03-25T15:00:00,11899.95,TIME_STOP,-123.75,-569.91
baseline,MARUTI,2025-04-16,SHORT,2025-04-16T10:30:00,11679.00,11745.51,11579.23,25,66.51,2025-04-16T12:30:00,11649.00,TIME_STOP,750.00,312.60
baseline,MARUTI,2025-04-17,LONG,2025-04-17T13:00:00,11678.00,11621.94,11762.10,25,56.06,2025-04-17T15:00:00,11687.00,TIME_STOP,225.00,-213.09
baseline,MARUTI,2025-04-21,LONG,2025-04-21T11:00:00,11700.00,11643.84,11784.24,25,56.16,2025-04-21T13:00:00,11707.00,TIME_STOP,175.00,-263.88
baseline,MARUTI,2025-04-22,SHORT,2025-04-22T10:30:00,11647.00,11701.41,11565.39,25,54.41,2025-04-22T12:00:00,11701.41,STOP,-1360.14,-1797.92
baseline,MARUTI,2025-04-25,SHORT,2025-04-25T10:30:00,11843.00,11914.96,11735.06,25,71.96,2025-04-25T12:30:00,11784.00,TIME_STOP,1475.00,1031.99
baseline,MARUTI,2025-04-28,LONG,2025-04-28T13:00:00,11860.00,11756.41,12015.38,24,103.59,2025-04-28T15:00:00,11834.00,TIME_STOP,-624.00,-1050.49
baseline,MARUTI,2025-04-29,SHORT,2025-04-29T12:30:00,11775.00,11857.92,11650.63,25,82.92,2025-04-29T13:30:00,11857.92,STOP,-2072.91,-2516.03
baseline,MARUTI,2025-05-26,SHORT,2025-05-26T11:00:00,12444.00,12490.17,12374.74,24,46.17,2025-05-26T13:00:00,12415.00,TIME_STOP,696.00,248.54
baseline,MARUTI,2025-05-30,SHORT,2025-05-30T12:00:00,12314.00,12366.39,12235.42,24,52.39,2025-05-30T14:00:00,12280.00,TIME_STOP,816.00,373.31
baseline,MARUTI,2025-06-02,LONG,2025-06-02T14:00:00,12272.00,12216.96,12354.55,24,55.04,2025-06-02T15:30:00,12273.00,EOD,24.00,-417.81
baseline,MARUTI,2025-06-04,LONG,2025-06-04T11:00:00,12235.00,12170.10,12332.35,24,64.90,2025-06-04T12:00:00,12170.10,STOP,-1557.67,-1996.96
baseline,MARUTI,2025-06-05,SHORT,2025-06-05T10:30:00,12173.00,12225.38,12094.43,24,52.38,2025-06-05T10:30:00,12094.43,TARGET,1885.74,1448.93
baseline,MARUTI,2025-06-13,LONG,2025-06-13T13:30:00,12375.00,12319.08,12458.87,24,55.92,2025-06-13T15:30:00,12410.00,TIME_STOP,840.00,393.87
baseline,MARUTI,2025-06-20,SHORT,2025-06-20T12:00:00,12758.00,12803.39,12689.91,23,45.39,2025-06-20T13:30:00,12803.39,STOP,-1043.98,-1484.92
baseline,MARUTI,2025-06-24,SHORT,2025-06-24T14:00:00,12647.00,12700.46,12566.81,23,53.46,2025-06-24T15:30:00,12566.81,TARGET,1844.47,1409.54
baseline,MARUTI,2025-06-25,LONG,2025-06-25T11:30:00,12720.00,12666.52,12800.22,23,53.48,2025-06-25T12:30:00,12800.22,TARGET,1845.08,1404.85
baseline,MARUTI,2025-06-26,SHORT,2025-06-26T12:00:00,12736.00,12788.21,12657.68,23,52.21,2025-06-26T14:00:00,12743.00,TIME_STOP,-161.00,-600.51
baseline,MARUTI,2025-07-02,LONG,2025-07-02T11:00:00,12504.00,12445.34,12591.99,23,58.66,2025-07-02T13:00:00,12581.00,TIME_STOP,1771.00,1338.28
baseline,MARUTI,2025-07-04,SHORT,2025-07-04T10:30:00,12642.00,12691.59,12567.61,23,49.59,2025-07-04T12:30:00,12624.00,TIME_STOP,414.00,-21.84
baseline,MARUTI,2025-07-10,LONG,2025-07-10T10:30:00,12567.00,12518.23,12640.15,23,48.77,2025-07-10T10:30:00,12640.15,TARGET,1682.52,1247.70
baseline,MARUTI,2025-07-11,SHORT,2025-07-11T11:30:00,12555.00,12608.13,12475.30,23,53.13,2025-07-11T13:30:00,12550.00,TIME_STOP,115.00,-318.06
baseline,MARUTI,2025-07-14,LONG,2025-07-14T10:30:00,12583.00,12536.67,12652.50,23,46.33,2025-07-14T10:30:00,12536.67,STOP,-1065.59,-1498.91
baseline,MARUTI,2025-07-15,SHORT,2025-07-15T14:30:00,12509.00,12552.95,12443.08,23,43.95,2025-07-15T15:30:00,12552.95,STOP,-1010.74,-1443.05
baseline,MARUTI,2025-07-17,SHORT,2025-07-17T14:00:00,12535.00,12574.11,12476.34,23,39.11,2025-07-17T15:00:00,12476.34,TARGET,1349.28,917.84
baseline,MARUTI,2025-07-22,LONG,2025-07-22T12:30:00,12415.00,12373.93,12476.61,24,41.07,2025-07-22T12:30:00,12476.61,TARGET,1478.53,1030.48
baseline,MARUTI,2025-07-28,LONG,2025-07-28T11:00:00,12519.00,12459.89,12607.67,23,59.11,2025-07-28T11:00:00,12459.89,STOP,-1359.57,-1790.46
baseline,MARUTI,2025-07-29,LONG,2025-07-29T14:00:00,12380.00,12327.29,12459.07,24,52.71,2025-07-29T14:30:00,12459.07,TARGET,1897.57,1450.46
baseline,MARUTI,2025-07-31,SHORT,2025-07-31T10:30:00,12495.00,12554.03,12406.46,24,59.03,2025-07-31T11:30:00,12554.03,STOP,-1416.68,-1867.56
baseline,MARUTI,2025-08-06,SHORT,2025-08-06T14:00:00,12497.00,12542.94,12428.09,24,45.94,2025-08-06T15:30:00,12510.00,EOD,-312.00,-762.13
baseline,MARUTI,2025-08-11,LONG,2025-08-11T14:00:00,12600.00,12553.14,12670.29,23,46.86,2025-08-11T15:30:00,12553.14,STOP,-1077.79,-1511.69
baseline,MARUTI,2025-08-14,SHORT,2025-08-14T12:00:00,12830.00,12881.52,12752.72,23,51.52,2025-08-14T13:00:00,12881.52,STOP,-1184.93,-1628.45
baseline,MARUTI,2025-08-21,LONG,2025-08-21T13:00:00,14249.00,14203.96,14316.57,21,45.04,2025-08-21T14:00:00,14316.57,TARGET,1418.90,969.00
baseline,MARUTI,2025-08-29,SHORT,2025-08-29T13:00:00,14732.00,14798.72,14631.91,20,66.72,2025-08-29T13:30:00,14798.72,STOP,-1334.50,-1777.46
baseline,MARUTI,2025-09-01,SHORT,2025-09-01T10:30:00,14674.00,14735.97,14581.04,20,61.97,2025-09-01T11:00:00,14735.97,STOP,-1239.43,-1680.58
baseline,MARUTI,2025-09-03,SHORT,2025-09-03T11:00:00,14760.00,14823.41,14664.88,20,63.41,2025-09-03T12:00:00,14823.41,STOP,-1268.29,-1712.05
baseline,MARUTI,2025-09-04,SHORT,2025-09-04T11:30:00,14837.00,14920.72,14711.42,20,83.72,2025-09-04T13:30:00,14757.00,TIME_STOP,1600.00,1156.09
baseline,MARUTI,2025-09-05,LONG,2025-09-05T11:00:00,14867.00,14794.92,14975.11,20,72.08,2025-09-05T12:00:00,14794.92,STOP,-1441.51,-1886.44
baseline,MARUTI,2025-09-15,SHORT,2025-09-15T13:00:00,15279.00,15325.21,15209.68,19,46.21,2025-09-15T15:00:00,15270.00,TIME_STOP,171.00,-264.32
baseline,MARUTI,2025-09-16,LONG,2025-09-16T10:30:00,15366.00,15320.75,15433.88,19,45.25,2025-09-16T12:30:00,15378.00,TIME_STOP,228.00,-210.10
baseline,MARUTI,2025-09-25,LONG,2025-09-25T13:30:00,16275.00,16207.22,16376.67,18,67.78,2025-09-25T15:30:00,16236.00,TIME_STOP,-702.00,-1140.90
baseline,MARUTI,2025-09-29,SHORT,2025-09-29T10:30:00,16121.00,16206.02,15993.47,18,85.02,2025-09-29T12:00:00,15993.47,TARGET,2295.58,1862.03
baseline,MARUTI,2025-10-01,SHORT,2025-10-01T10:30:00,15952.00,16020.93,15848.61,18,68.93,2025-10-01T12:30:00,15871.00,TIME_STOP,1458.00,1028.39
baseline,MARUTI,2025-10-06,LONG,2025-10-06T11:00:00,15941.00,15861.52,16060.22,18,79.48,2025-10-06T13:00:00,16026.00,TIME_STOP,1530.00,1098.45
baseline,MARUTI,2025-10-16,LONG,2025-10-16T10:30:00,16292.00,16232.64,16381.05,18,59.36,2025-10-16T11:30:00,16232.64,STOP,-1068.55,-1507.63
baseline,MARUTI,2025-10-23,SHORT,2025-10-23T11:30:00,16368.00,16436.83,16264.76,18,68.83,2025-10-23T11:30:00,16400.00,REVERSE,-576.00,-1018.37
baseline,MARUTI,2025-10-27,LONG,2025-10-27T10:30:00,16339.00,16283.49,16422.26,18,55.51,2025-10-27T12:30:00,16342.00,TIME_STOP,54.00,-387.19
baseline,MARUTI,2025-10-29,SHORT,2025-10-29T14:00:00,16327.00,16379.19,16248.72,18,52.19,2025-10-29T14:00:00,16248.72,TARGET,1409.07,969.30
baseline,MARUTI,2025-11-07,LONG,2025-11-07T13:30:00,15424.00,15358.10,15522.86,19,65.90,2025-11-07T15:30:00,15490.00,TIME_STOP,1254.00,813.48
baseline,MARUTI,2025-11-11,SHORT,2025-11-11T12:00:00,15545.00,15602.75,15458.38,19,57.75,2025-11-11T12:00:00,15602.75,STOP,-1097.22,-1541.08
baseline,MARUTI,2025-11-12,SHORT,2025-11-12T11:00:00,15591.00,15643.25,15512.63,19,52.25,2025-11-12T11:00:00,15614.00,REVERSE,-437.00,-881.67
baseline,MARUTI,2025-11-14,SHORT,2025-11-14T11:00:00,15597.00,15656.88,15507.18,19,59.88,2025-11-14T13:00:00,15622.00,TIME_STOP,-475.00,-919.87
baseline,MARUTI,2025-11-19,SHORT,2025-11-19T11:00:00,15863.00,15917.20,15781.70,18,54.20,2025-11-19T11:30:00,15781.70,TARGET,1463.41,1036.21
baseline,MARUTI,2025-11-26,LONG,2025-11-26T10:30:00,16024.00,15959.14,16121.28,18,64.86,2025-11-26T12:30:00,16121.28,TARGET,1751.09,1317.13
baseline,MARUTI,2025-11-27,SHORT,2025-11-27T12:30:00,16056.00,16114.74,15967.89,18,58.74,2025-11-27T13:30:00,15967.89,TARGET,1585.95,1153.62
baseline,MARUTI,2025-12-01,LONG,2025-12-01T10:30:00,16026.00,15960.89,16123.66,18,65.11,2025-12-01T10:30:00,15960.89,STOP,-1171.93,-1603.76
baseline,MARUTI,2025-12-03,SHORT,2025-12-03T11:00:00,16058.00,16122.78,15960.84,18,64.78,2025-12-03T13:00:00,16053.00,TIME_STOP,90.00,-343.50
baseline,MARUTI,2025-12-08,SHORT,2025-12-08T13:00:00,16164.00,16220.69,16078.96,18,56.69,2025-12-08T15:00:00,16220.69,STOP,-1020.43,-1457.63
baseline,MARUTI,2025-12-09,LONG,2025-12-09T13:00:00,16178.00,16112.97,16275.55,18,65.03,2025-12-09T14:30:00,16112.97,STOP,-1170.60,-1606.53
baseline,MARUTI,2025-12-11,LONG,2025-12-11T10:30:00,16144.00,16073.49,16249.77,18,70.51,2025-12-11T11:30:00,16249.77,TARGET,1903.82,1466.50
baseline,MARUTI,2025-12-16,SHORT,2025-12-16T10:30:00,16343.00,16406.05,16248.42,18,63.05,2025-12-16T12:30:00,16400.00,TIME_STOP,-1026.00,-1468.03
baseline,MARUTI,2025-12-17,SHORT,2025-12-17T13:30:00,16398.00,16447.45,16323.82,18,49.45,2025-12-17T15:30:00,16385.00,TIME_STOP,234.00,-208.57
baseline,MARUTI,2025-12-18,LONG,2025-12-18T14:00:00,16400.00,16348.40,16477.40,18,51.60,2025-12-18T14:30:00,16348.40,STOP,-928.74,-1370.85
baseline,MARUTI,2025-12-19,LONG,2025-12-19T10:30:00,16378.00,16324.01,16458.98,18,53.99,2025-12-19T11:30:00,16458.98,TARGET,1457.62,1014.32
baseline,MARUTI,2025-12-26,SHORT,2025-12-26T11:00:00,16629.00,16671.44,16565.34,18,42.44,2025-12-26T11:30:00,16565.34,TARGET,1145.85,697.73
baseline,MARUTI,2025-12-29,SHORT,2025-12-29T11:00:00,16568.00,16617.63,16493.56,18,49.63,2025-12-29T13:00:00,16595.00,TIME_STOP,-486.00,-933.70
baseline,MARUTI,2025-12-30,LONG,2025-12-30T11:00:00,16735.00,16673.63,16827.05,17,61.37,2025-12-30T11:30:00,16673.63,STOP,-1043.22,-1469.18
baseline,MARUTI,2026-01-07,SHORT,2026-01-07T10:30:00,17159.00,17223.04,17062.94,17,64.04,2026-01-07T10:30:00,17062.94,TARGET,1633.10,1196.77
baseline,MARUTI,2026-01-12,LONG,2026-01-12T14:00:00,16559.00,16479.61,16678.09,18,79.39,2026-01-12T15:30:00,16605.00,EOD,828.00,380.29
baseline,MARUTI,2026-01-13,SHORT,2026-01-13T12:30:00,16385.00,16478.69,16244.46,18,93.69,2026-01-13T14:30:00,16358.00,TIME_STOP,486.00,43.97
baseline,MARUTI,2026-01-19,LONG,2026-01-19T14:00:00,16228.00,16137.47,16363.79,18,90.53,2026-01-19T15:30:00,16182.00,EOD,-828.00,-1265.54
baseline,MARUTI,2026-01-22,SHORT,2026-01-22T12:00:00,15759.00,15844.71,15630.43,19,85.71,2026-01-22T14:00:00,15755.00,TIME_STOP,76.00,-373.07
baseline,MARUTI,2026-01-30,LONG,2026-01-30T14:30:00,14567.00,14456.49,14732.77,20,110.51,2026-01-30T15:30:00,14580.00,EOD,260.00,-177.21
baseline,MARUTI,2026-02-05,SHORT,2026-02-05T11:00:00,14926.00,15026.56,14775.16,20,100.56,2026-02-05T12:00:00,15014.00,REVERSE,-1760.00,-2209.10
