symbol,tf,signal,policy,cagr,calmar,maxdd,bh_cagr,bh_calmar,bh_maxdd,null_cagr_med,null_calmar_med,null_maxdd_med,pct_cagr,pct_calmar,n_draws,time_in_mkt,n_trades
CHAMBLFERT,60min,MST_7_5.0_7_2.0,long_flat,0.087818,0.1626,-0.539951,0.192731,0.351,-0.549038,0.10069,0.2013,-0.504733,0.415,0.38,200,0.5717,120
CHAMBLFERT,60min,MST_7_6.0_7_2.0,long_flat,0.042943,0.0984,-0.436481,0.192731,0.351,-0.549038,0.107699,0.2091,-0.512228,0.135,0.2,200,0.5732,100
COALINDIA,60min,EMA_9_21,long_flat,0.002965,0.0053,-0.562274,0.022799,0.0303,-0.752957,-0.031216,-0.0463,-0.646841,0.78,0.785,200,0.49,354
COALINDIA,60min,EMA_10_30,long_flat,0.006033,0.0105,-0.575883,0.022799,0.0303,-0.752957,-0.016606,-0.0265,-0.653466,0.72,0.725,200,0.4882,306
COALINDIA,60min,EMA_20_50,long_flat,-0.006316,-0.0117,-0.541979,0.022799,0.0303,-0.752957,0.014672,0.0273,-0.555028,0.33,0.325,200,0.4873,166
COALINDIA,60min,EMA_50_200,long_flat,0.008031,0.0142,-0.567352,0.022799,0.0303,-0.752957,0.027328,0.0508,-0.542104,0.33,0.335,200,0.4813,55
COALINDIA,60min,ST_7_3.0,long_flat,-0.000484,-0.0012,-0.404116,0.022799,0.0303,-0.752957,-0.01447,-0.023,-0.621969,0.585,0.585,200,0.5086,268
COALINDIA,60min,ST_7_2.5,long_flat,0.021295,0.0437,-0.487518,0.022799,0.0303,-0.752957,-0.018576,-0.0306,-0.642242,0.825,0.835,200,0.5044,329
COALINDIA,60min,ST_10_5.0,long_flat,0.024859,0.0472,-0.526135,0.022799,0.0303,-0.752957,0.011669,0.0207,-0.581993,0.635,0.65,200,0.4869,127
COALINDIA,60min,MST_7_5.0_7_2.0,long_flat,0.023691,0.0471,-0.502837,0.022799,0.0303,-0.752957,0.008899,0.0159,-0.570171,0.63,0.64,200,0.4838,133
COALINDIA,60min,MST_7_6.0_7_2.0,long_flat,-3e-05,-0.0001,-0.575503,0.022799,0.0303,-0.752957,0.010465,0.0184,-0.583489,0.365,0.365,200,0.504,104
CONCOR,60min,EMA_9_21,long_flat,-0.036274,-0.0648,-0.559574,0.027613,0.0495,-0.558071,-0.030236,-0.0513,-0.606939,0.435,0.405,200,0.4992,379
CONCOR,60min,EMA_10_30,long_flat,-0.010253,-0.0258,-0.397025,0.027613,0.0495,-0.558071,-0.02219,-0.0393,-0.566523,0.58,0.55,200,0.4913,298
CONCOR,60min,EMA_20_50,long_flat,0.016857,0.0431,-0.391467,0.027613,0.0495,-0.558071,0.016904,0.0364,-0.5168,0.5,0.54,200,0.4862,150
CONCOR,60min,EMA_50_200,long_flat,-0.017528,-0.0421,-0.4166,0.027613,0.0495,-0.558071,0.025375,0.0538,-0.515076,0.175,0.14,200,0.5158,61
CONCOR,60min,ST_7_3.0,long_flat,-0.048815,-0.0777,-0.628467,0.027613,0.0495,-0.558071,-0.000779,-0.0018,-0.561331,0.125,0.115,200,0.5229,253
CONCOR,60min,ST_7_2.5,long_flat,-0.066986,-0.0931,-0.71925,0.027613,0.0495,-0.558071,-0.019016,-0.0312,-0.584137,0.16,0.19,200,0.5249,324
CONCOR,60min,ST_10_5.0,long_flat,-0.023904,-0.0458,-0.521879,0.027613,0.0495,-0.558071,0.019157,0.0387,-0.504035,0.19,0.19,200,0.517,117
CONCOR,60min,MST_7_5.0_7_2.0,long_flat,-0.004454,-0.0091,-0.491641,0.027613,0.0495,-0.558071,0.024577,0.0489,-0.50696,0.31,0.305,200,0.515,117
CONCOR,60min,MST_7_6.0_7_2.0,long_flat,-0.052391,-0.0823,-0.636342,0.027613,0.0495,-0.558071,0.021983,0.04,-0.528177,0.045,0.045,200,0.5364,96
DABUR,60min,EMA_9_21,long_flat,-0.042733,-0.088,-0.485785,0.045432,0.115,-0.395035,-0.022293,-0.05,-0.480294,0.265,0.205,200,0.5105,401
DABUR,60min,EMA_10_30,long_flat,-0.010989,-0.0271,-0.405565,0.045432,0.115,-0.395035,-0.007454,-0.0184,-0.429889,0.45,0.455,200,0.515,305
DABUR,60min,EMA_20_50,long_flat,-0.027978,-0.0758,-0.368985,0.045432,0.115,-0.395035,0.019861,0.0574,-0.360672,0.03,0.015,200,0.5245,171
DABUR,60min,EMA_50_200,long_flat,-0.009298,-0.0236,-0.394312,0.045432,0.115,-0.395035,0.037354,0.1121,-0.33236,0.045,0.05,200,0.5237,62
DABUR,60min,ST_7_3.0,long_flat,-0.050963,-0.084,-0.606821,0.045432,0.115,-0.395035,0.006145,0.0143,-0.395839,0.03,0.055,200,0.5318,245
DABUR,60min,ST_7_2.5,long_flat,-0.072708,-0.1123,-0.647358,0.045432,0.115,-0.395035,-0.00876,-0.0184,-0.441565,0.035,0.03,200,0.5311,320
DABUR,60min,ST_10_5.0,long_flat,-0.006383,-0.0165,-0.38697,0.045432,0.115,-0.395035,0.024882,0.0676,-0.366192,0.15,0.14,200,0.5426,112
DABUR,60min,MST_7_5.0_7_2.0,long_flat,-0.010383,-0.0297,-0.349535,0.045432,0.115,-0.395035,0.026077,0.0711,-0.358713,0.11,0.1,200,0.5436,118
DABUR,60min,MST_7_6.0_7_2.0,long_flat,-0.050181,-0.0836,-0.600588,0.045432,0.115,-0.395035,0.029826,0.085,-0.352332,0.015,0.02,200,0.5383,98
DELTACORP,60min,EMA_9_21,long_flat,0.15954,0.259,-0.615912,-0.02783,-0.032,-0.868888,-0.041683,-0.0543,-0.774127,0.99,0.995,200,0.4721,339
DELTACORP,60min,EMA_10_30,long_flat,0.130283,0.2198,-0.592792,-0.02783,-0.032,-0.868888,-0.039063,-0.0497,-0.77635,0.98,0.98,200,0.4683,276
DELTACORP,60min,EMA_20_50,long_flat,0.054801,0.079,-0.693577,-0.02783,-0.032,-0.868888,-0.027726,-0.0363,-0.752357,0.825,0.81,200,0.475,167
DELTACORP,60min,EMA_50_200,long_flat,0.072833,0.1271,-0.572869,-0.02783,-0.032,-0.868888,-0.001845,-0.0024,-0.749112,0.795,0.815,200,0.4709,46
DELTACORP,60min,ST_7_3.0,long_flat,0.084564,0.1129,-0.748864,-0.02783,-0.032,-0.868888,-0.040574,-0.05,-0.796574,0.955,0.94,200,0.528,249
DELTACORP,60min,ST_7_2.5,long_flat,0.202513,0.3161,-0.640585,-0.02783,-0.032,-0.868888,-0.046919,-0.0598,-0.784338,1.0,1.0,200,0.514,295
DELTACORP,60min,ST_10_5.0,long_flat,0.046898,0.0699,-0.670906,-0.02783,-0.032,-0.868888,-0.017623,-0.0238,-0.75437,0.78,0.775,200,0.5294,124
DELTACORP,60min,MST_7_5.0_7_2.0,long_flat,0.02925,0.0425,-0.688926,-0.02783,-0.032,-0.868888,-0.024637,-0.0316,-0.783473,0.76,0.76,200,0.5422,129
DELTACORP,60min,MST_7_6.0_7_2.0,long_flat,0.02135,0.0301,-0.709257,-0.02783,-0.032,-0.868888,-0.011303,-0.0142,-0.772862,0.665,0.67,200,0.5761,103
DLF,60min,EMA_9_21,long_flat,0.089643,0.217,-0.413167,0.118161,0.203,-0.582211,0.018126,0.0363,-0.588429,0.865,0.91,200,0.5358,358
DLF,60min,EMA_10_30,long_flat,0.105847,0.2384,-0.444027,0.118161,0.203,-0.582211,0.027911,0.0482,-0.588426,0.87,0.925,200,0.5394,281
DLF,60min,EMA_20_50,long_flat,0.120069,0.3383,-0.354941,0.118161,0.203,-0.582211,0.057338,0.1043,-0.547726,0.86,0.97,200,0.5349,155
DLF,60min,EMA_50_200,long_flat,0.118656,0.2703,-0.43901,0.118161,0.203,-0.582211,0.088284,0.168,-0.544666,0.69,0.755,200,0.5374,50
DLF,60min,ST_7_3.0,long_flat,0.103385,0.1876,-0.55098,0.118161,0.203,-0.582211,0.041222,0.0733,-0.562846,0.845,0.8,200,0.5464,252
DLF,60min,ST_7_2.5,long_flat,0.14438,0.3311,-0.436077,0.118161,0.203,-0.582211,0.032663,0.054,-0.581863,0.965,0.97,200,0.5429,315
DLF,60min,ST_10_5.0,long_flat,0.088039,0.2196,-0.400961,0.118161,0.203,-0.582211,0.074782,0.1286,-0.542353,0.585,0.73,200,0.5158,126
DLF,60min,MST_7_5.0_7_2.0,long_flat,0.081297,0.1762,-0.461467,0.118161,0.203,-0.582211,0.065911,0.1224,-0.542359,0.56,0.61,200,0.5183,127
DLF,60min,MST_7_6.0_7_2.0,long_flat,0.087082,0.212,-0.410825,0.118161,0.203,-0.582211,0.070293,0.1322,-0.537714,0.59,0.705,200,0.4947,100
ESCORTS,60min,EMA_9_21,long_flat,0.167741,0.4808,-0.348869,0.314781,0.5489,-0.573478,0.125219,0.2455,-0.500925,0.76,0.9,200,0.5384,356
ESCORTS,60min,EMA_10_30,long_flat,0.2405,0.7392,-0.325359,0.314781,0.5489,-0.573478,0.121949,0.2613,-0.486934,0.955,0.99,200,0.5456,276
ESCORTS,60min,EMA_20_50,long_flat,0.230032,0.5954,-0.386366,0.314781,0.5489,-0.573478,0.163936,0.3236,-0.489708,0.86,0.92,200,0.5642,149
ESCORTS,60min,EMA_50_200,long_flat,0.209764,0.443,-0.47351,0.314781,0.5489,-0.573478,0.184716,0.3863,-0.48219,0.645,0.655,200,0.5833,56
ESCORTS,60min,ST_7_3.0,long_flat,0.191179,0.4163,-0.459229,0.314781,0.5489,-0.573478,0.14021,0.2881,-0.486511,0.76,0.73,200,0.5735,231
ESCORTS,60min,ST_7_2.5,long_flat,0.222924,0.6427,-0.346829,0.314781,0.5489,-0.573478,0.136324,0.2669,-0.500006,0.895,0.96,200,0.5586,294
ESCORTS,60min,ST_10_5.0,long_flat,0.259369,0.6539,-0.396653,0.314781,0.5489,-0.573478,0.175578,0.3476,-0.482282,0.915,0.91,200,0.5705,113
ESCORTS,60min,MST_7_5.0_7_2.0,long_flat,0.244881,0.6215,-0.394044,0.314781,0.5489,-0.573478,0.168605,0.356,-0.47554,0.85,0.9,200,0.5693,119
ESCORTS,60min,MST_7_6.0_7_2.0,long_flat,0.206634,0.4315,-0.478878,0.314781,0.5489,-0.573478,0.176309,0.3649,-0.479097,0.69,0.63,200,0.5719,97
FEDERALBNK,60min,EMA_9_21,long_flat,0.138587,0.2734,-0.506912,0.289781,0.4098,-0.707087,0.091871,0.1447,-0.622294,0.675,0.755,200,0.5366,359
FEDERALBNK,60min,EMA_10_30,long_flat,0.179948,0.4115,-0.437309,0.289781,0.4098,-0.707087,0.119441,0.1991,-0.596152,0.715,0.79,200,0.5404,282
FEDERALBNK,60min,EMA_20_50,long_flat,0.230924,0.669,-0.345185,0.289781,0.4098,-0.707087,0.147484,0.2519,-0.609035,0.78,0.95,200,0.5613,151
FEDERALBNK,60min,EMA_50_200,long_flat,0.27353,0.6773,-0.403836,0.289781,0.4098,-0.707087,0.179279,0.3019,-0.616099,0.875,0.885,200,0.6061,43
FEDERALBNK,60min,ST_7_3.0,long_flat,0.27977,0.6161,-0.454072,0.289781,0.4098,-0.707087,0.126235,0.2065,-0.600093,0.975,0.96,200,0.5335,230
FEDERALBNK,60min,ST_7_2.5,long_flat,0.197549,0.507,-0.389628,0.289781,0.4098,-0.707087,0.111118,0.1886,-0.597758,0.84,0.945,200,0.5275,314
FEDERALBNK,60min,ST_10_5.0,long_flat,0.263111,0.8483,-0.310168,0.289781,0.4098,-0.707087,0.167472,0.2846,-0.588751,0.855,0.965,200,0.5496,111
FEDERALBNK,60min,MST_7_5.0_7_2.0,long_flat,0.224001,0.7162,-0.312754,0.289781,0.4098,-0.707087,0.163779,0.2935,-0.558307,0.72,0.965,200,0.5403,119
FEDERALBNK,60min,MST_7_6.0_7_2.0,long_flat,0.219258,0.669,-0.327736,0.289781,0.4098,-0.707087,0.174188,0.2882,-0.583702,0.67,0.9,200,0.5557,93
GAIL,60min,EMA_9_21,long_flat,0.025435,0.0448,-0.567259,0.08215,0.1171,-0.701261,0.007015,0.0114,-0.5968,0.615,0.62,200,0.5167,359
GAIL,60min,EMA_10_30,long_flat,0.005098,0.0093,-0.546679,0.08215,0.1171,-0.701261,0.006839,0.0104,-0.599146,0.48,0.49,200,0.5186,306
GAIL,60min,EMA_20_50,long_flat,-0.075649,-0.1066,-0.709902,0.08215,0.1171,-0.701261,0.02941,0.0525,-0.572708,0.01,0.01,200,0.5261,204
GAIL,60min,EMA_50_200,long_flat,-0.009017,-0.0141,-0.641271,0.08215,0.1171,-0.701261,0.066546,0.117,-0.557843,0.11,0.11,200,0.5616,61
GAIL,60min,ST_7_3.0,long_flat,0.019916,0.0307,-0.648653,0.08215,0.1171,-0.701261,0.023749,0.043,-0.590445,0.48,0.47,200,0.5441,249
GAIL,60min,ST_7_2.5,long_flat,0.021396,0.0344,-0.62227,0.08215,0.1171,-0.701261,0.010682,0.0191,-0.602332,0.59,0.585,200,0.5389,315
GAIL,60min,ST_10_5.0,long_flat,-0.04102,-0.069,-0.594542,0.08215,0.1171,-0.701261,0.048599,0.092,-0.560958,0.035,0.025,200,0.5072,137
GAIL,60min,MST_7_5.0_7_2.0,long_flat,-0.055883,-0.0846,-0.66057,0.08215,0.1171,-0.701261,0.039335,0.0696,-0.563755,0.02,0.005,200,0.511,141
GAIL,60min,MST_7_6.0_7_2.0,long_flat,-0.07343,-0.1133,-0.648163,0.08215,0.1171,-0.701261,0.048256,0.0867,-0.547734,0.0,0.0,200,0.5078,110
GODREJCP,60min,EMA_9_21,long_flat,-0.043077,-0.0822,-0.523814,0.10025,0.1787,-0.560939,0.008888,0.0196,-0.502546,0.145,0.1,200,0.5191,401
GODREJCP,60min,EMA_10_30,long_flat,-0.021646,-0.0427,-0.506788,0.10025,0.1787,-0.560939,0.019988,0.0444,-0.479895,0.145,0.125,200,0.5215,314
GODREJCP,60min,EMA_20_50,long_flat,0.006129,0.0159,-0.385678,0.10025,0.1787,-0.560939,0.048167,0.109,-0.434193,0.16,0.165,200,0.5333,170
GODREJCP,60min,EMA_50_200,long_flat,0.022176,0.0703,-0.315503,0.10025,0.1787,-0.560939,0.071823,0.1627,-0.439319,0.15,0.225,200,0.5768,53
GODREJCP,60min,ST_7_3.0,long_flat,-0.026175,-0.0544,-0.481085,0.10025,0.1787,-0.560939,0.02878,0.0656,-0.470956,0.1,0.085,200,0.5263,256
GODREJCP,60min,ST_7_2.5,long_flat,-0.052152,-0.1023,-0.509903,0.10025,0.1787,-0.560939,0.015139,0.032,-0.488185,0.04,0.025,200,0.5139,325
GODREJCP,60min,ST_10_5.0,long_flat,-0.00703,-0.0155,-0.452924,0.10025,0.1787,-0.560939,0.055231,0.1242,-0.435479,0.06,0.05,200,0.5449,116
GODREJCP,60min,MST_7_5.0_7_2.0,long_flat,-0.007046,-0.0155,-0.454535,0.10025,0.1787,-0.560939,0.05918,0.1313,-0.429188,0.025,0.02,200,0.5433,119
GODREJCP,60min,MST_7_6.0_7_2.0,long_flat,-0.032116,-0.0592,-0.542606,0.10025,0.1787,-0.560939,0.058607,0.1315,-0.442092,0.015,0.01,200,0.5605,95
GRANULES,60min,EMA_9_21,long_flat,0.190623,0.4943,-0.385664,0.233704,0.4199,-0.556607,0.081913,0.152,-0.558681,0.96,0.98,200,0.5191,362
GRANULES,60min,EMA_10_30,long_flat,0.103119,0.2146,-0.480585,0.233704,0.4199,-0.556607,0.094893,0.1746,-0.547659,0.56,0.635,200,0.5238,292
GRANULES,60min,EMA_20_50,long_flat,0.093679,0.184,-0.509239,0.233704,0.4199,-0.556607,0.11162,0.2109,-0.531607,0.4,0.42,200,0.543,173
GRANULES,60min,EMA_50_200,long_flat,0.196687,0.4648,-0.423135,0.233704,0.4199,-0.556607,0.140242,0.2951,-0.501603,0.79,0.81,200,0.5434,45
GRANULES,60min,ST_7_3.0,long_flat,0.159781,0.4345,-0.367717,0.233704,0.4199,-0.556607,0.099683,0.1801,-0.550036,0.785,0.895,200,0.5459,233
GRANULES,60min,ST_7_2.5,long_flat,0.226038,0.6386,-0.353967,0.233704,0.4199,-0.556607,0.08425,0.1457,-0.561064,0.99,1.0,200,0.5378,282
GRANULES,60min,ST_10_5.0,long_flat,0.082514,0.1519,-0.543132,0.233704,0.4199,-0.556607,0.130734,0.2541,-0.514248,0.245,0.265,200,0.5608,115
GRANULES,60min,MST_7_5.0_7_2.0,long_flat,0.087305,0.1553,-0.562092,0.233704,0.4199,-0.556607,0.135162,0.2554,-0.520813,0.205,0.215,200,0.5669,118
GRANULES,60min,MST_7_6.0_7_2.0,long_flat,0.122644,0.2604,-0.470896,0.233704,0.4199,-0.556607,0.137701,0.2685,-0.51439,0.405,0.465,200,0.5649,90
HAVELLS,60min,EMA_9_21,long_flat,0.036739,0.0985,-0.372877,0.141042,0.3075,-0.458697,0.029989,0.0639,-0.460655,0.545,0.605,200,0.5443,370
HAVELLS,60min,EMA_10_30,long_flat,0.036477,0.0983,-0.371215,0.141042,0.3075,-0.458697,0.046235,0.1051,-0.444832,0.42,0.47,200,0.5469,304
HAVELLS,60min,EMA_20_50,long_flat,0.032205,0.0705,-0.456525,0.141042,0.3075,-0.458697,0.064771,0.1555,-0.422996,0.245,0.245,200,0.5512,167
HAVELLS,60min,EMA_50_200,long_flat,0.06426,0.1491,-0.431051,0.141042,0.3075,-0.458697,0.099994,0.2623,-0.39044,0.22,0.235,200,0.5528,48
HAVELLS,60min,ST_7_3.0,long_flat,0.033484,0.0721,-0.464383,0.141042,0.3075,-0.458697,0.057531,0.1412,-0.415422,0.285,0.255,200,0.5408,236
HAVELLS,60min,ST_7_2.5,long_flat,0.009656,0.0217,-0.444479,0.141042,0.3075,-0.458697,0.04044,0.0935,-0.456131,0.225,0.24,200,0.5486,316
HAVELLS,60min,ST_10_5.0,long_flat,0.075288,0.2186,-0.344345,0.141042,0.3075,-0.458697,0.076129,0.1892,-0.405462,0.485,0.6,200,0.5349,112
HAVELLS,60min,MST_7_5.0_7_2.0,long_flat,0.084955,0.2619,-0.324408,0.141042,0.3075,-0.458697,0.081699,0.2174,-0.389356,0.515,0.615,200,0.5345,112
HAVELLS,60min,MST_7_6.0_7_2.0,long_flat,0.058365,0.1418,-0.411484,0.141042,0.3075,-0.458697,0.080436,0.2046,-0.386229,0.33,0.325,200,0.5224,89
HDFCBANK,60min,EMA_9_21,long_flat,-0.028758,-0.0677,-0.424735,0.08868,0.2114,-0.419464,0.000545,0.0013,-0.427964,0.225,0.15,200,0.5414,401
HDFCBANK,60min,EMA_10_30,long_flat,0.013894,0.0398,-0.349356,0.08868,0.2114,-0.419464,0.011538,0.0335,-0.403279,0.52,0.54,200,0.55,301
HDFCBANK,60min,EMA_20_50,long_flat,0.051825,0.1838,-0.281974,0.08868,0.2114,-0.419464,0.044655,0.1242,-0.368388,0.585,0.675,200,0.5546,162
HDFCBANK,60min,EMA_50_200,long_flat,0.080626,0.2897,-0.278319,0.08868,0.2114,-0.419464,0.061955,0.1675,-0.397839,0.74,0.84,200,0.5986,47
HDFCBANK,60min,ST_7_3.0,long_flat,0.021945,0.0594,-0.369152,0.08868,0.2114,-0.419464,0.025918,0.0682,-0.388942,0.47,0.47,200,0.5258,254
HDFCBANK,60min,ST_7_2.5,long_flat,0.026385,0.0884,-0.29833,0.08868,0.2114,-0.419464,0.013913,0.0354,-0.398497,0.665,0.74,200,0.5259,322
HDFCBANK,60min,ST_10_5.0,long_flat,0.056182,0.1929,-0.291248,0.08868,0.2114,-0.419464,0.051859,0.1527,-0.354036,0.545,0.625,200,0.5369,120
HDFCBANK,60min,MST_7_5.0_7_2.0,long_flat,0.052477,0.1973,-0.26601,0.08868,0.2114,-0.419464,0.048958,0.1393,-0.364305,0.54,0.68,200,0.5413,125
HDFCBANK,60min,MST_7_6.0_7_2.0,long_flat,0.006258,0.0148,-0.423605,0.08868,0.2114,-0.419464,0.051294,0.1448,-0.369708,0.075,0.08,200,0.5224,99
HEROMOTOCO,60min,EMA_9_21,long_flat,-0.001659,-0.0041,-0.406603,0.053027,0.0822,-0.645439,-0.009132,-0.0159,-0.576886,0.59,0.58,200,0.5003,375
HEROMOTOCO,60min,EMA_10_30,long_flat,0.002438,0.0075,-0.326395,0.053027,0.0822,-0.645439,-0.002537,-0.0045,-0.546454,0.555,0.58,200,0.5039,293
HEROMOTOCO,60min,EMA_20_50,long_flat,0.048619,0.144,-0.337706,0.053027,0.0822,-0.645439,0.023248,0.0494,-0.50398,0.74,0.85,200,0.51,154
HEROMOTOCO,60min,EMA_50_200,long_flat,0.097547,0.302,-0.322955,0.053027,0.0822,-0.645439,0.050094,0.1044,-0.472034,0.855,0.935,200,0.524,49
HEROMOTOCO,60min,ST_7_3.0,long_flat,-0.022838,-0.0399,-0.572649,0.053027,0.0822,-0.645439,-0.002206,-0.004,-0.554412,0.285,0.285,200,0.5023,270
HEROMOTOCO,60min,ST_7_2.5,long_flat,0.013701,0.0262,-0.523689,0.053027,0.0822,-0.645439,-0.001481,-0.0025,-0.548642,0.66,0.655,200,0.503,336
HEROMOTOCO,60min,ST_10_5.0,long_flat,0.045511,0.1232,-0.369467,0.053027,0.0822,-0.645439,0.033619,0.066,-0.489075,0.64,0.765,200,0.5104,128
HEROMOTOCO,60min,MST_7_5.0_7_2.0,long_flat,0.033116,0.1112,-0.297927,0.053027,0.0822,-0.645439,0.030253,0.0636,-0.481936,0.52,0.685,200,0.5238,136
HEROMOTOCO,60min,MST_7_6.0_7_2.0,long_flat,0.022502,0.0532,-0.42289,0.053027,0.0822,-0.645439,0.037917,0.0775,-0.488624,0.385,0.42,200,0.515,105
HINDPETRO,60min,EMA_9_21,long_flat,-0.017928,-0.0239,-0.749833,0.160071,0.2223,-0.720013,0.041823,0.0687,-0.655591,0.205,0.21,200,0.5175,370
HINDPETRO,60min,EMA_10_30,long_flat,0.002066,0.003,-0.695349,0.160071,0.2223,-0.720013,0.058085,0.092,-0.655815,0.185,0.185,200,0.5195,298
HINDPETRO,60min,EMA_20_50,long_flat,0.061395,0.097,-0.632668,0.160071,0.2223,-0.720013,0.079389,0.1311,-0.634086,0.405,0.415,200,0.5207,157
HINDPETRO,60min,EMA_50_200,long_flat,0.115955,0.2246,-0.516192,0.160071,0.2223,-0.720013,0.100661,0.1675,-0.608889,0.6,0.675,200,0.536,48
HINDPETRO,60min,ST_7_3.0,long_flat,-0.004998,-0.0073,-0.688965,0.160071,0.2223,-0.720013,0.063619,0.0993,-0.634297,0.13,0.13,200,0.5137,264
HINDPETRO,60min,ST_7_2.5,long_flat,0.045882,0.0667,-0.687576,0.160071,0.2223,-0.720013,0.053309,0.0832,-0.652358,0.485,0.44,200,0.5148,329
HINDPETRO,60min,ST_10_5.0,long_flat,0.069685,0.1141,-0.610593,0.160071,0.2223,-0.720013,0.091868,0.1503,-0.608871,0.385,0.385,200,0.5247,126
HINDPETRO,60min,MST_7_5.0_7_2.0,long_flat,0.049599,0.0752,-0.659994,0.160071,0.2223,-0.720013,0.090983,0.1497,-0.627063,0.22,0.23,200,0.5302,132
HINDPETRO,60min,MST_7_6.0_7_2.0,long_flat,0.16837,0.3306,-0.509264,0.160071,0.2223,-0.720013,0.097563,0.1656,-0.604714,0.855,0.875,200,0.541,92
HINDZINC,60min,EMA_9_21,long_flat,-0.007153,-0.0098,-0.730548,0.100108,0.1564,-0.640202,0.008706,0.0147,-0.59073,0.345,0.35,200,0.5163,357
HINDZINC,60min,EMA_10_30,long_flat,0.068365,0.1276,-0.535972,0.100108,0.1564,-0.640202,0.016315,0.0286,-0.54574,0.82,0.8,200,0.512,279
HINDZINC,60min,EMA_20_50,long_flat,0.059583,0.1404,-0.424425,0.100108,0.1564,-0.640202,0.051187,0.0962,-0.517051,0.58,0.64,200,0.5029,156
HINDZINC,60min,EMA_50_200,long_flat,0.024208,0.0403,-0.600689,0.100108,0.1564,-0.640202,0.068425,0.1409,-0.50952,0.24,0.23,200,0.516,58
HINDZINC,60min,ST_7_3.0,long_flat,-0.003934,-0.0057,-0.694611,0.100108,0.1564,-0.640202,0.047322,0.0858,-0.549124,0.215,0.215,200,0.516,243
HINDZINC,60min,ST_7_2.5,long_flat,0.030704,0.048,-0.639697,0.100108,0.1564,-0.640202,0.021668,0.0405,-0.565508,0.54,0.525,200,0.5222,295
HINDZINC,60min,ST_10_5.0,long_flat,0.098104,0.2113,-0.464287,0.100108,0.1564,-0.640202,0.055871,0.1135,-0.508035,0.765,0.755,200,0.5003,116
HINDZINC,60min,MST_7_5.0_7_2.0,long_flat,0.083667,0.1756,-0.476521,0.100108,0.1564,-0.640202,0.053668,0.1092,-0.515435,0.7,0.72,200,0.515,121
HINDZINC,60min,MST_7_6.0_7_2.0,long_flat,0.057247,0.1188,-0.48204,0.100108,0.1564,-0.640202,0.0568,0.1118,-0.517224,0.505,0.53,200,0.5353,99
IDBI,60min,EMA_9_21,long_flat,0.130628,0.1977,-0.660681,0.016718,0.0206,-0.809826,-0.006634,-0.0104,-0.700022,0.945,0.905,200,0.469,239
IDBI,60min,EMA_10_30,long_flat,0.134339,0.2068,-0.649615,0.016718,0.0206,-0.809826,-0.006221,-0.009,-0.694531,0.95,0.91,200,0.4715,177
IDBI,60min,EMA_20_50,long_flat,0.124634,0.2481,-0.502341,0.016718,0.0206,-0.809826,0.028248,0.0387,-0.671648,0.82,0.855,200,0.4769,103
IDBI,60min,EMA_50_200,long_flat,-0.048993,-0.0867,-0.565215,0.016718,0.0206,-0.809826,0.0288,0.0427,-0.664472,0.2,0.12,200,0.4767,35
IDBI,60min,ST_7_3.0,long_flat,0.080476,0.111,-0.725143,0.016718,0.0206,-0.809826,-0.011007,-0.0183,-0.717776,0.775,0.76,200,0.5163,163
IDBI,60min,ST_7_2.5,long_flat,0.103904,0.1511,-0.687805,0.016718,0.0206,-0.809826,0.003402,0.0042,-0.706438,0.89,0.845,200,0.497,195
IDBI,60min,ST_10_5.0,long_flat,0.094238,0.1325,-0.71119,0.016718,0.0206,-0.809826,0.019815,0.0303,-0.675919,0.75,0.7,200,0.5262,76
IDBI,60min,MST_7_5.0_7_2.0,long_flat,0.099003,0.1475,-0.671172,0.016718,0.0206,-0.809826,0.011576,0.0159,-0.707134,0.805,0.78,200,0.5281,78
IDBI,60min,MST_7_6.0_7_2.0,long_flat,0.036641,0.0587,-0.624057,0.016718,0.0206,-0.809826,0.010145,0.0165,-0.679331,0.605,0.605,200,0.5204,65
IDFCFIRSTB,60min,EMA_9_21,long_flat,0.155167,0.2935,-0.528757,0.016976,0.0217,-0.780547,-0.020835,-0.0293,-0.668642,0.995,0.995,200,0.5012,323
IDFCFIRSTB,60min,EMA_10_30,long_flat,0.166331,0.2993,-0.555812,0.016976,0.0217,-0.780547,-0.01012,-0.0162,-0.673292,1.0,0.985,200,0.5003,258
IDFCFIRSTB,60min,EMA_20_50,long_flat,0.194094,0.4748,-0.408832,0.016976,0.0217,-0.780547,0.01148,0.0175,-0.629546,0.995,0.995,200,0.4964,140
IDFCFIRSTB,60min,EMA_50_200,long_flat,0.121434,0.2631,-0.461469,0.016976,0.0217,-0.780547,0.029041,0.0485,-0.636709,0.935,0.93,200,0.4651,44
IDFCFIRSTB,60min,ST_7_3.0,long_flat,0.132187,0.2729,-0.484394,0.016976,0.0217,-0.780547,-0.004626,-0.0068,-0.655328,0.98,0.98,200,0.5137,226
IDFCFIRSTB,60min,ST_7_2.5,long_flat,0.173677,0.339,-0.51229,0.016976,0.0217,-0.780547,-0.016731,-0.026,-0.667093,1.0,0.995,200,0.5172,280
IDFCFIRSTB,60min,ST_10_5.0,long_flat,0.157413,0.3389,-0.464455,0.016976,0.0217,-0.780547,0.01788,0.0309,-0.633585,0.98,0.97,200,0.5209,105
