symbol,tf,signal,policy,cagr,calmar,maxdd,bh_cagr,bh_calmar,bh_maxdd,null_cagr_med,null_calmar_med,null_maxdd_med,pct_cagr,pct_calmar,n_draws,time_in_mkt,n_trades
CESC,60min,MST_7_5.0_7_2.0,long_flat,0.02951,0.0662,-0.445783,0.092955,0.1449,-0.641684,0.053509,0.1059,-0.50075,0.31,0.36,200,0.554,112
CESC,60min,MST_7_6.0_7_2.0,long_flat,0.068667,0.1667,-0.41186,0.092955,0.1449,-0.641684,0.061883,0.1271,-0.497567,0.53,0.61,200,0.5477,82
CIPLA,60min,EMA_9_21,long_flat,-0.032838,-0.0623,-0.527224,0.064386,0.1232,-0.522671,-0.013584,-0.0265,-0.518317,0.29,0.285,200,0.51,381
CIPLA,60min,EMA_10_30,long_flat,-0.012772,-0.0284,-0.449917,0.064386,0.1232,-0.522671,0.003166,0.0065,-0.476001,0.335,0.32,200,0.5127,291
CIPLA,60min,EMA_20_50,long_flat,0.015315,0.04,-0.383188,0.064386,0.1232,-0.522671,0.028703,0.0658,-0.421155,0.38,0.395,200,0.5208,167
CIPLA,60min,EMA_50_200,long_flat,0.038909,0.1361,-0.285871,0.064386,0.1232,-0.522671,0.050243,0.1213,-0.418449,0.385,0.555,200,0.5458,51
CIPLA,60min,ST_7_3.0,long_flat,-0.021144,-0.044,-0.480851,0.064386,0.1232,-0.522671,0.009935,0.0208,-0.451037,0.16,0.12,200,0.5047,241
CIPLA,60min,ST_7_2.5,long_flat,-0.027648,-0.0499,-0.553695,0.064386,0.1232,-0.522671,0.003502,0.006,-0.474171,0.2,0.225,200,0.5201,302
CIPLA,60min,ST_10_5.0,long_flat,0.017858,0.0342,-0.522638,0.064386,0.1232,-0.522671,0.040578,0.1018,-0.401061,0.3,0.27,200,0.5131,106
CIPLA,60min,MST_7_5.0_7_2.0,long_flat,0.005227,0.0095,-0.552502,0.064386,0.1232,-0.522671,0.035128,0.0804,-0.421064,0.21,0.21,200,0.5041,112
CIPLA,60min,MST_7_6.0_7_2.0,long_flat,-0.00883,-0.0179,-0.492078,0.064386,0.1232,-0.522671,0.040068,0.0931,-0.423778,0.075,0.08,200,0.5333,89
COLPAL,60min,EMA_9_21,long_flat,-0.033102,-0.046,-0.72017,0.068132,0.1136,-0.599955,-0.015125,-0.0266,-0.59121,0.32,0.355,200,0.5074,409
COLPAL,60min,EMA_10_30,long_flat,-0.025497,-0.0365,-0.699293,0.068132,0.1136,-0.599955,0.004168,0.008,-0.570319,0.22,0.26,200,0.5073,318
COLPAL,60min,EMA_20_50,long_flat,0.010543,0.0171,-0.616958,0.068132,0.1136,-0.599955,0.0299,0.0612,-0.510152,0.3,0.3,200,0.5173,178
COLPAL,60min,EMA_50_200,long_flat,-0.004908,-0.0081,-0.607071,0.068132,0.1136,-0.599955,0.055166,0.1074,-0.549072,0.06,0.06,200,0.5292,48
COLPAL,60min,ST_7_3.0,long_flat,-0.033106,-0.0447,-0.740129,0.068132,0.1136,-0.599955,0.021987,0.0454,-0.550003,0.07,0.105,200,0.5337,240
COLPAL,60min,ST_7_2.5,long_flat,-0.063844,-0.0885,-0.721498,0.068132,0.1136,-0.599955,0.0036,0.008,-0.542545,0.065,0.085,200,0.5168,298
COLPAL,60min,ST_10_5.0,long_flat,0.022678,0.0356,-0.637756,0.068132,0.1136,-0.599955,0.042758,0.0841,-0.536204,0.265,0.225,200,0.5415,106
COLPAL,60min,MST_7_5.0_7_2.0,long_flat,0.018943,0.031,-0.611295,0.068132,0.1136,-0.599955,0.042402,0.0849,-0.540358,0.3,0.275,200,0.5539,113
COLPAL,60min,MST_7_6.0_7_2.0,long_flat,0.039907,0.0617,-0.647012,0.068132,0.1136,-0.599955,0.046101,0.0913,-0.552037,0.425,0.365,200,0.5682,80
CUMMINSIND,60min,EMA_9_21,long_flat,0.095183,0.2368,-0.401956,0.173888,0.2271,-0.765631,0.043042,0.0652,-0.648011,0.875,0.925,200,0.5399,364
CUMMINSIND,60min,EMA_10_30,long_flat,0.094566,0.2165,-0.436769,0.173888,0.2271,-0.765631,0.061483,0.0915,-0.644379,0.815,0.92,200,0.5412,296
CUMMINSIND,60min,EMA_20_50,long_flat,0.063014,0.0972,-0.648162,0.173888,0.2271,-0.765631,0.080738,0.137,-0.6087,0.345,0.34,200,0.5505,170
CUMMINSIND,60min,EMA_50_200,long_flat,0.17399,0.4304,-0.404208,0.173888,0.2271,-0.765631,0.10445,0.1741,-0.596582,0.92,0.945,200,0.5567,45
CUMMINSIND,60min,ST_7_3.0,long_flat,0.057265,0.0885,-0.647357,0.173888,0.2271,-0.765631,0.075385,0.1208,-0.610999,0.395,0.4,200,0.541,237
CUMMINSIND,60min,ST_7_2.5,long_flat,0.04497,0.0681,-0.660658,0.173888,0.2271,-0.765631,0.059807,0.0918,-0.66196,0.405,0.405,200,0.5483,301
CUMMINSIND,60min,ST_10_5.0,long_flat,0.013388,0.0212,-0.630796,0.173888,0.2271,-0.765631,0.091541,0.1541,-0.62128,0.055,0.06,200,0.555,123
CUMMINSIND,60min,MST_7_5.0_7_2.0,long_flat,0.009081,0.0141,-0.644102,0.173888,0.2271,-0.765631,0.090232,0.1487,-0.618505,0.035,0.04,200,0.5659,127
CUMMINSIND,60min,MST_7_6.0_7_2.0,long_flat,0.054569,0.0934,-0.584175,0.173888,0.2271,-0.765631,0.098613,0.1661,-0.599781,0.155,0.205,200,0.5482,90
DCBBANK,60min,EMA_9_21,long_flat,0.03349,0.0894,-0.374795,0.041085,0.0541,-0.759141,-0.022209,-0.0323,-0.686228,0.83,0.9,200,0.5051,363
DCBBANK,60min,EMA_10_30,long_flat,0.05641,0.1741,-0.324077,0.041085,0.0541,-0.759141,-0.008832,-0.0122,-0.667308,0.875,0.955,200,0.5074,293
DCBBANK,60min,EMA_20_50,long_flat,0.132864,0.3627,-0.366299,0.041085,0.0541,-0.759141,0.019916,0.0319,-0.641693,0.98,0.985,200,0.5143,153
DCBBANK,60min,EMA_50_200,long_flat,0.044253,0.0855,-0.517718,0.041085,0.0541,-0.759141,0.034439,0.0562,-0.619678,0.54,0.565,200,0.5291,51
DCBBANK,60min,ST_7_3.0,long_flat,0.069594,0.1833,-0.379712,0.041085,0.0541,-0.759141,-0.000496,-0.0007,-0.665557,0.885,0.95,200,0.5367,238
DCBBANK,60min,ST_7_2.5,long_flat,0.066769,0.1446,-0.461712,0.041085,0.0541,-0.759141,-0.005337,-0.0073,-0.67834,0.9,0.935,200,0.5414,293
DCBBANK,60min,ST_10_5.0,long_flat,0.017272,0.0492,-0.351039,0.041085,0.0541,-0.759141,0.026436,0.0429,-0.629241,0.455,0.53,200,0.5257,115
DCBBANK,60min,MST_7_5.0_7_2.0,long_flat,0.014009,0.0279,-0.502051,0.041085,0.0541,-0.759141,0.022993,0.0352,-0.653866,0.43,0.455,200,0.5304,118
DCBBANK,60min,MST_7_6.0_7_2.0,long_flat,0.096256,0.2765,-0.348068,0.041085,0.0541,-0.759141,0.032808,0.0566,-0.60755,0.87,0.96,200,0.5205,86
DIVISLAB,60min,EMA_9_21,long_flat,0.04769,0.0717,-0.66473,0.20559,0.2709,-0.75888,0.060037,0.0986,-0.633074,0.395,0.395,200,0.5484,370
DIVISLAB,60min,EMA_10_30,long_flat,0.064109,0.0991,-0.64664,0.20559,0.2709,-0.75888,0.07681,0.1258,-0.599315,0.39,0.395,200,0.5576,310
DIVISLAB,60min,EMA_20_50,long_flat,0.064257,0.1143,-0.561975,0.20559,0.2709,-0.75888,0.100115,0.1618,-0.601792,0.23,0.265,200,0.5701,179
DIVISLAB,60min,EMA_50_200,long_flat,0.121671,0.2068,-0.588337,0.20559,0.2709,-0.75888,0.133675,0.219,-0.603729,0.38,0.445,200,0.6234,50
DIVISLAB,60min,ST_7_3.0,long_flat,0.099703,0.1631,-0.611355,0.20559,0.2709,-0.75888,0.090725,0.1564,-0.594898,0.565,0.52,200,0.5385,234
DIVISLAB,60min,ST_7_2.5,long_flat,0.056994,0.0815,-0.699172,0.20559,0.2709,-0.75888,0.071534,0.1145,-0.614263,0.41,0.37,200,0.5458,310
DIVISLAB,60min,ST_10_5.0,long_flat,0.102696,0.1542,-0.666066,0.20559,0.2709,-0.75888,0.114904,0.1924,-0.600552,0.38,0.35,200,0.5747,116
DIVISLAB,60min,MST_7_5.0_7_2.0,long_flat,0.131666,0.2143,-0.614339,0.20559,0.2709,-0.75888,0.110843,0.187,-0.623364,0.63,0.605,200,0.5759,118
DIVISLAB,60min,MST_7_6.0_7_2.0,long_flat,0.111004,0.1705,-0.651217,0.20559,0.2709,-0.75888,0.119154,0.1966,-0.637538,0.415,0.38,200,0.5982,91
DRREDDY,60min,EMA_9_21,long_flat,0.062487,0.1836,-0.340298,0.059018,0.1041,-0.566857,-0.006703,-0.0136,-0.507225,0.96,0.975,200,0.5246,359
DRREDDY,60min,EMA_10_30,long_flat,0.044459,0.1068,-0.4161,0.059018,0.1041,-0.566857,0.010671,0.0195,-0.503721,0.795,0.81,200,0.5358,298
DRREDDY,60min,EMA_20_50,long_flat,0.037648,0.1114,-0.337868,0.059018,0.1041,-0.566857,0.024106,0.0481,-0.480288,0.635,0.695,200,0.5317,156
DRREDDY,60min,EMA_50_200,long_flat,-0.049577,-0.0765,-0.648468,0.059018,0.1041,-0.566857,0.046874,0.1069,-0.459214,0.015,0.02,200,0.5435,65
DRREDDY,60min,ST_7_3.0,long_flat,0.054581,0.1655,-0.329723,0.059018,0.1041,-0.566857,0.014016,0.0277,-0.494429,0.81,0.905,200,0.5341,238
DRREDDY,60min,ST_7_2.5,long_flat,0.062514,0.1765,-0.354221,0.059018,0.1041,-0.566857,-0.003217,-0.0072,-0.527994,0.92,0.935,200,0.5291,295
DRREDDY,60min,ST_10_5.0,long_flat,0.059895,0.2002,-0.299155,0.059018,0.1041,-0.566857,0.03846,0.0868,-0.464342,0.69,0.845,200,0.5574,116
DRREDDY,60min,MST_7_5.0_7_2.0,long_flat,0.077828,0.2754,-0.28261,0.059018,0.1041,-0.566857,0.039505,0.0826,-0.462677,0.805,0.89,200,0.5533,119
DRREDDY,60min,MST_7_6.0_7_2.0,long_flat,0.050869,0.1752,-0.290352,0.059018,0.1041,-0.566857,0.047242,0.0951,-0.476222,0.545,0.74,200,0.5628,98
EXIDEIND,60min,EMA_9_21,long_flat,0.012154,0.0204,-0.596335,0.07307,0.125,-0.584598,-0.005194,-0.0099,-0.547943,0.63,0.63,200,0.5206,372
EXIDEIND,60min,EMA_10_30,long_flat,0.002134,0.0038,-0.565934,0.07307,0.125,-0.584598,0.007683,0.0148,-0.533046,0.475,0.475,200,0.5212,294
EXIDEIND,60min,EMA_20_50,long_flat,0.104245,0.3057,-0.341025,0.07307,0.125,-0.584598,0.031587,0.067,-0.481346,0.955,0.975,200,0.5178,148
EXIDEIND,60min,EMA_50_200,long_flat,0.06756,0.1642,-0.411479,0.07307,0.125,-0.584598,0.060687,0.1355,-0.44979,0.575,0.605,200,0.5044,54
EXIDEIND,60min,ST_7_3.0,long_flat,-0.006763,-0.0109,-0.617832,0.07307,0.125,-0.584598,0.0202,0.0387,-0.522823,0.235,0.235,200,0.5324,243
EXIDEIND,60min,ST_7_2.5,long_flat,-0.007388,-0.0126,-0.585308,0.07307,0.125,-0.584598,0.011,0.0224,-0.5271,0.35,0.35,200,0.5389,303
EXIDEIND,60min,ST_10_5.0,long_flat,0.049346,0.1163,-0.424174,0.07307,0.125,-0.584598,0.046361,0.0964,-0.495642,0.535,0.61,200,0.5388,108
EXIDEIND,60min,MST_7_5.0_7_2.0,long_flat,0.069361,0.1757,-0.394736,0.07307,0.125,-0.584598,0.035577,0.0802,-0.479921,0.77,0.82,200,0.5232,108
EXIDEIND,60min,MST_7_6.0_7_2.0,long_flat,0.060657,0.1512,-0.401229,0.07307,0.125,-0.584598,0.043916,0.091,-0.46015,0.645,0.675,200,0.5153,87
FORTIS,60min,EMA_9_21,long_flat,-0.072741,-0.0859,-0.8465,0.205623,0.3937,-0.52229,0.060614,0.1114,-0.535445,0.005,0.015,200,0.52,395
FORTIS,60min,EMA_10_30,long_flat,-0.084073,-0.0978,-0.860018,0.205623,0.3937,-0.52229,0.070241,0.1354,-0.521268,0.0,0.0,200,0.5309,327
FORTIS,60min,EMA_20_50,long_flat,-0.003815,-0.0063,-0.602171,0.205623,0.3937,-0.52229,0.103078,0.2189,-0.483869,0.01,0.01,200,0.5477,180
FORTIS,60min,EMA_50_200,long_flat,0.058021,0.0943,-0.615081,0.205623,0.3937,-0.52229,0.115741,0.2467,-0.476454,0.115,0.095,200,0.5903,51
FORTIS,60min,ST_7_3.0,long_flat,-0.064525,-0.0752,-0.857731,0.205623,0.3937,-0.52229,0.086724,0.171,-0.507393,0.0,0.0,200,0.5535,246
FORTIS,60min,ST_7_2.5,long_flat,-0.023506,-0.0297,-0.790779,0.205623,0.3937,-0.52229,0.066678,0.1263,-0.544875,0.05,0.06,200,0.5563,310
FORTIS,60min,ST_10_5.0,long_flat,0.052477,0.0914,-0.574061,0.205623,0.3937,-0.52229,0.10924,0.225,-0.482471,0.13,0.135,200,0.5944,108
FORTIS,60min,MST_7_5.0_7_2.0,long_flat,0.028504,0.0484,-0.588742,0.205623,0.3937,-0.52229,0.120591,0.2514,-0.489632,0.05,0.05,200,0.5921,113
FORTIS,60min,MST_7_6.0_7_2.0,long_flat,0.080575,0.1294,-0.622802,0.205623,0.3937,-0.52229,0.116588,0.2482,-0.479953,0.21,0.17,200,0.612,78
GLENMARK,60min,EMA_9_21,long_flat,-0.014798,-0.0205,-0.722691,0.106011,0.1228,-0.863576,0.012632,0.0181,-0.734679,0.27,0.255,200,0.5261,394
GLENMARK,60min,EMA_10_30,long_flat,0.006442,0.0094,-0.683483,0.106011,0.1228,-0.863576,0.027882,0.0364,-0.741568,0.38,0.39,200,0.5294,326
GLENMARK,60min,EMA_20_50,long_flat,0.065982,0.106,-0.622389,0.106011,0.1228,-0.863576,0.052111,0.0732,-0.710988,0.645,0.625,200,0.5341,166
GLENMARK,60min,EMA_50_200,long_flat,0.105562,0.2176,-0.485039,0.106011,0.1228,-0.863576,0.063461,0.0952,-0.685254,0.685,0.83,200,0.5427,50
GLENMARK,60min,ST_7_3.0,long_flat,0.039175,0.0614,-0.637626,0.106011,0.1228,-0.863576,0.032454,0.047,-0.714759,0.55,0.575,200,0.5253,247
GLENMARK,60min,ST_7_2.5,long_flat,0.07648,0.14,-0.546135,0.106011,0.1228,-0.863576,0.029226,0.0387,-0.738857,0.795,0.855,200,0.5385,304
GLENMARK,60min,ST_10_5.0,long_flat,0.088404,0.1317,-0.671382,0.106011,0.1228,-0.863576,0.057945,0.0851,-0.707811,0.68,0.685,200,0.5458,115
GLENMARK,60min,MST_7_5.0_7_2.0,long_flat,0.058802,0.0924,-0.636174,0.106011,0.1228,-0.863576,0.063455,0.0923,-0.677385,0.48,0.5,200,0.5328,120
GLENMARK,60min,MST_7_6.0_7_2.0,long_flat,0.068677,0.1216,-0.564931,0.106011,0.1228,-0.863576,0.06459,0.1024,-0.664246,0.525,0.58,200,0.5102,93
GODREJPROP,60min,EMA_9_21,long_flat,0.15067,0.3283,-0.458985,0.192855,0.3212,-0.600337,0.063819,0.1105,-0.557948,0.935,0.93,200,0.5265,371
GODREJPROP,60min,EMA_10_30,long_flat,0.165273,0.3711,-0.445392,0.192855,0.3212,-0.600337,0.069042,0.121,-0.55757,0.935,0.955,200,0.5314,283
GODREJPROP,60min,EMA_20_50,long_flat,0.216932,0.4269,-0.508176,0.192855,0.3212,-0.600337,0.094159,0.1681,-0.545801,0.97,0.93,200,0.5288,148
GODREJPROP,60min,EMA_50_200,long_flat,0.197144,0.4162,-0.473625,0.192855,0.3212,-0.600337,0.125171,0.229,-0.564511,0.875,0.885,200,0.5732,49
GODREJPROP,60min,ST_7_3.0,long_flat,0.180685,0.4381,-0.412387,0.192855,0.3212,-0.600337,0.098212,0.1817,-0.55107,0.895,0.925,200,0.5503,231
GODREJPROP,60min,ST_7_2.5,long_flat,0.134137,0.2856,-0.469724,0.192855,0.3212,-0.600337,0.069516,0.1299,-0.560305,0.85,0.87,200,0.5358,302
GODREJPROP,60min,ST_10_5.0,long_flat,0.16403,0.3571,-0.459375,0.192855,0.3212,-0.600337,0.10528,0.1873,-0.564206,0.82,0.85,200,0.5567,116
GODREJPROP,60min,MST_7_5.0_7_2.0,long_flat,0.12879,0.2907,-0.442969,0.192855,0.3212,-0.600337,0.101134,0.1842,-0.550226,0.67,0.77,200,0.56,124
GODREJPROP,60min,MST_7_6.0_7_2.0,long_flat,0.227988,0.4738,-0.48119,0.192855,0.3212,-0.600337,0.116794,0.2152,-0.54478,0.945,0.94,200,0.5564,85
GRASIM,60min,EMA_9_21,long_flat,0.034401,0.0744,-0.462262,0.129313,0.1856,-0.696755,0.024519,0.0427,-0.600656,0.595,0.64,200,0.5446,375
GRASIM,60min,EMA_10_30,long_flat,0.076337,0.2171,-0.351639,0.129313,0.1856,-0.696755,0.036203,0.0639,-0.589356,0.8,0.93,200,0.5513,291
GRASIM,60min,EMA_20_50,long_flat,0.070031,0.1241,-0.564266,0.129313,0.1856,-0.696755,0.067438,0.1231,-0.568077,0.52,0.51,200,0.5698,162
GRASIM,60min,EMA_50_200,long_flat,0.120477,0.3136,-0.384164,0.129313,0.1856,-0.696755,0.088622,0.1591,-0.552098,0.74,0.825,200,0.602,48
GRASIM,60min,ST_7_3.0,long_flat,0.033416,0.0631,-0.529735,0.129313,0.1856,-0.696755,0.047746,0.0919,-0.546544,0.32,0.35,200,0.551,244
GRASIM,60min,ST_7_2.5,long_flat,0.030781,0.0686,-0.448415,0.129313,0.1856,-0.696755,0.03387,0.0575,-0.587561,0.485,0.575,200,0.5521,311
GRASIM,60min,ST_10_5.0,long_flat,0.024796,0.0402,-0.616591,0.129313,0.1856,-0.696755,0.075178,0.1437,-0.548053,0.095,0.1,200,0.564,115
GRASIM,60min,MST_7_5.0_7_2.0,long_flat,0.055366,0.1125,-0.492254,0.129313,0.1856,-0.696755,0.075602,0.1382,-0.541286,0.295,0.375,200,0.5614,114
GRASIM,60min,MST_7_6.0_7_2.0,long_flat,0.056397,0.1072,-0.525893,0.129313,0.1856,-0.696755,0.081656,0.1576,-0.524179,0.31,0.35,200,0.5477,90
HCLTECH,60min,EMA_9_21,long_flat,-0.010688,-0.0192,-0.557933,0.092566,0.1925,-0.480788,0.008719,0.0187,-0.464022,0.29,0.29,200,0.5511,385
HCLTECH,60min,EMA_10_30,long_flat,-0.009874,-0.0174,-0.567292,0.092566,0.1925,-0.480788,0.018829,0.0407,-0.445766,0.215,0.235,200,0.5598,313
HCLTECH,60min,EMA_20_50,long_flat,0.067972,0.154,-0.441334,0.092566,0.1925,-0.480788,0.04593,0.1129,-0.412916,0.7,0.655,200,0.5708,162
HCLTECH,60min,EMA_50_200,long_flat,0.051009,0.0937,-0.544162,0.092566,0.1925,-0.480788,0.068432,0.1696,-0.390284,0.345,0.26,200,0.5684,56
HCLTECH,60min,ST_7_3.0,long_flat,-0.015894,-0.0277,-0.574405,0.092566,0.1925,-0.480788,0.020362,0.042,-0.444714,0.17,0.185,200,0.5565,266
HCLTECH,60min,ST_7_2.5,long_flat,-0.016242,-0.0267,-0.608227,0.092566,0.1925,-0.480788,0.019453,0.0411,-0.454236,0.2,0.22,200,0.5456,329
HCLTECH,60min,ST_10_5.0,long_flat,0.054716,0.1146,-0.477279,0.092566,0.1925,-0.480788,0.050722,0.1266,-0.396905,0.535,0.46,200,0.5659,116
HCLTECH,60min,MST_7_5.0_7_2.0,long_flat,0.04988,0.1032,-0.483461,0.092566,0.1925,-0.480788,0.048804,0.1173,-0.41161,0.52,0.445,200,0.5658,121
HCLTECH,60min,MST_7_6.0_7_2.0,long_flat,0.061332,0.1524,-0.402512,0.092566,0.1925,-0.480788,0.040925,0.1021,-0.393047,0.675,0.645,200,0.5532,94
HDFCLIFE,60min,EMA_9_21,long_flat,0.010878,0.0321,-0.338472,0.395478,0.8422,-0.469585,-0.003522,-0.0082,-0.460796,0.695,0.72,200,0.4915,296
HDFCLIFE,60min,EMA_10_30,long_flat,-0.009772,-0.0255,-0.38392,0.395478,0.8422,-0.469585,0.003159,0.0088,-0.439341,0.34,0.33,200,0.4882,228
HDFCLIFE,60min,EMA_20_50,long_flat,0.028876,0.1046,-0.276009,0.395478,0.8422,-0.469585,0.019734,0.0553,-0.404613,0.55,0.67,200,0.4784,134
HDFCLIFE,60min,EMA_50_200,long_flat,0.051202,0.1814,-0.282334,0.395478,0.8422,-0.469585,0.03384,0.0845,-0.40655,0.685,0.78,200,0.4963,46
HDFCLIFE,60min,ST_7_3.0,long_flat,0.013468,0.0384,-0.351041,0.395478,0.8422,-0.469585,0.007,0.0164,-0.446725,0.585,0.605,200,0.5188,193
HDFCLIFE,60min,ST_7_2.5,long_flat,0.026638,0.0839,-0.317316,0.395478,0.8422,-0.469585,-0.002391,-0.0061,-0.458156,0.81,0.85,200,0.53,246
HDFCLIFE,60min,ST_10_5.0,long_flat,-0.013854,-0.0328,-0.422016,0.395478,0.8422,-0.469585,0.020088,0.048,-0.412674,0.105,0.1,200,0.4814,97
HDFCLIFE,60min,MST_7_5.0_7_2.0,long_flat,0.006161,0.016,-0.383941,0.395478,0.8422,-0.469585,0.028536,0.0685,-0.40441,0.275,0.28,200,0.4805,100
HDFCLIFE,60min,MST_7_6.0_7_2.0,long_flat,0.016222,0.0476,-0.340944,0.395478,0.8422,-0.469585,0.031807,0.084,-0.393246,0.295,0.33,200,0.4868,77
HINDALCO,60min,EMA_9_21,long_flat,0.09828,0.1666,-0.589973,0.182771,0.2627,-0.695614,0.051695,0.0867,-0.605208,0.79,0.76,200,0.5414,371
HINDALCO,60min,EMA_10_30,long_flat,0.070747,0.1207,-0.586234,0.182771,0.2627,-0.695614,0.06862,0.1093,-0.616883,0.52,0.54,200,0.5484,304
HINDALCO,60min,EMA_20_50,long_flat,0.128375,0.2421,-0.530229,0.182771,0.2627,-0.695614,0.082585,0.1437,-0.601325,0.755,0.76,200,0.5696,166
HINDALCO,60min,EMA_50_200,long_flat,0.174341,0.3893,-0.4478,0.182771,0.2627,-0.695614,0.123458,0.2076,-0.608684,0.79,0.885,200,0.6035,48
HINDALCO,60min,ST_7_3.0,long_flat,0.043769,0.0615,-0.712191,0.182771,0.2627,-0.695614,0.051374,0.0945,-0.575006,0.44,0.38,200,0.5257,282
HINDALCO,60min,ST_7_2.5,long_flat,0.042908,0.0697,-0.615811,0.182771,0.2627,-0.695614,0.036094,0.0623,-0.596393,0.51,0.51,200,0.5305,352
HINDALCO,60min,ST_10_5.0,long_flat,0.178267,0.429,-0.415525,0.182771,0.2627,-0.695614,0.098312,0.1688,-0.587903,0.935,0.96,200,0.544,119
HINDALCO,60min,MST_7_5.0_7_2.0,long_flat,0.154869,0.3137,-0.493712,0.182771,0.2627,-0.695614,0.093435,0.1625,-0.57442,0.83,0.85,200,0.5377,127
HINDALCO,60min,MST_7_6.0_7_2.0,long_flat,0.154553,0.4207,-0.367403,0.182771,0.2627,-0.695614,0.099835,0.1682,-0.581596,0.805,0.95,200,0.5602,98
HINDUNILVR,60min,EMA_9_21,long_flat,-0.030358,-0.0611,-0.496585,0.066387,0.1832,-0.362349,-0.008716,-0.0236,-0.431379,0.24,0.24,200,0.5,390
HINDUNILVR,60min,EMA_10_30,long_flat,0.001691,0.0047,-0.360743,0.066387,0.1832,-0.362349,0.004441,0.0112,-0.391871,0.45,0.45,200,0.5039,301
HINDUNILVR,60min,EMA_20_50,long_flat,0.065378,0.2296,-0.284795,0.066387,0.1832,-0.362349,0.030717,0.0908,-0.318928,0.825,0.81,200,0.5029,158
HINDUNILVR,60min,EMA_50_200,long_flat,0.058514,0.2214,-0.264257,0.066387,0.1832,-0.362349,0.062895,0.2021,-0.304008,0.45,0.53,200,0.537,49
HINDUNILVR,60min,ST_7_3.0,long_flat,0.025884,0.0909,-0.284794,0.066387,0.1832,-0.362349,0.017588,0.048,-0.381792,0.595,0.655,200,0.5303,252
HINDUNILVR,60min,ST_7_2.5,long_flat,-0.008018,-0.026,-0.308191,0.066387,0.1832,-0.362349,-0.001305,-0.0029,-0.414092,0.36,0.325,200,0.5091,333
HINDUNILVR,60min,ST_10_5.0,long_flat,0.044201,0.1606,-0.275207,0.066387,0.1832,-0.362349,0.04039,0.127,-0.31872,0.53,0.595,200,0.5173,112
HINDUNILVR,60min,MST_7_5.0_7_2.0,long_flat,0.030771,0.0974,-0.316055,0.066387,0.1832,-0.362349,0.03875,0.1182,-0.3162,0.445,0.455,200,0.5105,117
HINDUNILVR,60min,MST_7_6.0_7_2.0,long_flat,0.083194,0.413,-0.201431,0.066387,0.1832,-0.362349,0.046497,0.1447,-0.315732,0.87,0.955,200,0.5192,84
ICICIBANK,60min,EMA_9_21,long_flat,0.071966,0.2516,-0.285983,0.136641,0.2747,-0.497458,0.033922,0.0754,-0.452106,0.815,0.91,200,0.5306,362
ICICIBANK,60min,EMA_10_30,long_flat,0.030392,0.0845,-0.359722,0.136641,0.2747,-0.497458,0.040364,0.0883,-0.452817,0.44,0.48,200,0.5337,306
ICICIBANK,60min,EMA_20_50,long_flat,0.037169,0.108,-0.344259,0.136641,0.2747,-0.497458,0.066423,0.1508,-0.454432,0.285,0.35,200,0.5433,175
ICICIBANK,60min,EMA_50_200,long_flat,0.033455,0.0834,-0.401303,0.136641,0.2747,-0.497458,0.09649,0.2073,-0.470741,0.06,0.07,200,0.5909,59
ICICIBANK,60min,ST_7_3.0,long_flat,0.052697,0.1248,-0.422153,0.136641,0.2747,-0.497458,0.053963,0.1245,-0.439835,0.49,0.51,200,0.5377,257
ICICIBANK,60min,ST_7_2.5,long_flat,0.004713,0.0093,-0.507101,0.136641,0.2747,-0.497458,0.032202,0.069,-0.464041,0.315,0.305,200,0.5342,347
ICICIBANK,60min,ST_10_5.0,long_flat,0.064836,0.1944,-0.333581,0.136641,0.2747,-0.497458,0.080102,0.2022,-0.422889,0.395,0.495,200,0.5356,127
ICICIBANK,60min,MST_7_5.0_7_2.0,long_flat,0.068056,0.2051,-0.331833,0.136641,0.2747,-0.497458,0.074011,0.1647,-0.447177,0.47,0.595,200,0.5404,131
ICICIBANK,60min,MST_7_6.0_7_2.0,long_flat,0.073914,0.271,-0.272735,0.136641,0.2747,-0.497458,0.080362,0.1864,-0.434267,0.45,0.705,200,0.5429,101
IDEA,60min,EMA_9_21,long_flat,0.019556,0.0263,-0.744342,-0.153332,-0.1568,-0.977968,-0.089943,-0.1053,-0.898253,0.87,0.875,200,0.4313,342
IDEA,60min,EMA_10_30,long_flat,-0.052611,-0.0612,-0.85991,-0.153332,-0.1568,-0.977968,-0.082125,-0.0927,-0.884934,0.645,0.655,200,0.4226,269
IDEA,60min,EMA_20_50,long_flat,-0.038553,-0.0455,-0.846728,-0.153332,-0.1568,-0.977968,-0.066826,-0.0745,-0.875011,0.615,0.62,200,0.4163,159
IDEA,60min,EMA_50_200,long_flat,0.048266,0.0575,-0.839262,-0.153332,-0.1568,-0.977968,-0.038481,-0.0471,-0.850514,0.855,0.835,200,0.3829,44
IDEA,60min,ST_7_3.0,long_flat,-0.045029,-0.0622,-0.723775,-0.153332,-0.1568,-0.977968,-0.080719,-0.0887,-0.904158,0.68,0.64,200,0.4643,232
IDEA,60min,ST_7_2.5,long_flat,0.090124,0.152,-0.592908,-0.153332,-0.1568,-0.977968,-0.104739,-0.1148,-0.910203,0.98,0.985,200,0.4725,280
IDEA,60min,ST_10_5.0,long_flat,-0.083008,-0.0912,-0.910474,-0.153332,-0.1568,-0.977968,-0.077172,-0.0882,-0.904729,0.465,0.475,200,0.4831,113
