window,signal,policy,fill,n_names,beat_rate20,beat_rate10,beat_rate40,med_cagr20,med_bh_cagr,med_excess,med_maxdd,med_calmar,med_bh_calmar,calmar_beat,med_switch_yr,med_trades,med_wr,med_exp,med_tim,pos_cagr_share
h2,ST_10_2.5,short_flat,signal_close,146.0,0.03424657534246575,0.0410958904109589,0.0273972602739726,-0.086558,0.1209345,-0.2088025,-0.749378,-0.11779999999999999,0.2092,0.0410958904109589,8.31,44.5,0.30584999999999996,-0.0213855,0.4638,0.0821917808219178
h2,ST_10_3.0,long_flat,next_open,146.0,0.2054794520547945,0.2191780821917808,0.18493150684931506,0.0734475,0.122444,-0.04869250000000001,-0.4656035,0.17315,0.20725,0.4520547945205479,6.355,34.0,0.4305,0.024878499999999998,0.54245,0.8904109589041096
h2,ST_10_3.0,long_flat,signal_close,146.0,0.2602739726027397,0.2671232876712329,0.22602739726027396,0.077574,0.1209345,-0.0331605,-0.431287,0.1887,0.2092,0.5205479452054794,6.355,34.0,0.425,0.024875,0.54245,0.9178082191780822
h2,ST_10_3.0,long_short,next_open,146.0,0.0684931506849315,0.07534246575342465,0.0547945205479452,-0.06930800000000001,0.122444,-0.19835199999999997,-0.8024515,-0.09129999999999999,0.20725,0.0821917808219178,6.45,68.0,0.3556,-0.00197,0.9996,0.2534246575342466
h2,ST_10_3.0,long_short,signal_close,146.0,0.08904109589041095,0.0958904109589041,0.0684931506849315,-0.0491875,0.1209345,-0.1812035,-0.763407,-0.0695,0.2092,0.11643835616438356,6.45,68.5,0.3597,0.000307,1.0,0.2945205479452055
h2,ST_10_3.0,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.098745,0.122444,-0.22174899999999997,-0.771888,-0.13135,0.20725,0.02054794520547945,6.35,34.0,0.2857,-0.029153,0.45715,0.03424657534246575
h2,ST_10_3.0,short_flat,signal_close,146.0,0.03424657534246575,0.03424657534246575,0.0273972602739726,-0.0847015,0.1209345,-0.2030435,-0.74036,-0.11545,0.2092,0.03424657534246575,6.405,34.0,0.29864999999999997,-0.0262875,0.45755,0.0684931506849315
h2,ST_10_4.0,long_flat,next_open,146.0,0.2465753424657534,0.2534246575342466,0.2328767123287671,0.076681,0.122444,-0.03944849999999999,-0.4877905,0.1562,0.20725,0.410958904109589,4.11,22.0,0.44,0.0407005,0.5680499999999999,0.8904109589041096
h2,ST_10_4.0,long_flat,signal_close,146.0,0.2808219178082192,0.3013698630136986,0.2534246575342466,0.07905100000000001,0.1209345,-0.0324565,-0.479705,0.17245,0.2092,0.4726027397260274,4.11,22.0,0.4374,0.0412905,0.5680499999999999,0.8972602739726028
h2,ST_10_4.0,long_short,next_open,146.0,0.04794520547945205,0.04794520547945205,0.0410958904109589,-0.066527,0.122444,-0.1821975,-0.799006,-0.08455,0.20725,0.06164383561643835,4.155,44.0,0.3507,-0.0020135,0.9996,0.2534246575342466
h2,ST_10_4.0,long_short,signal_close,146.0,0.0547945205479452,0.06164383561643835,0.04794520547945205,-0.053245,0.1209345,-0.1652385,-0.770273,-0.07405,0.2092,0.0684931506849315,4.2,45.0,0.35355000000000003,0.000808,1.0,0.2671232876712329
h2,ST_10_4.0,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.093195,0.122444,-0.21067,-0.7605459999999999,-0.12215000000000001,0.20725,0.02054794520547945,4.11,22.0,0.26205,-0.042693,0.4315,0.0547945205479452
h2,ST_10_4.0,short_flat,signal_close,146.0,0.0273972602739726,0.0273972602739726,0.0273972602739726,-0.0791605,0.1209345,-0.1940555,-0.7387595,-0.11205,0.2092,0.0273972602739726,4.11,22.0,0.26795,-0.038914500000000005,0.4317,0.04794520547945205
h2,ST_10_5.0,long_flat,next_open,146.0,0.2945205479452055,0.2945205479452055,0.2671232876712329,0.083783,0.122444,-0.030963,-0.45354099999999997,0.1961,0.20725,0.4726027397260274,2.81,15.0,0.47215,0.06457550000000001,0.5820000000000001,0.910958904109589
h2,ST_10_5.0,long_flat,signal_close,146.0,0.2876712328767123,0.2876712328767123,0.2808219178082192,0.0846115,0.1209345,-0.0301205,-0.434741,0.20600000000000002,0.2092,0.5,2.81,15.0,0.4706,0.063363,0.5822,0.910958904109589
h2,ST_10_5.0,long_short,next_open,146.0,0.0547945205479452,0.0547945205479452,0.0547945205479452,-0.050516,0.122444,-0.164761,-0.7673985,-0.0701,0.20725,0.0547945205479452,2.9,30.5,0.37085,0.005038,0.9996,0.2808219178082192
h2,ST_10_5.0,long_short,signal_close,146.0,0.08904109589041095,0.08904109589041095,0.07534246575342465,-0.044771,0.1209345,-0.1558205,-0.750961,-0.05865,0.2092,0.0958904109589041,2.9,30.5,0.3732,0.0049855,1.0,0.3287671232876712
h2,ST_10_5.0,short_flat,next_open,146.0,0.0273972602739726,0.0273972602739726,0.0273972602739726,-0.0805385,0.122444,-0.19674750000000002,-0.7037340000000001,-0.1158,0.20725,0.0273972602739726,2.8,15.0,0.25,-0.05599,0.41759999999999997,0.06164383561643835
h2,ST_10_5.0,short_flat,signal_close,146.0,0.03424657534246575,0.03424657534246575,0.03424657534246575,-0.0682005,0.1209345,-0.18515500000000001,-0.687222,-0.1034,0.2092,0.0410958904109589,2.8,15.0,0.26495,-0.0504795,0.4178,0.0821917808219178
h2,ST_14_1.5,long_flat,next_open,146.0,0.22602739726027396,0.2534246575342466,0.1780821917808219,0.057883000000000004,0.122444,-0.06272150000000001,-0.4737645,0.1268,0.20725,0.3356164383561644,16.795,89.5,0.4084,0.0082635,0.51605,0.8287671232876712
h2,ST_14_1.5,long_flat,signal_close,146.0,0.2671232876712329,0.3082191780821918,0.2191780821917808,0.06599150000000001,0.1209345,-0.050599000000000005,-0.459755,0.14965,0.2092,0.3767123287671233,16.81,90.0,0.4185,0.0079495,0.51605,0.8561643835616438
h2,ST_14_1.5,long_short,next_open,146.0,0.03424657534246575,0.0410958904109589,0.0273972602739726,-0.10228,0.122444,-0.22711699999999999,-0.8444560000000001,-0.12785000000000002,0.20725,0.03424657534246575,16.795,179.0,0.3556,-0.0027825,0.9996,0.14383561643835616
h2,ST_14_1.5,long_short,signal_close,146.0,0.0684931506849315,0.1095890410958904,0.0410958904109589,-0.0877455,0.1209345,-0.196691,-0.807702,-0.11105000000000001,0.2092,0.07534246575342465,16.81,179.0,0.36515,-0.0017105,1.0,0.19863013698630136
h2,ST_14_1.5,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.0136986301369863,-0.1131585,0.122444,-0.235296,-0.8214159999999999,-0.1436,0.20725,0.02054794520547945,16.674999999999997,89.0,0.3049,-0.0133665,0.48355000000000004,0.0136986301369863
h2,ST_14_1.5,short_flat,signal_close,146.0,0.0273972602739726,0.0273972602739726,0.02054794520547945,-0.091472,0.1209345,-0.208614,-0.792788,-0.1228,0.2092,0.0273972602739726,16.72,89.5,0.30635,-0.0121795,0.48395,0.04794520547945205
h2,ST_14_2.0,long_flat,next_open,146.0,0.2054794520547945,0.21232876712328766,0.15753424657534246,0.061108499999999996,0.122444,-0.05391850000000001,-0.452789,0.15065,0.20725,0.3835616438356164,11.49,61.0,0.4237,0.012591999999999999,0.5246,0.8356164383561644
h2,ST_14_2.0,long_flat,signal_close,146.0,0.22602739726027396,0.2534246575342466,0.1917808219178082,0.0753115,0.1209345,-0.040486499999999995,-0.44015150000000003,0.17559999999999998,0.2092,0.4589041095890411,11.530000000000001,61.0,0.4225,0.0129475,0.5246,0.8767123287671232
h2,ST_14_2.0,long_short,next_open,146.0,0.0547945205479452,0.0684931506849315,0.0410958904109589,-0.098828,0.122444,-0.2167795,-0.8039675,-0.12245,0.20725,0.0547945205479452,11.49,122.0,0.3602,-0.0025515,0.9996,0.19863013698630136
