symbol,tf,signal,policy,cagr,calmar,maxdd,bh_cagr,bh_calmar,bh_maxdd,null_cagr_med,null_calmar_med,null_maxdd_med,pct_cagr,pct_calmar,n_draws,time_in_mkt,n_trades
CIPLA,day,EMA_10_30,long_flat,0.076236,0.1981,-0.384871,0.102562,0.2032,-0.50477,0.070745,0.1574,-0.463517,0.55,0.745,200,0.5634,80
CIPLA,day,EMA_20_50,long_flat,0.031025,0.0705,-0.439842,0.102562,0.2032,-0.50477,0.072888,0.154,-0.462423,0.04,0.075,200,0.5758,55
CIPLA,day,EMA_50_200,long_flat,0.040968,0.1014,-0.404021,0.102562,0.2032,-0.50477,0.072181,0.1567,-0.456866,0.125,0.185,200,0.6325,16
CIPLA,day,ST_7_3.0,long_flat,0.069664,0.137,-0.50833,0.102562,0.2032,-0.50477,0.078164,0.1697,-0.469809,0.41,0.355,200,0.5826,55
CIPLA,day,ST_7_2.5,long_flat,0.03083,0.0487,-0.632468,0.102562,0.2032,-0.50477,0.076583,0.1736,-0.450259,0.075,0.065,200,0.5654,76
CIPLA,day,ST_10_5.0,long_flat,0.055295,0.1177,-0.469819,0.102562,0.2032,-0.50477,0.068854,0.1541,-0.447614,0.28,0.315,200,0.5595,26
CIPLA,day,MST_7_5.0_7_2.0,long_flat,0.058818,0.138,-0.42608,0.102562,0.2032,-0.50477,0.073825,0.1625,-0.454359,0.31,0.38,200,0.5492,26
CIPLA,day,MST_7_6.0_7_2.0,long_flat,0.04549,0.0843,-0.539499,0.102562,0.2032,-0.50477,0.073278,0.1633,-0.452258,0.135,0.135,200,0.5902,21
COLPAL,day,EMA_9_21,long_flat,0.085849,0.3202,-0.26812,0.133004,0.25,-0.531927,0.081785,0.1947,-0.428981,0.555,0.87,200,0.5771,110
COLPAL,day,EMA_10_30,long_flat,0.051729,0.1342,-0.385527,0.133004,0.25,-0.531927,0.087138,0.2085,-0.411032,0.09,0.135,200,0.582,92
COLPAL,day,EMA_20_50,long_flat,0.067107,0.1378,-0.48711,0.133004,0.25,-0.531927,0.092185,0.2213,-0.41058,0.185,0.165,200,0.6197,52
COLPAL,day,EMA_50_200,long_flat,0.078877,0.1924,-0.410042,0.133004,0.25,-0.531927,0.102311,0.2458,-0.434676,0.115,0.245,200,0.7144,16
COLPAL,day,ST_7_3.0,long_flat,0.059964,0.1354,-0.442878,0.133004,0.25,-0.531927,0.088544,0.2132,-0.414177,0.125,0.165,200,0.5785,58
COLPAL,day,ST_7_2.5,long_flat,0.07743,0.1566,-0.494575,0.133004,0.25,-0.531927,0.083887,0.2066,-0.418072,0.43,0.315,200,0.5687,70
COLPAL,day,ST_10_5.0,long_flat,0.098956,0.1942,-0.509621,0.133004,0.25,-0.531927,0.093966,0.2141,-0.434505,0.605,0.335,200,0.6872,21
COLPAL,day,MST_7_5.0_7_2.0,long_flat,0.087883,0.1714,-0.512749,0.133004,0.25,-0.531927,0.094901,0.2227,-0.417371,0.375,0.22,200,0.6651,23
COLPAL,day,MST_7_6.0_7_2.0,long_flat,0.069019,0.1317,-0.523943,0.133004,0.25,-0.531927,0.096785,0.2223,-0.45103,0.105,0.07,200,0.7187,19
CUMMINSIND,day,EMA_9_21,long_flat,0.180229,0.4386,-0.410935,0.201523,0.264,-0.763206,0.121154,0.1944,-0.630824,0.92,0.97,200,0.5732,108
CUMMINSIND,day,EMA_10_30,long_flat,0.225276,0.5785,-0.389445,0.201523,0.264,-0.763206,0.120133,0.1884,-0.639742,0.985,1.0,200,0.5754,75
CUMMINSIND,day,EMA_20_50,long_flat,0.225612,0.4513,-0.499896,0.201523,0.264,-0.763206,0.134298,0.2116,-0.647269,0.99,0.975,200,0.5943,33
CUMMINSIND,day,EMA_50_200,long_flat,0.216446,0.5193,-0.416821,0.201523,0.264,-0.763206,0.139519,0.2081,-0.681561,0.965,0.995,200,0.6401,10
CUMMINSIND,day,ST_7_3.0,long_flat,0.166312,0.3121,-0.53288,0.201523,0.264,-0.763206,0.118096,0.1945,-0.624,0.85,0.85,200,0.5392,49
CUMMINSIND,day,ST_7_2.5,long_flat,0.207838,0.5983,-0.347366,0.201523,0.264,-0.763206,0.124004,0.1989,-0.634953,0.985,0.995,200,0.548,57
CUMMINSIND,day,ST_10_5.0,long_flat,0.212512,0.3185,-0.667298,0.201523,0.264,-0.763206,0.139258,0.2156,-0.661923,0.95,0.88,200,0.6106,23
CUMMINSIND,day,MST_7_5.0_7_2.0,long_flat,0.212123,0.3307,-0.641392,0.201523,0.264,-0.763206,0.134944,0.2106,-0.669444,0.945,0.875,200,0.6348,23
CUMMINSIND,day,MST_7_6.0_7_2.0,long_flat,0.227201,0.4202,-0.540729,0.201523,0.264,-0.763206,0.141839,0.2109,-0.675,0.975,0.98,200,0.6407,16
DCBBANK,day,EMA_9_21,long_flat,0.150067,0.2895,-0.518291,0.098284,0.1076,-0.913043,0.055879,0.0711,-0.789861,0.935,0.975,200,0.5376,99
DCBBANK,day,EMA_10_30,long_flat,0.16622,0.376,-0.442121,0.098284,0.1076,-0.913043,0.061166,0.0776,-0.780893,0.965,0.99,200,0.5392,72
DCBBANK,day,EMA_20_50,long_flat,0.071523,0.1452,-0.492477,0.098284,0.1076,-0.913043,0.063147,0.0788,-0.803148,0.58,0.785,200,0.5487,42
DCBBANK,day,EMA_50_200,long_flat,0.039653,0.0524,-0.756804,0.098284,0.1076,-0.913043,0.040812,0.0487,-0.857376,0.48,0.53,200,0.5608,16
DCBBANK,day,ST_7_3.0,long_flat,0.135647,0.2472,-0.548654,0.098284,0.1076,-0.913043,0.057407,0.0738,-0.800337,0.9,0.97,200,0.5351,59
DCBBANK,day,ST_7_2.5,long_flat,0.124801,0.1938,-0.64401,0.098284,0.1076,-0.913043,0.054847,0.0705,-0.791785,0.885,0.91,200,0.5382,77
DCBBANK,day,ST_10_5.0,long_flat,0.066589,0.1034,-0.643907,0.098284,0.1076,-0.913043,0.055674,0.0687,-0.800324,0.575,0.685,200,0.5732,30
DCBBANK,day,MST_7_5.0_7_2.0,long_flat,0.054327,0.0826,-0.657411,0.098284,0.1076,-0.913043,0.064222,0.0795,-0.810131,0.41,0.52,200,0.5728,32
DCBBANK,day,MST_7_6.0_7_2.0,long_flat,0.070571,0.1123,-0.628268,0.098284,0.1076,-0.913043,0.059933,0.0737,-0.825578,0.57,0.7,200,0.6263,23
DIVISLAB,day,EMA_9_21,long_flat,0.208704,0.5566,-0.374942,0.26111,0.4365,-0.598213,0.164837,0.2998,-0.559653,0.82,0.975,200,0.6213,96
DIVISLAB,day,EMA_10_30,long_flat,0.173671,0.406,-0.427742,0.26111,0.4365,-0.598213,0.170525,0.3005,-0.560872,0.52,0.755,200,0.6258,82
DIVISLAB,day,EMA_20_50,long_flat,0.178486,0.3457,-0.516349,0.26111,0.4365,-0.598213,0.173673,0.3156,-0.554464,0.55,0.62,200,0.6389,47
DIVISLAB,day,EMA_50_200,long_flat,0.205727,0.4397,-0.467857,0.26111,0.4365,-0.598213,0.205864,0.3551,-0.598213,0.495,0.815,200,0.7486,11
DIVISLAB,day,ST_7_3.0,long_flat,0.173389,0.3698,-0.468923,0.26111,0.4365,-0.598213,0.164491,0.3096,-0.537053,0.6,0.7,200,0.5844,60
DIVISLAB,day,ST_7_2.5,long_flat,0.169309,0.4453,-0.380211,0.26111,0.4365,-0.598213,0.159241,0.2948,-0.551711,0.56,0.895,200,0.5887,77
DIVISLAB,day,ST_10_5.0,long_flat,0.196676,0.5655,-0.347773,0.26111,0.4365,-0.598213,0.17395,0.3239,-0.550831,0.7,0.97,200,0.5799,26
DIVISLAB,day,MST_7_5.0_7_2.0,long_flat,0.176906,0.4429,-0.399439,0.26111,0.4365,-0.598213,0.158969,0.3029,-0.542081,0.705,0.89,200,0.5701,28
DIVISLAB,day,MST_7_6.0_7_2.0,long_flat,0.158925,0.428,-0.371331,0.26111,0.4365,-0.598213,0.175097,0.3226,-0.545389,0.375,0.785,200,0.5951,24
DRREDDY,day,EMA_9_21,long_flat,0.061146,0.1126,-0.54298,0.127305,0.2163,-0.588583,0.078977,0.1532,-0.521273,0.285,0.3,200,0.5705,114
DRREDDY,day,EMA_10_30,long_flat,0.054597,0.0951,-0.573925,0.127305,0.2163,-0.588583,0.077456,0.1454,-0.540792,0.24,0.235,200,0.5769,93
DRREDDY,day,EMA_20_50,long_flat,0.029015,0.0458,-0.633021,0.127305,0.2163,-0.588583,0.086156,0.167,-0.541125,0.02,0.02,200,0.5916,57
DRREDDY,day,EMA_50_200,long_flat,0.091533,0.1977,-0.46293,0.127305,0.2163,-0.588583,0.093877,0.1661,-0.559497,0.475,0.625,200,0.6397,14
DRREDDY,day,ST_7_3.0,long_flat,0.06404,0.1275,-0.502416,0.127305,0.2163,-0.588583,0.082551,0.1572,-0.524478,0.34,0.39,200,0.5503,65
DRREDDY,day,ST_7_2.5,long_flat,0.083526,0.1618,-0.516387,0.127305,0.2163,-0.588583,0.077999,0.1589,-0.530218,0.54,0.51,200,0.5525,82
DRREDDY,day,ST_10_5.0,long_flat,0.064651,0.143,-0.452046,0.127305,0.2163,-0.588583,0.081297,0.1508,-0.517412,0.295,0.44,200,0.5654,30
DRREDDY,day,MST_7_5.0_7_2.0,long_flat,0.056221,0.0987,-0.569494,0.127305,0.2163,-0.588583,0.08683,0.1705,-0.510648,0.17,0.15,200,0.5599,32
DRREDDY,day,MST_7_6.0_7_2.0,long_flat,0.059413,0.1009,-0.588804,0.127305,0.2163,-0.588583,0.08774,0.1673,-0.510408,0.165,0.13,200,0.5851,23
EXIDEIND,day,EMA_9_21,long_flat,0.119315,0.2271,-0.525396,0.143619,0.2371,-0.605747,0.087019,0.1617,-0.541335,0.735,0.735,200,0.5578,103
EXIDEIND,day,EMA_10_30,long_flat,0.118242,0.2042,-0.579142,0.143619,0.2371,-0.605747,0.095568,0.1726,-0.537772,0.71,0.61,200,0.5562,89
EXIDEIND,day,EMA_20_50,long_flat,0.121592,0.2725,-0.446129,0.143619,0.2371,-0.605747,0.102339,0.1888,-0.527574,0.7,0.79,200,0.563,50
EXIDEIND,day,EMA_50_200,long_flat,0.104215,0.179,-0.582226,0.143619,0.2371,-0.605747,0.10455,0.1816,-0.56579,0.5,0.49,200,0.5587,15
EXIDEIND,day,ST_7_3.0,long_flat,0.095489,0.1787,-0.534372,0.143619,0.2371,-0.605747,0.097118,0.1861,-0.534707,0.46,0.46,200,0.5544,59
EXIDEIND,day,ST_7_2.5,long_flat,0.093077,0.1691,-0.550359,0.143619,0.2371,-0.605747,0.099299,0.1873,-0.54579,0.43,0.395,200,0.5683,77
EXIDEIND,day,ST_10_5.0,long_flat,0.091997,0.1785,-0.515257,0.143619,0.2371,-0.605747,0.100332,0.1845,-0.54524,0.425,0.48,200,0.5806,26
EXIDEIND,day,MST_7_5.0_7_2.0,long_flat,0.104774,0.2067,-0.506795,0.143619,0.2371,-0.605747,0.101565,0.1867,-0.56092,0.53,0.58,200,0.591,25
EXIDEIND,day,MST_7_6.0_7_2.0,long_flat,0.144094,0.2618,-0.550345,0.143619,0.2371,-0.605747,0.108999,0.1955,-0.56092,0.84,0.79,200,0.6006,16
FORTIS,day,EMA_9_21,long_flat,0.051727,0.0816,-0.634149,0.114221,0.1988,-0.574468,0.075467,0.1395,-0.558328,0.325,0.3,200,0.5581,102
FORTIS,day,EMA_10_30,long_flat,0.055985,0.09,-0.621866,0.114221,0.1988,-0.574468,0.081013,0.144,-0.572169,0.275,0.285,200,0.5658,90
FORTIS,day,EMA_20_50,long_flat,0.043833,0.0594,-0.737553,0.114221,0.1988,-0.574468,0.088429,0.1589,-0.560098,0.12,0.095,200,0.5661,46
FORTIS,day,EMA_50_200,long_flat,0.125427,0.3271,-0.383474,0.114221,0.1988,-0.574468,0.102492,0.184,-0.56371,0.77,0.96,200,0.5947,14
FORTIS,day,ST_7_3.0,long_flat,0.025111,0.0336,-0.747418,0.114221,0.1988,-0.574468,0.095228,0.1653,-0.56655,0.035,0.03,200,0.6419,53
FORTIS,day,ST_7_2.5,long_flat,0.056833,0.0779,-0.729899,0.114221,0.1988,-0.574468,0.095877,0.169,-0.561549,0.155,0.125,200,0.6296,65
FORTIS,day,ST_10_5.0,long_flat,0.023912,0.0306,-0.781674,0.114221,0.1988,-0.574468,0.09357,0.1677,-0.571164,0.025,0.02,200,0.6171,26
FORTIS,day,MST_7_5.0_7_2.0,long_flat,0.010992,0.0143,-0.768715,0.114221,0.1988,-0.574468,0.094218,0.1696,-0.57404,0.015,0.01,200,0.6444,27
FORTIS,day,MST_7_6.0_7_2.0,long_flat,0.038752,0.065,-0.595904,0.114221,0.1988,-0.574468,0.09659,0.1721,-0.571999,0.085,0.095,200,0.6194,18
GLENMARK,day,EMA_9_21,long_flat,0.067985,0.1263,-0.538449,0.141098,0.1656,-0.852124,0.086334,0.1185,-0.754531,0.37,0.53,200,0.5648,122
GLENMARK,day,EMA_10_30,long_flat,0.076039,0.1518,-0.500915,0.141098,0.1656,-0.852124,0.099642,0.1287,-0.769319,0.32,0.595,200,0.5867,97
GLENMARK,day,EMA_20_50,long_flat,0.095827,0.164,-0.584305,0.141098,0.1656,-0.852124,0.097569,0.1302,-0.779727,0.48,0.695,200,0.6023,56
GLENMARK,day,EMA_50_200,long_flat,0.167661,0.3115,-0.538247,0.141098,0.1656,-0.852124,0.099409,0.1228,-0.83356,0.885,0.96,200,0.651,14
GLENMARK,day,ST_7_3.0,long_flat,0.097271,0.1467,-0.663027,0.141098,0.1656,-0.852124,0.087173,0.1187,-0.76507,0.595,0.645,200,0.5775,56
GLENMARK,day,ST_7_2.5,long_flat,0.033209,0.0436,-0.761581,0.141098,0.1656,-0.852124,0.096579,0.1331,-0.736921,0.1,0.105,200,0.5392,84
GLENMARK,day,ST_10_5.0,long_flat,0.105238,0.1843,-0.571026,0.141098,0.1656,-0.852124,0.108613,0.1455,-0.770726,0.45,0.69,200,0.6131,26
GLENMARK,day,MST_7_5.0_7_2.0,long_flat,0.098566,0.18,-0.547731,0.141098,0.1656,-0.852124,0.104238,0.1324,-0.7786,0.48,0.705,200,0.5977,28
GLENMARK,day,MST_7_6.0_7_2.0,long_flat,0.153382,0.2445,-0.627304,0.141098,0.1656,-0.852124,0.10979,0.1404,-0.816412,0.805,0.9,200,0.6479,18
GODREJPROP,day,EMA_9_21,long_flat,0.173594,0.4014,-0.432447,0.127082,0.2122,-0.598824,0.085556,0.1525,-0.551954,0.94,0.985,200,0.5361,83
GODREJPROP,day,EMA_10_30,long_flat,0.159482,0.3147,-0.506713,0.127082,0.2122,-0.598824,0.088707,0.16,-0.546607,0.925,0.89,200,0.5424,67
GODREJPROP,day,EMA_20_50,long_flat,0.205878,0.6094,-0.337818,0.127082,0.2122,-0.598824,0.100792,0.1777,-0.551146,0.985,1.0,200,0.5692,28
GODREJPROP,day,EMA_50_200,long_flat,0.070863,0.1261,-0.562151,0.127082,0.2122,-0.598824,0.089894,0.1631,-0.558351,0.36,0.375,200,0.5847,10
GODREJPROP,day,ST_7_3.0,long_flat,0.13283,0.2582,-0.514467,0.127082,0.2122,-0.598824,0.092066,0.1672,-0.551077,0.78,0.785,200,0.5717,47
GODREJPROP,day,ST_7_2.5,long_flat,0.139121,0.267,-0.521068,0.127082,0.2122,-0.598824,0.09269,0.1709,-0.552583,0.815,0.8,200,0.5363,59
GODREJPROP,day,ST_10_5.0,long_flat,0.137266,0.2335,-0.587838,0.127082,0.2122,-0.598824,0.103061,0.1791,-0.557524,0.78,0.69,200,0.6,20
GODREJPROP,day,MST_7_5.0_7_2.0,long_flat,0.150123,0.3111,-0.48253,0.127082,0.2122,-0.598824,0.101858,0.1811,-0.55842,0.79,0.845,200,0.6082,19
GODREJPROP,day,MST_7_6.0_7_2.0,long_flat,0.120811,0.2403,-0.502792,0.127082,0.2122,-0.598824,0.105156,0.1809,-0.57364,0.605,0.71,200,0.669,15
GRASIM,day,EMA_9_21,long_flat,0.183585,0.5254,-0.349424,0.135132,0.1742,-0.775522,0.087651,0.1353,-0.668573,0.995,1.0,200,0.5855,101
GRASIM,day,EMA_10_30,long_flat,0.161249,0.3953,-0.407959,0.135132,0.1742,-0.775522,0.087157,0.1341,-0.671828,0.97,0.995,200,0.5994,80
GRASIM,day,EMA_20_50,long_flat,0.129544,0.2442,-0.530392,0.135132,0.1742,-0.775522,0.098232,0.1452,-0.69127,0.81,0.88,200,0.6217,43
GRASIM,day,EMA_50_200,long_flat,0.060954,0.1455,-0.418837,0.135132,0.1742,-0.775522,0.097346,0.1388,-0.710495,0.175,0.53,200,0.6528,18
GRASIM,day,ST_7_3.0,long_flat,0.132159,0.2825,-0.467852,0.135132,0.1742,-0.775522,0.092469,0.1397,-0.664932,0.83,0.92,200,0.5875,63
GRASIM,day,ST_7_2.5,long_flat,0.155607,0.3373,-0.461331,0.135132,0.1742,-0.775522,0.09173,0.1403,-0.664315,0.945,0.96,200,0.5863,76
GRASIM,day,ST_10_5.0,long_flat,0.132242,0.2844,-0.465003,0.135132,0.1742,-0.775522,0.089781,0.1319,-0.678699,0.86,0.935,200,0.5982,28
GRASIM,day,MST_7_5.0_7_2.0,long_flat,0.106517,0.2337,-0.455754,0.135132,0.1742,-0.775522,0.08935,0.1369,-0.668447,0.685,0.9,200,0.5885,31
GRASIM,day,MST_7_6.0_7_2.0,long_flat,0.111554,0.2029,-0.549735,0.135132,0.1742,-0.775522,0.096235,0.1363,-0.692725,0.68,0.78,200,0.6602,22
HCLTECH,day,EMA_9_21,long_flat,0.086256,0.1497,-0.576003,0.151813,0.1998,-0.759733,0.095145,0.1514,-0.633611,0.425,0.49,200,0.584,121
HCLTECH,day,EMA_10_30,long_flat,0.1208,0.2317,-0.521319,0.151813,0.1998,-0.759733,0.102337,0.1572,-0.638281,0.73,0.775,200,0.5963,85
HCLTECH,day,EMA_20_50,long_flat,0.125077,0.2629,-0.475759,0.151813,0.1998,-0.759733,0.110756,0.1695,-0.661088,0.64,0.805,200,0.6356,48
HCLTECH,day,EMA_50_200,long_flat,0.137846,0.3428,-0.402066,0.151813,0.1998,-0.759733,0.126677,0.192,-0.709524,0.64,0.87,200,0.6952,10
HCLTECH,day,ST_7_3.0,long_flat,0.102143,0.1652,-0.618219,0.151813,0.1998,-0.759733,0.10037,0.1655,-0.614008,0.535,0.495,200,0.572,57
HCLTECH,day,ST_7_2.5,long_flat,0.099287,0.1917,-0.517929,0.151813,0.1998,-0.759733,0.098422,0.1558,-0.603737,0.52,0.655,200,0.5552,76
HCLTECH,day,ST_10_5.0,long_flat,0.136609,0.4164,-0.328091,0.151813,0.1998,-0.759733,0.100333,0.1581,-0.635566,0.825,0.97,200,0.5767,24
HCLTECH,day,MST_7_5.0_7_2.0,long_flat,0.129123,0.2465,-0.523852,0.151813,0.1998,-0.759733,0.108959,0.1782,-0.615257,0.69,0.745,200,0.5939,25
HCLTECH,day,MST_7_6.0_7_2.0,long_flat,0.140115,0.3137,-0.446717,0.151813,0.1998,-0.759733,0.105103,0.1624,-0.659843,0.815,0.895,200,0.6125,18
HDFCLIFE,day,EMA_9_21,long_flat,0.060045,0.19,-0.316077,0.062401,0.144,-0.43349,0.033833,0.0809,-0.405855,0.72,0.775,200,0.4936,50
HDFCLIFE,day,EMA_10_30,long_flat,0.056981,0.1714,-0.332447,0.062401,0.144,-0.43349,0.034072,0.0848,-0.406466,0.665,0.7,200,0.5009,40
HDFCLIFE,day,EMA_20_50,long_flat,0.077899,0.1891,-0.411887,0.062401,0.144,-0.43349,0.036529,0.0991,-0.399678,0.78,0.725,200,0.4959,18
HDFCLIFE,day,EMA_50_200,long_flat,-0.030871,-0.0621,-0.496809,0.062401,0.144,-0.43349,0.044941,0.1168,-0.432145,0.055,0.06,200,0.5041,8
HDFCLIFE,day,ST_7_3.0,long_flat,0.026143,0.0757,-0.345344,0.062401,0.144,-0.43349,0.039216,0.0942,-0.399922,0.415,0.435,200,0.5192,28
HDFCLIFE,day,ST_7_2.5,long_flat,0.03045,0.0855,-0.356069,0.062401,0.144,-0.43349,0.039694,0.1024,-0.399007,0.42,0.445,200,0.5128,36
HDFCLIFE,day,ST_10_5.0,long_flat,0.080851,0.1776,-0.45526,0.062401,0.144,-0.43349,0.036661,0.0906,-0.423803,0.81,0.685,200,0.5499,10
HDFCLIFE,day,MST_7_5.0_7_2.0,long_flat,0.076384,0.1678,-0.45526,0.062401,0.144,-0.43349,0.028773,0.0731,-0.43349,0.825,0.75,200,0.5503,10
HDFCLIFE,day,MST_7_6.0_7_2.0,long_flat,0.088446,0.2872,-0.307955,0.062401,0.144,-0.43349,0.018296,0.0416,-0.43349,0.925,0.96,200,0.6537,7
HINDALCO,day,EMA_9_21,long_flat,0.110142,0.1848,-0.596069,0.101825,0.1223,-0.832791,0.074784,0.0994,-0.752436,0.78,0.845,200,0.5519,108
HINDALCO,day,EMA_10_30,long_flat,0.111434,0.2048,-0.544166,0.101825,0.1223,-0.832791,0.060759,0.0813,-0.754905,0.785,0.885,200,0.5586,87
HINDALCO,day,EMA_20_50,long_flat,0.095277,0.1495,-0.637394,0.101825,0.1223,-0.832791,0.06939,0.0899,-0.750871,0.68,0.705,200,0.5666,51
HINDALCO,day,EMA_50_200,long_flat,0.087351,0.1469,-0.594538,0.101825,0.1223,-0.832791,0.070504,0.0987,-0.774494,0.58,0.69,200,0.5623,18
HINDALCO,day,ST_7_3.0,long_flat,0.124002,0.2433,-0.5096,0.101825,0.1223,-0.832791,0.069589,0.0947,-0.72992,0.82,0.915,200,0.5351,66
HINDALCO,day,ST_7_2.5,long_flat,0.127754,0.2138,-0.597423,0.101825,0.1223,-0.832791,0.068784,0.0954,-0.737046,0.865,0.885,200,0.52,86
HINDALCO,day,ST_10_5.0,long_flat,0.084422,0.1518,-0.556174,0.101825,0.1223,-0.832791,0.072182,0.0972,-0.746922,0.64,0.78,200,0.5243,33
HINDALCO,day,MST_7_5.0_7_2.0,long_flat,0.093771,0.1811,-0.517692,0.101825,0.1223,-0.832791,0.071358,0.1008,-0.745777,0.63,0.845,200,0.532,34
HINDALCO,day,MST_7_6.0_7_2.0,long_flat,0.075635,0.1232,-0.613908,0.101825,0.1223,-0.832791,0.073257,0.0954,-0.766032,0.515,0.65,200,0.5222,27
HINDUNILVR,day,EMA_9_21,long_flat,0.093102,0.2215,-0.420326,0.116148,0.2728,-0.425722,0.081495,0.2164,-0.373039,0.73,0.52,200,0.5543,99
HINDUNILVR,day,EMA_10_30,long_flat,0.061445,0.1481,-0.414782,0.116148,0.2728,-0.425722,0.082187,0.2193,-0.365363,0.24,0.24,200,0.558,86
HINDUNILVR,day,EMA_20_50,long_flat,0.037791,0.0756,-0.500181,0.116148,0.2728,-0.425722,0.081233,0.2054,-0.373807,0.02,0.02,200,0.5865,52
HINDUNILVR,day,EMA_50_200,long_flat,0.057269,0.1727,-0.331539,0.116148,0.2728,-0.425722,0.095357,0.2527,-0.357783,0.015,0.1,200,0.696,19
HINDUNILVR,day,ST_7_3.0,long_flat,0.060076,0.1509,-0.398068,0.116148,0.2728,-0.425722,0.085862,0.2178,-0.378919,0.195,0.21,200,0.5761,62
HINDUNILVR,day,ST_7_2.5,long_flat,0.068854,0.2271,-0.303179,0.116148,0.2728,-0.425722,0.078651,0.2074,-0.37901,0.365,0.565,200,0.5525,83
HINDUNILVR,day,ST_10_5.0,long_flat,0.062235,0.136,-0.457507,0.116148,0.2728,-0.425722,0.08609,0.2336,-0.358083,0.165,0.115,200,0.6102,27
HINDUNILVR,day,MST_7_5.0_7_2.0,long_flat,0.056146,0.1227,-0.457507,0.116148,0.2728,-0.425722,0.092,0.2381,-0.371401,0.075,0.065,200,0.637,28
HINDUNILVR,day,MST_7_6.0_7_2.0,long_flat,0.050471,0.1144,-0.44123,0.116148,0.2728,-0.425722,0.088805,0.2309,-0.38105,0.035,0.045,200,0.6158,23
ICICIBANK,day,EMA_9_21,long_flat,0.066232,0.1104,-0.599974,0.131414,0.1606,-0.818123,0.088545,0.1356,-0.689452,0.285,0.41,200,0.567,119
ICICIBANK,day,EMA_10_30,long_flat,0.066868,0.1187,-0.563394,0.131414,0.1606,-0.818123,0.091119,0.1327,-0.689527,0.265,0.365,200,0.5818,94
ICICIBANK,day,EMA_20_50,long_flat,0.097701,0.2186,-0.447,0.131414,0.1606,-0.818123,0.092392,0.1309,-0.714917,0.555,0.885,200,0.6133,49
ICICIBANK,day,EMA_50_200,long_flat,0.095315,0.1877,-0.50781,0.131414,0.1606,-0.818123,0.099996,0.1331,-0.787333,0.43,0.785,200,0.7185,12
ICICIBANK,day,ST_7_3.0,long_flat,0.055742,0.0959,-0.58114,0.131414,0.1606,-0.818123,0.090304,0.1353,-0.685496,0.19,0.295,200,0.563,74
ICICIBANK,day,ST_7_2.5,long_flat,0.058619,0.1001,-0.585649,0.131414,0.1606,-0.818123,0.085385,0.1292,-0.681323,0.26,0.37,200,0.5738,97
ICICIBANK,day,ST_10_5.0,long_flat,0.07414,0.1032,-0.718451,0.131414,0.1606,-0.818123,0.096652,0.1421,-0.708979,0.31,0.3,200,0.608,31
ICICIBANK,day,MST_7_5.0_7_2.0,long_flat,0.078538,0.1163,-0.675148,0.131414,0.1606,-0.818123,0.098893,0.1439,-0.70281,0.295,0.37,200,0.6227,31
ICICIBANK,day,MST_7_6.0_7_2.0,long_flat,0.115686,0.335,-0.345347,0.131414,0.1606,-0.818123,0.087092,0.1221,-0.72021,0.72,0.975,200,0.6248,23
IDEA,day,EMA_9_21,long_flat,0.02172,0.024,-0.905235,-0.060999,-0.0624,-0.977977,-0.014869,-0.0164,-0.905244,0.755,0.765,200,0.4642,103
IDEA,day,EMA_10_30,long_flat,0.018361,0.021,-0.875842,-0.060999,-0.0624,-0.977977,-0.010784,-0.0116,-0.895732,0.68,0.685,200,0.4551,83
IDEA,day,EMA_20_50,long_flat,0.047741,0.0642,-0.743178,-0.060999,-0.0624,-0.977977,-0.004555,-0.0055,-0.890931,0.775,0.8,200,0.4522,39
IDEA,day,EMA_50_200,long_flat,0.009058,0.0147,-0.616951,-0.060999,-0.0624,-0.977977,0.011931,0.0136,-0.875231,0.475,0.51,200,0.4261,13
IDEA,day,ST_7_3.0,long_flat,-0.021237,-0.0233,-0.909685,-0.060999,-0.0624,-0.977977,-0.005258,-0.0058,-0.907137,0.41,0.41,200,0.5011,59
IDEA,day,ST_7_2.5,long_flat,-0.047696,-0.0497,-0.959133,-0.060999,-0.0624,-0.977977,-0.00165,-0.0018,-0.903008,0.265,0.27,200,0.4993,79
IDEA,day,ST_10_5.0,long_flat,0.026945,0.0356,-0.757861,-0.060999,-0.0624,-0.977977,-0.009958,-0.0113,-0.898761,0.715,0.72,200,0.5063,25
IDEA,day,MST_7_5.0_7_2.0,long_flat,0.030376,0.0392,-0.77485,-0.060999,-0.0624,-0.977977,-0.011333,-0.0129,-0.913496,0.755,0.765,200,0.5333,26
IDEA,day,MST_7_6.0_7_2.0,long_flat,0.001456,0.0018,-0.829161,-0.060999,-0.0624,-0.977977,-0.001836,-0.002,-0.910693,0.535,0.54,200,0.5215,22
IGL,day,EMA_9_21,long_flat,0.013004,0.0181,-0.719534,0.123518,0.2188,-0.564444,0.086275,0.1607,-0.526661,0.015,0.015,200,0.5808,121
IGL,day,EMA_10_30,long_flat,0.0318,0.0468,-0.679273,0.123518,0.2188,-0.564444,0.079557,0.147,-0.54425,0.105,0.08,200,0.5864,97
IGL,day,EMA_20_50,long_flat,0.072368,0.1333,-0.542963,0.123518,0.2188,-0.564444,0.090053,0.1696,-0.533059,0.3,0.325,200,0.5962,48
IGL,day,EMA_50_200,long_flat,0.117902,0.2797,-0.421541,0.123518,0.2188,-0.564444,0.097821,0.1803,-0.552953,0.635,0.81,200,0.6083,13
