symbol,tf,signal,policy,cagr,calmar,maxdd,bh_cagr,bh_calmar,bh_maxdd,null_cagr_med,null_calmar_med,null_maxdd_med,pct_cagr,pct_calmar,n_draws,time_in_mkt,n_trades
UNIONBANK,day,MST_7_6.0_7_2.0,long_flat,0.073046,0.0887,-0.823401,0.021247,0.0223,-0.953533,0.03493,0.0435,-0.860869,0.74,0.715,200,0.5824,22
VEDL,day,EMA_9_21,long_flat,0.238412,0.4248,-0.56127,0.149543,0.1633,-0.915937,0.095622,0.1146,-0.835469,0.98,0.995,200,0.5312,95
VEDL,day,EMA_10_30,long_flat,0.231573,0.4594,-0.504084,0.149543,0.1633,-0.915937,0.084521,0.103,-0.846918,0.98,0.995,200,0.5222,86
VEDL,day,EMA_20_50,long_flat,0.212164,0.2892,-0.733623,0.149543,0.1633,-0.915937,0.110778,0.1341,-0.833323,0.92,0.93,200,0.5146,42
VEDL,day,EMA_50_200,long_flat,0.24804,0.5035,-0.492589,0.149543,0.1633,-0.915937,0.111621,0.1347,-0.848583,0.925,0.995,200,0.514,10
VEDL,day,ST_7_3.0,long_flat,0.190623,0.3048,-0.625359,0.149543,0.1633,-0.915937,0.097995,0.1212,-0.820181,0.885,0.94,200,0.5064,66
VEDL,day,ST_7_2.5,long_flat,0.200084,0.3295,-0.607169,0.149543,0.1633,-0.915937,0.095485,0.117,-0.824241,0.945,0.975,200,0.5024,86
VEDL,day,ST_10_5.0,long_flat,0.191792,0.2328,-0.823977,0.149543,0.1633,-0.915937,0.098877,0.1179,-0.850727,0.885,0.865,200,0.5423,27
VEDL,day,MST_7_5.0_7_2.0,long_flat,0.174291,0.2115,-0.823977,0.149543,0.1633,-0.915937,0.095552,0.1152,-0.833472,0.82,0.765,200,0.5322,30
VEDL,day,MST_7_6.0_7_2.0,long_flat,0.250881,0.3929,-0.638548,0.149543,0.1633,-0.915937,0.106938,0.127,-0.823932,0.97,0.98,200,0.5099,19
WIPRO,day,EMA_9_21,long_flat,0.104342,0.2104,-0.496026,0.066987,0.0951,-0.704683,0.048039,0.0851,-0.570743,0.97,0.94,200,0.5345,107
WIPRO,day,EMA_10_30,long_flat,0.121378,0.3586,-0.338434,0.066987,0.0951,-0.704683,0.052838,0.0917,-0.573685,0.98,1.0,200,0.5382,75
WIPRO,day,EMA_20_50,long_flat,0.100869,0.2351,-0.42901,0.066987,0.0951,-0.704683,0.051903,0.0996,-0.552273,0.93,0.94,200,0.5337,41
WIPRO,day,EMA_50_200,long_flat,0.092888,0.2928,-0.317276,0.066987,0.0951,-0.704683,0.05567,0.0983,-0.590579,0.8,0.96,200,0.5214,12
WIPRO,day,ST_7_3.0,long_flat,0.117321,0.3086,-0.380216,0.066987,0.0951,-0.704683,0.05128,0.0969,-0.53097,0.965,0.985,200,0.5107,61
WIPRO,day,ST_7_2.5,long_flat,0.12291,0.429,-0.286472,0.066987,0.0951,-0.704683,0.055168,0.1019,-0.542553,0.99,1.0,200,0.5101,73
WIPRO,day,ST_10_5.0,long_flat,0.110111,0.214,-0.514576,0.066987,0.0951,-0.704683,0.049539,0.0933,-0.542113,0.925,0.86,200,0.4823,26
WIPRO,day,MST_7_5.0_7_2.0,long_flat,0.091503,0.1824,-0.501594,0.066987,0.0951,-0.704683,0.057422,0.1004,-0.53779,0.825,0.825,200,0.514,28
WIPRO,day,MST_7_6.0_7_2.0,long_flat,0.088241,0.1458,-0.605366,0.066987,0.0951,-0.704683,0.056039,0.0986,-0.552927,0.815,0.665,200,0.4717,21
YESBANK,day,EMA_9_21,long_flat,0.128639,0.1737,-0.740412,0.026328,0.0271,-0.972782,0.027883,0.0304,-0.90582,0.945,0.97,200,0.5421,97
YESBANK,day,EMA_10_30,long_flat,0.111162,0.1399,-0.794785,0.026328,0.0271,-0.972782,0.037868,0.0428,-0.899339,0.86,0.875,200,0.5398,77
YESBANK,day,EMA_20_50,long_flat,0.137919,0.2421,-0.569672,0.026328,0.0271,-0.972782,0.032992,0.0372,-0.906168,0.95,0.98,200,0.5453,43
YESBANK,day,EMA_50_200,long_flat,0.096991,0.1828,-0.530555,0.026328,0.0271,-0.972782,0.018293,0.0193,-0.924947,0.775,0.87,200,0.5623,14
YESBANK,day,ST_7_3.0,long_flat,0.10754,0.1246,-0.863128,0.026328,0.0271,-0.972782,0.027476,0.0308,-0.906789,0.895,0.88,200,0.5474,59
YESBANK,day,ST_7_2.5,long_flat,0.070504,0.0829,-0.850647,0.026328,0.0271,-0.972782,0.03409,0.0393,-0.903042,0.775,0.77,200,0.547,83
YESBANK,day,ST_10_5.0,long_flat,0.064983,0.0779,-0.834047,0.026328,0.0271,-0.972782,0.032449,0.0368,-0.90888,0.69,0.695,200,0.5715,30
YESBANK,day,MST_7_5.0_7_2.0,long_flat,0.051351,0.0597,-0.86035,0.026328,0.0271,-0.972782,0.02701,0.0289,-0.912319,0.61,0.62,200,0.6082,32
YESBANK,day,MST_7_6.0_7_2.0,long_flat,0.017789,0.0193,-0.921243,0.026328,0.0271,-0.972782,0.026855,0.0298,-0.92279,0.425,0.425,200,0.6268,25
