symbol,ts,date,dow,tod,days_to_expiry,break_up,break_down,rsi,vwap_dist_atr,htf_slope,vol_spike,body_ratio,close_in_range,cpr_bias,gap_pct,atr_pct,sqz_duration,outcome
BANKBARODA,2024-11-21 13:40:00,2024-11-21,3,afternoon,7,False,False,55.51480692587714,4.0350549988248865,-0.9990291637685687,0.590269359273824,-0.0862068965517461,0.4137931034482539,-1,0.34132679852966963,0.37280513296606155,13,NEITHER
BANKBARODA,2024-11-27 11:30:00,2024-11-27,2,midday,1,True,False,56.88979368886131,0.7404164044855873,0.33071335811928293,0.786102089242909,0.8055555555555347,0.9305555555555397,1,-0.204388087094356,0.2664263878322453,6,UP
BANKBARODA,2024-11-28 12:55:00,2024-11-28,3,midday,0,False,False,43.68239169982788,-1.7041773618082061,0.196513338917498,1.5866263088965666,-0.6410256410256168,0.3589743589743833,1,0.18427775683712264,0.2367465302631499,10,DOWN
BANKBARODA,2024-12-02 10:55:00,2024-12-02,0,morning,24,False,False,36.9276939306546,-1.8247364951147353,-0.07118530619223407,0.4783964943863433,-0.5185185185184483,0.29629629629633136,-1,-0.12180267965894916,0.2595365742857421,6,UP
BANKBARODA,2024-12-06 09:45:00,2024-12-06,4,morning,20,True,False,66.8196376466775,1.387875174134905,0.5181693205246063,0.782079067184452,0.8037383177570007,0.9065420560747711,1,0.4214209040671102,0.2855421377525854,9,DOWN
BANKBARODA,2024-12-10 10:25:00,2024-12-10,1,morning,16,False,False,37.825865183162456,-1.4822285194767086,0.16250630589053117,0.4378757183222779,-0.46153846153849515,0.5384615384615048,1,0.2675690564255949,0.21987099182345132,8,NEITHER
BANKBARODA,2024-12-16 09:50:00,2024-12-16,0,morning,10,True,False,69.84970332472919,1.6525965560702427,-0.1258426722167485,1.5963355548758682,0.18965517241377283,0.44827586206896214,1,-0.5252606255012038,0.27204873570731364,11,DOWN
BANKBARODA,2024-12-18 12:10:00,2024-12-18,2,midday,8,False,False,38.393043361718746,-1.944352088697785,-0.4076885815265143,1.568391542261414,-0.5873015873015988,0.0,-1,-0.5261453780152223,0.24516054758793102,9,NEITHER
BANKBARODA,2024-12-18 13:15:00,2024-12-18,2,afternoon,8,False,False,52.50614133691899,-0.542634624911712,-0.3415350741150007,0.7072680900032642,-0.1343283582089571,0.4029850746268714,-1,-0.5261453780152223,0.2618068684032214,11,DOWN
BANKBARODA,2024-12-24 11:20:00,2024-12-24,1,midday,2,False,False,43.30694874108144,-0.5959357895342299,-0.18267425492794587,0.7666826131915572,-0.3720930232558001,0.39534883720926695,1,-0.3273322422258597,0.21483187328670902,25,DOWN
BANKBARODA,2024-12-27 11:35:00,2024-12-27,4,midday,34,False,True,40.717441148588414,-1.8264346402400071,0.07550602200851131,0.8931442665172757,-0.7674418604650671,0.2325581395349329,-1,-0.28495997988518074,0.2341445052931902,14,DOWN
BANKBARODA,2024-12-30 10:55:00,2024-12-30,0,morning,31,False,False,41.6364089832985,-0.59693938986699,-0.16602810628111797,0.7054529394954927,-0.7341772151898607,0.03797468354430562,-1,-0.30010989939978355,0.25581227717352906,10,UP
BANKBARODA,2024-12-31 11:35:00,2024-12-31,1,midday,30,False,True,33.50745622234267,-2.657611552491799,-0.3787233857509875,1.8040985503748004,-0.9253731343283006,0.059701492537342554,-1,-0.3949854027133727,0.2870807877909728,28,UP
BANKBARODA,2025-01-01 13:50:00,2025-01-01,2,afternoon,29,False,False,62.084971829514295,1.5443794376820104,-0.1510578679291541,1.0825060782675928,0.6666666666666272,1.0,-1,-0.12484394506866074,0.16199892280852837,11,NEITHER
BANKBARODA,2025-01-09 14:00:00,2025-01-09,3,afternoon,21,False,False,55.43048778969148,-0.40818336038945013,-0.09475843267753703,1.0618143366964796,0.4200000000000159,0.9200000000000159,-1,-0.5066216336325725,0.1792138488790182,12,DOWN
BANKBARODA,2025-01-15 12:20:00,2025-01-15,2,midday,15,False,True,40.735589493883424,-1.722366559450604,-0.10638818199603861,1.1257656997764591,-0.5227272727272522,0.22727272727271552,1,-0.009199208868042055,0.22538626264882425,6,UP
BANKBARODA,2025-01-20 10:05:00,2025-01-20,0,morning,10,False,False,63.44255221662017,1.0409027179406671,0.15104678222678558,0.3434061344818954,0.18604651162793312,0.48837209302326656,1,0.44936680132540924,0.27944433799094437,6,UP
BANKBARODA,2025-02-11 13:10:00,2025-02-11,1,afternoon,16,False,True,34.78059027423528,-3.9892873586703157,-0.3814233039344117,2.884794889578555,-0.8730158730158973,0.0,1,0.32673457620603824,0.241190997403228,13,UP
BANKBARODA,2025-02-13 13:15:00,2025-02-13,3,afternoon,14,False,False,41.1866261885997,-2.3255366073254335,-0.061646232766776166,1.122168269234788,0.5806451612903403,0.7258064516129255,1,0.21417445482865932,0.2122952927987148,12,DOWN
BANKBARODA,2025-02-17 13:30:00,2025-02-17,0,afternoon,10,True,False,61.18811269077914,3.0085950559016754,-0.46416115492945664,2.39684552528307,0.932584269662888,0.9438202247190893,-1,-2.8009418228195857,0.3032773387102374,13,UP
BANKBARODA,2025-02-18 12:45:00,2025-02-18,1,midday,9,False,True,37.72397331770656,-0.9913513133914462,-0.2534782290474027,1.238314181209244,-0.7580645161290248,0.048387096774195025,1,-0.9027881689859855,0.28438204154508867,7,NEITHER
BANKBARODA,2025-02-21 09:55:00,2025-02-21,4,morning,6,False,True,38.54419992376216,-1.7745449770282762,0.2773407318683212,1.2234765051395007,-0.23376623376621122,0.28571428571429097,1,-0.5723987387824433,0.306152329721187,6,DOWN
BANKBARODA,2025-02-21 12:30:00,2025-02-21,4,midday,6,False,False,54.046408368784135,-1.0207872558471778,-0.0071444538930904855,0.7104192004292329,0.7906976744186001,0.8372093023255999,1,-0.5723987387824433,0.24296678194589225,10,DOWN
BANKBARODA,2025-02-24 11:40:00,2025-02-24,0,midday,3,True,False,56.2716019930077,1.576138635828906,-0.23434220661499694,1.9576444637687305,0.9523809523809621,0.9761904761904641,-1,-0.9946329213649172,0.23404227665918936,6,UP
BANKBARODA,2025-02-27 11:30:00,2025-02-27,3,midday,0,False,False,40.37124722723563,-2.297828220136397,-0.14666998764946015,0.5108099411047169,-0.7333333333333713,0.03333333333330491,1,1.249810251480038,0.25547380202182457,17,DOWN
BANKBARODA,2025-03-03 13:10:00,2025-03-03,0,afternoon,24,True,False,63.03655998560928,1.5720314110964255,-0.48859149699603677,0.9175330605394616,0.6060606060605948,0.9393939393939377,-1,0.5513258072985096,0.3198483706049573,7,DOWN
BANKBARODA,2025-03-06 13:00:00,2025-03-06,3,afternoon,21,False,False,47.06513805198399,-0.8423336844344009,0.47580521671736165,0.513722321786077,0.42105263157901823,0.7368421052632445,1,0.9739112882878372,0.20947518944291008,8,NEITHER
BANKBARODA,2025-03-07 11:05:00,2025-03-07,4,midday,20,False,False,40.33785291505614,-1.2643458622637616,0.18313541469308348,0.8106159550075315,-0.20000000000004547,0.599999999999909,-1,-0.09492880339745077,0.21367683652987712,14,DOWN
BANKBARODA,2025-03-12 11:35:00,2025-03-12,2,midday,15,False,True,36.636059478373404,-1.534494233722459,-0.043071824483547516,3.8041803739845066,-0.4269662921348648,0.13483146067413254,1,0.42357744322531904,0.3067420719808751,10,NEITHER
BANKBARODA,2025-03-17 10:55:00,2025-03-17,0,morning,10,False,False,58.473134014936875,0.8847774234779512,0.05123757650247285,0.5707329484771059,0.7837837837837527,0.7837837837837527,1,0.8318209316394318,0.22682446065721887,20,DOWN
BANKBARODA,2025-03-21 13:55:00,2025-03-21,4,afternoon,6,False,False,42.241201900434575,-1.0373345811877512,0.25701541770493463,0.731211794988322,0.5555555555555556,0.8518518518518869,-1,0.0,0.15104329821135348,7,UP
BANKBARODA,2025-03-25 10:10:00,2025-03-25,1,morning,2,False,True,37.198719612442105,-1.8436843271674768,0.45459065653056996,0.5500739005692133,-0.9479166666666848,0.04166666666665803,1,0.4000000000000021,0.3249240705481887,7,DOWN
BANKBARODA,2025-04-23 13:30:00,2025-04-23,2,afternoon,1,True,False,61.747502033189036,1.710442269641768,0.06471946916965976,0.6322836726139274,0.29411764705880383,0.4705882352941029,1,0.7225552179981898,0.1775182234994918,12,UP
BANKBARODA,2025-04-30 11:50:00,2025-04-30,2,midday,29,False,False,38.72013275323762,-1.2298997394090483,-0.021419398138107226,0.24495796727682628,-0.31914893617016515,0.38297872340427075,-1,-0.0369321679182582,0.28762875447576514,13,UP
BANKBARODA,2025-05-08 10:45:00,2025-05-08,3,morning,21,False,False,39.387914454666685,-1.483216906149746,-0.8604679972897884,1.6693495239513396,0.0625,0.75,1,0.13351134846461582,0.3176267981981217,12,DOWN
BANKBARODA,2025-05-15 10:40:00,2025-05-15,3,morning,14,False,False,66.91624203576481,1.4839092615620837,0.4440707389597094,0.7733131561324359,0.05405405405408104,0.1351351351351642,1,0.25651231701383576,0.20047821407268043,6,NEITHER
BANKBARODA,2025-05-19 10:05:00,2025-05-19,0,morning,10,True,False,60.66278873057323,1.5284976107035773,0.2938700668278784,1.0381603255908007,0.7291666666667296,0.8333333333333629,1,0.1267427122940396,0.2210814557389602,6,UP
BANKBARODA,2025-05-20 11:30:00,2025-05-20,1,midday,9,False,False,41.08074195099369,-1.1061985729556132,0.2957470241356077,2.1440196366158855,-0.11538461538456914,0.826923076923119,1,0.8710651142733857,0.20111203582657947,29,DOWN
BANKBARODA,2025-05-20 12:55:00,2025-05-20,1,midday,9,False,True,32.62722454362623,-2.572482123966278,0.1934063855778163,0.4182959774014087,-0.4583333333333728,0.20833333333325438,1,0.8710651142733857,0.20304057515560764,6,DOWN
BANKBARODA,2025-05-23 11:05:00,2025-05-23,4,midday,6,True,False,67.11899484575876,1.9042953408496972,0.3359609939775794,2.7308847473679427,0.22641509433963072,0.4905660377358845,1,0.09443275958277841,0.23123187926058344,6,NEITHER
BANKBARODA,2025-05-28 10:00:00,2025-05-28,2,morning,1,False,False,56.51998145930999,0.6698478986736164,0.0910930806562078,0.1991840069247565,0.3181818181817888,0.7727272727273491,1,0.33453422542460165,0.18984108474534356,20,NEITHER
BANKBARODA,2025-05-28 11:00:00,2025-05-28,2,midday,1,False,False,60.524974025185,1.4152419524911992,0.11826643696016959,0.5609432458981145,0.1724137931033942,0.3448275862068864,1,0.33453422542460165,0.16340619740933177,10,DOWN
BANKBARODA,2025-05-28 12:20:00,2025-05-28,2,midday,1,False,False,45.604279248717006,-0.12994938271017234,0.08660585178199653,3.0145410754744306,-0.8214285714285315,0.17857142857146846,1,0.33453422542460165,0.12378242933793097,15,UP
BANKBARODA,2025-06-02 12:40:00,2025-06-02,0,midday,24,False,False,61.03194368147144,1.847234362974269,0.7892370512508933,0.8816703498292952,0.8709677419354647,1.0,1,0.41301833801420784,0.21021425042818867,6,NEITHER
BANKBARODA,2025-06-10 11:00:00,2025-06-10,1,midday,16,False,False,35.9579735755017,-2.3627157300939436,0.0518378496322498,0.9984591067359454,-0.045454545454568944,0.9318181818181789,1,0.641646489104106,0.20403478943895498,8,NEITHER
BANKBARODA,2025-06-12 13:25:00,2025-06-12,3,afternoon,14,False,True,37.7099418571174,-2.151792533204512,-0.15654631895063176,0.9274891990363748,-0.6222222222222011,0.13333333333333333,-1,0.10290183165260341,0.13482398262030632,12,DOWN
BANKBARODA,2025-06-19 13:05:00,2025-06-19,3,afternoon,7,True,False,58.35300284446511,0.0358705824591644,-0.4668246576327135,0.7700729451210151,0.6535433070866188,0.6535433070866188,-1,0.13124470787468343,0.2491375747922091,12,NEITHER
BANKBARODA,2025-06-23 11:15:00,2025-06-23,0,midday,3,True,False,59.42386785412853,1.5074424596735465,-0.20483408506714795,1.3019574453296727,0.2826086956521591,0.8913043478260642,-1,-1.1125319693094566,0.25710951515850883,6,UP
BANKBARODA,2025-06-23 13:25:00,2025-06-23,0,afternoon,3,True,False,69.06676920549484,3.7236354886755927,0.025839599118057777,1.9915188310420053,0.5918367346938503,0.7551020408163218,-1,-1.1125319693094566,0.186976887468069,8,DOWN
BANKBARODA,2025-06-27 13:05:00,2025-06-27,4,afternoon,34,False,True,40.817051803741634,-1.8262831376447035,0.30565537843861534,0.45935602026153416,-0.23809523809514788,0.14285714285714285,1,-0.31282586027111575,0.17139268860561963,8,DOWN
BANKBARODA,2025-07-03 11:05:00,2025-07-03,3,midday,28,False,False,39.4662180212515,-1.302077550904849,-0.09270888699094826,0.49705535639506876,-0.1111111111111228,0.48148148148149705,-1,0.37450100827194394,0.22859132097811752,22,NEITHER
BANKBARODA,2025-07-03 13:40:00,2025-07-03,3,afternoon,28,True,False,63.55589591533975,1.6085305031415569,-0.0785197413148353,1.7196138053750003,0.5714285714285482,0.8571428571428223,-1,0.37450100827194394,0.1665605904460025,14,DOWN
BANKBARODA,2025-07-04 11:35:00,2025-07-04,4,midday,27,False,True,30.720561864070646,-2.8372263777906417,-0.16803754171959895,0.9494492321342609,-0.8780487804878108,0.0,1,0.47087980173482646,0.19759517924236866,6,UP
BANKBARODA,2025-07-09 12:05:00,2025-07-09,2,midday,22,False,False,42.677841059340494,-0.42021687617493797,-0.07772597969028539,1.9949631983284637,0.2368421052631697,0.9736842105263394,-1,-0.7444168734491362,0.13490906447569748,34,DOWN
BANKBARODA,2025-07-11 09:55:00,2025-07-11,4,morning,20,False,True,34.413265690901056,-1.7288306694289357,-0.19170961757848204,2.290323621462911,-0.8761904761904818,0.12380952380951814,-1,-0.20964360587002098,0.20493164911673956,6,DOWN
BANKBARODA,2025-07-18 10:15:00,2025-07-18,4,morning,13,False,True,32.7383489201906,-1.963913531578853,0.18980090257139182,0.6295898761572261,-0.4399999999999977,0.5600000000000023,-1,-0.47928513403735923,0.23254908581307482,15,UP
BANKBARODA,2025-07-28 12:55:00,2025-07-28,0,midday,3,False,True,35.63004945554795,-2.67957609986377,-0.05542010183205548,4.816904632224426,-0.9538461538461525,0.0,-1,-1.7057131113851234,0.26700285851000777,8,DOWN
BANKBARODA,2025-07-29 09:55:00,2025-07-29,1,morning,2,False,False,59.84995899121435,1.2367375019056839,-0.18744286717577552,0.4615254249777103,-0.12820512820516183,0.2564102564102508,-1,-0.5446758970520986,0.3288307495028251,8,NEITHER
BANKBARODA,2025-07-29 13:50:00,2025-07-29,1,afternoon,2,False,False,47.74255488278901,1.278432516970336,0.04222534855830418,1.0548426341080985,-0.1388888888889152,0.3333333333333333,-1,-0.5446758970520986,0.17287032833229302,10,UP
BANKBARODA,2025-08-07 10:10:00,2025-08-07,3,morning,21,False,False,42.186574939126395,-0.9258635377966671,0.05908476093151194,0.1828630526220393,0.7599999999999909,0.7799999999999727,-1,-0.2772375553440591,0.22638744091691068,7,DOWN
BANKBARODA,2025-08-08 12:00:00,2025-08-08,4,midday,20,False,True,33.63135313142939,-2.3884421270456078,-0.08390691287755203,1.6695212717294508,-0.6226415094339309,0.20754716981134605,1,-0.3184845100715598,0.18824336410451625,6,UP
BANKBARODA,2025-08-08 13:25:00,2025-08-08,4,afternoon,20,False,False,33.5508056886904,-2.4434048261471926,-0.05627901170683458,0.8535505854861539,-0.09090909090913789,0.45454545454543105,1,-0.3184845100715598,0.1866754505440263,6,UP
BANKBARODA,2025-08-14 10:15:00,2025-08-14,3,morning,14,True,False,62.68672384283362,1.4596796374354872,-0.0335813786270478,0.4899814248132294,0.7666666666666871,0.8833333333333436,-1,0.0,0.17970054235939262,9,UP
BANKBARODA,2025-08-28 13:55:00,2025-08-28,3,afternoon,0,False,False,42.973512399960654,0.815994040485951,-0.3843577442064827,0.7754645850680315,-0.2631578947369051,0.2631578947367555,-1,-0.0636483218059054,0.1716800725138571,7,DOWN
BANKBARODA,2025-09-01 11:55:00,2025-09-01,0,midday,24,False,True,36.32851318800026,-2.159550868490045,-0.06259385046172383,1.0191183233690295,-0.7500000000000178,0.07500000000000177,1,0.07301464587896211,0.15661907100676992,8,UP
BANKBARODA,2025-09-04 10:15:00,2025-09-04,3,morning,21,False,False,41.61860816792395,-1.8868922950473224,0.18905355699101278,0.47578152978602856,0.1518987341771865,0.8227848101265618,1,0.6507136859781745,0.21044810636595498,9,DOWN
BANKBARODA,2025-09-09 13:10:00,2025-09-09,1,afternoon,16,False,False,55.24227226912873,0.19488331651582894,-0.05691439419584299,0.5316064855466637,0.12000000000000455,0.15999999999996817,-1,-0.04260032376247028,0.13986440687730278,20,DOWN
BANKBARODA,2025-09-12 11:00:00,2025-09-12,4,midday,13,False,True,29.6300664124184,-1.8112029004042007,0.038475299562378495,0.5215472967296242,-0.47499999999998754,0.5250000000000125,-1,0.04194630872482983,0.1715425487601223,22,DOWN
BANKBARODA,2025-09-16 11:40:00,2025-09-16,1,midday,9,True,False,70.81261794900715,3.2556018469815955,0.136716925099563,2.6885718269275456,0.8947368421052605,0.9473684210526303,1,-0.05853087503657609,0.15837214073051833,7,DOWN
BANKBARODA,2025-09-25 10:15:00,2025-09-25,3,morning,0,True,False,63.551910395413366,1.6762244478426078,0.20797511363937815,0.45613955382755195,0.4027777777777833,0.4027777777777833,-1,-0.05108055009823004,0.2881110646646537,17,DOWN
BANKBARODA,2025-09-29 13:00:00,2025-09-29,0,afternoon,31,True,False,59.43340371400399,1.3686904775689006,-0.07919053488936356,3.771428976414505,0.8522727272727316,0.9431818181818372,-1,-1.5061434799841502,0.18169950481672623,8,UP
BANKBARODA,2025-10-09 11:00:00,2025-10-09,3,midday,21,False,False,54.25212185398826,0.7113690105308988,0.03261556724152115,0.39571324403795,0.44444444444437425,0.5555555555554994,1,0.19120458891013384,0.2289627775103301,19,UP
BANKBARODA,2025-10-16 10:50:00,2025-10-16,3,morning,14,False,False,35.50339182155243,-1.127570044485603,0.1165813634683559,3.756269575837983,-0.6363636363636646,0.0,1,0.1118985453188939,0.1988351425416544,19,NEITHER
BANKBARODA,2025-10-23 13:55:00,2025-10-23,3,afternoon,7,False,True,30.47567431684955,-3.777493396495927,0.16274004575763001,4.762838141907095,-0.882352941176506,0.11764705882349401,-1,0.09267840593141798,0.18076215581822833,18,DOWN
BANKBARODA,2025-10-29 13:50:00,2025-10-29,2,afternoon,1,False,True,39.209002852358246,-2.0248879877971575,0.45166844736394296,0.913230038937503,0.0,0.16666666666669824,1,0.47229791099001317,0.15104209943809774,10,DOWN
BANKBARODA,2025-10-30 10:20:00,2025-10-30,3,morning,0,True,False,64.56012254519196,2.2143040308246125,0.177514136578111,1.2573455077281148,0.8437500000000022,0.8437500000000022,-1,0.1458789204960008,0.2905540485458036,15,DOWN
BANKBARODA,2025-11-14 09:55:00,2025-11-14,4,morning,13,True,False,60.77962779391786,1.6092562627213063,-0.15237162060441278,0.4361283142603812,0.7058823529411175,0.882352941176447,-1,-1.0204081632652982,0.27286700380291035,8,DOWN
BANKBARODA,2025-11-14 10:55:00,2025-11-14,4,morning,13,False,False,55.25731023479686,0.8095115399088404,-0.0021560187312275048,2.0995482873782496,0.9285714285714112,1.0,-1,-1.0204081632652982,0.21917195982695897,7,NEITHER
BANKBARODA,2025-11-14 12:05:00,2025-11-14,4,midday,13,False,False,56.52560772806284,0.9170761372708918,-0.005087618786149051,0.21295003235805035,-0.3333333333330807,0.33333333333345966,-1,-1.0204081632652982,0.16844823023539415,6,DOWN
BANKBARODA,2025-11-19 10:10:00,2025-11-19,2,morning,8,True,False,69.11606169000333,2.3192022752169055,0.07842255184931446,1.6319867317167658,0.5555555555555461,0.592592592592591,1,-0.2253032928942729,0.24712237703526535,9,NEITHER
BANKBARODA,2025-11-20 11:35:00,2025-11-20,3,midday,7,False,False,34.42474553550109,-2.9208968783426608,0.17555765643749055,0.4800787899606177,-0.33333333333345966,0.6666666666665404,1,0.4769204564810006,0.15395318315781079,7,DOWN
BANKBARODA,2025-11-28 10:50:00,2025-11-28,4,morning,27,True,False,72.43452774192545,2.4805854245465313,0.10308493074637681,1.8571611630796316,0.3333333333333333,0.8518518518518565,-1,-0.4854368932038756,0.2882178178304516,6,NEITHER
BANKBARODA,2025-12-05 09:55:00,2025-12-05,4,morning,20,False,False,44.77879716270879,-0.47146411444074243,-0.2827186592223825,0.3898430106778845,0.14285714285718926,0.42857142857140534,-1,0.017418568193698438,0.23791954008552108,7,UP
BANKBARODA,2025-12-18 09:45:00,2025-12-18,3,morning,7,False,False,41.42547012239758,-1.905841725098895,0.18164199752197874,0.6543845913175101,-0.1538461538461942,0.6923076923076991,1,0.34843205574912894,0.2671881563760808,22,UP
BANKBARODA,2025-12-19 12:50:00,2025-12-19,4,midday,6,False,False,56.20277755265309,1.059335808895466,0.2159860747780158,0.5801852222000133,-0.2857142857141697,0.5714285714286642,1,0.6946856547412297,0.18227106466905388,19,UP
BANKBARODA,2025-12-19 13:30:00,2025-12-19,4,afternoon,6,True,False,63.36256031061011,2.572322573535674,0.23271461343455258,1.3404165683861935,0.6666666666666666,0.8666666666666364,1,0.6946856547412297,0.1579391145397681,6,UP
BANKBARODA,2025-12-24 12:55:00,2025-12-24,2,midday,1,False,False,35.778706849720024,-2.3425562344315654,0.04594127110971158,0.6647128799515047,-0.39999999999997726,0.39999999999997726,-1,0.068166325835053,0.1477938643071857,8,NEITHER
BANKBARODA,2025-12-26 10:10:00,2025-12-26,4,morning,34,False,True,33.45760280510049,-2.0276335680611637,-0.12620209057399734,0.6560535963036209,-0.6666666666667088,0.22222222222227836,-1,-0.39607370415017534,0.18940310227076962,12,DOWN
BANKBARODA,2025-12-26 13:45:00,2025-12-26,4,afternoon,34,False,False,55.48226279661378,-0.7364030158795384,-0.16465220929671887,0.08825280896111502,-0.6000000000001364,0.3999999999998636,-1,-0.39607370415017534,0.10991656932095908,8,DOWN
BANKBARODA,2025-12-29 11:50:00,2025-12-29,0,midday,31,True,False,61.7887627968824,1.7502880360743467,-0.1443357751871872,0.29092436790193965,0.20000000000004547,0.7999999999999545,-1,-0.05205622071836796,0.13470457677190076,30,UP
BANKBARODA,2026-01-02 12:30:00,2026-01-02,4,midday,27,False,False,63.437572981526735,1.6850987490438463,0.6837412422287343,0.3826859499648939,0.7000000000000455,0.900000000000091,1,-0.13271400132713249,0.1820948384419104,12,UP
BANKBARODA,2026-01-02 13:35:00,2026-01-02,4,afternoon,27,False,False,60.25642092855813,2.3735347788683727,0.6124920383897461,0.9019107616260803,-0.6923076923076991,0.15384615384610675,1,-0.13271400132713249,0.1601785529106139,12,NEITHER
BANKBARODA,2026-01-06 10:55:00,2026-01-06,1,morning,23,False,False,51.72772346700218,0.5192660919549864,0.31700625084084777,0.4562341150386647,-0.5555555555555696,0.22222222222227836,-1,0.16286644951140067,0.22805204135219254,6,DOWN
BANKBARODA,2026-01-06 13:25:00,2026-01-06,1,afternoon,23,False,True,39.454434912546276,-1.0474362731355384,0.25935856562045956,0.9908960136262873,-0.5384615384615923,0.4615384615384077,-1,0.16286644951140067,0.2131307581652444,11,DOWN
BANKBARODA,2026-01-09 13:40:00,2026-01-09,4,afternoon,20,False,True,37.150643788222894,-0.980301771997121,-0.18913595122739935,1.3769643412109664,-0.6999999999999886,0.19999999999998863,-1,-2.8538997892005873,0.2173409683721662,9,DOWN
BANKBARODA,2026-01-12 11:10:00,2026-01-12,0,midday,17,False,True,36.78030983208781,-2.2279393061170905,-0.5646608535354289,0.9718992707242267,-0.785714285714251,0.07142857142858303,-1,0.18302828618968764,0.31897259530291255,6,UP
BANKBARODA,2026-01-20 11:50:00,2026-01-20,1,midday,9,True,False,55.63148558784985,-0.32886006464355677,-0.03842973794212412,1.375897513307833,0.8333333333333544,0.9444444444444304,1,-0.1788617886178899,0.29758694957105997,7,DOWN
BANKBARODA,2026-01-30 10:40:00,2026-01-30,4,morning,27,False,False,39.96445592302466,-0.948767306595533,-0.11186944332547455,0.15713388046649013,0.6428571428571661,1.0,-1,0.14903129657227643,0.3814498294920319,14,UP
BANKBARODA,2026-02-11 13:35:00,2026-02-11,2,afternoon,15,True,False,66.24448433431778,4.470280792101822,0.12619060121897974,1.002127570556159,0.777777777777848,0.777777777777848,-1,0.15541357278535264,0.18223785132833642,6,UP
BANKBARODA,2026-02-23 12:30:00,2026-02-23,0,midday,3,False,True,40.44867485450426,-1.590320024015979,0.6577810737372829,1.8073007814307778,-0.6666666666667088,0.11111111111113918,1,0.7125506072874458,0.1955265467661938,8,UP
BANKBARODA,2026-02-27 11:30:00,2026-02-27,4,midday,27,False,True,31.135226582945847,-2.698735565372304,0.5788072767127801,0.9670475855386153,-0.8333333333333807,0.1666666666666193,1,0.33961099104662634,0.2354612299237569,9,UP
BANKBARODA,2026-03-02 13:00:00,2026-03-02,0,afternoon,24,False,True,35.73010907795772,-2.218690155634525,-0.2913078485197502,0.7980702466072526,-0.5384615384615923,0.0,-1,-2.6217228464419406,0.24803065722989157,7,DOWN
BANKBARODA,2026-03-06 11:40:00,2026-03-06,4,midday,20,True,False,61.4276225838875,2.058961774170398,-0.8617956518987739,1.0210808156710405,0.39999999999997726,0.39999999999997726,-1,-0.33333333333333337,0.2766635211061702,10,DOWN
BANKBARODA,2026-03-10 12:45:00,2026-03-10,1,midday,16,True,False,66.80251190993735,2.267239823387314,-0.10664297869794837,1.2826425649354474,0.8214285714285685,1.0,1,0.8490729509617011,0.26012953973953934,18,UP
WIPRO,2024-03-18 13:55:00,2024-03-18,0,afternoon,10,False,False,40.136824048866465,-2.0207676044126868,-0.11998497370399264,1.0781345448354824,0.0,0.6666666666666666,-1,,0.17067698738189302,24,UP
WIPRO,2024-03-19 12:20:00,2024-03-19,1,midday,9,True,False,54.12121821255888,0.4919707952444648,-0.45034643103116423,1.1805937553878867,0.6666666666666035,0.7777777777777357,-1,-0.20512820512820512,0.23534088288196683,6,NEITHER
WIPRO,2024-03-26 12:05:00,2024-03-26,1,midday,2,False,True,27.0663005151726,-3.771366260669356,-0.4621977347697168,3.895820760368574,-0.807692307692327,0.1538461538461471,-1,-0.47139490036425724,0.2430755778555129,6,UP
WIPRO,2024-03-27 12:00:00,2024-03-27,2,midday,1,False,False,40.22635205766696,-1.1595004610416753,-0.41156191156207456,1.5671163705376694,-0.14285714285717765,0.8571428571428223,-1,-0.02180074122519422,0.1696331812047803,8,NEITHER
WIPRO,2024-03-27 13:45:00,2024-03-27,2,afternoon,1,False,True,33.826220492964126,-2.6210698900438687,-0.3559653741473312,1.2700826446280993,-0.6666666666666035,0.3333333333333965,-1,-0.02180074122519422,0.1258824572746254,20,DOWN
WIPRO,2024-04-01 12:15:00,2024-04-01,0,midday,24,True,False,60.25323084621628,0.6503466367103615,0.09793600639463307,1.3476236827627068,0.6363636363636129,0.7272727272727226,1,0.6749401262791129,0.16510776879277864,13,NEITHER
WIPRO,2024-04-03 14:00:00,2024-04-03,2,afternoon,22,False,True,37.505054094861215,0.789879532793172,0.05407570940678852,2.752115692155638,-0.11111111111113216,0.5555555555555345,-1,-0.325874429719748,0.1333722589316806,7,DOWN
WIPRO,2024-04-04 09:55:00,2024-04-04,3,morning,21,False,False,36.82473638566962,-1.3927175404241274,0.04840967719567857,0.7445138091774854,0.3749999999999378,0.8749999999999734,1,0.38918918918919165,0.23565048577911593,9,UP
WIPRO,2024-04-04 13:25:00,2024-04-04,3,afternoon,21,True,False,62.54405897114744,2.5852159475408283,0.08030850160213276,2.46524064171123,0.39999999999997726,0.8000000000000114,1,0.38918918918919165,0.21282782108072548,8,UP
WIPRO,2024-04-05 13:00:00,2024-04-05,4,afternoon,20,False,False,36.137742600532604,-1.1753307258241477,-0.0023671180377391465,1.366415490270889,-0.6000000000000227,0.39999999999997726,-1,-0.5134788189987115,0.1266975866724991,26,UP
WIPRO,2024-04-15 13:00:00,2024-04-15,0,afternoon,10,False,True,27.23330363245769,-2.5611518777654743,-0.481320712767598,4.480651647331691,-0.5999999999999849,0.3333333333333333,-1,-0.9773434029320252,0.17947200192197627,7,UP
