variant,symbol,date,direction,entry_time,entry,stop,qty,atr_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
direct_trail,JINDALSTEL,2025-05-23,SHORT,2025-05-23T10:25:00,953.75,956.36,314,2.61,2025-05-23T10:35:00,956.36,STOP,-819.53,-1269.36
direct_trail,JINDALSTEL,2025-05-26,SHORT,2025-05-26T12:30:00,960.00,960.94,312,1.91,2025-05-26T13:10:00,960.94,STOP,-293.84,-743.34
direct_trail,JINDALSTEL,2025-05-27,SHORT,2025-05-27T14:00:00,950.85,950.13,315,1.27,2025-05-27T15:15:00,947.85,EOD,945.00,496.43
direct_trail,JINDALSTEL,2025-06-03,LONG,2025-06-03T11:10:00,951.60,948.95,315,2.65,2025-06-03T11:15:00,948.95,STOP,-834.79,-1283.80
direct_trail,JINDALSTEL,2025-06-19,LONG,2025-06-19T09:50:00,897.75,895.43,334,2.32,2025-06-19T09:50:00,895.43,STOP,-775.36,-1224.55
direct_trail,JINDALSTEL,2025-06-19,SHORT,2025-06-19T10:35:00,889.80,891.78,337,1.98,2025-06-19T10:55:00,891.78,STOP,-665.63,-1115.92
direct_trail,JINDALSTEL,2025-07-11,LONG,2025-07-11T14:00:00,937.35,935.56,320,2.35,2025-07-11T15:15:00,938.20,EOD,272.00,-178.13
direct_trail,JINDALSTEL,2025-07-14,LONG,2025-07-14T10:25:00,945.45,942.71,317,2.74,2025-07-14T10:35:00,942.71,STOP,-868.12,-1317.04
direct_trail,JINDALSTEL,2025-07-15,SHORT,2025-07-15T13:35:00,939.80,941.19,319,1.39,2025-07-15T13:40:00,941.19,STOP,-443.33,-893.35
direct_trail,JINDALSTEL,2025-07-23,LONG,2025-07-23T10:55:00,970.05,975.51,309,1.58,2025-07-23T13:20:00,977.00,TIME_STOP,2147.55,1696.32
direct_trail,JINDALSTEL,2025-07-25,LONG,2025-07-25T13:50:00,997.60,997.73,300,2.08,2025-07-25T15:15:00,999.90,EOD,690.00,240.56
direct_trail,JINDALSTEL,2025-08-04,LONG,2025-08-04T12:30:00,982.05,985.92,305,2.22,2025-08-04T14:10:00,985.92,STOP,1179.06,728.88
direct_trail,JINDALSTEL,2025-08-05,LONG,2025-08-05T10:45:00,987.65,988.28,303,2.25,2025-08-05T12:25:00,988.28,STOP,191.37,-257.66
direct_trail,JINDALSTEL,2025-08-08,LONG,2025-08-08T12:55:00,982.00,980.34,305,2.23,2025-08-08T14:25:00,980.34,STOP,-505.21,-954.09
direct_trail,JINDALSTEL,2025-08-26,SHORT,2025-08-26T13:25:00,985.50,987.04,304,1.54,2025-08-26T13:30:00,987.04,STOP,-468.70,-918.44
direct_trail,JINDALSTEL,2025-08-29,SHORT,2025-08-29T14:00:00,951.05,948.06,315,1.64,2025-08-29T15:15:00,944.05,EOD,2205.00,1757.28
direct_trail,JINDALSTEL,2025-09-05,SHORT,2025-09-05T12:20:00,1028.35,1030.64,291,2.29,2025-09-05T12:55:00,1030.64,STOP,-666.65,-1116.02
direct_trail,JINDALSTEL,2025-10-01,SHORT,2025-10-01T10:35:00,1057.30,1060.51,283,3.21,2025-10-01T11:15:00,1060.51,STOP,-909.58,-1359.09
direct_trail,JINDALSTEL,2025-10-08,SHORT,2025-10-08T09:50:00,1023.80,1027.21,293,3.41,2025-10-08T09:55:00,1027.21,STOP,-998.87,-1449.58
direct_trail,JINDALSTEL,2025-10-24,SHORT,2025-10-24T13:00:00,1010.40,1008.91,296,1.78,2025-10-24T14:05:00,1008.91,STOP,441.32,-6.96
direct_trail,JINDALSTEL,2025-11-03,LONG,2025-11-03T11:20:00,1083.50,1080.03,276,3.47,2025-11-03T11:30:00,1080.03,STOP,-957.73,-1405.59
direct_trail,JINDALSTEL,2025-12-04,SHORT,2025-12-04T11:25:00,1014.00,1006.93,295,2.54,2025-12-04T13:50:00,1004.70,TIME_STOP,2743.50,2296.86
direct_trail,JINDALSTEL,2025-12-05,LONG,2025-12-05T13:15:00,1007.10,1004.55,297,2.55,2025-12-05T14:35:00,1004.55,STOP,-758.55,-1206.64
direct_trail,JINDALSTEL,2025-12-11,LONG,2025-12-11T13:45:00,1009.50,1010.07,297,2.00,2025-12-11T14:40:00,1010.07,STOP,170.40,-279.46
direct_trail,JINDALSTEL,2025-12-12,LONG,2025-12-12T12:15:00,1024.30,1026.33,292,2.12,2025-12-12T14:35:00,1026.33,STOP,593.16,144.07
direct_trail,JINDALSTEL,2026-01-06,LONG,2026-01-06T11:25:00,1087.00,1084.43,275,2.57,2026-01-06T11:45:00,1084.43,STOP,-707.19,-1155.04
direct_trail,JINDALSTEL,2026-01-09,SHORT,2026-01-09T13:55:00,1008.90,1009.62,297,2.76,2026-01-09T14:40:00,1009.62,STOP,-213.90,-663.53
direct_trail,JINDALSTEL,2026-01-27,LONG,2026-01-27T10:05:00,1071.10,1066.82,280,4.41,2026-01-27T10:40:00,1066.82,STOP,-1197.99,-1646.96
direct_trail,JINDALSTEL,2026-01-27,LONG,2026-01-27T13:15:00,1074.60,1072.10,279,2.50,2026-01-27T13:35:00,1072.10,STOP,-697.51,-1146.71
direct_trail,JINDALSTEL,2026-01-30,SHORT,2026-01-30T13:10:00,1122.40,1126.69,267,4.29,2026-01-30T13:30:00,1126.69,STOP,-1145.98,-1596.36
direct_trail,JINDALSTEL,2026-02-06,SHORT,2026-02-06T10:05:00,1168.70,1169.83,256,3.37,2026-02-06T10:55:00,1169.83,STOP,-289.14,-738.14
direct_trail,JINDALSTEL,2026-02-11,LONG,2026-02-11T10:50:00,1201.70,1198.73,249,2.97,2026-02-11T10:50:00,1198.73,STOP,-738.73,-1187.01
direct_trail,JINDALSTEL,2026-02-19,LONG,2026-02-19T13:10:00,1220.30,1217.95,245,2.45,2026-02-19T14:40:00,1217.95,STOP,-575.61,-1023.64
direct_trail,JINDALSTEL,2026-02-26,SHORT,2026-02-26T13:55:00,1259.60,1261.68,238,2.08,2026-02-26T14:20:00,1261.68,STOP,-495.69,-945.74
direct_trail,JINDALSTEL,2026-02-27,SHORT,2026-02-27T10:10:00,1253.10,1254.99,239,3.24,2026-02-27T11:05:00,1254.99,STOP,-452.09,-901.67
direct_trail,JINDALSTEL,2026-03-02,SHORT,2026-03-02T14:00:00,1236.90,1239.13,242,2.23,2026-03-02T14:00:00,1239.13,STOP,-540.07,-989.47
direct_trail,JINDALSTEL,2026-03-11,SHORT,2026-03-11T13:20:00,1194.20,1196.69,251,2.49,2026-03-11T13:20:00,1196.69,STOP,-625.55,-1075.64
direct_trail,LT,2024-04-03,LONG,2024-04-03T12:55:00,3793.15,3787.78,79,5.37,2024-04-03T13:00:00,3787.78,STOP,-424.29,-873.46
direct_trail,LT,2024-04-04,LONG,2024-04-04T12:45:00,3774.15,3794.69,79,9.27,2024-04-04T15:00:00,3794.69,STOP,1623.04,1174.59
direct_trail,LT,2024-04-23,SHORT,2024-04-23T13:20:00,3590.65,3595.27,83,4.62,2024-04-23T13:20:00,3595.27,STOP,-383.09,-830.41
direct_trail,LT,2024-04-29,SHORT,2024-04-29T13:40:00,3624.00,3630.14,82,6.14,2024-04-29T14:20:00,3630.14,STOP,-503.20,-949.33
direct_trail,LT,2024-04-30,LONG,2024-04-30T10:50:00,3648.15,3642.07,82,6.08,2024-04-30T10:50:00,3642.07,STOP,-498.72,-947.07
direct_trail,LT,2024-04-30,SHORT,2024-04-30T12:40:00,3628.10,3632.76,82,4.66,2024-04-30T12:45:00,3632.76,STOP,-381.75,-828.29
direct_trail,LT,2024-05-07,LONG,2024-05-07T12:15:00,3479.90,3471.77,86,8.13,2024-05-07T12:35:00,3471.77,STOP,-699.47,-1147.86
direct_trail,LT,2024-05-15,SHORT,2024-05-15T10:05:00,3361.40,3370.36,89,8.96,2024-05-15T10:55:00,3370.36,STOP,-797.02,-1246.37
direct_trail,LT,2024-05-16,LONG,2024-05-16T12:15:00,3413.10,3404.48,87,8.62,2024-05-16T12:25:00,3404.48,STOP,-749.85,-1194.70
direct_trail,LT,2024-05-21,LONG,2024-05-21T11:50:00,3456.80,3451.39,86,5.41,2024-05-21T11:50:00,3451.39,STOP,-465.26,-910.84
direct_trail,LT,2024-05-28,LONG,2024-05-28T13:20:00,3668.50,3661.73,81,6.77,2024-05-28T13:30:00,3661.73,STOP,-548.55,-993.86
direct_trail,LT,2024-05-30,LONG,2024-05-30T13:05:00,3642.80,3636.93,82,5.87,2024-05-30T13:05:00,3636.93,STOP,-481.42,-929.12
direct_trail,LT,2024-05-31,LONG,2024-05-31T13:05:00,3706.90,3698.37,80,8.53,2024-05-31T13:05:00,3698.37,STOP,-682.68,-1126.99
direct_trail,LT,2024-06-10,LONG,2024-06-10T11:05:00,3577.00,3563.78,83,13.22,2024-06-10T11:40:00,3563.78,STOP,-1097.54,-1542.05
direct_trail,LT,2024-06-18,SHORT,2024-06-18T13:25:00,3691.15,3695.52,81,4.37,2024-06-18T13:25:00,3695.52,STOP,-353.59,-802.33
direct_trail,LT,2024-07-09,SHORT,2024-07-09T14:05:00,3656.90,3662.04,82,5.14,2024-07-09T14:15:00,3662.04,STOP,-421.58,-871.69
direct_trail,LT,2024-07-22,SHORT,2024-07-22T12:30:00,3621.80,3629.30,82,7.50,2024-07-22T13:10:00,3629.30,STOP,-615.14,-1061.08
direct_trail,LT,2024-08-07,SHORT,2024-08-07T14:00:00,3628.55,3635.60,82,7.05,2024-08-07T15:05:00,3635.60,STOP,-578.37,-1025.12
direct_trail,LT,2024-08-13,SHORT,2024-08-13T12:20:00,3582.00,3563.04,83,4.44,2024-08-13T14:25:00,3563.04,STOP,1573.43,1128.65
direct_trail,LT,2024-08-20,LONG,2024-08-20T09:55:00,3564.95,3566.58,84,5.42,2024-08-20T12:20:00,3570.20,TIME_STOP,441.00,-8.51
direct_trail,LT,2024-08-29,SHORT,2024-08-29T11:55:00,3695.85,3699.48,81,5.34,2024-08-29T12:30:00,3699.48,STOP,-294.09,-743.36
direct_trail,LT,2024-09-03,LONG,2024-09-03T12:30:00,3692.15,3699.84,81,4.45,2024-09-03T14:50:00,3699.84,STOP,622.85,173.79
direct_trail,LT,2024-09-04,LONG,2024-09-04T13:25:00,3648.10,3644.42,82,3.68,2024-09-04T13:50:00,3644.42,STOP,-302.17,-750.66
direct_trail,LT,2024-09-09,SHORT,2024-09-09T13:50:00,3575.45,3580.13,83,4.68,2024-09-09T13:50:00,3580.13,STOP,-388.63,-834.07
direct_trail,LT,2024-09-19,SHORT,2024-09-19T10:20:00,3710.00,3697.04,80,8.61,2024-09-19T12:10:00,3697.04,STOP,1036.58,592.15
direct_trail,LT,2024-09-30,SHORT,2024-09-30T09:50:00,3688.90,3679.01,81,7.77,2024-09-30T12:15:00,3670.50,TIME_STOP,1490.40,1043.32
direct_trail,LT,2024-10-04,LONG,2024-10-04T12:00:00,3534.90,3527.39,84,9.65,2024-10-04T12:30:00,3527.39,STOP,-631.07,-1075.99
direct_trail,LT,2024-10-08,LONG,2024-10-08T13:05:00,3519.65,3513.16,85,6.96,2024-10-08T13:20:00,3513.16,STOP,-551.84,-1000.19
direct_trail,LT,2024-10-18,SHORT,2024-10-18T13:10:00,3576.30,3582.80,83,6.50,2024-10-18T15:15:00,3580.45,EOD,-344.45,-789.96
direct_trail,LT,2024-10-29,LONG,2024-10-29T12:35:00,3375.85,3367.77,88,8.08,2024-10-29T12:35:00,3367.77,STOP,-711.21,-1156.29
direct_trail,LT,2024-12-02,LONG,2024-12-02T14:05:00,3705.75,3700.60,80,5.15,2024-12-02T14:50:00,3700.60,STOP,-412.05,-856.43
direct_trail,LT,2024-12-06,LONG,2024-12-06T12:35:00,3873.45,3864.43,77,9.02,2024-12-06T13:20:00,3864.43,STOP,-694.22,-1141.08
direct_trail,LT,2024-12-10,SHORT,2024-12-10T13:00:00,3921.25,3922.24,76,5.60,2024-12-10T13:30:00,3922.24,STOP,-74.95,-522.03
direct_trail,LT,2024-12-26,SHORT,2024-12-26T13:35:00,3621.30,3625.49,82,4.19,2024-12-26T13:35:00,3625.49,STOP,-343.40,-789.07
direct_trail,LT,2024-12-31,LONG,2024-12-31T11:00:00,3587.75,3590.16,83,10.14,2024-12-31T13:25:00,3606.90,TIME_STOP,1589.45,1141.58
direct_trail,LT,2024-12-31,LONG,2024-12-31T13:30:00,3606.90,3606.12,83,6.35,2024-12-31T14:30:00,3606.12,STOP,-64.77,-513.78
direct_trail,LT,2025-01-06,LONG,2025-01-06T10:15:00,3682.60,3671.72,81,10.88,2025-01-06T10:40:00,3671.72,STOP,-881.12,-1327.90
direct_trail,LT,2025-01-08,SHORT,2025-01-08T13:05:00,3598.35,3604.12,83,5.77,2025-01-08T13:05:00,3604.12,STOP,-478.96,-927.31
direct_trail,LT,2025-01-14,SHORT,2025-01-14T13:55:00,3461.95,3465.42,86,5.49,2025-01-14T14:50:00,3465.42,STOP,-298.40,-745.21
direct_trail,LT,2025-01-20,LONG,2025-01-20T11:15:00,3579.30,3600.41,83,6.71,2025-01-20T12:35:00,3600.41,STOP,1751.77,1304.83
direct_trail,LT,2025-02-05,SHORT,2025-02-05T11:35:00,3426.60,3434.98,87,8.38,2025-02-05T11:50:00,3434.98,STOP,-729.33,-1177.05
direct_trail,LT,2025-02-10,SHORT,2025-02-10T13:35:00,3305.55,3310.13,90,4.58,2025-02-10T13:40:00,3310.13,STOP,-412.62,-859.18
direct_trail,LT,2025-02-11,SHORT,2025-02-11T12:10:00,3296.00,3252.18,91,4.35,2025-02-11T14:35:00,3234.60,TIME_STOP,5587.40,5141.69
direct_trail,LT,2025-02-13,SHORT,2025-02-13T13:50:00,3274.35,3281.00,91,6.65,2025-02-13T13:50:00,3281.00,STOP,-605.56,-1052.96
direct_trail,LT,2025-02-17,LONG,2025-02-17T13:35:00,3226.60,3219.90,92,6.70,2025-02-17T13:55:00,3219.90,STOP,-616.53,-1061.34
direct_trail,LT,2025-03-04,LONG,2025-03-04T13:15:00,3215.45,3210.20,93,5.25,2025-03-04T13:15:00,3210.20,STOP,-488.23,-936.42
direct_trail,LT,2025-03-06,LONG,2025-03-06T12:55:00,3248.00,3242.99,92,5.01,2025-03-06T12:55:00,3242.99,STOP,-461.06,-908.94
direct_trail,LT,2025-05-02,LONG,2025-05-02T13:25:00,3352.80,3345.53,89,7.27,2025-05-02T14:20:00,3345.53,STOP,-646.86,-1093.97
direct_trail,LT,2025-05-08,LONG,2025-05-08T10:40:00,3350.00,3346.26,89,8.25,2025-05-08T11:25:00,3346.26,STOP,-332.63,-779.61
direct_trail,LT,2025-05-16,SHORT,2025-05-16T11:10:00,3604.00,3611.73,83,7.73,2025-05-16T12:25:00,3611.73,STOP,-641.84,-1091.02
direct_trail,LT,2025-06-02,LONG,2025-06-02T12:20:00,3667.80,3684.07,81,5.66,2025-06-02T13:55:00,3684.07,STOP,1317.84,871.21
direct_trail,LT,2025-06-04,SHORT,2025-06-04T10:50:00,3635.30,3642.18,82,6.88,2025-06-04T11:20:00,3642.18,STOP,-563.82,-1011.38
direct_trail,LT,2025-06-09,SHORT,2025-06-09T13:20:00,3673.10,3677.16,81,4.06,2025-06-09T14:00:00,3677.16,STOP,-329.02,-775.55
direct_trail,LT,2025-06-10,LONG,2025-06-10T10:45:00,3690.40,3683.94,81,6.46,2025-06-10T10:45:00,3683.94,STOP,-522.87,-970.86
direct_trail,LT,2025-06-10,SHORT,2025-06-10T13:45:00,3679.00,3681.56,81,3.83,2025-06-10T15:05:00,3681.56,STOP,-207.03,-654.18
direct_trail,LT,2025-06-20,LONG,2025-06-20T12:50:00,3656.70,3651.50,82,5.20,2025-06-20T13:00:00,3651.50,STOP,-426.33,-875.78
direct_trail,LT,2025-06-25,SHORT,2025-06-25T11:25:00,3614.50,3621.42,82,6.92,2025-06-25T11:25:00,3621.42,STOP,-567.85,-1012.86
direct_trail,LT,2025-06-25,LONG,2025-06-25T13:15:00,3622.40,3617.00,82,5.40,2025-06-25T13:15:00,3617.00,STOP,-442.83,-888.06
direct_trail,LT,2025-07-04,SHORT,2025-07-04T11:25:00,3582.80,3580.94,83,4.38,2025-07-04T12:30:00,3580.94,STOP,154.41,-291.53
direct_trail,LT,2025-07-09,SHORT,2025-07-09T11:45:00,3579.70,3583.68,83,3.98,2025-07-09T11:45:00,3583.68,STOP,-330.07,-775.99
direct_trail,LT,2025-07-11,LONG,2025-07-11T09:50:00,3583.90,3578.87,83,5.03,2025-07-11T10:00:00,3578.87,STOP,-417.09,-862.98
direct_trail,LT,2025-07-29,LONG,2025-07-29T11:15:00,3441.50,3470.51,87,8.47,2025-07-29T13:40:00,3484.20,TIME_STOP,3714.90,3263.00
direct_trail,LT,2025-08-05,SHORT,2025-08-05T09:50:00,3614.00,3620.07,83,6.07,2025-08-05T10:05:00,3620.07,STOP,-504.05,-954.37
direct_trail,LT,2025-08-08,SHORT,2025-08-08T12:05:00,3624.20,3629.23,82,5.03,2025-08-08T12:05:00,3629.23,STOP,-412.79,-858.88
direct_trail,LT,2025-08-18,SHORT,2025-08-18T11:55:00,3633.00,3638.56,82,5.56,2025-08-18T12:05:00,3638.56,STOP,-456.05,-903.25
direct_trail,LT,2025-08-19,SHORT,2025-08-19T11:00:00,3626.10,3631.54,82,5.44,2025-08-19T11:15:00,3631.54,STOP,-445.73,-892.07
direct_trail,LT,2025-08-26,SHORT,2025-08-26T12:40:00,3571.20,3574.22,84,3.02,2025-08-26T12:50:00,3574.22,STOP,-253.93,-704.09
direct_trail,LT,2025-09-03,LONG,2025-09-03T14:00:00,3582.40,3592.64,83,4.34,2025-09-03T15:15:00,3606.20,EOD,1975.40,1527.91
direct_trail,LT,2025-09-04,SHORT,2025-09-04T12:10:00,3590.80,3589.88,83,6.24,2025-09-04T12:35:00,3589.88,STOP,76.76,-370.24
direct_trail,LT,2025-09-08,SHORT,2025-09-08T14:00:00,3546.20,3548.15,84,2.97,2025-09-08T14:25:00,3548.15,STOP,-163.42,-610.36
direct_trail,LT,2025-09-15,SHORT,2025-09-15T13:45:00,3591.20,3594.65,83,3.45,2025-09-15T13:45:00,3594.65,STOP,-286.21,-733.53
direct_trail,LT,2025-09-17,SHORT,2025-09-17T13:20:00,3689.60,3693.32,81,3.72,2025-09-17T13:25:00,3693.32,STOP,-301.56,-750.08
direct_trail,LT,2025-10-21,LONG,2025-10-21T13:50:00,3886.80,3877.81,77,8.99,2025-10-21T14:40:00,3885.00,EOD_FORCED,-138.60,-587.42
direct_trail,LT,2025-10-27,SHORT,2025-10-27T12:30:00,3927.10,3932.79,76,5.69,2025-10-27T13:05:00,3932.79,STOP,-432.50,-880.51
direct_trail,LT,2025-11-10,SHORT,2025-11-10T13:45:00,3925.10,3929.70,76,4.60,2025-11-10T14:05:00,3929.70,STOP,-349.39,-797.12
direct_trail,LT,2025-11-12,LONG,2025-11-12T12:40:00,3961.80,3956.94,75,4.86,2025-11-12T12:45:00,3956.94,STOP,-364.77,-810.20
direct_trail,LT,2025-11-14,SHORT,2025-11-14T13:55:00,3973.60,3979.92,75,6.32,2025-11-14T14:00:00,3979.92,STOP,-473.93,-921.32
direct_trail,LT,2025-11-17,LONG,2025-11-17T14:05:00,4019.30,4018.80,74,4.00,2025-11-17T14:30:00,4018.80,STOP,-37.31,-483.42
direct_trail,LT,2025-11-20,SHORT,2025-11-20T10:05:00,4008.90,4015.05,74,6.15,2025-11-20T10:05:00,4015.05,STOP,-455.38,-900.71
direct_trail,LT,2025-11-24,LONG,2025-11-24T11:45:00,4031.00,4026.45,74,4.55,2025-11-24T11:50:00,4026.45,STOP,-337.01,-784.20
direct_trail,LT,2025-11-25,LONG,2025-11-25T10:05:00,4026.50,4019.97,74,6.53,2025-11-25T10:45:00,4019.97,STOP,-483.08,-929.66
direct_trail,LT,2025-12-05,LONG,2025-12-05T10:05:00,4006.70,3998.37,74,8.33,2025-12-05T10:15:00,3998.37,STOP,-616.41,-1060.69
direct_trail,LT,2025-12-10,LONG,2025-12-10T10:40:00,4017.90,4010.65,74,7.25,2025-12-10T10:55:00,4010.65,STOP,-536.14,-981.73
direct_trail,LT,2025-12-12,LONG,2025-12-12T13:05:00,4086.80,4081.08,73,5.72,2025-12-12T13:05:00,4081.08,STOP,-417.43,-864.63
direct_trail,LT,2025-12-22,SHORT,2025-12-22T11:05:00,4073.00,4077.59,73,4.59,2025-12-22T11:15:00,4077.59,STOP,-335.13,-781.38
direct_trail,LT,2025-12-24,SHORT,2025-12-24T14:00:00,4050.10,4054.18,74,4.08,2025-12-24T14:00:00,4054.18,STOP,-302.21,-752.00
direct_trail,LT,2025-12-26,LONG,2025-12-26T13:40:00,4041.60,4037.98,74,4.31,2025-12-26T15:15:00,4045.90,EOD,318.20,-130.66
direct_trail,LT,2025-12-29,SHORT,2025-12-29T13:45:00,4037.10,4040.81,74,3.71,2025-12-29T14:10:00,4040.81,STOP,-274.19,-722.51
direct_trail,LT,2026-01-01,LONG,2026-01-01T13:20:00,4136.80,4135.23,72,4.74,2026-01-01T15:15:00,4140.50,EOD,266.40,-180.57
direct_trail,LT,2026-01-07,LONG,2026-01-07T13:20:00,4143.40,4138.76,72,4.64,2026-01-07T13:55:00,4138.76,STOP,-333.87,-781.10
direct_trail,LT,2026-01-20,SHORT,2026-01-20T11:10:00,3835.90,3843.10,78,7.20,2026-01-20T11:25:00,3843.10,STOP,-561.77,-1011.00
direct_trail,LT,2026-02-11,SHORT,2026-02-11T12:30:00,4160.20,4160.78,72,3.79,2026-02-11T12:45:00,4160.78,STOP,-41.72,-491.05
direct_trail,LT,2026-02-12,LONG,2026-02-12T09:55:00,4187.00,4180.90,71,6.10,2026-02-12T10:05:00,4180.90,STOP,-433.42,-879.01
direct_trail,LT,2026-02-13,LONG,2026-02-13T13:10:00,4195.70,4190.14,71,5.56,2026-02-13T13:30:00,4190.14,STOP,-394.49,-841.04
direct_trail,LT,2026-03-09,LONG,2026-03-09T13:00:00,3808.20,3799.49,78,8.71,2026-03-09T13:10:00,3799.49,STOP,-679.42,-1124.47
direct_trail,LT,2026-03-12,SHORT,2026-03-12T14:05:00,3780.10,3738.18,79,9.17,2026-03-12T15:15:00,3723.30,EOD,4487.20,4042.62
direct_trail,ADANIPORTS,2024-03-19,SHORT,2024-03-19T10:00:00,1256.95,1248.79,238,4.59,2024-03-19T12:20:00,1248.79,STOP,1941.84,1494.57
direct_trail,ADANIPORTS,2024-03-20,LONG,2024-03-20T12:50:00,1248.65,1245.01,240,3.64,2024-03-20T12:55:00,1245.01,STOP,-874.80,-1323.65
direct_trail,ADANIPORTS,2024-03-22,LONG,2024-03-22T11:40:00,1273.85,1281.51,235,3.46,2024-03-22T13:45:00,1281.51,STOP,1799.98,1349.60
direct_trail,ADANIPORTS,2024-04-01,LONG,2024-04-01T13:25:00,1378.95,1375.92,217,3.03,2024-04-01T13:55:00,1375.92,STOP,-656.76,-1105.11
direct_trail,ADANIPORTS,2024-04-04,SHORT,2024-04-04T10:15:00,1390.70,1394.74,215,4.04,2024-04-04T10:15:00,1394.74,STOP,-869.04,-1318.20
direct_trail,ADANIPORTS,2024-04-05,LONG,2024-04-05T14:05:00,1380.60,1378.52,217,2.08,2024-04-05T14:05:00,1378.52,STOP,-452.00,-901.05
direct_trail,ADANIPORTS,2024-04-23,SHORT,2024-04-23T13:15:00,1326.90,1329.36,226,2.46,2024-04-23T13:20:00,1329.36,STOP,-555.61,-1005.85
direct_trail,ADANIPORTS,2024-04-26,SHORT,2024-04-26T13:05:00,1325.40,1327.65,226,2.25,2024-04-26T13:10:00,1327.65,STOP,-508.72,-958.41
direct_trail,ADANIPORTS,2024-04-29,LONG,2024-04-29T13:05:00,1313.30,1313.96,228,1.76,2024-04-29T15:15:00,1317.00,EOD,843.60,393.82
direct_trail,ADANIPORTS,2024-05-08,SHORT,2024-05-08T13:50:00,1284.00,1286.64,233,2.64,2024-05-08T13:55:00,1286.64,STOP,-614.94,-1064.15
direct_trail,ADANIPORTS,2024-05-22,LONG,2024-05-22T11:50:00,1378.65,1375.82,217,3.87,2024-05-22T12:25:00,1375.82,STOP,-613.86,-1062.15
direct_trail,ADANIPORTS,2024-05-31,LONG,2024-05-31T12:50:00,1408.25,1432.84,213,3.43,2024-05-31T14:45:00,1432.84,STOP,5238.05,4784.18
direct_trail,ADANIPORTS,2024-06-07,SHORT,2024-06-07T13:20:00,1367.70,1371.62,219,3.92,2024-06-07T13:30:00,1371.62,STOP,-858.82,-1308.75
direct_trail,ADANIPORTS,2024-06-12,SHORT,2024-06-12T12:55:00,1401.50,1401.03,214,2.61,2024-06-12T13:35:00,1401.03,STOP,101.12,-348.68
direct_trail,ADANIPORTS,2024-06-14,LONG,2024-06-14T09:55:00,1411.70,1407.84,212,3.86,2024-06-14T09:55:00,1407.84,STOP,-818.17,-1266.47
direct_trail,ADANIPORTS,2024-06-18,LONG,2024-06-18T13:15:00,1448.50,1446.48,207,2.02,2024-06-18T13:20:00,1446.48,STOP,-417.84,-867.28
direct_trail,ADANIPORTS,2024-06-25,SHORT,2024-06-25T09:55:00,1452.05,1444.56,206,3.10,2024-06-25T11:20:00,1444.56,STOP,1542.53,1095.00
direct_trail,ADANIPORTS,2024-06-26,SHORT,2024-06-26T11:25:00,1457.10,1460.30,205,3.20,2024-06-26T11:25:00,1460.30,STOP,-655.53,-1104.08
direct_trail,ADANIPORTS,2024-07-02,LONG,2024-07-02T10:40:00,1485.95,1482.03,201,3.92,2024-07-02T11:00:00,1482.03,STOP,-788.09,-1235.51
direct_trail,ADANIPORTS,2024-07-12,LONG,2024-07-12T11:10:00,1494.70,1491.26,200,3.44,2024-07-12T11:15:00,1491.26,STOP,-688.21,-1136.11
direct_trail,ADANIPORTS,2024-07-15,LONG,2024-07-15T12:15:00,1498.00,1498.69,200,2.42,2024-07-15T13:20:00,1498.69,STOP,138.30,-311.20
direct_trail,ADANIPORTS,2024-07-30,LONG,2024-07-30T11:00:00,1548.70,1545.28,193,3.42,2024-07-30T11:25:00,1545.28,STOP,-660.17,-1108.03
direct_trail,ADANIPORTS,2024-08-19,SHORT,2024-08-19T13:45:00,1491.15,1493.05,201,1.90,2024-08-19T14:00:00,1493.05,STOP,-381.00,-830.87
direct_trail,ADANIPORTS,2024-08-27,LONG,2024-08-27T13:35:00,1486.00,1484.55,201,1.45,2024-08-27T14:00:00,1484.55,STOP,-290.57,-738.39
direct_trail,ADANIPORTS,2024-08-28,LONG,2024-08-28T10:10:00,1485.20,1482.44,201,2.76,2024-08-28T10:35:00,1482.44,STOP,-555.07,-1002.44
direct_trail,ADANIPORTS,2024-09-05,LONG,2024-09-05T13:05:00,1469.80,1468.03,204,1.77,2024-09-05T13:10:00,1468.03,STOP,-361.35,-810.83
direct_trail,ADANIPORTS,2024-09-11,SHORT,2024-09-11T12:55:00,1448.00,1433.93,207,2.28,2024-09-11T15:15:00,1429.60,EOD,3808.80,3362.05
direct_trail,ADANIPORTS,2024-09-12,LONG,2024-09-12T14:05:00,1457.85,1467.41,205,3.47,2024-09-12T15:15:00,1469.35,EOD,2357.50,1907.44
direct_trail,ADANIPORTS,2024-09-27,SHORT,2024-09-27T14:05:00,1460.95,1462.44,205,2.91,2024-09-27T15:00:00,1462.44,STOP,-305.08,-754.55
direct_trail,ADANIPORTS,2024-10-10,LONG,2024-10-10T13:20:00,1417.50,1414.95,211,2.55,2024-10-10T13:25:00,1414.95,STOP,-537.69,-985.93
direct_trail,ADANIPORTS,2024-10-22,SHORT,2024-10-22T10:25:00,1365.05,1365.77,219,4.60,2024-10-22T11:05:00,1365.77,STOP,-157.02,-605.56
direct_trail,ADANIPORTS,2024-10-23,SHORT,2024-10-23T11:35:00,1351.65,1347.48,221,3.34,2024-10-23T13:30:00,1347.48,STOP,922.44,475.06
