symbol,fire_dir,first_move_dir,first_move_aligned,outcome,continues,reverses
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,STALL,False,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,DOWN,UP,False,REVERSE,False,True
JSWSTEEL,UP,DOWN,False,STALL,False,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,REVERSE,False,True
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,STALL,False,False
JSWSTEEL,UP,DOWN,False,STALL,False,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,STALL,False,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,REVERSE,False,True
JSWSTEEL,UP,DOWN,False,STALL,False,False
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,REVERSE,False,True
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,REVERSE,False,True
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,UP,DOWN,False,REVERSE,False,True
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,UP,UP,True,REVERSE,False,True
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,STALL,False,False
JSWSTEEL,UP,UP,True,REVERSE,False,True
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,STALL,False,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,REVERSE,False,True
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,DOWN,True,REVERSE,False,True
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,DOWN,UP,False,STALL,False,False
JSWSTEEL,DOWN,UP,False,REVERSE,False,True
JSWSTEEL,DOWN,DOWN,True,STALL,False,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,UP,UP,True,STALL,False,False
JSWSTEEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JSWSTEEL,DOWN,UP,False,REVERSE,False,True
JSWSTEEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,STALL,False,False
HINDALCO,DOWN,UP,False,STALL,False,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,STALL,False,False
HINDALCO,DOWN,UP,False,STALL,False,False
HINDALCO,UP,DOWN,False,STALL,False,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,STALL,False,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,STALL,False,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,STALL,False,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,REVERSE,False,True
HINDALCO,DOWN,DOWN,True,REVERSE,False,True
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,STALL,False,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,STALL,False,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,REVERSE,False,True
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,STALL,False,False
HINDALCO,DOWN,UP,False,REVERSE,False,True
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,REVERSE,False,True
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,STALL,False,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,STALL,False,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,REVERSE,False,True
HINDALCO,UP,DOWN,False,REVERSE,False,True
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,REVERSE,False,True
HINDALCO,DOWN,UP,False,REVERSE,False,True
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,STALL,False,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,,False,NEITHER,False,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,STALL,False,False
HINDALCO,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,REVERSE,False,True
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,DOWN,UP,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,DOWN,False,FOLLOW_THROUGH,True,False
HINDALCO,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,REVERSE,False,True
JINDALSTEL,DOWN,DOWN,True,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,REVERSE,False,True
JINDALSTEL,UP,DOWN,False,STALL,False,False
JINDALSTEL,UP,DOWN,False,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,DOWN,False,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,STALL,False,False
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,REVERSE,False,True
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,STALL,False,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,DOWN,UP,False,REVERSE,False,True
JINDALSTEL,DOWN,UP,False,REVERSE,False,True
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,REVERSE,False,True
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,REVERSE,False,True
JINDALSTEL,UP,DOWN,False,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,DOWN,False,REVERSE,False,True
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,REVERSE,False,True
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,UP,UP,True,REVERSE,False,True
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,DOWN,UP,False,STALL,False,False
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,STALL,False,False
JINDALSTEL,DOWN,UP,False,REVERSE,False,True
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,REVERSE,False,True
JINDALSTEL,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,UP,UP,True,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,UP,,False,NEITHER,False,False
JINDALSTEL,DOWN,DOWN,True,REVERSE,False,True
JINDALSTEL,UP,DOWN,False,STALL,False,False
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,REVERSE,False,True
JINDALSTEL,UP,DOWN,False,FOLLOW_THROUGH,True,False
JINDALSTEL,UP,UP,True,STALL,False,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,DOWN,True,STALL,False,False
JINDALSTEL,DOWN,UP,False,FOLLOW_THROUGH,True,False
JINDALSTEL,DOWN,UP,False,REVERSE,False,True
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,REVERSE,False,True
LT,UP,DOWN,False,STALL,False,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,REVERSE,False,True
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,REVERSE,False,True
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,STALL,False,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,REVERSE,False,True
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,UP,UP,True,STALL,False,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,UP,UP,True,REVERSE,False,True
LT,DOWN,UP,False,STALL,False,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,UP,UP,True,REVERSE,False,True
LT,UP,UP,True,STALL,False,False
LT,DOWN,DOWN,True,STALL,False,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,UP,UP,True,STALL,False,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,REVERSE,False,True
LT,UP,UP,True,STALL,False,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,REVERSE,False,True
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,STALL,False,False
LT,UP,DOWN,False,STALL,False,False
LT,UP,DOWN,False,REVERSE,False,True
LT,UP,UP,True,REVERSE,False,True
LT,UP,UP,True,STALL,False,False
LT,DOWN,UP,False,STALL,False,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,STALL,False,False
LT,DOWN,UP,False,STALL,False,False
LT,UP,DOWN,False,STALL,False,False
LT,DOWN,DOWN,True,STALL,False,False
LT,UP,DOWN,False,STALL,False,False
LT,DOWN,UP,False,STALL,False,False
LT,UP,DOWN,False,REVERSE,False,True
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,STALL,False,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,STALL,False,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,REVERSE,False,True
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,REVERSE,False,True
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,STALL,False,False
LT,DOWN,DOWN,True,REVERSE,False,True
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,FOLLOW_THROUGH,True,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,REVERSE,False,True
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,UP,True,REVERSE,False,True
LT,UP,DOWN,False,STALL,False,False
LT,DOWN,UP,False,STALL,False,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,UP,,False,NEITHER,False,False
LT,DOWN,UP,False,STALL,False,False
LT,UP,UP,True,STALL,False,False
LT,UP,DOWN,False,STALL,False,False
LT,DOWN,UP,False,FOLLOW_THROUGH,True,False
LT,DOWN,DOWN,True,REVERSE,False,True
LT,UP,UP,True,REVERSE,False,True
LT,UP,DOWN,False,FOLLOW_THROUGH,True,False
LT,UP,DOWN,False,STALL,False,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,STALL,False,False
ADANIPORTS,DOWN,UP,False,REVERSE,False,True
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,REVERSE,False,True
ADANIPORTS,UP,UP,True,STALL,False,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,REVERSE,False,True
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,REVERSE,False,True
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,DOWN,DOWN,True,STALL,False,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,STALL,False,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,STALL,False,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,DOWN,UP,False,STALL,False,False
ADANIPORTS,UP,UP,True,REVERSE,False,True
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,STALL,False,False
ADANIPORTS,DOWN,DOWN,True,REVERSE,False,True
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,STALL,False,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,STALL,False,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,UP,False,STALL,False,False
ADANIPORTS,DOWN,UP,False,REVERSE,False,True
ADANIPORTS,DOWN,DOWN,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,DOWN,UP,False,REVERSE,False,True
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,DOWN,DOWN,True,STALL,False,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,UP,True,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,DOWN,UP,False,FOLLOW_THROUGH,True,False
ADANIPORTS,UP,DOWN,False,REVERSE,False,True
ADANIPORTS,UP,UP,True,REVERSE,False,True
ADANIPORTS,UP,DOWN,False,FOLLOW_THROUGH,True,False
