date,sym,dir,variant,entry_t,entry,exit_t,exit,reason,pnl_unit,pnl_mis,qty_mis
2025-08-20,GODREJPROP,LONG,lenient,10:10,2017.5,12:55,2043.15,TGT,25.65,29343.6,1144
2025-08-20,APOLLOHOSP,LONG,strict,10:00,7867.5,15:00,7884.75,SL,17.25,5054.25,293
2025-08-20,APOLLOHOSP,LONG,lenient,10:00,7867.5,15:00,7884.75,SL,17.25,5054.25,293
2025-08-21,BPCL,SHORT,strict,12:35,304.8,14:30,304.8,SL,0.0,0.0,7578
2025-08-21,BPCL,SHORT,lenient,12:35,304.8,15:20,304.85,EOD_1518,-0.05,-378.9,7578
2025-08-21,BAJFINANCE,LONG,strict,10:00,894.15,15:00,897.1,SL,2.95,7619.85,2583
2025-08-21,BAJFINANCE,LONG,lenient,10:00,894.15,15:00,897.1,SL,2.95,7619.85,2583
2025-08-21,GRASIM,LONG,strict,10:15,2887.9,14:30,2887.9,SL,0.0,0.0,799
2025-08-21,GRASIM,LONG,lenient,10:15,2887.9,15:20,2878.6,EOD_1518,-9.3,-7430.7,799
2025-08-21,APOLLOHOSP,LONG,strict,10:50,7911,14:35,7923.0,SL,12.0,3492.0,291
2025-08-21,APOLLOHOSP,LONG,lenient,10:50,7911,14:35,7923.0,SL,12.0,3492.0,291
2025-08-22,ADANIENT,SHORT,strict,09:30,2279.6,15:20,2255,EOD_1518,24.6,24919.8,1013
2025-08-22,ADANIENT,SHORT,lenient,09:30,2279.6,15:20,2255,EOD_1518,24.6,24919.8,1013
2025-08-22,TATASTEEL,SHORT,strict,10:00,160.41,14:05,159.1,TGT,1.305,18792.0,14400
2025-08-22,TATASTEEL,SHORT,lenient,10:00,160.41,14:05,159.1,TGT,1.305,18792.0,14400
2025-08-22,M&M,LONG,strict,09:45,3398.4,14:50,3404.7,SL,6.3,4277.7,679
2025-08-22,M&M,LONG,lenient,09:45,3398.4,14:50,3404.7,SL,6.3,4277.7,679
2025-08-22,GRASIM,SHORT,strict,09:30,2845,15:20,2812.3,EOD_1518,32.7,26519.7,811
2025-08-22,GRASIM,SHORT,lenient,09:30,2845,15:20,2812.3,EOD_1518,32.7,26519.7,811
2025-08-22,AXISBANK,SHORT,strict,10:00,1072.7,14:50,1071.95,SL,0.75,1614.75,2153
2025-08-22,AXISBANK,SHORT,lenient,10:00,1072.7,14:50,1071.95,SL,0.75,1614.75,2153
2025-08-22,APOLLOHOSP,LONG,strict,09:40,7910.5,14:30,7910.5,SL,0.0,0.0,292
2025-08-22,APOLLOHOSP,LONG,lenient,09:40,7910.5,15:20,7927,EOD_1518,16.5,4818.0,292
2025-08-25,BEL,SHORT,strict,10:10,373.05,14:40,372.62,SL,0.425,2631.6,6192
2025-08-25,BEL,SHORT,lenient,10:10,373.05,14:40,372.62,SL,0.425,2631.6,6192
2025-08-25,M&M,SHORT,strict,11:30,3390.8,14:35,3387.85,SL,2.95,2008.95,681
2025-08-25,M&M,SHORT,lenient,11:30,3390.8,14:35,3387.85,SL,2.95,2008.95,681
2025-08-26,TATASTEEL,SHORT,strict,09:30,157.23,15:20,154.71,EOD_1518,2.52,37021.32,14691
2025-08-26,TATASTEEL,SHORT,lenient,09:30,157.23,15:20,154.71,EOD_1518,2.52,37021.32,14691
2025-08-26,BPCL,SHORT,strict,09:35,299.75,14:30,299.27,SL,0.475,3660.35,7706
2025-08-26,BPCL,SHORT,lenient,09:35,299.75,14:30,299.27,SL,0.475,3660.35,7706
2025-08-26,BAJFINANCE,SHORT,strict,09:30,894.2,14:00,882.65,TGT,11.55,29833.65,2583
2025-08-26,BAJFINANCE,SHORT,lenient,09:30,894.2,14:00,882.65,TGT,11.55,29833.65,2583
2025-08-26,TRENT,SHORT,strict,09:30,5368,15:20,5278,EOD_1518,90,38700,430
2025-08-26,TRENT,SHORT,lenient,09:30,5368,15:20,5278,EOD_1518,90,38700,430
2025-08-26,GRASIM,LONG,strict,11:50,2814.8,14:30,2814.8,SL,0.0,0.0,820
2025-08-26,GRASIM,LONG,lenient,11:50,2814.8,15:20,2797.5,EOD_1518,-17.3,-14186.0,820
2025-08-26,GODREJPROP,SHORT,strict,09:35,2029,15:20,2004.3,EOD_1518,24.7,28108.6,1138
2025-08-26,GODREJPROP,SHORT,lenient,09:35,2029,15:20,2004.3,EOD_1518,24.7,28108.6,1138
2025-08-26,RELIANCE,SHORT,strict,09:45,1401.7,15:00,1389.25,TGT,12.45,20505.15,1647
2025-08-26,RELIANCE,SHORT,lenient,09:45,1401.7,15:00,1389.25,TGT,12.45,20505.15,1647
2025-08-26,AXISBANK,SHORT,strict,09:30,1060.9,15:20,1050.3,EOD_1518,10.6,23076.2,2177
2025-08-26,AXISBANK,SHORT,lenient,09:30,1060.9,15:20,1050.3,EOD_1518,10.6,23076.2,2177
2025-08-26,APOLLOHOSP,SHORT,strict,09:50,7786,14:40,7765.25,SL,20.75,6142.0,296
2025-08-26,APOLLOHOSP,SHORT,lenient,09:50,7786,14:40,7765.25,SL,20.75,6142.0,296
2025-08-28,ADANIENT,LONG,strict,09:45,2213.8,10:50,2255.2,TGT,41.4,43180.2,1043
2025-08-28,ADANIENT,LONG,lenient,09:45,2213.8,10:50,2255.2,TGT,41.4,43180.2,1043
2025-08-28,BEL,LONG,strict,10:25,366.2,14:30,366.2,SL,0.0,0.0,6308
2025-08-28,BEL,LONG,lenient,10:25,366.2,15:20,363.5,EOD_1518,-2.7,-17031.6,6308
2025-08-28,VEDL,LONG,strict,11:30,429,14:30,429,SL,0,0,5384
2025-08-28,VEDL,LONG,lenient,11:30,429,15:20,424.05,EOD_1518,-4.95,-26650.8,5384
2025-08-28,HAL,LONG,strict,10:25,4403.3,14:30,4403.3,SL,0.0,0.0,524
2025-08-28,HAL,LONG,lenient,10:25,4403.3,15:20,4347.1,EOD_1518,-56.2,-29448.8,524
2025-08-28,GRASIM,LONG,strict,09:50,2795,14:30,2795,SL,0,0,826
2025-08-28,GRASIM,LONG,lenient,09:50,2795,15:20,2787.6,EOD_1518,-7.4,-6112.4,826
2025-08-29,TATASTEEL,LONG,strict,10:35,154.62,14:30,154.62,SL,0.0,0.0,14939
2025-08-29,TATASTEEL,LONG,lenient,10:35,154.62,15:20,154.52,EOD_1518,-0.1,-1493.9,14939
2025-08-29,BEL,LONG,strict,09:35,366.75,15:20,369.4,EOD_1518,2.65,16689.7,6298
2025-08-29,BEL,LONG,lenient,09:35,366.75,15:20,369.4,EOD_1518,2.65,16689.7,6298
2025-08-29,BPCL,SHORT,strict,09:30,294.4,15:00,293.7,SL,0.7,5492.2,7846
2025-08-29,BPCL,SHORT,lenient,09:30,294.4,15:00,293.7,SL,0.7,5492.2,7846
2025-08-29,BAJFINANCE,LONG,strict,09:40,880.3,14:30,880.72,SL,0.425,1115.2,2624
2025-08-29,BAJFINANCE,LONG,lenient,09:40,880.3,14:30,880.72,SL,0.425,1115.2,2624
2025-08-29,GRASIM,SHORT,strict,13:20,2771.7,14:30,2771.7,SL,0.0,0.0,833
2025-08-29,GRASIM,SHORT,lenient,13:20,2771.7,15:20,2772.3,EOD_1518,-0.6,-499.8,833
2025-08-29,AXISBANK,LONG,strict,09:40,1055.8,14:05,1049.6,SL,-6.2,-13559.4,2187
2025-08-29,AXISBANK,LONG,lenient,09:40,1055.8,14:05,1049.6,SL,-6.2,-13559.4,2187
2025-08-29,APOLLOHOSP,SHORT,strict,09:40,7669,14:35,7649.5,SL,19.5,5869.5,301
2025-08-29,APOLLOHOSP,SHORT,lenient,09:40,7669,14:35,7649.5,SL,19.5,5869.5,301
2025-09-01,BPCL,LONG,strict,09:40,294.55,11:30,298.08,TGT,3.525,27643.05,7842
2025-09-01,BPCL,LONG,lenient,09:40,294.55,11:30,298.08,TGT,3.525,27643.05,7842
2025-09-01,BAJFINANCE,LONG,strict,09:30,887.75,15:15,888.38,SL,0.625,1626.25,2602
2025-09-01,BAJFINANCE,LONG,lenient,09:30,887.75,15:15,888.38,SL,0.625,1626.25,2602
2025-09-01,TRENT,LONG,strict,09:50,5365.5,14:40,5457.75,TGT,92.25,39667.5,430
2025-09-01,TRENT,LONG,lenient,09:50,5365.5,14:40,5457.75,TGT,92.25,39667.5,430
2025-09-01,IRCTC,LONG,strict,09:35,694.8,10:25,699.9,TGT,5.1,16952.4,3324
2025-09-01,IRCTC,LONG,lenient,09:35,694.8,10:25,699.9,TGT,5.1,16952.4,3324
2025-09-01,APOLLOHOSP,LONG,strict,09:30,7651,15:10,7665.5,SL,14.5,4364.5,301
2025-09-01,APOLLOHOSP,LONG,lenient,09:30,7651,15:10,7665.5,SL,14.5,4364.5,301
2025-09-02,ADANIENT,LONG,strict,12:35,2228.9,13:55,2202.4,SL,-26.5,-27454.0,1036
2025-09-02,ADANIENT,LONG,lenient,12:35,2228.9,13:55,2202.4,SL,-26.5,-27454.0,1036
2025-09-02,TATASTEEL,LONG,strict,09:40,157.19,15:20,158.49,EOD_1518,1.3,19103.5,14695
2025-09-02,TATASTEEL,LONG,lenient,09:40,157.19,15:20,158.49,EOD_1518,1.3,19103.5,14695
2025-09-02,BEL,LONG,strict,12:30,378.2,14:30,378.2,SL,0.0,0.0,6107
2025-09-02,BEL,LONG,lenient,12:30,378.2,15:20,376.65,EOD_1518,-1.55,-9465.85,6107
2025-09-02,VEDL,LONG,strict,11:50,434.2,14:30,434.2,SL,0.0,0.0,5320
2025-09-02,VEDL,LONG,lenient,11:50,434.2,15:20,431.55,EOD_1518,-2.65,-14098.0,5320
2025-09-02,GODREJPROP,LONG,strict,09:40,1980.9,14:30,1980.9,SL,0.0,0.0,1166
2025-09-02,GODREJPROP,LONG,lenient,09:40,1980.9,15:20,1976.6,EOD_1518,-4.3,-5013.8,1166
2025-09-03,ADANIENT,SHORT,strict,09:40,2203,14:30,2203,SL,0,0,1048
2025-09-03,ADANIENT,SHORT,lenient,09:40,2203,15:05,2219.1,SL,-16.1,-16872.8,1048
2025-09-03,TATASTEEL,LONG,strict,10:40,162.66,15:20,167.85,EOD_1518,5.19,73703.19,14201
2025-09-03,TATASTEEL,LONG,lenient,10:40,162.66,15:20,167.85,EOD_1518,5.19,73703.19,14201
2025-09-03,BAJFINANCE,LONG,strict,12:10,893.55,15:20,896.2,EOD_1518,2.65,6850.25,2585
2025-09-03,BAJFINANCE,LONG,lenient,12:10,893.55,15:20,896.2,EOD_1518,2.65,6850.25,2585
2025-09-03,HAL,SHORT,strict,12:00,4451.1,14:30,4445.4,SL,5.7,2952.6,518
2025-09-03,HAL,SHORT,lenient,12:00,4451.1,14:30,4445.4,SL,5.7,2952.6,518
2025-09-03,GODREJPROP,LONG,strict,09:45,2002.6,15:20,2012.6,EOD_1518,10.0,11530.0,1153
2025-09-03,GODREJPROP,LONG,lenient,09:45,2002.6,15:20,2012.6,EOD_1518,10.0,11530.0,1153
2025-09-03,AXISBANK,SHORT,strict,12:45,1049,14:30,1049,SL,0,0,2202
2025-09-03,AXISBANK,SHORT,lenient,12:45,1049,15:20,1055.7,EOD_1518,-6.7,-14753.4,2202
2025-09-03,APOLLOHOSP,LONG,strict,09:30,7724.5,14:35,7732.25,SL,7.75,2317.25,299
2025-09-03,APOLLOHOSP,LONG,lenient,09:30,7724.5,14:35,7732.25,SL,7.75,2317.25,299
2025-09-04,ADANIENT,SHORT,strict,10:05,2222.6,14:40,2218.2,SL,4.4,4571.6,1039
2025-09-04,ADANIENT,SHORT,lenient,10:05,2222.6,14:40,2218.2,SL,4.4,4571.6,1039
2025-09-04,BEL,SHORT,strict,10:40,377.65,15:20,372.9,EOD_1518,4.75,29051.0,6116
2025-09-04,BEL,SHORT,lenient,10:40,377.65,15:20,372.9,EOD_1518,4.75,29051.0,6116
2025-09-04,AXISBANK,SHORT,strict,11:30,1052.6,14:50,1051.55,SL,1.05,2303.7,2194
2025-09-04,AXISBANK,SHORT,lenient,11:30,1052.6,14:50,1051.55,SL,1.05,2303.7,2194
2025-09-04,APOLLOHOSP,LONG,strict,09:30,7813.5,14:40,7907.25,TGT,93.75,27656.25,295
2025-09-04,APOLLOHOSP,LONG,lenient,09:30,7813.5,14:40,7907.25,TGT,93.75,27656.25,295
2025-09-05,HAL,SHORT,strict,10:15,4421.4,15:20,4408.7,EOD_1518,12.7,6629.4,522
2025-09-05,HAL,SHORT,lenient,10:15,4421.4,15:20,4408.7,EOD_1518,12.7,6629.4,522
2025-09-05,IRCTC,SHORT,strict,11:45,708.8,14:30,708.8,SL,0.0,0.0,3259
2025-09-05,IRCTC,SHORT,lenient,11:45,708.8,15:20,714.05,EOD_1518,-5.25,-17109.75,3259
2025-09-05,AXISBANK,SHORT,strict,09:50,1051.3,14:30,1051.3,SL,0.0,0.0,2197
2025-09-05,AXISBANK,SHORT,lenient,09:50,1051.3,15:15,1057.8,SL,-6.5,-14280.5,2197
2025-09-08,ADANIENT,LONG,strict,10:05,2257,14:30,2257,SL,0,0,1023
2025-09-08,ADANIENT,LONG,lenient,10:05,2257,15:20,2241.9,EOD_1518,-15.1,-15447.3,1023
2025-09-08,BEL,LONG,strict,12:35,373.85,14:30,373.85,SL,0.0,0.0,6178
2025-09-08,BEL,LONG,lenient,12:35,373.85,15:20,372.05,EOD_1518,-1.8,-11120.4,6178
2025-09-08,BPCL,LONG,strict,12:40,302.55,14:30,302.55,SL,0.0,0.0,7635
2025-09-08,BPCL,LONG,lenient,12:40,302.55,15:20,301.25,EOD_1518,-1.3,-9925.5,7635
2025-09-08,BAJFINANCE,LONG,strict,12:35,944.05,14:45,946.02,SL,1.975,4830.85,2446
2025-09-08,BAJFINANCE,LONG,lenient,12:35,944.05,14:45,946.02,SL,1.975,4830.85,2446
2025-09-08,IRCTC,LONG,strict,10:00,716.7,14:30,716.7,SL,0.0,0.0,3223
2025-09-08,IRCTC,LONG,lenient,10:00,716.7,15:10,712.05,SL,-4.65,-14986.95,3223
2025-09-08,RELIANCE,LONG,strict,12:45,1381.8,14:30,1383.35,SL,1.55,2590.05,1671
2025-09-08,RELIANCE,LONG,lenient,12:45,1381.8,14:30,1383.35,SL,1.55,2590.05,1671
2025-09-08,APOLLOHOSP,SHORT,strict,10:45,7762,14:30,7762,SL,0,0,297
2025-09-08,APOLLOHOSP,SHORT,lenient,10:45,7762,15:20,7788.5,EOD_1518,-26.5,-7870.5,297
2025-09-09,AXISBANK,SHORT,strict,09:55,1053,14:30,1053,SL,0,0,2193
2025-09-09,AXISBANK,SHORT,lenient,09:55,1053,15:20,1052.2,EOD_1518,0.8,1754.4,2193
2025-09-09,APOLLOHOSP,LONG,strict,11:00,7824,14:30,7824,SL,0,0,295
2025-09-09,APOLLOHOSP,LONG,lenient,11:00,7824,15:20,7824,EOD_1518,0,0,295
2025-09-10,BEL,LONG,strict,09:45,377.9,12:30,385.17,TGT,7.275,44464.8,6112
2025-09-10,BEL,LONG,lenient,09:45,377.9,12:30,385.17,TGT,7.275,44464.8,6112
2025-09-10,M&M,SHORT,strict,10:45,3656.5,15:20,3610.3,EOD_1518,46.2,29152.2,631
2025-09-10,M&M,SHORT,lenient,10:45,3656.5,15:20,3610.3,EOD_1518,46.2,29152.2,631
2025-09-10,BAJFINANCE,LONG,strict,09:45,955.25,11:10,966.57,TGT,11.325,27383.85,2418
2025-09-10,BAJFINANCE,LONG,lenient,09:45,955.25,11:10,966.57,TGT,11.325,27383.85,2418
2025-09-10,HAL,LONG,strict,10:15,4485.9,15:20,4555,EOD_1518,69.1,35517.4,514
2025-09-10,HAL,LONG,lenient,10:15,4485.9,15:20,4555,EOD_1518,69.1,35517.4,514
2025-09-10,IRCTC,LONG,strict,11:00,721,14:30,721,SL,0,0,3203
2025-09-10,IRCTC,LONG,lenient,11:00,721,15:20,719.6,EOD_1518,-1.4,-4484.2,3203
2025-09-10,GRASIM,SHORT,strict,11:10,2786.9,14:45,2782.45,SL,4.45,3684.6,828
2025-09-10,GRASIM,SHORT,lenient,11:10,2786.9,14:45,2782.45,SL,4.45,3684.6,828
2025-09-10,GODREJPROP,LONG,strict,10:55,1975.1,14:30,1975.1,SL,0.0,0.0,1169
2025-09-10,GODREJPROP,LONG,lenient,10:55,1975.1,15:20,1992.9,EOD_1518,17.8,20808.2,1169
2025-09-10,AXISBANK,LONG,strict,09:40,1062.2,11:35,1072.85,TGT,10.65,23153.1,2174
2025-09-10,AXISBANK,LONG,lenient,09:40,1062.2,11:35,1072.85,TGT,10.65,23153.1,2174
2025-09-11,ADANIENT,LONG,strict,09:55,2295.7,10:40,2336.05,TGT,40.35,40592.1,1006
2025-09-11,ADANIENT,LONG,lenient,09:55,2295.7,10:40,2336.05,TGT,40.35,40592.1,1006
2025-09-11,GRASIM,LONG,strict,14:25,2796.3,14:30,2796.3,SL,0.0,0.0,826
2025-09-11,GRASIM,LONG,lenient,14:25,2796.3,15:20,2799.5,EOD_1518,3.2,2643.2,826
2025-09-11,RELIANCE,LONG,strict,10:35,1383.6,14:30,1383.6,SL,0.0,0.0,1669
2025-09-11,RELIANCE,LONG,lenient,10:35,1383.6,15:20,1382.3,EOD_1518,-1.3,-2169.7,1669
2025-09-11,AXISBANK,LONG,strict,09:30,1074.9,12:15,1083.75,TGT,8.85,19018.65,2149
2025-09-11,AXISBANK,LONG,lenient,09:30,1074.9,12:15,1083.75,TGT,8.85,19018.65,2149
2025-09-12,TATASTEEL,SHORT,strict,09:55,169.37,14:30,169.37,SL,0.0,0.0,13638
2025-09-12,TATASTEEL,SHORT,lenient,09:55,169.37,15:20,169.8,EOD_1518,-0.43,-5864.34,13638
2025-09-12,BPCL,SHORT,strict,11:35,304.55,14:30,303.7,SL,0.85,6446.4,7584
2025-09-12,BPCL,SHORT,lenient,11:35,304.55,14:30,303.7,SL,0.85,6446.4,7584
2025-09-12,M&M,SHORT,strict,12:55,3588.5,14:30,3588.5,SL,0.0,0.0,643
2025-09-12,M&M,SHORT,lenient,12:55,3588.5,15:20,3590.2,EOD_1518,-1.7,-1093.1,643
2025-09-12,BAJFINANCE,LONG,strict,09:35,977.4,11:25,987.22,TGT,9.825,23216.47,2363
2025-09-12,BAJFINANCE,LONG,lenient,09:35,977.4,11:25,987.22,TGT,9.825,23216.47,2363
2025-09-12,TRENT,SHORT,strict,12:30,5148.5,15:20,5125.5,EOD_1518,23.0,10304.0,448
2025-09-12,TRENT,SHORT,lenient,12:30,5148.5,15:20,5125.5,EOD_1518,23.0,10304.0,448
2025-09-12,HAL,LONG,strict,09:45,4615.3,10:15,4666.45,TGT,51.15,25575.0,500
2025-09-12,HAL,LONG,lenient,09:45,4615.3,10:15,4666.45,TGT,51.15,25575.0,500
2025-09-12,GRASIM,LONG,strict,10:40,2806.9,14:30,2806.9,SL,0.0,0.0,822
2025-09-12,GRASIM,LONG,lenient,10:40,2806.9,15:20,2801.9,EOD_1518,-5.0,-4110.0,822
2025-09-12,RELIANCE,LONG,strict,09:40,1391.1,15:20,1394.7,EOD_1518,3.6,5976.0,1660
2025-09-12,RELIANCE,LONG,lenient,09:40,1391.1,15:20,1394.7,EOD_1518,3.6,5976.0,1660
2025-09-12,AXISBANK,LONG,strict,09:40,1099.9,15:20,1104.9,EOD_1518,5.0,10500.0,2100
2025-09-12,AXISBANK,LONG,lenient,09:40,1099.9,15:20,1104.9,EOD_1518,5.0,10500.0,2100
2025-09-15,BPCL,SHORT,strict,11:10,302.7,14:40,301.8,SL,0.9,6867.9,7631
2025-09-15,BPCL,SHORT,lenient,11:10,302.7,14:40,301.8,SL,0.9,6867.9,7631
2025-09-15,M&M,SHORT,strict,09:40,3570.1,15:20,3530.1,EOD_1518,40.0,25880.0,647
2025-09-15,M&M,SHORT,lenient,09:40,3570.1,15:20,3530.1,EOD_1518,40.0,25880.0,647
2025-09-15,GRASIM,LONG,strict,12:55,2818,14:30,2818,SL,0,0,819
2025-09-15,GRASIM,LONG,lenient,12:55,2818,15:20,2800.4,EOD_1518,-17.6,-14414.4,819
2025-09-16,BEL,LONG,strict,09:45,401.2,15:20,403.05,EOD_1518,1.85,10650.45,5757
2025-09-16,BEL,LONG,lenient,09:45,401.2,15:20,403.05,EOD_1518,1.85,10650.45,5757
2025-09-16,BPCL,SHORT,strict,11:35,302.8,14:35,302.65,SL,0.15,1144.2,7628
2025-09-16,BPCL,SHORT,lenient,11:35,302.8,14:35,302.65,SL,0.15,1144.2,7628
2025-09-16,BAJFINANCE,SHORT,strict,10:45,1005.55,14:35,1004.77,SL,0.775,1780.17,2297
2025-09-16,BAJFINANCE,SHORT,lenient,10:45,1005.55,14:35,1004.77,SL,0.775,1780.17,2297
2025-09-16,AXISBANK,LONG,strict,09:30,1116.2,14:50,1118.9,SL,2.7,5586.3,2069
2025-09-16,AXISBANK,LONG,lenient,09:30,1116.2,14:50,1118.9,SL,2.7,5586.3,2069
2025-09-17,BAJFINANCE,LONG,strict,11:50,1010.3,14:30,1010.3,SL,0.0,0.0,2286
2025-09-17,BAJFINANCE,LONG,lenient,11:50,1010.3,15:20,1008,EOD_1518,-2.3,-5257.8,2286
2025-09-17,TRENT,LONG,strict,11:15,5207,14:30,5207,SL,0,0,443
2025-09-17,TRENT,LONG,lenient,11:15,5207,15:20,5202.5,EOD_1518,-4.5,-1993.5,443
2025-09-17,IRCTC,LONG,strict,11:50,732.1,14:30,732.1,SL,0.0,0.0,3155
2025-09-17,IRCTC,LONG,lenient,11:50,732.1,15:20,730.15,EOD_1518,-1.95,-6152.25,3155
2025-09-18,TATASTEEL,LONG,strict,13:40,172.04,14:30,172.04,SL,0.0,0.0,13427
2025-09-18,TATASTEEL,LONG,lenient,13:40,172.04,15:20,172.06,EOD_1518,0.02,268.54,13427
2025-09-18,BEL,SHORT,strict,10:10,409.4,14:30,409.4,SL,0.0,0.0,5642
2025-09-18,BEL,SHORT,lenient,10:10,409.4,15:20,410.1,EOD_1518,-0.7,-3949.4,5642
2025-09-18,BPCL,SHORT,strict,11:20,306.65,14:30,306.65,SL,0.0,0.0,7533
2025-09-18,BPCL,SHORT,lenient,11:20,306.65,14:30,309.8,SL,-3.15,-23728.95,7533
2025-09-18,M&M,SHORT,strict,12:10,3619.4,14:30,3616.2,SL,3.2,2041.6,638
2025-09-18,M&M,SHORT,lenient,12:10,3619.4,14:30,3616.2,SL,3.2,2041.6,638
2025-09-18,TRENT,SHORT,strict,09:55,5191,13:15,5140.0,TGT,51.0,22695.0,445
2025-09-18,TRENT,SHORT,lenient,09:55,5191,13:15,5140.0,TGT,51.0,22695.0,445
2025-09-18,RELIANCE,SHORT,strict,11:20,1414.9,14:30,1414.2,SL,0.7,1142.4,1632
2025-09-18,RELIANCE,SHORT,lenient,11:20,1414.9,14:30,1414.2,SL,0.7,1142.4,1632
2025-09-19,VEDL,SHORT,strict,11:00,453.5,14:30,453.5,SL,0.0,0.0,5093
2025-09-19,VEDL,SHORT,lenient,11:00,453.5,15:20,455.5,EOD_1518,-2.0,-10186.0,5093
2025-09-19,BPCL,LONG,strict,09:30,313.25,14:30,313.38,SL,0.125,921.75,7374
2025-09-19,BPCL,LONG,lenient,09:30,313.25,14:30,313.38,SL,0.125,921.75,7374
2025-09-19,BAJFINANCE,SHORT,strict,11:40,990.4,13:35,995.8,SL,-5.4,-12592.8,2332
2025-09-19,BAJFINANCE,SHORT,lenient,11:40,990.4,13:35,995.8,SL,-5.4,-12592.8,2332
2025-09-19,TRENT,SHORT,strict,09:50,5115.5,15:20,5078,EOD_1518,37.5,16912.5,451
2025-09-19,TRENT,SHORT,lenient,09:50,5115.5,15:20,5078,EOD_1518,37.5,16912.5,451
2025-09-19,GODREJPROP,LONG,strict,11:35,2101.5,13:10,2135.4,TGT,33.9,37256.1,1099
2025-09-19,GODREJPROP,LONG,lenient,11:35,2101.5,13:10,2135.4,TGT,33.9,37256.1,1099
2025-09-19,AXISBANK,LONG,strict,12:55,1134.9,15:00,1138.15,SL,3.25,6613.75,2035
2025-09-19,AXISBANK,LONG,lenient,12:55,1134.9,15:00,1138.15,SL,3.25,6613.75,2035
2025-09-22,ADANIENT,LONG,strict,09:30,2514.2,15:20,2543,EOD_1518,28.8,26438.4,918
2025-09-22,ADANIENT,LONG,lenient,09:30,2514.2,15:20,2543,EOD_1518,28.8,26438.4,918
2025-09-22,BAJFINANCE,LONG,strict,09:30,1000.35,14:40,1001.25,SL,0.9,2078.1,2309
2025-09-22,BAJFINANCE,LONG,lenient,09:30,1000.35,14:40,1001.25,SL,0.9,2078.1,2309
2025-09-22,TRENT,SHORT,strict,13:50,5069,15:20,4995,EOD_1518,74,33670,455
2025-09-22,TRENT,SHORT,lenient,13:50,5069,15:20,4995,EOD_1518,74,33670,455
2025-09-22,HAL,SHORT,strict,09:30,4892.5,14:45,4819.3,TGT,73.2,34550.4,472
2025-09-22,HAL,SHORT,lenient,09:30,4892.5,14:45,4819.3,TGT,73.2,34550.4,472
2025-09-22,AXISBANK,LONG,strict,09:55,1140.1,14:40,1141.95,SL,1.85,3748.1,2026
2025-09-22,AXISBANK,LONG,lenient,09:55,1140.1,14:40,1141.95,SL,1.85,3748.1,2026
2025-09-23,VEDL,SHORT,strict,09:30,455,14:30,455,SL,0,0,5076
2025-09-23,VEDL,SHORT,lenient,09:30,455,15:20,458,EOD_1518,-3,-15228,5076
2025-09-23,BAJFINANCE,LONG,strict,09:30,1011.75,15:20,1025.35,EOD_1518,13.6,31048.8,2283
2025-09-23,BAJFINANCE,LONG,lenient,09:30,1011.75,15:20,1025.35,EOD_1518,13.6,31048.8,2283
2025-09-23,IRCTC,SHORT,strict,09:30,724.9,14:30,724.9,SL,0.0,0.0,3186
2025-09-23,IRCTC,SHORT,lenient,09:30,724.9,15:20,722.2,EOD_1518,2.7,8602.2,3186
2025-09-23,RELIANCE,SHORT,strict,09:40,1385.8,14:05,1393,SL,-7.2,-11995.2,1666
2025-09-23,RELIANCE,SHORT,lenient,09:40,1385.8,14:05,1393,SL,-7.2,-11995.2,1666
2025-09-23,AXISBANK,LONG,strict,11:05,1151.6,14:30,1166.15,TGT,14.55,29172.75,2005
2025-09-23,AXISBANK,LONG,lenient,11:05,1151.6,14:30,1166.15,TGT,14.55,29172.75,2005
2025-09-24,BEL,SHORT,strict,09:40,401.6,11:20,396.58,TGT,5.025,28898.77,5751
2025-09-24,BEL,SHORT,lenient,09:40,401.6,11:20,396.58,TGT,5.025,28898.77,5751
2025-09-24,HAL,SHORT,strict,10:35,4776.9,15:20,4719.2,EOD_1518,57.7,27869.1,483
2025-09-24,HAL,SHORT,lenient,10:35,4776.9,15:20,4719.2,EOD_1518,57.7,27869.1,483
2025-09-24,GODREJPROP,SHORT,strict,09:40,2087.2,11:55,2045.05,TGT,42.15,46617.9,1106
2025-09-24,GODREJPROP,SHORT,lenient,09:40,2087.2,11:55,2045.05,TGT,42.15,46617.9,1106
2025-09-24,RELIANCE,LONG,strict,11:25,1389.9,14:30,1389.9,SL,0.0,0.0,1661
2025-09-24,RELIANCE,LONG,lenient,11:25,1389.9,15:10,1383.2,SL,-6.7,-11128.7,1661
2025-09-24,APOLLOHOSP,LONG,strict,10:00,7709.5,14:30,7709.5,SL,0.0,0.0,299
2025-09-24,APOLLOHOSP,LONG,lenient,10:00,7709.5,14:50,7657,SL,-52.5,-15697.5,299
2025-09-25,TRENT,SHORT,strict,09:30,4889,11:25,4829.75,TGT,59.25,27966.0,472
2025-09-25,TRENT,SHORT,lenient,09:30,4889,11:25,4829.75,TGT,59.25,27966.0,472
2025-09-25,RELIANCE,SHORT,strict,12:00,1374,14:30,1374,SL,0,0,1681
2025-09-25,RELIANCE,SHORT,lenient,12:00,1374,15:20,1374.5,EOD_1518,-0.5,-840.5,1681
2025-09-25,AXISBANK,LONG,strict,10:05,1160.4,12:10,1170.45,TGT,10.05,19999.5,1990
2025-09-25,AXISBANK,LONG,lenient,10:05,1160.4,12:10,1170.45,TGT,10.05,19999.5,1990
