date,symbol,cooloff_time,cooloff_price,max_adverse_eod,dte,cpr_width,cpr_position,prev_range_pct,prev_trend,inside_day,no_prev_day_break,gap_pct,gap_filled,or_breakout,narrow_cooloff_candles,max_adv_1200,max_adv_1230,max_adv_1300,max_adv_1330,max_adv_1400,max_adv_1430,max_adv_1500,max_adv_1515,max_adv_1525
2025-12-23,NIFTY50,10:45,26179.35,0.2070,0,0.1483,Above,0.5078,Bullish,False,False,0.1253,True,True,True,0.0833,0.0833,0.0833,0.0833,0.0900,0.2070,0.2070,0.2070,0.2070
2025-12-24,NIFTY50,10:50,26206.25,0.3131,3,0.0022,Above,0.4374,Bearish,False,False,0.0252,True,True,False,0.1053,0.1053,0.1053,0.2104,0.2543,0.3104,0.3131,0.3131,0.3131
2025-12-26,NIFTY50,11:00,26087.75,0.3028,2,0.0958,Below,0.4338,Bearish,False,False,-0.0817,False,True,True,0.1497,0.1763,0.2129,0.2175,0.2175,0.2817,0.3028,0.3028,0.3028
2025-12-29,NIFTY50,12:10,25979.90,0.2219,1,0.0872,Below,0.5207,Bearish,False,False,0.0900,True,True,False,,0.0826,0.1043,0.1570,0.1878,0.2115,0.2219,0.2219,0.2219
2025-12-30,NIFTY50,12:40,25899.75,0.2973,0,0.1833,Below,0.7189,Bearish,False,False,0.0343,True,True,False,,,0.0571,0.0766,0.2340,0.2340,0.2340,0.2340,0.2973
2025-12-31,NIFTY50,14:10,26167.00,0.1985,4,0.0295,Above,0.3807,Bearish,False,False,0.1411,False,True,False,,,,,,0.0864,0.1338,0.1985,0.1985
2026-01-01,NIFTY50,13:00,26151.80,0.1002,3,0.1306,Above,0.8379,Bullish,False,False,0.1739,True,True,False,,,,0.0845,0.0845,0.1002,0.1002,0.1002,0.1002
2026-01-02,NIFTY50,10:55,26263.35,0.2884,2,0.0228,Above,0.3218,Bearish,False,False,0.0141,True,True,True,0.1285,0.1799,0.1862,0.1948,0.1948,0.1950,0.1978,0.2606,0.2884
2026-01-05,NIFTY50,11:40,26338.70,0.4873,1,0.2522,Above,0.8417,Bullish,False,False,0.0507,True,True,True,0.1033,0.1033,0.1033,0.2128,0.4425,0.4873,0.4873,0.4873,0.4873
2026-01-06,NIFTY50,12:45,26158.50,0.1395,0,0.1048,Below,0.6215,Bearish,False,False,-0.2530,True,True,True,,,0.1082,0.1395,0.1395,0.1395,0.1395,0.1395,0.1395
2026-01-07,NIFTY50,13:50,26081.20,0.2776,4,0.0526,Below,0.5699,Bearish,False,False,-0.1100,True,True,False,,,,,0.0721,0.0957,0.2076,0.2776,0.2776
2026-01-08,NIFTY50,13:15,25915.25,0.2180,3,0.0337,Below,0.4562,Bearish,False,False,-0.1457,False,True,False,,,,0.1113,0.1113,0.1194,0.1806,0.2107,0.2180
2026-01-09,NIFTY50,13:40,25683.80,0.2348,2,0.3056,Below,1.0618,Bearish,False,False,-0.0197,True,True,False,,,,,0.0722,0.1376,0.2348,0.2348,0.2348
2026-01-12,NIFTY50,10:50,25556.70,1.0035,1,0.2550,Below,1.2366,Bearish,False,False,-0.0442,True,False,True,0.3259,0.5715,0.7098,0.7409,0.7838,0.8379,1.0035,1.0035,1.0035
2026-01-13,NIFTY50,15:10,25737.40,0.1047,0,0.3814,Inside,1.3174,Bullish,False,False,0.3715,True,True,False,,,,,,,,0.0505,0.1047
2026-01-14,NIFTY50,10:00,25717.25,0.4400,3,0.0498,Below,1.1522,Bearish,True,True,-0.3313,True,True,False,0.2879,0.2879,0.2879,0.2879,0.3340,0.4400,0.4400,0.4400,0.4400
2026-01-16,NIFTY50,11:35,25801.60,0.5379,2,0.0837,Above,0.7317,Bullish,False,False,0.1186,False,True,False,0.1215,0.2473,0.3184,0.5379,0.5379,0.5379,0.5379,0.5379,0.5379
2026-01-19,NIFTY50,10:50,25519.65,0.4571,1,0.1906,Below,0.8216,Bearish,False,False,-0.2442,False,True,True,0.1746,0.1746,0.1746,0.1787,0.3987,0.4350,0.4571,0.4571,0.4571
2026-01-20,NIFTY50,10:45,25481.65,1.2081,0,0.0304,Below,0.6213,Bearish,False,False,-0.0213,False,True,False,0.1483,0.2380,0.2985,0.3406,0.5170,0.5249,0.8467,1.1236,1.2081
2026-01-21,NIFTY50,11:55,25069.85,0.9206,3,0.3834,Below,1.6394,Bearish,False,False,-0.3438,True,True,True,0.2164,0.4765,0.9206,0.9206,0.9206,0.9206,0.9206,0.9206,0.9206
2026-01-22,NIFTY50,10:50,25270.95,0.4054,2,0.1250,Above,1.5150,Bullish,False,False,0.7437,False,True,False,0.3684,0.3684,0.3684,0.4007,0.4007,0.4054,0.4054,0.4054,0.4054
2026-01-23,NIFTY50,09:50,25281.40,1.0120,1,0.0322,Below,1.0567,Bearish,True,True,0.1912,True,False,False,0.3552,0.3855,0.3855,0.8437,0.9384,0.9495,0.9495,1.0120,1.0120
2026-01-27,NIFTY50,12:40,25079.55,0.6641,0,0.3659,Below,1.2881,Bearish,False,False,0.1212,True,True,False,,,0.0919,0.2101,0.2648,0.3242,0.3242,0.5096,0.6641
2026-01-28,NIFTY50,10:25,25246.50,0.4432,3,0.2277,Above,1.2476,Bullish,False,False,0.2908,False,False,True,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4141,0.4355,0.4432
2026-01-29,NIFTY50,10:55,25234.00,0.8845,2,0.1657,Below,0.7278,Bullish,False,False,0.0144,True,True,False,0.2493,0.2974,0.4662,0.5782,0.8015,0.8718,0.8845,0.8845,0.8845
2026-01-30,NIFTY50,10:45,25297.60,0.3313,1,0.2891,Below,1.1737,Bullish,True,True,-0.6202,False,True,True,0.2593,0.2593,0.2593,0.3313,0.3313,0.3313,0.3313,0.3313,0.3313
2026-02-03,NIFTY50,10:45,25763.70,0.3860,0,0.5199,Above,1.7088,Bullish,False,False,4.6894,False,True,True,0.3860,0.3860,0.3860,0.3860,0.3860,0.3860,0.3860,0.3860,0.3860
2026-02-04,NIFTY50,13:05,25733.90,0.3280,4,0.6787,Below,2.7204,Bearish,False,False,-0.2629,True,True,True,,,,0.1360,0.2112,0.3280,0.3280,0.3280,0.3280
2026-02-05,NIFTY50,10:50,25635.05,0.2124,3,0.2197,Below,0.9877,Bullish,True,True,-0.0921,False,True,False,0.1761,0.1761,0.1761,0.1761,0.1761,0.2124,0.2124,0.2124,0.2124
2026-02-06,NIFTY50,11:00,25546.75,0.6134,2,0.0670,Below,0.6947,Bearish,False,False,-0.1260,False,True,False,0.4339,0.4339,0.4339,0.4339,0.4339,0.4339,0.5590,0.6134,0.6134
2026-02-09,NIFTY50,10:45,25846.30,0.1143,1,0.2491,Above,0.8253,Bullish,False,False,0.8150,False,False,True,0.0919,0.0919,0.1020,0.1020,0.1020,0.1020,0.1020,0.1143,0.1143
2026-02-10,NIFTY50,10:50,25957.85,0.2491,0,0.0405,Above,0.5464,Bearish,False,False,0.1761,False,True,False,0.0614,0.0614,0.1208,0.1888,0.2491,0.2491,0.2491,0.2491,0.2491
2026-02-11,NIFTY50,11:50,25958.05,0.2229,4,0.0134,Above,0.4588,Bullish,False,False,0.2526,True,True,True,0.0507,0.1233,0.2229,0.2229,0.2229,0.2229,0.2229,0.2229,0.2229
2026-02-12,NIFTY50,10:45,25856.80,0.4038,3,0.0019,Below,0.4223,Bearish,False,False,-0.2371,False,False,False,0.1932,0.1932,0.1932,0.1932,0.1971,0.2042,0.4038,0.4038,0.4038
2026-02-13,NIFTY50,10:45,25558.10,0.4402,2,0.0577,Below,0.5979,Bearish,False,False,-0.8858,False,True,False,0.1381,0.1876,0.1876,0.1876,0.2258,0.2258,0.2670,0.3334,0.4402
2026-02-16,NIFTY50,11:30,25519.40,0.6914,1,0.1730,Inside,0.7304,Bearish,False,False,-0.1714,True,True,False,0.0758,0.2680,0.2786,0.2786,0.2919,0.5075,0.6579,0.6914,0.6914
2026-02-17,NIFTY50,11:15,25685.80,0.3041,0,0.3854,Above,1.2627,Bullish,False,False,-0.1489,True,True,True,0.2318,0.2638,0.2912,0.3041,0.3041,0.3041,0.3041,0.3041,0.3041
2026-02-18,NIFTY50,11:50,25695.55,0.5133,4,0.1507,Inside,0.7545,Bullish,True,True,0.1137,True,True,False,0.0625,0.1193,0.1810,0.2244,0.2244,0.3771,0.5106,0.5133,0.5133
2026-02-19,NIFTY50,13:35,25600.95,0.8220,3,0.2141,Below,0.7084,Bullish,False,False,0.1818,True,True,False,,,,,0.1996,0.2172,0.5222,0.7539,0.8220
2026-02-20,NIFTY50,11:45,25592.40,0.2772,2,0.4762,Inside,1.9508,Bearish,False,False,-0.1886,True,True,True,0.0717,0.2772,0.2772,0.2772,0.2772,0.2772,0.2772,0.2772,0.2772
2026-02-23,NIFTY50,10:50,25671.90,0.2437,1,0.1295,Above,1.1098,Bullish,False,False,0.4190,False,False,False,0.1568,0.1568,0.1572,0.1722,0.2437,0.2437,0.2437,0.2437,0.2437
2026-02-24,NIFTY50,10:50,25465.35,0.5394,0,0.0586,Below,0.6304,Bullish,False,False,-0.2769,False,True,False,0.2350,0.2350,0.3059,0.5056,0.5394,0.5394,0.5394,0.5394,0.5394
2026-02-25,NIFTY50,10:50,25620.15,0.7484,3,0.1572,Above,1.2358,Bearish,False,False,0.3556,False,True,False,0.1526,0.3333,0.7020,0.7484,0.7484,0.7484,0.7484,0.7484,0.7484
2026-02-26,NIFTY50,11:10,25523.25,0.4766,2,0.1512,Inside,0.8806,Bearish,True,True,0.2710,False,True,False,0.2997,0.4766,0.4766,0.4766,0.4766,0.4766,0.4766,0.4766,0.4766
2026-02-27,NIFTY50,10:50,25310.90,0.6659,1,0.0251,Below,0.6746,Bearish,False,False,-0.1035,False,True,False,0.1529,0.1608,0.1630,0.1630,0.1630,0.1630,0.5186,0.6659,0.6659
2026-03-02,NIFTY50,10:45,24818.80,0.8657,0,0.3436,Below,1.3309,Bearish,False,False,-1.8081,False,True,True,0.2192,0.4039,0.5629,0.6058,0.8657,0.8657,0.8657,0.8657,0.8657
2026-03-04,NIFTY50,10:45,24400.30,0.8266,4,0.1861,Below,1.5517,Bullish,False,False,-1.7866,False,True,True,0.2502,0.2502,0.2502,0.3131,0.3131,0.7129,0.8266,0.8266,0.8266
2026-03-05,NIFTY50,11:15,24655.90,0.8031,3,0.0724,Above,1.2134,Bullish,False,False,0.5531,False,True,True,0.4015,0.4015,0.4015,0.4015,0.4015,0.5125,0.8031,0.8031,0.8031
2026-03-06,NIFTY50,10:20,24669.10,1.0233,2,0.1999,Below,1.3115,Bullish,True,True,-0.4421,False,True,True,0.3784,0.3784,0.3784,0.3784,0.5079,0.5079,0.9019,1.0233,1.0233
2026-03-09,NIFTY50,10:45,23754.65,1.3522,1,0.2933,Below,1.1662,Bearish,False,False,-2.3820,False,False,True,0.7466,0.7466,0.7466,0.7700,0.7700,0.7700,1.2699,1.3522,1.3522
2026-03-10,NIFTY50,10:50,24192.05,0.4566,0,0.3902,Above,1.5829,Bullish,False,False,1.0781,False,True,True,0.2614,0.2614,0.2614,0.2614,0.2927,0.4324,0.4324,0.4324,0.4566
2026-03-11,NIFTY50,12:40,24010.95,0.7242,4,0.1920,Below,0.9227,Bearish,False,False,0.0045,True,True,False,,,0.2364,0.4029,0.4029,0.4946,0.5785,0.6485,0.7242
2026-03-12,NIFTY50,10:45,23694.00,0.5852,3,0.5550,Below,1.9470,Bearish,False,False,-0.7552,False,True,False,0.3362,0.3362,0.3362,0.5096,0.5852,0.5852,0.5852,0.5852,0.5852
2026-03-13,NIFTY50,10:50,23359.20,1.0527,2,0.1565,Below,1.1711,Bearish,False,False,-0.7037,False,True,True,0.2385,0.5582,0.7076,0.9463,1.0527,1.0527,1.0527,1.0527,1.0527
2026-03-16,NIFTY50,12:35,23159.45,1.4791,1,0.4332,Below,1.6431,Bearish,False,False,-0.1099,True,True,False,,,0.2858,0.3156,0.3156,0.9618,1.4791,1.4791,1.4791
2026-03-17,NIFTY50,09:35,23437.00,0.9353,0,0.5158,Above,2.3357,Bullish,True,True,0.3605,True,False,True,0.5954,0.5954,0.5954,0.6588,0.6588,0.7335,0.9353,0.9353,0.9353
2026-03-18,NIFTY50,10:50,23768.15,0.3940,4,0.2251,Above,1.3155,Bullish,False,False,0.2254,False,True,False,0.2817,0.2817,0.2817,0.2914,0.3812,0.3940,0.3940,0.3940,0.3940
2026-03-19,NIFTY50,10:45,23276.75,1.2852,3,0.1051,Below,1.0253,Bullish,False,False,-2.3917,False,True,False,0.2973,0.2973,0.2973,0.4477,0.6577,0.8068,1.2852,1.2852,1.2852
2024-03-01,BANKNIFTY,13:20,47033.95,0.6555,4,0.1813,Above,1.4481,Bullish,False,False,0.2105,False,True,False,,,,0.0687,0.1790,0.4962,0.5922,0.6555,0.6555
2024-03-02,BANKNIFTY,11:30,47285.05,0.1334,3,0.7196,Above,2.3775,Bullish,False,False,0.1915,True,True,False,0.1334,0.1334,0.1334,0.1334,0.1334,0.1334,0.1334,0.1334,0.1334
2024-03-04,BANKNIFTY,12:25,47344.10,0.3918,2,0.7196,Above,2.3775,Bullish,False,False,0.0668,True,True,True,,0.0425,0.1486,0.1486,0.1486,0.3411,0.3411,0.3918,0.3918
2024-03-05,BANKNIFTY,10:50,47338.25,0.8441,1,0.1343,Below,0.7121,Bullish,True,True,-0.4012,False,False,True,0.1858,0.1922,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441
2024-03-06,BANKNIFTY,11:15,47984.95,0.3674,0,0.1596,Above,1.1372,Bullish,False,False,-0.2719,True,True,False,0.1717,0.2149,0.2368,0.2713,0.3211,0.3424,0.3674,0.3674,0.3674
2024-03-07,BANKNIFTY,12:15,47823.60,0.3178,3,0.2280,Inside,1.4990,Bullish,True,True,0.1468,True,True,True,,0.0969,0.0969,0.1071,0.1629,0.3178,0.3178,0.3178,0.3178
2024-03-11,BANKNIFTY,10:50,47611.60,0.8001,2,0.1025,Below,0.6784,Bearish,False,False,-0.0911,True,True,False,0.4848,0.6655,0.6655,0.7068,0.7068,0.8001,0.8001,0.8001,0.8001
2024-03-12,BANKNIFTY,12:10,47266.05,0.4779,1,0.3011,Below,1.3167,Bearish,False,False,0.0497,True,True,True,,0.0999,0.2372,0.4713,0.4713,0.4779,0.4779,0.4779,0.4779
2024-03-13,BANKNIFTY,12:45,47103.70,0.5553,0,0.0933,Below,1.9633,Bearish,True,True,0.1243,True,True,False,,,0.1244,0.1260,0.2626,0.5254,0.5254,0.5553,0.5553
2024-03-14,BANKNIFTY,12:40,46981.85,0.6247,4,0.2465,Below,1.3336,Bearish,False,False,-0.3311,True,True,False,,,0.2463,0.2463,0.4212,0.4688,0.6247,0.6247,0.6247
2024-03-15,BANKNIFTY,11:10,46379.50,0.7086,3,0.1545,Below,1.4233,Bearish,False,False,-0.4656,True,True,False,0.2042,0.2042,0.2592,0.2673,0.7086,0.7086,0.7086,0.7086,0.7086
2024-03-18,BANKNIFTY,13:30,46631.95,0.3056,2,0.0538,Above,1.0560,Bullish,False,False,-0.2905,True,True,True,,,,,0.1900,0.2045,0.2045,0.3056,0.3056
2024-03-19,BANKNIFTY,11:45,46419.00,0.3452,1,0.2802,Inside,1.5396,Bullish,True,True,-0.3306,True,True,True,0.0694,0.1020,0.1325,0.1325,0.2518,0.3452,0.3452,0.3452,0.3452
2024-03-20,BANKNIFTY,11:35,46116.35,1.1692,0,0.0657,Below,0.7408,Bearish,False,False,0.0175,True,True,False,0.4167,0.7193,0.8133,1.1692,1.1692,1.1692,1.1692,1.1692,1.1692
2024-03-21,BANKNIFTY,10:45,46839.15,0.5743,3,0.0990,Above,1.7852,Bearish,False,False,0.7859,False,True,False,0.2654,0.5743,0.5743,0.5743,0.5743,0.5743,0.5743,0.5743,0.5743
2024-03-22,BANKNIFTY,11:10,46870.30,0.2216,2,0.1359,Above,0.8999,Bullish,False,False,-0.1071,True,True,False,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668,0.2216,0.2216,0.2216
2024-03-26,BANKNIFTY,11:05,46640.05,0.2442,1,0.1329,Below,0.8692,Bullish,False,False,-0.6632,False,False,True,0.2442,0.2442,0.2442,0.2442,0.2442,0.2442,0.2442,0.2442,0.2442
2024-03-27,BANKNIFTY,11:00,46838.45,0.3556,0,0.0836,Above,0.5564,Bullish,False,False,0.0928,False,True,False,0.2022,0.2022,0.2022,0.2022,0.2022,0.3006,0.3188,0.3556,0.3556
2024-03-28,BANKNIFTY,10:50,47271.60,0.5797,2,0.0197,Above,0.6683,Bullish,False,False,0.0896,False,True,False,0.1663,0.1954,0.2316,0.2316,0.2342,0.3572,0.3572,0.5797,0.5797
2024-04-02,BANKNIFTY,10:45,47603.70,0.2376,1,0.0958,Above,0.5753,Bullish,False,False,-0.1839,True,True,True,0.1967,0.1967,0.1967,0.1967,0.2143,0.2143,0.2376,0.2376,0.2376
2024-04-03,BANKNIFTY,11:25,47506.70,0.3584,0,0.0175,Below,0.6285,Bullish,False,False,-0.4106,False,True,True,0.0501,0.2988,0.2988,0.2988,0.3584,0.3584,0.3584,0.3584,0.3584
2024-04-04,BANKNIFTY,10:50,47758.80,0.8101,3,0.2046,Above,0.8339,Bullish,False,False,0.9700,False,True,True,0.3858,0.3858,0.6180,0.8101,0.8101,0.8101,0.8101,0.8101,0.8101
2024-04-05,BANKNIFTY,12:30,48224.70,0.6899,2,0.1071,Above,1.1276,Bearish,False,False,0.0912,True,True,True,,,0.0784,0.1300,0.2876,0.2876,0.5491,0.6839,0.6899
2024-04-08,BANKNIFTY,10:15,48528.95,0.3874,1,0.3686,Above,1.3670,Bullish,False,False,0.1932,True,True,False,0.1364,0.2140,0.3341,0.3874,0.3874,0.3874,0.3874,0.3874,0.3874
2024-04-10,BANKNIFTY,10:50,48895.20,0.3317,0,0.0464,Above,0.8054,Bearish,False,False,0.3058,True,True,False,0.1385,0.1385,0.1769,0.1769,0.1769,0.2349,0.2846,0.3317,0.3317
2024-04-12,BANKNIFTY,11:00,48693.35,0.4432,2,0.1681,Below,0.7924,Bullish,False,False,-0.6439,False,True,True,0.1958,0.2195,0.2992,0.2992,0.2992,0.3416,0.3416,0.3416,0.4432
2024-04-15,BANKNIFTY,10:45,48037.40,0.6487,1,0.1584,Below,0.8341,Bearish,False,False,-1.0441,False,False,True,0.1712,0.1712,0.1712,0.1712,0.2162,0.4364,0.6081,0.6116,0.6487
2024-04-16,BANKNIFTY,10:45,47515.45,0.2584,0,0.3025,Below,1.1088,Bearish,False,False,-0.7045,False,True,True,0.2519,0.2519,0.2519,0.2519,0.2519,0.2519,0.2584,0.2584,0.2584
2024-04-18,BANKNIFTY,11:00,47620.30,1.3401,4,0.0309,Above,0.6159,Bullish,False,False,0.2272,True,True,True,0.2702,0.2702,0.2702,1.0230,1.0230,1.0230,1.2406,1.3401,1.3401
2024-04-19,BANKNIFTY,10:45,46832.25,1.7861,3,0.4743,Below,1.8007,Bearish,False,False,-0.6894,False,True,False,0.4551,0.6928,1.1211,1.1211,1.5361,1.7546,1.7546,1.7546,1.7861
2024-04-22,BANKNIFTY,10:40,47750.80,0.5419,2,0.6350,Above,2.2904,Bullish,False,False,1.2014,False,True,True,0.2839,0.2839,0.2839,0.2839,0.2839,0.2839,0.4349,0.4437,0.5419
2024-04-23,BANKNIFTY,10:35,48018.20,0.2476,1,0.0522,Above,1.0805,Bearish,False,False,0.7819,False,True,True,0.1682,0.1682,0.1682,0.2476,0.2476,0.2476,0.2476,0.2476,0.2476
2024-04-24,BANKNIFTY,11:10,48197.50,0.1343,0,0.1811,Above,0.8409,Bearish,True,True,0.3136,False,True,False,0.0762,0.0762,0.0835,0.0835,0.0835,0.1000,0.1343,0.1343,0.1343
2024-04-26,BANKNIFTY,10:50,48401.20,0.6466,2,0.4330,Above,1.8316,Bullish,False,False,0.3403,True,True,True,0.1255,0.1497,0.2224,0.2532,0.3734,0.3734,0.4442,0.6466,0.6466
2024-04-29,BANKNIFTY,11:40,48861.60,1.2525,1,0.2523,Above,1.2269,Bearish,False,False,0.3296,False,True,True,0.1660,0.2419,0.3484,0.7190,1.0786,1.1005,1.2413,1.2525,1.2525
2024-04-30,BANKNIFTY,11:45,49514.95,0.9286,0,0.7008,Above,2.2882,Bullish,False,False,0.1073,True,True,True,0.1386,0.1386,0.1395,0.1893,0.7565,0.9286,0.9286,0.9286,0.9286
2024-05-02,BANKNIFTY,10:05,49517.80,0.7961,3,0.2901,Inside,1.4674,Bearish,False,False,-0.2728,True,True,False,0.7961,0.7961,0.7961,0.7961,0.7961,0.7961,0.7961,0.7961,0.7961
2024-05-06,BANKNIFTY,11:25,49069.10,0.5810,2,0.2856,Inside,1.9378,Bearish,True,True,0.5130,True,False,False,0.1106,0.2876,0.4184,0.5054,0.5054,0.5810,0.5810,0.5810,0.5810
2024-05-07,BANKNIFTY,11:35,48254.65,0.4203,1,0.1675,Below,0.9585,Bearish,False,False,0.1427,True,True,True,0.1874,0.1874,0.1874,0.3629,0.4203,0.4203,0.4203,0.4203,0.4203
2024-05-08,BANKNIFTY,12:30,48061.80,0.2327,0,0.4580,Below,1.6770,Bearish,False,False,-0.3337,False,True,False,,,0.2103,0.2327,0.2327,0.2327,0.2327,0.2327,0.2327
2024-05-09,BANKNIFTY,11:55,47823.80,0.8012,4,0.0222,Below,0.7745,Bearish,False,False,-0.0932,True,True,False,0.0707,0.1822,0.4351,0.4351,0.4478,0.4478,0.7338,0.8012,0.8012
2024-05-10,BANKNIFTY,11:15,47707.50,0.8262,3,0.5053,Inside,1.7225,Bearish,False,False,0.1424,True,True,True,0.2219,0.3341,0.8262,0.8262,0.8262,0.8262,0.8262,0.8262,0.8262
2024-05-13,BANKNIFTY,10:55,47073.75,1.6312,2,0.2383,Below,1.1711,Bearish,False,False,-0.0660,True,True,False,0.5646,0.8880,0.9483,0.9483,1.4883,1.6020,1.6100,1.6100,1.6312
2024-05-14,BANKNIFTY,11:55,47790.10,0.3079,1,0.4793,Above,1.7974,Bullish,False,False,0.0197,True,False,True,0.0590,0.1044,0.3079,0.3079,0.3079,0.3079,0.3079,0.3079,0.3079
2024-05-15,BANKNIFTY,12:40,47642.10,0.2259,0,0.1212,Below,0.6883,Bullish,False,False,0.1330,True,True,True,,,0.1173,0.2259,0.2259,0.2259,0.2259,0.2259,0.2259
2024-05-16,BANKNIFTY,14:15,47467.70,1.2328,4,0.0816,Below,0.8864,Bearish,False,False,0.5419,True,True,False,,,,,,0.4099,0.9969,1.2328,1.2328
2024-05-17,BANKNIFTY,09:50,47897.25,0.6084,3,0.3912,Above,1.4852,Bullish,True,True,-0.2795,True,False,True,0.6022,0.6022,0.6022,0.6022,0.6022,0.6022,0.6022,0.6022,0.6084
2024-05-18,BANKNIFTY,12:00,48176.45,0.0923,2,0.1970,Above,0.8934,Bullish,False,False,0.1697,True,True,True,,0.0923,0.0923,0.0923,0.0923,0.0923,0.0923,0.0923,0.0923
2024-05-21,BANKNIFTY,11:05,48091.25,0.3504,1,0.1970,Above,0.8934,Bullish,False,False,-0.3919,True,False,False,0.2347,0.2347,0.3504,0.3504,0.3504,0.3504,0.3504,0.3504,0.3504
2024-05-22,BANKNIFTY,11:10,47674.30,0.5975,0,0.0627,Below,0.6923,Bullish,False,False,0.1367,True,True,False,0.1535,0.1797,0.1797,0.1797,0.2711,0.2711,0.5014,0.5014,0.5975
2024-05-23,BANKNIFTY,11:10,48313.50,1.0684,3,0.0102,Above,1.4206,Bearish,False,False,0.2457,False,True,True,0.3101,0.4346,0.6480,0.6480,0.7395,1.0477,1.0477,1.0684,1.0684
2024-05-24,BANKNIFTY,12:10,48851.80,0.4118,2,0.5736,Above,1.9614,Bullish,False,False,-0.2063,True,False,True,,0.1035,0.1936,0.1936,0.1936,0.3444,0.3456,0.4118,0.4118
2024-05-28,BANKNIFTY,10:50,49320.05,0.5604,1,0.1192,Inside,1.2938,Bullish,True,True,0.2214,True,True,True,0.3158,0.3975,0.4737,0.4737,0.4737,0.4737,0.4737,0.4737,0.5604
2024-05-29,BANKNIFTY,11:10,48629.15,0.4680,0,0.1831,Below,0.9513,Bearish,False,False,-0.7233,False,True,True,0.1638,0.1638,0.1638,0.1638,0.2172,0.3102,0.4680,0.4680,0.4680
2024-05-30,BANKNIFTY,10:40,48726.00,0.6539,3,0.2888,Above,1.2805,Bearish,False,False,-0.3871,True,False,True,0.4001,0.4001,0.4001,0.4001,0.6539,0.6539,0.6539,0.6539,0.6539
2024-05-31,BANKNIFTY,11:30,48644.40,0.9829,2,0.0045,Below,1.5016,Bullish,False,False,0.4371,True,True,False,0.3037,0.3037,0.4000,0.6217,0.9538,0.9538,0.9538,0.9829,0.9829
2024-06-03,BANKNIFTY,10:45,50463.50,1.3271,1,0.1884,Above,1.1300,Bullish,False,False,3.8909,False,True,True,0.9605,0.9605,0.9605,0.9605,0.9605,0.9605,0.9605,1.2735,1.3271
2024-06-05,BANKNIFTY,10:45,47014.00,4.9962,0,2.0099,Below,9.7791,Bearish,True,True,1.1890,True,True,False,2.0985,2.0985,2.6289,2.8448,3.2380,4.2628,4.9962,4.9962,4.9962
2024-06-06,BANKNIFTY,11:30,49452.35,1.1033,3,1.5874,Above,5.9446,Bullish,False,False,0.7579,False,True,True,0.5896,0.5896,0.9246,1.1033,1.1033,1.1033,1.1033,1.1033,1.1033
2024-06-07,BANKNIFTY,13:05,49816.35,0.3033,2,0.0029,Above,1.5540,Bearish,False,False,0.0508,True,True,False,,,,0.3033,0.3033,0.3033,0.3033,0.3033,0.3033
2024-06-10,BANKNIFTY,11:05,49831.40,0.5374,1,0.3916,Above,1.7323,Bullish,False,False,0.0099,True,True,True,0.3783,0.3783,0.3783,0.3783,0.5374,0.5374,0.5374,0.5374,0.5374
2024-06-11,BANKNIFTY,11:15,49861.95,0.4942,0,0.2097,Inside,1.2659,Bearish,False,False,-0.0597,True,True,True,0.2241,0.2241,0.2241,0.2241,0.2241,0.2353,0.3216,0.4341,0.4942
2024-06-13,BANKNIFTY,10:50,49947.05,0.2951,3,0.0938,Inside,1.0743,Bullish,True,True,0.5690,True,True,True,0.2238,0.2238,0.2238,0.2238,0.2238,0.2599,0.2951,0.2951,0.2951
2024-06-14,BANKNIFTY,11:25,49977.15,0.2215,2,0.1954,Inside,0.7760,Bearish,False,False,0.2954,True,True,True,0.0992,0.0992,0.0992,0.0992,0.0992,0.0992,0.2215,0.2215,0.2215
2024-06-18,BANKNIFTY,11:15,50290.20,0.5408,1,0.1389,Above,0.8185,Bullish,False,False,0.3847,True,True,True,0.0987,0.1154,0.1154,0.1441,0.2693,0.2738,0.2738,0.3544,0.5408
2024-06-19,BANKNIFTY,11:45,51054.30,1.7681,0,0.2780,Above,1.3123,Bullish,False,False,0.3311,False,True,True,0.0737,0.3138,0.3138,0.3138,0.8125,1.4642,1.7681,1.7681,1.7681
2024-06-21,BANKNIFTY,10:40,51452.10,0.6719,3,0.2858,Below,1.0828,Bullish,False,False,0.2782,True,True,True,0.1967,0.1967,0.1994,0.4415,0.5458,0.5874,0.6719,0.6719,0.6719
2024-06-24,BANKNIFTY,10:50,51457.70,0.6340,2,0.1057,Below,1.3732,Bearish,False,False,-0.7379,False,True,False,0.5077,0.5077,0.5077,0.6340,0.6340,0.6340,0.6340,0.6340,0.6340
2024-06-25,BANKNIFTY,11:15,52031.60,1.3740,1,0.3137,Above,1.2476,Bullish,False,False,0.1073,False,True,True,0.1281,0.7725,0.9219,1.0939,1.2256,1.2256,1.2256,1.2256,1.3740
2024-06-26,BANKNIFTY,12:45,52894.65,0.3790,0,0.4569,Above,1.8987,Bullish,False,False,0.0897,True,True,True,,,0.3113,0.3113,0.3113,0.3113,0.3113,0.3113,0.3790
