id,entry_date,exit_date,entry_price,call_strike,put_strike,zone_width_pct,premium,exit_price,max_price,min_price,max_breach_pct,gross_pnl,net_pnl,pnl_rs,outcome,zone_held,signals,iv,atr,dte,expiry,config,leg
18,2025-01-17 00:00:00,2025-01-24 00:00:00,23203.2,23750,22650,4.74,230.66,23092.19921875,23426.3,22976.85,0.0,132.77,128.77,6118.5,max_profit,True,"BB_SQ,ATR_C",0.1811,264.69,13,2025-01-30,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
19,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,23900,22850,4.49,172.69,22959.5,23390.05,22725.45,0.53,58.15,54.15,2387.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,10,2025-02-20,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
20,2025-02-25 00:00:00,2025-03-05 00:00:00,22547.55,23050,22050,4.44,145.46,22337.30078125,22613.3,21964.6,0.38,99.97,95.97,4478.5,partial,False,"BB_SQ,ATR_C",0.1738,246.93,9,2025-03-06,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
21,2025-03-13 00:00:00,2025-03-21 00:00:00,22397.2,22850,21950,4.02,233.69,23350.400390625,23402.7,22353.15,2.47,-347.88,-180.0,-9000.0,stopped_out,False,"BB_SQ,ATR_C",0.1638,231.16,14,2025-03-27,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
22,2025-05-02 00:00:00,2025-05-09 00:00:00,24346.7,25000,23700,5.34,278.47,24008.0,24526.4,23935.75,0.0,129.79,125.79,5969.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.2062,316.28,13,2025-05-15,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
23,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25550,24150,5.63,301.05,24750.69921875,25079.2,24677.3,0.0,173.52,169.52,8156.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,13,2025-06-05,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
24,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25350,24400,3.82,144.89,25044.349609375,25317.7,24733.4,0.0,96.33,92.33,4296.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,9,2025-06-26,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
25,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,25900,25050,3.34,198.66,25149.849609375,25548.7,25129.0,0.0,67.86,63.86,2873.0,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,13,2025-07-17,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
26,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25550,24900,2.58,81.21,24855.05078125,25246.25,24598.6,1.2,-17.06,-21.06,-1373.0,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,8,2025-07-31,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
27,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25150,24350,3.23,202.55,25005.5,25037.3,24621.6,0.0,53.65,49.65,2162.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,14,2025-09-18,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
28,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25500,24900,2.38,112.32,24634.900390625,25261.9,24606.2,1.17,-154.09,-158.09,-8224.5,loss,False,"BB_SQ,ATR_C",0.0981,155.72,10,2025-10-02,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
29,2025-11-21 00:00:00,2025-11-28 00:00:00,26068.15,26450,25700,2.88,178.98,26202.94921875,26310.45,25842.95,0.0,82.82,78.82,3621.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1166,191.4,13,2025-12-04,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
30,2025-12-16 00:00:00,2025-12-23 00:00:00,25860.1,26250,25500,2.9,117.5,26177.150390625,26233.55,25726.3,0.0,26.44,22.44,802.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1172,190.87,9,2025-12-25,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
31,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26450,25850,2.29,164.46,25876.849609375,26373.2,25858.45,0.0,46.36,42.36,1798.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,14,2026-01-15,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
32,2026-02-23 00:00:00,2026-03-02 00:00:00,25713.0,26200,25250,3.69,166.42,24865.69921875,25652.6,24603.5,2.51,-233.21,-180.0,-9000.0,stopped_out,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1486,240.69,10,2026-03-05,COMBINED_7L_3L_BB+ATR_SD2.0_noTF,NIFTY
0,2023-05-08 00:00:00,2023-05-22 00:00:00,43284.0,44000,42600,3.23,677.15,43885.1015625,44151.7,42822.15,0.35,312.05,308.05,13382.25,partial,False,BB_SQ,0.1679,457.75,17,2023-05-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
1,2023-06-08 00:00:00,2023-06-22 00:00:00,43995.25,44600,43400,2.73,636.35,43724.8515625,44220.1,43345.95,0.12,339.7,335.7,14626.5,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1342,371.82,21,2023-06-29,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
2,2023-07-11 00:00:00,2023-07-25 00:00:00,44745.05,45400,44100,2.91,602.99,45845.0,46369.5,44547.8,2.17,-23.86,-27.86,-1733.7,loss,False,BB_SQ,0.1515,426.98,16,2023-07-27,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
3,2023-08-22 00:00:00,2023-09-05 00:00:00,43993.25,44700,43300,3.18,1189.67,44532.1484375,44949.9,43830.75,0.57,276.2,272.2,11769.0,partial,False,"BB_SQ,ATR_C",0.1603,444.22,37,2023-09-28,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
4,2023-09-21 00:00:00,2023-10-06 00:00:00,44623.85,45400,43900,3.36,1339.54,44360.6015625,44996.75,43857.5,0.1,460.75,456.75,20073.75,partial,False,"BB_SQ,RSI_M",0.1807,507.93,35,2023-10-26,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
5,2023-11-02 00:00:00,2023-11-17 00:00:00,43017.2,43800,42200,3.72,1139.54,43583.94921875,44420.95,43221.0,1.44,353.57,349.57,15250.65,partial,False,BB_SQ,0.1916,519.28,28,2023-11-30,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
6,2023-12-22 00:00:00,2024-01-08 00:00:00,47491.85,48400,46600,3.79,1481.43,47450.25,48636.45,47387.35,0.5,520.98,516.98,22784.1,partial,False,BB_SQ,0.1954,584.54,34,2024-01-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
7,2024-01-31 00:00:00,2024-02-14 00:00:00,45996.8,47200,44800,5.22,1892.66,45908.30078125,46892.35,44633.85,0.36,745.76,741.76,32899.2,partial,False,BB_SQ,0.2837,822.15,29,2024-02-29,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
8,2024-02-29 00:00:00,2024-03-15 00:00:00,46120.9,47200,45100,4.55,1515.28,46594.1015625,48161.25,46218.0,2.08,556.68,552.68,24390.6,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2372,689.18,28,2024-03-28,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
9,2024-04-15 00:00:00,2024-04-30 00:00:00,47773.25,48500,47100,2.93,1512.34,49396.75,49974.75,46579.05,3.09,-192.1,-196.1,-9304.5,loss,False,"BB_SQ,ATR_C",0.1587,477.47,45,2024-05-30,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
10,2024-05-16 00:00:00,2024-05-31 00:00:00,47977.05,49000,47000,4.17,1988.15,48983.94921875,49688.85,47435.25,1.44,365.22,361.22,15774.9,partial,False,"BB_SQ,ADX_L,RSI_M",0.221,667.97,42,2024-06-27,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
11,2024-06-18 00:00:00,2024-07-02 00:00:00,50440.9,52200,48700,6.94,3256.71,52168.1015625,53180.75,50441.75,1.94,686.16,682.16,30217.2,partial,False,"BB_SQ,ADX_L,RSI_M",0.3751,1191.81,37,2024-07-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
12,2024-07-18 00:00:00,2024-08-01 00:00:00,52620.7,53500,51700,3.42,1831.23,51564.0,52586.75,50438.3,2.4,494.5,490.5,21592.5,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1838,609.23,42,2024-08-29,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
13,2024-08-19 00:00:00,2024-09-02 00:00:00,50368.35,51400,49400,3.97,1876.75,51439.55078125,51579.5,50333.35,0.36,351.1,347.1,15139.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.2124,673.84,38,2024-09-26,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
14,2024-09-30 00:00:00,2024-10-15 00:00:00,52978.1,53800,52200,3.02,1347.38,51906.0,53235.25,50194.3,3.79,366.47,362.47,15831.15,partial,False,BB_SQ,0.1655,552.32,31,2024-10-31,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
15,2024-11-04 00:00:00,2024-11-19 00:00:00,51215.25,52300,50100,4.3,1498.75,50626.5,52493.95,49904.4,0.38,676.2,672.2,29769.0,partial,False,"BB_SQ,ADX_L,RSI_M",0.2326,750.54,24,2024-11-28,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
16,2024-12-12 00:00:00,2024-12-27 00:00:00,53216.45,54100,52300,3.38,2081.32,51311.30078125,53738.9,50609.35,3.18,305.37,301.37,13081.65,partial,False,"BB_SQ,ATR_C",0.1847,619.07,49,2025-01-30,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
17,2025-01-20 00:00:00,2025-02-03 00:00:00,49350.8,50600,48100,5.07,2278.67,49210.55078125,49674.8,47844.15,0.52,735.39,731.39,32432.55,partial,False,"BB_SQ,RSI_M",0.2658,826.34,38,2025-02-27,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
18,2025-02-18 00:00:00,2025-03-05 00:00:00,49087.3,50100,48100,4.07,1783.22,48489.94921875,49628.25,47841.3,0.53,580.69,576.69,25471.05,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.213,658.61,37,2025-03-27,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
19,2025-04-01 00:00:00,2025-04-17 00:00:00,50827.5,51800,49800,3.93,1244.26,54290.19921875,54407.2,49156.95,5.13,-1434.28,-333.3333333333333,-15000.0,stopped_out,False,BB_SQ,0.205,656.3,23,2025-04-24,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
20,2025-05-06 00:00:00,2025-05-20 00:00:00,54271.4,55600,52900,4.97,1719.73,54877.3515625,55695.55,53483.05,0.18,748.06,744.06,33002.7,partial,False,BB_SQ,0.2636,901.3,23,2025-05-29,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
21,2025-06-04 00:00:00,2025-06-18 00:00:00,55676.85,56500,54900,2.87,1005.86,55828.75,57049.5,55149.3,0.99,494.87,490.87,21609.15,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.154,540.21,22,2025-06-26,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
22,2025-07-03 00:00:00,2025-07-17 00:00:00,56791.95,57600,56000,2.82,1184.33,56828.80078125,57363.7,56594.25,0.0,479.94,475.94,20937.3,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1486,531.71,28,2025-07-31,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
23,2025-08-07 00:00:00,2025-08-22 00:00:00,55521.15,56300,54700,2.88,954.37,55149.3984375,56156.3,54905.6,0.0,500.07,496.07,21843.15,max_profit,True,BB_SQ,0.1526,533.61,21,2025-08-28,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
24,2025-09-09 00:00:00,2025-09-23 00:00:00,54216.1,54900,53500,2.58,701.16,55509.75,55835.25,54400.0,1.73,-88.4,-92.4,-4638.0,loss,False,"BB_SQ,ATR_C",0.1407,480.4,16,2025-09-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
25,2025-10-30 00:00:00,2025-11-14 00:00:00,58031.1,58800,57200,2.76,1171.08,58517.55078125,58615.95,57157.85,0.07,378.63,374.63,16378.35,partial,False,BB_SQ,0.144,526.31,28,2025-11-27,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
26,2025-12-02 00:00:00,2025-12-16 00:00:00,59273.8,60000,58600,2.36,941.01,59034.6015625,59806.6,58799.9,0.0,455.41,451.41,19833.45,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.129,481.63,23,2025-12-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
27,2026-01-12 00:00:00,2026-01-28 00:00:00,59450.5,60100,58800,2.19,662.38,59598.80078125,60235.15,58121.6,1.14,418.18,414.18,18158.1,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1166,436.76,17,2026-01-29,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
28,2026-02-16 00:00:00,2026-03-02 00:00:00,60949.1,62200,59700,4.1,2261.62,59839.6484375,61678.8,59148.0,0.91,682.81,678.81,30066.45,partial,False,"BB_SQ,ADX_L",0.2137,820.64,38,2026-03-26,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,BNF
0,2023-04-20 00:00:00,2023-04-27 00:00:00,17624.45,17850,17400,2.55,195.91,17915.05078125,17931.6,17553.95,0.46,-2.21,-6.21,-945.75,loss,False,BB_SQ,0.1371,152.26,14,2023-05-04,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
1,2023-05-16 00:00:00,2023-05-23 00:00:00,18286.5,18500,18050,2.46,130.68,18348.0,18419.75,18060.4,0.0,83.64,79.64,5493.0,max_profit,True,BB_SQ,0.132,152.11,9,2023-05-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
2,2023-06-05 00:00:00,2023-06-12 00:00:00,18593.85,18800,18400,2.15,135.91,18601.5,18777.9,18531.6,0.0,84.68,80.68,5571.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1192,139.58,10,2023-06-15,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
3,2023-06-23 00:00:00,2023-07-03 00:00:00,18665.5,18850,18500,1.88,160.24,19322.55078125,19345.1,18646.7,2.65,-342.86,-200.0,-15000.0,stopped_out,False,"BB_SQ,ATR_C,RSI_M",0.1076,126.49,13,2023-07-06,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
4,2023-07-26 00:00:00,2023-08-02 00:00:00,19778.3,20050,19550,2.53,122.45,19526.55078125,19867.55,19423.55,0.64,30.75,26.75,1526.25,partial,False,BB_SQ,0.1328,165.43,8,2023-08-03,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
5,2023-08-10 00:00:00,2023-08-18 00:00:00,19543.1,19800,19300,2.56,202.51,19310.150390625,19557.75,19253.6,0.24,60.54,56.54,3760.5,partial,False,"BB_SQ,RSI_M",0.1319,162.44,14,2023-08-24,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
6,2023-08-28 00:00:00,2023-09-04 00:00:00,19306.05,19500,19100,2.07,139.99,19528.80078125,19545.15,19223.65,0.23,17.09,13.09,501.75,partial,False,"BB_SQ,ATR_C",0.1163,141.49,10,2023-09-07,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
7,2023-09-20 00:00:00,2023-09-27 00:00:00,19901.4,20150,19650,2.51,103.06,19716.44921875,19848.75,19554.0,0.48,56.72,52.72,3474.0,partial,False,BB_SQ,0.1213,152.09,8,2023-09-28,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
8,2023-10-06 00:00:00,2023-10-13 00:00:00,19653.5,19900,19400,2.54,187.85,19751.05078125,19843.3,19480.5,0.0,79.97,75.97,5217.75,max_profit,True,BB_SQ,0.1303,161.37,13,2023-10-19,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
9,2023-11-02 00:00:00,2023-11-09 00:00:00,19133.25,19400,18850,2.87,241.02,19395.30078125,19464.4,19210.9,0.34,42.08,38.08,2376.0,partial,False,BB_SQ,0.1549,186.68,14,2023-11-16,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
10,2024-01-04 00:00:00,2024-01-11 00:00:00,21658.6,21950,21350,2.77,270.64,21647.19921875,21763.95,21448.65,0.0,124.55,120.55,8561.25,max_profit,True,BB_SQ,0.1518,207.04,14,2024-01-18,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
11,2024-01-31 00:00:00,2024-02-07 00:00:00,21725.7,22150,21300,3.91,224.99,21930.5,22126.8,21658.75,0.0,147.1,143.1,10252.5,max_profit,True,"BB_SQ,RSI_M",0.2134,292.01,8,2024-02-08,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
12,2024-02-15 00:00:00,2024-02-22 00:00:00,21910.75,22300,21500,3.65,343.31,22217.44921875,22252.5,21875.25,0.0,91.56,87.56,6087.0,max_profit,True,"BB_SQ,CHOP,ADX_L",0.1947,268.76,14,2024-02-29,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
13,2024-03-01 00:00:00,2024-03-11 00:00:00,22338.75,22650,22000,2.91,270.41,22332.650390625,22526.6,22224.35,0.0,133.13,129.13,9204.75,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1579,222.17,13,2024-03-14,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
14,2024-03-22 00:00:00,2024-04-02 00:00:00,22096.75,22450,21750,3.17,283.53,22453.30078125,22529.95,21947.55,0.36,47.39,43.39,2774.25,partial,False,"BB_SQ,ADX_L,RSI_M",0.1697,236.22,13,2024-04-04,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
15,2024-04-12 00:00:00,2024-04-22 00:00:00,22519.4,22850,22200,2.89,238.69,22336.400390625,22427.45,21777.65,1.88,106.22,102.22,7186.5,partial,False,"BB_SQ,ATR_C",0.1463,207.48,13,2024-04-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
16,2024-04-30 00:00:00,2024-05-08 00:00:00,22604.85,22950,22250,3.1,190.44,22302.5,22794.7,22185.2,0.29,82.48,78.48,5406.0,partial,False,"BB_SQ,RSI_M",0.1612,229.53,9,2024-05-09,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
17,2024-05-16 00:00:00,2024-05-24 00:00:00,22403.85,22800,22050,3.35,314.12,22957.099609375,23026.4,22345.65,1.01,-33.6,-37.6,-3300.0,loss,False,"BB_SQ,ADX_L,RSI_M",0.1763,248.86,14,2024-05-30,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
18,2024-06-19 00:00:00,2024-06-26 00:00:00,23516.0,24200,22850,5.74,323.59,23868.80078125,23889.9,23350.0,0.0,207.71,203.71,14798.25,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,8,2024-06-27,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
19,2024-07-11 00:00:00,2024-07-19 00:00:00,24315.95,24600,24000,2.47,243.43,24530.900390625,24854.8,24331.15,1.05,63.06,59.06,3949.5,partial,False,"BB_SQ,ATR_C",0.1268,194.29,14,2024-07-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
20,2024-08-14 00:00:00,2024-08-22 00:00:00,24143.75,24600,23700,3.73,222.64,24811.5,24867.35,24204.5,1.11,-72.77,-76.77,-6237.75,loss,False,"BB_SQ,RSI_M",0.1967,299.18,8,2024-08-22,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
21,2024-09-06 00:00:00,2024-09-13 00:00:00,24852.15,25100,24600,2.01,175.62,25356.5,25433.35,24753.15,1.34,-152.21,-156.21,-12195.75,loss,False,"BB_SQ,ATR_C",0.099,155.01,13,2024-09-19,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
22,2024-10-01 00:00:00,2024-10-09 00:00:00,25796.9,26150,25450,2.71,177.19,24981.94921875,25639.45,24694.35,2.93,-284.89,-200.0,-15000.0,stopped_out,False,BB_SQ,0.1363,221.48,9,2024-10-10,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
23,2024-10-18 00:00:00,2024-10-25 00:00:00,24854.05,25300,24400,3.62,345.78,24180.80078125,24978.3,24073.9,1.31,-10.57,-14.57,-1572.75,loss,False,BB_SQ,0.1883,294.79,13,2024-10-31,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
24,2024-11-05 00:00:00,2024-11-12 00:00:00,24213.3,24650,23750,3.72,256.12,23883.44921875,24537.6,23839.15,0.0,134.84,130.84,9333.0,max_profit,True,BB_SQ,0.198,301.99,9,2024-11-14,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
25,2024-12-03 00:00:00,2024-12-10 00:00:00,24457.15,24950,23950,4.09,264.3,24610.05078125,24857.75,24295.55,0.0,171.86,167.86,12109.5,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,9,2024-12-12,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
26,2024-12-18 00:00:00,2024-12-26 00:00:00,24198.85,24600,23800,3.31,186.93,23750.19921875,24065.8,23537.35,1.09,35.67,31.67,1895.25,partial,False,"BB_SQ,ATR_C,RSI_M",0.1696,258.57,8,2024-12-26,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
27,2025-01-03 00:00:00,2025-01-10 00:00:00,24004.75,24450,23600,3.54,342.66,23431.5,24089.95,23344.35,1.06,19.46,15.46,679.5,partial,False,"BB_SQ,ATR_C",0.1894,286.41,13,2025-01-16,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
28,2025-01-20 00:00:00,2025-01-27 00:00:00,23344.75,23750,22950,3.43,244.01,22829.150390625,23426.3,22786.9,0.7,13.17,9.17,207.75,partial,False,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,10,2025-01-30,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
29,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,23750,23000,3.21,248.96,22959.5,23390.05,22725.45,1.17,62.81,58.81,3930.75,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,10,2025-02-20,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
30,2025-03-07 00:00:00,2025-03-17 00:00:00,22552.5,22900,22200,3.1,260.12,22508.75,22676.75,22314.7,0.0,132.5,128.5,9157.5,max_profit,True,"BB_SQ,ATR_C",0.1583,224.83,13,2025-03-20,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
31,2025-04-01 00:00:00,2025-04-08 00:00:00,23165.7,23550,22750,3.45,220.35,22535.849609375,23350.0,21743.65,4.34,-52.97,-56.97,-4752.75,loss,False,BB_SQ,0.1808,263.85,9,2025-04-10,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
32,2025-05-08 00:00:00,2025-05-15 00:00:00,24273.8,24700,23850,3.5,346.81,25062.099609375,25116.25,23935.75,1.71,-162.66,-166.66,-12979.5,loss,False,"BB_SQ,ATR_C",0.1815,277.56,14,2025-05-22,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
33,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25350,24350,4.02,412.41,24750.69921875,25079.2,24677.3,0.0,203.19,199.19,14459.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,13,2025-06-05,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
34,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25200,24500,2.82,206.86,25044.349609375,25317.7,24733.4,0.47,112.26,108.26,7639.5,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,9,2025-06-26,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
35,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,25800,25150,2.55,254.76,25149.849609375,25548.7,25129.0,0.08,74.04,70.04,4773.0,partial,False,"BB_SQ,ATR_C",0.1342,215.25,13,2025-07-17,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
36,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25450,25000,1.78,127.83,24855.05078125,25246.25,24598.6,1.59,-36.05,-40.05,-3483.75,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,8,2025-07-31,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
37,2025-08-07 00:00:00,2025-08-14 00:00:00,24596.15,24900,24300,2.44,281.87,24631.30078125,24702.6,24337.5,0.0,125.05,121.05,8598.75,max_profit,True,BB_SQ,0.137,212.2,14,2025-08-21,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
38,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25050,24450,2.43,260.44,25005.5,25037.3,24621.6,0.0,58.71,54.71,3623.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,14,2025-09-18,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
39,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25450,24950,1.98,137.5,24634.900390625,25261.9,24606.2,1.36,-171.58,-175.58,-13648.5,loss,False,"BB_SQ,ATR_C",0.0981,155.72,10,2025-10-02,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
40,2025-10-08 00:00:00,2025-10-15 00:00:00,25046.15,25300,24800,2.0,146.72,25323.55078125,25365.15,25024.3,0.26,31.84,27.84,1608.0,partial,False,"BB_SQ,RSI_M",0.1145,180.62,8,2025-10-16,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
41,2025-10-30 00:00:00,2025-11-07 00:00:00,25877.85,26200,25550,2.51,264.06,25492.30078125,25953.75,25318.45,0.89,52.36,48.36,3147.0,partial,False,BB_SQ,0.1295,211.18,14,2025-11-13,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
42,2025-11-21 00:00:00,2025-11-28 00:00:00,26068.15,26350,25800,2.11,236.15,26202.94921875,26310.45,25842.95,0.0,94.05,90.05,6273.75,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1166,191.4,13,2025-12-04,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
43,2025-12-15 00:00:00,2025-12-22 00:00:00,26027.3,26350,25700,2.5,179.9,26172.400390625,26180.7,25726.3,0.0,95.52,91.52,6384.0,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1242,203.68,10,2025-12-25,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
44,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26400,25900,1.91,193.24,25876.849609375,26373.2,25858.45,0.16,48.75,44.75,2876.25,partial,False,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,14,2026-01-15,COMBINED_5L_5L_BB_only_SD1.5_TF2.0,NIFTY
