symbol,side,entry_time,exit_time,entry,exit,bars_held,gross_pct,net_pct,reason
AMBER,LONG,2021-09-21 09:15:00,2021-09-21 13:15:00,3062.85,3095.08,4,0.010522745427533398,0.009022745427533398,MID
AMBER,SHORT,2021-12-03 09:15:00,2021-12-03 13:15:00,3215.0,3172.89,4,0.013271382216187178,0.011771382216187178,MID
AMBER,SHORT,2022-05-20 14:15:00,2022-05-23 10:15:00,2722.55,2623.56,3,0.03773237221818282,0.03623237221818282,MID
AMBER,SHORT,2022-05-31 09:15:00,2022-05-31 12:15:00,2783.0,2671.68,3,0.04166666666666674,0.04016666666666674,TP
AMBER,SHORT,2022-12-02 10:15:00,2022-12-02 11:15:00,2027.0,2067.54,1,-0.019607843137254832,-0.021107843137254834,SL
AMBER,LONG,2023-11-09 14:15:00,2023-11-10 09:15:00,3122.3,3059.85,2,-0.020000000000000018,-0.02150000000000002,SL
AMBER,LONG,2024-11-28 10:15:00,2024-11-28 12:15:00,6167.45,6044.1,2,-0.020000000000000018,-0.02150000000000002,SL
AMBER,SHORT,2024-12-16 09:15:00,2024-12-17 09:15:00,6050.0,5996.55,7,0.008913229802728573,0.007413229802728573,MID
AMBER,SHORT,2025-03-06 09:15:00,2025-03-06 13:15:00,6084.4,6206.09,4,-0.019607843137254943,-0.021107843137254945,SL
AMBER,SHORT,2025-08-18 09:15:00,2025-08-19 09:15:00,7420.0,7373.07,7,0.006365555351188101,0.004865555351188102,MID
APOLLOHOSP,LONG,2021-02-19 09:15:00,2021-02-19 13:15:00,3007.05,2946.91,4,-0.020000000000000018,-0.02150000000000002,SL
APOLLOHOSP,LONG,2021-03-05 09:15:00,2021-03-08 10:15:00,2926.05,2867.53,8,-0.020000000000000018,-0.02150000000000002,SL
APOLLOHOSP,LONG,2022-03-04 10:15:00,2022-03-07 09:15:00,4745.3,4650.39,6,-0.020000000000000018,-0.02150000000000002,SL
APOLLOHOSP,LONG,2022-03-15 13:15:00,2022-03-16 09:15:00,4759.25,4854.67,3,0.02004835836429364,0.018548358364293638,MID
APOLLOHOSP,LONG,2022-08-12 09:15:00,2022-08-12 14:15:00,4305.3,4318.94,5,0.003169085833083285,0.001669085833083285,MID
APOLLOHOSP,SHORT,2023-09-05 09:15:00,2023-09-08 09:15:00,4950.0,5049.0,21,-0.019607843137254943,-0.021107843137254945,SL
APOLLOHOSP,LONG,2025-07-11 10:15:00,2025-07-14 09:15:00,7203.0,7219.5,6,0.002290089600550882,0.0007900896005508819,MID
ASIANPAINT,LONG,2018-12-06 13:15:00,2018-12-07 09:15:00,1290.0,1303.06,3,0.010122000060631686,0.008622000060631687,MID
ASIANPAINT,SHORT,2021-02-09 10:15:00,2021-02-09 14:15:00,2511.6,2499.15,4,0.004979732909427215,0.0034797329094272147,MID
ASIANPAINT,LONG,2022-01-14 09:15:00,2022-01-19 09:15:00,3377.1,3309.56,21,-0.020000000000000018,-0.02150000000000002,SL
ASIANPAINT,LONG,2022-04-13 10:15:00,2022-04-18 15:15:00,3075.5,3013.99,12,-0.020000000000000018,-0.02150000000000002,SL
ASIANPAINT,SHORT,2022-06-23 09:15:00,2022-06-23 13:15:00,2744.7,2723.85,4,0.007655371191292559,0.00615537119129256,MID
ASIANPAINT,LONG,2022-08-22 10:15:00,2022-08-23 09:15:00,3394.8,3326.9,6,-0.020000000000000018,-0.02150000000000002,SL
ASIANPAINT,SHORT,2022-11-01 09:15:00,2022-11-01 13:15:00,3149.5,3131.6,4,0.005715905663901788,0.004215905663901788,MID
ASIANPAINT,SHORT,2023-04-12 12:15:00,2023-04-12 14:15:00,2801.65,2783.68,2,0.006456969119383649,0.004956969119383649,MID
ASIANPAINT,SHORT,2023-11-06 09:15:00,2023-11-08 09:15:00,3005.0,3065.1,14,-0.019607843137254832,-0.021107843137254834,SL
ASTERDM,SHORT,2019-02-06 14:15:00,2019-02-07 09:15:00,159.25,156.13,2,0.0199748270401372,0.0184748270401372,MID
ASTERDM,SHORT,2020-05-22 12:15:00,2020-05-26 09:15:00,91.45,93.28,4,-0.019607843137254943,-0.021107843137254945,SL
ASTERDM,LONG,2020-07-14 10:15:00,2020-07-14 13:15:00,119.7,121.36,3,0.013904264163203672,0.012404264163203673,MID
ASTERDM,SHORT,2022-01-03 09:15:00,2022-01-03 13:15:00,179.65,177.58,4,0.011632844585290458,0.010132844585290459,MID
ASTERDM,SHORT,2022-03-04 09:15:00,2022-03-04 10:15:00,180.5,173.28,1,0.04166666666666674,0.04016666666666674,TP
ASTERDM,LONG,2023-02-28 15:15:00,2023-03-01 12:15:00,219.6,222.39,4,0.012685079496500329,0.01118507949650033,MID
ASTERDM,LONG,2024-08-12 14:15:00,2024-08-13 09:15:00,386.3,390.23,2,0.010181072157001037,0.008681072157001037,MID
AXISBANK,LONG,2020-05-04 09:15:00,2020-05-04 13:15:00,412.75,404.5,4,-0.020000000000000018,-0.02150000000000002,SL
AXISBANK,LONG,2020-07-24 09:15:00,2020-07-27 09:15:00,445.0,436.1,7,-0.02000000000000013,-0.02150000000000013,SL
AXISBANK,SHORT,2020-12-24 09:15:00,2020-12-28 09:15:00,607.3,619.45,7,-0.019607843137254832,-0.021107843137254834,SL
AXISBANK,LONG,2021-01-22 12:15:00,2021-01-25 09:15:00,643.65,651.45,4,0.012116777522570787,0.010616777522570788,MID
AXISBANK,LONG,2021-02-19 13:15:00,2021-02-22 11:15:00,742.75,727.9,5,-0.020000000000000018,-0.02150000000000002,SL
AXISBANK,SHORT,2021-08-04 09:15:00,2021-08-06 12:15:00,748.1,747.48,17,0.0008351669414845553,-0.0006648330585154448,MID
AXISBANK,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,714.5,697.39,4,0.024529861178551604,0.023029861178551603,MID
AXISBANK,LONG,2022-09-22 11:15:00,2022-09-22 14:15:00,787.5,792.99,3,0.0069708318496768396,0.00547083184967684,MID
AXISBANK,LONG,2022-09-23 09:15:00,2022-09-26 09:15:00,771.3,755.87,7,-0.020000000000000018,-0.02150000000000002,SL
AXISBANK,LONG,2022-11-01 09:15:00,2022-11-02 09:15:00,884.5,866.81,7,-0.020000000000000018,-0.02150000000000002,SL
AXISBANK,LONG,2023-10-04 09:15:00,2023-10-04 13:15:00,1015.95,995.63,4,-0.020000000000000018,-0.02150000000000002,SL
AXISBANK,SHORT,2024-10-18 09:15:00,2024-10-21 09:15:00,1185.4,1209.11,7,-0.019607843137254943,-0.021107843137254945,SL
AXISBANK,SHORT,2025-01-28 09:15:00,2025-01-28 11:15:00,971.35,990.78,2,-0.019607843137254943,-0.021107843137254945,SL
AXISBANK,SHORT,2025-01-28 11:15:00,2025-01-29 09:15:00,991.25,980.53,5,0.010932983767324655,0.009432983767324656,MID
AXISBANK,SHORT,2025-02-05 09:15:00,2025-02-05 15:15:00,1020.15,1011.55,6,0.008502297651933555,0.007002297651933555,MID
AXISBANK,LONG,2025-04-25 10:15:00,2025-04-25 14:15:00,1150.5,1168.79,4,0.015901657816632886,0.014401657816632886,MID
BAJAJ-AUTO,SHORT,2018-06-01 09:15:00,2018-06-01 10:15:00,2758.0,2813.16,1,-0.019607843137254832,-0.021107843137254834,SL
BAJAJ-AUTO,SHORT,2019-07-26 12:15:00,2019-07-26 14:15:00,2611.0,2547.2,2,0.025045481799158775,0.023545481799158774,MID
BAJAJ-AUTO,SHORT,2020-04-07 14:15:00,2020-04-08 09:15:00,2219.0,2263.38,2,-0.019607843137254943,-0.021107843137254945,SL
BAJAJ-AUTO,LONG,2020-05-18 11:15:00,2020-05-19 09:15:00,2443.0,2448.07,5,0.0020736770887073153,0.0005736770887073152,MID
BAJAJ-AUTO,LONG,2021-02-19 10:15:00,2021-02-22 09:15:00,3920.5,3842.09,6,-0.020000000000000018,-0.02150000000000002,SL
BAJAJ-AUTO,SHORT,2021-12-29 13:15:00,2021-12-30 09:15:00,3160.0,3137.95,3,0.007027104645233484,0.005527104645233484,MID
BAJAJ-AUTO,SHORT,2023-08-24 09:15:00,2023-08-24 11:15:00,4604.0,4568.16,2,0.007846139252421835,0.006346139252421836,MID
BAJAJ-AUTO,LONG,2024-01-17 09:15:00,2024-01-17 12:15:00,6930.0,7023.01,3,0.013421479529558189,0.01192147952955819,MID
BAJAJ-AUTO,LONG,2024-02-28 11:15:00,2024-02-28 14:15:00,7969.0,8033.58,3,0.008104013660147125,0.006604013660147125,MID
BAJAJ-AUTO,LONG,2024-06-26 10:15:00,2024-06-27 09:15:00,9229.5,9251.78,6,0.0024134789140408675,0.0009134789140408674,MID
BAJAJ-AUTO,SHORT,2025-03-20 12:15:00,2025-03-21 13:15:00,7746.5,7901.43,8,-0.019607843137254943,-0.021107843137254945,SL
BAJAJ-AUTO,LONG,2025-06-02 09:15:00,2025-06-02 13:15:00,8235.5,8300.07,4,0.007840567302823676,0.006340567302823676,MID
BAJAJFINSV,SHORT,2018-09-14 14:15:00,2018-09-17 09:15:00,669.0,662.93,2,0.009160157166538063,0.007660157166538064,MID
BAJAJFINSV,LONG,2018-12-06 14:15:00,2018-12-07 11:15:00,565.5,572.08,4,0.01163059417744261,0.01013059417744261,MID
BAJAJFINSV,SHORT,2019-02-06 13:15:00,2019-02-08 15:15:00,621.5,621.18,16,0.0005151085901491381,-0.000984891409850862,MID
BAJAJFINSV,LONG,2019-05-08 09:15:00,2019-05-09 09:15:00,743.1,728.24,7,-0.019999999999999907,-0.021499999999999908,SL
BAJAJFINSV,LONG,2019-12-02 09:15:00,2019-12-02 14:15:00,893.4,896.05,5,0.00296541989767074,0.0014654198976707402,MID
BAJAJFINSV,SHORT,2021-01-19 12:15:00,2021-01-21 09:15:00,886.0,903.72,11,-0.019607843137254943,-0.021107843137254945,SL
BAJAJFINSV,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,1573.95,1549.61,4,0.015703952879025262,0.014203952879025263,MID
BAJAJFINSV,SHORT,2022-07-05 09:15:00,2022-07-05 13:15:00,1168.55,1157.57,4,0.009484119026861304,0.007984119026861304,MID
BAJAJFINSV,SHORT,2022-12-30 10:15:00,2022-12-30 14:15:00,1570.0,1549.4,4,0.013295123331189318,0.011795123331189318,MID
BAJAJFINSV,SHORT,2024-08-20 10:15:00,2024-08-20 13:15:00,1581.0,1612.62,3,-0.019607843137254943,-0.021107843137254945,SL
BAJAJFINSV,LONG,2024-10-03 11:15:00,2024-10-04 09:15:00,1921.75,1883.32,5,-0.020000000000000018,-0.02150000000000002,SL
BAJAJFINSV,LONG,2025-04-01 10:15:00,2025-04-02 09:15:00,1942.65,1951.77,6,0.0046939861259620574,0.0031939861259620574,MID
BAJFINANCE,LONG,2018-04-20 09:15:00,2018-04-20 14:15:00,186.5,187.59,5,0.005834255476852901,0.004334255476852901,MID
BAJFINANCE,SHORT,2020-04-28 14:15:00,2020-04-29 09:15:00,224.0,228.48,2,-0.019607843137254943,-0.021107843137254945,SL
BAJFINANCE,SHORT,2021-04-28 09:15:00,2021-04-28 10:15:00,502.0,512.04,1,-0.019607843137254832,-0.021107843137254834,SL
BAJFINANCE,LONG,2021-09-28 12:15:00,2021-09-29 09:15:00,744.5,756.9,4,0.01665562669806042,0.015155626698060422,MID
BAJFINANCE,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,673.0,659.51,4,0.020453132250126016,0.018953132250126015,MID
BAJFINANCE,LONG,2022-09-26 09:15:00,2022-09-26 10:15:00,733.0,718.34,1,-0.019999999999999907,-0.021499999999999908,SL
BAJFINANCE,SHORT,2022-11-01 09:15:00,2022-11-01 11:15:00,723.0,717.27,2,0.007993218602914576,0.006493218602914576,MID
BAJFINANCE,SHORT,2023-01-30 10:15:00,2023-01-30 13:15:00,603.0,595.76,3,0.012157672510884288,0.010657672510884288,MID
BAJFINANCE,LONG,2023-02-22 09:15:00,2023-02-23 09:15:00,620.5,621.0,7,0.0008115431927100403,-0.0006884568072899598,MID
BAJFINANCE,SHORT,2023-03-22 09:15:00,2023-03-22 14:15:00,583.5,581.79,5,0.0029439765824499364,0.0014439765824499364,MID
BAJFINANCE,LONG,2023-07-10 09:15:00,2023-07-10 13:15:00,747.0,752.48,4,0.007341024833896537,0.005841024833896537,MID
BAJFINANCE,LONG,2024-04-16 09:15:00,2024-04-16 13:15:00,696.0,700.41,4,0.006329582117603705,0.004829582117603705,MID
BAJFINANCE,SHORT,2024-08-20 11:15:00,2024-08-21 09:15:00,672.5,671.47,5,0.0015393315100624694,3.9331510062469346e-05,MID
BAJFINANCE,LONG,2024-10-03 12:15:00,2024-10-04 09:15:00,746.0,731.08,4,-0.019999999999999907,-0.021499999999999908,SL
BAJFINANCE,LONG,2024-12-19 09:15:00,2024-12-20 09:15:00,692.0,692.85,7,0.0012215284673027238,-0.00027847153269727623,MID
BDL,SHORT,2019-02-15 09:15:00,2019-02-15 10:15:00,128.5,131.07,1,-0.019607843137254832,-0.021107843137254834,SL
BDL,SHORT,2020-02-19 11:15:00,2020-02-19 12:15:00,145.25,148.16,1,-0.019607843137254943,-0.021107843137254945,SL
BDL,LONG,2022-08-22 09:15:00,2022-08-23 09:15:00,401.9,393.86,7,-0.020000000000000018,-0.02150000000000002,SL
BDL,SHORT,2023-02-16 09:15:00,2023-02-16 10:15:00,425.15,433.65,1,-0.019607843137254832,-0.021107843137254834,SL
BDL,LONG,2024-06-05 09:15:00,2024-06-05 14:15:00,1293.2,1318.81,5,0.01980172220364107,0.01830172220364107,MID
BDL,SHORT,2024-11-01 18:00:00,2024-11-04 09:15:00,1117.0,1072.32,1,0.04166666666666674,0.04016666666666674,TP
BDL,SHORT,2024-11-25 09:15:00,2024-11-26 09:15:00,1008.0,1028.16,7,-0.019607843137254943,-0.021107843137254945,SL
BDL,SHORT,2025-09-10 11:15:00,2025-09-11 09:15:00,1481.1,1510.72,5,-0.019607843137254943,-0.021107843137254945,SL
BERGEPAINT,SHORT,2019-05-20 09:15:00,2019-05-21 09:15:00,256.85,261.99,7,-0.019607843137254943,-0.021107843137254945,SL
BERGEPAINT,SHORT,2024-04-30 09:15:00,2024-04-30 14:15:00,514.0,512.76,5,0.0024225825702395287,0.0009225825702395287,MID
BERGEPAINT,LONG,2025-04-25 09:15:00,2025-04-28 09:15:00,557.25,546.1,7,-0.020000000000000018,-0.02150000000000002,SL
BHARTIARTL,LONG,2023-06-14 09:15:00,2023-06-14 13:15:00,821.35,827.89,4,0.007960030036292753,0.006460030036292754,MID
BHARTIARTL,SHORT,2024-11-25 09:15:00,2024-11-25 11:15:00,1602.0,1574.32,2,0.017581919913312483,0.01608191991331248,MID
BHARTIARTL,LONG,2024-12-17 10:15:00,2024-12-18 12:15:00,1630.4,1597.79,9,-0.020000000000000018,-0.02150000000000002,SL
BHARTIARTL,LONG,2025-07-11 09:15:00,2025-07-14 09:15:00,1939.9,1901.1,7,-0.020000000000000018,-0.02150000000000002,SL
BHARTIHEXA,LONG,2025-06-06 10:15:00,2025-06-06 14:15:00,1804.3,1824.61,4,0.011257273057331707,0.009757273057331707,MID
BHARTIHEXA,LONG,2025-07-07 09:15:00,2025-07-08 09:15:00,1862.0,1824.76,7,-0.020000000000000018,-0.02150000000000002,SL
BPCL,SHORT,2018-03-01 10:15:00,2018-03-05 09:15:00,200.4,198.32,6,0.010492290005525096,0.008992290005525096,MID
BPCL,SHORT,2018-09-14 12:15:00,2018-09-17 10:15:00,156.55,159.68,5,-0.019607843137254943,-0.021107843137254945,SL
BPCL,SHORT,2018-10-24 09:15:00,2018-10-24 14:15:00,124.5,122.77,5,0.014050710181536807,0.012550710181536808,MID
BPCL,SHORT,2018-11-02 09:15:00,2018-11-02 11:15:00,130.75,133.36,2,-0.019607843137254943,-0.021107843137254945,SL
BPCL,SHORT,2020-03-09 09:15:00,2020-03-09 10:15:00,198.2,202.16,1,-0.019607843137254943,-0.021107843137254945,SL
BPCL,SHORT,2021-04-01 14:15:00,2021-04-05 09:15:00,198.7,195.01,2,0.018931322148357133,0.01743132214835713,MID
BPCL,SHORT,2021-09-28 09:15:00,2021-09-28 14:15:00,193.3,192.86,5,0.002276291607049563,0.0007762916070495631,MID
BPCL,SHORT,2021-11-08 09:15:00,2021-11-10 09:15:00,192.1,195.94,14,-0.019607843137254943,-0.021107843137254945,SL
BPCL,LONG,2022-04-25 10:15:00,2022-04-26 09:15:00,166.9,167.16,6,0.0015532141741256833,5.321417412568327e-05,MID
BPCL,LONG,2023-05-12 09:15:00,2023-05-17 09:15:00,162.2,162.61,21,0.002519646640554818,0.0010196466405548179,MID
BPCL,SHORT,2023-06-07 09:15:00,2023-06-07 12:15:00,162.05,165.29,3,-0.019607843137254943,-0.021107843137254945,SL
BPCL,SHORT,2024-03-21 09:15:00,2024-03-22 09:15:00,277.5,283.05,7,-0.019607843137254943,-0.021107843137254945,SL
BPCL,SHORT,2024-03-22 09:15:00,2024-03-22 13:15:00,286.0,282.67,4,0.011781279861015737,0.010281279861015737,MID
BPCL,SHORT,2024-11-25 09:15:00,2024-11-25 14:15:00,294.45,289.55,5,0.01691293230452917,0.015412932304529172,MID
BPCL,SHORT,2025-02-05 09:15:00,2025-02-06 13:15:00,258.35,258.28,11,0.00026583732340235144,-0.0012341626765976486,MID
BRITANNIA,SHORT,2019-02-21 10:15:00,2019-02-22 12:15:00,2990.0,3049.8,9,-0.019607843137254943,-0.021107843137254945,SL
BRITANNIA,SHORT,2021-01-06 09:15:00,2021-01-06 11:15:00,3599.2,3564.21,2,0.009817300118549532,0.008317300118549533,MID
BRITANNIA,SHORT,2023-01-05 09:15:00,2023-01-05 12:15:00,4358.6,4302.71,3,0.012989724935624336,0.011489724935624336,MID
BRITANNIA,LONG,2023-02-15 09:15:00,2023-02-15 13:15:00,4537.5,4558.59,4,0.004647933871829046,0.0031479338718290464,MID
BRITANNIA,SHORT,2025-03-05 12:15:00,2025-03-06 09:15:00,4702.6,4690.44,4,0.0025925877958983268,0.0010925877958983267,MID
BRITANNIA,LONG,2025-07-11 12:15:00,2025-07-14 09:15:00,5734.0,5771.66,4,0.006568306899784826,0.005068306899784826,MID
BRITANNIA,LONG,2025-09-17 09:15:00,2025-09-17 14:15:00,6064.0,6095.48,5,0.00519103421060696,0.0036910342106069595,MID
BSE,SHORT,2018-04-02 10:15:00,2018-04-02 13:15:00,87.0,85.81,3,0.013820705801309341,0.012320705801309341,MID
BSE,LONG,2018-04-18 09:15:00,2018-04-18 10:15:00,91.5,91.9,1,0.004355464630764638,0.0028554646307646383,MID
BSE,LONG,2018-06-21 14:15:00,2018-06-22 09:15:00,95.0,95.04,2,0.0004158083383174471,-0.001084191661682553,MID
BSE,SHORT,2018-09-06 10:15:00,2018-09-07 09:15:00,82.5,81.82,6,0.008356598772381707,0.006856598772381707,MID
BSE,SHORT,2018-10-16 09:15:00,2018-10-16 12:15:00,72.5,71.32,3,0.016486977415464565,0.014986977415464566,MID
BSE,LONG,2019-04-15 13:15:00,2019-04-15 14:15:00,69.0,69.25,1,0.0036915645101809336,0.0021915645101809335,MID
BSE,LONG,2019-06-24 09:15:00,2019-06-24 10:15:00,68.0,68.25,1,0.0036377437618548836,0.0021377437618548835,MID
BSE,LONG,2019-09-13 09:15:00,2019-09-13 10:15:00,59.0,59.69,1,0.011702160516167126,0.010202160516167126,MID
BSE,SHORT,2020-04-09 09:15:00,2020-04-09 11:15:00,36.5,35.51,2,0.02798266023410534,0.026482660234105337,MID
BSE,LONG,2020-07-14 10:15:00,2020-07-14 15:15:00,54.5,54.72,5,0.00405877810226718,0.00255877810226718,MID
BSE,LONG,2020-09-21 13:15:00,2020-09-22 09:15:00,59.5,58.31,3,-0.019999999999999907,-0.021499999999999908,SL
BSE,SHORT,2021-03-31 14:15:00,2021-03-31 15:15:00,64.0,63.15,1,0.013422672864466634,0.011922672864466634,MID
BSE,SHORT,2022-05-31 09:15:00,2022-05-31 14:15:00,247.5,252.45,5,-0.019607843137254943,-0.021107843137254945,SL
BSE,SHORT,2023-03-06 09:15:00,2023-03-06 10:15:00,159.5,162.69,1,-0.019607843137254943,-0.021107843137254945,SL
BSE,SHORT,2024-03-21 09:15:00,2024-03-21 12:15:00,719.0,733.38,3,-0.019607843137254943,-0.021107843137254945,SL
BSE,LONG,2024-04-29 09:15:00,2024-04-29 10:15:00,899.0,934.96,1,0.040000000000000036,0.038500000000000034,TP
BSE,LONG,2025-01-27 09:15:00,2025-01-27 13:15:00,1865.0,1827.7,4,-0.020000000000000018,-0.02150000000000002,SL
BSE,SHORT,2025-03-18 14:15:00,2025-03-19 09:15:00,1387.0,1414.74,2,-0.019607843137254943,-0.021107843137254945,SL
BSE,SHORT,2025-03-19 09:15:00,2025-03-19 14:15:00,1438.5,1467.27,5,-0.019607843137254943,-0.021107843137254945,SL
BSE,LONG,2025-04-07 09:15:00,2025-04-07 14:15:00,1671.5,1726.15,5,0.03269494709852605,0.03119494709852605,MID
BSE,LONG,2025-05-22 10:15:00,2025-05-23 09:15:00,2304.5,2396.68,6,0.040000000000000036,0.038500000000000034,TP
BSE,SHORT,2025-10-06 09:15:00,2025-10-07 09:15:00,2186.0,2229.72,7,-0.019607843137255054,-0.021107843137255056,SL
BSE,LONG,2025-11-06 09:15:00,2025-11-06 14:15:00,2445.1,2454.0,5,0.0036393995527950196,0.0021393995527950196,MID
CEATLTD,SHORT,2018-05-28 09:15:00,2018-05-28 14:15:00,1409.8,1395.07,5,0.010560534932636534,0.009060534932636534,MID
CEATLTD,LONG,2020-09-21 13:15:00,2020-09-22 09:15:00,908.85,918.49,3,0.010604558199617475,0.009104558199617476,MID
CEATLTD,LONG,2023-12-20 13:15:00,2023-12-21 09:15:00,2337.0,2290.26,3,-0.02000000000000013,-0.02150000000000013,SL
CEATLTD,SHORT,2025-08-18 10:15:00,2025-08-18 14:15:00,3315.5,3226.56,4,0.027564820946425872,0.02606482094642587,MID
CHOLAFIN,SHORT,2018-05-28 10:15:00,2018-05-28 14:15:00,312.0,308.81,4,0.010345515646594139,0.00884551564659414,MID
CHOLAFIN,SHORT,2018-10-10 11:15:00,2018-10-10 15:15:00,237.25,231.13,4,0.026458224910002937,0.024958224910002935,MID
CHOLAFIN,LONG,2020-07-14 10:15:00,2020-07-14 13:15:00,197.05,199.41,3,0.01198824450082503,0.01048824450082503,MID
CHOLAFIN,SHORT,2021-07-06 09:15:00,2021-07-06 11:15:00,531.2,522.42,2,0.016803624427149666,0.015303624427149666,MID
CHOLAFIN,SHORT,2022-01-03 10:15:00,2022-01-04 10:15:00,533.8,544.48,7,-0.019607843137254943,-0.021107843137254945,SL
CHOLAFIN,SHORT,2023-01-13 09:15:00,2023-01-16 11:15:00,705.65,705.45,9,0.0002801482033183422,-0.0012198517966816578,MID
CHOLAFIN,LONG,2024-10-03 09:15:00,2024-10-03 13:15:00,1542.75,1511.9,4,-0.020000000000000018,-0.02150000000000002,SL
CHOLAFIN,LONG,2024-12-13 09:15:00,2024-12-13 14:15:00,1297.55,1308.11,5,0.008138137701430459,0.006638137701430459,MID
CHOLAFIN,SHORT,2025-01-02 09:15:00,2025-01-02 12:15:00,1229.75,1254.34,3,-0.019607843137254943,-0.021107843137254945,SL
CHOLAFIN,LONG,2025-05-08 15:15:00,2025-05-09 15:15:00,1518.3,1519.44,7,0.000750296884891144,-0.000749703115108856,MID
CIPLA,SHORT,2018-04-02 10:15:00,2018-04-02 12:15:00,561.6,572.83,2,-0.019607843137254832,-0.021107843137254834,SL
CIPLA,SHORT,2018-04-02 12:15:00,2018-04-03 09:15:00,573.0,571.7,4,0.002277880769561147,0.0007778807695611469,MID
