date,or_min,direction,entry_time,entry_price,or_high,or_low,or_width_pct,gap_pct,rsi5m,rsi15m,above_sma50,above_sma200,macd_bullish,sl_hit,sl_time,eod_price,pnl_pct_underlying
2024-08-06,10,SHORT,2024-08-06 10:35:00,24176.25,24382.6,24189.5,0.798717749857809,0.5739695157950697,44.125495061066566,46.49257269746213,True,False,False,False,,24033.05,0.5958461368823276
2024-08-06,15,SHORT,2024-08-06 10:35:00,24176.25,24382.6,24189.5,0.798717749857809,0.5739695157950697,44.125495061066566,46.49257269746213,True,False,False,False,,24033.05,0.5958461368823276
2024-08-06,30,SHORT,2024-08-06 10:35:00,24176.25,24382.6,24189.5,0.798717749857809,0.5739695157950697,44.125495061066566,46.49257269746213,True,False,False,False,,24033.05,0.5958461368823276
2024-08-08,5,SHORT,2024-08-08 10:05:00,24126.7,24260.05,24198.4,0.25552603547106656,0.8966818610205429,48.20965760085504,51.3103269974494,True,False,True,True,2024-08-08 12:10:00,24098.7,0.11618884006190378
2024-08-08,10,SHORT,2024-08-08 10:05:00,24126.7,24260.05,24198.4,0.25552603547106656,0.8966818610205429,48.20965760085504,51.3103269974494,True,False,True,True,2024-08-08 12:10:00,24098.7,0.11618884006190378
2024-08-08,15,SHORT,2024-08-08 10:05:00,24126.7,24263.5,24198.4,0.269825545971884,0.8966818610205429,48.20965760085504,51.3103269974494,True,False,True,True,2024-08-08 12:10:00,24098.7,0.11618884006190378
2024-08-08,30,SHORT,2024-08-08 10:05:00,24126.7,24263.5,24192.85,0.2928291063427715,0.8966818610205429,48.20965760085504,51.3103269974494,True,False,True,True,2024-08-08 12:10:00,24098.7,0.11618884006190378
2024-08-09,5,LONG,2024-08-09 09:25:00,24388.95,24387.35,24315.9,0.29296054155671764,1.195707652279987,75.17629540086314,64.81456131691282,True,True,True,False,,24364.4,-0.10066034003103352
2024-08-09,10,LONG,2024-08-09 09:45:00,24415.0,24405.4,24315.9,0.36657792340774115,1.195707652279987,75.40546835907388,62.631112076823605,True,True,True,False,,24364.4,-0.20724964161376036
2024-08-09,15,LONG,2024-08-09 09:45:00,24415.0,24405.4,24315.9,0.36657792340774115,1.195707652279987,75.40546835907388,62.631112076823605,True,True,True,False,,24364.4,-0.20724964161376036
2024-08-12,5,SHORT,2024-08-12 09:45:00,24253.85,24323.7,24259.25,0.2657310076544579,-0.18202787673819998,29.568257279256116,34.549996674745714,False,True,False,True,2024-08-12 10:40:00,24348.8,-0.3899576159810736
2024-08-12,10,SHORT,2024-08-12 09:45:00,24253.85,24323.7,24259.25,0.2657310076544579,-0.18202787673819998,29.568257279256116,34.549996674745714,False,True,False,True,2024-08-12 10:40:00,24348.8,-0.3899576159810736
2024-08-12,15,SHORT,2024-08-12 09:45:00,24253.85,24323.7,24259.25,0.2657310076544579,-0.18202787673819998,29.568257279256116,34.549996674745714,False,True,False,True,2024-08-12 10:40:00,24348.8,-0.3899576159810736
2024-08-12,30,SHORT,2024-08-12 09:50:00,24229.45,24323.7,24247.75,0.31346151068225125,-0.18202787673819998,26.131953767924315,34.549996674745714,False,False,False,True,2024-08-12 10:40:00,24348.8,-0.4901678932842657
2024-08-13,5,SHORT,2024-08-13 10:20:00,24298.25,24359.95,24308.35,0.2123609724980284,-0.026490011828106397,34.438709320584906,38.22892204274003,False,False,False,False,,24141.2,0.6505476115520326
2024-08-13,10,SHORT,2024-08-13 10:20:00,24298.25,24359.95,24308.35,0.2123609724980284,-0.026490011828106397,34.438709320584906,38.22892204274003,False,False,False,False,,24141.2,0.6505476115520326
2024-08-13,15,SHORT,2024-08-13 10:20:00,24298.25,24359.95,24308.35,0.2123609724980284,-0.026490011828106397,34.438709320584906,38.22892204274003,False,False,False,False,,24141.2,0.6505476115520326
2024-08-13,30,SHORT,2024-08-13 10:20:00,24298.25,24359.95,24299.4,0.24919490086734342,-0.026490011828106397,34.438709320584906,38.22892204274003,False,False,False,False,,24141.2,0.6505476115520326
2024-08-14,5,SHORT,2024-08-14 09:30:00,24129.95,24196.5,24130.3,0.27434785401544853,0.17894719400859405,39.8960034236998,28.030315142792105,False,False,True,False,,24144.5,-0.06026217150904012
2024-08-14,10,SHORT,2024-08-14 09:30:00,24129.95,24196.5,24130.3,0.27434785401544853,0.17894719400859405,39.8960034236998,28.030315142792105,False,False,True,False,,24144.5,-0.06026217150904012
2024-08-16,5,SHORT,2024-08-16 09:55:00,24300.15,24396.55,24302.8,0.3858000876537799,0.7883783056182425,60.177404612310156,62.50248648302807,True,True,True,True,2024-08-16 12:00:00,24539.2,-0.9741556366955728
2024-08-16,10,SHORT,2024-08-16 09:55:00,24300.15,24403.55,24302.8,0.4146064941985954,0.7883783056182425,60.177404612310156,62.50248648302807,True,True,True,True,2024-08-16 12:00:00,24539.2,-0.9741556366955728
2024-08-16,15,SHORT,2024-08-16 09:55:00,24300.15,24403.55,24302.8,0.4146064941985954,0.7883783056182425,60.177404612310156,62.50248648302807,True,True,True,True,2024-08-16 12:00:00,24539.2,-0.9741556366955728
2024-08-16,30,SHORT,2024-08-16 09:55:00,24300.15,24403.55,24302.8,0.4146064941985954,0.7883783056182425,60.177404612310156,62.50248648302807,True,True,True,True,2024-08-16 12:00:00,24539.2,-0.9741556366955728
2024-08-19,5,SHORT,2024-08-19 09:25:00,24581.1,24638.8,24593.6,0.18388111191118675,0.39589717676207226,66.95640462610336,74.09176961359833,True,True,True,False,,24579.0,0.008543878921019044
2024-08-19,10,SHORT,2024-08-19 09:50:00,24571.8,24638.8,24576.25,0.25456010548677455,0.39589717676207226,57.43186847200363,70.38926928719724,True,True,False,False,,24579.0,-0.029293299157817643
2024-08-19,15,SHORT,2024-08-19 09:50:00,24571.8,24638.8,24576.25,0.25456010548677455,0.39589717676207226,57.43186847200363,70.38926928719724,True,True,False,False,,24579.0,-0.029293299157817643
2024-08-19,30,SHORT,2024-08-19 09:50:00,24571.8,24638.8,24576.25,0.25456010548677455,0.39589717676207226,57.43186847200363,70.38926928719724,True,True,False,False,,24579.0,-0.029293299157817643
2024-08-20,5,LONG,2024-08-20 09:40:00,24669.75,24660.3,24613.35,0.19031404858176806,0.2843891126571574,75.45222226778698,72.71555251544925,True,True,True,False,,24672.85,0.012565996817959224
2024-08-20,10,LONG,2024-08-20 09:40:00,24669.75,24660.3,24607.2,0.21524336484965817,0.2843891126571574,75.45222226778698,72.71555251544925,True,True,True,False,,24672.85,0.012565996817959224
2024-08-20,15,LONG,2024-08-20 09:40:00,24669.75,24660.3,24607.2,0.21524336484965817,0.2843891126571574,75.45222226778698,72.71555251544925,True,True,True,False,,24672.85,0.012565996817959224
2024-08-20,30,LONG,2024-08-20 09:55:00,24695.6,24688.1,24607.2,0.3275887202578509,0.2843891126571574,77.69104769849467,75.3740141551776,True,True,True,False,,24672.85,-0.09212167349649247
2024-08-21,5,LONG,2024-08-21 10:10:00,24712.75,24708.1,24654.5,0.21689209011542038,0.031208393031212367,55.443047943140925,58.62197740785433,True,True,True,False,,24781.9,0.2798150752142181
2024-08-21,10,LONG,2024-08-21 10:10:00,24712.75,24708.1,24654.5,0.21689209011542038,0.031208393031212367,55.443047943140925,58.62197740785433,True,True,True,False,,24781.9,0.2798150752142181
2024-08-21,15,LONG,2024-08-21 10:10:00,24712.75,24708.1,24654.5,0.21689209011542038,0.031208393031212367,55.443047943140925,58.62197740785433,True,True,True,False,,24781.9,0.2798150752142181
2024-08-21,30,LONG,2024-08-21 10:10:00,24712.75,24708.1,24654.5,0.21689209011542038,0.031208393031212367,55.443047943140925,58.62197740785433,True,True,True,False,,24781.9,0.2798150752142181
2024-08-22,5,SHORT,2024-08-22 09:45:00,24798.45,24867.35,24802.7,0.2607017777320672,0.3288690536238148,58.01387856542491,67.63240947395897,True,True,True,False,,24810.9,-0.050179558178065076
2024-08-22,10,SHORT,2024-08-22 09:45:00,24798.45,24867.35,24798.85,0.27622694160320505,0.3288690536238148,58.01387856542491,67.63240947395897,True,True,True,False,,24810.9,-0.050179558178065076
2024-08-22,15,SHORT,2024-08-22 09:45:00,24798.45,24867.35,24798.85,0.27622694160320505,0.3288690536238148,58.01387856542491,67.63240947395897,True,True,True,False,,24810.9,-0.050179558178065076
2024-08-26,5,LONG,2024-08-26 09:25:00,24919.25,24917.3,24874.7,0.17095217552694622,0.38370232438160734,82.02226343940933,77.50969424394522,True,True,True,False,,25011.45,0.36999508412172144
2024-08-26,10,LONG,2024-08-26 09:30:00,24939.1,24920.0,24874.7,0.1816424810839175,0.38370232438160734,84.32586050344199,83.06234482097813,True,True,True,False,,25011.45,0.2901066999210222
2024-08-26,15,LONG,2024-08-26 09:35:00,24967.85,24939.5,24874.7,0.25953376041589193,0.38370232438160734,86.93673132483298,83.06234482097813,True,True,True,False,,25011.45,0.17462456719341546
2024-08-26,30,LONG,2024-08-26 10:10:00,25008.35,24987.55,24874.7,0.4512492827395592,0.38370232438160734,83.92467514340711,84.37194802354445,True,True,True,False,,25011.45,0.012395859782832197
2024-08-27,5,SHORT,2024-08-27 09:35:00,24985.2,25037.7,24988.0,0.19891775931351652,0.05337555399627103,33.96666951839575,56.2517004938053,False,True,False,True,2024-08-27 10:00:00,24997.05,-0.04740559386007259
2024-08-27,10,SHORT,2024-08-27 09:35:00,24985.2,25037.7,24988.0,0.19891775931351652,0.05337555399627103,33.96666951839575,56.2517004938053,False,True,False,True,2024-08-27 10:00:00,24997.05,-0.04740559386007259
2024-08-27,15,LONG,2024-08-27 10:00:00,25038.3,25037.7,24983.9,0.21487081790696363,0.05337555399627103,62.258307170717345,59.004735580074254,True,True,True,False,,24997.05,-0.16474760666658206
2024-08-27,30,LONG,2024-08-27 10:00:00,25038.3,25037.7,24973.65,0.2558081019877519,0.05337555399627103,62.258307170717345,59.004735580074254,True,True,True,False,,24997.05,-0.16474760666658206
2024-08-28,5,SHORT,2024-08-28 09:30:00,24970.9,25048.15,25000.35,0.19142281615801957,0.13501593187996708,32.90924981708177,40.81472294790576,False,False,False,True,2024-08-28 11:15:00,25044.85,-0.2952702851085065
2024-08-28,10,SHORT,2024-08-28 09:30:00,24970.9,25048.15,25000.35,0.19142281615801957,0.13501593187996708,32.90924981708177,40.81472294790576,False,False,False,True,2024-08-28 11:15:00,25044.85,-0.2952702851085065
2024-08-28,15,LONG,2024-08-28 11:15:00,25065.65,25048.15,24970.15,0.31118283387823575,0.13501593187996708,65.29634191460184,60.02123329577227,True,True,True,False,,25044.85,-0.08298208903421145
2024-08-28,30,LONG,2024-08-28 11:15:00,25065.65,25048.15,24964.65,0.33312521319016264,0.13501593187996708,65.29634191460184,60.02123329577227,True,True,True,False,,25044.85,-0.08298208903421145
2024-08-29,5,LONG,2024-08-29 09:25:00,25054.25,25051.35,25017.5,0.13510681820449044,-0.03813159192408433,41.072332059537324,45.54260060034845,False,True,False,True,2024-08-29 14:00:00,25156.75,0.4091122264685554
2024-08-29,10,LONG,2024-08-29 09:45:00,25090.0,25073.65,25017.5,0.22379434037465706,-0.03813159192408433,58.47277856554796,58.031239298348254,True,True,True,True,2024-08-29 14:00:00,25156.75,0.2660422479075386
2024-08-29,15,LONG,2024-08-29 09:45:00,25090.0,25073.65,25017.5,0.22379434037465706,-0.03813159192408433,58.47277856554796,58.031239298348254,True,True,True,True,2024-08-29 14:00:00,25156.75,0.2660422479075386
2024-08-29,30,LONG,2024-08-29 09:50:00,25100.4,25091.35,25017.5,0.294218418829973,-0.03813159192408433,61.847067396765375,58.031239298348254,True,True,True,True,2024-08-29 14:00:00,25156.75,0.22449841436789075
2024-08-30,5,SHORT,2024-08-30 09:30:00,25207.1,25257.65,25224.1,0.13309742096473975,0.36948333946158485,60.20914917360852,61.486671053791255,True,True,True,False,,25247.0,-0.15803857884105765
2024-08-30,10,SHORT,2024-08-30 09:30:00,25207.1,25258.8,25224.1,0.13765962764459508,0.36948333946158485,60.20914917360852,61.486671053791255,True,True,True,False,,25247.0,-0.15803857884105765
2024-08-30,15,SHORT,2024-08-30 10:15:00,25205.5,25258.8,25206.3,0.20828787367836388,0.36948333946158485,56.05161103753742,60.67090405867098,True,True,False,False,,25247.0,-0.16437596546123867
2024-08-30,30,SHORT,2024-08-30 10:15:00,25205.5,25258.8,25205.55,0.2112634147309119,0.36948333946158485,56.05161103753742,60.67090405867098,True,True,False,False,,25247.0,-0.16437596546123867
2024-09-02,5,SHORT,2024-09-02 09:30:00,25285.75,25333.65,25290.45,0.17084721631749397,0.3430110508179096,61.20261085186983,72.69064346834,True,True,True,False,,25273.9,0.04688631354874406
2024-09-02,10,SHORT,2024-09-02 09:30:00,25285.75,25333.65,25290.45,0.17084721631749397,0.3430110508179096,61.20261085186983,72.69064346834,True,True,True,False,,25273.9,0.04688631354874406
2024-09-02,15,SHORT,2024-09-02 12:40:00,25276.8,25333.65,25283.2,0.19959013799215378,0.3430110508179096,37.66254309860936,52.142754118581934,False,True,False,False,,25273.9,0.011474287703916453
2024-09-02,30,SHORT,2024-09-02 12:40:00,25276.8,25333.65,25281.75,0.20532662362324922,0.3430110508179096,37.66254309860936,52.142754118581934,False,True,False,False,,25273.9,0.011474287703916453
2024-09-03,5,SHORT,2024-09-03 09:55:00,25253.65,25321.7,25255.1,0.26372425372174785,0.1562877118292061,40.784075493299135,44.89789993426207,False,True,False,False,,25268.85,-0.0601531134182931
2024-09-03,10,SHORT,2024-09-03 09:55:00,25253.65,25321.7,25255.1,0.26372425372174785,0.1562877118292061,40.784075493299135,44.89789993426207,False,True,False,False,,25268.85,-0.0601531134182931
2024-09-03,15,SHORT,2024-09-03 09:55:00,25253.65,25321.7,25255.1,0.26372425372174785,0.1562877118292061,40.784075493299135,44.89789993426207,False,True,False,False,,25268.85,-0.0601531134182931
2024-09-03,30,SHORT,2024-09-03 09:55:00,25253.65,25321.7,25255.1,0.26372425372174785,0.1562877118292061,40.784075493299135,44.89789993426207,False,True,False,False,,25268.85,-0.0601531134182931
2024-09-04,5,LONG,2024-09-04 10:05:00,25136.75,25133.1,25083.8,0.19612718430186588,-0.7079863151666865,33.7309192110944,35.692874834714985,False,False,False,False,,25206.35,0.27688543666146703
2024-09-04,10,LONG,2024-09-04 10:05:00,25136.75,25133.1,25083.8,0.19612718430186588,-0.7079863151666865,33.7309192110944,35.692874834714985,False,False,False,False,,25206.35,0.27688543666146703
2024-09-04,15,LONG,2024-09-04 10:05:00,25136.75,25133.1,25083.8,0.19612718430186588,-0.7079863151666865,33.7309192110944,35.692874834714985,False,False,False,False,,25206.35,0.27688543666146703
2024-09-04,30,LONG,2024-09-04 10:05:00,25136.75,25133.1,25083.8,0.19612718430186588,-0.7079863151666865,33.7309192110944,35.692874834714985,False,False,False,False,,25206.35,0.27688543666146703
2024-09-05,5,SHORT,2024-09-05 09:25:00,25217.1,25275.45,25233.1,0.16794159518740134,0.17515427660093064,61.17872267552732,59.58723671928274,True,False,True,False,,25144.8,0.2875345995991152
2024-09-05,10,SHORT,2024-09-05 09:45:00,25206.65,25275.45,25207.95,0.2677864769812728,0.17515427660093064,55.779255920387456,57.59709667886798,True,False,False,False,,25144.8,0.24597531099870285
2024-09-05,15,SHORT,2024-09-05 10:05:00,25203.5,25275.45,25203.8,0.28428591267086495,0.17515427660093064,53.115975290625165,56.40089893900993,True,False,False,False,,25144.8,0.23344786993733102
2024-09-05,30,SHORT,2024-09-05 10:25:00,25175.45,25275.45,25187.0,0.35133433563253375,0.17515427660093064,39.03127268027488,47.46862876348191,False,False,False,False,,25144.8,0.12189399000985812
2024-09-06,5,LONG,2024-09-06 09:25:00,25138.0,25131.65,25085.1,0.18517781844221065,-0.20322293277337256,46.28457674801898,37.18985234918067,False,False,False,True,2024-09-06 09:40:00,24868.5,-1.072082106770622
2024-09-06,10,SHORT,2024-09-06 09:40:00,25064.3,25157.85,25085.1,0.290253468080098,-0.20322293277337256,31.765288483162877,22.645682707111277,False,False,False,False,,24868.5,0.7873414158473535
2024-09-06,15,SHORT,2024-09-06 09:40:00,25064.3,25168.75,25085.1,0.33374161656220785,-0.20322293277337256,31.765288483162877,22.645682707111277,False,False,False,False,,24868.5,0.7873414158473535
2024-09-06,30,SHORT,2024-09-06 09:50:00,24991.15,25168.75,25005.9,0.6516306772597441,-0.20322293277337256,23.24040265379655,16.21498924373232,False,False,False,False,,24868.5,0.49319420149989135
2024-09-09,5,SHORT,2024-09-09 09:25:00,24755.65,24827.8,24770.7,0.230654416264564,-0.1813539216277582,28.38420328928747,26.27299812745042,False,False,False,True,2024-09-09 09:35:00,24942.25,-0.7481281760867597
2024-09-09,10,LONG,2024-09-09 09:35:00,24841.9,24827.8,24754.3,0.29587108876535206,-0.1813539216277582,49.657621461598325,39.42648883447393,False,False,False,False,,24942.25,0.403954608946977
2024-09-09,15,LONG,2024-09-09 09:35:00,24841.9,24827.8,24753.15,0.3005003643038488,-0.1813539216277582,49.657621461598325,39.42648883447393,False,False,False,False,,24942.25,0.403954608946977
2024-09-09,30,LONG,2024-09-09 10:40:00,24888.85,24868.45,24753.15,0.4632596524146325,-0.1813539216277582,60.47697655849361,49.211265960398336,True,False,True,False,,24942.25,0.21455390666904606
2024-09-10,5,SHORT,2024-09-10 09:45:00,24937.1,25014.8,24966.15,0.195090848575006,0.22912928865679305,50.68986839223755,51.99198412736604,True,False,False,True,2024-09-10 11:55:00,25052.1,-0.4590433536509897
2024-09-10,10,SHORT,2024-09-10 09:45:00,24937.1,25014.8,24966.15,0.195090848575006,0.22912928865679305,50.68986839223755,51.99198412736604,True,False,False,True,2024-09-10 11:55:00,25052.1,-0.4590433536509897
2024-09-10,15,SHORT,2024-09-10 09:45:00,24937.1,25014.8,24966.15,0.195090848575006,0.22912928865679305,50.68986839223755,51.99198412736604,True,False,False,True,2024-09-10 11:55:00,25052.1,-0.4590433536509897
2024-09-10,30,SHORT,2024-09-10 09:50:00,24913.05,25014.8,24931.95,0.33255663196597185,0.22912928865679305,43.6832461760556,51.99198412736604,True,False,False,True,2024-09-10 11:55:00,25052.1,-0.5550432897840851
2024-09-11,5,LONG,2024-09-11 09:35:00,25046.85,25038.6,24998.65,0.1595010949480557,-0.07224943218332447,48.09797539138998,55.94150406934684,False,True,False,True,2024-09-11 14:00:00,24951.8,-0.3794888379177408
2024-09-11,10,LONG,2024-09-11 09:35:00,25046.85,25038.6,24981.3,0.22877128261637403,-0.07224943218332447,48.09797539138998,55.94150406934684,False,True,False,True,2024-09-11 14:00:00,24951.8,-0.3794888379177408
2024-09-11,15,LONG,2024-09-11 09:35:00,25046.85,25038.6,24981.3,0.22877128261637403,-0.07224943218332447,48.09797539138998,55.94150406934684,False,True,False,True,2024-09-11 14:00:00,24951.8,-0.3794888379177408
2024-09-11,30,LONG,2024-09-11 10:35:00,25075.7,25073.5,24981.3,0.3676866448394291,-0.07224943218332447,57.11802988431632,58.78182906736329,True,True,True,True,2024-09-11 14:00:00,24951.8,-0.4941038535315134
2024-09-12,5,SHORT,2024-09-12 09:35:00,25009.95,25059.65,25010.1,0.1981211477831939,0.4322333458908867,55.152155483380106,54.52168851001982,False,True,True,True,2024-09-12 14:00:00,25314.95,-1.2048216567680403
2024-09-12,10,SHORT,2024-09-12 09:35:00,25009.95,25072.55,25010.1,0.24970061915357977,0.4322333458908867,55.152155483380106,54.52168851001982,False,True,True,True,2024-09-12 14:00:00,25314.95,-1.2048216567680403
2024-09-12,15,SHORT,2024-09-12 09:35:00,25009.95,25072.55,25010.1,0.24970061915357977,0.4322333458908867,55.152155483380106,54.52168851001982,False,True,True,True,2024-09-12 14:00:00,25314.95,-1.2048216567680403
2024-09-12,30,SHORT,2024-09-12 09:50:00,24994.75,25072.55,25008.45,0.2564538553096092,0.4322333458908867,50.548273703105025,47.33484556310711,False,False,True,True,2024-09-12 14:00:00,25314.95,-1.2648652278594352
2024-09-13,5,SHORT,2024-09-13 09:25:00,25315.9,25430.5,25321.95,0.4287819117629603,0.4562521355957694,61.21153007990736,68.94976394017642,True,True,False,False,,25343.55,-0.10910073766302597
2024-09-17,5,LONG,2024-09-17 11:20:00,25428.35,25416.9,25356.85,0.2361537417882124,0.28942275253467376,67.78643021459126,65.31302052121652,True,True,True,False,,25407.15,-0.0833715125047374
2024-09-17,10,LONG,2024-09-17 11:20:00,25428.35,25416.9,25356.85,0.2361537417882124,0.28942275253467376,67.78643021459126,65.31302052121652,True,True,True,False,,25407.15,-0.0833715125047374
2024-09-17,15,LONG,2024-09-17 11:20:00,25428.35,25416.9,25356.85,0.2361537417882124,0.28942275253467376,67.78643021459126,65.31302052121652,True,True,True,False,,25407.15,-0.0833715125047374
2024-09-17,30,LONG,2024-09-17 11:20:00,25428.35,25416.9,25356.85,0.2361537417882124,0.28942275253467376,67.78643021459126,65.31302052121652,True,True,True,False,,25407.15,-0.0833715125047374
2024-09-18,5,LONG,2024-09-18 09:40:00,25433.7,25418.15,25380.8,0.1468524044869688,-0.01869552468497515,58.001023596825334,61.231200656263184,True,True,True,True,2024-09-18 13:10:00,25343.45,-0.354844163452428
2024-09-18,10,LONG,2024-09-18 09:40:00,25433.7,25418.15,25380.8,0.1468524044869688,-0.01869552468497515,58.001023596825334,61.231200656263184,True,True,True,True,2024-09-18 13:10:00,25343.45,-0.354844163452428
2024-09-18,15,LONG,2024-09-18 09:40:00,25433.7,25418.15,25380.8,0.1468524044869688,-0.01869552468497515,58.001023596825334,61.231200656263184,True,True,True,True,2024-09-18 13:10:00,25343.45,-0.354844163452428
2024-09-18,30,LONG,2024-09-18 10:40:00,25466.5,25440.25,25380.8,0.23344393615141748,-0.01869552468497515,68.66208295135378,66.86630543985927,True,True,True,True,2024-09-18 13:10:00,25343.45,-0.4831837904698322
2024-09-19,5,LONG,2024-09-19 09:40:00,25604.95,25587.1,25481.7,0.41163915571011783,0.5666158317040537,77.37939996669898,71.80426282114712,True,True,True,True,2024-09-19 11:20:00,25445.0,-0.6246838990117132
2024-09-19,10,LONG,2024-09-19 09:40:00,25604.95,25587.1,25481.7,0.41163915571011783,0.5666158317040537,77.37939996669898,71.80426282114712,True,True,True,True,2024-09-19 11:20:00,25445.0,-0.6246838990117132
2024-09-19,15,LONG,2024-09-19 09:40:00,25604.95,25587.1,25481.7,0.41163915571011783,0.5666158317040537,77.37939996669898,71.80426282114712,True,True,True,True,2024-09-19 11:20:00,25445.0,-0.6246838990117132
2024-09-19,30,SHORT,2024-09-19 11:20:00,25470.2,25611.95,25481.7,0.5113819286852871,0.5666158317040537,43.56785527563936,48.572539883168425,True,True,False,False,,25445.0,0.09903713892709387
2024-09-20,5,SHORT,2024-09-20 09:35:00,25453.2,25547.85,25453.3,0.3714660632061952,0.31813715857733627,55.08403843200025,54.33938696638859,True,True,True,True,2024-09-20 09:55:00,25820.35,-1.421940446198433
2024-09-20,10,SHORT,2024-09-20 09:35:00,25453.2,25547.85,25453.3,0.3714660632061952,0.31813715857733627,55.08403843200025,54.33938696638859,True,True,True,True,2024-09-20 09:55:00,25820.35,-1.421940446198433
2024-09-20,15,SHORT,2024-09-20 09:35:00,25453.2,25547.85,25453.3,0.3714660632061952,0.31813715857733627,55.08403843200025,54.33938696638859,True,True,True,True,2024-09-20 09:55:00,25820.35,-1.421940446198433
2024-09-20,30,LONG,2024-09-20 09:55:00,25585.15,25547.85,25426.6,0.47390771599931986,0.31813715857733627,76.89092593679743,68.20525811999514,True,True,True,False,,25820.35,0.9192832561075281
2024-09-23,5,LONG,2024-09-23 09:50:00,25910.8,25910.35,25849.5,0.23484415764854247,0.20216612090850905,66.96091863732255,70.05762219741771,True,True,True,True,2024-09-23 11:45:00,25930.15,0.07467928431388327
2024-09-23,10,LONG,2024-09-23 09:50:00,25910.8,25910.35,25849.5,0.23484415764854247,0.20216612090850905,66.96091863732255,70.05762219741771,True,True,True,True,2024-09-23 11:45:00,25930.15,0.07467928431388327
2024-09-23,15,LONG,2024-09-23 10:05:00,25916.0,25911.7,25849.5,0.2400061737922547,0.20216612090850905,66.92649456015045,69.08052158857798,True,True,True,True,2024-09-23 11:45:00,25930.15,0.054599475227656846
2024-09-23,30,LONG,2024-09-23 10:05:00,25916.0,25911.7,25849.5,0.2400061737922547,0.20216612090850905,66.92649456015045,69.08052158857798,True,True,True,True,2024-09-23 11:45:00,25930.15,0.054599475227656846
2024-09-25,5,LONG,2024-09-25 09:45:00,25952.45,25946.95,25891.7,0.2128893418540446,-0.1183949957867636,64.7509565001756,70.33110111136102,True,True,False,True,2024-09-25 11:50:00,26013.5,0.23523790624777607
2024-09-25,10,LONG,2024-09-25 09:45:00,25952.45,25951.75,25891.7,0.23138470549023027,-0.1183949957867636,64.7509565001756,70.33110111136102,True,True,False,True,2024-09-25 11:50:00,26013.5,0.23523790624777607
2024-09-25,15,LONG,2024-09-25 09:45:00,25952.45,25951.75,25891.7,0.23138470549023027,-0.1183949957867636,64.7509565001756,70.33110111136102,True,True,False,True,2024-09-25 11:50:00,26013.5,0.23523790624777607
2024-09-25,30,SHORT,2024-09-25 11:50:00,25877.75,25954.15,25891.7,0.24132700872371332,-0.1183949957867636,27.7278249028588,46.35680026481125,False,True,False,True,2024-09-25 15:00:00,26013.5,-0.521844426932172
2024-09-26,5,LONG,2024-09-26 10:05:00,26070.5,26051.3,25998.4,0.2029113365681434,-0.031137678513071254,71.27060029109288,74.265415267562,True,True,True,False,,26184.65,0.4378512111390398
2024-09-26,10,LONG,2024-09-26 10:05:00,26070.5,26056.0,25998.4,0.22093937592297253,-0.031137678513071254,71.27060029109288,74.265415267562,True,True,True,False,,26184.65,0.4378512111390398
2024-09-26,15,LONG,2024-09-26 10:05:00,26070.5,26056.0,25998.4,0.22093937592297253,-0.031137678513071254,71.27060029109288,74.265415267562,True,True,True,False,,26184.65,0.4378512111390398
2024-09-26,30,LONG,2024-09-26 10:05:00,26070.5,26056.0,25998.4,0.22093937592297253,-0.031137678513071254,71.27060029109288,74.265415267562,True,True,True,False,,26184.65,0.4378512111390398
2024-09-27,5,LONG,2024-09-27 09:45:00,26260.85,26250.55,26208.9,0.15860111154055492,0.2428903957089279,72.9691349246466,80.46016932653066,True,True,True,True,2024-09-27 12:50:00,26175.0,-0.3269124952162583
2024-09-27,10,LONG,2024-09-27 09:45:00,26260.85,26250.55,26208.9,0.15860111154055492,0.2428903957089279,72.9691349246466,80.46016932653066,True,True,True,True,2024-09-27 12:50:00,26175.0,-0.3269124952162583
2024-09-27,15,LONG,2024-09-27 09:45:00,26260.85,26250.55,26208.9,0.15860111154055492,0.2428903957089279,72.9691349246466,80.46016932653066,True,True,True,True,2024-09-27 12:50:00,26175.0,-0.3269124952162583
2024-09-27,30,LONG,2024-09-27 10:35:00,26270.35,26266.4,26208.9,0.21887793653301157,0.2428903957089279,71.34594011228228,80.96585880115697,True,True,False,True,2024-09-27 12:50:00,26175.0,-0.3629567173638715
2024-09-30,5,SHORT,2024-09-30 09:30:00,26035.25,26134.7,26045.1,0.3441487982639006,-0.43438395415472675,18.673266890163134,24.37653862671864,False,False,False,False,,25822.8,0.822722555261235
2024-09-30,10,SHORT,2024-09-30 09:30:00,26035.25,26134.7,26045.1,0.3441487982639006,-0.43438395415472675,18.673266890163134,24.37653862671864,False,False,False,False,,25822.8,0.822722555261235
2024-09-30,15,SHORT,2024-09-30 09:40:00,26021.7,26134.7,26026.6,0.4154225127489833,-0.43438395415472675,17.396910495696517,24.37653862671864,False,False,False,False,,25822.8,0.7702495469120274
2024-09-30,30,SHORT,2024-09-30 09:50:00,25969.45,26134.7,25979.55,0.5974327527152151,-0.43438395415472675,13.439784868736737,21.320181049299535,False,False,False,False,,25822.8,0.5679089796613912
2024-10-01,5,SHORT,2024-10-01 10:30:00,25761.95,25907.6,25788.05,0.4640564864072761,-0.13302198057529857,33.19448195027604,27.215112836723634,False,False,False,False,,25812.55,-0.19602867597350304
