symbol,side,entry_time,exit_time,entry,exit,gross_pct,net_pct,reason
COALINDIA,LONG,2023-05-08 09:15:00,2023-05-08 14:15:00,214.35,216.46,0.009832352661527599,0.007832352661527599,MID
COALINDIA,LONG,2024-02-20 09:15:00,2024-02-20 15:15:00,418.5,420.5,0.004778972520907976,0.002778972520907976,EOD
COALINDIA,LONG,2024-08-05 10:15:00,2024-08-05 14:15:00,471.3,477.59,0.013335801187634333,0.011335801187634333,MID
COALINDIA,LONG,2025-04-04 09:15:00,2025-04-04 15:15:00,375.4,375.35,-0.00013319126265309844,-0.0021331912626530985,EOD
COALINDIA,LONG,2025-09-18 12:15:00,2025-09-18 15:15:00,380.8,382.65,0.004858193277310852,0.0028581932773108516,EOD
COFORGE,LONG,2018-09-11 14:15:00,2018-09-11 15:15:00,264.0,263.0,-0.0037878787878787845,-0.0057878787878787846,EOD
COFORGE,SHORT,2020-04-23 09:15:00,2020-04-23 11:15:00,230.0,236.81,-0.028758538835351177,-0.03075853883535118,SL
COFORGE,LONG,2021-08-04 09:15:00,2021-08-04 15:15:00,948.0,946.5,-0.0015822784810126667,-0.0035822784810126667,EOD
COFORGE,SHORT,2022-05-18 09:15:00,2022-05-18 11:15:00,813.0,793.09,0.025098405009089886,0.023098405009089884,MID
COFORGE,SHORT,2022-05-30 09:15:00,2022-05-30 15:15:00,777.0,783.0,-0.007662835249042099,-0.0096628352490421,EOD
COFORGE,LONG,2022-11-18 09:15:00,2022-11-18 13:15:00,760.5,765.95,0.0071704823411749,0.0051704823411749,MID
COFORGE,LONG,2022-12-06 10:15:00,2022-12-06 15:15:00,810.5,816.5,0.007402837754472591,0.005402837754472591,EOD
COFORGE,LONG,2023-06-06 09:15:00,2023-06-06 10:15:00,894.0,883.4,-0.011852648657922904,-0.013852648657922904,SL
COFORGE,LONG,2023-06-06 10:15:00,2023-06-06 15:15:00,882.5,883.0,0.0005665722379604166,-0.0014334277620395835,EOD
COFORGE,LONG,2023-12-05 11:15:00,2023-12-05 13:15:00,1104.5,1117.71,0.011956068937223119,0.009956068937223119,MID
COFORGE,LONG,2023-12-20 13:15:00,2023-12-20 14:15:00,1223.0,1207.43,-0.012729557790902346,-0.014729557790902346,SL
COFORGE,LONG,2023-12-20 14:15:00,2023-12-20 15:15:00,1206.0,1206.0,0.0,-0.002,EOD
COFORGE,LONG,2024-01-02 10:15:00,2024-01-02 15:15:00,1207.0,1208.0,0.0008285004142503105,-0.0011714995857496895,EOD
COFORGE,LONG,2024-05-30 09:15:00,2024-05-30 15:15:00,1004.5,1000.0,-0.004479840716774541,-0.006479840716774541,EOD
COFORGE,LONG,2024-10-31 10:15:00,2024-10-31 14:15:00,1495.5,1515.39,0.013302218103111496,0.011302218103111496,MID
COFORGE,SHORT,2025-01-23 09:15:00,2025-01-23 15:15:00,1829.5,1835.0,-0.0029972752043596618,-0.004997275204359662,EOD
COFORGE,SHORT,2025-03-05 09:15:00,2025-03-05 14:15:00,1567.5,1550.45,0.011000062040875669,0.009000062040875669,MID
COFORGE,SHORT,2025-04-21 09:15:00,2025-04-21 12:15:00,1359.0,1386.19,-0.01961719621112268,-0.02161719621112268,SL
COFORGE,SHORT,2025-08-20 12:15:00,2025-08-20 15:15:00,1719.8,1704.8,0.008798686062881256,0.006798686062881256,EOD
COFORGE,LONG,2025-11-14 09:15:00,2025-11-14 12:15:00,1778.9,1762.41,-0.009270993671072647,-0.011270993671072647,SL
COROMANDEL,SHORT,2018-03-15 14:15:00,2018-03-15 15:15:00,525.0,530.29,-0.009975962643208325,-0.011975962643208325,SL
COROMANDEL,SHORT,2019-06-25 14:15:00,2019-06-25 15:15:00,416.95,414.95,0.004819857814194473,0.0028198578141944725,EOD
COROMANDEL,SHORT,2021-09-09 09:15:00,2021-09-09 14:15:00,818.1,814.21,0.004775719652759802,0.002775719652759802,MID
COROMANDEL,LONG,2025-01-13 09:15:00,2025-01-13 10:15:00,1860.35,1833.85,-0.014247270035025239,-0.01624727003502524,SL
DEEPAKFERT,SHORT,2018-11-22 09:15:00,2018-11-22 10:15:00,182.75,189.94,-0.03787705319472512,-0.03987705319472512,SL
DEEPAKFERT,SHORT,2018-11-22 10:15:00,2018-11-22 14:15:00,190.45,182.83,0.04166666666666674,0.03966666666666674,TP
DEEPAKFERT,SHORT,2019-08-09 11:15:00,2019-08-09 13:15:00,88.4,90.81,-0.026540163769979253,-0.028540163769979254,SL
DEEPAKFERT,SHORT,2019-08-09 13:15:00,2019-08-09 15:15:00,91.45,89.8,0.01837416481069054,0.01637416481069054,EOD
DEEPAKFERT,LONG,2021-06-21 09:15:00,2021-06-21 15:15:00,409.1,409.1,0.0,-0.002,EOD
DEEPAKFERT,LONG,2022-01-19 10:15:00,2022-01-19 14:15:00,509.95,514.95,0.009814577922638623,0.007814577922638623,MID
DEEPAKFERT,LONG,2022-02-07 09:15:00,2022-02-07 15:15:00,620.8,620.8,0.0,-0.002,EOD
DEEPAKFERT,LONG,2022-02-08 09:15:00,2022-02-08 15:15:00,589.8,589.8,0.0,-0.002,EOD
DEEPAKFERT,LONG,2022-02-09 09:15:00,2022-02-09 10:15:00,573.0,564.81,-0.014294448443845531,-0.016294448443845533,SL
DEEPAKFERT,LONG,2022-02-09 10:15:00,2022-02-09 14:15:00,560.35,565.56,0.009295342177598753,0.007295342177598753,MID
DEEPAKFERT,LONG,2022-02-11 09:15:00,2022-02-11 15:15:00,562.9,560.75,-0.003819506128974859,-0.005819506128974859,EOD
DEEPAKFERT,LONG,2022-09-01 12:15:00,2022-09-01 15:15:00,870.8,870.8,0.0,-0.002,EOD
DEEPAKFERT,SHORT,2022-12-28 14:15:00,2022-12-28 15:15:00,710.6,712.0,-0.00196629213483146,-0.00396629213483146,EOD
DEEPAKFERT,SHORT,2023-06-01 09:15:00,2023-06-01 15:15:00,556.8,565.4,-0.015217512390231058,-0.01721751239023106,SL
DEEPAKFERT,SHORT,2023-11-29 10:15:00,2023-11-29 12:15:00,624.8,633.45,-0.013662697362872511,-0.015662697362872513,SL
DEEPAKFERT,LONG,2023-12-20 13:15:00,2023-12-20 15:15:00,664.0,649.26,-0.022192269115633545,-0.024192269115633547,SL
DEEPAKFERT,LONG,2025-07-07 09:15:00,2025-07-07 15:15:00,1622.8,1612.6,-0.006285432585654505,-0.008285432585654505,EOD
DIVISLAB,LONG,2018-03-23 09:15:00,2018-03-23 13:15:00,1048.9,1030.58,-0.01746670330240241,-0.01946670330240241,SL
DIVISLAB,LONG,2021-07-27 13:15:00,2021-07-27 15:15:00,4732.65,4800.0,0.014230927704351748,0.012230927704351748,EOD
DIVISLAB,LONG,2021-09-08 12:15:00,2021-09-08 15:15:00,5054.05,5085.0,0.006123801703584286,0.004123801703584286,EOD
DIVISLAB,SHORT,2021-11-26 12:15:00,2021-11-26 13:15:00,4996.0,5062.51,-0.013138320000055215,-0.015138320000055215,SL
DIVISLAB,SHORT,2021-12-29 09:15:00,2021-12-29 14:15:00,4577.0,4621.83,-0.009699883160890876,-0.011699883160890876,SL
DIVISLAB,LONG,2024-08-14 09:15:00,2024-08-14 15:15:00,4705.65,4666.0,-0.008426041035776044,-0.010426041035776044,EOD
DIVISLAB,SHORT,2025-10-07 10:15:00,2025-10-07 12:15:00,5992.0,6058.96,-0.011051861123561046,-0.013051861123561046,SL
DRREDDY,LONG,2018-12-12 11:15:00,2018-12-12 12:15:00,516.75,508.57,-0.015826783958965085,-0.017826783958965087,SL
DRREDDY,SHORT,2022-03-09 09:15:00,2022-03-09 14:15:00,794.25,786.57,0.009768997439985716,0.007768997439985716,MID
DRREDDY,LONG,2022-06-07 09:15:00,2022-06-07 15:15:00,831.0,828.0,-0.0036101083032491488,-0.005610108303249149,EOD
DRREDDY,SHORT,2023-11-07 10:15:00,2023-11-07 14:15:00,1089.8,1081.84,0.007360262999136724,0.005360262999136724,MID
EICHERMOT,SHORT,2018-07-24 11:15:00,2018-07-24 15:15:00,2770.0,2761.68,0.003011051960934985,0.001011051960934985,MID
EICHERMOT,SHORT,2019-07-26 12:15:00,2019-07-26 15:15:00,1743.15,1710.96,0.01881679072681086,0.01681679072681086,MID
EICHERMOT,LONG,2020-06-11 14:15:00,2020-06-11 15:15:00,1636.65,1635.55,-0.0006721046039166456,-0.0026721046039166457,EOD
EICHERMOT,LONG,2020-08-14 10:15:00,2020-08-14 14:15:00,2070.1,2035.4,-0.01676111966033078,-0.018761119660330783,SL
EICHERMOT,SHORT,2021-03-10 09:15:00,2021-03-10 15:15:00,2686.95,2673.0,0.005218855218855234,0.003218855218855234,EOD
EICHERMOT,SHORT,2021-04-28 09:15:00,2021-04-28 10:15:00,2477.0,2507.08,-0.011996696619421154,-0.013996696619421154,SL
EICHERMOT,SHORT,2021-04-28 10:15:00,2021-04-28 15:15:00,2513.0,2516.0,-0.0011923688394276377,-0.0031923688394276378,EOD
EICHERMOT,LONG,2022-09-26 10:15:00,2022-09-26 14:15:00,3487.7,3538.85,0.014667203027630915,0.012667203027630915,MID
EICHERMOT,SHORT,2023-11-03 10:15:00,2023-11-03 13:15:00,3406.15,3433.88,-0.008075945518538075,-0.010075945518538075,SL
ERIS,SHORT,2018-02-28 14:15:00,2018-02-28 15:15:00,755.55,765.43,-0.012908732937296663,-0.014908732937296663,SL
ERIS,LONG,2018-03-14 12:15:00,2018-03-14 14:15:00,780.25,799.36,0.024487802806942405,0.022487802806942403,MID
ERIS,LONG,2025-04-04 09:15:00,2025-04-04 10:15:00,1317.05,1355.47,0.029168557229742653,0.02716855722974265,MID
FORTIS,SHORT,2018-10-24 14:15:00,2018-10-24 15:15:00,133.4,133.95,-0.004106009705113767,-0.006106009705113767,EOD
FORTIS,LONG,2019-10-14 14:15:00,2019-10-14 15:15:00,131.25,135.05,0.02892396798925212,0.026923967989252118,MID
FORTIS,LONG,2022-01-05 09:15:00,2022-01-05 15:15:00,295.3,293.5,-0.006095496105655296,-0.008095496105655296,EOD
FORTIS,SHORT,2022-03-03 10:15:00,2022-03-03 13:15:00,260.4,265.31,-0.018490938301560678,-0.02049093830156068,SL
FORTIS,LONG,2023-05-31 10:15:00,2023-05-31 14:15:00,272.85,275.19,0.008561931832020031,0.006561931832020031,MID
FORTIS,LONG,2024-09-04 09:15:00,2024-09-04 10:15:00,548.0,541.5,-0.011867917026543107,-0.013867917026543107,SL
FORTIS,LONG,2024-09-04 10:15:00,2024-09-04 15:15:00,539.45,545.29,0.01081835023279476,0.00881835023279476,MID
FORTIS,SHORT,2025-01-29 13:15:00,2025-01-29 15:15:00,626.3,629.0,-0.004292527821939673,-0.0062925278219396735,EOD
FORTIS,SHORT,2025-01-30 09:15:00,2025-01-30 15:15:00,652.25,647.6,0.0071803582458307424,0.005180358245830742,EOD
FSL,LONG,2018-06-19 09:15:00,2018-06-19 11:15:00,76.85,75.54,-0.01705448479839744,-0.019054484798397442,SL
FSL,LONG,2018-06-19 11:15:00,2018-06-19 12:15:00,75.4,74.24,-0.015391633443111896,-0.017391633443111898,SL
FSL,SHORT,2018-11-28 10:15:00,2018-11-28 15:15:00,51.4,51.95,-0.010587102983638186,-0.012587102983638186,EOD
FSL,SHORT,2019-08-16 11:15:00,2019-08-16 12:15:00,49.3,47.96,0.02789523515914416,0.02589523515914416,MID
FSL,LONG,2019-09-17 14:15:00,2019-09-17 15:15:00,50.95,51.2,0.004906771344455274,0.002906771344455274,EOD
FSL,LONG,2020-04-21 12:15:00,2020-04-21 15:15:00,34.6,34.92,0.009183262810442683,0.007183262810442683,MID
FSL,LONG,2020-05-04 09:15:00,2020-05-04 15:15:00,33.15,33.1,-0.0015082956259425684,-0.0035082956259425684,EOD
FSL,LONG,2020-07-14 10:15:00,2020-07-14 15:15:00,40.55,40.75,0.004932182490752224,0.0029321824907522238,EOD
FSL,LONG,2021-01-12 09:15:00,2021-01-12 11:15:00,95.25,97.23,0.02075330066376435,0.01875330066376435,MID
FSL,SHORT,2021-12-23 10:15:00,2021-12-23 14:15:00,170.15,174.0,-0.022118226931439278,-0.02411822693143928,SL
FSL,SHORT,2022-05-30 09:15:00,2022-05-30 15:15:00,111.0,110.7,0.0027100271002709064,0.0007100271002709064,EOD
FSL,LONG,2022-09-14 09:15:00,2022-09-14 14:15:00,112.9,113.8,0.008001076457287315,0.006001076457287315,MID
FSL,LONG,2025-08-26 14:15:00,2025-08-26 15:15:00,354.55,353.35,-0.0033845719926667295,-0.0053845719926667295,EOD
GODFRYPHLP,LONG,2019-08-22 11:15:00,2019-08-22 12:15:00,300.0,312.0,0.040000000000000036,0.038000000000000034,TP
GODFRYPHLP,LONG,2019-09-17 14:15:00,2019-09-17 15:15:00,312.0,313.0,0.0032051282051281937,0.0012051282051281937,EOD
GODFRYPHLP,LONG,2023-10-23 09:15:00,2023-10-23 15:15:00,715.0,700.56,-0.020201228325008924,-0.022201228325008926,SL
GODFRYPHLP,LONG,2024-04-09 13:15:00,2024-04-09 15:15:00,1044.0,1042.0,-0.0019157088122605526,-0.003915708812260553,EOD
GODFRYPHLP,LONG,2024-05-07 09:15:00,2024-05-07 12:15:00,1064.0,1046.37,-0.016565612186051015,-0.018565612186051017,SL
GODFRYPHLP,LONG,2025-04-07 09:15:00,2025-04-07 15:15:00,2115.0,2115.0,0.0,-0.002,EOD
GODFRYPHLP,LONG,2025-05-19 09:15:00,2025-05-19 13:15:00,2789.0,2820.59,0.011325281267400955,0.009325281267400955,MID
GRASIM,SHORT,2018-07-24 09:15:00,2018-07-24 14:15:00,971.95,993.89,-0.0220735500579351,-0.0240735500579351,SL
GRASIM,SHORT,2020-07-28 14:15:00,2020-07-28 15:15:00,594.6,594.65,-8.408307407714588e-05,-0.002084083074077146,EOD
GRASIM,SHORT,2021-12-08 10:15:00,2021-12-08 13:15:00,1733.05,1711.41,0.012643942227548388,0.010643942227548388,MID
GRASIM,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,1554.6,1539.94,0.009517557252876951,0.007517557252876951,MID
GRASIM,LONG,2022-09-16 13:15:00,2022-09-16 15:15:00,1722.75,1734.15,0.006617326948193281,0.0046173269481932806,EOD
GRASIM,LONG,2025-04-07 09:15:00,2025-04-07 12:15:00,2510.45,2468.66,-0.016647993939535977,-0.01864799393953598,SL
GRASIM,LONG,2025-05-07 09:15:00,2025-05-07 11:15:00,2685.6,2712.01,0.009834012354762889,0.007834012354762889,MID
GRSE,LONG,2019-10-01 13:15:00,2019-10-01 14:15:00,157.4,163.7,0.040000000000000036,0.038000000000000034,TP
GRSE,LONG,2022-09-26 09:15:00,2022-09-26 13:15:00,320.25,325.95,0.017811520238496303,0.0158115202384963,MID
GRSE,LONG,2024-07-25 09:15:00,2024-07-25 15:15:00,2279.35,2260.0,-0.008489262289687827,-0.010489262289687827,EOD
HCLTECH,LONG,2018-07-25 09:15:00,2018-07-25 10:15:00,486.1,481.37,-0.00973493289086369,-0.01173493289086369,SL
HCLTECH,SHORT,2021-05-17 09:15:00,2021-05-17 14:15:00,923.6,920.93,0.0028952006152886955,0.0008952006152886955,MID
HCLTECH,SHORT,2022-02-02 11:15:00,2022-02-02 15:15:00,1166.8,1172.5,-0.004861407249467042,-0.006861407249467042,EOD
HCLTECH,SHORT,2022-05-30 09:15:00,2022-05-30 13:15:00,1047.35,1036.13,0.010829435206870075,0.008829435206870075,MID
HCLTECH,SHORT,2022-06-21 10:15:00,2022-06-21 14:15:00,993.7,984.35,0.009503452426952608,0.007503452426952608,MID
HCLTECH,SHORT,2022-07-28 10:15:00,2022-07-28 14:15:00,945.95,942.08,0.004110068276120149,0.002110068276120149,MID
HCLTECH,LONG,2023-06-06 09:15:00,2023-06-06 14:15:00,1120.5,1124.34,0.0034302103310421828,0.0014302103310421827,MID
HCLTECH,LONG,2024-08-05 10:15:00,2024-08-05 14:15:00,1555.0,1569.58,0.00937500371250799,0.00737500371250799,MID
HCLTECH,LONG,2024-09-18 09:15:00,2024-09-18 12:15:00,1772.05,1755.59,-0.009287048733528591,-0.011287048733528591,SL
HCLTECH,SHORT,2025-09-10 09:15:00,2025-09-10 15:15:00,1460.6,1464.2,-0.0024586805081273644,-0.004458680508127364,EOD
HDFCBANK,LONG,2018-07-02 12:15:00,2018-07-02 15:15:00,517.5,517.4,-0.00019323671497584183,-0.002193236714975842,EOD
HDFCBANK,SHORT,2019-08-09 09:15:00,2019-08-09 15:15:00,568.4,571.2,-0.004901960784313819,-0.006901960784313819,EOD
HDFCBANK,LONG,2020-05-04 09:15:00,2020-05-04 15:15:00,466.4,462.4,-0.00857632933104635,-0.01057632933104635,EOD
HDFCBANK,LONG,2021-02-26 09:15:00,2021-02-26 11:15:00,779.1,767.74,-0.014580878822184284,-0.016580878822184286,SL
HDFCBANK,SHORT,2021-08-04 10:15:00,2021-08-04 15:15:00,734.0,731.44,0.003494126722400681,0.001494126722400681,MID
HDFCBANK,LONG,2023-07-05 09:15:00,2023-07-05 15:15:00,842.2,838.2,-0.004749465685110477,-0.006749465685110477,EOD
HDFCBANK,LONG,2024-04-12 09:15:00,2024-04-12 12:15:00,758.2,762.53,0.005716382143170273,0.0037163821431702732,MID
HDFCBANK,LONG,2024-07-05 09:15:00,2024-07-05 15:15:00,829.3,825.0,-0.005185095863981637,-0.007185095863981637,EOD
HDFCBANK,SHORT,2024-07-22 09:15:00,2024-07-22 14:15:00,822.5,818.0,0.005507204437011692,0.0035072044370116923,MID
HDFCBANK,SHORT,2025-01-28 09:15:00,2025-01-28 14:15:00,835.0,834.32,0.0008170273309819898,-0.0011829726690180103,MID
HDFCBANK,LONG,2025-02-20 09:15:00,2025-02-20 15:15:00,845.0,842.8,-0.002603550295858015,-0.004603550295858015,EOD
HDFCBANK,LONG,2025-04-01 10:15:00,2025-04-01 15:15:00,887.2,885.0,-0.002479711451758404,-0.004479711451758404,EOD
HDFCBANK,LONG,2025-04-07 09:15:00,2025-04-07 14:15:00,880.0,880.22,0.0002543026986441266,-0.0017456973013558735,MID
HDFCLIFE,LONG,2018-05-03 09:15:00,2018-05-03 10:15:00,498.9,493.21,-0.011398081038097252,-0.013398081038097252,SL
HDFCLIFE,LONG,2018-05-03 10:15:00,2018-05-03 14:15:00,495.25,499.22,0.00800720096114671,0.00600720096114671,MID
HDFCLIFE,LONG,2018-11-19 09:15:00,2018-11-19 14:15:00,382.6,384.15,0.004044575564945196,0.0020445755649451964,MID
HDFCLIFE,LONG,2019-05-13 10:15:00,2019-05-13 13:15:00,398.85,403.52,0.011711222008046196,0.009711222008046196,MID
HDFCLIFE,SHORT,2022-02-16 09:15:00,2022-02-16 11:15:00,588.35,577.46,0.01886461415922125,0.016864614159221247,MID
HDFCLIFE,SHORT,2023-02-08 09:15:00,2023-02-08 13:15:00,499.35,505.77,-0.01270045757350402,-0.01470045757350402,SL
HDFCLIFE,SHORT,2023-03-21 09:15:00,2023-03-21 15:15:00,478.55,483.0,-0.00921325051759836,-0.01121325051759836,EOD
HDFCLIFE,SHORT,2023-08-22 09:15:00,2023-08-22 10:15:00,645.65,653.67,-0.012262744722791541,-0.014262744722791541,SL
HDFCLIFE,SHORT,2024-02-07 09:15:00,2024-02-07 13:15:00,612.0,602.99,0.014934089437241393,0.012934089437241393,MID
HEROMOTOCO,SHORT,2020-11-03 09:15:00,2020-11-03 15:15:00,2748.15,2771.45,-0.00840715149109661,-0.01040715149109661,EOD
HEROMOTOCO,SHORT,2020-11-11 09:15:00,2020-11-11 13:15:00,2895.35,2855.13,0.014086073662715082,0.012086073662715082,MID
HEROMOTOCO,SHORT,2021-05-06 09:15:00,2021-05-06 10:15:00,2688.7,2717.1,-0.010452146132059359,-0.012452146132059359,SL
HEROMOTOCO,LONG,2024-02-20 10:15:00,2024-02-20 15:15:00,4471.65,4453.95,-0.003958270437086964,-0.005958270437086964,EOD
HEROMOTOCO,SHORT,2024-08-20 09:15:00,2024-08-20 12:15:00,5167.35,5112.77,0.010674412134118016,0.008674412134118016,MID
HEROMOTOCO,LONG,2024-09-30 09:15:00,2024-09-30 12:15:00,5638.45,5556.31,-0.014567194382091975,-0.016567194382091976,SL
HINDALCO,LONG,2018-04-24 09:15:00,2018-04-24 14:15:00,235.0,237.56,0.010888940604835806,0.008888940604835806,MID
HINDALCO,SHORT,2018-06-29 09:15:00,2018-06-29 15:15:00,228.75,230.2,-0.006298870547350122,-0.008298870547350122,EOD
HINDALCO,SHORT,2018-07-24 09:15:00,2018-07-24 13:15:00,204.2,208.27,-0.019526831645216736,-0.021526831645216737,SL
HINDALCO,SHORT,2019-05-20 11:15:00,2019-05-20 14:15:00,199.4,197.49,0.009682403451606092,0.007682403451606092,MID
HINDALCO,SHORT,2020-09-29 09:15:00,2020-09-29 10:15:00,172.6,174.96,-0.013510476950478356,-0.015510476950478356,SL
HINDALCO,LONG,2020-12-21 14:15:00,2020-12-21 15:15:00,231.8,231.4,-0.0017256255392580355,-0.0037256255392580356,EOD
HINDALCO,LONG,2021-07-20 09:15:00,2021-07-20 15:15:00,389.0,382.73,-0.016119426936995862,-0.018119426936995864,SL
HINDALCO,LONG,2022-02-21 09:15:00,2022-02-21 14:15:00,518.5,512.93,-0.010734072838216702,-0.012734072838216702,SL
HINDALCO,LONG,2022-03-30 09:15:00,2022-03-30 15:15:00,606.85,600.45,-0.010546263491801877,-0.012546263491801877,EOD
HINDALCO,LONG,2022-03-31 09:15:00,2022-03-31 13:15:00,579.75,570.56,-0.01585662056072623,-0.017856620560726233,SL
HINDALCO,SHORT,2022-05-17 09:15:00,2022-05-17 12:15:00,417.0,427.82,-0.02528467741660967,-0.02728467741660967,SL
HINDALCO,LONG,2023-01-04 09:15:00,2023-01-04 13:15:00,464.3,468.09,0.00815944503779642,0.00615944503779642,MID
HINDALCO,SHORT,2023-05-29 09:15:00,2023-05-29 13:15:00,422.8,420.6,0.005229607509775969,0.0032296075097759686,MID
HINDALCO,LONG,2023-12-20 14:15:00,2023-12-20 15:15:00,547.55,548.05,0.0009131586156514437,-0.0010868413843485563,EOD
HINDALCO,SHORT,2024-08-19 09:15:00,2024-08-19 15:15:00,653.8,659.5,-0.008642911296436795,-0.010642911296436795,EOD
HINDALCO,LONG,2025-02-25 09:15:00,2025-02-25 15:15:00,619.45,623.4,0.006384268188263542,0.004384268188263542,MID
HINDALCO,SHORT,2025-04-11 11:15:00,2025-04-11 15:15:00,599.9,601.8,-0.003157195081422315,-0.005157195081422315,EOD
HINDUNILVR,LONG,2018-08-06 11:15:00,2018-08-06 15:15:00,1715.1,1731.15,0.009358054923911174,0.007358054923911174,EOD
HINDUNILVR,SHORT,2019-03-29 09:15:00,2019-03-29 15:15:00,1707.8,1706.5,0.0007617931438617109,-0.0012382068561382891,EOD
HINDUNILVR,LONG,2019-11-08 09:15:00,2019-11-08 15:15:00,2099.25,2085.0,-0.0067881386209360794,-0.00878813862093608,EOD
HINDUNILVR,LONG,2021-03-25 12:15:00,2021-03-25 14:15:00,2255.0,2235.23,-0.00876585335841229,-0.01076585335841229,SL
HINDUNILVR,SHORT,2022-03-10 09:15:00,2022-03-10 11:15:00,2075.95,2109.01,-0.015677347658492158,-0.01767734765849216,SL
HINDUNILVR,SHORT,2022-03-10 11:15:00,2022-03-10 13:15:00,2108.05,2069.32,0.018714737713559026,0.016714737713559025,MID
HINDUNILVR,SHORT,2022-03-17 09:15:00,2022-03-17 13:15:00,2111.45,2084.57,0.01289314193040103,0.01089314193040103,MID
HINDUNILVR,LONG,2022-07-26 10:15:00,2022-07-26 15:15:00,2559.25,2542.8,-0.0064276643547913626,-0.008427664354791363,EOD
HOMEFIRST,LONG,2018-05-14 09:15:00,2018-05-14 14:15:00,286.0,297.44,0.040000000000000036,0.038000000000000034,TP
HOMEFIRST,LONG,2021-08-06 10:15:00,2021-08-06 13:15:00,573.95,581.13,0.012503713848468267,0.010503713848468267,MID
HOMEFIRST,LONG,2022-04-12 13:15:00,2022-04-12 15:15:00,745.45,759.0,0.018176940103293182,0.01617694010329318,EOD
HOMEFIRST,SHORT,2024-10-25 09:15:00,2024-10-25 10:15:00,1205.85,1157.62,0.04166666666666674,0.03966666666666674,TP
HOMEFIRST,SHORT,2025-08-11 09:15:00,2025-08-11 15:15:00,1271.1,1279.5,-0.006565064478311955,-0.008565064478311955,EOD
ICICIBANK,SHORT,2019-01-30 09:15:00,2019-01-30 15:15:00,362.95,368.45,-0.014927398561541572,-0.016927398561541573,EOD
ICICIBANK,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,697.8,685.24,0.018334473967798193,0.01633447396779819,MID
ICICIBANK,SHORT,2023-02-01 09:15:00,2023-02-01 12:15:00,855.4,866.68,-0.013010837212668158,-0.015010837212668158,SL
ICICIBANK,LONG,2025-04-07 09:15:00,2025-04-07 11:15:00,1288.0,1269.47,-0.014385854221135586,-0.016385854221135587,SL
ICICIBANK,LONG,2025-05-09 09:15:00,2025-05-09 13:15:00,1404.6,1390.94,-0.009721668880587564,-0.011721668880587564,SL
INDIGO,SHORT,2018-05-28 09:15:00,2018-05-28 13:15:00,1246.0,1263.07,-0.013512491224206946,-0.015512491224206946,SL
INDIGO,LONG,2019-05-16 10:15:00,2019-05-16 14:15:00,1499.15,1462.81,-0.024238373432168614,-0.026238373432168616,SL
INDIGO,LONG,2020-06-10 09:15:00,2020-06-10 14:15:00,1030.45,1044.54,0.013668997027410867,0.011668997027410867,MID
INDIGO,LONG,2020-11-26 09:15:00,2020-11-26 11:15:00,1540.1,1569.36,0.019000080770021466,0.017000080770021464,MID
INDIGO,SHORT,2021-02-24 09:15:00,2021-02-24 15:15:00,1584.6,1609.66,-0.015568760519337532,-0.017568760519337534,SL
INDIGO,LONG,2021-11-22 10:15:00,2021-11-22 15:15:00,2140.4,2169.37,0.013533734461834035,0.011533734461834035,MID
INDIGO,LONG,2022-02-14 09:15:00,2022-02-14 13:15:00,2166.2,2126.1,-0.018510094629021645,-0.020510094629021647,SL
INDIGO,LONG,2022-02-14 13:15:00,2022-02-14 15:15:00,2113.0,2085.26,-0.013129813667295265,-0.015129813667295265,SL
INDIGO,LONG,2023-07-25 09:15:00,2023-07-25 12:15:00,2600.85,2570.06,-0.011837346592743714,-0.013837346592743714,SL
INDIGO,LONG,2023-12-20 14:15:00,2023-12-20 15:15:00,2855.3,2854.0,-0.0004552936644136585,-0.0024552936644136585,EOD
INDIGO,LONG,2024-04-15 09:15:00,2024-04-15 13:15:00,3580.7,3627.68,0.013119821568799983,0.011119821568799983,MID
INDIGO,LONG,2024-05-29 10:15:00,2024-05-29 15:15:00,4049.6,4052.0,0.0005926511260372358,-0.0014073488739627642,EOD
INDIGO,SHORT,2024-10-09 09:15:00,2024-10-09 14:15:00,4757.55,4702.87,0.011626235244199368,0.009626235244199368,MID
INDIGO,SHORT,2024-11-25 09:15:00,2024-11-25 14:15:00,4230.15,4219.99,0.0024084987780483846,0.0004084987780483846,MID
INDIGO,LONG,2025-04-25 10:15:00,2025-04-25 13:15:00,5245.0,5347.61,0.01956429376250246,0.01756429376250246,MID
INDIGO,SHORT,2025-09-29 14:15:00,2025-09-29 15:15:00,5756.5,5596.15,0.028653780981070076,0.026653780981070074,MID
INDUSINDBK,SHORT,2018-02-26 09:15:00,2018-02-26 15:15:00,1685.7,1691.35,-0.003340526798119803,-0.005340526798119803,EOD
INDUSINDBK,SHORT,2019-05-20 09:15:00,2019-05-20 14:15:00,1448.9,1479.44,-0.020644354069156767,-0.02264435406915677,SL
INDUSINDBK,SHORT,2019-05-20 14:15:00,2019-05-20 15:15:00,1504.0,1494.0,0.006693440428380271,0.004693440428380271,EOD
INDUSINDBK,LONG,2019-09-30 09:15:00,2019-09-30 14:15:00,1391.9,1348.01,-0.03153131381935548,-0.03353131381935548,SL
INDUSINDBK,LONG,2020-05-04 09:15:00,2020-05-04 15:15:00,426.6,424.5,-0.00492264416315058,-0.00692264416315058,EOD
