id,entry_date,exit_date,entry_price,call_strike,put_strike,zone_width_pct,premium,exit_price,max_price,min_price,max_breach_pct,gross_pnl,net_pnl,pnl_rs,outcome,zone_held,signals,iv,atr,config
18,2024-12-10 00:00:00,2024-12-17 00:00:00,24610.05,25500,23700,7.31,51.52,24336.0,24792.3,24180.8,0.0,49.5,45.5,977.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1921,297.82,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
19,2025-01-09 00:00:00,2025-01-16 00:00:00,23526.5,24400,22650,7.44,49.85,23311.80078125,23596.6,23047.25,0.0,48.53,44.53,953.25,max_profit,True,"BB_SQ,CHOP,RSI_M",0.1953,289.4,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
20,2025-01-29 00:00:00,2025-02-04 00:00:00,23163.1,23900,22400,6.48,45.76,23739.25,23762.75,23139.2,0.0,-3.88,-7.88,-357.0,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1727,252.03,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
21,2025-02-20 00:00:00,2025-02-28 00:00:00,22913.15,23700,22150,6.76,47.26,22124.69921875,22921.0,22104.85,0.2,-68.09,-72.09,-1962.25,loss,False,"BB_SQ,ATR_C,ADX_L",0.1809,261.18,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
22,2025-03-17 00:00:00,2025-03-24 00:00:00,22508.75,23200,21800,6.22,40.99,23658.349609375,23708.75,22599.2,2.26,-429.09,-433.09,-10987.25,loss,False,"BB_SQ,ATR_C,RSI_M",0.1642,232.81,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
23,2025-05-02 00:00:00,2025-05-09 00:00:00,24346.7,25300,23400,7.8,55.39,24008.0,24526.4,23935.75,0.0,51.72,47.72,1033.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.2062,316.28,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
24,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25900,23850,8.25,59.48,24750.69921875,25079.2,24677.3,0.0,58.83,54.83,1210.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
25,2025-06-10 00:00:00,2025-06-17 00:00:00,25104.25,25800,24400,5.58,45.74,24853.400390625,25222.4,24473.0,0.0,42.68,38.68,807.0,max_profit,True,"ATR_C,ADX_L,RSI_M",0.1515,239.64,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
26,2025-06-25 00:00:00,2025-07-02 00:00:00,25244.75,26000,24500,5.94,46.68,25453.400390625,25669.35,25259.9,0.0,44.12,40.12,843.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1596,253.75,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
27,2025-07-10 00:00:00,2025-07-17 00:00:00,25355.25,25950,24800,4.54,33.49,25111.44921875,25322.45,25001.95,0.0,28.93,24.93,463.25,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1199,191.44,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
28,2025-09-02 00:00:00,2025-09-09 00:00:00,24579.6,25200,24000,4.88,34.01,24868.599609375,24980.75,24533.2,0.0,27.86,23.86,436.5,max_profit,True,"ATR_C,ADX_L,RSI_M",0.1282,198.45,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
29,2025-09-25 00:00:00,2025-10-03 00:00:00,24890.85,25300,24450,3.41,28.14,24894.25,24904.8,24587.7,0.0,27.83,23.83,435.75,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.0923,144.76,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
30,2025-10-13 00:00:00,2025-10-20 00:00:00,25227.35,25800,24700,4.36,32.15,25843.150390625,25926.2,25060.55,0.5,-75.94,-79.94,-2158.5,loss,False,"BB_SQ,ADX_L,RSI_M",0.1154,183.45,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
31,2025-11-18 00:00:00,2025-11-25 00:00:00,25910.05,26500,25300,4.63,32.79,25884.80078125,26246.65,25856.2,0.0,32.57,28.57,554.25,max_profit,True,"ATR_C,ADX_L,RSI_M",0.1199,195.72,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
32,2025-12-03 00:00:00,2025-12-10 00:00:00,25986.0,26550,25400,4.43,31.87,25758.0,26202.6,25728.0,0.0,29.56,25.56,479.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1149,188.06,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
33,2025-12-19 00:00:00,2025-12-29 00:00:00,25966.4,26550,25400,4.43,34.96,25942.099609375,26236.4,25920.3,0.0,34.65,30.65,606.25,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1182,193.31,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
34,2026-01-06 00:00:00,2026-01-13 00:00:00,26178.7,26650,25700,3.63,29.61,25732.30078125,26187.15,25473.4,0.87,-18.07,-22.07,-711.75,loss,False,"BB_SQ,ATR_C,ADX_L",0.0971,160.21,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
35,2026-02-17 00:00:00,2026-02-24 00:00:00,25725.4,26700,24750,7.58,59.89,25424.650390625,25885.3,25327.6,0.0,57.12,53.12,1168.0,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2029,328.85,NIFTY50_short_strangle_weekly_Consensus3_SD3.0
0,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,18950,18450,2.68,54.98,19389.0,19434.15,18714.25,2.59,-390.79,-394.79,-10029.75,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
1,2023-09-01 00:00:00,2023-09-08 00:00:00,19435.3,19700,19150,2.83,65.21,19819.94921875,19867.15,19432.85,0.86,-78.89,-82.89,-2232.25,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1154,141.32,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
2,2024-02-16 00:00:00,2024-02-23 00:00:00,22040.7,22550,21550,4.54,109.67,22212.69921875,22297.5,21875.25,0.0,94.81,90.81,2110.25,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1806,250.71,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
3,2025-01-30 00:00:00,2025-02-05 00:00:00,23249.5,23750,22750,4.3,105.64,23696.30078125,23807.3,23222.0,0.25,20.38,16.38,249.5,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1687,247.07,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
4,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25550,24150,5.63,142.31,24750.69921875,25079.2,24677.3,0.0,134.12,130.12,3093.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
5,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25350,24400,3.82,105.45,25044.349609375,25317.7,24733.4,0.0,89.33,85.33,1973.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
6,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25150,24350,3.23,90.39,25005.5,25037.3,24621.6,0.0,55.02,51.02,1115.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
7,2025-11-24 00:00:00,2025-12-01 00:00:00,25959.5,26350,25550,3.08,83.99,26175.75,26325.8,25842.95,0.0,57.93,53.93,1188.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1202,196.62,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
8,2025-12-19 00:00:00,2025-12-29 00:00:00,25966.4,26350,25600,2.89,88.7,25942.099609375,26236.4,25920.3,0.0,83.19,79.19,1819.75,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1182,193.31,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
9,2026-02-23 00:00:00,2026-03-02 00:00:00,25713.0,26200,25250,3.69,107.14,24865.69921875,25652.6,24603.5,2.51,-275.22,-279.22,-7140.5,loss,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1486,240.69,NIFTY50_short_strangle_weekly_Consensus4_SD2.0
0,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,19000,18400,3.21,39.0,19389.0,19434.15,18714.25,2.32,-356.84,-360.84,-9181.0,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
1,2023-09-01 00:00:00,2023-09-08 00:00:00,19435.3,19800,19100,3.6,40.6,19819.94921875,19867.15,19432.85,0.35,-34.6,-38.6,-1125.0,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1154,141.32,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
2,2024-02-16 00:00:00,2024-02-23 00:00:00,22040.7,22650,21400,5.67,71.71,22212.69921875,22297.5,21875.25,0.0,65.24,61.24,1371.0,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1806,250.71,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
3,2025-01-30 00:00:00,2025-02-05 00:00:00,23249.5,23850,22650,5.16,74.42,23696.30078125,23807.3,23222.0,0.0,25.08,21.08,367.0,max_profit,True,"BB_SQ,ATR_C,CHOP,RSI_M",0.1687,247.07,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
4,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25700,24000,6.84,96.98,24750.69921875,25079.2,24677.3,0.0,94.38,90.38,2099.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
5,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25450,24250,4.83,67.38,25044.349609375,25317.7,24733.4,0.0,60.5,56.5,1252.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
6,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25250,24250,4.04,58.98,25005.5,25037.3,24621.6,0.0,43.44,39.44,826.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
7,2025-11-24 00:00:00,2025-12-01 00:00:00,25959.5,26450,25450,3.85,53.94,26175.75,26325.8,25842.95,0.0,43.43,39.43,825.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1202,196.62,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
8,2025-12-19 00:00:00,2025-12-29 00:00:00,25966.4,26450,25500,3.66,56.8,25942.099609375,26236.4,25920.3,0.0,55.35,51.35,1123.75,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1182,193.31,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
9,2026-02-23 00:00:00,2026-03-02 00:00:00,25713.0,26300,25100,4.67,68.94,24865.69921875,25652.6,24603.5,1.93,-180.74,-184.74,-4778.5,loss,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1486,240.69,NIFTY50_short_strangle_weekly_Consensus4_SD2.5
0,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,19050,18300,4.01,23.1,19389.0,19434.15,18714.25,2.06,-322.93,-326.93,-8333.25,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
1,2023-09-01 00:00:00,2023-09-08 00:00:00,19435.3,19850,19000,4.37,25.19,19819.94921875,19867.15,19432.85,0.09,-24.83,-28.83,-880.75,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1154,141.32,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
2,2024-02-16 00:00:00,2024-02-23 00:00:00,22040.7,22800,21300,6.81,44.41,22212.69921875,22297.5,21875.25,0.0,42.83,38.83,810.75,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1806,250.71,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
3,2025-01-30 00:00:00,2025-02-05 00:00:00,23249.5,24000,22500,6.45,42.05,23696.30078125,23807.3,23222.0,0.0,23.71,19.71,332.75,max_profit,True,"BB_SQ,ATR_C,CHOP,RSI_M",0.1687,247.07,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
4,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25900,23850,8.25,59.48,24750.69921875,25079.2,24677.3,0.0,58.83,54.83,1210.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
5,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25550,24150,5.63,45.57,25044.349609375,25317.7,24733.4,0.0,42.91,38.91,812.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
6,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25350,24150,4.85,37.11,25005.5,25037.3,24621.6,0.0,31.22,27.22,520.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
7,2025-11-24 00:00:00,2025-12-01 00:00:00,25959.5,26550,25350,4.62,33.35,26175.75,26325.8,25842.95,0.0,29.75,25.75,483.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1202,196.62,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
8,2025-12-19 00:00:00,2025-12-29 00:00:00,25966.4,26550,25400,4.43,34.96,25942.099609375,26236.4,25920.3,0.0,34.65,30.65,606.25,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1182,193.31,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
9,2026-02-23 00:00:00,2026-03-02 00:00:00,25713.0,26450,25000,5.64,41.78,24865.69921875,25652.6,24603.5,1.54,-131.82,-135.82,-3555.5,loss,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1486,240.69,NIFTY50_short_strangle_weekly_Consensus4_SD3.0
0,2023-04-19 00:00:00,2023-04-26 00:00:00,17618.75,17950,17300,3.69,64.94,17813.599609375,17827.75,17553.95,0.0,43.49,39.49,827.25,max_profit,True,BB_SQ,0.1418,157.43,NIFTY50_short_strangle_weekly_BB_only_SD2.0
1,2023-05-10 00:00:00,2023-05-17 00:00:00,18315.1,18600,18050,3.0,63.3,18181.75,18458.9,18115.35,0.0,49.5,45.5,977.5,max_profit,True,BB_SQ,0.1217,140.35,NIFTY50_short_strangle_weekly_BB_only_SD2.0
2,2023-05-25 00:00:00,2023-06-01 00:00:00,18321.15,18600,18000,3.27,68.75,18487.75,18662.45,18333.15,0.34,43.48,39.48,827.0,partial,False,"BB_SQ,CHOP",0.1315,151.76,NIFTY50_short_strangle_weekly_BB_only_SD2.0
3,2023-06-09 00:00:00,2023-06-16 00:00:00,18563.4,18800,18300,2.69,57.08,18826.0,18864.7,18559.75,0.35,-14.83,-18.83,-630.75,loss,False,"BB_SQ,ATR_C,ADX_L",0.108,126.33,NIFTY50_short_strangle_weekly_BB_only_SD2.0
4,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,18950,18450,2.68,54.98,19389.0,19434.15,18714.25,2.59,-390.79,-394.79,-10029.75,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,NIFTY50_short_strangle_weekly_BB_only_SD2.0
5,2023-07-12 00:00:00,2023-07-19 00:00:00,19384.3,19700,19100,3.1,59.73,19833.150390625,19851.7,19385.8,0.78,-96.29,-100.29,-2667.25,loss,False,BB_SQ,0.1189,145.24,NIFTY50_short_strangle_weekly_BB_only_SD2.0
6,2023-07-27 00:00:00,2023-08-03 00:00:00,19659.9,20000,19300,3.56,69.49,19381.650390625,19795.6,19296.45,0.02,35.06,31.06,616.5,partial,False,BB_SQ,0.1361,168.57,NIFTY50_short_strangle_weekly_BB_only_SD2.0
7,2023-08-14 00:00:00,2023-08-22 00:00:00,19434.55,19800,19100,3.6,71.13,19396.44921875,19482.75,19253.6,0.0,66.89,62.89,1412.25,max_profit,True,BB_SQ,0.1394,170.66,NIFTY50_short_strangle_weekly_BB_only_SD2.0
8,2023-08-30 00:00:00,2023-09-06 00:00:00,19347.45,19600,19100,2.58,66.76,19611.05078125,19636.45,19223.65,0.19,-0.43,-4.43,-270.75,loss,False,"BB_SQ,ATR_C",0.1108,135.1,NIFTY50_short_strangle_weekly_BB_only_SD2.0
9,2023-09-20 00:00:00,2023-09-27 00:00:00,19901.4,20200,19600,3.01,68.14,19716.44921875,19848.75,19554.0,0.23,48.19,44.19,944.75,partial,False,BB_SQ,0.1213,152.09,NIFTY50_short_strangle_weekly_BB_only_SD2.0
10,2023-10-06 00:00:00,2023-10-13 00:00:00,19653.5,20000,19350,3.31,69.26,19751.05078125,19843.3,19480.5,0.0,62.51,58.51,1302.75,max_profit,True,BB_SQ,0.1303,161.37,NIFTY50_short_strangle_weekly_BB_only_SD2.0
11,2023-11-02 00:00:00,2023-11-09 00:00:00,19133.25,19500,18750,3.92,81.19,19395.30078125,19464.4,19210.9,0.0,40.68,36.68,757.0,max_profit,True,BB_SQ,0.1549,186.68,NIFTY50_short_strangle_weekly_BB_only_SD2.0
12,2023-11-20 00:00:00,2023-11-28 00:00:00,19694.0,20000,19400,3.05,56.45,19889.69921875,19916.85,19703.85,0.0,33.89,29.89,587.25,max_profit,True,"BB_SQ,ATR_C",0.1145,141.99,NIFTY50_short_strangle_weekly_BB_only_SD2.0
13,2023-12-13 00:00:00,2023-12-20 00:00:00,20926.35,21250,20600,3.11,65.03,21150.150390625,21593.0,21074.45,1.64,34.16,30.16,594.0,partial,False,BB_SQ,0.1192,157.15,NIFTY50_short_strangle_weekly_BB_only_SD2.0
14,2023-12-29 00:00:00,2024-01-05 00:00:00,21731.4,22150,21300,3.91,89.92,21710.80078125,21834.35,21500.35,0.0,85.21,81.21,1870.25,max_profit,True,BB_SQ,0.1533,209.89,NIFTY50_short_strangle_weekly_BB_only_SD2.0
15,2024-01-31 00:00:00,2024-02-07 00:00:00,21725.7,22300,21150,5.29,130.55,21930.5,22126.8,21658.75,0.0,110.55,106.55,2503.75,max_profit,True,"BB_SQ,RSI_M",0.2134,292.01,NIFTY50_short_strangle_weekly_BB_only_SD2.0
16,2024-02-15 00:00:00,2024-02-22 00:00:00,21910.75,22450,21350,5.02,112.91,22217.44921875,22252.5,21875.25,0.0,76.48,72.48,1652.0,max_profit,True,"BB_SQ,CHOP,ADX_L",0.1947,268.76,NIFTY50_short_strangle_weekly_BB_only_SD2.0
17,2024-03-01 00:00:00,2024-03-11 00:00:00,22338.75,22800,21900,4.03,94.68,22332.650390625,22526.6,22224.35,0.0,89.67,85.67,1981.75,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1579,222.17,NIFTY50_short_strangle_weekly_BB_only_SD2.0
18,2024-03-22 00:00:00,2024-04-02 00:00:00,22096.75,22550,21600,4.3,102.91,22453.30078125,22529.95,21947.55,0.0,39.65,35.65,731.25,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1697,236.22,NIFTY50_short_strangle_weekly_BB_only_SD2.0
19,2024-04-10 00:00:00,2024-04-19 00:00:00,22753.8,23150,22350,3.52,93.84,22147.0,22726.45,21777.65,2.52,-121.82,-125.82,-3305.5,loss,False,"BB_SQ,ATR_C",0.1433,205.39,NIFTY50_short_strangle_weekly_BB_only_SD2.0
20,2024-04-29 00:00:00,2024-05-07 00:00:00,22643.4,23100,22200,3.97,100.61,22302.5,22794.7,22232.05,0.0,51.47,47.47,1026.75,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1593,227.29,NIFTY50_short_strangle_weekly_BB_only_SD2.0
21,2024-05-16 00:00:00,2024-05-24 00:00:00,22403.85,22900,21900,4.46,107.73,22957.099609375,23026.4,22345.65,0.56,-35.45,-39.45,-1146.25,loss,False,"BB_SQ,ADX_L,RSI_M",0.1763,248.86,NIFTY50_short_strangle_weekly_BB_only_SD2.0
22,2024-06-03 00:00:00,2024-06-10 00:00:00,23263.9,23800,22750,4.51,108.45,23259.19921875,23411.9,21281.45,6.31,102.85,98.85,2311.25,partial,False,BB_SQ,0.1757,257.43,NIFTY50_short_strangle_weekly_BB_only_SD2.0
23,2024-06-19 00:00:00,2024-06-26 00:00:00,23516.0,24400,22650,7.44,195.66,23868.80078125,23889.9,23350.0,0.0,161.44,157.44,3776.0,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,NIFTY50_short_strangle_weekly_BB_only_SD2.0
24,2024-07-08 00:00:00,2024-07-15 00:00:00,24320.55,24700,23900,3.29,86.06,24586.69921875,24635.05,24141.8,0.0,43.61,39.61,830.25,max_profit,True,"BB_SQ,ATR_C",0.1292,197.88,NIFTY50_short_strangle_weekly_BB_only_SD2.0
25,2024-07-25 00:00:00,2024-08-01 00:00:00,24406.1,24850,23950,3.69,108.32,25010.900390625,25078.3,24410.9,0.94,-99.1,-103.1,-2737.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1518,233.33,NIFTY50_short_strangle_weekly_BB_only_SD2.0
26,2024-08-14 00:00:00,2024-08-22 00:00:00,24143.75,24750,23550,4.97,129.61,24811.5,24867.35,24204.5,0.49,-38.1,-42.1,-1212.5,loss,False,"BB_SQ,RSI_M",0.1967,299.18,NIFTY50_short_strangle_weekly_BB_only_SD2.0
27,2024-08-30 00:00:00,2024-09-06 00:00:00,25235.9,25600,24900,2.77,73.17,24852.150390625,25333.65,24801.3,0.39,-19.66,-23.66,-751.5,loss,False,"BB_SQ,ATR_C",0.1084,172.27,NIFTY50_short_strangle_weekly_BB_only_SD2.0
28,2024-10-01 00:00:00,2024-10-09 00:00:00,25796.9,26250,25350,3.49,94.18,24981.94921875,25639.45,24694.35,2.54,-270.52,-274.52,-7023.0,loss,False,BB_SQ,0.1363,221.48,NIFTY50_short_strangle_weekly_BB_only_SD2.0
29,2024-10-17 00:00:00,2024-10-24 00:00:00,24749.85,25300,24200,4.44,127.04,24399.400390625,24978.3,24341.2,0.0,86.12,82.12,1893.0,max_profit,True,BB_SQ,0.1803,281.03,NIFTY50_short_strangle_weekly_BB_only_SD2.0
30,2024-11-01 00:00:00,2024-11-08 00:00:00,24304.35,24850,23750,4.53,110.17,24148.19921875,24537.6,23816.15,0.0,100.68,96.68,2257.0,max_profit,True,BB_SQ,0.174,266.42,NIFTY50_short_strangle_weekly_BB_only_SD2.0
31,2024-12-03 00:00:00,2024-12-10 00:00:00,24457.15,25100,23800,5.32,140.03,24610.05078125,24857.75,24295.55,0.0,125.94,121.94,2888.5,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,NIFTY50_short_strangle_weekly_BB_only_SD2.0
32,2024-12-18 00:00:00,2024-12-26 00:00:00,24198.85,24700,23700,4.13,119.06,23750.19921875,24065.8,23537.35,0.67,38.89,34.89,712.25,partial,False,"BB_SQ,ATR_C,RSI_M",0.1696,258.57,NIFTY50_short_strangle_weekly_BB_only_SD2.0
33,2025-01-03 00:00:00,2025-01-10 00:00:00,24004.75,24600,23450,4.79,123.71,23431.5,24089.95,23344.35,0.44,0.59,-3.41,-245.25,loss,False,"BB_SQ,ATR_C",0.1894,286.41,NIFTY50_short_strangle_weekly_BB_only_SD2.0
34,2025-01-20 00:00:00,2025-01-27 00:00:00,23344.75,23850,22800,4.5,117.0,22829.150390625,23426.3,22786.9,0.06,25.73,21.73,383.25,partial,False,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,NIFTY50_short_strangle_weekly_BB_only_SD2.0
35,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,23900,22850,4.49,110.19,22959.5,23390.05,22725.45,0.53,51.97,47.97,1039.25,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,NIFTY50_short_strangle_weekly_BB_only_SD2.0
36,2025-02-25 00:00:00,2025-03-05 00:00:00,22547.55,23050,22050,4.44,105.32,22337.30078125,22613.3,21964.6,0.38,89.03,85.03,1965.75,partial,False,"BB_SQ,ATR_C",0.1738,246.93,NIFTY50_short_strangle_weekly_BB_only_SD2.0
37,2025-03-13 00:00:00,2025-03-21 00:00:00,22397.2,22850,21950,4.02,105.25,23350.400390625,23402.7,22353.15,2.47,-405.33,-409.33,-10393.25,loss,False,"BB_SQ,ATR_C",0.1638,231.16,NIFTY50_short_strangle_weekly_BB_only_SD2.0
38,2025-04-01 00:00:00,2025-04-08 00:00:00,23165.7,23700,22650,4.53,115.8,22535.849609375,23350.0,21743.65,3.91,-53.94,-57.94,-1608.5,loss,False,BB_SQ,0.1808,263.85,NIFTY50_short_strangle_weekly_BB_only_SD2.0
39,2025-04-28 00:00:00,2025-05-06 00:00:00,24328.5,25150,23500,6.78,181.75,24379.599609375,24589.15,24198.75,0.0,170.62,166.62,4005.5,max_profit,True,"BB_SQ,ADX_L",0.2704,414.43,NIFTY50_short_strangle_weekly_BB_only_SD2.0
40,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25550,24150,5.63,142.31,24750.69921875,25079.2,24677.3,0.0,134.12,130.12,3093.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_short_strangle_weekly_BB_only_SD2.0
41,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25350,24400,3.82,105.45,25044.349609375,25317.7,24733.4,0.0,89.33,85.33,1973.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,NIFTY50_short_strangle_weekly_BB_only_SD2.0
42,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,25900,25050,3.34,95.72,25149.849609375,25548.7,25129.0,0.0,50.24,46.24,996.0,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,NIFTY50_short_strangle_weekly_BB_only_SD2.0
43,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25550,24900,2.58,68.04,24855.05078125,25246.25,24598.6,1.2,-18.06,-22.06,-711.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,NIFTY50_short_strangle_weekly_BB_only_SD2.0
44,2025-08-07 00:00:00,2025-08-14 00:00:00,24596.15,25000,24150,3.46,93.56,24631.30078125,24702.6,24337.5,0.0,87.07,83.07,1916.75,max_profit,True,BB_SQ,0.137,212.2,NIFTY50_short_strangle_weekly_BB_only_SD2.0
45,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25150,24350,3.23,90.39,25005.5,25037.3,24621.6,0.0,55.02,51.02,1115.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,NIFTY50_short_strangle_weekly_BB_only_SD2.0
46,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25500,24900,2.38,72.84,24634.900390625,25261.9,24606.2,1.17,-187.31,-191.31,-4942.75,loss,False,"BB_SQ,ATR_C",0.0981,155.72,NIFTY50_short_strangle_weekly_BB_only_SD2.0
47,2025-10-08 00:00:00,2025-10-15 00:00:00,25046.15,25400,24700,2.79,83.19,25323.55078125,25365.15,25024.3,0.0,35.06,31.06,616.5,max_profit,True,"BB_SQ,RSI_M",0.1145,180.62,NIFTY50_short_strangle_weekly_BB_only_SD2.0
