symbol,side,entry_time,exit_time,entry,exit,gross_pct,net_pct,reason,year
HINDUNILVR,SHORT,2021-11-03 14:00:00,2021-11-03 14:10:00,2395.4,2392.35,0.0012732317870793874,-0.0007267682129206126,MID,2021
HINDUNILVR,LONG,2021-11-17 09:15:00,2021-11-17 09:45:00,2403.1,2404.82,0.0007149914850219652,-0.0012850085149780349,MID,2021
HINDUNILVR,SHORT,2021-11-23 13:25:00,2021-11-23 13:40:00,2376.65,2374.4,0.0009490262431632868,-0.0010509737568367133,MID,2021
HINDUNILVR,SHORT,2021-11-26 10:10:00,2021-11-26 10:20:00,2360.8,2347.16,0.0058105736528284435,0.0038105736528284435,MID,2021
HINDUNILVR,LONG,2021-12-22 14:50:00,2021-12-22 14:55:00,2274.55,2278.88,0.0019052575501425917,-9.474244985740836e-05,MID,2021
HINDUNILVR,LONG,2021-12-29 11:40:00,2021-12-29 12:55:00,2306.0,2306.75,0.0003233872336960708,-0.0016766127663039292,MID,2021
HINDUNILVR,LONG,2022-01-05 10:40:00,2022-01-05 10:50:00,2393.55,2396.26,0.0011320359486404197,-0.0008679640513595804,MID,2022
HINDUNILVR,LONG,2022-01-06 09:30:00,2022-01-06 10:00:00,2389.3,2390.45,0.00048235323102985284,-0.0015176467689701472,MID,2022
HINDUNILVR,SHORT,2022-01-06 11:25:00,2022-01-06 11:45:00,2386.1,2384.69,0.0005897529090039821,-0.001410247090996018,MID,2022
HINDUNILVR,SHORT,2022-01-17 10:10:00,2022-01-17 10:20:00,2373.0,2366.57,0.002715903881408188,0.0007159038814081881,MID,2022
HINDUNILVR,SHORT,2022-02-07 15:00:00,2022-02-07 15:25:00,2256.8,2256.69,4.980052555447756e-05,-0.0019501994744455225,MID,2022
HINDUNILVR,SHORT,2022-02-14 15:10:00,2022-02-14 15:25:00,2230.9,2227.3,0.0016145441727166698,-0.0003854558272833302,MID,2022
HINDUNILVR,LONG,2022-02-18 14:20:00,2022-02-18 14:30:00,2311.25,2317.14,0.0025505373378422735,0.0005505373378422735,MID,2022
HINDUNILVR,SHORT,2022-02-24 10:50:00,2022-02-24 12:45:00,2220.85,2218.78,0.0009321677708149512,-0.0010678322291850489,MID,2022
HINDUNILVR,SHORT,2022-03-02 15:00:00,2022-03-02 15:25:00,2150.0,2147.42,0.0011996071488931115,-0.0008003928511068886,MID,2022
HINDUNILVR,SHORT,2022-03-04 13:10:00,2022-03-04 13:30:00,2017.5,2017.0,0.00024765894030731594,-0.001752341059692684,MID,2022
HINDUNILVR,SHORT,2022-03-07 11:35:00,2022-03-07 11:45:00,1969.3,1964.06,0.0026665438412023512,0.0006665438412023512,MID,2022
HINDUNILVR,SHORT,2022-03-09 09:25:00,2022-03-09 09:50:00,1986.0,1973.82,0.006171549954952393,0.004171549954952393,MID,2022
HINDUNILVR,SHORT,2022-03-09 10:20:00,2022-03-09 10:30:00,1995.0,1988.38,0.0033304829843878725,0.0013304829843878724,MID,2022
HINDUNILVR,LONG,2022-03-10 12:35:00,2022-03-10 14:35:00,2086.35,2088.63,0.0010938586915776316,-0.0009061413084223684,MID,2022
HINDUNILVR,LONG,2022-03-11 10:20:00,2022-03-11 10:35:00,2077.05,2079.06,0.0009700152381608707,-0.0010299847618391294,MID,2022
HINDUNILVR,LONG,2022-03-14 09:20:00,2022-03-14 09:50:00,2066.95,2046.28,-0.010000000000000009,-0.012000000000000009,SL,2022
HINDUNILVR,SHORT,2022-03-21 11:05:00,2022-03-21 12:45:00,2072.1,2071.07,0.0004974403557636009,-0.0015025596442363991,MID,2022
HINDUNILVR,SHORT,2022-03-22 12:40:00,2022-03-22 13:05:00,1988.75,1988.04,0.00035840871819114994,-0.00164159128180885,MID,2022
HINDUNILVR,SHORT,2022-03-25 15:20:00,2022-03-25 15:25:00,1959.45,1958.0,0.0007405515832481502,-0.0012594484167518499,EOD,2022
HINDUNILVR,SHORT,2022-03-28 12:30:00,2022-03-28 13:15:00,1950.95,1970.46,-0.00990099009900991,-0.01190099009900991,SL,2022
HINDUNILVR,LONG,2022-03-30 12:10:00,2022-03-30 12:25:00,2005.8,2008.88,0.0015352033293329903,-0.00046479667066700973,MID,2022
HINDUNILVR,LONG,2022-04-05 13:55:00,2022-04-05 14:25:00,2146.15,2146.83,0.00031764888510510403,-0.001682351114894896,MID,2022
HINDUNILVR,SHORT,2022-04-11 12:00:00,2022-04-11 12:10:00,2161.9,2159.18,0.0012606928347909108,-0.0007393071652090893,MID,2022
HINDUNILVR,SHORT,2022-04-13 09:20:00,2022-04-13 10:10:00,2154.95,2152.86,0.000969862055995474,-0.001030137944004526,MID,2022
HINDUNILVR,LONG,2022-04-22 09:15:00,2022-04-22 09:25:00,2175.0,2185.75,0.004940301007027026,0.002940301007027026,MID,2022
HINDUNILVR,SHORT,2022-04-26 13:35:00,2022-04-26 13:50:00,2143.0,2140.04,0.001381602907014834,-0.0006183970929851661,MID,2022
HINDUNILVR,SHORT,2022-04-27 11:30:00,2022-04-27 12:35:00,2119.05,2140.24,-0.00990099009901002,-0.01190099009901002,SL,2022
HINDUNILVR,LONG,2022-04-29 14:10:00,2022-04-29 14:55:00,2261.15,2262.58,0.0006302745796471498,-0.0013697254203528502,MID,2022
HINDUNILVR,SHORT,2022-05-05 10:15:00,2022-05-05 10:25:00,2196.4,2190.31,0.0027815004423250578,0.0007815004423250577,MID,2022
HINDUNILVR,SHORT,2022-05-10 09:15:00,2022-05-10 09:25:00,2140.15,2161.55,-0.00990099009900991,-0.01190099009900991,SL,2022
HINDUNILVR,LONG,2022-05-20 13:30:00,2022-05-20 13:45:00,2323.0,2328.2,0.002236500483731918,0.00023650048373191797,MID,2022
HINDUNILVR,LONG,2022-05-24 09:15:00,2022-05-24 09:25:00,2344.1,2320.66,-0.009999999999999898,-0.011999999999999898,SL,2022
HINDUNILVR,SHORT,2022-05-25 12:35:00,2022-05-25 12:45:00,2306.0,2300.44,0.0024162305768646863,0.0004162305768646863,MID,2022
HINDUNILVR,SHORT,2022-05-26 13:15:00,2022-05-26 13:20:00,2293.3,2279.8,0.005923150744624683,0.003923150744624683,MID,2022
HINDUNILVR,LONG,2022-05-31 09:25:00,2022-05-31 09:50:00,2315.0,2316.02,0.0004407713888858744,-0.0015592286111141256,MID,2022
HINDUNILVR,SHORT,2022-06-03 11:40:00,2022-06-03 14:00:00,2297.7,2320.68,-0.009900990099009799,-0.011900990099009799,SL,2022
HINDUNILVR,SHORT,2022-06-15 11:15:00,2022-06-15 11:45:00,2149.45,2149.01,0.00020661037297364793,-0.0017933896270263521,MID,2022
HINDUNILVR,SHORT,2022-06-15 12:35:00,2022-06-15 13:15:00,2151.05,2150.59,0.0002128337988165363,-0.0017871662011834637,MID,2022
HINDUNILVR,LONG,2022-06-22 15:05:00,2022-06-22 15:25:00,2201.25,2201.95,0.00031800113571822664,-0.0016819988642817734,EOD,2022
HINDUNILVR,SHORT,2022-06-30 14:55:00,2022-06-30 15:05:00,2244.65,2234.94,0.004343331459081501,0.002343331459081501,MID,2022
HINDUNILVR,SHORT,2022-07-01 10:00:00,2022-07-01 10:20:00,2246.0,2242.46,0.0015799011669912488,-0.0004200988330087512,MID,2022
HINDUNILVR,LONG,2022-07-07 11:40:00,2022-07-07 12:05:00,2501.2,2505.68,0.0017910524216846468,-0.0002089475783153532,MID,2022
HINDUNILVR,LONG,2022-07-07 14:50:00,2022-07-07 15:10:00,2497.4,2472.43,-0.010000000000000009,-0.012000000000000009,SL,2022
HINDUNILVR,LONG,2022-07-07 15:10:00,2022-07-07 15:25:00,2468.75,2475.57,0.0027645059186460763,0.0007645059186460763,MID,2022
HINDUNILVR,LONG,2022-07-11 12:20:00,2022-07-11 12:45:00,2502.2,2502.27,2.9517326637806818e-05,-0.0019704826733621932,MID,2022
HINDUNILVR,SHORT,2022-07-13 09:15:00,2022-07-13 11:20:00,2482.3,2507.12,-0.009900990099009799,-0.011900990099009799,SL,2022
HINDUNILVR,LONG,2022-07-15 10:30:00,2022-07-15 10:45:00,2508.05,2523.08,0.005993118872870795,0.003993118872870795,MID,2022
HINDUNILVR,SHORT,2022-07-27 11:40:00,2022-07-27 11:55:00,2576.8,2574.54,0.000876447736801067,-0.001123552263198933,MID,2022
HINDUNILVR,LONG,2022-07-29 10:25:00,2022-07-29 10:45:00,2613.35,2615.13,0.0006799168234039588,-0.0013200831765960413,MID,2022
HINDUNILVR,SHORT,2022-08-12 12:15:00,2022-08-12 12:25:00,2607.9,2603.55,0.001672638206535515,-0.00032736179346448506,MID,2022
HINDUNILVR,SHORT,2022-08-16 09:15:00,2022-08-16 10:35:00,2613.4,2639.53,-0.00990099009900991,-0.01190099009900991,SL,2022
HINDUNILVR,LONG,2022-08-18 13:30:00,2022-08-18 15:00:00,2680.0,2680.12,4.566932767513521e-05,-0.001954330672324865,MID,2022
HINDUNILVR,SHORT,2022-08-24 13:40:00,2022-08-24 13:45:00,2590.0,2585.85,0.0016059413359312824,-0.00039405866406871763,MID,2022
HINDUNILVR,SHORT,2022-08-24 15:05:00,2022-08-24 15:20:00,2590.5,2588.52,0.000764747720447323,-0.001235252279552677,MID,2022
HINDUNILVR,SHORT,2022-08-25 09:30:00,2022-08-25 10:00:00,2617.0,2615.77,0.00046984415818096537,-0.0015301558418190347,MID,2022
HINDUNILVR,LONG,2022-09-01 09:20:00,2022-09-01 09:45:00,2621.15,2625.81,0.0017768852699346915,-0.0002231147300653085,MID,2022
HINDUNILVR,SHORT,2022-09-02 14:05:00,2022-09-02 14:10:00,2600.45,2596.65,0.0014616038985777458,-0.0005383961014222543,MID,2022
HINDUNILVR,SHORT,2022-09-02 14:10:00,2022-09-02 15:25:00,2602.0,2600.0,0.0007692307692308553,-0.0012307692307691447,EOD,2022
HINDUNILVR,SHORT,2022-09-15 14:35:00,2022-09-15 14:55:00,2564.8,2561.35,0.0013480210657086378,-0.0006519789342913623,MID,2022
HINDUNILVR,SHORT,2022-09-19 13:40:00,2022-09-19 14:15:00,2557.8,2583.38,-0.00990099009900991,-0.01190099009900991,SL,2022
HINDUNILVR,LONG,2022-09-20 12:10:00,2022-09-20 15:25:00,2606.05,2579.99,-0.010000000000000009,-0.012000000000000009,SL,2022
HINDUNILVR,LONG,2022-09-23 14:30:00,2022-09-23 14:50:00,2685.95,2688.01,0.0007682997360642929,-0.0012317002639357071,MID,2022
HINDUNILVR,SHORT,2022-10-04 09:15:00,2022-10-04 12:55:00,2650.15,2649.23,0.00034653068517287444,-0.0016534693148271256,MID,2022
HINDUNILVR,SHORT,2022-10-04 13:45:00,2022-10-04 15:25:00,2653.45,2664.8,-0.0042592314620235605,-0.0062592314620235606,EOD,2022
HINDUNILVR,SHORT,2022-10-07 12:40:00,2022-10-07 12:45:00,2587.0,2583.69,0.0012823251220215326,-0.0007176748779784674,MID,2022
HINDUNILVR,SHORT,2022-10-07 13:00:00,2022-10-07 13:20:00,2597.4,2597.26,5.402306853774519e-05,-0.0019459769314622549,MID,2022
HINDUNILVR,SHORT,2022-10-07 13:40:00,2022-10-07 14:05:00,2609.1,2606.3,0.0010760813323293927,-0.0009239186676706073,MID,2022
HINDUNILVR,SHORT,2022-10-12 11:40:00,2022-10-12 12:25:00,2570.0,2595.7,-0.009900990099009799,-0.011900990099009799,SL,2022
HINDUNILVR,SHORT,2022-10-13 14:20:00,2022-10-13 14:35:00,2576.4,2575.63,0.00029992453892790927,-0.0017000754610720908,MID,2022
HINDUNILVR,LONG,2022-10-14 14:30:00,2022-10-14 14:45:00,2589.7,2592.46,0.0010657480878104586,-0.0009342519121895414,MID,2022
HINDUNILVR,LONG,2022-10-17 15:00:00,2022-10-17 15:20:00,2590.8,2592.74,0.0007505275144636947,-0.0012494724855363053,MID,2022
HINDUNILVR,SHORT,2022-10-27 15:00:00,2022-10-27 15:25:00,2519.2,2522.25,-0.001209237783724948,-0.003209237783724948,EOD,2022
HINDUNILVR,LONG,2022-10-28 13:50:00,2022-10-28 15:10:00,2521.9,2522.68,0.00030869862641469403,-0.001691301373585306,MID,2022
HINDUNILVR,LONG,2022-11-01 14:30:00,2022-11-01 15:25:00,2557.6,2548.0,-0.003753518923991228,-0.005753518923991228,EOD,2022
HINDUNILVR,SHORT,2022-11-04 09:15:00,2022-11-04 09:40:00,2541.0,2534.32,0.0026373901813192546,0.0006373901813192546,MID,2022
HINDUNILVR,SHORT,2022-11-15 12:05:00,2022-11-15 12:15:00,2458.35,2455.03,0.0013505449600901276,-0.0006494550399098725,MID,2022
HINDUNILVR,LONG,2022-11-21 14:05:00,2022-11-21 14:10:00,2494.25,2499.47,0.0020908451693015806,9.084516930158056e-05,MID,2022
HINDUNILVR,SHORT,2022-12-15 12:55:00,2022-12-15 14:40:00,2657.75,2657.49,9.8293323962384e-05,-0.001901706676037616,MID,2022
HINDUNILVR,LONG,2022-12-20 09:15:00,2022-12-20 10:30:00,2690.3,2663.4,-0.01000000000000012,-0.01200000000000012,SL,2022
HINDUNILVR,SHORT,2022-12-20 15:00:00,2022-12-20 15:10:00,2675.8,2671.8,0.0014966807707001983,-0.0005033192292998017,MID,2022
HINDUNILVR,SHORT,2022-12-22 13:15:00,2022-12-22 13:25:00,2665.85,2659.74,0.0022978639132325007,0.0002978639132325007,MID,2022
HINDUNILVR,SHORT,2023-01-02 10:35:00,2023-01-02 10:50:00,2567.75,2563.18,0.0017820681868614408,-0.0002179318131385593,MID,2023
HINDUNILVR,LONG,2023-01-05 14:35:00,2023-01-05 14:45:00,2558.75,2562.76,0.0015679105227177637,-0.0004320894772822364,MID,2023
HINDUNILVR,SHORT,2023-01-11 13:05:00,2023-01-11 13:25:00,2599.9,2598.27,0.0006290351033513275,-0.0013709648966486725,MID,2023
HINDUNILVR,SHORT,2023-01-11 13:45:00,2023-01-11 14:00:00,2610.0,2606.79,0.0012316730665513642,-0.0007683269334486358,MID,2023
HINDUNILVR,LONG,2023-01-16 11:00:00,2023-01-16 15:25:00,2608.75,2601.0,-0.002970771442261655,-0.004970771442261655,EOD,2023
HINDUNILVR,LONG,2023-01-19 09:15:00,2023-01-19 11:30:00,2669.75,2643.05,-0.01000000000000012,-0.01200000000000012,SL,2023
HINDUNILVR,SHORT,2023-01-19 14:50:00,2023-01-19 15:25:00,2648.0,2646.63,0.0005160449948167223,-0.0014839550051832778,MID,2023
HINDUNILVR,SHORT,2023-01-23 09:15:00,2023-01-23 11:00:00,2564.6,2590.25,-0.00990099009901002,-0.01190099009901002,SL,2023
HINDUNILVR,SHORT,2023-01-23 11:10:00,2023-01-23 11:30:00,2600.5,2595.03,0.0021062929450479384,0.00010629294504793836,MID,2023
HINDUNILVR,SHORT,2023-01-31 13:20:00,2023-01-31 13:55:00,2569.3,2569.06,9.409316213337959e-05,-0.0019059068378666204,MID,2023
HINDUNILVR,SHORT,2023-01-31 15:00:00,2023-01-31 15:25:00,2570.3,2576.65,-0.002464440261579881,-0.004464440261579881,EOD,2023
HINDUNILVR,LONG,2023-02-06 09:15:00,2023-02-06 13:55:00,2614.4,2614.9,0.00019247061779181784,-0.0018075293822081822,MID,2023
HINDUNILVR,SHORT,2023-02-08 13:00:00,2023-02-08 13:05:00,2591.35,2585.89,0.002111156727519603,0.000111156727519603,MID,2023
HINDUNILVR,SHORT,2023-02-09 09:55:00,2023-02-09 10:15:00,2590.1,2584.98,0.0019818177087511657,-1.8182291248834345e-05,MID,2023
HINDUNILVR,SHORT,2023-02-10 15:00:00,2023-02-10 15:25:00,2575.4,2575.0,0.00015533980582538298,-0.001844660194174617,EOD,2023
HINDUNILVR,SHORT,2023-02-17 13:05:00,2023-02-17 13:20:00,2517.45,2516.54,0.0003633385829195923,-0.0016366614170804077,MID,2023
HINDUNILVR,SHORT,2023-02-20 09:15:00,2023-02-20 09:25:00,2530.6,2526.42,0.0016554766017045086,-0.00034452339829549143,MID,2023
HINDUNILVR,SHORT,2023-02-28 15:00:00,2023-02-28 15:25:00,2453.6,2463.0,-0.0038164839626472213,-0.005816483962647221,EOD,2023
HINDUNILVR,SHORT,2023-03-10 12:40:00,2023-03-10 12:55:00,2466.0,2463.14,0.0011591409792186536,-0.0008408590207813465,MID,2023
HINDUNILVR,SHORT,2023-03-10 15:00:00,2023-03-10 15:25:00,2466.45,2463.92,0.0010282294825001426,-0.0009717705174998575,MID,2023
HINDUNILVR,SHORT,2023-03-16 09:25:00,2023-03-16 09:50:00,2432.8,2430.79,0.0008287934506086003,-0.0011712065493913997,MID,2023
HINDUNILVR,LONG,2023-03-17 12:05:00,2023-03-17 15:25:00,2449.4,2454.95,0.0022658610271901747,0.00026586102719017464,EOD,2023
HINDUNILVR,SHORT,2023-03-20 12:45:00,2023-03-20 12:50:00,2449.1,2444.04,0.002072355618471633,7.235561847163292e-05,MID,2023
HINDUNILVR,LONG,2023-03-21 11:50:00,2023-03-21 11:55:00,2480.0,2483.99,0.0016068669542466107,-0.0003931330457533893,MID,2023
HINDUNILVR,LONG,2023-03-23 10:55:00,2023-03-23 11:00:00,2478.2,2485.84,0.0030832418881119317,0.0010832418881119316,MID,2023
HINDUNILVR,LONG,2023-04-03 09:25:00,2023-04-03 09:50:00,2526.2,2527.65,0.0005755663939437383,-0.0014244336060562617,MID,2023
HINDUNILVR,LONG,2023-04-17 13:30:00,2023-04-17 13:45:00,2552.15,2554.1,0.0007635617408510154,-0.0012364382591489847,MID,2023
HINDUNILVR,SHORT,2023-04-19 10:30:00,2023-04-19 10:45:00,2534.95,2528.91,0.002389328472580221,0.00038932847258022103,MID,2023
HINDUNILVR,SHORT,2023-04-19 15:00:00,2023-04-19 15:25:00,2530.45,2528.77,0.0006662682135334386,-0.0013337317864665615,MID,2023
HINDUNILVR,SHORT,2023-04-25 14:15:00,2023-04-25 14:35:00,2487.9,2486.35,0.0006216023704295193,-0.0013783976295704808,MID,2023
HINDUNILVR,SHORT,2023-05-03 09:20:00,2023-05-03 09:40:00,2464.85,2462.62,0.0009051007683815726,-0.0010948992316184274,MID,2023
HINDUNILVR,LONG,2023-05-12 14:15:00,2023-05-12 14:25:00,2620.0,2626.33,0.0024159830626995227,0.00041598306269952263,MID,2023
HINDUNILVR,LONG,2023-05-15 10:50:00,2023-05-15 11:05:00,2633.0,2637.34,0.0016469725034720106,-0.0003530274965279894,MID,2023
HINDUNILVR,SHORT,2023-05-19 11:10:00,2023-05-19 11:25:00,2619.95,2618.72,0.00046815218193851926,-0.0015318478180614808,MID,2023
HINDUNILVR,SHORT,2023-05-19 15:00:00,2023-05-19 15:25:00,2637.1,2641.15,-0.0015334229407645283,-0.0035334229407645284,EOD,2023
HINDUNILVR,LONG,2023-05-31 15:00:00,2023-05-31 15:05:00,2650.85,2665.85,0.005660067142108316,0.003660067142108316,MID,2023
HINDUNILVR,LONG,2023-06-01 12:40:00,2023-06-01 15:25:00,2700.7,2691.0,-0.0035916614211130016,-0.005591661421113002,EOD,2023
HINDUNILVR,LONG,2023-06-02 15:10:00,2023-06-02 15:25:00,2716.5,2711.05,-0.0020062580526412077,-0.004006258052641208,EOD,2023
HINDUNILVR,SHORT,2023-06-06 15:00:00,2023-06-06 15:15:00,2693.9,2689.43,0.0016605862202712096,-0.00033941377972879043,MID,2023
HINDUNILVR,LONG,2023-06-13 13:20:00,2023-06-13 13:30:00,2673.0,2677.52,0.0016900942265789531,-0.0003099057734210469,MID,2023
HINDUNILVR,LONG,2023-06-16 10:40:00,2023-06-16 10:55:00,2695.0,2695.28,0.00010344880493384778,-0.0018965511950661523,MID,2023
HINDUNILVR,SHORT,2023-06-20 11:30:00,2023-06-20 15:25:00,2664.15,2680.0,-0.005914179104477557,-0.007914179104477557,EOD,2023
HINDUNILVR,LONG,2023-06-21 10:40:00,2023-06-21 15:25:00,2686.05,2672.5,-0.005044582193183378,-0.007044582193183378,EOD,2023
HINDUNILVR,SHORT,2023-06-22 12:25:00,2023-06-22 12:35:00,2662.9,2660.23,0.0010032228100862461,-0.000996777189913754,MID,2023
HINDUNILVR,SHORT,2023-06-27 12:30:00,2023-06-27 12:50:00,2648.85,2646.87,0.0007468943551032226,-0.0012531056448967775,MID,2023
HINDUNILVR,LONG,2023-06-28 15:00:00,2023-06-28 15:15:00,2661.95,2664.09,0.000804985964991678,-0.001195014035008322,MID,2023
HINDUNILVR,LONG,2023-07-07 10:10:00,2023-07-07 10:20:00,2746.0,2750.0,0.0014573026092514763,-0.0005426973907485238,MID,2023
HINDUNILVR,SHORT,2023-07-12 12:35:00,2023-07-12 12:45:00,2660.0,2657.22,0.0010466615329822737,-0.0009533384670177263,MID,2023
HINDUNILVR,SHORT,2023-07-12 13:00:00,2023-07-12 13:20:00,2668.9,2666.47,0.000911672248858908,-0.001088327751141092,MID,2023
HINDUNILVR,SHORT,2023-07-19 15:05:00,2023-07-19 15:10:00,2677.3,2668.73,0.0032102604502979304,0.0012102604502979303,MID,2023
HINDUNILVR,SHORT,2023-07-26 10:25:00,2023-07-26 10:40:00,2591.7,2589.87,0.0007061053399417538,-0.0012938946600582462,MID,2023
HINDUNILVR,SHORT,2023-07-27 10:55:00,2023-07-27 11:05:00,2573.65,2568.65,0.0019459707861952946,-5.402921380470542e-05,MID,2023
HINDUNILVR,SHORT,2023-07-27 15:10:00,2023-07-27 15:25:00,2570.9,2574.8,-0.0015146807519030858,-0.003514680751903086,EOD,2023
HINDUNILVR,SHORT,2023-08-01 12:15:00,2023-08-01 12:30:00,2567.65,2564.46,0.0012425272862353065,-0.0007574727137646935,MID,2023
HINDUNILVR,SHORT,2023-08-14 10:00:00,2023-08-14 10:10:00,2527.4,2515.31,0.004808159818577629,0.0028081598185776286,MID,2023
HINDUNILVR,LONG,2023-08-16 10:50:00,2023-08-16 11:10:00,2535.0,2537.37,0.0009331000835697267,-0.0010668999164302733,MID,2023
HINDUNILVR,SHORT,2023-09-04 12:30:00,2023-09-04 12:45:00,2501.5,2499.87,0.0006528121842859225,-0.0013471878157140776,MID,2023
HINDUNILVR,LONG,2023-09-05 13:20:00,2023-09-05 13:25:00,2508.0,2510.82,0.001122813087698793,-0.0008771869123012071,MID,2023
HINDUNILVR,SHORT,2023-09-18 11:35:00,2023-09-18 11:55:00,2483.25,2481.88,0.0005538596697385323,-0.0014461403302614678,MID,2023
HINDUNILVR,LONG,2023-10-03 14:00:00,2023-10-03 15:25:00,2482.4,2467.65,-0.0059418304866258875,-0.007941830486625888,EOD,2023
HINDUNILVR,LONG,2023-10-10 12:45:00,2023-10-10 12:55:00,2513.5,2516.74,0.0012904412725185388,-0.0007095587274814612,MID,2023
HINDUNILVR,LONG,2023-10-12 15:00:00,2023-10-12 15:10:00,2553.0,2557.9,0.0019195723832003964,-8.042761679960368e-05,MID,2023
HINDUNILVR,LONG,2023-10-16 12:20:00,2023-10-16 15:25:00,2571.5,2554.0,-0.006805366517596778,-0.008805366517596778,EOD,2023
HINDUNILVR,SHORT,2023-10-25 13:35:00,2023-10-25 13:55:00,2478.45,2474.99,0.0013960884431023501,-0.0006039115568976499,MID,2023
HINDUNILVR,SHORT,2023-10-26 12:45:00,2023-10-26 13:05:00,2477.8,2476.25,0.0006260974022369581,-0.001373902597763042,MID,2023
HINDUNILVR,LONG,2023-10-27 15:10:00,2023-10-27 15:25:00,2482.6,2478.0,-0.00185289615725448,-0.00385289615725448,EOD,2023
HINDUNILVR,LONG,2023-10-30 12:30:00,2023-10-30 15:25:00,2478.45,2478.4,-2.0173899009323648e-05,-0.0020201738990093237,EOD,2023
HINDUNILVR,LONG,2023-11-07 09:25:00,2023-11-07 09:40:00,2487.05,2493.22,0.0024809344495835273,0.0004809344495835272,MID,2023
HINDUNILVR,SHORT,2023-11-10 11:20:00,2023-11-10 14:25:00,2481.0,2479.74,0.0005076324476449567,-0.0014923675523550433,MID,2023
HINDUNILVR,LONG,2023-11-16 12:25:00,2023-11-16 14:05:00,2490.95,2491.42,0.00019025970280850402,-0.001809740297191496,MID,2023
HINDUNILVR,LONG,2023-12-05 11:05:00,2023-12-05 11:30:00,2578.6,2580.18,0.0006115498770509209,-0.0013884501229490791,MID,2023
HINDUNILVR,LONG,2024-01-02 09:25:00,2024-01-02 09:40:00,2634.2,2642.45,0.003132915829379801,0.001132915829379801,MID,2024
HINDUNILVR,SHORT,2024-01-12 10:35:00,2024-01-12 13:45:00,2527.6,2552.88,-0.009900990099009799,-0.011900990099009799,SL,2024
HINDUNILVR,LONG,2024-01-16 15:15:00,2024-01-16 15:25:00,2565.6,2569.15,0.001383691923916519,-0.000616308076083481,EOD,2024
HINDUNILVR,SHORT,2024-01-20 12:05:00,2024-01-20 12:15:00,2487.0,2484.49,0.001008692436822889,-0.0009913075631771111,MID,2024
HINDUNILVR,SHORT,2024-01-24 10:15:00,2024-01-24 10:40:00,2420.0,2417.95,0.0008464848019595905,-0.0011535151980404095,MID,2024
HINDUNILVR,LONG,2024-01-30 13:50:00,2024-01-30 14:05:00,2473.95,2476.7,0.0011103105956442594,-0.0008896894043557407,MID,2024
HINDUNILVR,LONG,2024-01-30 15:15:00,2024-01-30 15:25:00,2453.95,2458.02,0.0016576905721019664,-0.0003423094278980337,MID,2024
HINDUNILVR,SHORT,2024-02-06 09:20:00,2024-02-06 09:35:00,2438.65,2432.27,0.0026224566884041067,0.0006224566884041067,MID,2024
HINDUNILVR,SHORT,2024-02-08 15:05:00,2024-02-08 15:20:00,2418.1,2416.15,0.0008073560193742058,-0.0011926439806257943,MID,2024
HINDUNILVR,LONG,2024-02-09 13:00:00,2024-02-09 13:10:00,2418.8,2422.52,0.0015364110315829738,-0.0004635889684170263,MID,2024
HINDUNILVR,LONG,2024-02-21 13:50:00,2024-02-21 14:05:00,2411.4,2413.27,0.000776752381017598,-0.001223247618982402,MID,2024
HINDUNILVR,SHORT,2024-02-22 14:25:00,2024-02-22 14:30:00,2388.7,2385.84,0.0012004628402024764,-0.0007995371597975236,MID,2024
HINDUNILVR,LONG,2024-02-27 11:50:00,2024-02-27 12:00:00,2395.5,2397.0,0.0006263469862755056,-0.0013736530137244945,MID,2024
HINDUNILVR,LONG,2024-03-01 14:25:00,2024-03-01 15:25:00,2416.75,2410.0,-0.002793007137684933,-0.004793007137684933,EOD,2024
HINDUNILVR,SHORT,2024-03-06 13:35:00,2024-03-06 13:45:00,2388.0,2386.9,0.0004588127962843469,-0.0015411872037156531,MID,2024
HINDUNILVR,SHORT,2024-03-06 14:30:00,2024-03-06 15:00:00,2401.1,2399.14,0.0008159885202301265,-0.0011840114797698736,MID,2024
HINDUNILVR,SHORT,2024-03-12 11:15:00,2024-03-12 11:30:00,2381.8,2377.77,0.0016938683952552047,-0.0003061316047447953,MID,2024
HINDUNILVR,SHORT,2024-03-19 14:50:00,2024-03-19 15:05:00,2267.05,2264.48,0.0011328373048207219,-0.0008671626951792782,MID,2024
HINDUNILVR,LONG,2024-03-28 15:05:00,2024-03-28 15:25:00,2259.0,2264.15,0.002281119005183463,0.00028111900518346285,MID,2024
HINDUNILVR,SHORT,2024-04-09 13:00:00,2024-04-09 13:15:00,2266.9,2264.14,0.0012206207059488605,-0.0007793792940511395,MID,2024
HINDUNILVR,SHORT,2024-04-16 11:10:00,2024-04-16 15:20:00,2200.45,2222.45,-0.00990099009900991,-0.01190099009900991,SL,2024
HINDUNILVR,LONG,2024-04-18 13:25:00,2024-04-18 13:30:00,2215.05,2226.97,0.005381448293986013,0.003381448293986013,MID,2024
HINDUNILVR,LONG,2024-04-24 11:15:00,2024-04-24 11:25:00,2247.1,2251.18,0.0018158029319479407,-0.0001841970680520593,MID,2024
HINDUNILVR,SHORT,2024-04-25 12:20:00,2024-04-25 12:35:00,2228.3,2226.8,0.0006751544856564706,-0.0013248455143435294,MID,2024
HINDUNILVR,LONG,2024-05-09 09:15:00,2024-05-09 10:30:00,2339.15,2340.1,0.0004063880934546127,-0.0015936119065453874,MID,2024
