date,symbol,entry_time,exit_time,exit_reason,spot_at_entry,ce_strike,pe_strike,entry_premium,exit_premium,pnl,lots,dte,filter_used
2025-09-05,BANKNIFTY,11:30:00,13:00:00,time,53876.9,53900,53900,1409.82,1389.67,604.39,1,12,BANKNIFTY_BB+Narrow
2025-09-09,BANKNIFTY,11:40:00,13:00:00,time,54167.7,54200,54200,1292.94,1278.0,448.38,1,10,BANKNIFTY_BB+Narrow
2025-09-10,BANKNIFTY,11:50:00,13:00:00,time,54584.55,54600,54600,1236.48,1221.74,442.07,1,9,BANKNIFTY_BB+Narrow
2025-09-12,BANKNIFTY,12:50:00,13:00:00,time,54780.85,54800,54800,1169.53,1168.19,40.14,1,8,BANKNIFTY_BB+Narrow
2025-09-16,BANKNIFTY,11:15:00,13:00:00,time,55076.0,55100,55100,1017.7,996.64,631.63,1,6,BANKNIFTY_BB+Narrow
2025-10-01,BANKNIFTY,12:45:00,13:00:00,time,55260.2,55300,55300,1670.31,1665.09,156.73,1,16,BANKNIFTY_BB+Narrow
2025-10-31,BANKNIFTY,11:45:00,13:00:00,time,57914.65,57900,57900,1754.31,1751.59,81.48,1,16,BANKNIFTY_BB+Narrow
2025-11-07,BANKNIFTY,12:45:00,13:00:00,time,57810.6,57800,57800,1577.08,1585.18,-243.2,1,13,BANKNIFTY_BB+Narrow
2025-11-13,BANKNIFTY,11:30:00,13:00:00,time,58547.8,58500,58500,1330.2,1314.44,472.77,1,9,BANKNIFTY_BB+Narrow
2025-11-17,BANKNIFTY,11:10:00,13:00:00,time,58929.1,58900,58900,1260.72,1238.72,660.2,1,8,BANKNIFTY_BB+Narrow
2025-11-21,BANKNIFTY,11:25:00,13:00:00,time,58974.65,59000,59000,889.43,873.88,466.33,1,4,BANKNIFTY_BB+Narrow
2025-11-26,BANKNIFTY,11:10:00,13:00:00,time,59442.4,59400,59400,450.3,385.3,1950.06,1,1,BANKNIFTY_BB+Narrow
2025-11-28,BANKNIFTY,12:10:00,13:00:00,time,59794.6,59800,59800,2803.49,2798.82,140.05,1,38,BANKNIFTY_BB+Narrow
2025-12-10,BANKNIFTY,12:50:00,13:00:00,time,58951.0,59000,59000,2488.3,2489.14,-25.35,1,31,BANKNIFTY_BB+Narrow
2025-12-17,BANKNIFTY,11:20:00,13:00:00,time,58945.2,58900,58900,2328.53,2307.66,626.09,1,27,BANKNIFTY_BB+Narrow
2025-12-18,BANKNIFTY,11:40:00,13:00:00,time,59081.2,59100,59100,2283.68,2281.21,74.0,1,26,BANKNIFTY_BB+Narrow
2025-12-26,BANKNIFTY,12:45:00,13:00:00,time,59000.35,59000,59000,2097.38,2097.29,2.53,1,22,BANKNIFTY_BB+Narrow
2025-12-29,BANKNIFTY,12:25:00,13:00:00,time,58832.85,58800,58800,2045.69,2045.52,5.0,1,21,BANKNIFTY_BB+Narrow
2025-12-30,BANKNIFTY,11:40:00,13:00:00,time,58982.7,59000,59000,1996.87,1978.47,551.91,1,20,BANKNIFTY_BB+Narrow
2026-01-08,BANKNIFTY,12:35:00,13:00:00,time,59691.85,59700,59700,1627.15,1623.54,108.33,1,13,BANKNIFTY_BB+Narrow
2026-02-03,BANKNIFTY,12:00:00,13:00:00,time,60171.2,60200,60200,1876.05,1864.37,350.43,1,17,BANKNIFTY_BB+Narrow
2026-02-05,BANKNIFTY,12:05:00,13:00:00,time,60041.95,60000,60000,1762.71,1750.67,361.44,1,15,BANKNIFTY_BB+Narrow
2026-02-06,BANKNIFTY,12:40:00,13:00:00,time,59799.7,59800,59800,1692.54,1691.86,20.58,1,14,BANKNIFTY_BB+Narrow
2026-02-11,BANKNIFTY,11:55:00,13:00:00,time,60686.15,60700,60700,1520.67,1505.89,443.25,1,11,BANKNIFTY_BB+Narrow
2026-02-13,BANKNIFTY,12:20:00,13:00:00,time,60364.7,60400,60400,1366.65,1355.27,341.58,1,9,BANKNIFTY_BB+Narrow
2024-03-06,BANKNIFTY,11:15:00,13:00:00,time,47984.95,48000,48000,361.79,307.6,1625.63,1,1,BANKNIFTY_BB+CPR+Narrow
2024-03-22,BANKNIFTY,11:20:00,13:00:00,time,46899.3,46900,46900,500.27,465.71,1036.92,1,2,BANKNIFTY_BB+CPR+Narrow
2024-03-27,BANKNIFTY,12:10:00,13:00:00,time,46792.55,46800,46800,352.78,328.95,714.94,1,1,BANKNIFTY_BB+CPR+Narrow
2024-04-04,BANKNIFTY,11:20:00,13:00:00,time,47895.4,47900,47900,625.76,604.53,636.95,1,3,BANKNIFTY_BB+CPR+Narrow
2024-04-10,BANKNIFTY,11:40:00,13:00:00,time,48882.85,48900,48900,368.58,326.95,1248.7,1,1,BANKNIFTY_BB+CPR+Narrow
2024-04-24,BANKNIFTY,11:20:00,13:00:00,time,48191.8,48200,48200,363.33,311.26,1562.24,1,1,BANKNIFTY_BB+CPR+Narrow
2024-06-03,BANKNIFTY,12:50:00,13:00:00,time,50849.3,50800,50800,386.36,388.09,-51.95,1,1,BANKNIFTY_BB+CPR+Narrow
2024-06-14,BANKNIFTY,11:25:00,13:00:00,time,49977.15,50000,50000,532.85,497.97,1046.42,1,2,BANKNIFTY_BB+CPR+Narrow
2024-06-18,BANKNIFTY,12:10:00,13:00:00,time,50309.6,50300,50300,379.64,353.58,781.87,1,1,BANKNIFTY_BB+CPR+Narrow
2024-06-27,BANKNIFTY,12:05:00,13:00:00,time,52927.7,52900,52900,692.87,673.17,590.86,1,3,BANKNIFTY_BB+CPR+Narrow
2024-07-16,BANKNIFTY,11:30:00,13:00:00,time,52484.85,52500,52500,791.7,766.9,744.21,1,4,BANKNIFTY_BB+CPR+Narrow
2024-08-12,BANKNIFTY,11:55:00,13:00:00,time,50705.35,50700,50700,541.04,522.92,543.61,1,2,BANKNIFTY_BB+CPR+Narrow
2024-08-20,BANKNIFTY,11:10:00,13:00:00,time,50894.05,50900,50900,383.72,331.41,1569.36,1,1,BANKNIFTY_BB+CPR+Narrow
2024-08-26,BANKNIFTY,12:00:00,13:00:00,time,51216.8,51200,51200,546.94,526.03,627.15,1,2,BANKNIFTY_BB+CPR+Narrow
2024-08-27,BANKNIFTY,12:35:00,13:00:00,time,51319.2,51300,51300,387.65,377.82,295.09,1,1,BANKNIFTY_BB+CPR+Narrow
2024-09-05,BANKNIFTY,12:05:00,13:00:00,time,51453.25,51500,51500,775.8,762.1,411.02,1,4,BANKNIFTY_BB+CPR+Narrow
2024-09-11,BANKNIFTY,11:15:00,13:00:00,time,51298.65,51300,51300,386.83,351.83,1049.74,1,1,BANKNIFTY_BB+CPR+Narrow
2024-09-17,BANKNIFTY,12:05:00,13:00:00,time,52230.25,52200,52200,395.16,368.45,801.19,1,1,BANKNIFTY_BB+CPR+Narrow
2024-10-14,BANKNIFTY,11:15:00,13:00:00,time,51744.8,51700,51700,554.27,511.35,1287.84,1,2,BANKNIFTY_BB+CPR+Narrow
2024-10-24,BANKNIFTY,11:30:00,13:00:00,time,51658.75,51700,51700,778.9,757.69,636.39,1,4,BANKNIFTY_BB+CPR+Narrow
2024-12-03,BANKNIFTY,11:50:00,13:00:00,time,52611.7,52600,52600,1489.93,1484.14,173.59,1,14,BANKNIFTY_BB+CPR+Narrow
2024-12-16,BANKNIFTY,12:20:00,13:00:00,time,53386.5,53400,53400,1066.1,1067.54,-43.19,1,7,BANKNIFTY_BB+CPR+Narrow
2025-01-01,BANKNIFTY,11:55:00,13:00:00,time,50996.2,51000,51000,2326.2,2328.55,-70.53,1,36,BANKNIFTY_BB+CPR+Narrow
2025-01-24,BANKNIFTY,12:30:00,13:00:00,time,48707.7,48700,48700,1732.12,1714.33,533.85,1,22,BANKNIFTY_BB+CPR+Narrow
2025-02-04,BANKNIFTY,12:15:00,13:00:00,time,49880.7,49900,49900,1460.46,1466.08,-168.72,1,15,BANKNIFTY_BB+CPR+Narrow
2025-02-19,BANKNIFTY,11:10:00,13:00:00,time,49502.25,49500,49500,835.62,809.58,781.19,1,5,BANKNIFTY_BB+CPR+Narrow
2025-02-25,BANKNIFTY,11:50:00,13:00:00,time,48626.45,48600,48600,367.78,333.63,1024.63,1,1,BANKNIFTY_BB+CPR+Narrow
2025-03-06,BANKNIFTY,12:50:00,13:00:00,time,48574.2,48600,48600,1876.68,1877.76,-32.39,1,26,BANKNIFTY_BB+CPR+Narrow
2025-03-13,BANKNIFTY,12:50:00,13:00:00,time,48217.65,48200,48200,1715.58,1710.48,152.96,1,22,BANKNIFTY_BB+CPR+Narrow
2025-03-18,BANKNIFTY,11:30:00,13:00:00,time,49035.3,49000,49000,1664.27,1649.67,438.01,1,20,BANKNIFTY_BB+CPR+Narrow
2025-03-21,BANKNIFTY,12:00:00,13:00:00,time,50423.3,50400,50400,1621.68,1620.31,41.13,1,18,BANKNIFTY_BB+CPR+Narrow
2025-04-03,BANKNIFTY,11:35:00,13:00:00,time,51459.6,51500,51500,1288.13,1275.68,373.55,1,11,BANKNIFTY_BB+CPR+Narrow
2025-04-15,BANKNIFTY,12:50:00,13:00:00,time,52299.3,52300,52300,967.19,965.54,49.65,1,6,BANKNIFTY_BB+CPR+Narrow
2025-05-19,BANKNIFTY,11:50:00,13:00:00,time,55627.65,55600,55600,1113.0,1097.0,480.14,1,7,BANKNIFTY_BB+CPR+Narrow
2025-05-23,BANKNIFTY,12:15:00,13:00:00,time,55299.4,55300,55300,834.62,830.12,134.94,1,4,BANKNIFTY_BB+CPR+Narrow
2025-05-26,BANKNIFTY,11:50:00,13:00:00,time,55510.55,55500,55500,725.78,701.87,717.32,1,3,BANKNIFTY_BB+CPR+Narrow
2025-06-06,BANKNIFTY,12:00:00,13:00:00,time,56601.45,56600,56600,1543.49,1532.72,323.3,1,13,BANKNIFTY_BB+CPR+Narrow
2025-06-20,BANKNIFTY,11:55:00,13:00:00,time,56110.05,56100,56100,733.59,713.89,591.25,1,3,BANKNIFTY_BB+CPR+Narrow
2025-07-15,BANKNIFTY,11:30:00,13:00:00,time,57100.75,57100,57100,1364.66,1346.2,553.82,1,10,BANKNIFTY_BB+CPR+Narrow
