id,entry_date,exit_date,entry_price,call_strike,put_strike,zone_width_pct,premium,exit_price,max_price,min_price,max_breach_pct,gross_pnl,net_pnl,pnl_rs,outcome,zone_held,signals,iv,atr,config,lots
3,2023-07-19 00:00:00,2023-08-02 00:00:00,19833.15,20300,19350,4.79,52.04,19526.55078125,19991.85,19423.55,0.0,30.52,22.52,729.0,max_profit,True,BB_SQ,0.1236,154.4,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
4,2023-08-18 00:00:00,2023-09-01 00:00:00,19310.15,19800,18800,5.18,52.71,19435.30078125,19584.45,19223.65,0.0,44.5,36.5,1777.5,max_profit,True,"BB_SQ,ATR_C",0.1334,162.28,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
5,2023-09-20 00:00:00,2023-10-05 00:00:00,19901.4,20350,19450,4.52,57.87,19545.75,19848.75,19333.6,0.58,18.11,10.11,-201.75,partial,False,BB_SQ,0.1213,152.09,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
6,2023-10-20 00:00:00,2023-11-06 00:00:00,19542.65,20000,19100,4.61,46.8,19411.75,19556.85,18837.85,1.34,40.69,32.69,1491.75,partial,False,"BB_SQ,ATR_C,RSI_M",0.1194,146.94,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
7,2023-11-22 00:00:00,2023-12-07 00:00:00,19811.85,20250,19400,4.29,45.94,20901.150390625,20961.95,19768.85,3.59,-152.75,-160.75,-13016.25,loss,False,"BB_SQ,ATR_C",0.1113,138.93,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
8,2023-12-22 00:00:00,2024-01-08 00:00:00,21349.4,21950,20750,5.62,71.38,21513.0,21834.35,21329.45,0.0,59.97,51.97,2937.75,max_profit,True,BB_SQ,0.1502,202.05,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
9,2024-01-31 00:00:00,2024-02-14 00:00:00,21725.7,22600,20850,8.05,103.77,21840.05078125,22126.8,21530.2,0.0,94.12,86.12,5499.0,max_profit,True,"BB_SQ,RSI_M",0.2134,292.01,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
10,2024-02-29 00:00:00,2024-03-15 00:00:00,21982.8,22600,21350,5.69,82.63,22023.349609375,22526.6,21905.65,0.0,75.72,67.72,4119.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1546,214.06,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
11,2024-04-10 00:00:00,2024-04-26 00:00:00,22753.8,23350,22150,5.27,78.3,22419.94921875,22726.45,21777.65,1.64,53.45,45.45,2448.75,partial,False,"BB_SQ,ATR_C",0.1433,205.39,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
12,2024-05-16 00:00:00,2024-05-31 00:00:00,22403.85,23150,21650,6.7,82.76,22530.69921875,23110.8,22345.65,0.0,73.66,65.66,3964.5,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1763,248.86,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
13,2024-06-19 00:00:00,2024-07-03 00:00:00,23516.0,24850,22200,11.27,151.96,24286.5,24309.15,23350.0,0.0,79.93,71.93,4434.75,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
14,2024-07-23 00:00:00,2024-08-06 00:00:00,24479.05,25150,23800,5.51,81.23,23992.55078125,25078.3,23893.7,0.0,34.63,26.63,1037.25,max_profit,True,"BB_SQ,ATR_C",0.1464,225.69,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
15,2024-08-22 00:00:00,2024-09-05 00:00:00,24811.5,25650,23950,6.85,104.84,25145.099609375,25333.65,24771.65,0.0,77.85,69.85,4278.75,max_profit,True,"BB_SQ,RSI_M",0.1832,286.3,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
16,2024-10-01 00:00:00,2024-10-16 00:00:00,25796.9,26450,25150,5.04,83.04,24971.30078125,25639.45,24694.35,1.77,-86.77,-94.77,-8067.75,loss,False,BB_SQ,0.1363,221.48,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
17,2024-10-31 00:00:00,2024-11-14 00:00:00,24205.35,25000,23400,6.61,94.67,23532.69921875,24537.6,23484.15,0.0,16.12,8.12,-351.0,max_profit,True,BB_SQ,0.1763,268.75,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
18,2024-12-03 00:00:00,2024-12-17 00:00:00,24457.15,25450,23500,7.97,109.82,24336.0,24857.75,24180.8,0.0,101.27,93.27,6035.25,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
19,2025-01-02 00:00:00,2025-01-16 00:00:00,24188.65,25150,23250,7.85,108.18,23311.80078125,24196.45,23047.25,0.84,-15.07,-23.07,-2690.25,loss,False,"BB_SQ,RSI_M",0.2063,314.34,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
20,2025-02-10 00:00:00,2025-02-24 00:00:00,23381.6,24150,22600,6.63,92.37,22553.349609375,23390.05,22518.8,0.35,-41.39,-49.39,-4664.25,loss,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
21,2025-03-12 00:00:00,2025-03-27 00:00:00,22470.5,23150,21800,6.01,81.82,23591.94921875,23869.6,22353.15,3.2,-189.97,-197.97,-15807.75,loss,False,"BB_SQ,ATR_C",0.1603,226.84,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
22,2025-04-28 00:00:00,2025-05-13 00:00:00,24328.5,25550,23100,10.07,151.76,24578.349609375,24973.8,23935.75,0.0,132.84,124.84,8403.0,max_profit,True,"BB_SQ,ADX_L",0.2704,414.43,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
23,2025-05-28 00:00:00,2025-06-11 00:00:00,24752.45,25800,23750,8.28,120.3,25141.400390625,25222.4,24502.15,0.0,94.51,86.51,5528.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2191,341.69,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
24,2025-07-04 00:00:00,2025-07-18 00:00:00,25461.0,26100,24800,5.11,75.97,24968.400390625,25548.7,24918.65,0.0,30.25,22.25,708.75,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
25,2025-08-06 00:00:00,2025-08-21 00:00:00,24574.2,25200,23950,5.09,70.66,25083.75,25153.65,24337.5,0.0,3.39,-4.61,-1305.75,max_profit,True,BB_SQ,0.1341,207.62,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
26,2025-09-08 00:00:00,2025-09-22 00:00:00,24773.15,25350,24200,4.64,71.44,25202.349609375,25448.95,24814.0,0.4,16.65,8.65,-311.25,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1249,194.89,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
27,2025-10-08 00:00:00,2025-10-23 00:00:00,25046.15,25600,24500,4.39,58.85,25891.400390625,26104.2,25024.3,2.01,-125.51,-133.51,-10973.25,loss,False,"BB_SQ,RSI_M",0.1145,180.62,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
28,2025-11-13 00:00:00,2025-11-27 00:00:00,25879.15,26500,25250,4.83,72.27,26215.55078125,26310.45,25740.8,0.0,40.94,32.94,1510.5,max_profit,True,"BB_SQ,RSI_M",0.1287,209.85,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
29,2025-12-15 00:00:00,2025-12-30 00:00:00,26027.3,26650,25400,4.8,68.2,25938.849609375,26236.4,25726.3,0.0,63.41,55.41,3195.75,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1242,203.68,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
30,2026-01-28 00:00:00,2026-02-11 00:00:00,25342.75,26150,24500,6.51,99.44,25953.849609375,26341.2,24679.4,0.75,17.94,9.94,-214.5,partial,False,BB_SQ,0.1728,275.81,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
31,2026-02-26 00:00:00,2026-03-13 00:00:00,25496.55,26250,24750,5.88,86.27,23151.099609375,25476.4,23112.0,6.42,-313.42,-321.42,-25066.5,loss,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1553,249.42,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L3,3
0,2023-04-19 00:00:00,2023-05-04 00:00:00,17618.75,18100,17150,5.39,56.53,18255.80078125,18267.45,17553.95,0.95,-84.88,-92.88,-13210.0,loss,False,BB_SQ,0.1418,157.43,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
1,2023-05-19 00:00:00,2023-06-02 00:00:00,18203.4,18700,17750,5.22,52.83,18534.099609375,18662.45,18178.85,0.0,21.93,13.93,141.25,max_profit,True,"BB_SQ,CHOP,RSI_M",0.1382,158.51,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
2,2023-06-19 00:00:00,2023-07-04 00:00:00,18755.45,19100,18400,3.73,49.91,19389.0,19434.15,18646.7,1.78,-119.03,-127.03,-17478.75,loss,False,"BB_SQ,ATR_C,RSI_M",0.1044,123.33,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
3,2023-07-19 00:00:00,2023-08-02 00:00:00,19833.15,20300,19350,4.79,52.04,19526.55078125,19991.85,19423.55,0.0,30.52,22.52,1215.0,max_profit,True,BB_SQ,0.1236,154.4,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
4,2023-08-18 00:00:00,2023-09-01 00:00:00,19310.15,19800,18800,5.18,52.71,19435.30078125,19584.45,19223.65,0.0,44.5,36.5,2962.5,max_profit,True,"BB_SQ,ATR_C",0.1334,162.28,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
5,2023-09-20 00:00:00,2023-10-05 00:00:00,19901.4,20350,19450,4.52,57.87,19545.75,19848.75,19333.6,0.58,18.11,10.11,-336.25,partial,False,BB_SQ,0.1213,152.09,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
6,2023-10-20 00:00:00,2023-11-06 00:00:00,19542.65,20000,19100,4.61,46.8,19411.75,19556.85,18837.85,1.34,40.69,32.69,2486.25,partial,False,"BB_SQ,ATR_C,RSI_M",0.1194,146.94,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
7,2023-11-22 00:00:00,2023-12-07 00:00:00,19811.85,20250,19400,4.29,45.94,20901.150390625,20961.95,19768.85,3.59,-152.75,-160.75,-21693.75,loss,False,"BB_SQ,ATR_C",0.1113,138.93,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
8,2023-12-22 00:00:00,2024-01-08 00:00:00,21349.4,21950,20750,5.62,71.38,21513.0,21834.35,21329.45,0.0,59.97,51.97,4896.25,max_profit,True,BB_SQ,0.1502,202.05,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
9,2024-01-31 00:00:00,2024-02-14 00:00:00,21725.7,22600,20850,8.05,103.77,21840.05078125,22126.8,21530.2,0.0,94.12,86.12,9165.0,max_profit,True,"BB_SQ,RSI_M",0.2134,292.01,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
10,2024-02-29 00:00:00,2024-03-15 00:00:00,21982.8,22600,21350,5.69,82.63,22023.349609375,22526.6,21905.65,0.0,75.72,67.72,6865.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1546,214.06,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
11,2024-04-10 00:00:00,2024-04-26 00:00:00,22753.8,23350,22150,5.27,78.3,22419.94921875,22726.45,21777.65,1.64,53.45,45.45,4081.25,partial,False,"BB_SQ,ATR_C",0.1433,205.39,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
12,2024-05-16 00:00:00,2024-05-31 00:00:00,22403.85,23150,21650,6.7,82.76,22530.69921875,23110.8,22345.65,0.0,73.66,65.66,6607.5,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1763,248.86,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
13,2024-06-19 00:00:00,2024-07-03 00:00:00,23516.0,24850,22200,11.27,151.96,24286.5,24309.15,23350.0,0.0,79.93,71.93,7391.25,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
14,2024-07-23 00:00:00,2024-08-06 00:00:00,24479.05,25150,23800,5.51,81.23,23992.55078125,25078.3,23893.7,0.0,34.63,26.63,1728.75,max_profit,True,"BB_SQ,ATR_C",0.1464,225.69,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
15,2024-08-22 00:00:00,2024-09-05 00:00:00,24811.5,25650,23950,6.85,104.84,25145.099609375,25333.65,24771.65,0.0,77.85,69.85,7131.25,max_profit,True,"BB_SQ,RSI_M",0.1832,286.3,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
16,2024-10-01 00:00:00,2024-10-16 00:00:00,25796.9,26450,25150,5.04,83.04,24971.30078125,25639.45,24694.35,1.77,-86.77,-94.77,-13446.25,loss,False,BB_SQ,0.1363,221.48,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
17,2024-10-31 00:00:00,2024-11-14 00:00:00,24205.35,25000,23400,6.61,94.67,23532.69921875,24537.6,23484.15,0.0,16.12,8.12,-585.0,max_profit,True,BB_SQ,0.1763,268.75,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
18,2024-12-03 00:00:00,2024-12-17 00:00:00,24457.15,25450,23500,7.97,109.82,24336.0,24857.75,24180.8,0.0,101.27,93.27,10058.75,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
19,2025-01-02 00:00:00,2025-01-16 00:00:00,24188.65,25150,23250,7.85,108.18,23311.80078125,24196.45,23047.25,0.84,-15.07,-23.07,-4483.75,loss,False,"BB_SQ,RSI_M",0.2063,314.34,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
20,2025-02-10 00:00:00,2025-02-24 00:00:00,23381.6,24150,22600,6.63,92.37,22553.349609375,23390.05,22518.8,0.35,-41.39,-49.39,-7773.75,loss,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
21,2025-03-12 00:00:00,2025-03-27 00:00:00,22470.5,23150,21800,6.01,81.82,23591.94921875,23869.6,22353.15,3.2,-189.97,-197.97,-26346.25,loss,False,"BB_SQ,ATR_C",0.1603,226.84,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
22,2025-04-28 00:00:00,2025-05-13 00:00:00,24328.5,25550,23100,10.07,151.76,24578.349609375,24973.8,23935.75,0.0,132.84,124.84,14005.0,max_profit,True,"BB_SQ,ADX_L",0.2704,414.43,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
23,2025-05-28 00:00:00,2025-06-11 00:00:00,24752.45,25800,23750,8.28,120.3,25141.400390625,25222.4,24502.15,0.0,94.51,86.51,9213.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2191,341.69,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
24,2025-07-04 00:00:00,2025-07-18 00:00:00,25461.0,26100,24800,5.11,75.97,24968.400390625,25548.7,24918.65,0.0,30.25,22.25,1181.25,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
25,2025-08-06 00:00:00,2025-08-21 00:00:00,24574.2,25200,23950,5.09,70.66,25083.75,25153.65,24337.5,0.0,3.39,-4.61,-2176.25,max_profit,True,BB_SQ,0.1341,207.62,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
26,2025-09-08 00:00:00,2025-09-22 00:00:00,24773.15,25350,24200,4.64,71.44,25202.349609375,25448.95,24814.0,0.4,16.65,8.65,-518.75,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1249,194.89,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
27,2025-10-08 00:00:00,2025-10-23 00:00:00,25046.15,25600,24500,4.39,58.85,25891.400390625,26104.2,25024.3,2.01,-125.51,-133.51,-18288.75,loss,False,"BB_SQ,RSI_M",0.1145,180.62,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
28,2025-11-13 00:00:00,2025-11-27 00:00:00,25879.15,26500,25250,4.83,72.27,26215.55078125,26310.45,25740.8,0.0,40.94,32.94,2517.5,max_profit,True,"BB_SQ,RSI_M",0.1287,209.85,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
29,2025-12-15 00:00:00,2025-12-30 00:00:00,26027.3,26650,25400,4.8,68.2,25938.849609375,26236.4,25726.3,0.0,63.41,55.41,5326.25,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1242,203.68,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
30,2026-01-28 00:00:00,2026-02-11 00:00:00,25342.75,26150,24500,6.51,99.44,25953.849609375,26341.2,24679.4,0.75,17.94,9.94,-357.5,partial,False,BB_SQ,0.1728,275.81,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
31,2026-02-26 00:00:00,2026-03-13 00:00:00,25496.55,26250,24750,5.88,86.27,23151.099609375,25476.4,23112.0,6.42,-313.42,-240.0,-30000.0,stopped_out,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1553,249.42,NIFTY50_iron_condor_biweekly_BB_only_SD3.0_L5,5
0,2023-05-19 00:00:00,2023-06-02 00:00:00,18203.4,18450,17950,2.75,105.84,18534.099609375,18662.45,18178.85,1.17,-8.03,-16.03,-2162.25,loss,False,"BB_SQ,CHOP,RSI_M",0.1382,158.51,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
1,2023-06-19 00:00:00,2023-07-04 00:00:00,18755.45,18950,18550,2.13,71.78,19389.0,19434.15,18646.7,2.58,-74.22,-82.22,-7126.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1044,123.33,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
2,2023-08-22 00:00:00,2023-09-05 00:00:00,19396.45,19650,19150,2.58,95.38,19574.900390625,19587.05,19223.65,0.0,42.12,34.12,1599.0,max_profit,True,"BB_SQ,ATR_C,CHOP",0.1285,156.97,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
3,2023-10-19 00:00:00,2023-11-03 00:00:00,19624.7,19850,19400,2.29,117.49,19230.599609375,19593.8,18837.85,2.86,-21.06,-29.06,-3139.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1244,153.84,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
4,2024-01-10 00:00:00,2024-01-25 00:00:00,21618.7,21900,21350,2.54,139.81,21352.599609375,22124.15,21137.2,1.04,52.74,44.74,2395.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1361,185.34,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
5,2024-02-12 00:00:00,2024-02-26 00:00:00,21616.05,22050,21150,4.16,202.99,22122.05078125,22297.5,21530.2,1.14,28.95,20.95,611.25,partial,False,"BB_SQ,ADX_L,RSI_M",0.2179,296.74,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
6,2024-03-13 00:00:00,2024-03-28 00:00:00,21997.7,22350,21650,3.18,163.38,22326.900390625,22516.0,21710.2,0.75,53.5,45.5,2452.5,partial,False,"ATR_C,ADX_L,RSI_M",0.1659,229.85,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
7,2024-04-16 00:00:00,2024-05-02 00:00:00,22147.9,22450,21850,2.71,142.95,22648.19921875,22783.35,21777.65,1.51,-30.45,-38.45,-3843.75,loss,False,"BB_SQ,ATR_C,RSI_M",0.1443,201.31,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
8,2024-05-17 00:00:00,2024-06-03 00:00:00,22466.1,22850,22100,3.34,164.72,23263.900390625,23338.7,22404.55,2.18,-94.91,-102.91,-8678.25,loss,False,"BB_SQ,ADX_L,RSI_M",0.1719,243.26,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
9,2024-06-19 00:00:00,2024-07-03 00:00:00,23516.0,24200,22850,5.74,305.46,24286.5,24309.15,23350.0,0.46,59.82,51.82,2926.5,partial,False,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
10,2024-07-25 00:00:00,2024-08-08 00:00:00,24406.1,24750,24050,2.87,165.84,24117.0,25078.3,23893.7,1.35,77.9,69.9,4282.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1518,233.33,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
11,2024-09-11 00:00:00,2024-09-25 00:00:00,24918.45,25200,24650,2.21,116.5,26004.150390625,26032.8,24941.45,3.34,-131.77,-139.77,-11442.75,loss,False,"BB_SQ,ATR_C,RSI_M",0.1112,174.6,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
12,2024-11-11 00:00:00,2024-11-27 00:00:00,24141.3,24600,23700,3.73,197.77,24274.900390625,24354.55,23263.15,1.81,129.3,121.3,8137.5,partial,False,"BB_SQ,CHOP,RSI_M",0.1913,290.96,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
13,2024-12-17 00:00:00,2025-01-01 00:00:00,24336.0,24750,23900,3.49,187.35,23742.900390625,24394.45,23460.45,1.81,8.06,0.06,-955.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1793,274.84,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
14,2025-01-20 00:00:00,2025-02-01 00:00:00,23344.75,23750,22950,3.43,187.55,23482.150390625,23632.45,22786.9,0.7,118.69,110.69,7341.75,partial,False,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
15,2025-02-20 00:00:00,2025-03-07 00:00:00,22913.15,23300,22500,3.49,178.25,22552.5,22921.0,21964.6,2.34,78.77,70.77,4347.75,partial,False,"BB_SQ,ATR_C,ADX_L",0.1809,261.18,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
16,2025-05-02 00:00:00,2025-05-16 00:00:00,24346.7,24800,23850,3.9,225.29,25019.80078125,25116.25,23935.75,1.3,-18.9,-26.9,-2977.5,loss,False,"BB_SQ,ATR_C,ADX_L",0.2062,316.28,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
17,2025-06-02 00:00:00,2025-06-16 00:00:00,24716.6,25100,24300,3.24,179.27,24946.5,25222.4,24473.0,0.5,89.71,81.71,5168.25,partial,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1685,262.32,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
18,2025-07-01 00:00:00,2025-07-15 00:00:00,25541.8,25900,25150,2.94,178.44,25195.80078125,25608.1,25001.95,0.58,80.33,72.33,4464.75,partial,False,"ATR_C,ADX_L,RSI_M",0.155,249.38,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
19,2025-09-02 00:00:00,2025-09-16 00:00:00,24579.6,24900,24300,2.44,141.06,25239.099609375,25261.4,24533.2,1.47,-81.43,-89.43,-7667.25,loss,False,"ATR_C,ADX_L,RSI_M",0.1282,198.45,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
20,2025-10-07 00:00:00,2025-10-21 00:00:00,25108.3,25350,24850,1.99,134.22,25868.599609375,25934.35,25008.5,2.33,-139.9,-147.9,-12052.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1107,175.15,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
21,2025-11-18 00:00:00,2025-12-02 00:00:00,25910.05,26200,25600,2.32,139.71,26032.19921875,26325.8,25842.95,0.49,83.06,75.06,4669.5,partial,False,"ATR_C,ADX_L,RSI_M",0.1199,195.72,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
22,2025-12-19 00:00:00,2026-01-05 00:00:00,25966.4,26250,25700,2.12,145.4,26250.30078125,26373.2,25878.0,0.47,43.13,35.13,1674.75,partial,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1182,193.31,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
23,2026-02-17 00:00:00,2026-03-04 00:00:00,25725.4,26200,25250,3.69,240.93,24480.5,25885.3,24305.4,3.67,-182.27,-190.27,-15230.25,loss,False,"BB_SQ,ADX_L,RSI_M",0.2029,328.85,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L3,3
0,2023-05-19 00:00:00,2023-06-02 00:00:00,18203.4,18450,17950,2.75,105.84,18534.099609375,18662.45,18178.85,1.17,-8.03,-16.03,-3603.75,loss,False,"BB_SQ,CHOP,RSI_M",0.1382,158.51,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
1,2023-06-19 00:00:00,2023-07-04 00:00:00,18755.45,18950,18550,2.13,71.78,19389.0,19434.15,18646.7,2.58,-74.22,-82.22,-11877.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1044,123.33,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
2,2023-08-22 00:00:00,2023-09-05 00:00:00,19396.45,19650,19150,2.58,95.38,19574.900390625,19587.05,19223.65,0.0,42.12,34.12,2665.0,max_profit,True,"BB_SQ,ATR_C,CHOP",0.1285,156.97,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
3,2023-10-19 00:00:00,2023-11-03 00:00:00,19624.7,19850,19400,2.29,117.49,19230.599609375,19593.8,18837.85,2.86,-21.06,-29.06,-5232.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1244,153.84,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
4,2024-01-10 00:00:00,2024-01-25 00:00:00,21618.7,21900,21350,2.54,139.81,21352.599609375,22124.15,21137.2,1.04,52.74,44.74,3992.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1361,185.34,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
5,2024-02-12 00:00:00,2024-02-26 00:00:00,21616.05,22050,21150,4.16,202.99,22122.05078125,22297.5,21530.2,1.14,28.95,20.95,1018.75,partial,False,"BB_SQ,ADX_L,RSI_M",0.2179,296.74,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
6,2024-03-13 00:00:00,2024-03-28 00:00:00,21997.7,22350,21650,3.18,163.38,22326.900390625,22516.0,21710.2,0.75,53.5,45.5,4087.5,partial,False,"ATR_C,ADX_L,RSI_M",0.1659,229.85,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
7,2024-04-16 00:00:00,2024-05-02 00:00:00,22147.9,22450,21850,2.71,142.95,22648.19921875,22783.35,21777.65,1.51,-30.45,-38.45,-6406.25,loss,False,"BB_SQ,ATR_C,RSI_M",0.1443,201.31,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
8,2024-05-17 00:00:00,2024-06-03 00:00:00,22466.1,22850,22100,3.34,164.72,23263.900390625,23338.7,22404.55,2.18,-94.91,-102.91,-14463.75,loss,False,"BB_SQ,ADX_L,RSI_M",0.1719,243.26,NIFTY50_iron_condor_biweekly_Consensus3_SD1.5_L5,5
