date,direction,entry_ts,entry_price,expiry,dte_entry_days,iv_used,pe_strike,ce_strike,pe_credit,ce_credit,total_credit,exit_ts,exit_price,exit_reason,pe_exit,ce_exit,total_exit_value,gross_pnl_per_unit,gross_pnl_per_lot,slippage_total,brokerage_total,stt,net_pnl_per_lot
2024-03-01,LONG,2024-03-01 11:10:00,22208.7,2024-03-05,4,0.0911,22100.0,22450.0,36.28,15.87,52.15,2024-03-01 15:25:00,22326.05,EOD,13.39,41.86,55.25,-3.1,-201.5,260.0,80.0,1.69,-543.19
2024-03-05,SHORT,2024-03-05 10:20:00,22293.5,2024-03-12,7,0.1027,21950.0,22550.0,18.38,44.23,62.61,2024-03-05 12:50:00,22382.67,SL,10.09,69.66,79.75,-17.14,-1114.1,260.0,80.0,2.03,-1456.13
2024-03-06,SHORT,2024-03-06 11:35:00,22234.75,2024-03-12,6,0.1037,21950.0,22500.0,22.2,34.97,57.17,2024-03-06 13:40:00,22323.69,SL,12.01,57.83,69.84,-12.67,-823.55,260.0,80.0,1.86,-1165.41
2024-03-11,SHORT,2024-03-11 10:45:00,22415.65,2024-03-12,1,0.1029,22350.0,22450.0,21.1,34.55,55.65,2024-03-11 15:25:00,22319.85,EOD,62.22,9.2,71.42,-15.77,-1025.05,260.0,80.0,1.81,-1366.86
2024-03-12,SHORT,2024-03-12 10:45:00,22298.75,2024-03-19,7,0.1085,21950.0,22600.0,21.41,39.83,61.24,2024-03-12 12:10:00,22387.94,SL,12.28,62.33,74.61,-13.37,-869.05,260.0,80.0,1.99,-1211.04
2024-03-13,SHORT,2024-03-13 11:00:00,22246.1,2024-03-19,6,0.1078,21950.0,22500.0,23.27,41.01,64.28,2024-03-13 15:25:00,21981.05,EOD,95.8,6.97,102.77,-38.49,-2501.85,260.0,80.0,2.09,-2843.94
2024-03-14,LONG,2024-03-14 10:40:00,22071.05,2024-03-19,5,0.124,21850.0,22450.0,41.46,21.67,63.13,2024-03-14 15:25:00,22153.05,EOD,26.09,35.21,61.3,1.83,118.95,260.0,80.0,2.05,-223.1
2024-03-15,SHORT,2024-03-15 10:25:00,21972.9,2024-03-19,4,0.1234,21700.0,22200.0,22.48,37.98,60.46,2024-03-15 15:25:00,21996.35,EOD,19.15,43.71,62.86,-2.4,-156.0,260.0,80.0,1.96,-497.96
2024-03-18,LONG,2024-03-18 12:15:00,22057.2,2024-03-19,1,0.1254,22000.0,22150.0,32.21,23.99,56.2,2024-03-18 15:25:00,22051.5,EOD,34.17,22.48,56.65,-0.45,-29.25,260.0,80.0,1.83,-371.08
2024-03-19,SHORT,2024-03-19 10:25:00,21853.15,2024-03-26,7,0.1247,21400.0,22200.0,17.5,42.55,60.05,2024-03-19 15:25:00,21810.35,EOD,22.12,34.53,56.65,3.4,221.0,260.0,80.0,1.95,-120.95
2024-03-20,SHORT,2024-03-20 10:30:00,21754.85,2024-03-26,6,0.1311,21350.0,22100.0,21.13,38.89,60.02,2024-03-20 11:40:00,21841.87,SL,12.78,58.78,71.56,-11.54,-750.1,260.0,80.0,1.95,-1092.05
2024-03-21,SHORT,2024-03-21 12:05:00,21965.65,2024-03-26,5,0.1231,21650.0,22250.0,23.04,36.26,59.3,2024-03-21 15:25:00,22014.6,EOD,16.91,47.42,64.33,-5.03,-326.95,260.0,80.0,1.93,-668.88
2024-03-22,LONG,2024-03-22 11:25:00,22074.1,2024-03-26,4,0.1279,21850.0,22400.0,34.4,22.91,57.31,2024-03-22 15:25:00,22080.8,EOD,33.04,23.93,56.97,0.34,22.1,260.0,80.0,1.86,-319.76
2024-03-27,LONG,2024-03-27 11:00:00,22171.35,2024-04-02,6,0.1066,21950.0,22550.0,35.44,18.55,53.99,2024-03-27 15:25:00,22147.2,EOD,40.7,15.75,56.45,-2.46,-159.9,260.0,80.0,1.75,-501.65
2024-03-28,LONG,2024-03-28 10:35:00,22347.3,2024-04-02,5,0.1101,22150.0,22700.0,37.15,18.18,55.33,2024-03-28 15:25:00,22343.1,EOD,38.1,17.65,55.75,-0.42,-27.3,260.0,80.0,1.8,-369.1
2024-04-03,LONG,2024-04-03 10:20:00,22461.2,2024-04-09,6,0.1141,22250.0,22850.0,45.25,22.74,67.99,2024-04-03 15:25:00,22445.55,EOD,49.03,20.67,69.7,-1.71,-111.15,260.0,80.0,2.21,-453.36
2024-04-04,SHORT,2024-04-04 10:50:00,22317.5,2024-04-09,5,0.1142,22000.0,22550.0,18.83,42.22,61.05,2024-04-04 11:10:00,22406.77,SL,10.03,68.2,78.23,-17.18,-1116.7,260.0,80.0,1.98,-1458.68
2024-04-08,LONG,2024-04-08 11:35:00,22642.85,2024-04-09,1,0.0869,22650.0,22700.0,42.69,19.94,62.63,2024-04-08 15:25:00,22661.0,EOD,34.05,26.03,60.08,2.55,165.75,260.0,80.0,2.04,-176.29
2024-04-12,SHORT,2024-04-12 12:15:00,22623.9,2024-04-16,4,0.0626,22550.0,22700.0,24.67,34.06,58.73,2024-04-12 15:25:00,22519.4,EOD,66.49,9.98,76.47,-17.74,-1153.1,260.0,80.0,1.91,-1495.01
2024-04-16,SHORT,2024-04-16 13:10:00,22099.2,2024-04-23,7,0.0969,21800.0,22350.0,19.85,39.22,59.07,2024-04-16 15:25:00,22177.45,EOD,11.49,60.48,71.97,-12.9,-838.5,260.0,80.0,1.92,-1180.42
2024-04-18,LONG,2024-04-18 11:05:00,22274.95,2024-04-23,5,0.0995,22100.0,22550.0,33.65,22.68,56.33,2024-04-18 13:25:00,22185.85,SL,58.55,11.31,69.86,-13.53,-879.45,260.0,80.0,1.83,-1221.28
2024-04-19,LONG,2024-04-19 12:15:00,21943.8,2024-04-23,4,0.1024,21800.0,22200.0,34.65,19.1,53.75,2024-04-19 15:25:00,22149.7,EOD,6.14,78.55,84.69,-30.94,-2011.1,260.0,80.0,1.75,-2352.85
2024-04-24,LONG,2024-04-24 10:25:00,22458.0,2024-04-30,6,0.0996,22300.0,22800.0,45.4,19.84,65.24,2024-04-24 15:25:00,22412.2,EOD,58.54,14.31,72.85,-7.61,-494.65,260.0,80.0,2.12,-836.77
2024-04-29,LONG,2024-04-29 10:30:00,22538.95,2024-04-30,1,0.108,22500.0,22650.0,32.15,14.34,46.49,2024-04-29 15:25:00,22633.15,EOD,9.18,44.89,54.07,-7.58,-492.7,260.0,80.0,1.51,-834.21
2024-04-30,LONG,2024-04-30 10:50:00,22765.9,2024-05-07,7,0.1164,22500.0,23250.0,43.33,19.61,62.94,2024-04-30 15:00:00,22674.84,SL,65.69,11.42,77.11,-14.17,-921.05,260.0,80.0,2.05,-1263.1
2024-05-06,SHORT,2024-05-06 13:25:00,22420.3,2024-05-07,1,0.1152,22350.0,22450.0,24.65,42.08,66.73,2024-05-06 15:25:00,22458.0,EOD,15.42,60.21,75.63,-8.9,-578.5,260.0,80.0,2.17,-920.67
2024-05-07,SHORT,2024-05-07 10:20:00,22368.25,2024-05-14,7,0.1069,22000.0,22650.0,18.2,42.82,61.02,2024-05-07 15:25:00,22304.5,EOD,26.64,30.2,56.84,4.18,271.7,260.0,80.0,1.98,-70.28
2024-05-08,LONG,2024-05-08 11:45:00,22313.9,2024-05-14,6,0.0992,22150.0,22650.0,42.93,19.95,62.88,2024-05-08 15:25:00,22306.75,EOD,44.76,18.98,63.74,-0.86,-55.9,260.0,80.0,2.04,-397.94
2024-05-09,SHORT,2024-05-09 10:20:00,22151.6,2024-05-14,5,0.0958,21900.0,22350.0,16.97,34.65,51.62,2024-05-09 15:25:00,21968.15,EOD,60.37,8.0,68.37,-16.75,-1088.75,260.0,80.0,1.68,-1430.43
2024-05-13,LONG,2024-05-13 13:50:00,22083.6,2024-05-14,1,0.1117,22050.0,22200.0,34.86,13.76,48.62,2024-05-13 15:25:00,22119.4,EOD,22.93,22.15,45.08,3.54,230.1,260.0,80.0,1.58,-111.48
2024-05-14,LONG,2024-05-14 11:15:00,22185.15,2024-05-21,7,0.1051,21950.0,22600.0,37.36,18.73,56.09,2024-05-14 15:25:00,22223.8,EOD,30.08,23.81,53.89,2.2,143.0,260.0,80.0,1.82,-198.82
2024-05-15,SHORT,2024-05-15 10:35:00,22159.95,2024-05-21,6,0.1077,21850.0,22400.0,20.94,43.72,64.66,2024-05-15 11:00:00,22248.59,SL,11.49,69.54,81.03,-16.37,-1064.05,260.0,80.0,2.1,-1406.15
2024-05-16,SHORT,2024-05-16 10:20:00,22178.4,2024-05-21,5,0.1073,21900.0,22400.0,19.87,38.59,58.46,2024-05-16 12:10:00,22267.11,SL,10.29,64.33,74.62,-16.16,-1050.4,260.0,80.0,1.9,-1392.3
2024-05-17,LONG,2024-05-17 10:30:00,22443.9,2024-05-21,4,0.1099,22300.0,22750.0,41.95,17.3,59.25,2024-05-17 15:25:00,22465.55,EOD,36.49,20.39,56.88,2.37,154.05,260.0,80.0,1.93,-187.88
2024-05-21,LONG,2024-05-21 11:25:00,22512.05,2024-05-28,7,0.1069,22250.0,22950.0,34.82,18.23,53.05,2024-05-21 15:25:00,22507.55,EOD,35.68,17.72,53.4,-0.35,-22.75,260.0,80.0,1.72,-364.47
2024-05-22,LONG,2024-05-22 12:15:00,22581.85,2024-05-28,6,0.0982,22400.0,22900.0,38.64,22.69,61.33,2024-05-22 15:25:00,22620.5,EOD,30.46,29.29,59.75,1.58,102.7,260.0,80.0,1.99,-239.29
2024-05-23,LONG,2024-05-23 10:20:00,22707.6,2024-05-28,5,0.099,22550.0,23000.0,38.9,20.95,59.85,2024-05-23 15:25:00,22951.0,EOD,6.16,92.54,98.7,-38.85,-2525.25,260.0,80.0,1.95,-2867.2
2024-05-24,LONG,2024-05-24 13:00:00,23013.55,2024-05-28,4,0.1207,22800.0,23350.0,35.16,20.41,55.57,2024-05-24 15:25:00,22952.0,EOD,50.18,13.2,63.38,-7.81,-507.65,260.0,80.0,1.81,-849.46
2024-05-28,SHORT,2024-05-28 12:30:00,22913.4,2024-06-04,7,0.1143,22500.0,23250.0,18.96,40.65,59.61,2024-05-28 15:25:00,22868.65,EOD,24.33,32.37,56.7,2.91,189.15,260.0,80.0,1.94,-152.79
2024-05-29,SHORT,2024-05-29 10:20:00,22724.75,2024-06-04,6,0.1099,22400.0,23000.0,21.92,40.19,62.11,2024-05-29 15:25:00,22705.8,EOD,24.6,36.18,60.78,1.33,86.45,260.0,80.0,2.02,-255.57
2024-05-30,SHORT,2024-05-30 11:20:00,22548.35,2024-06-04,5,0.1176,22200.0,22800.0,17.4,41.49,58.89,2024-05-30 15:25:00,22557.1,EOD,16.42,43.55,59.97,-1.08,-70.2,260.0,80.0,1.91,-412.11
2024-06-06,LONG,2024-06-06 10:20:00,22849.0,2024-06-11,5,0.3513,21650.0,24500.0,38.81,18.89,57.7,2024-06-06 11:45:00,22757.6,SL,47.59,14.84,62.43,-4.73,-307.45,260.0,80.0,1.88,-649.33
2024-06-07,LONG,2024-06-07 10:35:00,23042.55,2024-06-11,4,0.3512,22000.0,24450.0,39.4,20.6,60.0,2024-06-07 15:25:00,23270.05,EOD,21.92,37.75,59.67,0.33,21.45,260.0,80.0,1.95,-320.5
2024-06-11,LONG,2024-06-11 10:35:00,23344.75,2024-06-18,7,0.3608,21800.0,25500.0,41.72,20.06,61.78,2024-06-11 15:15:00,23251.37,SL,49.55,16.38,65.93,-4.15,-269.75,260.0,80.0,2.01,-611.76
2024-06-19,SHORT,2024-06-19 10:20:00,23467.35,2024-06-25,6,0.3547,21750.0,25050.0,19.02,39.37,58.39,2024-06-19 12:15:00,23561.22,SL,15.34,47.76,63.1,-4.71,-306.15,260.0,80.0,1.9,-648.05
2024-06-21,SHORT,2024-06-21 10:45:00,23510.55,2024-06-25,4,0.3479,22200.0,24650.0,19.58,41.63,61.21,2024-06-21 15:25:00,23453.15,EOD,22.87,36.03,58.9,2.31,150.15,260.0,80.0,1.99,-191.84
2024-06-24,LONG,2024-06-24 11:00:00,23505.85,2024-06-25,1,0.3488,23100.0,24050.0,37.97,22.25,60.22,2024-06-24 15:25:00,23548.65,EOD,31.41,27.31,58.72,1.5,97.5,260.0,80.0,1.96,-244.46
2024-06-26,LONG,2024-06-26 10:55:00,23764.3,2024-07-02,6,0.1552,23350.0,24450.0,43.87,18.52,62.39,2024-06-26 15:25:00,23840.25,EOD,32.31,26.07,58.38,4.01,260.65,260.0,80.0,2.03,-81.38
2024-06-27,LONG,2024-06-27 10:25:00,23970.8,2024-07-02,5,0.0928,23800.0,24250.0,34.61,22.49,57.1,2024-06-27 10:40:00,23874.92,SL,62.26,10.62,72.88,-15.78,-1025.7,260.0,80.0,1.86,-1367.56
2024-07-01,LONG,2024-07-01 11:25:00,24115.1,2024-07-02,1,0.0536,24100.0,24150.0,18.41,14.44,32.85,2024-07-01 15:25:00,24123.15,EOD,15.48,17.24,32.72,0.13,8.45,260.0,80.0,1.07,-332.62
2024-07-02,SHORT,2024-07-02 12:55:00,24070.2,2024-07-09,7,0.0528,23950.0,24150.0,19.09,48.17,67.26,2024-07-02 15:25:00,24117.8,EOD,11.44,69.26,80.7,-13.44,-873.6,260.0,80.0,2.19,-1215.79
2024-07-05,LONG,2024-07-05 11:35:00,24272.4,2024-07-09,4,0.0573,24250.0,24400.0,40.38,18.99,59.37,2024-07-05 15:25:00,24316.75,EOD,25.52,31.19,56.71,2.66,172.9,260.0,80.0,1.93,-169.03
2024-07-08,SHORT,2024-07-08 12:10:00,24252.65,2024-07-09,1,0.0578,24250.0,24250.0,25.93,32.9,58.83,2024-07-08 15:25:00,24331.05,EOD,4.47,89.83,94.3,-35.47,-2305.55,260.0,80.0,1.91,-2647.46
2024-07-09,LONG,2024-07-09 11:15:00,24388.5,2024-07-16,7,0.0585,24300.0,24600.0,33.16,19.53,52.69,2024-07-09 15:25:00,24417.25,EOD,26.0,25.34,51.34,1.35,87.75,260.0,80.0,1.71,-253.96
2024-07-10,SHORT,2024-07-10 10:20:00,24252.1,2024-07-16,6,0.0562,24150.0,24350.0,23.51,39.68,63.19,2024-07-10 15:25:00,24312.4,EOD,12.5,64.26,76.76,-13.57,-882.05,260.0,80.0,2.05,-1224.1
2024-07-11,SHORT,2024-07-11 10:55:00,24241.2,2024-07-16,5,0.064,24100.0,24350.0,18.21,37.17,55.38,2024-07-11 15:20:00,24338.16,SL,6.19,77.73,83.92,-28.54,-1855.1,260.0,80.0,1.8,-2196.9
2024-07-12,LONG,2024-07-12 10:50:00,24477.85,2024-07-16,4,0.061,24450.0,24600.0,42.28,23.63,65.91,2024-07-12 15:25:00,24512.4,EOD,30.41,33.65,64.06,1.85,120.25,260.0,80.0,2.14,-221.89
2024-07-15,LONG,2024-07-15 11:45:00,24602.1,2024-07-16,1,0.0646,24600.0,24650.0,30.07,15.92,45.99,2024-07-15 15:25:00,24588.35,EOD,36.96,12.16,49.12,-3.13,-203.45,260.0,80.0,1.49,-544.94
2024-07-16,LONG,2024-07-16 10:30:00,24652.25,2024-07-23,7,0.0608,24550.0,24900.0,32.6,16.09,48.69,2024-07-16 15:25:00,24601.1,EOD,48.0,9.76,57.76,-9.07,-589.55,260.0,80.0,1.58,-931.13
2024-07-18,LONG,2024-07-18 13:10:00,24711.6,2024-07-23,5,0.0587,24650.0,24850.0,33.89,25.01,58.9,2024-07-18 15:25:00,24779.35,EOD,17.31,46.45,63.76,-4.86,-315.9,260.0,80.0,1.91,-657.81
2024-07-19,SHORT,2024-07-19 10:45:00,24673.45,2024-07-23,4,0.0592,24550.0,24750.0,14.62,36.05,50.67,2024-07-19 15:25:00,24525.85,EOD,64.0,6.19,70.19,-19.52,-1268.8,260.0,80.0,1.65,-1610.45
2024-07-23,SHORT,2024-07-23 12:15:00,24283.2,2024-07-30,7,0.079,24050.0,24500.0,22.15,38.15,60.3,2024-07-23 12:40:00,24380.33,SL,10.55,67.85,78.4,-18.1,-1176.5,260.0,80.0,1.96,-1518.46
2024-07-24,SHORT,2024-07-24 12:15:00,24326.25,2024-07-30,6,0.0792,24100.0,24500.0,19.5,42.09,61.59,2024-07-24 14:30:00,24423.56,SL,8.67,75.93,84.6,-23.01,-1495.65,260.0,80.0,2.0,-1837.65
2024-07-26,LONG,2024-07-26 10:30:00,24603.65,2024-07-30,4,0.0762,24550.0,24800.0,47.68,19.5,67.18,2024-07-26 15:25:00,24851.75,EOD,4.35,118.45,122.8,-55.62,-3615.3,260.0,80.0,2.18,-3957.48
2024-07-29,LONG,2024-07-29 11:35:00,24983.85,2024-07-30,1,0.1053,24950.0,25100.0,37.87,16.33,54.2,2024-07-29 12:10:00,24883.91,SL,91.04,3.72,94.76,-40.56,-2636.4,260.0,80.0,1.76,-2978.16
2024-08-01,SHORT,2024-08-01 11:45:00,24990.65,2024-08-06,5,0.1014,24700.0,25250.0,21.85,36.15,58.0,2024-08-01 15:25:00,25006.0,EOD,19.74,39.57,59.31,-1.31,-85.15,260.0,80.0,1.89,-427.04
2024-08-05,SHORT,2024-08-05 10:45:00,24145.85,2024-08-06,1,0.1129,24050.0,24200.0,20.24,35.5,55.74,2024-08-05 15:25:00,24051.8,EOD,53.71,11.67,65.38,-9.64,-626.6,260.0,80.0,1.81,-968.41
2024-08-08,LONG,2024-08-08 12:10:00,24307.1,2024-08-13,5,0.1686,23850.0,25000.0,39.01,18.65,57.66,2024-08-08 12:55:00,24209.87,SL,56.54,11.75,68.29,-10.63,-690.95,260.0,80.0,1.87,-1032.82
2024-08-12,LONG,2024-08-12 10:40:00,24351.55,2024-08-13,1,0.1725,24250.0,24550.0,44.6,23.03,67.63,2024-08-12 15:25:00,24348.8,EOD,45.46,22.51,67.97,-0.34,-22.1,260.0,80.0,2.2,-364.3
2024-08-13,SHORT,2024-08-13 10:20:00,24298.25,2024-08-20,7,0.1725,23500.0,25000.0,18.69,37.3,55.99,2024-08-13 15:25:00,24141.2,EOD,33.29,20.98,54.27,1.72,111.8,260.0,80.0,1.82,-230.02
2024-08-20,LONG,2024-08-20 12:55:00,24729.4,2024-08-27,7,0.1739,24100.0,25650.0,38.57,19.19,57.76,2024-08-20 15:25:00,24672.85,EOD,46.41,15.42,61.83,-4.07,-264.55,260.0,80.0,1.88,-606.43
2024-08-21,LONG,2024-08-21 10:20:00,24743.9,2024-08-27,6,0.1756,24200.0,25550.0,42.93,21.85,64.78,2024-08-21 15:25:00,24781.9,EOD,37.6,25.33,62.93,1.85,120.25,260.0,80.0,2.11,-221.86
2024-08-27,LONG,2024-08-27 11:15:00,25061.25,2024-09-03,7,0.1129,24750.0,25600.0,40.58,18.75,59.33,2024-08-27 15:25:00,24997.05,EOD,54.1,13.11,67.21,-7.88,-512.2,260.0,80.0,1.93,-854.13
2024-08-28,LONG,2024-08-28 11:15:00,25065.65,2024-09-03,6,0.1108,24800.0,25550.0,40.72,17.37,58.09,2024-08-28 15:25:00,25044.85,EOD,45.11,15.33,60.44,-2.35,-152.75,260.0,80.0,1.89,-494.64
2024-08-29,LONG,2024-08-29 12:25:00,25142.9,2024-09-03,5,0.1018,24950.0,25500.0,41.08,20.31,61.39,2024-08-29 14:00:00,25042.33,SL,70.13,9.96,80.09,-18.7,-1215.5,260.0,80.0,2.0,-1557.5
2024-09-02,SHORT,2024-09-02 12:40:00,25276.8,2024-09-03,1,0.0856,25200.0,25300.0,15.64,36.46,52.1,2024-09-02 15:25:00,25273.9,EOD,16.34,35.21,51.55,0.55,35.75,260.0,80.0,1.69,-305.94
2024-09-04,LONG,2024-09-04 13:15:00,25175.8,2024-09-10,6,0.0685,25100.0,25400.0,46.03,22.76,68.79,2024-09-04 15:25:00,25206.35,EOD,37.01,29.1,66.11,2.68,174.2,260.0,80.0,2.24,-168.04
2024-09-05,SHORT,2024-09-05 10:25:00,25175.45,2024-09-10,5,0.0728,25000.0,25300.0,20.52,44.26,64.78,2024-09-05 15:25:00,25144.8,EOD,26.52,35.25,61.77,3.01,195.65,260.0,80.0,2.11,-146.46
2024-09-06,SHORT,2024-09-06 11:05:00,24876.65,2024-09-10,4,0.0441,24800.0,24900.0,13.21,43.03,56.24,2024-09-06 15:25:00,24868.5,EOD,14.96,39.22,54.18,2.06,133.9,260.0,80.0,1.83,-207.93
2024-09-09,LONG,2024-09-09 10:40:00,24888.85,2024-09-10,1,0.0722,24900.0,24950.0,40.98,15.83,56.81,2024-09-09 15:25:00,24942.25,EOD,18.75,35.98,54.73,2.08,135.2,260.0,80.0,1.85,-206.65
2024-09-10,LONG,2024-09-10 11:55:00,25024.55,2024-09-17,7,0.0705,24900.0,25300.0,38.61,20.74,59.35,2024-09-10 15:25:00,25052.1,EOD,31.93,25.59,57.52,1.83,118.95,260.0,80.0,1.93,-222.98
2024-09-17,LONG,2024-09-17 11:20:00,25428.35,2024-09-24,7,0.1055,25150.0,25900.0,41.47,22.25,63.72,2024-09-17 15:25:00,25407.15,EOD,45.85,19.78,65.63,-1.91,-124.15,260.0,80.0,2.07,-466.22
2024-09-18,LONG,2024-09-18 10:40:00,25466.5,2024-09-24,6,0.1055,25200.0,25900.0,37.23,20.77,58.0,2024-09-18 13:15:00,25364.63,SL,61.48,11.0,72.48,-14.48,-941.2,260.0,80.0,1.89,-1283.08
2024-09-19,SHORT,2024-09-19 11:25:00,25440.05,2024-09-24,5,0.1052,25100.0,25700.0,18.72,41.02,59.74,2024-09-19 15:25:00,25445.0,EOD,18.13,42.16,60.29,-0.55,-35.75,260.0,80.0,1.94,-377.69
2024-09-20,LONG,2024-09-20 10:35:00,25658.8,2024-09-24,4,0.1046,25500.0,26000.0,44.78,17.84,62.62,2024-09-20 13:35:00,25556.16,SL,78.19,8.12,86.31,-23.69,-1539.85,260.0,80.0,2.04,-1881.89
2024-09-25,SHORT,2024-09-25 11:50:00,25877.75,2024-10-01,6,0.1199,25400.0,26250.0,18.65,43.29,61.94,2024-09-25 15:00:00,25981.26,SL,10.52,67.7,78.22,-16.28,-1058.2,260.0,80.0,2.01,-1400.21
2024-09-26,LONG,2024-09-26 11:50:00,26081.55,2024-10-01,5,0.1184,25800.0,26550.0,39.66,19.59,59.25,2024-09-26 15:25:00,26184.65,EOD,23.15,34.31,57.46,1.79,116.35,260.0,80.0,1.93,-225.58
2024-09-27,SHORT,2024-09-27 12:50:00,26196.15,2024-10-01,4,0.1012,25900.0,26400.0,17.44,42.21,59.65,2024-09-27 15:25:00,26175.0,EOD,20.28,37.08,57.36,2.29,148.85,260.0,80.0,1.94,-193.09
2024-09-30,SHORT,2024-09-30 10:35:00,25953.9,2024-10-01,1,0.1036,25850.0,26000.0,17.71,37.87,55.58,2024-09-30 15:25:00,25822.8,EOD,67.9,7.43,75.33,-19.75,-1283.75,260.0,80.0,1.81,-1625.56
2024-10-01,SHORT,2024-10-01 10:30:00,25761.95,2024-10-08,7,0.1276,25200.0,26250.0,19.69,38.88,58.57,2024-10-01 15:25:00,25812.55,EOD,15.46,47.84,63.3,-4.73,-307.45,260.0,80.0,1.9,-649.35
2024-10-03,SHORT,2024-10-03 11:20:00,25427.9,2024-10-08,5,0.1242,25000.0,25750.0,19.37,44.33,63.7,2024-10-03 15:25:00,25266.0,EOD,44.73,18.98,63.71,-0.01,-0.65,260.0,80.0,2.07,-342.72
2024-10-04,LONG,2024-10-04 10:50:00,25336.8,2024-10-08,4,0.1384,25050.0,25800.0,41.25,20.74,61.99,2024-10-04 12:40:00,25235.45,SL,65.72,11.4,77.12,-15.13,-983.45,260.0,80.0,2.01,-1325.46
2024-10-07,SHORT,2024-10-07 10:35:00,24968.55,2024-10-08,1,0.1436,24800.0,25050.0,17.94,42.69,60.63,2024-10-07 15:25:00,24819.0,EOD,63.26,10.32,73.58,-12.95,-841.75,260.0,80.0,1.97,-1183.72
2024-10-08,LONG,2024-10-08 10:30:00,24918.6,2024-10-15,7,0.1469,24450.0,25650.0,42.28,20.55,62.83,2024-10-08 15:25:00,25039.5,EOD,26.42,33.81,60.23,2.6,169.0,260.0,80.0,2.04,-173.04
2024-10-09,LONG,2024-10-09 10:45:00,25205.35,2024-10-15,6,0.1531,24750.0,25900.0,42.13,21.37,63.5,2024-10-09 12:00:00,25104.53,SL,60.97,13.53,74.5,-11.0,-715.0,260.0,80.0,2.06,-1057.06
2024-10-11,SHORT,2024-10-11 11:20:00,24929.85,2024-10-15,4,0.1528,24450.0,25300.0,19.59,42.09,61.68,2024-10-11 15:25:00,24975.05,EOD,15.39,51.51,66.9,-5.22,-339.3,260.0,80.0,2.0,-681.3
2024-10-14,LONG,2024-10-14 11:45:00,25143.85,2024-10-15,1,0.1347,25050.0,25300.0,32.05,19.45,51.5,2024-10-14 15:25:00,25142.3,EOD,32.5,19.14,51.64,-0.14,-9.1,260.0,80.0,1.67,-350.77
2024-10-15,SHORT,2024-10-15 10:25:00,25033.2,2024-10-22,7,0.1357,24450.0,25550.0,20.22,37.98,58.2,2024-10-15 15:25:00,25065.15,EOD,17.46,43.22,60.68,-2.48,-161.2,260.0,80.0,1.89,-503.09
2024-10-16,SHORT,2024-10-16 11:15:00,24981.3,2024-10-22,6,0.1353,24450.0,25400.0,19.45,44.1,63.55,2024-10-16 15:25:00,24959.9,EOD,21.58,40.23,61.81,1.74,113.1,260.0,80.0,2.07,-228.97
2024-10-17,SHORT,2024-10-17 11:10:00,24790.95,2024-10-22,5,0.1334,24350.0,25150.0,21.22,41.79,63.01,2024-10-17 15:25:00,24750.2,EOD,26.23,34.38,60.61,2.4,156.0,260.0,80.0,2.05,-186.05
2024-10-22,SHORT,2024-10-22 10:25:00,24638.55,2024-10-29,7,0.1209,24150.0,25050.0,19.77,40.64,60.41,2024-10-22 11:10:00,24737.1,SL,11.74,61.94,73.68,-13.27,-862.55,260.0,80.0,1.96,-1204.51
2024-10-23,LONG,2024-10-23 11:00:00,24587.0,2024-10-29,6,0.1269,24250.0,25100.0,38.89,22.52,61.41,2024-10-23 14:10:00,24488.65,SL,59.82,13.25,73.07,-11.66,-757.9,260.0,80.0,2.0,-1099.9
2024-10-25,SHORT,2024-10-25 10:25:00,24211.45,2024-10-29,4,0.0927,24000.0,24350.0,20.32,45.51,65.83,2024-10-25 15:25:00,24211.8,EOD,20.26,45.61,65.87,-0.04,-2.6,260.0,80.0,2.14,-344.74
2024-10-28,LONG,2024-10-28 10:20:00,24389.25,2024-10-29,1,0.093,24400.0,24450.0,50.63,24.45,75.08,2024-10-28 15:25:00,24367.7,EOD,62.62,18.27,80.89,-5.81,-377.65,260.0,80.0,2.44,-720.09
2024-10-29,SHORT,2024-10-29 10:45:00,24156.2,2024-11-05,7,0.0885,23850.0,24400.0,18.54,41.24,59.78,2024-10-29 11:45:00,24252.82,SL,9.28,69.51,78.79,-19.01,-1235.65,260.0,80.0,1.94,-1577.59
2024-10-30,LONG,2024-10-30 11:20:00,24466.05,2024-11-05,6,0.0936,24300.0,24800.0,44.98,22.79,67.77,2024-10-30 13:40:00,24368.19,SL,75.41,11.45,86.86,-19.09,-1240.85,260.0,80.0,2.2,-1583.05
2024-10-31,SHORT,2024-10-31 12:15:00,24228.4,2024-11-05,5,0.0943,23950.0,24450.0,17.25,35.57,52.82,2024-10-31 15:25:00,24238.5,EOD,16.0,37.95,53.95,-1.13,-73.45,260.0,80.0,1.72,-415.17
2024-11-04,SHORT,2024-11-04 10:25:00,23934.35,2024-11-05,1,0.0917,23850.0,23950.0,14.45,40.35,54.8,2024-11-04 15:25:00,23990.95,EOD,5.62,71.98,77.6,-22.8,-1482.0,260.0,80.0,1.78,-1823.78
2024-11-05,SHORT,2024-11-05 11:35:00,23898.45,2024-11-12,7,0.1018,23550.0,24200.0,21.59,40.65,62.24,2024-11-05 13:25:00,23994.04,SL,11.92,65.29,77.21,-14.97,-973.05,260.0,80.0,2.02,-1315.07
