variant,symbol,direction,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
gc_sma_50_200_adx,HDFCBANK,LONG,2025-03-27,2025-04-07,900.00,872.02,159,11,INITIAL_STOP,-4448.15,-4729.90
gc_sma_50_200_adx,TATASTEEL,LONG,2025-05-23,2025-06-13,157.92,149.97,899,21,INITIAL_STOP,-7146.19,-7422.99
gc_sma_50_200_adx,ADANIPORTS,LONG,2025-06-03,2025-06-13,1470.00,1397.16,96,10,INITIAL_STOP,-6992.90,-7268.14
gc_sma_50_200_adx,MCX,LONG,2025-06-04,2025-06-25,6895.50,8619.38,20,21,TARGET,34477.50,34167.20
gc_sma_50_200_adx,MARICO,LONG,2025-05-09,2025-07-08,712.00,727.95,199,60,MAX_HOLD,3174.05,2887.50
gc_sma_50_200_adx,HDFCLIFE,LONG,2025-05-14,2025-07-14,740.00,764.75,192,61,MAX_HOLD,4752.00,4463.09
gc_sma_50_200_adx,HAL,LONG,2025-05-26,2025-07-18,4990.00,4649.05,28,53,INITIAL_STOP,-9546.65,-9816.54
gc_sma_50_200_adx,SBILIFE,LONG,2025-05-23,2025-07-22,1765.00,1809.00,80,60,MAX_HOLD,3520.00,3234.08
gc_sma_50_200_adx,DRREDDY,LONG,2025-07-01,2025-07-23,1286.30,1231.88,111,22,INITIAL_STOP,-6040.51,-6320.03
gc_sma_50_200_adx,COFORGE,LONG,2025-06-23,2025-07-24,1815.00,1708.59,77,31,INITIAL_STOP,-8193.38,-8464.69
gc_sma_50_200_adx,DLF,LONG,2025-07-03,2025-07-28,831.90,790.08,173,25,INITIAL_STOP,-7234.89,-7515.49
gc_sma_50_200_adx,RELIANCE,LONG,2025-05-30,2025-07-29,1418.00,1417.10,100,60,MAX_HOLD,-90.00,-373.51
gc_sma_50_200_adx,BRITANNIA,LONG,2025-06-05,2025-08-04,5542.00,5787.00,25,60,MAX_HOLD,6125.00,5841.77
gc_sma_50_200_adx,PNB,LONG,2025-06-18,2025-08-18,102.90,106.77,1366,61,MAX_HOLD,5286.42,5000.01
gc_sma_50_200_adx,ASIANPAINT,LONG,2025-08-19,2025-08-25,2587.40,2490.31,55,6,INITIAL_STOP,-5339.72,-5618.99
gc_sma_50_200_adx,DABUR,LONG,2025-08-21,2025-08-25,535.95,513.69,266,4,INITIAL_STOP,-5921.07,-6200.27
gc_sma_50_200_adx,CUMMINSIND,LONG,2025-07-14,2025-09-12,3567.00,4030.40,40,60,MAX_HOLD,18536.00,18232.10
gc_sma_50_200_adx,TECHM,LONG,2025-08-14,2025-09-24,1509.90,1444.27,94,41,INITIAL_STOP,-6169.02,-6446.72
gc_sma_50_200_adx,DABUR,LONG,2025-08-26,2025-09-26,518.60,496.40,273,31,INITIAL_STOP,-6060.15,-6337.25
gc_sma_50_200_adx,HINDUNILVR,LONG,2025-08-01,2025-09-29,2550.00,2461.17,55,59,INITIAL_STOP,-4885.77,-5161.39
gc_sma_50_200_adx,FEDERALBNK,LONG,2025-10-16,2025-11-27,216.50,255.35,654,42,END_OF_BACKTEST,25407.90,25099.31
gc_sma_50_200_adx,AXISBANK,LONG,2025-10-16,2025-11-07,1216.40,1222.80,116,22,END_OF_BACKTEST,742.40,459.45
gc_sma_50_200_adx,KOTAKBANK,LONG,2025-10-28,2025-11-20,2142.00,2098.00,66,23,END_OF_BACKTEST,-2904.00,-3183.84
gc_sma_50_200_adx,DIVISLAB,LONG,2025-10-28,2025-11-20,6495.00,6470.00,21,23,END_OF_BACKTEST,-525.00,-797.26
gc_sma_50_200_adx,PERSISTENT,LONG,2025-11-18,2025-11-27,6110.00,6436.00,23,9,END_OF_BACKTEST,7498.00,7209.44
