symbol,entry_date,exit_date,entry_px,exit_px,shares,pnl,ret_pct,bars,days,mae_pct,mfe_pct,reason
BANKBARODA,2006-09-29,2006-12-12,48.33000183105469,38.959999084472656,11869,-112766.66,-19.629025,50,74,-19.80137212279647,0.910404738338455,RULE
SBIN,2006-09-29,2006-12-12,98.48999786376953,116.9800033569336,5824,105803.44,18.417692,50,74,-3.837951935510586,30.52087099196308,RULE
PNB,2006-09-14,2006-12-13,97.11000061035156,94.66000366210938,5816,-15922.1875,-2.8149009,62,90,-3.006897487995741,15.425801290688334,RULE
GRASIM,2006-09-18,2006-12-13,422.3999938964844,424.79998779296875,1340,1513.125,0.26693344,60,86,-1.822912358123785,12.914303763914159,RULE
AXISBANK,2006-09-29,2006-12-13,78.80000305175781,86.75,7279,56060.438,9.759045,51,75,-3.7563535523253533,28.22334644982405,RULE
CANBK,2006-09-29,2006-12-13,51.38999938964844,44.20000076293945,11162,-81855.25,-14.248687,51,75,-14.555360247276116,9.301418244927472,RULE
UNIONBANK,2006-09-29,2006-12-13,131.05999755859375,102.04000091552734,4376,-128521.625,-22.375757,51,75,-24.500229824890663,0.0,RULE
SIEMENS,2006-11-23,2006-12-13,507.1000061035156,386.29998779296875,1263,-154262.97,-24.049927,14,20,-23.496350317961145,0.0,RULE
HDFCBANK,2006-09-27,2006-12-26,44.79999923706055,50.79999923706055,12745,74642.31,13.053179,61,90,-0.6696411655569223,27.678575305914464,RULE
GRASIM,2007-01-03,2007-01-04,482.04998779296875,480.0,1275,-4453.6875,-0.72354674,1,1,0.0,0.031122169455777282,RULE
GRASIM,2007-01-04,2007-01-05,480.0,475.20001220703125,1271,-7921.9375,-1.296562,1,1,-0.9999974568684844,0.0,RULE
ULTRACEMCO,2006-12-15,2007-02-14,1004.7000122070312,990.75,591,-10013.4375,-1.683867,39,61,-1.388475369517228,15.969942296961825,RULE
INFY,2006-07-13,2007-03-01,218.5,260.0,2542,103668.5,18.636692,157,231,-8.347828600990415,36.32494055706521,RULE
ICICIBANK,2006-09-22,2007-03-01,120.55000305175781,152.72999572753906,4711,149668.81,26.314795,107,160,-1.2277090995162832,50.77560340566543,RULE
WIPRO,2006-10-18,2007-03-01,56.599998474121094,56.150001525878906,10339,-6401.125,-1.0922194,90,134,-9.098936130778068,16.961128503405256,RULE
M&M,2006-10-27,2007-03-01,182.92999267578125,203.9199981689453,3261,66556.125,11.140418,84,125,0.0,34.72914042624182,RULE
CUMMINSIND,2006-11-01,2007-03-01,193.5,179.7899932861328,3130,-44664.938,-7.3636055,81,120,-7.565891157441051,10.96124377977632,RULE
LT,2006-12-19,2007-03-01,327.7799987792969,333.3299865722656,1799,8200.4375,1.3885856,47,72,-4.866072446894732,19.101231344899006,RULE
TITAN,2007-01-04,2007-03-01,45.25,41.400001525878906,13489,-53685.875,-8.782351,37,56,-8.57458799583477,14.983422716678184,RULE
KOTAKBANK,2007-01-15,2007-03-01,21.200000762939453,21.0,29417,-7745.5,-1.2401223,30,45,-0.4716998956176499,20.75471443483192,RULE
AXISBANK,2007-01-16,2007-03-01,100.22000122070312,93.38999938964844,6244,-44459.938,-7.0941505,29,44,-8.062264750187953,17.291959309490323,RULE
BHARTIARTL,2006-09-07,2007-03-06,209.5500030517578,341.1000061035156,2689,351516.94,62.289787,121,180,-1.3123359388931943,89.14340268733814,RULE
TCS,2006-09-21,2007-03-06,254.0399932861328,297.8599853515625,2233,96001.44,16.898024,111,166,-4.322152423918535,28.52307063016386,RULE
RELIANCE,2006-09-27,2007-03-06,141.3000030517578,151.8000030517578,4041,40653.875,7.109189,107,160,-3.609346067492658,19.81599391030704,RULE
ADANIENT,2006-12-12,2007-03-06,20.443668365478516,16.55240249633789,28406,-112111.625,-19.276619,55,84,-21.02273013527244,2.840907712646601,RULE
VEDL,2007-01-08,2007-03-06,31.100000381469727,29.200000762939453,19368,-38551.0,-6.3905716,38,57,-6.913181968355553,20.578776656040088,RULE
JINDALSTEL,2007-01-02,2007-03-07,75.7699966430664,73.16999816894531,8105,-22883.75,-3.7207127,43,64,-6.73089441741157,13.989714363390583,RULE
BHARTIARTL,2007-04-19,2007-04-20,397.45001220703125,403.1000061035156,1494,6647.0625,1.117754,1,1,0.0,1.056732056977605,RULE
TATACONSUM,2007-05-23,2007-07-20,93.80000305175781,77.25,6564,-110318.41,-17.890627,42,58,-17.910450431955482,0.31982453369190367,RULE
TITAN,2007-05-17,2007-07-30,53.349998474121094,56.5099983215332,11399,34142.438,5.6058645,52,74,-5.492034468561535,26.52296519322819,RULE
SUNPHARMA,2006-09-04,2007-07-31,83.37999725341797,92.68000030517578,6726,60775.5,10.820782,225,330,-4.281602077742786,34.240829925893856,RULE
BEL,2007-02-19,2007-08-02,17.649999618530273,16.75,37271,-35467.062,-5.3834257,114,164,-18.980167139937688,9.348439967092027,RULE
TATASTEEL,2007-05-22,2007-08-02,48.52000045776367,51.15999984741211,12696,31619.125,5.1252007,52,72,-4.039569385781072,21.24897212700112,RULE
JSWSTEEL,2006-12-26,2007-08-10,38.5,61.11000061035156,15611,350632.2,58.251797,155,227,-2.98701695033482,93.76622980291194,RULE
BHARTIARTL,2007-04-20,2007-08-13,403.1000061035156,416.70001220703125,1479,18295.625,3.0641913,79,115,-2.790870709416715,15.281569131928219,RULE
DIVISLAB,2007-04-17,2007-08-17,174.0,292.5,3381,398282.62,67.59989,85,122,-2.011494252873558,102.24137580257721,RULE
RELIANCE,2007-04-17,2007-08-17,174.5500030517578,203.89999389648438,3371,97025.19,16.464746,85,122,0.0,32.56945852236355,RULE
LT,2007-05-29,2007-08-17,398.8900146484375,515.6699829101562,1570,181190.75,28.888988,57,80,0.0,48.76030806923632,RULE
KOTAKBANK,2007-04-30,2007-08-20,26.0,32.5,22962,147238.12,24.625565,77,112,0.0,52.6923106266902,RULE
HDFCBANK,2007-06-01,2007-08-20,57.400001525878906,55.0,11098,-28506.312,-4.4682083,55,80,-6.968640929733416,8.71080116216676,RULE
GAIL,2007-05-07,2007-08-22,31.15999984741211,28.829999923706055,19261,-46611.312,-7.7546835,76,107,-11.970473557451289,12.323492206007858,RULE
HCLTECH,2007-05-21,2007-08-22,87.6500015258789,73.44999694824219,6971,-100672.78,-16.451824,66,93,-18.026243898116554,0.0,RULE
SBIN,2007-06-04,2007-08-22,132.0800018310547,138.8699951171875,4788,30564.5,4.825866,56,79,-7.8285916292696545,21.918531607284898,RULE
BANKBARODA,2007-07-20,2007-08-23,51.619998931884766,42.869998931884766,13589,-120829.81,-17.19957,23,34,-18.907397372115454,3.467650043715298,RULE
JINDALSTEL,2007-04-27,2007-08-24,95.0,123.31999969482422,6264,175345.12,29.421675,82,119,-2.95789216694079,47.315786261307565,RULE
AXISBANK,2007-09-05,2007-09-06,131.97999572753906,130.4600067138672,4842,-9265.875,-1.4477789,1,1,0.0,1.022886912576193,RULE
AXISBANK,2007-09-06,2007-09-07,130.4600067138672,132.25,4907,6849.8125,1.0684013,1,1,0.0,1.1421049806036976,RULE
SBIN,2007-09-20,2007-10-22,169.6999969482422,153.77999877929688,3969,-65112.375,-9.652716,21,32,-7.318796931229976,8.585744010745344,RULE
UNIONBANK,2007-09-25,2007-10-22,152.24000549316406,130.0,4565,-103458.31,-14.864313,18,27,-14.483711413651989,8.19757966187109,RULE
BANKBARODA,2007-09-20,2007-10-23,54.33000183105469,47.75,12397,-83470.56,-12.3744545,22,33,-16.73108751377237,5.061660053963246,RULE
TITAN,2007-09-11,2007-12-18,71.4800033569336,70.5999984741211,9032,-9873.125,-1.5269876,69,98,-3.0498044247284195,23.041400136855184,RULE
ADANIENT,2007-09-04,2008-01-15,32.29170227050781,90.1960678100586,19807,1.1432725e+06,178.47984,92,133,-8.992801718496091,229.13670237573766,RULE
CUMMINSIND,2007-05-03,2008-01-18,220.7100067138672,264.2900085449219,2746,117672.94,19.386662,182,260,-5.110785055029055,46.1691701952601,RULE
RELIANCE,2007-09-03,2008-01-21,233.64999389648438,331.20001220703125,2734,264385.3,41.32588,97,140,-0.14979279001463564,64.26278528515878,RULE
VEDL,2007-09-12,2008-01-21,40.04999923706055,66.6500015258789,16088,425366.0,65.918495,90,131,0.0,108.11485658404854,RULE
TATASTEEL,2007-09-20,2008-01-21,60.83000183105469,72.41000366210938,11073,126012.31,18.680084,84,123,-0.8055263253611167,44.5010667104806,RULE
NTPC,2007-04-04,2008-01-22,117.97000122070312,153.5800018310547,4892,172211.44,29.795658,202,293,-2.9922851087309965,84.8351282491054,RULE
TATAPOWER,2007-07-31,2008-01-22,70.05999755859375,109.91999816894531,9957,394197.88,56.424107,121,175,-7.6791285196926795,124.40766014759603,RULE
GRASIM,2007-09-06,2008-01-22,514.8499755859375,484.25,1243,-39898.562,-6.2252164,95,138,-0.6409610468006921,27.71681440688194,RULE
JINDALSTEL,2007-09-13,2008-01-22,150.0,320.1700134277344,4334,734460.2,112.807274,90,131,0.0,266.4666748046875,RULE
KOTAKBANK,2007-09-18,2008-01-22,38.70000076293945,46.5,17004,130458.06,19.795109,87,126,0.0,80.36176143593482,RULE
HDFCBANK,2007-09-20,2008-01-22,66.4000015258789,75.0,10144,85086.81,12.613451,85,124,-0.753012030888478,34.6385534208699,RULE
LT,2007-09-21,2008-01-22,612.219970703125,800.0,1112,206455.75,30.280554,84,123,0.0,63.583358622584555,RULE
GAIL,2007-09-25,2008-01-22,38.869998931884766,42.84000015258789,17880,68792.125,9.88338,82,119,-3.730385394351088,50.63030832509858,RULE
JSWSTEEL,2007-09-26,2008-01-22,77.08999633789062,90.0999984741211,8966,114399.06,16.52627,81,118,0.0,74.10819509240585,RULE
BEL,2007-10-26,2008-01-22,19.950000762939453,17.450000762939453,42095,-107599.06,-12.7933445,60,88,-10.776949592267194,7.268164411724953,RULE
DIVISLAB,2007-10-29,2008-01-22,423.67999267578125,338.25,2038,-176435.56,-20.402956,59,85,-13.802865719340563,11.730554443495734,RULE
AXISBANK,2007-09-20,2008-01-23,138.39999389648438,207.75999450683594,4866,334979.12,49.66594,86,125,0.0,83.25868213008295,RULE
VEDL,2008-04-30,2008-06-05,90.30000305175781,75.44999694824219,8701,-131373.19,-16.695477,24,36,-16.500554841995495,4.374304335270218,RULE
HINDUNILVR,2008-03-26,2008-06-25,240.0,211.0,3421,-101523.31,-12.346691,61,91,-10.479164123535156,5.499998728434252,RULE
CIPLA,2008-07-23,2008-10-10,240.10000610351562,200.0,3250,-132470.5,-16.9509,53,79,-13.806750650802268,0.24989205725711727,RULE
SUNPHARMA,2008-02-29,2008-10-13,125.5999984741211,130.02999877929688,6531,26428.062,3.216958,150,227,-4.45859756540915,22.603509047727034,RULE
HINDUNILVR,2008-09-30,2008-10-13,250.0,222.0,3145,-90286.69,-11.466002,7,13,-11.25999755859375,2.6800048828125034,RULE
HINDUNILVR,2008-12-22,2008-12-23,256.6000061035156,262.29998779296875,3036,14942.0625,1.9151449,1,1,0.0,2.221349007744644,RULE
HINDUNILVR,2009-02-04,2009-03-09,266.54998779296875,222.0,2943,-133267.31,-16.963041,22,33,-15.981989418740572,0.5064738943316716,RULE
SUNPHARMA,2009-05-19,2009-06-29,141.10000610351562,113.30000305175781,5847,-164777.81,-19.942867,29,41,-19.128280882825266,0.0,RULE
MARUTI,2009-04-16,2009-08-11,852.0,1220.0,920,335700.62,42.763554,81,117,-11.484738918537262,75.1819306136297,RULE
BHARTIARTL,2009-05-19,2009-08-11,500.6000061035156,368.1000061035156,1648,-220507.44,-26.688503,60,84,-26.85777278620912,0.0,RULE
UNIONBANK,2009-05-06,2009-08-18,161.13999938964844,204.42999267578125,4854,207467.94,26.484812,74,104,-7.353857607298009,53.723475023036386,RULE
M&M,2009-06-02,2009-08-18,178.17999267578125,186.17999267578125,4618,34420.062,4.176843,55,77,-4.871474370063245,30.0089816021027,RULE
CANBK,2009-05-19,2009-10-29,48.540000915527344,58.869998931884766,16997,172840.5,20.91812,113,163,-14.915536757130155,44.64358829876607,RULE
POWERGRID,2009-05-19,2009-11-04,60.54999923706055,54.75,13625,-81381.44,-9.849715,116,169,-11.147811866310576,10.817505069515377,RULE
SBIN,2009-05-28,2009-11-04,178.0,213.0,4524,155686.62,19.304466,109,160,-13.275283642029489,38.814604684208206,RULE
HCLTECH,2009-08-25,2009-11-04,73.4000015258789,71.44999694824219,11848,-25677.938,-2.9482782,46,71,-4.564030523814056,17.234334145645548,RULE
IOC,2009-05-26,2009-11-13,30.719999313354492,32.720001220703125,25632,48824.938,6.191373,118,171,-13.444007985284113,29.687503395446967,RULE
BPCL,2009-05-19,2010-01-22,24.399999618530273,33.95000076293945,33813,319954.62,38.72255,170,248,-11.065569253289409,68.44261933065039,RULE
ONGC,2009-05-29,2010-01-25,180.10000610351562,177.0500030517578,4542,-16286.375,-1.9879818,163,241,-13.464741353790899,10.688506023112353,RULE
PFC,2009-05-19,2010-01-28,82.0,98.80000305175781,10061,166296.25,20.126879,173,254,-9.756097560975608,37.92682740746476,RULE
AXISBANK,2009-06-29,2010-01-28,164.0,195.60000610351562,4987,154899.25,18.911028,144,213,-9.969515916777816,35.07926754835176,RULE
M&M,2009-11-09,2010-01-28,244.89999389648438,254.89999389648438,3914,36205.688,3.7715197,54,80,0.0,21.65373626008005,RULE
INDHOTEL,2009-11-10,2010-01-28,76.1500015258789,80.05000305175781,12597,46176.812,4.806578,53,79,-1.90414254574105,25.34470786032006,RULE
TECHM,2010-01-25,2010-01-28,249.89999389648438,207.89999389648438,4170,-178003.56,-17.05593,2,3,-18.207283357856895,0.0,RULE
NTPC,2009-05-19,2010-01-29,161.6300048828125,164.27999877929688,5104,11030.375,1.3350725,174,255,-9.453689486908956,11.687186053941145,RULE
TATACONSUM,2009-08-24,2010-01-29,92.8499984741211,88.4000015258789,9342,-44111.75,-5.0778685,105,158,-11.523960284419887,12.062471471939062,RULE
WIPRO,2009-08-11,2010-02-01,49.54999923706055,62.54999923706055,17205,220772.0,25.857985,115,174,-2.9263386180941375,46.619581522699384,RULE
CIPLA,2009-04-16,2010-02-08,240.0,311.5,3269,231029.19,29.402864,202,298,-9.791666666666664,49.56250508626303,RULE
RECLTD,2009-05-08,2010-02-08,47.650001525878906,89.25,16384,678209.94,86.74217,188,276,-9.653729572957259,113.85099320623655,RULE
DRREDDY,2009-10-29,2010-02-11,197.60000610351562,218.0,4708,93108.25,9.99341,71,105,0.0,25.2024221936918,RULE
TVSMOTOR,2009-05-29,2010-02-22,22.600000381469727,32.650001525878906,36199,360799.94,44.03627,182,269,-11.814159430205773,73.00883988559622,RULE
SUNPHARMA,2010-03-08,2010-04-27,162.0,159.7100067138672,6352,-17611.375,-1.7089009,33,50,-1.0432113835841084,13.685184054904509,RULE
TCS,2009-08-11,2010-04-30,264.6300048828125,376.6300048828125,3221,357653.7,41.896904,175,262,-7.342329885522469,56.407053720069975,RULE
ULTRACEMCO,2010-02-18,2010-04-30,1047.449951171875,1006.0,962,-42838.062,-4.2449293,47,71,-3.0645832337883427,11.041102659337042,RULE
VEDL,2010-03-04,2010-04-30,196.0500030517578,197.0,5213,1878.875,0.18357038,38,57,-0.5865897155685529,15.429737071727523,RULE
SIEMENS,2010-02-18,2010-05-05,506.6499938964844,495.1000061035156,1990,-25974.75,-2.5724053,50,76,-2.486925146611174,11.418140096797313,RULE
ADANIPORTS,2010-03-03,2010-05-07,137.60000610351562,136.22000122070312,7400,-13251.5,-1.2994647,44,65,-0.7848850168234778,14.767435439023945,RULE
JSWSTEEL,2010-03-08,2010-05-10,121.5,114.30000305175781,8470,-63979.875,-6.2077284,42,63,-7.711936416939946,6.082304024401997,RULE
AMBUJACEM,2010-04-30,2010-05-13,122.55000305175781,110.0,8739,-112722.94,-10.509604,9,13,-10.526316772453049,0.0,RULE
HDFCBANK,2010-05-03,2010-05-24,99.19999694824219,91.80000305175781,10764,-82737.44,-7.7368793,15,21,-7.963703769674724,0.0,RULE
UNIONBANK,2010-04-30,2010-05-26,304.5799865722656,272.17999267578125,3516,-116960.25,-10.90529,18,26,-12.289051916055715,0.0,RULE
INDHOTEL,2010-05-11,2010-05-26,100.05000305175781,92.4000015258789,10492,-83292.625,-7.922828,11,15,-9.595208206589811,4.497750987245919,RULE
BAJAJFINSV,2010-05-14,2010-06-21,50.0,40.0,21267,-215541.0,-20.23964,26,38,-20.599998474121094,5.499999999999994,RULE
GAIL,2009-05-19,2010-07-19,49.709999084472656,71.62999725341797,16597,360785.44,43.664124,291,426,-12.774086886081982,60.73225306261645,RULE
DRREDDY,2010-05-28,2010-07-27,269.20001220703125,267.0,3823,-11485.5,-1.1143446,42,60,-0.1857355042077291,11.236998004567656,RULE
DIVISLAB,2010-05-25,2010-08-18,362.5,357.75,2752,-16045.25,-1.6059756,61,85,-3.8344810748922376,8.488272831357758,RULE
ASIANPAINT,2010-02-05,2010-10-28,186.5,261.20001220703125,5323,394053.38,39.634087,184,265,-5.549601127890414,53.38337670702078,RULE
IOC,2010-06-01,2010-11-16,41.93000030517578,49.2400016784668,24504,175773.19,17.082047,119,168,-9.301219884316325,35.797753904810705,RULE
HCLTECH,2010-01-25,2010-11-18,93.80000305175781,100.4000015258789,11111,70095.875,6.7156076,206,297,-12.686568378161578,18.070358631960136,RULE
RECLTD,2010-05-13,2010-11-18,103.5,130.5,10338,275497.38,25.709259,133,189,-5.893718332484143,44.68599033816425,RULE
TITAN,2010-02-02,2010-11-22,85.75,184.89999389648438,11670,1.1523428e+06,114.98091,203,293,-2.6122424067283156,141.79591409666546,RULE
AXISBANK,2010-03-02,2010-11-22,226.1999969482422,280.0,4460,236561.44,23.413456,184,265,-2.444738662203527,40.47303460959186,RULE
BANKBARODA,2009-05-08,2010-11-25,56.84000015258789,173.4199981689453,13735,1.5964822e+06,204.18811,389,566,-3.571426414228207,241.41449162145773,RULE
CANBK,2010-03-05,2010-11-25,78.02999877929688,133.05999755859375,13114,717510.94,70.01334,184,265,-10.572856759019855,97.30873910344884,RULE
PNB,2009-05-18,2010-11-26,120.51000213623047,229.16000366210938,6728,727468.25,89.58886,384,557,-4.356484861783628,123.45033109773698,RULE
PFC,2010-07-19,2010-11-26,129.25,126.19999694824219,8609,-29556.375,-2.6522636,92,130,-2.437138511318304,17.794970986460346,RULE
ADANIENT,2009-11-10,2010-11-29,73.29519653320312,100.24366760253906,13087,349267.94,36.35734,264,384,-10.06339370214141,75.6735437726945,RULE
TVSMOTOR,2010-04-27,2010-12-10,45.22999954223633,69.9000015258789,23458,574657.75,54.08051,161,227,-0.5527304942078204,85.4963572297454,RULE
BAJAJ-AUTO,2010-02-18,2010-12-20,900.0,1419.0,1120,577384.1,57.194374,210,305,-7.222222222222219,77.55555555555556,RULE
DRREDDY,2010-11-01,2010-12-22,333.3999938964844,326.79998779296875,4141,-31431.375,-2.2732198,35,51,0.0,10.51290310504005,RULE
HINDALCO,2010-12-23,2010-12-24,238.1999969482422,232.10000610351562,5461,-37164.5,-2.8527498,1,1,-1.8681767444392983,0.0,RULE
BAJAJHLDNG,2010-05-14,2011-01-07,701.0999755859375,814.0,1516,167711.0,15.755474,167,238,-6.290112269520676,34.46727040777684,RULE
INFY,2010-12-16,2011-01-14,402.42999267578125,398.2699890136719,3234,-17337.75,-1.3301849,20,29,-0.44231265355286764,8.138061425850317,RULE
CUMMINSIND,2010-02-02,2011-01-17,335.7099914550781,518.2899780273438,2981,540452.25,53.92375,242,349,-5.233677058727548,71.05537952892334,RULE
GAIL,2010-12-27,2011-01-17,84.94000244140625,80.7300033569336,15312,-68268.75,-5.24115,15,21,-5.3802679108429725,3.296439065085721,RULE
TATASTEEL,2011-01-04,2011-01-17,65.72000122070312,56.779998779296875,20004,-182511.5,-13.861966,9,13,-12.796712859406934,0.0,RULE
ASIANPAINT,2010-12-22,2011-01-25,293.0,262.1000061035156,4437,-140797.75,-10.814035,24,34,-10.546073002213097,1.1570015864974303,RULE
HINDUNILVR,2011-01-05,2011-01-27,320.70001220703125,282.0,4097,-162257.88,-12.330759,15,22,-12.098539704918721,1.5590894323920912,RULE
CIPLA,2010-12-02,2011-01-28,369.5,340.1000061035156,3596,-109550.0,-8.232414,39,57,-9.75642430120941,2.6387009472259804,RULE
WIPRO,2010-12-29,2011-01-28,79.5,71.8499984741211,16433,-129443.25,-9.893375,21,30,-10.628926978920994,0.06289692045007289,RULE
ITC,2010-08-18,2011-02-01,92.5999984741211,93.8499984741211,13003,12617.125,1.0462999,115,167,-1.3498920308830598,11.339093059417738,RULE
SUNPHARMA,2010-12-27,2011-02-02,237.0,215.8800048828125,5487,-119612.875,-9.184247,26,37,-8.62869069546084,5.485232067510548,RULE
HINDALCO,2010-12-27,2011-02-10,239.0,219.0,5441,-112558.0,-8.642685,32,45,-8.2217547684035,5.167366570508625,RULE
HCLTECH,2010-12-16,2011-02-25,110.05000305175781,109.6500015258789,11827,-8628.375,-0.6619334,49,71,-0.63607865354397,15.129480631321467,RULE
TCS,2010-07-27,2011-03-14,420.94000244140625,527.280029296875,2668,279920.38,24.887287,159,230,-2.6844651797002017,41.77792187285449,RULE
SIEMENS,2011-02-01,2011-04-13,641.0,620.3499755859375,1950,-43957.0,-3.5114348,49,71,-2.8627106998342478,3.7675545107741737,RULE
GRASIM,2011-03-28,2011-05-06,489.3500061035156,461.3500061035156,2543,-74830.5,-6.0042915,26,39,-6.242979039441233,5.210987874602724,RULE
HINDZINC,2011-03-30,2011-05-09,142.85000610351562,132.0,8716,-98162.0,-7.872176,25,40,-8.925445890958361,6.33530794980206,RULE
SIEMENS,2011-06-07,2011-06-08,661.3499755859375,659.9000244140625,1808,-6204.75,-0.5181372,1,1,0.0,0.5519051256981822,RULE
TCS,2011-04-05,2011-06-21,598.2000122070312,529.25,1997,-141070.38,-11.7912655,52,77,-11.994316037420615,2.0411167984520695,RULE
HCLTECH,2011-04-21,2011-06-21,129.6999969482422,116.3499984741211,9212,-126380.25,-10.56171,42,61,-11.025440060781044,0.0,RULE
SIEMENS,2011-07-05,2011-07-06,662.4000244140625,659.7000122070312,1796,-8411.0,-0.7059455,1,1,-0.19626340280934906,0.0,RULE
HDFCBANK,2011-07-01,2011-08-05,127.0,116.19999694824219,9400,-104949.125,-8.778011,25,35,-6.22047364242434,1.417325237604583,RULE
DIVISLAB,2011-06-14,2011-08-10,402.4800109863281,382.0199890136719,2972,-64304.5,-5.3678093,41,57,-7.4314258710168275,3.408865247017001,RULE
BHARTIARTL,2011-04-20,2011-08-12,370.3500061035156,393.6000061035156,3224,71263.5,5.959487,81,114,-6.979885426622712,16.970434742195884,RULE
SIEMENS,2011-07-11,2011-08-17,681.25,639.6500244140625,1756,-76528.75,-6.387675,26,37,-5.739445957568812,2.979814721903673,RULE
TITAN,2011-05-24,2011-08-19,211.5,200.0,5575,-67553.625,-5.7206097,62,87,-4.373522458628843,11.45626275533762,RULE
SUNPHARMA,2011-07-08,2011-08-22,253.5,232.5,4721,-102582.625,-8.558762,30,45,-7.909271420811759,3.6765314888436817,RULE
ITC,2011-04-01,2011-09-23,104.4000015258789,109.0,11406,48816.5,4.093373,119,175,0.0,14.7509591003804,RULE
TITAN,2011-09-22,2011-10-05,233.64999389648438,200.0,4997,-171399.5,-14.658297,9,13,-15.536053388065142,0.0,RULE
M&M,2011-09-21,2011-11-16,408.2900085449219,381.4700012207031,2879,-80625.375,-6.848735,36,56,-7.0587099172297885,6.559062974559771,RULE
ADANIPORTS,2011-11-08,2011-11-17,165.0500030517578,132.0,7162,-239895.31,-20.263803,6,9,-19.691002362361886,0.0,RULE
ASIANPAINT,2011-05-26,2011-11-22,301.8900146484375,295.0,3902,-30378.5,-2.57501,121,180,-2.865290004419585,9.771770700781168,RULE
ITC,2011-10-31,2011-11-24,123.5,110.9000015258789,9584,-124128.125,-10.4714155,16,24,-10.242916215286568,0.0,RULE
KOTAKBANK,2011-10-31,2011-11-24,51.0,44.099998474121094,23209,-163452.94,-13.788444,16,24,-13.529414756625302,0.3921583587048083,RULE
NESTLEIND,2011-05-04,2011-12-22,200.39999389648438,201.1999969482422,5883,1162.5,0.09845495,158,232,-2.9940120672355297,12.225549274545067,RULE
BAJAJ-AUTO,2011-09-06,2012-01-03,1628.5,1441.0,724,-139083.56,-11.77873,80,119,-11.636475284003689,5.219527172244387,RULE
HINDUNILVR,2011-06-30,2012-02-01,334.0,379.75,3562,159147.88,13.357019,146,216,-7.050894548793041,25.508985690727926,RULE
CIPLA,2012-02-07,2012-02-15,359.95001220703125,325.5,3223,-114346.25,-9.841662,6,8,-10.765383716034515,0.0,RULE
TCS,2012-02-16,2012-03-15,609.5,570.6099853515625,1913,-77783.0,-6.661087,19,28,-6.739953583239333,2.5840853158326516,RULE
GRASIM,2012-01-31,2012-03-29,515.9500122070312,513.9500122070312,2227,-7894.375,-0.6860256,41,58,-0.2713488479385351,11.125101661180658,RULE
AMBUJACEM,2012-02-03,2012-04-24,171.0,158.0,6761,-91229.625,-7.87912,54,81,-7.690054910224786,5.584797106291117,RULE
BAJAJ-AUTO,2012-02-17,2012-04-27,1775.0,1570.0,658,-138191.5,-11.814249,47,70,-11.746478873239441,0.0,RULE
POWERGRID,2012-02-16,2012-05-10,58.5,55.0,19939,-73181.125,-6.264538,57,84,-5.811968420305824,4.18803549220419,RULE
TATACONSUM,2012-02-06,2012-05-15,118.55000305175781,101.75,9817,-168169.69,-14.428341,68,99,-14.129059104863206,4.597213671823153,RULE
HDFCBANK,2012-02-10,2012-05-15,130.6999969482422,124.0,8886,-62931.0,-5.410433,64,95,-4.590665753707723,5.9678678147534026,RULE
MARUTI,2012-02-17,2012-05-16,1359.0,1202.25,860,-138109.06,-11.799222,60,89,-10.426780807349157,2.3730684326710882,RULE
DRREDDY,2012-01-20,2012-06-05,338.79998779296875,323.79998779296875,3389,-54203.25,-4.7136726,93,137,-4.914402153597097,6.641086425820397,RULE
TITAN,2012-02-22,2012-06-06,247.0,210.4499969482422,4701,-175047.31,-15.052801,73,105,-15.890688259109309,0.9109311740890691,RULE
ITC,2012-03-19,2012-06-06,124.4000015258789,129.5500030517578,9148,43627.375,3.8279057,55,79,0.0,14.790997829731655,RULE
ITC,2012-06-20,2012-06-21,143.0,140.8000030517578,8139,-21370.625,-1.8334091,1,1,-1.3286670604785833,0.0,RULE
ITC,2012-06-22,2012-06-25,143.35000610351562,143.35000610351562,8123,-3493.25,-0.2995491,1,3,0.0,0.20926946647781275,RULE
KOTAKBANK,2012-02-06,2012-07-25,52.400001525878906,54.0,22210,31991.25,2.7447343,119,170,-1.14504250256946,15.839692739248123,RULE
ASIANPAINT,2012-04-04,2012-07-25,330.0,356.5,3537,90088.25,7.70669,78,112,-1.9121204723011376,21.863634514086172,RULE
BPCL,2012-04-04,2012-07-30,44.849998474121094,46.04999923706055,26026,27682.625,2.368021,81,117,-7.915271700865123,15.384619310210844,RULE
BAJAJFINSV,2012-03-01,2012-08-28,63.349998474121094,78.25,18198,267285.0,23.150122,124,180,-7.182319410661475,46.1720610963374,RULE
DIVISLAB,2012-04-20,2012-09-18,425.3500061035156,542.52001953125,2807,324821.0,27.164661,106,151,-3.502996046239204,39.560358904219875,RULE
TCS,2012-05-04,2012-09-20,630.1799926757812,637.5599975585938,1855,10162.375,0.86803436,97,139,-7.351870517679204,10.75724060034078,RULE
CIPLA,2012-08-02,2012-09-25,354.0,355.0,3383,-214.875,-0.017917156,36,54,-1.3700582213320933,10.042369433042019,RULE
NESTLEIND,2012-03-15,2012-09-27,222.60000610351562,219.0,5184,-22096.375,-1.911962,136,196,-2.4258800571471117,11.859835207824565,RULE
ONGC,2012-09-24,2012-11-12,185.35000610351562,161.8000030517578,6805,-163801.38,-12.967187,33,49,-12.355008579003812,0.0,RULE
HINDUNILVR,2012-04-13,2012-11-20,424.0,517.8499755859375,2757,254849.25,21.768559,152,221,-3.9386821242998193,36.45046881909639,RULE
