label,phase,uni,entry_L,entry_ref,buffer,ath_within,new_ath,exit,slots,gate,cost_bps,seed,window,tax,cagr,maxdd,calmar,sharpe,final,years,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,tax_paid,cost_paid,avg_invested
G_L504_high_CC21,grid,n100,504,high,0.0,,False,CC21,20,none,15.0,,full,True,9.46,-28.19,0.336,0.819,64852736.0,20.69,1184,42.4,16.41,-6.54,3.194,46,-33.7,-4.1,17,57.2,10869876,6106709,0.498
G_L504_high_CC42,grid,n100,504,high,0.0,,False,CC42,20,none,15.0,,full,True,13.02,-29.1,0.447,0.933,125779558.0,20.69,706,47.3,27.91,-8.84,8.547,98,-40.2,-5.5,28,34.1,19317524,5587536,0.635
G_L504_high_CC63,grid,n100,504,high,0.0,,False,CC63,20,none,15.0,,full,True,13.53,-32.75,0.413,0.896,138146448.0,20.69,525,48.2,37.0,-10.15,12.572,143,-43.8,-6.1,13,25.4,17578048,4788130,0.718
G_L504_high_CC126,grid,n100,504,high,0.0,,False,CC126,20,none,15.0,,full,True,13.34,-37.09,0.36,0.854,133397626.0,20.69,282,52.8,58.17,-13.99,24.135,310,-42.6,-7.9,10,13.6,16473543,2284908,0.821
G_L504_high_CC189,grid,n100,504,high,0.0,,False,CC189,20,none,15.0,,full,True,12.84,-43.24,0.297,0.784,121791932.0,20.69,192,57.3,72.63,-15.6,34.947,501,-47.7,-9.6,12,9.3,15110806,1346525,0.87
G_L504_high_CC252,grid,n100,504,high,0.0,,False,CC252,20,none,15.0,,full,True,14.0,-43.67,0.321,0.874,150294948.0,20.69,127,63.8,120.72,-16.47,71.026,701,-56.7,-9.1,6,6.1,19365324,870846,0.895
G_L504_high_CL21,grid,n100,504,high,0.0,,False,CL21,20,none,15.0,,full,True,10.98,-31.07,0.353,0.853,86310832.0,20.69,915,45.2,21.08,-7.84,5.244,66,-33.7,-4.9,14,44.2,14737250,5578662,0.573
G_L504_high_CL42,grid,n100,504,high,0.0,,False,CL42,20,none,15.0,,full,True,11.89,-37.29,0.319,0.805,102089086.0,20.69,591,46.4,32.27,-10.04,9.577,127,-40.2,-6.4,11,28.6,13229938,3963442,0.701
G_L504_high_CL63,grid,n100,504,high,0.0,,False,CL63,20,none,15.0,,full,True,13.65,-37.97,0.36,0.898,141165484.0,20.69,416,51.0,42.78,-11.95,15.943,177,-49.5,-7.1,12,20.1,17696556,3742642,0.778
G_L504_high_CL126,grid,n100,504,high,0.0,,False,CL126,20,none,15.0,,full,True,13.92,-38.53,0.361,0.844,148144040.0,20.69,235,53.2,73.03,-15.01,31.817,389,-42.6,-9.2,9,11.4,18679336,2049426,0.854
G_L504_high_CL189,grid,n100,504,high,0.0,,False,CL189,20,none,15.0,,full,True,12.61,-43.81,0.288,0.805,116623185.0,20.69,153,60.8,87.04,-16.38,46.485,661,-63.1,-8.5,6,7.4,14512938,1015264,0.896
G_L504_high_CL252,grid,n100,504,high,0.0,,False,CL252,20,none,15.0,,full,True,13.25,-48.61,0.273,0.813,131122069.0,20.69,110,64.5,134.0,-19.05,79.734,786,-64.6,-9.5,6,5.3,16767562,585479,0.913
G_L504_high_ST_7_3,grid,n100,504,high,0.0,,False,ST_7_3,20,none,15.0,,full,True,10.63,-28.23,0.376,0.886,80747816.0,20.69,1103,43.0,18.38,-6.73,4.065,51,-33.7,-4.3,29,53.3,14188152,6773538,0.515
G_L504_high_ST_10_3,grid,n100,504,high,0.0,,False,ST_10_3,20,none,15.0,,full,True,10.07,-27.26,0.369,0.843,72802240.0,20.69,1118,42.5,17.88,-6.76,3.71,50,-33.7,-4.3,28,54.0,12067412,6399759,0.513
G_L504_high_ST_14_4,grid,n100,504,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,12.24,-28.8,0.425,0.928,108975095.0,20.69,810,46.9,23.94,-8.19,6.881,87,-33.7,-5.1,18,39.1,19226406,5739414,0.601
G_L504_high_ATR25,grid,n100,504,high,0.0,,False,ATR25,20,none,15.0,,full,True,8.43,-22.95,0.367,0.812,53287616.0,20.69,1368,40.4,14.33,-5.87,2.28,35,-29.3,-3.8,23,66.1,7902892,5616370,0.445
G_L504_high_ATR40,grid,n100,504,high,0.0,,False,ATR40,20,none,15.0,,full,True,12.46,-32.03,0.389,0.921,113566633.0,20.69,782,45.8,26.39,-8.44,7.502,85,-33.7,-5.3,18,37.8,19659188,5690629,0.611
G_L504_high_ATR60,grid,n100,504,high,0.0,,False,ATR60,20,none,15.0,,full,True,15.26,-32.63,0.468,0.974,188732513.0,20.69,450,51.1,45.62,-12.26,17.325,163,-36.0,-7.1,10,21.7,26040856,4531401,0.759
G_L504_high_SMA15,grid,n100,504,high,0.0,,False,SMA15,20,none,15.0,,full,True,5.19,-22.66,0.229,0.634,28497078.0,20.69,2237,38.2,7.7,-4.02,0.457,16,-23.9,-2.4,20,108.1,2956200,6786815,0.297
G_L504_high_SMA15_S8,grid,n100,504,high,0.0,,False,SMA15_S8,20,none,15.0,,full,True,5.17,-22.57,0.229,0.635,28345048.0,20.69,2242,38.0,7.7,-4.01,0.447,16,-23.9,-2.4,20,108.4,2921604,6754536,0.295
G_L504_high_EMA50,grid,n100,504,high,0.0,,False,EMA50,20,none,15.0,,full,True,11.0,-26.24,0.419,0.913,86613816.0,20.69,1083,42.0,19.21,-6.43,4.341,53,-33.7,-4.2,30,52.3,15473751,6452596,0.505
