label,stack,entry,entry_L,group,hard_pct,hard_atr,be_after,lock_after,lock_trail,trail_pct,trail_chand,trail_atr,rule,time_bars,time_min_gain,block_bars,book_dd_kill,cost_bps,offset,window,cagr,maxdd,calmar,sharpe,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,avg_invested,eligible,pct_STOP,pct_RULE,pct_TIME,pct_BOOKKILL,book_kills,tax_paid,cost_paid
H20+CC63__E189,H20+CC63,E189,189,combo,0.2,0,0,0,0,0,0,0,CC63,0,0,0,0,15.0,,full,16.68,-33.54,0.497,0.983,606,47.5,41.11,-10.2,14.184,139,-25.0,-6.6,23,29.3,0.82,True,4.0,93.4,0.0,0.0,0,35116232,7738549
H20+CC63__E252,H20+CC63,E252,252,combo,0.2,0,0,0,0,0,0,0,CC63,0,0,0,0,15.0,,full,15.34,-33.7,0.455,0.923,598,48.8,37.53,-10.38,13.013,139,-25.6,-6.9,19,28.9,0.803,True,4.0,93.3,0.0,0.0,0,26569954,6597436
H20+CC252__E189,H20+CC252,E189,189,combo,0.2,0,0,0,0,0,0,0,CC252,0,0,0,0,15.0,,full,13.87,-43.5,0.319,0.834,161,59.0,92.04,-17.76,47.031,627,-35.4,-11.1,9,7.8,0.934,True,24.8,65.8,0.0,0.0,0,18990772,1097513
H20+CC252__E252,H20+CC252,E252,252,combo,0.2,0,0,0,0,0,0,0,CC252,0,0,0,0,15.0,,full,13.43,-42.75,0.314,0.804,160,60.0,88.23,-15.82,46.608,659,-35.4,-10.5,9,7.7,0.929,True,18.8,71.9,0.0,0.0,0,17356172,1053768
BE10+TRAIL15__E189,BE10+TRAIL15,E189,189,breakeven,0,0,0.1,0,0,0.15,0,0,,0,0,0,0,15.0,,full,14.09,-29.98,0.47,0.987,648,47.4,33.11,-9.69,10.59,108,-33.7,-7.3,16,31.3,0.795,True,97.4,0.0,0.0,0.0,0,25276994,5382310
BE10+TRAIL15__E252,BE10+TRAIL15,E252,252,breakeven,0,0,0.1,0,0,0.15,0,0,,0,0,0,0,15.0,,full,13.55,-25.81,0.525,0.962,643,46.7,32.46,-9.33,10.168,111,-33.7,-7.1,11,31.1,0.773,True,97.5,0.0,0.0,0.0,0,23731222,4715566
BE10+ST_14_4__E189,BE10+ST_14_4,E189,189,breakeven,0,0,0.1,0,0,0,0,0,ST_14_4,0,0,0,0,15.0,,full,15.21,-26.76,0.568,0.988,1024,44.6,25.93,-7.61,7.361,76,-33.7,-4.9,15,49.5,0.731,True,10.4,88.3,0.0,0.0,0,37555248,11042870
BE10+ST_14_4__E252,BE10+ST_14_4,E252,252,breakeven,0,0,0.1,0,0,0,0,0,ST_14_4,0,0,0,0,15.0,,full,14.63,-26.36,0.555,0.976,981,45.2,24.79,-7.36,7.156,79,-33.7,-4.9,12,47.4,0.708,True,11.1,87.8,0.0,0.0,0,33465132,9552955
BE10+CC63__E189,BE10+CC63,E189,189,breakeven,0,0,0.1,0,0,0,0,0,CC63,0,0,0,0,15.0,,full,15.03,-33.83,0.444,0.906,660,45.3,37.39,-9.32,11.841,125,-47.4,-6.1,25,31.9,0.81,True,17.9,79.7,0.0,0.0,0,24772848,6688898
BE10+CC63__E252,BE10+CC63,E252,252,breakeven,0,0,0.1,0,0,0,0,0,CC63,0,0,0,0,15.0,,full,14.94,-34.64,0.431,0.913,640,47.7,34.41,-8.9,11.736,130,-47.4,-5.8,14,30.9,0.793,True,17.5,80.0,0.0,0.0,0,24139482,6555519
BE20+TRAIL15__E189,BE20+TRAIL15,E189,189,breakeven,0,0,0.2,0,0,0.15,0,0,,0,0,0,0,15.0,,full,13.75,-27.42,0.501,0.96,623,47.8,34.12,-10.67,10.755,118,-33.7,-7.3,20,30.1,0.801,True,97.3,0.0,0.0,0.0,0,23585688,5250178
BE20+TRAIL15__E252,BE20+TRAIL15,E252,252,breakeven,0,0,0.2,0,0,0.15,0,0,,0,0,0,0,15.0,,full,13.47,-25.47,0.529,0.958,602,47.0,35.13,-10.5,10.951,122,-33.7,-7.3,16,29.1,0.782,True,97.2,0.0,0.0,0.0,0,22307976,4626532
BE20+ST_14_4__E189,BE20+ST_14_4,E189,189,breakeven,0,0,0.2,0,0,0,0,0,ST_14_4,0,0,0,0,15.0,,full,15.26,-27.45,0.556,0.99,1006,45.0,26.38,-7.9,7.539,79,-33.7,-5.2,23,48.6,0.736,True,1.2,97.4,0.0,0.0,0,38066712,11118648
BE20+ST_14_4__E252,BE20+ST_14_4,E252,252,breakeven,0,0,0.2,0,0,0,0,0,ST_14_4,0,0,0,0,15.0,,full,14.95,-26.0,0.575,0.992,949,46.2,25.61,-7.87,7.584,84,-33.7,-5.2,12,45.9,0.712,True,0.7,98.1,0.0,0.0,0,35529344,9979366
BE20+CC63__E189,BE20+CC63,E189,189,breakeven,0,0,0.2,0,0,0,0,0,CC63,0,0,0,0,15.0,,full,16.15,-34.06,0.474,0.931,615,47.3,39.78,-10.15,13.476,138,-47.4,-6.6,23,29.7,0.82,True,4.4,93.0,0.0,0.0,0,31436468,7190269
BE20+CC63__E252,BE20+CC63,E252,252,breakeven,0,0,0.2,0,0,0,0,0,CC63,0,0,0,0,15.0,,full,15.61,-34.45,0.453,0.942,599,49.6,37.03,-10.17,13.233,140,-47.4,-6.7,19,29.0,0.804,True,4.2,93.2,0.0,0.0,0,28409012,6842200
LOCK30+TRAIL20__E189,LOCK30+TRAIL20,E189,189,profit_lock,0,0,0,0.3,0.1,0.2,0,0,,0,0,0,0,15.0,,full,14.97,-27.93,0.536,1.025,584,53.1,36.11,-13.69,12.745,147,-32.1,-9.4,13,28.2,0.834,True,96.7,0.0,0.0,0.0,0,30707644,5282848
LOCK30+TRAIL20__E252,LOCK30+TRAIL20,E252,252,profit_lock,0,0,0,0.3,0.1,0.2,0,0,,0,0,0,0,15.0,,full,13.47,-27.92,0.482,0.932,567,51.5,35.85,-13.78,11.778,154,-33.7,-9.8,11,27.4,0.815,True,97.0,0.0,0.0,0.0,0,22492740,4250650
LOCK30+ST_14_4__E189,LOCK30+ST_14_4,E189,189,profit_lock,0,0,0,0.3,0.1,0,0,0,ST_14_4,0,0,0,0,15.0,,full,13.75,-25.61,0.537,0.981,1119,45.0,23.09,-8.14,5.897,74,-33.7,-5.2,17,54.1,0.727,True,21.9,76.9,0.0,0.0,0,29849660,9632146
LOCK30+ST_14_4__E252,LOCK30+ST_14_4,E252,252,profit_lock,0,0,0,0.3,0.1,0,0,0,ST_14_4,0,0,0,0,15.0,,full,13.86,-23.29,0.595,1.004,1049,46.3,22.83,-8.1,6.23,77,-33.7,-5.2,14,50.7,0.704,True,22.0,76.8,0.0,0.0,0,30404134,9008209
LOCK30+CC63__E189,LOCK30+CC63,E189,189,profit_lock,0,0,0,0.3,0.1,0,0,0,CC63,0,0,0,0,15.0,,full,14.76,-26.98,0.547,0.991,827,50.9,28.52,-11.35,8.946,114,-51.5,-6.8,20,40.0,0.792,True,35.4,62.6,0.0,0.0,0,34516216,7770444
LOCK30+CC63__E252,LOCK30+CC63,E252,252,profit_lock,0,0,0,0.3,0.1,0,0,0,CC63,0,0,0,0,15.0,,full,14.1,-29.44,0.479,0.952,792,51.3,28.3,-11.48,8.911,119,-51.5,-6.7,20,38.3,0.776,True,34.1,63.9,0.0,0.0,0,30174260,7044680
LOCK50+TRAIL20__E189,LOCK50+TRAIL20,E189,189,profit_lock,0,0,0,0.5,0.1,0.2,0,0,,0,0,0,0,15.0,,full,14.24,-26.12,0.545,0.966,494,50.4,40.8,-12.96,14.139,180,-32.1,-9.3,17,23.9,0.847,True,96.4,0.0,0.0,0.0,0,25390942,4012005
LOCK50+TRAIL20__E252,LOCK50+TRAIL20,E252,252,profit_lock,0,0,0,0.5,0.1,0.2,0,0,,0,0,0,0,15.0,,full,13.58,-28.03,0.484,0.933,487,50.3,40.74,-13.49,13.794,177,-32.1,-10.0,17,23.5,0.838,True,96.5,0.0,0.0,0.0,0,23753524,3601028
LOCK50+ST_14_4__E189,LOCK50+ST_14_4,E189,189,profit_lock,0,0,0,0.5,0.1,0,0,0,ST_14_4,0,0,0,0,15.0,,full,14.11,-25.72,0.549,0.954,1076,44.7,24.09,-8.12,6.279,77,-33.7,-5.1,23,52.0,0.729,True,11.5,87.2,0.0,0.0,0,32015028,9755104
LOCK50+ST_14_4__E252,LOCK50+ST_14_4,E252,252,profit_lock,0,0,0,0.5,0.1,0,0,0,ST_14_4,0,0,0,0,15.0,,full,14.54,-22.74,0.639,0.997,1007,46.5,23.99,-8.1,6.817,80,-33.7,-5.1,12,48.7,0.707,True,11.9,87.0,0.0,0.0,0,34751528,9697284
LOCK50+CC63__E189,LOCK50+CC63,E189,189,profit_lock,0,0,0,0.5,0.1,0,0,0,CC63,0,0,0,0,15.0,,full,14.61,-27.81,0.525,0.957,746,48.8,31.57,-10.87,9.838,132,-47.4,-6.6,23,36.1,0.802,True,21.4,76.3,0.0,0.0,0,30786064,7096308
LOCK50+CC63__E252,LOCK50+CC63,E252,252,profit_lock,0,0,0,0.5,0.1,0,0,0,CC63,0,0,0,0,15.0,,full,14.44,-24.7,0.585,0.937,726,49.7,31.05,-11.15,9.837,133,-47.4,-6.8,19,35.1,0.785,True,21.2,76.6,0.0,0.0,0,29958486,6873640
H15+ST_14_4_BLK63__E189,H15+ST_14_4_BLK63,E189,189,reentry,0.15,0,0,0,0,0,0,0,ST_14_4,0,0,63,0,15.0,,full,14.77,-26.65,0.554,0.963,1015,44.6,25.96,-7.93,7.196,78,-33.7,-5.2,20,49.1,0.732,True,5.6,93.0,0.0,0.0,0,35068280,10439500
H15+ST_14_4_BLK63__E252,H15+ST_14_4_BLK63,E252,252,reentry,0.15,0,0,0,0,0,0,0,ST_14_4,0,0,63,0,15.0,,full,15.1,-25.86,0.584,1.001,954,46.3,25.43,-7.79,7.603,82,-33.7,-5.2,12,46.1,0.709,True,4.5,94.3,0.0,0.0,0,36587920,10313624
TRAIL20_BLK63__E189,TRAIL20_BLK63,E189,189,reentry,0,0,0,0,0,0.2,0,0,,0,0,63,0,15.0,,full,14.89,-26.96,0.552,0.984,342,50.0,60.05,-13.51,23.27,195,-24.5,-10.0,10,16.5,0.856,True,94.7,0.0,0.0,0.0,0,23489400,2817434
TRAIL20_BLK63__E252,TRAIL20_BLK63,E252,252,reentry,0,0,0,0,0,0.2,0,0,,0,0,63,0,15.0,,full,15.38,-26.12,0.589,1.018,343,50.4,60.09,-13.13,23.801,188,-25.1,-9.8,8,16.6,0.843,True,94.8,0.0,0.0,0.0,0,25413778,2898743
H15+TRAIL20_BLK63__E189,H15+TRAIL20_BLK63,E189,189,reentry,0.15,0,0,0,0,0.2,0,0,,0,0,63,0,15.0,,full,15.5,-27.5,0.564,1.026,370,48.6,59.89,-13.19,22.362,168,-24.5,-10.0,14,17.9,0.851,True,95.4,0.0,0.0,0.0,0,26606800,3490539
H15+TRAIL20_BLK63__E252,H15+TRAIL20_BLK63,E252,252,reentry,0.15,0,0,0,0,0.2,0,0,,0,0,63,0,15.0,,full,15.15,-25.91,0.585,1.008,367,47.4,60.68,-12.81,22.032,171,-24.5,-9.8,11,17.7,0.833,True,95.6,0.0,0.0,0.0,0,24248198,2992212
H15+ST_14_4_BLKALL__E189,H15+ST_14_4_BLKALL,E189,189,reentry,0.15,0,0,0,0,0,0,0,ST_14_4,0,0,1000000000,0,15.0,,full,12.58,-25.61,0.491,0.911,837,44.2,25.42,-7.63,6.981,77,-24.5,-4.7,19,40.5,0.629,True,4.9,93.5,0.0,0.0,0,18529488,6394654
H15+ST_14_4_BLKALL__E252,H15+ST_14_4_BLKALL,E252,252,reentry,0.15,0,0,0,0,0,0,0,ST_14_4,0,0,1000000000,0,15.0,,full,12.46,-27.06,0.46,0.919,857,46.0,23.33,-7.54,6.651,83,-24.5,-4.9,16,41.4,0.64,True,3.5,95.1,0.0,0.0,0,19427992,6229223
TRAIL20_BLKALL__E189,TRAIL20_BLKALL,E189,189,reentry,0,0,0,0,0,0.2,0,0,,0,0,1000000000,0,15.0,,full,9.19,-19.65,0.468,1.369,96,57.3,54.79,-12.85,25.903,148,-24.5,-5.3,5,4.6,0.177,False,93.8,0.0,0.0,0.0,0,4332724,326857
TRAIL20_BLKALL__E252,TRAIL20_BLKALL,E252,252,reentry,0,0,0,0,0,0.2,0,0,,0,0,1000000000,0,15.0,,full,8.33,-19.59,0.425,1.347,93,52.7,51.39,-11.26,21.748,147,-24.5,-7.0,7,4.5,0.171,False,93.5,0.0,0.0,0.0,0,3101727,265726
H15+TRAIL20_BLKALL__E189,H15+TRAIL20_BLKALL,E189,189,reentry,0.15,0,0,0,0,0.2,0,0,,0,0,1000000000,0,15.0,,full,8.84,-19.44,0.455,1.393,96,53.1,56.04,-12.49,23.915,143,-24.5,-5.3,5,4.6,0.166,False,94.8,0.0,0.0,0.0,0,3826574,312899
H15+TRAIL20_BLKALL__E252,H15+TRAIL20_BLKALL,E252,252,reentry,0.15,0,0,0,0,0.2,0,0,,0,0,1000000000,0,15.0,,full,8.08,-19.37,0.417,1.349,93,49.5,52.34,-11.13,20.266,141,-24.5,-7.0,7,4.5,0.163,False,93.5,0.0,0.0,0.0,0,2793761,256099
TRAIL10_T63_g0__E189,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,,full,12.22,-20.18,0.605,0.951,1278,42.6,20.53,-7.4,4.489,54,-33.7,-5.1,21,61.8,0.698,True,92.0,0.0,6.7,0.0,0,20407486,7938264
TRAIL10_T63_g0__E252,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,,full,11.46,-21.52,0.533,0.919,1227,42.7,19.84,-7.21,4.344,55,-33.7,-5.0,18,59.3,0.677,True,91.6,0.0,7.1,0.0,0,17245548,7046442
TRAIL10_T63_g5__E189,TRAIL10_T63_g5,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.05,0,0,15.0,,full,11.99,-22.66,0.529,0.937,1350,46.4,18.01,-7.82,4.177,56,-33.7,-5.0,21,65.2,0.693,True,87.4,0.0,11.5,0.0,0,19744834,8359846
TRAIL10_T63_g5__E252,TRAIL10_T63_g5,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.05,0,0,15.0,,full,11.52,-22.32,0.516,0.928,1287,46.6,17.65,-7.62,4.162,56,-33.7,-5.0,18,62.2,0.671,True,87.2,0.0,11.6,0.0,0,17538434,7434764
TRAIL10_T126_g0__E189,TRAIL10_T126_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,126,0.0,0,0,15.0,,full,12.12,-20.96,0.578,0.951,1240,43.1,20.77,-7.66,4.588,51,-33.7,-5.3,21,59.9,0.7,True,97.6,0.0,1.0,0.0,0,19244114,7782759
TRAIL10_T126_g0__E252,TRAIL10_T126_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,126,0.0,0,0,15.0,,full,11.44,-22.42,0.51,0.92,1188,43.0,20.49,-7.54,4.518,53,-33.7,-5.2,21,57.4,0.683,True,97.7,0.0,0.8,0.0,0,17000312,6894742
TRAIL10_T126_g5__E189,TRAIL10_T126_g5,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,126,0.05,0,0,15.0,,full,12.14,-20.95,0.579,0.951,1248,43.8,20.26,-7.71,4.548,51,-33.7,-5.3,21,60.3,0.699,True,96.7,0.0,1.9,0.0,0,19463778,7911981
TRAIL10_T126_g5__E252,TRAIL10_T126_g5,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,126,0.05,0,0,15.0,,full,11.46,-22.42,0.511,0.922,1193,43.9,19.86,-7.59,4.47,54,-33.7,-5.2,21,57.7,0.681,True,96.7,0.0,1.8,0.0,0,17386592,6905634
TRAIL20_T63_g0__E189,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,,full,16.73,-27.64,0.605,1.058,538,38.1,55.53,-7.94,16.244,98,-25.6,-6.3,21,26.0,0.835,True,54.3,0.0,42.8,0.0,0,34642676,5824877
TRAIL20_T63_g0__E252,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,,full,16.54,-26.57,0.622,1.057,494,41.1,51.73,-7.48,16.853,106,-25.6,-6.6,17,23.9,0.82,True,55.5,0.0,41.3,0.0,0,33381736,5148746
TRAIL20_T63_g5__E189,TRAIL20_T63_g5,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.05,0,0,15.0,,full,16.43,-28.84,0.57,1.013,621,55.7,32.91,-10.46,13.703,96,-25.6,-5.9,14,30.0,0.826,True,46.7,0.0,51.0,0.0,0,34249288,6648868
TRAIL20_T63_g5__E252,TRAIL20_T63_g5,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.05,0,0,15.0,,full,16.26,-26.94,0.604,1.042,596,58.4,30.47,-9.61,13.797,97,-27.0,-6.2,9,28.8,0.813,True,44.5,0.0,53.2,0.0,0,31338338,6326874
TRAIL20_T126_g0__E189,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,,full,16.27,-27.86,0.584,1.023,426,43.2,61.23,-10.25,20.621,185,-24.9,-8.5,16,20.6,0.851,True,73.5,0.0,22.5,0.0,0,32384934,4592800
TRAIL20_T126_g0__E252,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,,full,15.46,-27.74,0.557,0.997,412,45.1,55.51,-10.07,19.539,187,-25.1,-8.4,11,19.9,0.838,True,74.3,0.0,21.6,0.0,0,26466552,3693046
TRAIL20_T126_g5__E189,TRAIL20_T126_g5,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.05,0,0,15.0,,full,16.15,-28.31,0.57,1.016,448,54.0,46.2,-12.47,19.224,184,-24.9,-8.4,7,21.7,0.852,True,69.4,0.0,27.0,0.0,0,31636720,4664541
TRAIL20_T126_g5__E252,TRAIL20_T126_g5,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.05,0,0,15.0,,full,16.12,-26.9,0.599,1.02,446,56.3,43.15,-12.04,19.023,184,-25.1,-8.1,6,21.6,0.837,True,68.6,0.0,28.0,0.0,0,30126160,4504172
TRAIL20_T63_g0_BK15__E189,TRAIL20_T63_g0_BK15,E189,189,book_kill,0,0,0,0,0,0.2,0,0,,63,0.0,0,0.15,15.0,,full,-4.1,-80.24,-0.051,0.117,16928,41.0,1.94,-1.68,-0.195,1,-23.9,-0.2,27,818.2,0.19,False,0.1,0.0,0.0,99.9,2866,95207,19639982
TRAIL20_T63_g0_BK15__E252,TRAIL20_T63_g0_BK15,E252,252,book_kill,0,0,0,0,0,0.2,0,0,,63,0.0,0,0.15,15.0,,full,-3.66,-64.67,-0.057,-0.144,15562,40.9,1.9,-1.66,-0.201,1,-23.9,-0.2,24,752.2,0.187,False,0.1,0.0,0.0,99.8,2764,42611,19112908
TRAIL20_T63_g0_BK20__E189,TRAIL20_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.2,0,0,,63,0.0,0,0.2,15.0,,full,-2.66,-81.41,-0.033,0.14,15990,40.7,2.02,-1.64,-0.149,1,-24.9,-0.2,27,772.8,0.23,False,0.4,0.0,0.1,99.5,2645,936168,24674312
TRAIL20_T63_g0_BK20__E252,TRAIL20_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.2,0,0,,63,0.0,0,0.2,15.0,,full,-2.44,-81.63,-0.03,0.143,14875,40.7,2.0,-1.64,-0.157,1,-24.9,-0.2,22,718.9,0.218,False,0.4,0.0,0.1,99.4,2608,808326,23348988
TRAIL10_T63_g0_BK15__E189,TRAIL10_T63_g0_BK15,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.15,15.0,,full,-1.06,-63.93,-0.017,0.025,13793,40.4,2.23,-1.69,-0.108,1,-23.9,-0.3,27,666.7,0.287,False,2.7,0.0,0.1,97.2,2200,1657133,28227462
TRAIL10_T63_g0_BK15__E252,TRAIL10_T63_g0_BK15,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.15,15.0,,full,-0.59,-61.09,-0.01,0.05,11937,40.2,2.36,-1.76,-0.105,1,-23.9,-0.3,22,576.9,0.313,False,3.9,0.0,0.1,96.0,1969,1423942,25438640
TRAIL10_T63_g0_BK20__E189,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,,full,12.19,-20.09,0.606,0.952,1278,43.0,20.21,-7.4,4.462,53,-33.7,-5.0,21,61.8,0.689,True,90.9,0.0,6.6,1.3,1,20237348,7898592
TRAIL10_T63_g0_BK20__E252,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,,full,11.43,-20.22,0.565,0.92,1225,43.3,19.5,-7.24,4.331,54,-33.7,-5.0,18,59.2,0.674,True,91.4,0.0,6.9,0.3,1,17040466,6999892
TRAIL10_BK15__E189,TRAIL10_BK15,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,0,0,0,0.15,15.0,,full,-1.08,-64.0,-0.017,0.049,13815,40.4,2.23,-1.69,-0.108,1,-23.9,-0.3,28,667.7,0.288,False,2.8,0.0,0.0,97.2,2205,1656442,28277850
TRAIL10_BK15__E252,TRAIL10_BK15,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,0,0,0,0.15,15.0,,full,-0.54,-61.14,-0.009,0.053,11915,40.2,2.37,-1.76,-0.103,1,-23.9,-0.3,22,575.9,0.315,False,4.0,0.0,0.0,96.0,1967,1439776,25622438
TRAIL10_BK20__E189,TRAIL10_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,0,0,0,0.2,15.0,,full,0.55,-65.02,0.008,0.116,11689,40.1,2.67,-1.85,-0.034,1,-23.9,-0.3,29,565.0,0.396,False,5.3,0.0,0.0,94.7,1696,2695698,31090694
TRAIL10_BK20__E252,TRAIL10_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,0,0,0,0.2,15.0,,full,11.37,-20.28,0.56,0.917,1184,43.8,19.97,-7.58,4.47,52,-33.7,-5.2,21,57.2,0.679,False,98.1,0.0,0.0,0.3,1,16359888,6788188
TRAIL10_T63_g0_BK20__E189_o00,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,0,full,12.19,-20.09,0.606,0.952,1278,43.0,20.21,-7.4,4.462,53,-33.7,-5.0,21,61.8,0.689,True,90.9,0.0,6.6,1.3,1,20237348,7898592
TRAIL10_T63_g0_BK20__E252_o00,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,0,full,11.43,-20.22,0.565,0.92,1225,43.3,19.5,-7.24,4.331,54,-33.7,-5.0,18,59.2,0.674,True,91.4,0.0,6.9,0.3,1,17040466,6999892
TRAIL10_T63_g0_BK20__E189_o01,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,1,full,11.92,-20.09,0.593,0.927,1270,42.9,19.99,-7.4,4.359,54,-33.7,-5.0,21,61.6,0.687,True,90.9,0.0,6.6,1.3,1,18876072,7413920
TRAIL10_T63_g0_BK20__E252_o01,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,1,full,11.19,-20.21,0.554,0.897,1219,43.0,19.41,-7.21,4.232,54,-33.7,-5.0,18,59.2,0.673,False,91.4,0.0,7.0,0.3,1,15968868,6608478
TRAIL10_T63_g0_BK20__E189_o02,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,2,full,11.69,-20.09,0.582,0.92,1273,42.8,19.84,-7.41,4.258,53,-33.7,-5.0,21,62.0,0.686,True,91.0,0.0,6.5,1.3,1,18019990,7114822
TRAIL10_T63_g0_BK20__E252_o02,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,2,full,10.91,-20.22,0.54,0.885,1222,42.8,19.26,-7.23,4.109,53,-33.7,-5.0,18,59.5,0.672,False,91.5,0.0,6.9,0.3,1,15052529,6286784
TRAIL10_T63_g0_BK20__E189_o03,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,3,full,11.21,-20.08,0.558,0.876,1275,42.1,19.87,-7.42,4.077,50,-33.7,-5.1,21,62.4,0.685,False,91.0,0.0,6.5,1.3,1,16149397,6642246
TRAIL10_T63_g0_BK20__E252_o03,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,3,full,10.56,-20.21,0.523,0.85,1221,42.2,19.34,-7.24,3.975,51,-33.7,-5.1,18,59.7,0.671,False,91.5,0.0,6.9,0.3,1,13895652,5871644
TRAIL10_T63_g0_BK20__E189_o04,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,4,full,-0.6,-64.56,-0.009,0.049,11632,40.0,2.57,-1.86,-0.088,1,-23.9,-0.3,27,571.3,0.379,False,5.0,0.0,0.1,94.9,1678,1539133,24447238
TRAIL10_T63_g0_BK20__E252_o04,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,4,full,10.43,-20.21,0.516,0.856,1214,41.9,19.43,-7.28,3.918,51,-33.7,-5.1,23,59.6,0.67,False,91.4,0.0,6.9,0.3,1,13222704,5616056
TRAIL10_T63_g0_BK20__E189_o05,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,5,full,11.62,-20.08,0.579,0.923,1244,42.5,20.05,-7.4,4.272,53,-33.7,-5.0,21,61.3,0.685,True,90.8,0.0,6.7,1.3,1,17136036,6769420
TRAIL10_T63_g0_BK20__E252_o05,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,5,full,10.88,-20.21,0.538,0.892,1193,42.6,19.45,-7.21,4.138,53,-33.7,-5.0,18,58.8,0.671,False,91.3,0.0,7.0,0.3,1,14451868,6024825
TRAIL10_T63_g0_BK20__E189_o06,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,6,full,-0.22,-64.58,-0.003,0.071,11610,40.1,2.56,-1.83,-0.07,1,-23.9,-0.3,27,575.0,0.38,False,4.8,0.0,0.1,95.0,1678,1887978,26417236
TRAIL10_T63_g0_BK20__E252_o06,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,6,full,10.94,-20.21,0.541,0.895,1192,42.6,19.45,-7.2,4.155,53,-33.7,-5.0,18,59.0,0.674,False,91.3,0.0,7.0,0.3,1,14501132,6037565
TRAIL10_T63_g0_BK20__E189_o07,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,7,full,-0.24,-64.57,-0.004,0.07,11610,40.1,2.57,-1.83,-0.07,1,-23.9,-0.3,27,577.3,0.381,False,4.8,0.0,0.1,95.0,1678,1885729,26342234
