label,phase,uni,entry_L,entry_ref,buffer,ath_within,new_ath,exit,slots,gate,cost_bps,seed,window,tax,cagr,maxdd,calmar,sharpe,final,years,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,tax_paid,cost_paid,avg_invested
AX_seed24_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,24,full,True,14.85,-26.52,0.56,0.971,175457325.0,20.69,961,45.1,27.21,-8.3,7.701,84,-33.7,-5.4,18,46.4,35654188,10341622,0.719
AX_seed25_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,25,full,True,14.74,-26.52,0.556,0.969,171859161.0,20.69,958,44.7,27.4,-8.24,7.682,84,-33.7,-5.4,18,46.3,34805420,10090921,0.719
AX_seed26_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,26,full,True,14.48,-26.53,0.546,0.932,163969343.0,20.69,967,44.2,27.3,-8.22,7.462,84,-33.7,-5.5,20,46.7,33071066,9920203,0.717
AX_seed27_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,27,full,True,14.63,-26.52,0.552,0.961,168660012.0,20.69,961,45.2,26.88,-8.32,7.573,84,-33.7,-5.4,18,46.4,34256244,9920782,0.718
AX_seed28_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,28,full,True,14.61,-26.53,0.551,0.936,167798598.0,20.69,961,44.7,27.14,-8.27,7.573,84,-33.7,-5.4,18,46.4,33848492,9952246,0.718
AX_seed29_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,29,full,True,14.82,-26.53,0.559,0.948,174261096.0,20.69,959,45.2,27.11,-8.31,7.684,84,-33.7,-5.4,19,46.4,35262464,10269341,0.717
AX_seed30_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,30,full,True,14.9,-26.53,0.562,0.951,176788427.0,20.69,958,45.1,27.12,-8.22,7.717,84,-33.7,-5.4,19,46.3,35906468,10333306,0.716
AX_slots10_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,10,none,15.0,,full,True,15.89,-30.46,0.522,0.939,210202336.0,20.69,533,46.3,25.52,-7.9,7.59,80,-33.7,-5.3,19,25.8,47696276,13376510,0.777
AX_slots15_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,15,none,15.0,,full,True,14.9,-26.21,0.569,0.97,176456320.0,20.69,759,45.5,25.57,-7.96,7.278,79,-33.7,-5.2,13,36.7,37165168,10545138,0.734
AX_slots20_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.32,-25.63,0.559,0.998,158958971.0,20.69,920,46.0,25.0,-7.7,7.336,81,-33.7,-5.1,12,44.5,31432584,8889969,0.681
AX_slots30_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,30,none,15.0,,full,True,12.31,-23.92,0.515,0.987,110348557.0,20.69,1175,46.3,23.85,-7.76,6.873,78,-33.7,-4.9,18,56.8,18668046,5499589,0.567
AX_slots100_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,100,none,15.0,,full,True,7.7,-9.71,0.793,1.549,46397487.0,20.69,1404,45.3,23.79,-7.82,6.502,76,-33.7,-4.9,18,67.9,3893239,1092079,0.206
AX_unin50_L378_close_ST_14_4,axes,n50,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,10.09,-22.32,0.452,0.868,72902388.0,20.69,761,45.6,20.66,-7.24,5.485,82,-29.3,-4.7,11,36.8,10179678,4008576,0.545
AX_uninn50_L378_close_ST_14_4,axes,nn50,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,11.45,-24.93,0.459,1.043,94307141.0,20.69,503,45.9,29.03,-8.71,8.621,74,-33.7,-5.4,11,24.3,15568911,3017380,0.375
AX_unin100_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.32,-25.63,0.559,0.998,158958971.0,20.69,920,46.0,25.0,-7.7,7.336,81,-33.7,-5.1,12,44.5,31432584,8889969,0.681
AX_unin500_L378_close_ST_14_4,axes,n500,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,17.54,-36.43,0.482,0.999,282633114.0,20.69,1078,45.3,31.2,-10.29,8.494,82,-30.0,-6.9,30,52.1,57698392,15849661,0.826
AX_unipit100_L378_close_ST_14_4,axes,pit100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,9.83,-32.71,0.301,0.688,69455504.0,20.69,1064,42.5,22.35,-8.76,4.461,73,-63.0,-5.7,24,51.4,11959556,5446246,0.717
AX_unipit50_L378_close_ST_14_4,axes,pit50,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,7.53,-29.59,0.254,0.604,44777696.0,20.69,847,42.9,19.35,-8.53,3.417,73,-33.7,-5.1,15,40.9,5595266,3394304,0.544
AX_gatenone_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.32,-25.63,0.559,0.998,158958971.0,20.69,920,46.0,25.0,-7.7,7.336,81,-33.7,-5.1,12,44.5,31432584,8889969,0.681
AX_gatenb200_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,nb200,15.0,,full,True,14.05,-25.63,0.548,0.994,151331968.0,20.69,866,46.1,25.23,-7.55,7.558,79,-27.3,-4.9,10,41.9,28834646,8105374,0.637
AX_gatenb100_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,nb100,15.0,,full,True,14.01,-25.39,0.552,0.999,150366880.0,20.69,863,46.9,24.81,-7.73,7.537,80,-23.9,-4.9,11,41.7,28656500,7648992,0.636
AX_buf0_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.32,-25.63,0.559,0.998,158958971.0,20.69,920,46.0,25.0,-7.7,7.336,81,-33.7,-5.1,12,44.5,31432584,8889969,0.681
AX_buf1_L378_close_ST_14_4,axes,n100,378,close,0.01,,False,ST_14_4,20,none,15.0,,full,True,14.61,-24.69,0.592,1.037,167995808.0,20.69,851,48.6,25.0,-8.03,8.042,85,-33.7,-5.1,11,41.1,32608428,8307720,0.651
AX_buf3_L378_close_ST_14_4,axes,n100,378,close,0.03,,False,ST_14_4,20,none,15.0,,full,True,13.3,-25.81,0.515,1.01,132351160.0,20.69,639,51.2,26.13,-9.02,8.966,87,-29.3,-5.3,12,30.9,23598638,4672800,0.492
AX_ath5_L378_close_ST_14_4,axes,n100,378,close,0.0,0.05,False,ST_14_4,20,none,15.0,,full,True,13.81,-29.81,0.463,0.976,145042759.0,20.69,859,46.6,24.61,-7.62,7.389,81,-33.7,-4.9,14,41.5,26614388,8030788,0.638
AX_athnew_L378_close_ST_14_4,axes,n100,378,close,0.0,,True,ST_14_4,20,none,15.0,,full,True,13.61,-31.12,0.437,0.972,139973874.0,20.69,837,47.2,24.25,-7.69,7.385,81,-33.7,-4.9,10,40.5,25308646,7698892,0.625
AX_cost0_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,0.0,,full,True,14.96,-25.59,0.585,1.036,178517355.0,20.69,920,46.7,24.96,-7.53,7.653,81,-33.7,-5.1,12,44.5,35854604,0,0.681
AX_cost15_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.32,-25.63,0.559,0.998,158958971.0,20.69,920,46.0,25.0,-7.7,7.336,81,-33.7,-5.1,12,44.5,31432584,8889969,0.681
AX_cost30_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,30.0,,full,True,13.93,-25.67,0.543,0.975,148111730.0,20.69,917,44.7,25.66,-7.74,7.191,81,-33.7,-5.1,16,44.3,29089680,16760043,0.681
AX_cost45_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,45.0,,full,True,13.28,-25.71,0.517,0.936,131659498.0,20.69,916,44.2,25.6,-7.96,6.876,81,-33.7,-5.1,16,44.3,25416678,23074072,0.681
AX_w1_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,w1,True,13.36,-25.63,0.521,0.924,34904020.0,9.99,367,45.2,26.51,-7.84,7.695,80,-22.0,-5.3,9,36.7,4423692,1247772,0.586
AX_w2_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,w2,True,15.87,-21.53,0.737,1.108,48306893.0,10.69,551,46.6,24.46,-7.47,7.423,83,-33.7,-4.9,12,51.5,8320420,2279693,0.77
AX_seed01_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,1,full,True,14.18,-24.67,0.575,0.996,155041381.0,20.69,932,45.5,24.89,-7.65,7.153,79,-33.7,-5.1,12,45.0,30610514,8816538,0.683
AX_seed02_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,2,full,True,14.05,-24.67,0.569,0.992,151284396.0,20.69,930,45.4,24.96,-7.7,7.122,79,-33.7,-5.1,12,44.9,29544776,8782435,0.681
AX_seed03_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,3,full,True,13.89,-24.67,0.563,0.981,147156640.0,20.69,931,45.1,24.96,-7.69,7.041,79,-33.7,-5.2,12,45.0,28692878,8589501,0.682
AX_seed04_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,4,full,True,14.49,-24.67,0.588,1.018,164036871.0,20.69,921,46.1,24.95,-7.63,7.406,80,-33.7,-5.0,11,44.5,31431950,9002242,0.683
AX_seed05_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,5,full,True,14.1,-24.67,0.572,0.991,152745679.0,20.69,929,45.0,25.4,-7.7,7.195,79,-33.7,-5.1,12,44.9,28802712,8729915,0.683
AX_seed06_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,6,full,True,14.12,-25.63,0.551,0.988,153389905.0,20.69,930,45.7,24.86,-7.75,7.154,80,-33.7,-5.1,12,44.9,28957148,8794293,0.683
AX_seed07_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,7,full,True,14.24,-25.63,0.556,1.0,156685524.0,20.69,925,46.1,24.76,-7.73,7.233,80,-33.7,-5.0,12,44.7,30896588,8888685,0.682
AX_seed08_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,8,full,True,14.39,-24.67,0.583,1.013,161041665.0,20.69,923,45.6,25.06,-7.55,7.327,80,-33.7,-5.1,12,44.6,31896494,8979945,0.682
AX_seed09_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,9,full,True,13.93,-24.67,0.565,0.981,148199061.0,20.69,934,45.5,24.66,-7.71,7.023,79,-33.7,-5.1,15,45.1,28891006,8739883,0.681
AX_seed10_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,10,full,True,14.07,-25.63,0.549,0.986,151912018.0,20.69,928,46.1,24.61,-7.81,7.143,79,-33.7,-5.1,12,44.9,29842762,8752255,0.683
AX_seed11_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,11,full,True,14.45,-25.63,0.564,1.009,162654971.0,20.69,926,46.2,24.82,-7.68,7.342,80,-33.7,-5.0,12,44.8,31053034,9093113,0.682
AX_seed12_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,12,full,True,14.25,-24.67,0.578,1.002,156996308.0,20.69,928,45.7,24.95,-7.67,7.235,79,-33.7,-5.1,15,44.9,31041534,8852560,0.682
AX_seed13_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,13,full,True,14.1,-24.67,0.572,0.992,152879172.0,20.69,929,45.6,24.79,-7.67,7.14,79,-33.7,-5.1,12,44.9,30022592,8822474,0.683
AX_seed14_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,14,full,True,14.04,-24.67,0.569,0.993,151192935.0,20.69,930,45.2,25.19,-7.74,7.13,78,-33.7,-5.2,12,44.9,29530824,8768676,0.681
AX_seed15_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,15,full,True,14.3,-25.63,0.558,1.002,158476133.0,20.69,925,45.7,25.11,-7.73,7.286,80,-33.7,-5.1,11,44.7,31329880,8894659,0.682
AX_seed16_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,16,full,True,14.32,-24.67,0.581,1.003,159123382.0,20.69,924,45.8,25.14,-7.72,7.319,79,-33.7,-5.1,11,44.7,31432926,8976478,0.682
AX_seed17_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,17,full,True,14.07,-24.67,0.571,0.989,152039508.0,20.69,930,45.3,25.08,-7.7,7.139,79,-33.7,-5.1,11,44.9,29905930,8585635,0.683
AX_seed18_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,18,full,True,14.06,-24.67,0.57,0.988,151676231.0,20.69,927,46.1,24.55,-7.76,7.121,80,-33.7,-5.1,12,44.8,29681398,8757770,0.682
AX_seed19_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,19,full,True,14.41,-24.67,0.584,1.007,161615598.0,20.69,926,45.6,25.28,-7.65,7.356,78,-33.7,-5.1,11,44.8,32152646,8958283,0.683
AX_seed20_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,20,full,True,14.07,-24.67,0.57,0.992,151858251.0,20.69,929,45.2,25.16,-7.72,7.147,79,-33.7,-5.1,12,44.9,29802764,8685191,0.681
AX_seed21_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,21,full,True,14.07,-25.63,0.549,0.986,151870851.0,20.69,929,45.9,24.63,-7.72,7.116,80,-33.7,-5.1,12,44.9,29761050,8808173,0.683
AX_seed22_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,22,full,True,13.9,-24.67,0.563,0.982,147211399.0,20.69,933,45.1,24.95,-7.7,7.033,79,-33.7,-5.2,12,45.1,27551124,8560906,0.682
AX_seed23_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,23,full,True,14.13,-24.67,0.573,0.992,153668799.0,20.69,929,45.5,24.94,-7.66,7.183,80,-33.7,-5.1,12,44.9,30163636,8892277,0.682
AX_seed24_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,24,full,True,14.34,-24.67,0.581,1.003,159459263.0,20.69,927,45.8,25.07,-7.71,7.317,79,-33.7,-5.1,12,44.8,31620058,8989698,0.683
AX_seed25_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,25,full,True,14.45,-24.67,0.586,1.012,162755644.0,20.69,923,45.8,25.2,-7.68,7.39,80,-33.7,-5.1,12,44.6,32317392,9114079,0.683
AX_seed26_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,26,full,True,14.35,-24.67,0.582,1.007,159784355.0,20.69,927,45.6,25.11,-7.66,7.296,79,-33.7,-5.1,12,44.8,31683872,8975607,0.682
AX_seed27_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,27,full,True,13.99,-24.67,0.567,0.988,149884008.0,20.69,927,45.4,25.03,-7.76,7.134,79,-33.7,-5.1,12,44.8,29359104,8554875,0.682
AX_seed28_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,28,full,True,13.9,-24.67,0.563,0.979,147334444.0,20.69,935,45.1,24.87,-7.71,6.995,79,-33.7,-5.1,12,45.2,28706972,8648948,0.681
AX_seed29_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,29,full,True,14.23,-25.63,0.555,0.997,156387637.0,20.69,925,45.9,24.76,-7.67,7.23,80,-33.7,-5.1,12,44.7,30846044,8891882,0.682
AX_seed30_L378_close_ST_14_4,axes,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,30,full,True,14.24,-25.63,0.556,1.001,156782839.0,20.69,926,45.9,24.84,-7.7,7.233,80,-33.7,-5.1,12,44.8,29655320,8936422,0.682
AX_slots10_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,10,none,15.0,,full,True,15.43,-47.79,0.323,0.823,193725409.0,20.69,76,68.4,88.69,-16.93,55.334,701,-59.2,-10.1,4,3.7,25910732,1217203,0.931
AX_slots15_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,15,none,15.0,,full,True,14.23,-46.76,0.304,0.823,156234604.0,20.69,111,60.4,96.99,-14.79,52.678,700,-59.2,-10.2,8,5.4,20360610,1001068,0.935
AX_slots20_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.25,-46.73,0.305,0.835,157087547.0,20.69,144,68.1,87.63,-15.52,54.679,737,-59.2,-10.3,6,7.0,20488332,981652,0.934
AX_slots30_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,30,none,15.0,,full,True,14.77,-45.98,0.321,0.888,172695589.0,20.69,209,65.6,102.13,-17.1,61.06,701,-56.7,-10.7,5,10.1,22661084,1098494,0.923
AX_slots100_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,100,none,15.0,,full,True,13.06,-27.92,0.468,1.022,126696954.0,20.69,445,60.4,133.67,-17.87,73.735,645,-53.7,-11.1,10,21.5,14995618,589272,0.646
AX_unin50_L252_close_CC252,axes,n50,252,close,0.0,,False,CC252,20,none,15.0,,full,True,12.82,-47.66,0.269,0.797,120899180.0,20.69,135,65.2,92.65,-15.48,55.002,697,-46.7,-10.0,6,6.5,15273026,836997,0.92
AX_uninn50_L252_close_CC252,axes,nn50,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.77,-50.78,0.291,0.815,172849124.0,20.69,129,57.4,130.13,-22.28,65.149,645,-56.7,-12.7,8,6.2,22347584,916588,0.809
AX_unin100_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.25,-46.73,0.305,0.835,157087547.0,20.69,144,68.1,87.63,-15.52,54.679,737,-59.2,-10.3,6,7.0,20488332,981652,0.934
AX_unin500_L252_close_CC252,axes,n500,252,close,0.0,,False,CC252,20,none,15.0,,full,True,13.31,-53.27,0.25,0.747,132206238.0,20.69,162,54.3,110.25,-22.33,49.688,615,-59.2,-14.1,8,7.8,17810930,931493,0.954
AX_unipit100_L252_close_CC252,axes,pit100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,9.74,-51.58,0.189,0.618,68202049.0,20.69,158,52.5,86.27,-20.25,35.706,642,-54.3,-13.6,7,7.6,8001399,682917,0.943
AX_unipit50_L252_close_CC252,axes,pit50,252,close,0.0,,False,CC252,20,none,15.0,,full,True,8.47,-48.18,0.176,0.558,53613052.0,20.69,157,53.5,73.61,-20.96,29.636,652,-59.7,-14.0,8,7.6,5777900,588544,0.919
AX_gatenone_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.25,-46.73,0.305,0.835,157087547.0,20.69,144,68.1,87.63,-15.52,54.679,737,-59.2,-10.3,6,7.0,20488332,981652,0.934
AX_gatenb200_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,nb200,15.0,,full,True,12.54,-45.49,0.276,0.768,114842876.0,20.69,141,67.4,79.47,-15.41,48.515,701,-46.7,-9.4,5,6.8,14287806,753202,0.897
AX_gatenb100_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,nb100,15.0,,full,True,12.7,-43.37,0.293,0.782,118244562.0,20.69,145,66.2,78.6,-16.02,46.626,700,-46.7,-10.4,5,7.0,14678562,948237,0.897
AX_buf0_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.25,-46.73,0.305,0.835,157087547.0,20.69,144,68.1,87.63,-15.52,54.679,737,-59.2,-10.3,6,7.0,20488332,981652,0.934
AX_buf1_L252_close_CC252,axes,n100,252,close,0.01,,False,CC252,20,none,15.0,,full,True,13.07,-45.91,0.285,0.789,126856763.0,20.69,144,63.2,90.8,-15.94,51.514,728,-59.2,-12.1,6,7.0,16143314,962379,0.931
AX_buf3_L252_close_CC252,axes,n100,252,close,0.03,,False,CC252,20,none,15.0,,full,True,14.52,-42.88,0.339,0.85,165332638.0,20.69,135,65.2,103.59,-17.3,61.503,678,-56.7,-11.5,8,6.5,21474034,878708,0.893
AX_ath5_L252_close_CC252,axes,n100,252,close,0.0,0.05,False,CC252,20,none,15.0,,full,True,13.78,-43.93,0.314,0.834,144254522.0,20.69,139,69.8,86.84,-14.96,56.078,700,-59.2,-9.3,4,6.7,18454454,955755,0.908
AX_athnew_L252_close_CC252,axes,n100,252,close,0.0,,True,CC252,20,none,15.0,,full,True,14.82,-43.93,0.337,0.88,174190271.0,20.69,133,66.2,110.68,-14.86,68.205,692,-56.7,-8.5,6,6.4,22721332,1020547,0.911
AX_cost0_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,0.0,,full,True,14.36,-46.58,0.308,0.841,160202958.0,20.69,144,69.4,86.4,-15.97,55.12,737,-59.2,-10.3,6,7.0,20925672,0,0.934
AX_cost15_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.25,-46.73,0.305,0.835,157087547.0,20.69,144,68.1,87.63,-15.52,54.679,737,-59.2,-10.3,6,7.0,20488332,981652,0.934
AX_cost30_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,30.0,,full,True,14.14,-46.82,0.302,0.829,153843422.0,20.69,144,68.1,87.07,-15.77,54.215,737,-59.2,-10.3,6,7.0,20032628,1934589,0.934
AX_cost45_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,45.0,,full,True,14.03,-46.91,0.299,0.824,150670779.0,20.69,144,67.4,87.4,-15.69,53.753,737,-59.2,-10.3,6,7.0,19584542,2859367,0.934
AX_w1_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,w1,True,11.47,-46.73,0.245,0.657,29510795.0,9.99,79,65.8,65.39,-16.13,37.53,680,-46.7,-12.8,6,7.9,2571553,179063,0.904
AX_w2_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,,w2,True,16.08,-28.98,0.555,1.027,49269266.0,10.69,77,66.2,100.55,-14.36,61.746,762,-59.2,-9.7,4,7.2,5412060,265571,0.944
AX_seed01_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,1,full,True,14.51,-45.51,0.319,0.855,164689951.0,20.69,142,66.9,91.6,-15.12,56.274,754,-59.2,-11.1,7,6.9,21520260,976525,0.933
AX_seed02_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,2,full,True,14.32,-45.48,0.315,0.846,158950614.0,20.69,143,66.4,91.24,-15.71,55.341,751,-59.2,-10.5,4,6.9,20710792,945157,0.933
AX_seed03_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,3,full,True,14.01,-45.48,0.308,0.83,150306558.0,20.69,146,66.4,88.65,-16.31,53.425,715,-59.2,-10.2,5,7.1,19515842,951028,0.933
AX_seed04_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,4,full,True,14.0,-45.48,0.308,0.838,150088218.0,20.69,146,65.1,89.68,-15.65,52.89,716,-56.7,-10.5,5,7.1,19472398,945890,0.93
AX_seed05_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,5,full,True,13.96,-45.48,0.307,0.835,148881266.0,20.69,146,65.1,89.68,-15.98,52.775,716,-56.7,-10.5,5,7.1,19299078,945468,0.93
AX_seed06_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,6,full,True,14.24,-45.51,0.313,0.844,156760478.0,20.69,144,64.6,92.91,-15.0,54.688,737,-59.2,-11.3,6,7.0,20407054,960351,0.93
AX_seed07_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,7,full,True,14.11,-45.48,0.31,0.839,153137088.0,20.69,144,66.7,88.48,-15.66,53.767,737,-59.2,-10.6,5,7.0,19939084,975176,0.936
AX_seed08_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,8,full,True,13.98,-45.48,0.307,0.831,149554811.0,20.69,147,67.3,85.81,-15.53,52.724,730,-59.2,-10.1,5,7.1,19394880,936274,0.933
AX_seed09_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,9,full,True,14.3,-45.51,0.314,0.846,158318450.0,20.69,146,67.8,86.78,-15.01,54.015,737,-59.2,-10.3,6,7.1,20629174,982184,0.933
AX_seed10_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,10,full,True,13.85,-45.48,0.304,0.824,145884962.0,20.69,147,66.0,87.42,-15.76,52.326,730,-59.2,-10.2,5,7.1,18869254,926689,0.932
AX_seed11_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,11,full,True,14.26,-46.73,0.305,0.837,157157293.0,20.69,146,67.8,86.61,-14.94,53.916,737,-59.2,-10.2,6,7.1,20468674,988557,0.935
AX_seed12_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,12,full,True,14.25,-45.51,0.313,0.843,157111739.0,20.69,144,67.4,88.43,-15.17,54.617,746,-59.2,-10.3,6,7.0,20491496,973789,0.933
AX_seed13_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,13,full,True,14.04,-45.48,0.309,0.835,151104168.0,20.69,144,66.0,89.84,-16.17,53.768,737,-59.2,-11.1,5,7.0,19645654,970665,0.935
AX_seed14_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,14,full,True,14.22,-46.73,0.304,0.835,156205848.0,20.69,146,67.8,86.62,-15.2,53.844,737,-59.2,-10.2,6,7.1,20333360,987773,0.935
AX_seed15_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,15,full,True,14.32,-45.48,0.315,0.846,158892366.0,20.69,143,66.4,91.24,-15.74,55.332,751,-59.2,-10.5,4,6.9,20702300,944892,0.932
AX_seed16_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,16,full,True,14.1,-45.51,0.31,0.836,152875754.0,20.69,146,67.1,87.03,-15.18,53.424,737,-59.2,-10.3,6,7.1,19858468,966854,0.933
AX_seed17_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,17,full,True,14.07,-45.48,0.309,0.836,151892190.0,20.69,144,66.7,88.48,-16.01,53.651,737,-59.2,-10.6,5,7.0,19760414,974782,0.936
AX_seed18_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,18,full,True,14.32,-45.48,0.315,0.846,158892366.0,20.69,143,66.4,91.24,-15.74,55.332,751,-59.2,-10.5,4,6.9,20702300,944892,0.932
AX_seed19_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,19,full,True,14.01,-45.51,0.308,0.838,150385869.0,20.69,145,66.9,86.72,-15.09,53.018,742,-56.7,-10.6,6,7.0,19501772,957858,0.93
