venue,day,expiry,dte_cal,arm,start,dur,end,clamped,strike,spot0,credit,exit_hm,exit_comb,reason,gross,net,mae_full_rs,mae_exit_rs,und_exc_pts,und_exc_bp
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:35,45,11:20,0,23450,23431.1,298.15,11:20,298.2,TIME,-3,-253,1648,1648,93.9,40.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:35,60,11:35,0,23450,23431.1,298.15,11:35,298.6,TIME,-29,-279,1648,1648,93.9,40.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:35,90,12:05,0,23450,23431.1,298.15,12:05,295.7,TIME,159,-91,1648,1648,93.9,40.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:35,120,12:35,0,23450,23431.1,298.15,12:35,291.9,TIME,406,156,1648,1648,93.9,40.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:35,HOLD,15:20,0,23450,23431.1,298.15,15:20,274.85,TIME,1514,1264,2519,2519,142.4,60.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:50,45,11:35,0,23350,23373.9,313.0,11:35,313.7,TIME,-46,-296,1557,1557,113.0,48.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:50,60,11:50,0,23350,23373.9,313.0,11:50,312.2,TIME,52,-198,1557,1557,113.0,48.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:50,90,12:20,0,23350,23373.9,313.0,12:20,310.65,TIME,153,-97,1557,1557,113.0,48.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:50,120,12:50,0,23350,23373.9,313.0,12:50,300.3,TIME,825,575,1557,1557,113.0,48.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,10:50,HOLD,15:20,0,23350,23373.9,313.0,15:20,281.2,TIME,2067,1817,1557,1557,113.0,48.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:05,45,11:50,0,23450,23453.9,299.5,11:50,297.4,TIME,137,-113,504,504,54.8,23.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:05,60,12:05,0,23450,23453.9,299.5,12:05,295.7,TIME,247,-3,504,504,56.4,24.0
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:05,90,12:35,0,23450,23453.9,299.5,12:35,291.9,TIME,494,244,504,504,56.4,24.0
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:05,120,13:05,0,23450,23453.9,299.5,13:05,299.4,TIME,7,-243,504,504,98.0,41.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:05,HOLD,15:20,0,23450,23453.9,299.5,15:20,274.85,TIME,1602,1352,2431,2431,165.2,70.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:20,45,12:05,0,23450,23429.3,298.2,12:05,295.7,TIME,162,-88,283,283,31.8,13.6
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:20,60,12:20,0,23450,23429.3,298.2,12:20,292.3,TIME,383,133,283,283,31.8,13.6
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:20,90,12:50,0,23450,23429.3,298.2,12:50,299.95,TIME,-114,-364,283,283,55.7,23.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:20,120,13:20,0,23450,23429.3,298.2,13:20,306.1,TIME,-514,-764,1004,1004,91.8,39.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:20,HOLD,15:20,0,23450,23429.3,298.2,15:20,274.85,TIME,1518,1268,2515,2515,140.6,60.0
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:35,45,12:20,0,23400,23422.9,303.85,12:20,298.6,TIME,341,91,29,29,25.4,10.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:35,60,12:35,0,23400,23422.9,303.85,12:35,296.0,TIME,510,260,29,29,27.0,11.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:35,90,13:05,0,23400,23422.9,303.85,13:05,298.35,TIME,358,108,29,29,67.0,28.6
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:35,120,13:35,0,23400,23422.9,303.85,13:35,312.4,TIME,-556,-806,663,663,113.8,48.6
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:35,HOLD,15:20,0,23400,23422.9,303.85,15:20,275.15,TIME,1866,1616,1306,1306,134.2,57.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:50,45,12:35,0,23450,23433.2,297.4,12:35,291.9,TIME,358,108,159,159,35.7,15.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:50,60,12:50,0,23450,23433.2,297.4,12:50,299.95,TIME,-166,-416,166,166,59.6,25.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:50,90,13:20,0,23450,23433.2,297.4,13:20,306.1,TIME,-566,-816,1056,1056,95.7,40.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:50,120,13:50,0,23450,23433.2,297.4,13:50,321.0,TIME,-1534,-1784,2568,2568,144.5,61.7
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,11:50,HOLD,15:20,0,23450,23433.2,297.4,15:20,274.85,TIME,1466,1216,2568,2568,144.5,61.7
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:05,45,12:50,0,23450,23429.3,295.7,12:50,299.95,TIME,-276,-526,276,276,55.7,23.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:05,60,13:05,0,23450,23429.3,295.7,13:05,299.4,TIME,-240,-490,481,481,73.3,31.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:05,90,13:35,0,23450,23429.3,295.7,13:35,322.8,TIME,-1762,-2012,1784,1784,120.2,51.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:05,120,14:05,0,23450,23429.3,295.7,14:05,312.85,TIME,-1115,-1365,2678,2678,140.6,60.0
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:05,HOLD,15:20,0,23450,23429.3,295.7,15:20,274.85,TIME,1355,1105,2678,2678,140.6,60.0
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:20,45,13:05,0,23450,23436.0,292.3,13:05,299.4,TIME,-461,-711,702,702,80.0,34.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:20,60,13:20,0,23450,23436.0,292.3,13:20,306.1,TIME,-897,-1147,1388,1388,98.5,42.0
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:20,90,13:50,0,23450,23436.0,292.3,13:50,321.0,TIME,-1865,-2115,2899,2899,147.3,62.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:20,120,14:20,0,23450,23436.0,292.3,14:20,312.45,TIME,-1310,-1560,2899,2899,147.3,62.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:20,HOLD,15:20,0,23450,23436.0,292.3,15:20,274.85,TIME,1134,884,2899,2899,147.3,62.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:35,45,13:20,0,23400,23413.2,296.0,13:20,301.25,TIME,-341,-591,722,722,75.7,32.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:35,60,13:35,0,23400,23413.2,296.0,13:35,312.4,TIME,-1066,-1316,1173,1173,104.1,44.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:35,90,14:05,0,23400,23413.2,296.0,14:05,305.0,TIME,-585,-835,1817,1817,124.5,53.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:35,120,14:35,0,23400,23413.2,296.0,14:35,293.75,TIME,146,-104,1817,1817,124.5,53.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:35,HOLD,15:20,0,23400,23413.2,296.0,15:20,275.15,TIME,1355,1105,1817,1817,124.5,53.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:50,45,13:35,0,23350,23373.6,300.3,13:35,307.75,TIME,-484,-734,500,500,64.5,27.6
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:50,60,13:50,0,23350,23373.6,300.3,13:50,308.1,TIME,-507,-757,1046,1046,84.9,36.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:50,90,14:20,0,23350,23373.6,300.3,14:20,299.65,TIME,42,-208,1046,1046,84.9,36.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:50,120,14:50,0,23350,23373.6,300.3,14:50,291.65,TIME,562,312,1046,1046,84.9,36.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,12:50,HOLD,15:20,0,23350,23373.6,300.3,15:20,281.2,TIME,1242,992,1046,1046,84.9,36.3
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:05,45,13:50,0,23350,23374.05,302.1,13:50,308.1,TIME,-390,-640,929,929,85.3,36.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:05,60,14:05,0,23350,23374.05,302.1,14:05,303.3,TIME,-78,-328,929,929,85.3,36.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:05,90,14:35,0,23350,23374.05,302.1,14:35,292.55,TIME,621,371,929,929,85.3,36.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:05,120,15:05,0,23350,23374.05,302.1,15:05,283.15,TIME,1232,982,929,929,85.3,36.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:05,HOLD,15:20,0,23350,23374.05,302.1,15:20,281.2,TIME,1359,1109,929,929,85.3,36.5
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:20,45,14:05,0,23350,23355.1,302.8,14:05,303.3,TIME,-32,-282,884,884,66.4,28.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:20,60,14:20,0,23350,23355.1,302.8,14:20,299.65,TIME,205,-45,884,884,66.4,28.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:20,90,14:50,0,23350,23355.1,302.8,14:50,291.65,TIME,725,475,884,884,66.4,28.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:20,120,15:20,0,23350,23355.1,302.8,15:20,281.2,TIME,1404,1154,884,884,66.4,28.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:20,HOLD,15:20,0,23350,23355.1,302.8,15:20,281.2,TIME,1404,1154,884,884,66.4,28.4
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:35,45,14:20,0,23300,23310.25,309.15,14:20,302.0,TIME,465,215,309,309,28.2,12.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:35,60,14:35,0,23300,23310.25,309.15,14:35,298.35,TIME,702,452,309,309,53.9,23.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:35,90,15:05,0,23300,23310.25,309.15,15:05,293.85,TIME,994,744,754,754,106.5,45.7
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:35,120,15:20,1,23300,23310.25,309.15,15:20,293.5,TIME,1017,767,754,754,106.5,45.7
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:35,HOLD,15:20,0,23300,23310.25,309.15,15:20,293.5,TIME,1017,767,754,754,106.5,45.7
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:50,45,14:35,0,23300,23317.0,309.35,14:35,298.35,TIME,715,465,19,19,47.2,20.2
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:50,60,14:50,0,23300,23317.0,309.35,14:50,304.8,TIME,296,46,741,741,99.8,42.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:50,90,15:20,0,23300,23317.0,309.35,15:20,293.5,TIME,1030,780,741,741,99.8,42.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:50,120,15:20,1,23300,23317.0,309.35,15:20,293.5,TIME,1030,780,741,741,99.8,42.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,13:50,HOLD,15:20,0,23300,23317.0,309.35,15:20,293.5,TIME,1030,780,741,741,99.8,42.8
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:05,45,14:50,0,23350,23328.35,303.3,14:50,291.65,TIME,757,507,0,0,88.5,37.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:05,60,15:05,0,23350,23328.35,303.3,15:05,283.15,TIME,1310,1060,0,0,88.5,37.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:05,90,15:20,1,23350,23328.35,303.3,15:20,281.2,TIME,1436,1186,0,0,88.5,37.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:05,120,15:20,1,23350,23328.35,303.3,15:20,281.2,TIME,1436,1186,0,0,88.5,37.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:05,HOLD,15:20,0,23350,23328.35,303.3,15:20,281.2,TIME,1436,1186,0,0,88.5,37.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:20,45,15:05,0,23300,23311.65,302.0,15:05,293.85,TIME,530,280,1219,1219,105.1,45.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:20,60,15:20,0,23300,23311.65,302.0,15:20,293.5,TIME,552,302,1219,1219,105.1,45.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:20,90,15:20,1,23300,23311.65,302.0,15:20,293.5,TIME,552,302,1219,1219,105.1,45.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:20,120,15:20,1,23300,23311.65,302.0,15:20,293.5,TIME,552,302,1219,1219,105.1,45.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:20,HOLD,15:20,0,23300,23311.65,302.0,15:20,293.5,TIME,552,302,1219,1219,105.1,45.1
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:30,45,15:15,0,23350,23351.6,292.55,15:15,281.15,TIME,741,491,666,666,65.2,27.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:30,60,15:20,1,23350,23351.6,292.55,15:20,281.2,TIME,738,488,666,666,65.2,27.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:30,90,15:20,1,23350,23351.6,292.55,15:20,281.2,TIME,738,488,666,666,65.2,27.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:30,120,15:20,1,23350,23351.6,292.55,15:20,281.2,TIME,738,488,666,666,65.2,27.9
NIFTY,2026-06-05,2026-06-09,4,NOSTOP,14:30,HOLD,15:20,0,23350,23351.6,292.55,15:20,281.2,TIME,738,488,666,666,65.2,27.9
NIFTY,2026-06-12,2026-06-16,4,SL20,09:20,45,10:05,0,23450,23447.05,274.4,10:05,287.75,TIME,-868,-1118,930,930,111.3,47.5
NIFTY,2026-06-12,2026-06-16,4,SL20,09:20,60,10:20,0,23450,23447.05,274.4,10:20,288.85,TIME,-939,-1189,1004,1004,118.8,50.7
NIFTY,2026-06-12,2026-06-16,4,SL20,09:20,90,10:50,0,23450,23447.05,274.4,10:50,280.4,TIME,-390,-640,1004,1004,118.8,50.7
NIFTY,2026-06-12,2026-06-16,4,SL20,09:20,120,11:20,0,23450,23447.05,274.4,11:20,276.8,TIME,-156,-406,1004,1004,118.8,50.7
NIFTY,2026-06-12,2026-06-16,4,SL20,09:20,HOLD,15:20,0,23450,23447.05,274.4,15:03,331.4,SL,-3705,-3955,4875,3705,196.1,83.6
NIFTY,2026-06-12,2026-06-16,4,SL20,09:35,45,10:20,0,23400,23407.95,278.4,10:20,283.75,TIME,-348,-598,377,377,79.8,34.1
NIFTY,2026-06-12,2026-06-16,4,SL20,09:35,60,10:35,0,23400,23407.95,278.4,10:35,279.6,TIME,-78,-328,377,377,79.8,34.1
NIFTY,2026-06-12,2026-06-16,4,SL20,09:35,90,11:05,0,23400,23407.95,278.4,11:05,275.65,TIME,179,-71,377,377,79.8,34.1
NIFTY,2026-06-12,2026-06-16,4,SL20,09:35,120,11:35,0,23400,23407.95,278.4,11:35,270.5,TIME,513,263,377,377,79.8,34.1
NIFTY,2026-06-12,2026-06-16,4,SL20,09:35,HOLD,15:20,0,23400,23407.95,278.4,14:48,334.3,SL,-3634,-3884,6451,3634,235.2,100.5
NIFTY,2026-06-12,2026-06-16,4,SL20,09:50,45,10:35,0,23400,23380.75,278.7,10:35,279.6,TIME,-59,-309,358,358,52.5,22.5
NIFTY,2026-06-12,2026-06-16,4,SL20,09:50,60,10:50,0,23400,23380.75,278.7,10:50,276.35,TIME,153,-97,358,358,52.5,22.5
NIFTY,2026-06-12,2026-06-16,4,SL20,09:50,90,11:20,0,23400,23380.75,278.7,11:20,271.85,TIME,445,195,358,358,52.5,22.5
NIFTY,2026-06-12,2026-06-16,4,SL20,09:50,120,11:50,0,23400,23380.75,278.7,11:50,267.05,TIME,757,507,358,358,52.5,22.5
NIFTY,2026-06-12,2026-06-16,4,SL20,09:50,HOLD,15:20,0,23400,23380.75,278.7,14:49,335.2,SL,-3672,-3922,6432,3672,262.4,112.2
NIFTY,2026-06-12,2026-06-16,4,SL20,10:05,45,10:50,0,23350,23342.55,283.95,10:50,277.0,TIME,452,202,78,78,17.7,7.6
NIFTY,2026-06-12,2026-06-16,4,SL20,10:05,60,11:05,0,23350,23342.55,283.95,11:05,277.15,TIME,442,192,78,78,17.7,7.6
NIFTY,2026-06-12,2026-06-16,4,SL20,10:05,90,11:35,0,23350,23342.55,283.95,11:35,271.75,TIME,793,543,78,78,36.5,15.7
NIFTY,2026-06-12,2026-06-16,4,SL20,10:05,120,12:05,0,23350,23342.55,283.95,12:05,268.95,TIME,975,725,78,78,45.8,19.6
NIFTY,2026-06-12,2026-06-16,4,SL20,10:05,HOLD,15:20,0,23350,23342.55,283.95,14:31,342.9,SL,-3832,-4082,8196,3832,300.6,128.8
NIFTY,2026-06-12,2026-06-16,4,SL20,10:20,45,11:05,0,23350,23328.2,282.7,11:05,277.15,TIME,361,111,0,0,32.0,13.7
NIFTY,2026-06-12,2026-06-16,4,SL20,10:20,60,11:20,0,23350,23328.2,282.7,11:20,272.7,TIME,650,400,0,0,50.9,21.8
NIFTY,2026-06-12,2026-06-16,4,SL20,10:20,90,11:50,0,23350,23328.2,282.7,11:50,270.55,TIME,790,540,0,0,58.5,25.1
NIFTY,2026-06-12,2026-06-16,4,SL20,10:20,120,12:20,0,23350,23328.2,282.7,12:20,265.45,TIME,1121,871,0,0,60.1,25.8
NIFTY,2026-06-12,2026-06-16,4,SL20,10:20,HOLD,15:20,0,23350,23328.2,282.7,14:31,342.9,SL,-3913,-4163,8278,3913,315.0,135.0
NIFTY,2026-06-12,2026-06-16,4,SL20,10:35,45,11:20,0,23350,23349.85,281.9,11:20,272.7,TIME,598,348,0,0,29.2,12.5
NIFTY,2026-06-12,2026-06-16,4,SL20,10:35,60,11:35,0,23350,23349.85,281.9,11:35,271.75,TIME,660,410,0,0,29.2,12.5
NIFTY,2026-06-12,2026-06-16,4,SL20,10:35,90,12:05,0,23350,23349.85,281.9,12:05,268.95,TIME,842,592,0,0,38.5,16.5
NIFTY,2026-06-12,2026-06-16,4,SL20,10:35,120,12:35,0,23350,23349.85,281.9,12:35,263.3,TIME,1209,959,0,0,38.5,16.5
NIFTY,2026-06-12,2026-06-16,4,SL20,10:35,HOLD,15:20,0,23350,23349.85,281.9,14:30,338.65,SL,-3689,-3939,8330,3689,293.3,125.6
NIFTY,2026-06-12,2026-06-16,4,SL20,10:50,45,11:35,0,23350,23346.5,277.0,11:35,271.75,TIME,341,91,85,85,32.6,14.0
NIFTY,2026-06-12,2026-06-16,4,SL20,10:50,60,11:50,0,23350,23346.5,277.0,11:50,270.55,TIME,419,169,85,85,40.2,17.2
NIFTY,2026-06-12,2026-06-16,4,SL20,10:50,90,12:20,0,23350,23346.5,277.0,12:20,265.45,TIME,751,501,85,85,41.8,17.9
NIFTY,2026-06-12,2026-06-16,4,SL20,10:50,120,12:50,0,23350,23346.5,277.0,12:50,266.1,TIME,708,458,85,85,41.8,17.9
NIFTY,2026-06-12,2026-06-16,4,SL20,10:50,HOLD,15:20,0,23350,23346.5,277.0,14:29,337.3,SL,-3920,-4170,8648,3920,296.7,127.1
NIFTY,2026-06-12,2026-06-16,4,SL20,11:05,45,11:50,0,23350,23355.05,277.15,11:50,270.55,TIME,429,179,0,0,31.7,13.6
NIFTY,2026-06-12,2026-06-16,4,SL20,11:05,60,12:05,0,23350,23355.05,277.15,12:05,268.95,TIME,533,283,0,0,33.3,14.3
NIFTY,2026-06-12,2026-06-16,4,SL20,11:05,90,12:35,0,23350,23355.05,277.15,12:35,263.3,TIME,900,650,0,0,33.3,14.3
NIFTY,2026-06-12,2026-06-16,4,SL20,11:05,120,13:05,0,23350,23355.05,277.15,13:05,260.25,TIME,1098,848,0,0,37.0,15.8
NIFTY,2026-06-12,2026-06-16,4,SL20,11:05,HOLD,15:20,0,23350,23355.05,277.15,14:29,337.3,SL,-3910,-4160,8639,3910,288.1,123.4
NIFTY,2026-06-12,2026-06-16,4,SL20,11:20,45,12:05,0,23350,23363.1,272.7,12:05,268.95,TIME,244,-6,62,62,25.2,10.8
NIFTY,2026-06-12,2026-06-16,4,SL20,11:20,60,12:20,0,23350,23363.1,272.7,12:20,265.45,TIME,471,221,62,62,25.2,10.8
NIFTY,2026-06-12,2026-06-16,4,SL20,11:20,90,12:50,0,23350,23363.1,272.7,12:50,266.1,TIME,429,179,62,62,45.0,19.3
NIFTY,2026-06-12,2026-06-16,4,SL20,11:20,120,13:20,0,23350,23363.1,272.7,13:20,258.7,TIME,910,660,62,62,45.0,19.3
NIFTY,2026-06-12,2026-06-16,4,SL20,11:20,HOLD,15:20,0,23350,23363.1,272.7,14:19,328.4,SL,-3620,-3870,8928,3620,280.1,119.9
NIFTY,2026-06-12,2026-06-16,4,SL20,11:35,45,12:20,0,23350,23366.7,271.75,12:20,265.45,TIME,410,160,0,0,21.6,9.3
NIFTY,2026-06-12,2026-06-16,4,SL20,11:35,60,12:35,0,23350,23366.7,271.75,12:35,263.3,TIME,549,299,0,0,22.2,9.5
NIFTY,2026-06-12,2026-06-16,4,SL20,11:35,90,13:05,0,23350,23366.7,271.75,13:05,260.25,TIME,748,498,0,0,48.7,20.8
NIFTY,2026-06-12,2026-06-16,4,SL20,11:35,120,13:35,0,23350,23366.7,271.75,13:35,266.6,TIME,335,85,0,0,60.0,25.7
NIFTY,2026-06-12,2026-06-16,4,SL20,11:35,HOLD,15:20,0,23350,23366.7,271.75,14:19,328.4,SL,-3682,-3932,8990,3682,276.5,118.3
NIFTY,2026-06-12,2026-06-16,4,SL20,11:50,45,12:35,0,23400,23386.7,267.05,12:35,264.3,TIME,179,-71,68,68,42.2,18.1
NIFTY,2026-06-12,2026-06-16,4,SL20,11:50,60,12:50,0,23400,23386.7,267.05,12:50,271.6,TIME,-296,-546,302,302,68.7,29.4
NIFTY,2026-06-12,2026-06-16,4,SL20,11:50,90,13:20,0,23400,23386.7,267.05,13:20,259.6,TIME,484,234,302,302,68.7,29.4
NIFTY,2026-06-12,2026-06-16,4,SL20,11:50,120,13:50,0,23400,23386.7,267.05,13:50,292.2,TIME,-1635,-1885,1677,1677,109.4,46.8
NIFTY,2026-06-12,2026-06-16,4,SL20,11:50,HOLD,15:20,0,23400,23386.7,267.05,14:33,323.55,SL,-3672,-3922,7189,3672,256.5,109.7
NIFTY,2026-06-12,2026-06-16,4,SL20,12:05,45,12:50,0,23400,23380.5,266.35,12:50,271.6,TIME,-341,-591,348,348,62.5,26.7
NIFTY,2026-06-12,2026-06-16,4,SL20,12:05,60,13:05,0,23400,23380.5,266.35,13:05,263.25,TIME,202,-48,348,348,62.5,26.7
NIFTY,2026-06-12,2026-06-16,4,SL20,12:05,90,13:35,0,23400,23380.5,266.35,13:35,256.25,TIME,657,407,348,348,62.5,26.7
NIFTY,2026-06-12,2026-06-16,4,SL20,12:05,120,14:05,0,23400,23380.5,266.35,14:05,298.95,TIME,-2119,-2369,2164,2164,139.5,59.7
NIFTY,2026-06-12,2026-06-16,4,SL20,12:05,HOLD,15:20,0,23400,23380.5,266.35,14:32,319.75,SL,-3471,-3721,7234,3471,262.7,112.3
NIFTY,2026-06-12,2026-06-16,4,SL20,12:20,45,13:05,0,23350,23346.9,265.45,13:05,260.25,TIME,338,88,49,49,28.9,12.4
NIFTY,2026-06-12,2026-06-16,4,SL20,12:20,60,13:20,0,23350,23346.9,265.45,13:20,258.7,TIME,439,189,49,49,28.9,12.4
NIFTY,2026-06-12,2026-06-16,4,SL20,12:20,90,13:50,0,23350,23346.9,265.45,13:50,311.1,TIME,-2967,-3217,2993,2993,149.2,63.9
NIFTY,2026-06-12,2026-06-16,4,SL20,12:20,120,14:20,0,23350,23346.9,265.45,14:01,319.6,SL,-3520,-3770,4092,3520,189.3,81.1
NIFTY,2026-06-12,2026-06-16,4,SL20,12:20,HOLD,15:20,0,23350,23346.9,265.45,14:01,319.6,SL,-3520,-3770,9399,3520,296.2,126.9
NIFTY,2026-06-12,2026-06-16,4,SL20,12:35,45,13:20,0,23350,23351.9,263.3,13:20,258.7,TIME,299,49,189,189,33.9,14.5
NIFTY,2026-06-12,2026-06-16,4,SL20,12:35,60,13:35,0,23350,23351.9,263.3,13:35,266.6,TIME,-215,-465,280,280,74.8,32.0
NIFTY,2026-06-12,2026-06-16,4,SL20,12:35,90,14:05,0,23350,23351.9,263.3,13:58,318.5,SL,-3588,-3838,3660,3588,168.1,72.0
NIFTY,2026-06-12,2026-06-16,4,SL20,12:35,120,14:35,0,23350,23351.9,263.3,13:58,318.5,SL,-3588,-3838,5437,3588,202.0,86.5
NIFTY,2026-06-12,2026-06-16,4,SL20,12:35,HOLD,15:20,0,23350,23351.9,263.3,13:58,318.5,SL,-3588,-3838,9539,3588,291.2,124.7
NIFTY,2026-06-12,2026-06-16,4,SL20,12:50,45,13:35,0,23300,23318.05,266.85,13:35,283.35,TIME,-1072,-1322,1082,1082,108.7,46.6
NIFTY,2026-06-12,2026-06-16,4,SL20,12:50,60,13:50,0,23300,23318.05,266.85,13:47,323.3,SL,-3669,-3919,4420,3669,178.0,76.4
NIFTY,2026-06-12,2026-06-16,4,SL20,12:50,90,14:20,0,23300,23318.05,266.85,13:47,323.3,SL,-3669,-3919,5671,3669,218.2,93.6
NIFTY,2026-06-12,2026-06-16,4,SL20,12:50,120,14:50,0,23300,23318.05,266.85,13:47,323.3,SL,-3669,-3919,8541,3669,270.8,116.1
NIFTY,2026-06-12,2026-06-16,4,SL20,12:50,HOLD,15:20,0,23300,23318.05,266.85,13:47,323.3,SL,-3669,-3919,11537,3669,325.1,139.4
NIFTY,2026-06-12,2026-06-16,4,SL20,13:05,45,13:50,0,23350,23331.3,260.25,13:50,311.1,TIME,-3305,-3555,3331,3331,164.8,70.6
NIFTY,2026-06-12,2026-06-16,4,SL20,13:05,60,14:05,0,23350,23331.3,260.25,13:52,315.6,SL,-3598,-3848,3858,3598,188.7,80.9
NIFTY,2026-06-12,2026-06-16,4,SL20,13:05,90,14:35,0,23350,23331.3,260.25,13:52,315.6,SL,-3598,-3848,5635,3598,222.6,95.4
NIFTY,2026-06-12,2026-06-16,4,SL20,13:05,120,15:05,0,23350,23331.3,260.25,13:52,315.6,SL,-3598,-3848,9146,3598,303.5,130.1
NIFTY,2026-06-12,2026-06-16,4,SL20,13:05,HOLD,15:20,0,23350,23331.3,260.25,13:52,315.6,SL,-3598,-3848,9737,3598,311.9,133.7
NIFTY,2026-06-12,2026-06-16,4,SL20,13:20,45,14:05,0,23350,23343.2,258.7,13:49,311.5,SL,-3432,-3682,3959,3432,176.8,75.7
NIFTY,2026-06-12,2026-06-16,4,SL20,13:20,60,14:20,0,23350,23343.2,258.7,13:49,311.5,SL,-3432,-3682,4530,3432,193.0,82.7
NIFTY,2026-06-12,2026-06-16,4,SL20,13:20,90,14:50,0,23350,23343.2,258.7,13:49,311.5,SL,-3432,-3682,7108,3432,245.6,105.2
