label,total_trades,winners,losers,win_rate,total_pnl,avg_pnl_pct,profit_factor
CPR0.1_BUF0.2_T11:15_VY_SL0.75_TP2.0,87,30,57,34.48275862068966,-2421.325759116269,0.024337338870890353,0.8797145848755065
CPR0.1_BUF0.2_T11:15_VY_SL1.0_TP1.5,87,33,54,37.93103448275862,-3637.4619807250283,-0.0036198156488512385,0.8314407139918405
CPR0.1_BUF0.2_T11:15_VY_SL1.0_TP2.0,87,32,55,36.7816091954023,-2909.4447830811987,0.013116211883190763,0.8660206038773922
CPR0.1_BUF0.2_T11:15_VY_SL1.0_TP3.0,87,32,55,36.7816091954023,-1137.9633174705555,0.05383992373630901,0.9475969989288058
CPR0.1_BUF0.2_T11:15_VY_TRAIL0.3,87,11,76,12.643678160919542,-17625.179100679252,-0.32517653105009775,0.042967138131184454
CPR0.1_BUF0.2_T11:15_VY_TRAIL0.5,87,19,68,21.839080459770116,-17344.9589758888,-0.31873468910089203,0.20565880302349054
CPR0.1_BUF0.2_T11:15_VY_TRAIL0.75,87,30,57,34.48275862068966,-9600.95911016065,-0.14071170368185396,0.5765369591720982
CPR0.1_BUF0.2_T11:15_VY_TRAIL1.0,87,31,56,35.63218390804598,-7961.701068218752,-0.10302761076364961,0.6834528348083421
CPR0.75_BUF0.5_T12:30_VY_EOD_ONLY,217,99,118,45.622119815668206,-6615.630243827507,0.019026449365645057,0.8898328019529479
CPR0.75_BUF0.5_T12:30_VY_SL0.3,217,45,172,20.737327188940093,-2251.9500419002075,0.05924470007465247,0.9380128435676415
CPR0.75_BUF0.5_T12:30_VY_SL0.5,217,65,152,29.953917050691242,-1565.6914724800172,0.06556966384811043,0.9650531942579661
CPR0.75_BUF0.5_T12:30_VY_SL0.75,217,81,136,37.327188940092164,-4262.062150066373,0.04071832119754494,0.9196522230788221
CPR0.75_BUF0.5_T12:30_VY_SL1.0,217,89,128,41.013824884792626,-5101.354451322977,0.03298290828273749,0.9081729611002411
CPR0.75_BUF0.5_T12:30_VY_SL0.3_TP0.5,217,48,169,22.119815668202765,-26044.420044094622,-0.1600407377335909,0.27903562154619854
CPR0.75_BUF0.5_T12:30_VY_SL0.3_TP0.75,217,47,170,21.658986175115206,-20645.249978618245,-0.11027880164625121,0.4288094634322089
CPR0.75_BUF0.5_T12:30_VY_SL0.3_TP1.0,217,46,171,21.19815668202765,-16800.4206878633,-0.07484258698491528,0.5362629243787361
CPR0.75_BUF0.5_T12:30_VY_SL0.5_TP0.75,217,72,145,33.17972350230415,-20761.672280521452,-0.11135181825365395,0.5291060761859191
CPR0.75_BUF0.5_T12:30_VY_SL0.5_TP1.0,217,68,149,31.336405529953915,-15822.66655808691,-0.06583102818513277,0.6450313254874844
CPR0.75_BUF0.5_T12:30_VY_SL0.5_TP1.5,217,65,152,29.953917050691242,-8383.990891991114,0.0027281945438607006,0.8128662599271242
CPR0.75_BUF0.5_T12:30_VY_SL0.5_TP2.0,217,65,152,29.953917050691242,-5142.835349997271,0.03260059585255971,0.8852100358859728
CPR0.75_BUF0.5_T12:30_VY_SL0.75_TP1.0,217,85,132,39.1705069124424,-17502.408811054513,-0.08131252360418895,0.6677723460968629
CPR0.75_BUF0.5_T12:30_VY_SL0.75_TP1.5,217,82,135,37.78801843317972,-9609.35336834982,-0.008565468832717225,0.8183805802309566
CPR0.75_BUF0.5_T12:30_VY_SL0.75_TP2.0,217,81,136,37.327188940092164,-6898.934018111333,0.01641535467178495,0.8699422974222695
CPR0.75_BUF0.5_T12:30_VY_SL1.0_TP1.5,217,90,127,41.474654377880185,-9366.802644545704,-0.00632997829074378,0.8309792158004139
CPR0.75_BUF0.5_T12:30_VY_SL1.0_TP2.0,217,89,128,41.013824884792626,-6156.383294307208,0.023259140144633973,0.8891818920558314
CPR0.75_BUF0.5_T12:30_VY_SL1.0_TP3.0,217,89,128,41.013824884792626,-5504.490118775217,0.02926737217718693,0.9009163089757416
CPR0.75_BUF0.5_T12:30_VY_TRAIL0.3,217,24,193,11.059907834101383,-47062.78798012721,-0.35375841456338436,0.047437149138038294
CPR0.75_BUF0.5_T12:30_VY_TRAIL0.5,217,38,179,17.51152073732719,-51181.05277033694,-0.391714772076838,0.14572045681765358
CPR0.75_BUF0.5_T12:30_VY_TRAIL0.75,217,68,149,31.336405529953915,-36933.98894461705,-0.26040542806098643,0.4025776591769473
CPR0.75_BUF0.5_T12:30_VY_TRAIL1.0,217,79,138,36.405529953917046,-28116.5767095906,-0.17913895584876133,0.5673495995488644
