,Open Alpha - Base Age,True North,IPO Base - First Base,NIFTYBEES (index)
2017-05-19,5.551567471391223,4.918453337582692,6.076875102276329,2.753934191702432
2017-05-22,5.464328559259088,4.861169639706874,6.070783987903926,2.756795422031473
2017-05-23,5.395541269235127,4.815614887394755,6.059887348286775,2.741058655221745
2017-05-24,5.339657659850357,4.797179306845512,6.017931112411481,2.733905579399141
2017-05-25,5.4555507530392235,4.836444855230014,6.004275617294108,2.7768240343347634
2017-05-26,5.51567269965296,4.867514814820338,6.0149905063161855,2.8011444921316166
2017-05-29,5.471889417165685,4.885081554965813,6.030580558718623,2.804005722460658
2017-05-30,5.496077313985254,4.882755537720779,6.031547590417412,2.80829756795422
2017-05-31,5.569284895992883,4.909876911155402,6.061760169636012,2.809728183118741
2017-06-01,5.6461977079407975,4.9677524139819225,6.050340009283051,2.809728183118741
2017-06-02,5.678429884893475,5.008392417230368,6.097454899956022,2.822603719599428
2017-06-05,5.6840570538940245,5.079974756207779,6.166781886451942,2.831187410586552
2017-06-06,5.622842035912564,5.029589145382561,6.0793638013213736,2.819742489270386
2017-06-07,5.661982115056168,5.147982866972006,6.097399090670034,2.825464949928469
2017-06-08,5.669196520367099,5.145461878157393,6.067482350055916,2.825464949928469
2017-06-09,5.66877419733866,5.2271852322912435,6.193363404868962,2.831187410586552
2017-06-12,5.632990209860639,5.2409996847142155,6.14991217157169,2.8125894134477822
2017-06-13,5.617880915312987,5.269295125693562,6.106376483514206,2.815450643776824
2017-06-14,5.594869345911263,5.272554393913699,6.046990958236326,2.814020028612303
2017-06-15,5.624347023302462,5.303806608187934,5.963879571989025,2.8054363376251783
2017-06-16,5.629863743752649,5.3815607932212455,5.999480463686578,2.8054363376251783
2017-06-19,5.634707701604274,5.310737386909199,5.974242319233148,2.8268955650929897
2017-06-20,5.665723937373322,5.341066735872383,6.00548712329877,2.8283261802575104
2017-06-21,5.673133725834134,5.3334337369270015,6.041051467322313,2.819742489270386
2017-06-22,5.6383924532419085,5.2187405807520335,5.98234750677596,2.818311874105865
2017-06-23,5.536893592557312,5.133440969697696,5.903225743645523,2.804005722460658
2017-06-27,5.443601495587513,5.075865365573384,5.929870973548314,2.785407725321888
2017-06-28,5.488925015002035,5.092773796584554,5.944073202113369,2.7825464949928467
2017-06-29,5.530796094015551,5.136241175167022,5.962522863063299,2.785407725321888
2017-06-30,5.6318615532456855,5.105587931175253,5.929885790172914,2.792560801144492
2017-07-03,5.678161316989858,5.168143234608661,6.074776080458221,2.815450643776824
2017-07-04,5.663786219948721,5.134372136370703,6.073162056151969,2.818311874105865
2017-07-05,5.7198255987175886,5.298049944533113,6.24942852457434,2.8268955650929897
2017-07-06,5.7142273007666775,5.294852362828653,6.4409245075339205,2.838340486409156
2017-07-07,5.70499460766006,5.2751044110344045,6.5519276957002255,2.832618025751073
2017-07-10,5.699641377921201,5.312719147842401,6.65131958905625,2.861230329041488
2017-07-11,5.645151635956207,5.263975192919233,6.540165765206528,2.872675250357654
2017-07-12,5.680115819908435,5.244938164857764,6.826232311877813,2.876967095851216
2017-07-13,5.756364933424535,5.259338867864342,6.95229709283588,2.9012875536480687
2017-07-14,5.691497056243994,5.2410788918738875,6.811948097989981,2.896995708154506
2017-07-17,5.717076134804302,5.261667832753664,6.824443451401299,2.909871244635193
2017-07-18,5.663311526179076,5.206584944836774,6.78275638420621,2.889842632331902
2017-07-19,5.684715045257888,5.243375312849917,6.788127904510618,2.908440629470672
2017-07-20,5.683348706048233,5.273147539966918,6.8328015093372585,2.9027181688125894
2017-07-21,5.641099617710375,5.245380987392317,6.816451857980408,2.9113018597997136
2017-07-24,5.59848964125203,5.255394321961409,6.80657855323552,2.9298998569384835
2017-07-25,5.601824918905082,5.270972862678078,6.798203703125017,2.932761087267525
2017-07-26,5.589386532158908,5.326080279402497,6.728947342539682,2.94277539341917
2017-07-27,5.53882694575348,5.349075599803289,6.703040968316863,2.948497854077253
2017-07-28,5.5377426028426235,5.331827450004675,6.7154380381183465,2.9399141630901284
2017-07-31,5.568685653857936,5.3843276246089795,6.718888336099828,2.9585121602288984
2017-08-01,5.571693950088334,5.457980377971295,6.714959461143819,2.9685264663805437
