,nav
2009-04-21,2165179.25
2009-04-22,2162864.25
2009-04-23,2170647.0
2009-04-24,2172441.5
2009-04-27,2167695.0
2009-04-28,2168851.75
2009-04-29,2182506.75
2009-05-04,2190543.75
2009-05-05,2194604.0
2009-05-06,2196972.5
2009-05-07,2204946.0
2009-05-08,2197347.5
2009-05-11,2187044.5
2009-05-12,2204960.25
2009-05-13,2197308.75
2009-05-14,2200218.5
2009-05-15,2206472.75
2009-05-18,2338695.0
2009-05-19,2318712.5
2009-05-20,2329809.0
2009-05-21,2319531.5
2009-05-22,2325822.0
2009-05-25,2342657.5
2009-05-26,2330655.5
2009-05-27,2355998.25
2009-05-28,2366284.0
2009-05-29,2396156.5
2009-06-01,2434209.5
2009-06-02,2436543.0
2009-06-03,2486649.0
2009-06-04,2510779.75
2009-06-05,2519803.0
2009-06-08,2471745.25
2009-06-09,2508668.5
2009-06-10,2550551.5
2009-06-11,2546898.5
2009-06-12,2513428.25
2009-06-15,2492928.75
2009-06-16,2522888.0
2009-06-17,2477398.75
2009-06-18,2451362.5
2009-06-19,2495596.0
2009-06-22,2478153.5
2009-06-23,2487807.75
2009-06-24,2553319.75
2009-06-25,2559310.0
2009-06-26,2567038.0
2009-06-29,2550305.5
2009-06-30,2506216.0
2009-07-01,2519444.0
2009-07-02,2524629.5
2009-07-03,2540583.25
2009-07-06,2447611.75
2009-07-07,2494665.0
2009-07-08,2443384.0
2009-07-09,2463292.75
2009-07-10,2456304.75
2009-07-13,2415999.75
2009-07-14,2471044.0
2009-07-15,2524817.25
2009-07-16,2539275.0
2009-07-17,2590212.5
2009-07-20,2651111.0
2009-07-21,2644622.0
2009-07-22,2612770.0
2009-07-23,2649064.0
2009-07-24,2659008.5
2009-07-27,2665573.75
2009-07-28,2700419.0
2009-07-29,2691283.75
2009-07-30,2716800.0
2009-07-31,2739745.75
2009-08-03,2794236.75
2009-08-04,2776103.75
2009-08-05,2780290.0
2009-08-06,2689272.5
2009-08-07,2639378.25
2009-08-10,2582758.0
2009-08-11,2589616.75
2009-08-12,2559433.75
2009-08-13,2637784.5
2009-08-14,2634187.5
2009-08-17,2544535.75
2009-08-18,2606258.75
2009-08-19,2572509.25
2009-08-20,2568568.25
2009-08-21,2607217.0
2009-08-24,2698305.0
2009-08-25,2722723.25
2009-08-26,2744012.5
2009-08-27,2734168.5
2009-08-28,2722811.0
2009-08-31,2732497.75
2009-09-01,2734028.25
2009-09-02,2706152.25
2009-09-03,2721689.75
2009-09-04,2740159.25
2009-09-07,2774177.0
2009-09-08,2750925.0
2009-09-09,2769436.75
2009-09-10,2800595.0
2009-09-11,2804930.25
2009-09-14,2794913.5
2009-09-15,2873459.5
2009-09-16,2913872.25
2009-09-17,2905390.0
2009-09-18,2943393.25
2009-09-22,3016142.0
2009-09-23,3003703.5
2009-09-24,3024980.75
2009-09-25,3004719.75
2009-09-29,3015474.5
2009-09-30,3034954.75
2009-10-01,3017899.0
2009-10-05,3029368.75
2009-10-06,3064331.5
2009-10-07,3094386.75
2009-10-08,3122593.75
2009-10-09,3095384.0
2009-10-12,3143464.75
2009-10-14,3189007.0
2009-10-15,3203097.5
2009-10-16,3184507.0
2009-10-17,3184514.5
2009-10-20,3200455.5
2009-10-21,3152656.0
2009-10-22,3123389.25
2009-10-23,3193210.5
2009-10-26,3187362.75
2009-10-27,3098282.25
2009-10-28,3087539.0
2009-10-29,3053512.25
2009-10-30,3054396.25
2009-11-03,2992567.0
2009-11-04,3047640.25
2009-11-05,3070634.75
2009-11-06,3119878.0
2009-11-09,3193143.75
2009-11-10,3162333.0
2009-11-11,3210266.0
2009-11-12,3191758.5
2009-11-13,3219094.25
2009-11-16,3273310.75
2009-11-17,3272128.25
2009-11-18,3259168.75
2009-11-19,3218368.25
2009-11-20,3245889.0
2009-11-23,3259376.75
2009-11-24,3295983.75
2009-11-25,3311809.25
2009-11-26,3277489.75
2009-11-27,3261220.5
2009-11-30,3314773.25
2009-12-01,3382971.5
2009-12-02,3371372.0
2009-12-03,3397888.5
2009-12-04,3407151.75
2009-12-07,3363487.5
2009-12-08,3374056.5
2009-12-09,3382241.5
2009-12-10,3353822.25
2009-12-11,3370569.0
2009-12-14,3370736.75
2009-12-15,3335835.75
2009-12-16,3332736.5
2009-12-17,3343932.0
2009-12-18,3349143.75
2009-12-21,3320620.5
2009-12-22,3340333.0
2009-12-23,3391258.5
2009-12-24,3393869.0
2009-12-29,3411655.25
2009-12-30,3403994.25
2009-12-31,3437740.75
2010-01-04,3491821.25
2010-01-05,3515679.75
2010-01-06,3539708.25
2010-01-07,3518475.0
2010-01-08,3492780.0
2010-01-11,3521383.25
2010-01-12,3523894.5
2010-01-13,3579388.75
2010-01-14,3606977.75
2010-01-15,3581463.5
2010-01-18,3579472.0
2010-01-19,3545621.5
2010-01-20,3536047.5
2010-01-21,3501683.0
2010-01-22,3447575.75
2010-01-25,3396066.25
2010-01-27,3289688.75
2010-01-28,3302863.0
2010-01-29,3331454.0
2010-02-01,3388001.25
2010-02-02,3350167.0
2010-02-03,3378443.0
2010-02-04,3342526.5
2010-02-05,3294314.5
2010-02-06,3041180.5
2010-02-08,3314841.0
2010-02-09,3335881.25
2010-02-10,3390862.5
2010-02-11,3412616.5
2010-02-15,3395758.0
2010-02-16,3383385.0
2010-02-17,3409544.0
2010-02-18,3404402.0
2010-02-19,3383743.75
2010-02-22,3366955.75
2010-02-23,3337912.75
2010-02-24,3346216.0
2010-02-25,3343814.25
2010-02-26,3362383.0
2010-03-02,3397170.0
2010-03-03,3414463.5
2010-03-04,3439021.75
2010-03-05,3432719.75
2010-03-08,3460008.5
2010-03-09,3439009.5
2010-03-10,3427294.0
2010-03-11,3436184.5
2010-03-12,3422115.0
2010-03-15,3418597.25
2010-03-16,3467895.25
2010-03-17,3483065.5
2010-03-18,3521943.5
2010-03-19,3542407.5
2010-03-22,3506812.25
2010-03-23,3514168.75
2010-03-25,3523283.5
2010-03-26,3541371.0
2010-03-29,3527402.5
2010-03-30,3506832.5
2010-03-31,3520182.75
2010-04-01,3440216.25
2010-04-05,3467728.75
2010-04-06,3447057.25
2010-04-07,3512498.75
2010-04-08,3464390.5
2010-04-09,3479069.5
2010-04-12,3477651.25
2010-04-13,3499142.25
2010-04-15,3490565.5
2010-04-16,3498348.5
2010-04-19,3469091.75
2010-04-20,3513463.5
2010-04-21,3524649.5
2010-04-22,3527792.25
2010-04-23,3550407.0
2010-04-26,3531031.75
2010-04-27,3514106.25
2010-04-28,3490136.5
2010-04-29,3515712.0
2010-04-30,3529534.25
2010-05-03,3543999.0
2010-05-04,3481242.75
2010-05-05,3502493.5
2010-05-06,3491108.5
2010-05-07,3422063.75
2010-05-10,3494194.0
2010-05-11,3476823.0
2010-05-12,3493283.0
2010-05-13,3543511.75
2010-05-14,3500557.0
2010-05-17,3487798.5
2010-05-18,3507608.25
2010-05-19,3410190.0
2010-05-20,3396938.0
2010-05-21,3381586.0
2010-05-24,3365324.5
2010-05-25,3268681.5
2010-05-26,3305077.25
2010-05-27,3343314.75
2010-05-28,3382901.5
2010-05-31,3406245.0
2010-06-01,3373167.5
2010-06-02,3387173.0
2010-06-03,3402601.25
2010-06-04,3402073.5
2010-06-07,3376959.0
2010-06-08,3368942.5
2010-06-09,3370755.0
2010-06-10,3393366.25
2010-06-11,3403324.25
2010-06-14,3416232.5
2010-06-15,3420744.5
2010-06-16,3414238.5
2010-06-17,3413624.75
2010-06-18,3402774.0
2010-06-21,3426372.5
2010-06-22,3439566.5
2010-06-23,3473752.5
2010-06-24,3497656.0
2010-06-25,3491491.0
2010-06-28,3542379.0
2010-06-29,3542303.5
2010-06-30,3581628.0
2010-07-01,3556500.75
2010-07-02,3546018.75
2010-07-05,3552603.5
2010-07-06,3570143.75
2010-07-07,3547442.25
2010-07-08,3583958.75
2010-07-09,3596952.5
2010-07-12,3580681.25
2010-07-13,3594706.5
2010-07-14,3612991.0
2010-07-15,3580516.5
2010-07-16,3588719.0
2010-07-19,3577967.5
2010-07-20,3568805.25
2010-07-21,3574453.0
2010-07-22,3608905.0
2010-07-23,3595379.25
2010-07-26,3594169.5
2010-07-27,3622290.75
2010-07-28,3619869.5
2010-07-29,3610189.75
2010-07-30,3610200.25
2010-08-02,3651032.0
2010-08-03,3670765.5
2010-08-04,3659621.5
2010-08-05,3694704.5
2010-08-06,3709962.5
2010-08-09,3742106.75
2010-08-10,3719078.25
2010-08-11,3706035.75
2010-08-12,3760773.0
2010-08-13,3802460.5
2010-08-16,3784593.5
2010-08-17,3788649.0
2010-08-18,3805808.5
2010-08-19,3854464.0
2010-08-20,3885737.5
2010-08-23,3975572.5
2010-08-24,3970679.75
2010-08-25,3932322.25
2010-08-26,3924621.25
2010-08-27,3956222.5
2010-08-30,3971550.0
2010-08-31,3894700.25
2010-09-01,3974647.75
2010-09-02,3992318.0
2010-09-03,4027093.0
2010-09-06,4124949.5
2010-09-07,4122350.75
2010-09-08,4083532.0
2010-09-09,4049973.0
2010-09-13,4100081.0
2010-09-14,4115448.0
2010-09-15,4182569.5
2010-09-16,4169050.0
2010-09-17,4199308.5
2010-09-20,4224036.0
2010-09-21,4186846.75
2010-09-22,4157977.75
2010-09-23,4161573.5
2010-09-24,4191998.0
2010-09-27,4221817.0
2010-09-28,4216319.0
2010-09-29,4195425.0
2010-09-30,4176844.0
2010-10-01,4250300.0
2010-10-04,4276964.5
2010-10-05,4298583.5
2010-10-06,4317007.5
2010-10-07,4283292.5
2010-10-08,4266191.0
2010-10-11,4275518.0
2010-10-12,4230906.5
2010-10-13,4283464.5
2010-10-14,4236785.5
2010-10-15,4161919.0
2010-10-18,4127288.25
2010-10-19,4141344.0
2010-10-20,4102387.5
2010-10-21,4158172.25
2010-10-22,4157994.0
2010-10-25,4201992.5
2010-10-26,4198726.5
2010-10-27,4207539.0
2010-10-28,4137690.0
2010-10-29,4095942.0
2010-11-01,4178061.75
2010-11-02,4206255.0
2010-11-03,4250048.0
2010-11-04,4278340.0
2010-11-05,4299384.5
2010-11-08,4286552.5
2010-11-09,4334953.0
2010-11-10,4351122.5
2010-11-11,4327193.0
2010-11-12,4236176.5
2010-11-15,4235519.5
2010-11-16,4125686.75
2010-11-18,4115490.75
2010-11-19,4073973.25
2010-11-22,4103118.5
2010-11-23,4093139.5
2010-11-24,4062401.0
2010-11-25,4054028.0
2010-11-26,4021602.25
2010-11-29,4043245.75
2010-11-30,4021951.75
2010-12-01,4058146.0
2010-12-02,4071024.75
2010-12-03,4058314.25
2010-12-06,4029988.25
2010-12-07,4035152.0
2010-12-08,3990806.25
2010-12-09,3923473.5
2010-12-10,3930010.75
2010-12-13,3947989.5
2010-12-14,3959747.0
2010-12-15,3937155.75
2010-12-16,3934714.25
2010-12-20,3960795.0
2010-12-21,3964767.75
2010-12-22,3952712.5
2010-12-23,3945794.25
2010-12-24,3954949.0
2010-12-27,3951400.5
2010-12-28,3973500.0
2010-12-29,3968110.25
2010-12-30,3970525.75
2010-12-31,3972949.25
2011-01-03,3971917.5
2011-01-04,3979842.25
2011-01-05,3989564.25
2011-01-06,3975706.5
2011-01-07,3959580.75
2011-01-10,3953870.5
2011-01-11,3937826.0
2011-01-12,3949703.0
2011-01-13,3946032.5
2011-01-14,3937874.5
2011-01-17,3932205.75
2011-01-18,3942298.75
2011-01-19,3941017.25
2011-01-20,3961732.75
2011-01-21,3963935.5
2011-01-24,3975560.5
2011-01-25,3967346.25
2011-01-27,3963869.25
2011-01-28,3949232.75
2011-01-31,3944090.5
2011-02-01,3935220.0
2011-02-02,3933232.75
2011-02-03,3936850.0
2011-02-04,3924404.0
2011-02-07,3928638.75
2011-02-08,3921657.25
2011-02-09,3913238.0
2011-02-10,3910570.75
2011-02-11,3923434.25
2011-02-14,3924506.5
2011-02-15,3925291.0
2011-02-16,3927513.75
2011-02-17,3926285.5
2011-02-18,3918154.75
2011-02-21,3927280.5
2011-02-22,3922889.25
2011-02-23,3919360.75
2011-02-24,3910080.5
2011-02-25,3914605.25
2011-02-28,3913665.75
2011-03-01,3923080.0
2011-03-03,3920415.25
2011-03-04,3921777.0
2011-03-07,3916811.75
2011-03-08,3921625.0
2011-03-09,3922699.75
2011-03-10,3916020.0
2011-03-11,3905755.0
2011-03-14,3906188.0
2011-03-15,3894979.0
2011-03-16,3912812.0
2011-03-17,3910936.25
2011-03-18,3910245.5
2011-03-21,3902937.0
2011-03-22,3921078.25
2011-03-23,3913892.75
2011-03-24,3937263.0
2011-03-25,3938084.5
2011-03-28,3955082.5
2011-03-29,3950021.75
2011-03-30,3962159.0
2011-03-31,3986633.25
2011-04-01,3831671.0
2011-04-04,3840832.0
2011-04-05,3866820.0
2011-04-06,3834403.5
2011-04-07,3844080.0
2011-04-08,3835960.5
2011-04-11,3815949.0
2011-04-13,3830900.0
2011-04-15,3816305.25
2011-04-18,3808970.75
2011-04-19,3829870.25
2011-04-20,3821355.25
2011-04-21,3779301.25
2011-04-25,3792756.5
2011-04-26,3776950.75
2011-04-27,3811575.75
2011-04-28,3812760.25
2011-04-29,3826969.75
2011-05-02,3808034.5
2011-05-03,3805700.0
2011-05-04,3810000.5
2011-05-05,3810480.5
2011-05-06,3818273.25
2011-05-09,3867442.5
2011-05-10,3863149.0
2011-05-11,3875439.25
2011-05-12,3843239.5
2011-05-13,3852657.5
2011-05-16,3841144.0
2011-05-17,3846247.0
2011-05-18,3833291.5
2011-05-19,3832009.5
2011-05-20,3831839.0
2011-05-23,3811812.25
2011-05-24,3816283.25
2011-05-25,3834247.5
2011-05-26,3858910.25
2011-05-27,3870545.5
2011-05-30,3900880.75
2011-05-31,3918534.5
2011-06-01,3938424.25
2011-06-02,3911953.5
2011-06-03,3911168.0
2011-06-06,3910145.25
2011-06-07,3925520.5
2011-06-08,3957838.0
2011-06-09,3970675.0
2011-06-10,3974580.25
2011-06-13,3982933.75
2011-06-14,3993640.5
2011-06-15,3979701.75
2011-06-16,3934134.5
2011-06-17,3936375.0
2011-06-20,3875597.0
2011-06-21,3859386.0
2011-06-22,3836586.5
2011-06-23,3835865.0
2011-06-24,3853569.5
2011-06-27,3864443.0
2011-06-28,3886633.0
2011-06-29,3948995.0
2011-06-30,3995527.5
2011-07-01,3981520.0
2011-07-04,4007420.0
2011-07-05,4012068.5
2011-07-06,4015460.0
2011-07-07,4030109.25
2011-07-08,4006837.5
2011-07-11,4011329.0
2011-07-12,3979313.5
2011-07-13,4005261.0
2011-07-14,4011429.5
2011-07-15,4041290.0
2011-07-18,4044892.5
2011-07-19,4073688.5
2011-07-20,4018714.75
2011-07-21,3989157.75
2011-07-22,4024157.0
2011-07-25,4057708.0
2011-07-26,4026189.0
2011-07-27,4044736.0
2011-07-28,4022993.25
2011-07-29,4015763.75
2011-08-01,4025403.25
2011-08-02,4001686.0
2011-08-03,3970733.0
2011-08-04,3945418.5
2011-08-05,3864476.25
2011-08-08,3820538.0
2011-08-09,3804112.25
2011-08-10,3837661.0
2011-08-11,3853988.0
2011-08-12,3841407.5
2011-08-16,3836864.5
2011-08-17,3831876.0
2011-08-18,3795071.0
2011-08-19,3775081.5
2011-08-22,3791040.0
2011-08-23,3802176.5
2011-08-24,3791955.75
2011-08-25,3794026.5
2011-08-26,3728693.5
2011-08-29,3772427.0
2011-08-30,3800656.0
2011-09-02,3819470.5
2011-09-05,3817707.5
2011-09-06,3813350.0
2011-09-07,3802072.0
2011-09-08,3810138.0
2011-09-09,3804371.25
2011-09-12,3761732.0
2011-09-13,3743610.0
2011-09-14,3744075.0
2011-09-15,3752448.25
2011-09-16,3732313.5
2011-09-19,3741459.25
2011-09-20,3773716.5
2011-09-21,3775728.75
2011-09-22,3711686.5
2011-09-23,3681072.25
2011-09-26,3606896.0
2011-09-27,3637534.0
2011-09-28,3624879.5
2011-09-29,3622723.25
2011-09-30,3621432.25
2011-10-03,3588003.75
2011-10-04,3562717.0
2011-10-05,3549334.0
2011-10-07,3567286.5
2011-10-10,3579509.25
2011-10-11,3625928.5
2011-10-12,3659497.25
2011-10-13,3650029.5
2011-10-14,3664554.0
2011-10-17,3667979.5
2011-10-18,3651544.5
2011-10-19,3668639.0
2011-10-20,3677964.5
2011-10-21,3677527.5
2011-10-24,3709417.5
2011-10-25,3723091.0
2011-10-26,3723523.0
2011-10-28,3753872.0
2011-10-31,3752153.0
2011-11-01,3756421.0
2011-11-02,3787005.5
2011-11-03,3801394.5
2011-11-04,3814068.75
2011-11-08,3782180.0
2011-11-09,3747041.75
2011-11-11,3730650.0
2011-11-14,3694161.0
2011-11-15,3649211.0
2011-11-16,3635820.75
2011-11-17,3634268.5
2011-11-18,3608524.25
2011-11-21,3585560.75
2011-11-22,3589190.0
2011-11-23,3578088.75
2011-11-24,3601904.75
2011-11-25,3605865.0
2011-11-28,3618721.0
2011-11-29,3608322.25
2011-11-30,3616568.5
2011-12-01,3623606.5
2011-12-02,3653421.5
2011-12-05,3653523.0
2011-12-07,3663318.5
2011-12-08,3651587.0
2011-12-09,3637020.5
2011-12-12,3619908.25
2011-12-13,3600742.25
2011-12-14,3594616.75
2011-12-15,3567692.25
2011-12-16,3570071.75
2011-12-19,3565147.0
2011-12-20,3555105.25
2011-12-21,3550177.0
2011-12-22,3561237.5
2011-12-23,3562794.0
2011-12-26,3567207.75
2011-12-27,3569940.5
2011-12-28,3565311.5
2011-12-29,3561303.25
2011-12-30,3562190.75
2012-01-02,3543864.5
2012-01-03,3548642.75
2012-01-04,3542630.75
2012-01-05,3544967.0
2012-01-06,3545771.0
2012-01-07,3546475.5
2012-01-09,3547409.0
2012-01-10,3550740.75
2012-01-11,3546033.0
2012-01-12,3548559.0
2012-01-13,3552756.75
2012-01-16,3552447.5
2012-01-17,3557202.75
2012-01-18,3558475.75
2012-01-19,3562604.5
2012-01-20,3566096.5
2012-01-23,3567738.0
2012-01-24,3568325.25
2012-01-25,3573379.75
2012-01-27,3572116.5
2012-01-30,3564913.0
2012-01-31,3584498.0
2012-02-01,3591158.75
2012-02-02,3605080.75
2012-02-03,3605340.75
2012-02-06,3632879.25
2012-02-07,3629184.5
2012-02-08,3638803.25
2012-02-09,3643966.0
2012-02-10,3619492.75
2012-02-13,3627395.0
2012-02-14,3627465.5
2012-02-15,3673978.0
2012-02-16,3649400.5
2012-02-17,3642721.5
2012-02-21,3668099.0
2012-02-22,3580793.5
2012-02-23,3586640.5
2012-02-24,3553867.5
2012-02-27,3511779.0
2012-02-28,3575044.5
2012-02-29,3596896.25
2012-03-01,3588951.0
2012-03-02,3583498.25
2012-03-03,3583679.25
2012-03-05,3522542.0
2012-03-06,3528364.5
2012-03-07,3551198.0
2012-03-09,3621815.0
2012-03-12,3643888.5
2012-03-13,3672799.75
2012-03-14,3645063.0
2012-03-15,3606697.0
2012-03-16,3585258.5
2012-03-19,3573555.5
2012-03-20,3632149.25
2012-03-21,3735055.0
2012-03-22,3653237.75
2012-03-23,3679009.75
2012-03-26,3619151.5
2012-03-27,3613786.5
2012-03-28,3580923.75
2012-03-29,3598367.5
2012-03-30,3670265.25
2012-04-02,3739081.5
2012-04-03,3765239.0
2012-04-04,3783092.5
2012-04-09,3773568.75
2012-04-10,3773379.75
2012-04-11,3728467.5
2012-04-12,3766186.5
2012-04-13,3724575.25
2012-04-16,3753026.5
2012-04-17,3777751.5
2012-04-18,3836249.0
2012-04-19,3847180.0
2012-04-20,3832064.5
2012-04-23,3799938.0
2012-04-24,3775679.75
2012-04-25,3794089.5
2012-04-26,3761519.25
2012-04-27,3770370.0
2012-04-28,3770439.0
2012-04-30,3823258.0
2012-05-02,3846621.5
2012-05-03,3824807.5
2012-05-04,3716608.0
2012-05-07,3711126.0
2012-05-08,3661711.0
2012-05-09,3623551.0
2012-05-10,3642841.5
2012-05-11,3611432.25
2012-05-14,3577746.5
2012-05-15,3577894.75
2012-05-16,3577977.0
2012-05-17,3568492.5
2012-05-18,3562608.0
2012-05-21,3569831.5
2012-05-22,3585533.5
2012-05-23,3635766.0
2012-05-24,3636949.0
2012-05-25,3650031.5
2012-05-28,3717497.0
2012-05-29,3705523.5
2012-05-30,3651244.75
2012-05-31,3684718.0
2012-06-01,3632324.5
2012-06-04,3610136.0
2012-06-05,3654599.5
2012-06-06,3657191.25
2012-06-07,3671286.5
2012-06-08,3673420.25
2012-06-11,3646454.5
2012-06-12,3668644.0
2012-06-13,3654200.0
2012-06-14,3621793.25
2012-06-15,3634913.5
2012-06-18,3613111.0
2012-06-19,3636164.5
2012-06-20,3649905.25
2012-06-21,3651730.5
2012-06-22,3636375.5
2012-06-25,3649881.5
2012-06-26,3655872.75
2012-06-27,3672896.5
2012-06-28,3688963.0
2012-06-29,3724687.75
2012-07-02,3743871.5
2012-07-03,3749577.5
2012-07-04,3742396.0
2012-07-05,3754256.0
2012-07-06,3732330.0
2012-07-09,3742161.0
2012-07-10,3764253.5
2012-07-11,3763892.0
2012-07-12,3751093.0
2012-07-13,3753719.5
2012-07-16,3745775.75
2012-07-17,3744174.0
2012-07-18,3765005.5
2012-07-19,3783040.0
2012-07-20,3803832.5
2012-07-23,3791850.5
2012-07-24,3827319.5
2012-07-25,3830802.5
2012-07-26,3784742.0
2012-07-27,3772802.0
2012-07-30,3793928.75
2012-07-31,3793119.75
2012-08-01,3822456.0
2012-08-02,3829219.5
2012-08-03,3843764.75
2012-08-06,3878112.0
2012-08-07,3896000.5
2012-08-08,3945902.25
2012-08-09,3944495.25
2012-08-10,3960219.5
2012-08-13,3992076.25
2012-08-14,4000271.5
2012-08-16,4016608.75
2012-08-17,4033358.25
2012-08-21,4025784.25
2012-08-22,4003865.75
2012-08-23,3999667.75
2012-08-24,3997437.5
2012-08-27,3977629.75
2012-08-28,3919467.0
2012-08-29,3946395.5
2012-08-30,3976792.25
2012-08-31,3978789.0
2012-09-03,3975557.75
2012-09-04,3963559.5
2012-09-05,3966146.25
2012-09-06,4023699.5
2012-09-07,4072386.25
2012-09-08,4072456.5
2012-09-10,4115336.25
2012-09-11,4104624.5
2012-09-12,4073959.0
2012-09-13,4055571.5
2012-09-14,4068232.0
2012-09-17,4029766.0
2012-09-18,4022702.0
2012-09-20,4007176.25
2012-09-21,4034782.5
2012-09-24,4008631.5
2012-09-25,4022891.0
2012-09-26,4070567.5
2012-09-27,4126900.75
2012-09-28,4179098.0
2012-10-01,4227157.5
2012-10-03,4255263.5
2012-10-04,4272114.0
2012-10-05,4244627.0
2012-10-08,4255217.0
2012-10-09,4268149.0
2012-10-10,4230901.0
2012-10-11,4267196.5
2012-10-12,4331900.5
2012-10-15,4324644.0
2012-10-16,4320721.0
2012-10-17,4303485.5
2012-10-18,4317404.0
2012-10-19,4294085.0
2012-10-22,4329146.5
2012-10-23,4348942.0
2012-10-25,4352707.5
2012-10-26,4292384.5
2012-10-29,4265057.0
2012-10-30,4250317.0
2012-10-31,4283273.5
2012-11-01,4301037.0
2012-11-02,4347937.0
2012-11-05,4344353.5
2012-11-06,4369310.0
2012-11-07,4453327.0
2012-11-08,4492162.5
2012-11-09,4458030.5
2012-11-12,4486289.5
2012-11-13,4497561.5
2012-11-15,4526345.0
2012-11-16,4451558.0
2012-11-19,4404157.0
2012-11-20,4448130.5
2012-11-21,4444996.0
2012-11-22,4476239.5
2012-11-23,4517949.0
2012-11-26,4540226.5
2012-11-27,4536893.5
2012-11-29,4495914.0
2012-11-30,4503008.5
2012-12-03,4524988.0
2012-12-04,4550048.5
2012-12-05,4564491.0
2012-12-06,4571387.0
2012-12-07,4551810.0
2012-12-10,4583499.5
2012-12-11,4538354.0
2012-12-12,4529839.5
2012-12-13,4507957.0
2012-12-14,4552172.0
2012-12-17,4536991.5
2012-12-18,4583113.5
2012-12-19,4602962.0
2012-12-20,4593290.5
2012-12-21,4546115.5
2012-12-24,4579790.5
2012-12-26,4575819.0
2012-12-27,4551761.0
2012-12-28,4572544.5
2012-12-31,4569043.5
2013-01-01,4590463.0
2013-01-02,4619713.0
2013-01-03,4638897.0
2013-01-04,4662894.0
2013-01-07,4604623.5
2013-01-08,4607134.0
2013-01-09,4585843.0
2013-01-10,4592007.5
2013-01-11,4532320.0
2013-01-14,4566988.5
2013-01-15,4568329.0
2013-01-16,4552495.5
2013-01-17,4586404.5
2013-01-18,4548604.0
2013-01-21,4526939.0
2013-01-22,4492658.5
2013-01-23,4478772.5
2013-01-24,4389218.0
2013-01-25,4411853.0
2013-01-28,4442547.0
2013-01-29,4412476.5
2013-01-30,4408522.0
2013-01-31,4459916.5
2013-02-01,4476429.5
2013-02-04,4470293.0
2013-02-05,4451715.0
2013-02-06,4474922.0
2013-02-07,4446556.5
2013-02-08,4403876.0
2013-02-11,4392419.0
2013-02-12,4421772.5
2013-02-13,4403127.0
2013-02-14,4359015.0
2013-02-15,4377784.0
2013-02-18,4394678.0
2013-02-19,4432108.0
2013-02-20,4447027.0
2013-02-21,4444971.5
2013-02-22,4442320.0
2013-02-25,4424753.0
2013-02-26,4410904.0
2013-02-27,4443591.0
2013-02-28,4439779.5
2013-03-01,4454094.0
2013-03-04,4423506.0
2013-03-05,4462694.0
2013-03-06,4488855.0
2013-03-07,4548665.0
2013-03-08,4588222.0
2013-03-11,4599755.0
2013-03-12,4590797.0
2013-03-13,4519175.0
2013-03-14,4529730.0
2013-03-15,4500569.0
2013-03-18,4499330.0
2013-03-19,4477429.0
2013-03-20,4477403.0
2013-03-21,4469764.5
2013-03-22,4456632.0
2013-03-25,4460992.0
2013-03-26,4496926.0
2013-03-28,4535538.5
2013-04-01,4548856.5
2013-04-02,4536603.0
2013-04-03,4542956.5
2013-04-04,4512267.5
2013-04-05,4530632.0
2013-04-08,4534077.5
2013-04-09,4530213.0
2013-04-10,4551032.5
2013-04-11,4528572.0
2013-04-12,4441632.0
2013-04-15,4412453.0
2013-04-16,4412818.0
2013-04-17,4407674.0
2013-04-18,4414824.5
2013-04-22,4434732.0
2013-04-23,4443478.0
2013-04-25,4470038.5
2013-04-26,4452718.5
2013-04-29,4455705.0
2013-04-30,4445770.5
2013-05-02,4455732.5
2013-05-03,4480143.0
2013-05-06,4476098.0
2013-05-07,4500873.0
2013-05-08,4510515.5
2013-05-09,4499224.0
2013-05-10,4509350.0
2013-05-11,4509849.0
2013-05-13,4467167.0
2013-05-14,4478113.0
2013-05-15,4526259.5
2013-05-16,4543338.5
2013-05-17,4530911.0
2013-05-20,4499858.5
2013-05-21,4463889.5
2013-05-22,4434159.0
2013-05-23,4397484.5
2013-05-24,4413184.0
2013-05-27,4417745.5
2013-05-28,4440828.0
2013-05-29,4450798.0
2013-05-30,4466184.5
2013-05-31,4471041.0
2013-06-03,4448410.0
2013-06-04,4439209.0
2013-06-05,4441085.5
2013-06-06,4434354.5
2013-06-07,4439341.5
2013-06-10,4410211.0
2013-06-11,4384140.0
2013-06-12,4350296.0
2013-06-13,4332828.0
2013-06-14,4357536.0
2013-06-17,4392096.0
2013-06-18,4394793.0
2013-06-19,4398872.0
2013-06-20,4344173.0
2013-06-21,4334911.0
2013-06-24,4268494.0
2013-06-25,4283196.0
2013-06-26,4285350.0
2013-06-27,4279791.0
2013-06-28,4308887.5
2013-07-01,4325137.5
2013-07-02,4319763.0
2013-07-03,4320238.5
2013-07-04,4338401.5
2013-07-05,4341632.0
2013-07-08,4344341.5
2013-07-09,4348709.5
2013-07-10,4328400.0
2013-07-11,4332491.0
2013-07-12,4344438.0
2013-07-15,4376688.0
2013-07-16,4351564.0
2013-07-17,4395017.0
2013-07-18,4407640.5
2013-07-19,4374127.0
2013-07-22,4399783.0
2013-07-23,4422055.0
2013-07-24,4406850.0
2013-07-25,4378914.5
2013-07-26,4352661.0
2013-07-29,4327426.0
2013-07-30,4308614.0
2013-07-31,4298749.0
2013-08-01,4296331.5
2013-08-02,4300915.0
2013-08-05,4330176.5
2013-08-06,4323612.5
