variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,vol_spike,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
spike_2x,JINDALSTEL,2024-04-10,LONG,2024-04-10T12:50:00,905.50,901.85,910.97,331,2.73,3.29,2024-04-10T13:45:00,906.55,TIME_STOP,347.55,-102.29
spike_2x,JINDALSTEL,2024-04-18,LONG,2024-04-18T11:00:00,921.40,920.20,923.20,325,3.14,2.10,2024-04-18T11:00:00,920.20,STOP,-390.00,-838.89
spike_2x,JINDALSTEL,2024-04-19,LONG,2024-04-19T13:30:00,926.30,922.05,932.67,323,3.65,2.81,2024-04-19T14:25:00,926.95,TIME_STOP,209.95,-239.00
spike_2x,JINDALSTEL,2024-05-03,SHORT,2024-05-03T12:15:00,935.40,936.80,933.30,320,3.01,2.29,2024-05-03T12:15:00,936.80,STOP,-448.00,-897.33
spike_2x,JINDALSTEL,2024-05-07,SHORT,2024-05-07T11:25:00,921.05,924.25,916.25,325,2.91,2.97,2024-05-07T11:45:00,924.25,STOP,-1040.00,-1489.79
spike_2x,JINDALSTEL,2024-05-08,LONG,2024-05-08T12:20:00,943.15,939.00,949.38,318,3.12,6.76,2024-05-08T12:25:00,939.00,STOP,-1319.70,-1768.59
spike_2x,JINDALSTEL,2024-05-13,LONG,2024-05-13T13:00:00,937.20,932.55,944.18,320,3.66,3.27,2024-05-13T13:15:00,932.55,STOP,-1488.00,-1936.74
spike_2x,JINDALSTEL,2024-05-15,LONG,2024-05-15T12:35:00,992.75,988.35,999.35,302,3.00,3.69,2024-05-15T13:30:00,992.05,TIME_STOP,-211.40,-660.96
spike_2x,JINDALSTEL,2024-05-21,LONG,2024-05-21T11:40:00,1056.50,1048.05,1069.18,283,3.45,2.59,2024-05-21T12:35:00,1062.40,TIME_STOP,1669.70,1219.96
spike_2x,JINDALSTEL,2024-06-04,SHORT,2024-06-04T11:10:00,967.90,972.45,963.20,309,7.67,2.30,2024-06-04T11:10:00,972.45,STOP,-1405.95,-1855.63
spike_2x,JINDALSTEL,2024-06-05,LONG,2024-06-05T13:45:00,995.55,982.60,1012.35,193,6.30,2.77,2024-06-05T14:40:00,1000.75,TIME_STOP,1003.60,714.64
spike_2x,JINDALSTEL,2024-06-06,LONG,2024-06-06T11:00:00,1025.00,1020.55,1032.42,292,4.75,2.21,2024-06-06T11:35:00,1020.55,STOP,-1299.40,-1747.38
spike_2x,JINDALSTEL,2024-06-20,SHORT,2024-06-20T13:55:00,1060.05,1067.00,1050.75,283,3.36,6.49,2024-06-20T14:50:00,1056.10,TIME_STOP,1117.85,668.70
spike_2x,JINDALSTEL,2024-06-21,LONG,2024-06-21T11:25:00,1073.00,1069.30,1078.55,279,3.24,3.33,2024-06-21T11:35:00,1069.30,STOP,-1032.30,-1480.58
spike_2x,JINDALSTEL,2024-07-02,SHORT,2024-07-02T13:00:00,1040.45,1045.90,1031.90,288,3.23,2.42,2024-07-02T13:55:00,1043.90,TIME_STOP,-993.60,-1443.82
spike_2x,JINDALSTEL,2024-07-16,LONG,2024-07-16T11:45:00,1025.95,1021.55,1033.68,292,3.24,2.48,2024-07-16T11:50:00,1021.55,STOP,-1284.80,-1733.20
spike_2x,JINDALSTEL,2024-07-23,SHORT,2024-07-23T12:20:00,932.65,940.20,922.45,321,3.57,6.07,2024-07-23T12:35:00,940.20,STOP,-2423.55,-2874.44
spike_2x,JINDALSTEL,2024-07-24,LONG,2024-07-24T11:40:00,963.80,955.10,977.47,287,4.21,4.91,2024-07-24T12:35:00,969.35,TIME_STOP,1592.85,1176.74
spike_2x,JINDALSTEL,2024-08-05,LONG,2024-08-05T13:35:00,917.70,915.30,921.30,326,3.15,45.00,2024-08-05T13:40:00,921.30,TARGET,1173.60,723.96
spike_2x,JINDALSTEL,2024-09-06,LONG,2024-09-06T12:35:00,966.25,962.10,973.47,310,2.91,3.40,2024-09-06T12:40:00,962.10,STOP,-1286.50,-1734.84
spike_2x,JINDALSTEL,2024-09-12,LONG,2024-09-12T13:50:00,996.05,990.20,1007.08,301,3.33,2.59,2024-09-12T14:45:00,1000.35,TIME_STOP,1294.30,843.61
spike_2x,JINDALSTEL,2024-09-17,LONG,2024-09-17T11:00:00,1051.15,1048.85,1054.60,285,3.19,2.74,2024-09-17T11:00:00,1048.85,STOP,-655.50,-1104.38
spike_2x,JINDALSTEL,2024-09-18,SHORT,2024-09-18T11:00:00,1035.45,1040.00,1027.25,289,3.56,6.17,2024-09-18T11:55:00,1035.55,TIME_STOP,-28.90,-477.79
spike_2x,JINDALSTEL,2024-09-19,LONG,2024-09-19T12:30:00,1021.65,1019.00,1025.62,293,4.71,3.05,2024-09-19T12:30:00,1025.62,TARGET,1164.68,714.79
spike_2x,JINDALSTEL,2024-09-27,SHORT,2024-09-27T11:10:00,1027.40,1032.30,1019.17,291,3.23,2.33,2024-09-27T11:35:00,1032.30,STOP,-1425.90,-1875.43
spike_2x,JINDALSTEL,2024-09-30,LONG,2024-09-30T11:20:00,1048.85,1045.60,1055.35,286,3.33,9.25,2024-09-30T11:20:00,1045.60,STOP,-929.50,-1378.76
spike_2x,JINDALSTEL,2024-10-03,SHORT,2024-10-03T11:05:00,1049.10,1054.15,1041.52,285,4.05,7.07,2024-10-03T11:25:00,1054.15,STOP,-1439.25,-1888.82
spike_2x,JINDALSTEL,2024-10-16,SHORT,2024-10-16T11:45:00,955.00,960.00,947.50,314,2.91,35.28,2024-10-16T12:40:00,954.00,TIME_STOP,314.00,-135.57
spike_2x,JINDALSTEL,2024-10-18,LONG,2024-10-18T12:10:00,968.95,967.50,971.13,309,3.34,2.25,2024-10-18T12:10:00,967.50,STOP,-448.05,-896.82
spike_2x,JINDALSTEL,2024-10-22,SHORT,2024-10-22T14:05:00,917.00,921.55,910.18,327,2.88,4.29,2024-10-22T15:00:00,910.18,TARGET,2231.77,1783.66
spike_2x,JINDALSTEL,2024-10-29,SHORT,2024-10-29T11:25:00,902.10,906.15,896.52,332,2.83,7.07,2024-10-29T11:40:00,906.15,STOP,-1344.60,-1794.85
spike_2x,JINDALSTEL,2024-11-07,SHORT,2024-11-07T12:00:00,949.60,953.25,945.00,315,3.10,3.08,2024-11-07T12:15:00,945.00,TARGET,1449.00,1001.40
spike_2x,JINDALSTEL,2024-11-08,SHORT,2024-11-08T13:45:00,922.85,928.50,914.38,325,2.91,2.06,2024-11-08T14:40:00,928.50,STOP,-1836.25,-2287.52
spike_2x,JINDALSTEL,2024-11-13,LONG,2024-11-13T13:50:00,866.50,864.05,870.68,346,2.76,2.58,2024-11-13T14:10:00,864.05,STOP,-847.70,-1296.78
spike_2x,JINDALSTEL,2024-12-18,SHORT,2024-12-18T11:55:00,944.25,948.50,937.88,317,2.98,4.32,2024-12-18T12:30:00,937.88,TARGET,2020.88,1573.40
spike_2x,JINDALSTEL,2025-01-06,LONG,2025-01-06T12:25:00,937.25,934.35,941.60,320,3.35,4.30,2025-01-06T12:30:00,941.60,TARGET,1392.00,941.08
spike_2x,JINDALSTEL,2025-01-10,LONG,2025-01-10T12:20:00,923.65,918.85,931.72,324,2.90,3.73,2025-01-10T13:15:00,927.00,TIME_STOP,1085.40,635.69
spike_2x,JINDALSTEL,2025-01-14,LONG,2025-01-14T11:15:00,919.95,915.00,927.38,326,3.15,3.75,2025-01-14T12:10:00,915.00,STOP,-1613.70,-2062.35
spike_2x,JINDALSTEL,2025-01-22,SHORT,2025-01-22T11:25:00,890.55,895.25,883.50,336,2.95,4.24,2025-01-22T11:35:00,883.50,TARGET,2368.80,1921.74
spike_2x,JINDALSTEL,2025-01-24,SHORT,2025-01-24T12:45:00,896.95,902.70,888.33,334,3.06,2.17,2025-01-24T12:55:00,902.70,STOP,-1920.50,-2371.31
spike_2x,JINDALSTEL,2025-01-27,LONG,2025-01-27T11:35:00,855.25,854.20,856.82,350,2.86,2.74,2025-01-27T11:35:00,854.20,STOP,-367.50,-816.23
spike_2x,JINDALSTEL,2025-01-28,LONG,2025-01-28T11:35:00,841.10,835.25,849.62,356,3.37,3.84,2025-01-28T12:00:00,849.62,TARGET,3034.90,2583.48
spike_2x,JINDALSTEL,2025-01-31,LONG,2025-01-31T12:30:00,776.40,771.30,784.05,386,3.21,3.86,2025-01-31T12:30:00,784.05,TARGET,2952.90,2501.15
spike_2x,JINDALSTEL,2025-02-01,SHORT,2025-02-01T11:15:00,799.00,801.00,796.00,375,2.89,2.25,2025-02-01T11:20:00,801.00,STOP,-750.00,-1200.00
spike_2x,JINDALSTEL,2025-02-03,LONG,2025-02-03T11:45:00,792.15,789.00,796.88,378,2.56,2.02,2025-02-03T12:05:00,796.88,TARGET,1786.05,1335.56
spike_2x,JINDALSTEL,2025-02-11,SHORT,2025-02-11T13:30:00,828.40,834.30,819.30,362,2.71,2.18,2025-02-11T14:10:00,834.30,STOP,-2135.80,-2587.22
spike_2x,JINDALSTEL,2025-02-13,SHORT,2025-02-13T14:05:00,842.40,846.45,836.32,356,2.90,12.04,2025-02-13T15:00:00,841.05,TIME_STOP,480.60,31.12
spike_2x,JINDALSTEL,2025-02-21,LONG,2025-02-21T12:40:00,876.45,873.35,881.10,342,2.89,78.47,2025-02-21T12:40:00,881.10,TARGET,1590.30,1139.49
spike_2x,JINDALSTEL,2025-02-24,SHORT,2025-02-24T13:45:00,855.55,861.20,847.95,350,2.67,2.91,2025-02-24T13:55:00,861.20,STOP,-1977.50,-2428.15
spike_2x,JINDALSTEL,2025-02-28,SHORT,2025-02-28T12:40:00,849.80,851.15,847.77,353,3.07,3.46,2025-02-28T12:45:00,847.77,TARGET,714.83,265.39
spike_2x,JINDALSTEL,2025-03-06,LONG,2025-03-06T12:10:00,909.15,905.50,914.62,329,2.94,2.40,2025-03-06T12:25:00,914.62,TARGET,1801.28,1351.26
spike_2x,JINDALSTEL,2025-04-04,SHORT,2025-04-04T12:50:00,862.30,866.20,856.45,347,2.76,2.05,2025-04-04T12:55:00,856.45,TARGET,2029.95,1582.65
spike_2x,JINDALSTEL,2025-04-07,SHORT,2025-04-07T11:50:00,794.05,798.00,788.12,377,4.31,2.71,2025-04-07T12:15:00,788.12,TARGET,2233.73,1786.37
spike_2x,JINDALSTEL,2025-04-17,LONG,2025-04-17T11:15:00,887.25,878.75,899.88,294,6.42,2.43,2025-04-17T12:10:00,887.00,TIME_STOP,-73.50,-464.72
spike_2x,JINDALSTEL,2025-04-21,LONG,2025-04-21T11:10:00,895.70,890.85,902.98,334,2.90,8.58,2025-04-21T11:45:00,902.98,TARGET,2429.85,1979.28
spike_2x,JINDALSTEL,2025-04-25,LONG,2025-04-25T13:35:00,895.35,891.00,901.88,335,2.82,2.35,2025-04-25T14:30:00,892.80,TIME_STOP,-854.25,-1303.52
spike_2x,JINDALSTEL,2025-05-02,SHORT,2025-05-02T11:20:00,874.70,880.80,865.55,342,4.66,2.40,2025-05-02T11:35:00,880.80,STOP,-2086.20,-2536.49
spike_2x,JINDALSTEL,2025-05-07,LONG,2025-05-07T11:20:00,876.95,873.60,881.98,342,2.91,2.51,2025-05-07T12:15:00,879.85,TIME_STOP,991.80,541.18
spike_2x,JINDALSTEL,2025-05-12,LONG,2025-05-12T13:00:00,896.70,892.70,902.70,334,3.11,2.30,2025-05-12T13:55:00,898.85,TIME_STOP,718.10,268.31
spike_2x,JINDALSTEL,2025-06-02,LONG,2025-06-02T12:00:00,942.40,939.90,947.03,318,2.88,5.02,2025-06-02T12:45:00,947.03,TARGET,1470.75,1020.12
spike_2x,JINDALSTEL,2025-07-02,LONG,2025-07-02T11:50:00,971.40,964.30,982.05,308,3.59,5.99,2025-07-02T12:45:00,967.10,TIME_STOP,-1324.40,-1772.19
spike_2x,JINDALSTEL,2025-08-12,LONG,2025-08-12T11:20:00,999.50,994.30,1007.30,300,3.35,5.06,2025-08-12T12:15:00,998.60,TIME_STOP,-270.00,-719.57
spike_2x,JINDALSTEL,2025-09-03,LONG,2025-09-03T11:20:00,1007.25,1003.00,1013.62,297,3.11,2.17,2025-09-03T11:40:00,1013.62,TARGET,1893.38,1443.23
spike_2x,JINDALSTEL,2025-09-30,LONG,2025-09-30T11:00:00,1063.00,1061.50,1065.25,282,3.37,6.47,2025-09-30T11:00:00,1065.25,TARGET,634.50,184.38
spike_2x,JINDALSTEL,2025-10-03,LONG,2025-10-03T11:15:00,1068.50,1065.00,1073.75,280,4.21,2.01,2025-10-03T11:35:00,1073.75,TARGET,1470.00,1020.13
spike_2x,JINDALSTEL,2025-10-30,SHORT,2025-10-30T11:00:00,1058.60,1062.30,1052.30,283,3.48,5.88,2025-10-30T11:00:00,1062.30,STOP,-1047.10,-1497.26
spike_2x,JINDALSTEL,2025-11-07,LONG,2025-11-07T13:35:00,1072.80,1065.60,1083.60,279,3.82,3.09,2025-11-07T14:00:00,1065.60,STOP,-2008.80,-2456.26
spike_2x,JINDALSTEL,2026-01-19,LONG,2026-01-19T11:00:00,1047.70,1046.40,1051.15,286,3.36,2.91,2026-01-19T11:20:00,1046.40,STOP,-371.80,-820.98
spike_2x,JINDALSTEL,2026-01-28,LONG,2026-01-28T12:00:00,1114.60,1109.90,1120.65,269,3.39,2.43,2026-01-28T12:55:00,1111.20,TIME_STOP,-914.60,-1363.66
spike_2x,JINDALSTEL,2026-02-02,LONG,2026-02-02T13:45:00,1106.80,1099.60,1117.60,271,3.36,5.66,2026-02-02T14:40:00,1114.50,TIME_STOP,2086.70,1635.22
spike_2x,JINDALSTEL,2026-02-05,LONG,2026-02-05T11:40:00,1181.30,1176.20,1188.95,253,3.73,2.79,2026-02-05T11:50:00,1176.20,STOP,-1290.30,-1737.64
spike_2x,JINDALSTEL,2026-03-04,SHORT,2026-03-04T11:00:00,1174.00,1175.30,1172.05,255,5.65,3.34,2026-03-04T11:00:00,1175.30,STOP,-331.50,-780.80
spike_2x,JINDALSTEL,2026-03-09,SHORT,2026-03-09T11:20:00,1133.40,1136.00,1129.50,264,5.33,2.62,2026-03-09T11:20:00,1136.00,STOP,-686.40,-1135.74
spike_2x,JINDALSTEL,2026-03-12,LONG,2026-03-12T11:45:00,1208.50,1204.90,1213.90,248,3.64,2.28,2026-03-12T12:00:00,1213.90,TARGET,1339.20,888.63
spike_2x,LT,2024-04-12,SHORT,2024-04-12T13:10:00,3714.00,3724.90,3697.65,80,11.21,2.91,2024-04-12T13:30:00,3724.90,STOP,-872.00,-1318.33
spike_2x,LT,2024-05-08,LONG,2024-05-08T11:50:00,3469.30,3445.00,3504.87,86,13.21,3.03,2024-05-08T12:30:00,3445.00,STOP,-2089.80,-2535.77
spike_2x,LT,2024-06-05,LONG,2024-06-05T13:55:00,3381.85,3352.65,3424.53,85,17.18,2.51,2024-06-05T14:50:00,3401.65,TIME_STOP,1683.00,1250.55
spike_2x,LT,2024-06-10,LONG,2024-06-10T11:00:00,3578.25,3553.60,3615.23,83,12.23,3.11,2024-06-10T11:55:00,3566.75,TIME_STOP,-954.50,-1399.28
spike_2x,LT,2024-07-23,SHORT,2024-07-23T11:40:00,3647.65,3665.30,3621.18,82,13.33,2.63,2024-07-23T11:45:00,3665.30,STOP,-1447.30,-1897.05
spike_2x,LT,2024-10-04,SHORT,2024-10-04T12:45:00,3496.35,3508.45,3476.70,85,12.58,2.84,2024-10-04T12:50:00,3476.70,TARGET,1670.25,1225.72
spike_2x,LT,2024-12-13,LONG,2024-12-13T13:05:00,3875.00,3865.00,3889.75,77,12.36,2.01,2024-12-13T13:10:00,3865.00,STOP,-770.00,-1216.98
spike_2x,LT,2025-01-06,SHORT,2025-01-06T11:50:00,3619.30,3634.75,3595.75,82,11.57,2.96,2025-01-06T12:45:00,3618.55,TIME_STOP,61.50,-383.63
spike_2x,LT,2025-01-28,LONG,2025-01-28T11:05:00,3441.90,3420.00,3474.12,87,10.51,2.23,2025-01-28T11:25:00,3420.00,STOP,-1905.30,-2353.04
spike_2x,LT,2025-01-30,SHORT,2025-01-30T12:00:00,3455.00,3480.35,3408.72,86,11.63,6.25,2025-01-30T12:55:00,3426.60,TIME_STOP,2442.40,1998.54
spike_2x,LT,2025-02-01,SHORT,2025-02-01T11:55:00,3500.00,3599.95,3350.08,25,20.09,13.26,2025-02-01T12:50:00,3446.55,TIME_STOP,1336.25,1206.00
spike_2x,LT,2025-04-08,LONG,2025-04-08T12:15:00,3152.55,3137.85,3173.23,95,11.28,2.40,2025-04-08T12:15:00,3137.85,STOP,-1396.50,-1844.69
spike_2x,LT,2025-05-15,LONG,2025-05-15T13:50:00,3630.40,3618.00,3647.75,82,11.13,2.26,2025-05-15T13:55:00,3647.75,TARGET,1422.70,975.09
spike_2x,LT,2025-06-24,SHORT,2025-06-24T13:40:00,3612.30,3632.20,3579.70,83,11.49,3.04,2025-06-24T14:35:00,3615.20,TIME_STOP,-240.70,-690.61
spike_2x,LT,2026-01-29,LONG,2026-01-29T11:30:00,3933.20,3920.70,3951.95,76,12.16,2.10,2026-01-29T11:30:00,3920.70,STOP,-950.00,-1397.67
spike_2x,ADANIPORTS,2024-04-04,SHORT,2024-04-04T11:35:00,1377.55,1384.35,1367.23,217,4.56,3.04,2024-04-04T12:30:00,1373.55,TIME_STOP,868.00,420.26
spike_2x,ADANIPORTS,2024-05-03,SHORT,2024-05-03T11:40:00,1316.95,1319.40,1313.28,227,4.04,2.10,2024-05-03T11:40:00,1319.40,STOP,-556.15,-1004.99
spike_2x,ADANIPORTS,2024-05-07,LONG,2024-05-07T13:40:00,1285.70,1280.20,1294.45,233,4.61,3.29,2024-05-07T14:35:00,1285.85,TIME_STOP,34.95,-414.43
spike_2x,ADANIPORTS,2024-05-14,LONG,2024-05-14T11:50:00,1333.65,1327.50,1342.88,224,4.08,2.55,2024-05-14T12:45:00,1335.80,TIME_STOP,481.60,33.13
spike_2x,ADANIPORTS,2024-05-16,LONG,2024-05-16T12:15:00,1347.80,1343.35,1353.85,222,4.51,2.27,2024-05-16T12:25:00,1343.35,STOP,-987.90,-1435.98
spike_2x,ADANIPORTS,2024-05-23,LONG,2024-05-23T11:20:00,1388.90,1379.40,1402.40,215,4.27,3.19,2024-05-23T11:25:00,1379.40,STOP,-2042.50,-2488.89
spike_2x,ADANIPORTS,2024-05-31,LONG,2024-05-31T13:25:00,1431.40,1423.50,1443.25,209,4.55,7.11,2024-05-31T14:00:00,1443.25,TARGET,2476.65,2026.05
spike_2x,ADANIPORTS,2024-06-06,SHORT,2024-06-06T11:50:00,1368.10,1384.85,1342.97,149,6.97,2.01,2024-06-06T12:45:00,1367.10,TIME_STOP,149.00,-156.66
spike_2x,ADANIPORTS,2024-07-23,SHORT,2024-07-23T12:20:00,1470.00,1492.00,1437.12,113,7.40,2.07,2024-07-23T12:30:00,1437.12,TARGET,3714.88,3468.50
spike_2x,ADANIPORTS,2024-08-05,SHORT,2024-08-05T11:25:00,1510.80,1518.70,1498.95,198,6.02,2.13,2024-08-05T11:25:00,1518.70,STOP,-1564.20,-2014.08
spike_2x,ADANIPORTS,2024-09-06,SHORT,2024-09-06T11:20:00,1429.90,1432.00,1427.62,209,5.09,2.95,2024-09-06T11:20:00,1432.00,STOP,-438.90,-887.50
spike_2x,ADANIPORTS,2024-09-19,SHORT,2024-09-19T11:45:00,1401.70,1407.10,1391.85,214,4.43,3.45,2024-09-19T11:50:00,1407.10,STOP,-1155.60,-1606.41
spike_2x,ADANIPORTS,2024-09-20,SHORT,2024-09-20T13:40:00,1430.00,1439.15,1416.27,209,5.41,3.74,2024-09-20T13:50:00,1439.15,STOP,-1912.35,-2362.09
spike_2x,ADANIPORTS,2024-10-04,SHORT,2024-10-04T12:40:00,1431.35,1438.75,1419.00,209,4.36,2.08,2024-10-04T13:00:00,1419.00,TARGET,2581.15,2134.36
spike_2x,ADANIPORTS,2024-10-07,SHORT,2024-10-07T11:05:00,1342.00,1357.00,1319.75,166,6.29,4.45,2024-10-07T11:10:00,1357.00,STOP,-2490.00,-2826.03
spike_2x,ADANIPORTS,2024-10-08,LONG,2024-10-08T11:35:00,1397.65,1396.40,1401.65,214,5.15,2.04,2024-10-08T11:35:00,1396.40,STOP,-267.50,-715.95
spike_2x,ADANIPORTS,2024-10-29,LONG,2024-10-29T13:10:00,1358.00,1340.90,1382.28,146,4.54,6.73,2024-10-29T14:05:00,1358.20,TIME_STOP,29.20,-268.22
spike_2x,ADANIPORTS,2024-11-04,SHORT,2024-11-04T11:05:00,1339.00,1344.45,1331.57,224,4.45,2.20,2024-11-04T11:20:00,1344.45,STOP,-1220.80,-1671.62
spike_2x,ADANIPORTS,2024-11-21,SHORT,2024-11-21T11:10:00,1028.95,1031.70,1024.20,291,10.74,12.78,2024-11-21T11:10:00,1031.70,STOP,-800.25,-1249.99
spike_2x,ADANIPORTS,2024-11-25,LONG,2024-11-25T13:25:00,1181.50,1170.65,1197.15,230,4.44,3.36,2024-11-25T13:50:00,1170.65,STOP,-2495.50,-2901.25
spike_2x,ADANIPORTS,2024-11-27,LONG,2024-11-27T11:30:00,1154.35,1134.00,1184.75,122,6.64,2.43,2024-11-27T12:25:00,1170.65,TIME_STOP,1988.60,1775.86
spike_2x,ADANIPORTS,2024-11-28,SHORT,2024-11-28T12:40:00,1180.00,1186.75,1169.88,254,4.56,2.62,2024-11-28T13:35:00,1179.50,TIME_STOP,127.00,-322.48
spike_2x,ADANIPORTS,2024-11-29,LONG,2024-11-29T12:45:00,1195.50,1187.50,1207.50,250,5.12,2.18,2024-11-29T13:40:00,1192.85,TIME_STOP,-662.50,-1110.32
spike_2x,ADANIPORTS,2024-12-03,LONG,2024-12-03T11:20:00,1277.50,1271.75,1286.12,234,4.03,2.01,2024-12-03T11:25:00,1286.12,TARGET,2018.25,1568.33
spike_2x,ADANIPORTS,2024-12-05,LONG,2024-12-05T12:15:00,1271.50,1266.00,1278.50,235,3.95,2.95,2024-12-05T13:10:00,1274.20,TIME_STOP,634.50,185.82
spike_2x,ADANIPORTS,2024-12-13,LONG,2024-12-13T12:00:00,1257.00,1250.95,1265.33,238,4.60,3.30,2024-12-13T12:10:00,1250.95,STOP,-1439.90,-1887.57
spike_2x,ADANIPORTS,2024-12-26,LONG,2024-12-26T11:10:00,1204.70,1199.05,1212.92,249,3.69,2.87,2024-12-26T12:05:00,1199.05,STOP,-1406.85,-1855.75
spike_2x,ADANIPORTS,2025-01-01,LONG,2025-01-01T11:50:00,1227.40,1219.20,1239.83,244,3.88,3.13,2025-01-01T12:10:00,1219.20,STOP,-2000.80,-2448.53
spike_2x,ADANIPORTS,2025-01-06,LONG,2025-01-06T12:25:00,1177.65,1175.50,1180.88,254,3.79,2.22,2025-01-06T12:25:00,1175.50,STOP,-546.10,-994.38
spike_2x,ADANIPORTS,2025-01-17,LONG,2025-01-17T13:10:00,1169.85,1156.30,1190.05,184,3.71,7.01,2025-01-17T14:05:00,1161.90,TIME_STOP,-1462.80,-1784.58
spike_2x,ADANIPORTS,2025-01-30,LONG,2025-01-30T13:15:00,1112.40,1102.25,1127.63,246,3.46,23.79,2025-01-30T13:20:00,1102.25,STOP,-2496.90,-2905.50
spike_2x,ADANIPORTS,2025-02-01,LONG,2025-02-01T11:35:00,1116.95,1103.90,1136.53,191,4.58,2.84,2025-02-01T11:35:00,1103.90,STOP,-2492.55,-2810.69
spike_2x,ADANIPORTS,2025-02-03,SHORT,2025-02-03T12:50:00,1079.85,1085.50,1071.37,277,3.41,3.68,2025-02-03T13:00:00,1085.50,STOP,-1565.05,-2014.90
spike_2x,ADANIPORTS,2025-02-04,LONG,2025-02-04T11:35:00,1103.55,1099.30,1109.92,271,3.42,2.02,2025-02-04T12:15:00,1109.92,TARGET,1727.62,1277.74
spike_2x,ADANIPORTS,2025-02-07,SHORT,2025-02-07T12:25:00,1155.00,1158.50,1149.75,259,3.48,2.56,2025-02-07T12:30:00,1158.50,STOP,-906.50,-1355.90
spike_2x,ADANIPORTS,2025-02-11,SHORT,2025-02-11T11:35:00,1131.95,1136.50,1125.12,265,4.95,2.37,2025-02-11T12:10:00,1136.50,STOP,-1205.75,-1656.60
spike_2x,ADANIPORTS,2025-02-12,LONG,2025-02-12T12:05:00,1137.85,1134.85,1142.35,263,5.50,2.50,2025-02-12T12:05:00,1134.85,STOP,-789.00,-1237.29
spike_2x,ADANIPORTS,2025-02-13,SHORT,2025-02-13T13:40:00,1132.70,1135.15,1128.90,264,3.53,3.54,2025-02-13T13:40:00,1128.90,TARGET,1003.20,555.40
spike_2x,ADANIPORTS,2025-02-17,LONG,2025-02-17T13:45:00,1076.70,1072.55,1083.30,278,3.70,3.38,2025-02-17T13:45:00,1072.55,STOP,-1153.70,-1601.82
spike_2x,ADANIPORTS,2025-03-06,LONG,2025-03-06T12:55:00,1137.00,1135.80,1138.80,263,3.43,2.79,2025-03-06T12:55:00,1135.80,STOP,-315.60,-763.91
spike_2x,ADANIPORTS,2025-03-12,LONG,2025-03-12T13:10:00,1116.50,1114.00,1120.25,268,3.47,2.49,2025-03-12T13:10:00,1120.25,TARGET,1005.00,555.41
spike_2x,ADANIPORTS,2025-04-08,LONG,2025-04-08T12:30:00,1128.60,1122.95,1137.07,265,4.81,2.01,2025-04-08T13:25:00,1136.45,TIME_STOP,2080.25,1630.07
spike_2x,ADANIPORTS,2025-04-16,LONG,2025-04-16T11:25:00,1215.60,1213.00,1220.50,246,3.77,3.39,2025-04-16T11:25:00,1213.00,STOP,-639.60,-1087.68
spike_2x,ADANIPORTS,2025-04-25,LONG,2025-04-25T12:40:00,1196.30,1191.70,1203.20,250,4.16,2.13,2025-04-25T13:05:00,1203.20,TARGET,1725.00,1275.09
spike_2x,ADANIPORTS,2025-05-02,SHORT,2025-05-02T12:20:00,1269.70,1273.60,1264.10,236,5.32,2.46,2025-05-02T12:25:00,1264.10,TARGET,1321.60,873.12
spike_2x,ADANIPORTS,2025-05-07,LONG,2025-05-07T11:35:00,1337.10,1334.90,1340.40,224,4.76,3.09,2025-05-07T11:45:00,1334.90,STOP,-492.80,-941.70
spike_2x,ADANIPORTS,2025-06-13,SHORT,2025-06-13T13:00:00,1400.00,1403.70,1394.45,214,4.23,3.58,2025-06-13T13:30:00,1403.70,STOP,-791.80,-1241.79
spike_2x,ADANIPORTS,2025-08-05,SHORT,2025-08-05T14:05:00,1370.80,1376.00,1363.25,218,6.42,2.28,2025-08-05T14:05:00,1363.25,TARGET,1645.90,1198.88
spike_2x,ADANIPORTS,2025-09-19,LONG,2025-09-19T13:35:00,1454.00,1448.00,1464.50,206,4.61,4.58,2025-09-19T13:50:00,1448.00,STOP,-1236.00,-1684.36
spike_2x,ADANIPORTS,2025-11-07,LONG,2025-11-07T11:20:00,1456.50,1449.70,1466.45,205,4.44,2.07,2025-11-07T11:50:00,1449.70,STOP,-1394.00,-1840.83
spike_2x,ADANIPORTS,2026-01-09,SHORT,2026-01-09T11:25:00,1444.40,1446.60,1438.60,207,4.37,2.76,2026-01-09T11:45:00,1438.60,TARGET,1200.60,753.01
spike_2x,ADANIPORTS,2026-01-23,SHORT,2026-01-23T12:55:00,1368.50,1378.10,1354.10,219,5.33,4.24,2026-01-23T12:55:00,1354.10,TARGET,3153.60,2706.41
spike_2x,ADANIPORTS,2026-02-03,LONG,2026-02-03T13:45:00,1524.30,1521.40,1527.65,196,6.54,2.14,2026-02-03T13:45:00,1521.40,STOP,-568.40,-1016.12
spike_2x,ADANIPORTS,2026-02-04,LONG,2026-02-04T12:15:00,1544.00,1535.30,1558.80,194,5.69,3.02,2026-02-04T13:10:00,1553.20,TIME_STOP,1784.80,1334.16
spike_3x,INDUSINDBK,2024-04-19,LONG,2024-04-19T12:50:00,1480.95,1476.65,1489.65,202,4.76,5.73,2024-04-19T13:35:00,1476.65,STOP,-868.60,-1316.68
