variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,vol_spike,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
rr_2.0_spike_2x,LT,2024-07-23,SHORT,2024-07-23T11:40:00,3647.65,3665.30,3612.35,82,13.33,2.63,2024-07-23T11:45:00,3665.30,STOP,-1447.30,-1897.05
rr_2.0_spike_2x,LT,2024-10-04,SHORT,2024-10-04T12:45:00,3496.35,3508.45,3472.15,85,12.58,2.84,2024-10-04T14:10:00,3489.50,TIME_STOP,582.25,136.90
rr_2.0_spike_2x,LT,2024-12-13,LONG,2024-12-13T13:05:00,3875.00,3865.00,3895.00,77,12.36,2.01,2024-12-13T13:10:00,3865.00,STOP,-770.00,-1216.98
rr_2.0_spike_2x,LT,2025-01-06,SHORT,2025-01-06T11:50:00,3619.30,3634.75,3588.40,82,11.57,2.96,2025-01-06T13:15:00,3612.00,TIME_STOP,598.60,153.88
rr_2.0_spike_2x,LT,2025-01-30,SHORT,2025-01-30T12:00:00,3455.00,3480.35,3404.30,86,11.63,6.25,2025-01-30T13:25:00,3427.50,TIME_STOP,2365.00,1921.08
rr_2.0_spike_2x,LT,2025-02-01,SHORT,2025-02-01T11:55:00,3500.00,3599.95,3300.10,25,20.09,13.26,2025-02-01T13:20:00,3419.00,TIME_STOP,2025.00,1895.27
rr_2.0_spike_2x,LT,2025-04-08,LONG,2025-04-08T12:15:00,3152.55,3137.85,3181.95,95,11.28,2.40,2025-04-08T12:15:00,3137.85,STOP,-1396.50,-1844.69
rr_2.0_spike_2x,LT,2025-05-15,LONG,2025-05-15T13:50:00,3630.40,3618.00,3655.20,82,11.13,2.26,2025-05-15T15:10:00,3618.00,STOP,-1016.80,-1462.58
rr_2.0_spike_2x,LT,2025-06-24,SHORT,2025-06-24T13:40:00,3612.30,3632.20,3572.50,83,11.49,3.04,2025-06-24T15:05:00,3605.50,TIME_STOP,564.40,115.09
rr_2.0_spike_2x,JSWSTEEL,2024-05-07,SHORT,2024-05-07T11:05:00,859.00,864.50,848.00,349,2.88,4.98,2024-05-07T11:35:00,848.00,TARGET,3839.00,3392.19
rr_2.0_spike_2x,JSWSTEEL,2024-05-09,SHORT,2024-05-09T12:55:00,842.45,845.60,836.15,356,2.70,2.08,2024-05-09T13:05:00,845.60,STOP,-1121.40,-1572.11
rr_2.0_spike_2x,JSWSTEEL,2024-05-17,LONG,2024-05-17T11:45:00,908.40,899.35,926.50,276,3.17,3.46,2024-05-17T12:25:00,911.35,EOD_FORCED,814.20,437.51
rr_2.0_spike_2x,JSWSTEEL,2024-06-05,LONG,2024-06-05T13:40:00,861.65,857.15,870.65,348,3.69,3.31,2024-06-05T13:50:00,870.65,TARGET,3132.00,2679.87
rr_2.0_spike_2x,JSWSTEEL,2024-06-07,LONG,2024-06-07T12:50:00,910.85,908.20,916.15,329,2.82,2.18,2024-06-07T13:15:00,908.20,STOP,-871.85,-1320.70
rr_2.0_spike_2x,JSWSTEEL,2024-07-19,SHORT,2024-07-19T11:40:00,901.25,904.95,893.85,332,2.77,2.10,2024-07-19T13:05:00,897.00,TIME_STOP,1411.00,963.24
rr_2.0_spike_2x,JSWSTEEL,2024-07-23,SHORT,2024-07-23T12:20:00,876.15,883.50,861.45,340,2.74,3.75,2024-07-23T12:35:00,883.50,STOP,-2499.00,-2947.71
rr_2.0_spike_2x,JSWSTEEL,2024-08-05,SHORT,2024-08-05T11:55:00,856.55,862.30,845.05,350,3.70,5.44,2024-08-05T12:15:00,862.30,STOP,-2012.50,-2463.70
rr_2.0_spike_2x,JSWSTEEL,2024-12-13,LONG,2024-12-13T12:05:00,988.50,986.75,992.00,303,2.97,7.90,2024-12-13T12:05:00,986.75,STOP,-530.25,-979.13
rr_2.0_spike_2x,JSWSTEEL,2025-01-24,LONG,2025-01-24T11:50:00,951.95,949.70,956.45,315,2.92,2.03,2025-01-24T11:55:00,949.70,STOP,-708.75,-1158.01
rr_2.0_spike_2x,JSWSTEEL,2025-02-01,SHORT,2025-02-01T12:15:00,943.90,952.35,927.00,295,3.88,2.43,2025-02-01T12:30:00,927.00,TARGET,4985.50,4571.56
rr_2.0_spike_2x,JSWSTEEL,2025-04-07,SHORT,2025-04-07T12:35:00,910.90,915.30,902.10,329,3.50,2.52,2025-04-07T12:35:00,915.30,STOP,-1447.60,-1898.21
rr_2.0_spike_2x,JSWSTEEL,2025-04-17,LONG,2025-04-17T11:35:00,1000.90,999.10,1004.50,299,3.14,2.05,2025-04-17T11:40:00,1004.50,TARGET,1076.40,626.69
rr_2.0_spike_2x,JSWSTEEL,2025-05-02,SHORT,2025-05-02T11:20:00,995.60,1005.00,976.80,265,4.78,3.85,2025-05-02T11:25:00,976.80,TARGET,4982.00,4589.99
rr_2.0_spike_2x,JSWSTEEL,2025-05-12,LONG,2025-05-12T13:00:00,999.50,995.50,1007.50,300,3.03,2.05,2025-05-12T13:30:00,1007.50,TARGET,2400.00,1948.42
rr_2.0_spike_2x,JSWSTEEL,2025-05-15,LONG,2025-05-15T13:50:00,1031.50,1027.50,1039.50,290,3.21,2.84,2025-05-15T15:00:00,1039.50,TARGET,2320.00,1869.56
rr_2.0_spike_2x,JSWSTEEL,2025-05-26,LONG,2025-05-26T13:15:00,1034.40,998.20,1106.80,69,7.22,13.69,2025-05-26T14:40:00,1030.60,TIME_STOP,-262.20,-369.06
rr_2.0_spike_2x,JSWSTEEL,2025-06-04,SHORT,2025-06-04T11:15:00,967.75,970.20,962.85,309,3.04,4.43,2025-06-04T11:55:00,962.85,TARGET,1514.10,1066.68
rr_2.0_spike_2x,JSWSTEEL,2025-07-02,LONG,2025-07-02T11:30:00,1047.10,1041.30,1058.70,286,3.24,7.20,2025-07-02T11:50:00,1058.70,TARGET,3317.60,2865.91
rr_2.0_spike_2x,JSWSTEEL,2025-12-09,LONG,2025-12-09T11:30:00,1117.50,1105.80,1140.90,213,4.29,9.75,2025-12-09T12:55:00,1109.10,TIME_STOP,-1789.20,-2144.90
rr_2.0_spike_2x,JSWSTEEL,2026-03-04,SHORT,2026-03-04T11:30:00,1208.10,1215.00,1194.30,248,4.06,2.34,2026-03-04T12:55:00,1204.70,TIME_STOP,843.20,394.42
rr_2.0_spike_2x,HEROMOTOCO,2024-03-22,LONG,2024-03-22T12:15:00,4547.75,4540.10,4563.05,65,13.74,2.10,2024-03-22T12:15:00,4540.10,STOP,-497.25,-940.28
rr_2.0_spike_2x,HEROMOTOCO,2024-04-18,SHORT,2024-04-18T13:40:00,4178.20,4201.85,4130.90,71,14.98,2.76,2024-04-18T15:05:00,4130.90,TARGET,3358.30,2915.84
rr_2.0_spike_2x,HEROMOTOCO,2024-06-04,LONG,2024-06-04T13:30:00,5159.55,5121.45,5235.75,58,65.06,2.34,2024-06-04T14:55:00,5160.05,TIME_STOP,29.00,-419.90
rr_2.0_spike_2x,HEROMOTOCO,2024-06-05,SHORT,2024-06-05T13:45:00,5440.75,5477.55,5367.15,55,19.30,2.16,2024-06-05T14:00:00,5477.55,STOP,-2024.00,-2474.38
rr_2.0_spike_2x,HEROMOTOCO,2024-06-18,SHORT,2024-06-18T12:15:00,5632.05,5656.05,5584.05,53,17.15,4.82,2024-06-18T12:30:00,5656.05,STOP,-1272.00,-1720.70
rr_2.0_spike_2x,HEROMOTOCO,2024-06-28,LONG,2024-06-28T11:05:00,5429.65,5418.60,5451.75,55,16.88,3.29,2024-06-28T11:10:00,5418.60,STOP,-607.75,-1055.24
rr_2.0_spike_2x,HEROMOTOCO,2024-07-23,LONG,2024-07-23T11:15:00,5374.60,5337.20,5449.40,55,16.75,5.11,2024-07-23T11:30:00,5449.40,TARGET,4114.00,3667.51
rr_2.0_spike_2x,HEROMOTOCO,2024-08-05,SHORT,2024-08-05T11:20:00,5016.30,5032.45,4984.00,59,16.90,2.22,2024-08-05T11:25:00,5032.45,STOP,-952.85,-1397.51
rr_2.0_spike_2x,HEROMOTOCO,2024-08-13,SHORT,2024-08-13T12:00:00,5177.80,5215.85,5101.70,57,15.76,3.08,2024-08-13T13:25:00,5134.50,TIME_STOP,2468.10,2027.25
rr_2.0_spike_2x,HEROMOTOCO,2024-09-17,LONG,2024-09-17T11:00:00,5751.95,5741.90,5772.05,52,22.37,3.12,2024-09-17T11:00:00,5741.90,STOP,-522.60,-970.86
rr_2.0_spike_2x,HEROMOTOCO,2024-10-03,LONG,2024-10-03T11:05:00,5548.10,5523.70,5596.90,54,17.92,2.70,2024-10-03T12:30:00,5549.70,TIME_STOP,86.40,-363.06
rr_2.0_spike_2x,HEROMOTOCO,2024-10-24,SHORT,2024-10-24T12:20:00,4991.80,5029.10,4917.20,60,15.69,3.28,2024-10-24T13:45:00,4990.00,TIME_STOP,108.00,-341.18
rr_2.0_spike_2x,HEROMOTOCO,2024-11-13,SHORT,2024-11-13T11:30:00,4461.10,4477.65,4428.00,67,14.18,3.26,2024-11-13T12:15:00,4477.65,STOP,-1108.85,-1558.02
rr_2.0_spike_2x,HEROMOTOCO,2024-12-23,SHORT,2024-12-23T13:55:00,4160.45,4172.55,4136.25,72,12.75,4.87,2024-12-23T14:15:00,4172.55,STOP,-871.20,-1321.18
rr_2.0_spike_2x,HEROMOTOCO,2025-02-01,LONG,2025-02-01T12:20:00,4265.65,4177.80,4441.35,28,24.04,8.88,2025-02-01T13:45:00,4326.45,TIME_STOP,1702.40,1521.97
rr_2.0_spike_2x,HEROMOTOCO,2025-04-07,SHORT,2025-04-07T12:35:00,3459.90,3477.60,3424.50,86,10.95,2.11,2025-04-07T12:35:00,3477.60,STOP,-1522.20,-1969.67
rr_2.0_spike_2x,HEROMOTOCO,2025-04-09,LONG,2025-04-09T11:25:00,3635.95,3614.90,3678.05,82,12.30,2.79,2025-04-09T11:30:00,3678.05,TARGET,3452.20,3002.39
rr_2.0_spike_2x,HEROMOTOCO,2025-05-02,SHORT,2025-05-02T12:40:00,3755.00,3760.10,3744.80,79,12.71,2.32,2025-05-02T12:40:00,3760.10,STOP,-402.90,-848.17
rr_2.0_spike_2x,HEROMOTOCO,2025-05-14,LONG,2025-05-14T11:25:00,4094.50,4072.40,4138.70,73,15.69,2.18,2025-05-14T11:45:00,4072.40,STOP,-1613.30,-2060.44
rr_2.0_spike_2x,HEROMOTOCO,2025-05-15,LONG,2025-05-15T11:00:00,4240.20,4222.90,4274.80,70,15.76,2.89,2025-05-15T11:10:00,4222.90,STOP,-1211.00,-1655.31
rr_2.0_spike_2x,HEROMOTOCO,2025-07-15,LONG,2025-07-15T11:05:00,4395.00,4383.00,4419.00,68,15.15,2.63,2025-07-15T11:25:00,4419.00,TARGET,1632.00,1182.49
rr_2.0_spike_2x,HEROMOTOCO,2025-08-07,LONG,2025-08-07T13:00:00,4607.60,4581.30,4660.20,65,13.91,3.35,2025-08-07T14:25:00,4634.50,TIME_STOP,1748.50,1297.95
rr_2.0_spike_2x,HEROMOTOCO,2026-01-28,LONG,2026-01-28T14:05:00,5432.50,5377.50,5542.50,45,22.96,7.39,2026-01-28T15:15:00,5518.50,EOD,3870.00,3500.40
rr_2.0_spike_2x,HEROMOTOCO,2026-03-10,LONG,2026-03-10T11:05:00,5690.00,5678.00,5714.00,52,20.14,2.86,2026-03-10T11:45:00,5678.00,STOP,-624.00,-1067.35
rr_2.0_spike_2x,EICHERMOT,2024-03-20,LONG,2024-03-20T12:55:00,3896.00,3866.00,3956.00,77,12.44,3.31,2024-03-20T13:10:00,3866.00,STOP,-2310.00,-2758.26
rr_2.0_spike_2x,EICHERMOT,2024-03-22,LONG,2024-03-22T11:05:00,3905.00,3890.75,3933.50,76,15.51,2.77,2024-03-22T11:30:00,3933.50,TARGET,2166.00,1719.21
rr_2.0_spike_2x,EICHERMOT,2024-04-18,SHORT,2024-04-18T13:40:00,4368.35,4394.80,4315.45,68,14.89,2.02,2024-04-18T15:05:00,4349.40,TIME_STOP,1288.60,843.99
rr_2.0_spike_2x,EICHERMOT,2024-06-04,SHORT,2024-06-04T12:30:00,4310.95,4341.85,4249.15,69,52.34,4.54,2024-06-04T12:30:00,4341.85,STOP,-2132.10,-2579.88
rr_2.0_spike_2x,EICHERMOT,2024-07-23,SHORT,2024-07-23T12:20:00,4871.10,4917.35,4778.60,54,16.59,2.61,2024-07-23T13:45:00,4828.90,TIME_STOP,2278.80,1885.95
rr_2.0_spike_2x,EICHERMOT,2024-09-20,LONG,2024-09-20T11:30:00,5002.00,4991.50,5023.00,59,15.65,3.38,2024-09-20T11:30:00,4991.50,STOP,-619.50,-1061.71
rr_2.0_spike_2x,EICHERMOT,2024-10-29,LONG,2024-10-29T12:15:00,4823.00,4799.30,4870.40,62,15.29,2.08,2024-10-29T13:35:00,4799.30,STOP,-1469.40,-1916.84
rr_2.0_spike_2x,EICHERMOT,2025-01-02,LONG,2025-01-02T11:30:00,5011.95,4959.10,5117.65,47,15.90,18.29,2025-01-02T11:35:00,5117.65,TARGET,4967.90,4610.83
rr_2.0_spike_2x,EICHERMOT,2025-01-03,LONG,2025-01-03T11:25:00,5363.05,5343.40,5402.35,55,17.20,2.36,2025-01-03T11:45:00,5343.40,STOP,-1080.75,-1522.39
rr_2.0_spike_2x,EICHERMOT,2025-02-01,LONG,2025-02-01T12:20:00,5205.05,5150.00,5315.15,45,22.49,9.41,2025-02-01T12:20:00,5315.15,TARGET,4954.50,4599.44
rr_2.0_spike_2x,EICHERMOT,2025-02-10,SHORT,2025-02-10T14:05:00,5333.85,5344.90,5311.75,56,16.56,4.39,2025-02-10T14:20:00,5311.75,TARGET,1237.60,790.48
rr_2.0_spike_2x,EICHERMOT,2025-04-09,LONG,2025-04-09T12:05:00,5296.00,5260.25,5367.50,56,16.40,2.13,2025-04-09T13:30:00,5280.05,TIME_STOP,-893.20,-1337.39
rr_2.0_spike_2x,EICHERMOT,2026-01-28,LONG,2026-01-28T13:20:00,7043.50,6993.50,7143.50,42,23.86,2.44,2026-01-28T13:40:00,6993.50,STOP,-2100.00,-2542.17
rr_2.0_spike_2x,EICHERMOT,2026-02-03,LONG,2026-02-03T11:05:00,7162.00,7125.00,7236.00,41,22.11,3.13,2026-02-03T12:30:00,7170.50,TIME_STOP,348.50,-92.22
rr_2.0_spike_2x,EICHERMOT,2026-02-13,LONG,2026-02-13T12:25:00,8098.50,8070.50,8154.50,37,28.00,2.51,2026-02-13T12:45:00,8070.50,STOP,-1036.00,-1484.69
rr_2.0_spike_2x,MARUTI,2024-03-22,LONG,2024-03-22T13:15:00,12370.25,12305.05,12500.65,24,38.01,2.82,2024-03-22T13:35:00,12305.05,STOP,-1564.80,-2008.96
rr_2.0_spike_2x,MARUTI,2024-04-10,SHORT,2024-04-10T12:20:00,12638.00,12665.55,12582.90,23,38.96,2.46,2024-04-10T12:25:00,12665.55,STOP,-633.65,-1070.14
rr_2.0_spike_2x,MARUTI,2024-04-19,LONG,2024-04-19T11:45:00,12418.20,12366.30,12522.00,24,42.06,2.67,2024-04-19T11:45:00,12522.00,TARGET,2491.20,2042.28
rr_2.0_spike_2x,MARUTI,2024-05-23,LONG,2024-05-23T13:05:00,12856.85,12815.00,12940.55,23,40.39,6.77,2024-05-23T14:00:00,12940.55,TARGET,1925.10,1480.09
rr_2.0_spike_2x,MARUTI,2024-06-04,SHORT,2024-06-04T12:15:00,12025.00,12112.90,11849.20,24,93.50,2.69,2024-06-04T12:20:00,11849.20,TARGET,4219.20,3789.46
rr_2.0_spike_2x,MARUTI,2024-07-23,SHORT,2024-07-23T12:25:00,12455.95,12592.60,12182.65,18,44.52,2.49,2024-07-23T13:25:00,12592.60,STOP,-2459.70,-2797.86
rr_2.0_spike_2x,MARUTI,2024-10-29,SHORT,2024-10-29T13:25:00,11182.40,11338.40,10870.40,16,61.38,8.13,2024-10-29T13:35:00,10870.40,TARGET,4992.00,4727.37
rr_2.0_spike_2x,MARUTI,2024-10-30,LONG,2024-10-30T12:20:00,11433.05,11370.45,11558.25,26,36.95,3.75,2024-10-30T13:45:00,11413.75,TIME_STOP,-501.80,-947.31
rr_2.0_spike_2x,MARUTI,2025-01-02,LONG,2025-01-02T12:40:00,11766.00,11686.20,11925.60,25,36.36,3.51,2025-01-02T14:05:00,11834.00,TIME_STOP,1700.00,1257.50
rr_2.0_spike_2x,MARUTI,2025-02-01,LONG,2025-02-01T12:10:00,12493.00,12411.55,12655.90,24,59.28,5.43,2025-02-01T12:10:00,12655.90,TARGET,3909.60,3456.92
rr_2.0_spike_2x,MARUTI,2025-04-30,LONG,2025-04-30T12:30:00,12256.00,12195.00,12378.00,24,40.71,3.10,2025-04-30T12:45:00,12195.00,STOP,-1464.00,-1904.12
rr_2.0_spike_2x,MARUTI,2026-01-07,SHORT,2026-01-07T13:45:00,16541.00,16640.00,16343.00,18,57.07,2.27,2026-01-07T13:55:00,16640.00,STOP,-1782.00,-2229.94
rr_2.0_spike_2x,TITAN,2024-04-18,SHORT,2024-04-18T13:45:00,3564.75,3594.35,3505.55,84,14.07,2.78,2024-04-18T14:55:00,3505.55,TARGET,4972.80,4527.37
rr_2.0_spike_2x,TITAN,2024-05-03,SHORT,2024-05-03T13:35:00,3500.15,3509.85,3480.75,85,11.89,5.39,2024-05-03T13:55:00,3509.85,STOP,-824.50,-1271.39
rr_2.0_spike_2x,TITAN,2024-06-06,SHORT,2024-06-06T13:10:00,3298.25,3310.40,3273.95,90,10.41,2.01,2024-06-06T13:15:00,3310.40,STOP,-1093.50,-1539.58
rr_2.0_spike_2x,TITAN,2024-07-23,LONG,2024-07-23T12:15:00,3378.05,3259.95,3614.25,21,15.58,60.87,2024-07-23T13:40:00,3416.55,TIME_STOP,808.50,701.49
rr_2.0_spike_2x,TITAN,2024-08-21,LONG,2024-08-21T11:50:00,3543.35,3534.00,3562.05,84,10.82,2.01,2024-08-21T12:00:00,3562.05,TARGET,1570.80,1123.16
rr_2.0_spike_2x,TITAN,2024-09-05,LONG,2024-09-05T11:35:00,3729.00,3722.70,3741.60,80,11.74,2.12,2024-09-05T11:40:00,3722.70,STOP,-504.00,-951.10
rr_2.0_spike_2x,TITAN,2024-10-04,SHORT,2024-10-04T12:45:00,3707.50,3723.95,3674.60,80,12.60,3.47,2024-10-04T14:10:00,3691.40,TIME_STOP,1288.00,844.07
rr_2.0_spike_2x,TITAN,2024-11-04,SHORT,2024-11-04T11:05:00,3199.20,3201.00,3195.60,93,11.66,2.55,2024-11-04T11:05:00,3201.00,STOP,-167.40,-613.81
rr_2.0_spike_2x,TITAN,2024-11-05,SHORT,2024-11-05T11:50:00,3197.60,3207.10,3178.60,93,9.89,2.42,2024-11-05T11:55:00,3207.10,STOP,-883.50,-1330.23
rr_2.0_spike_2x,TITAN,2024-12-13,LONG,2024-12-13T12:00:00,3439.30,3418.40,3481.10,87,11.18,4.13,2024-12-13T13:05:00,3481.10,TARGET,3636.60,3185.04
rr_2.0_spike_2x,TITAN,2024-12-23,LONG,2024-12-23T11:00:00,3400.00,3379.50,3441.00,88,11.52,3.49,2024-12-23T12:25:00,3400.55,TIME_STOP,48.40,-400.44
rr_2.0_spike_2x,TITAN,2025-01-06,SHORT,2025-01-06T11:50:00,3464.95,3487.35,3420.15,86,12.23,5.40,2025-01-06T12:10:00,3487.35,STOP,-1926.40,-2374.82
rr_2.0_spike_2x,TITAN,2025-01-28,LONG,2025-01-28T11:05:00,3337.60,3318.30,3376.20,89,10.72,3.16,2025-01-28T12:30:00,3345.00,TIME_STOP,658.60,212.54
rr_2.0_spike_2x,TITAN,2025-02-01,LONG,2025-02-01T12:05:00,3463.50,3427.95,3534.60,70,15.02,3.08,2025-02-01T12:20:00,3534.60,TARGET,4977.00,4609.60
rr_2.0_spike_2x,TITAN,2025-02-04,LONG,2025-02-04T13:15:00,3558.95,3542.65,3591.55,84,11.07,3.44,2025-02-04T13:45:00,3591.55,TARGET,2738.40,2287.92
rr_2.0_spike_2x,TITAN,2025-04-01,SHORT,2025-04-01T11:35:00,3004.40,3014.90,2983.40,99,9.80,2.04,2025-04-01T13:00:00,2987.50,TIME_STOP,1673.10,1228.20
rr_2.0_spike_2x,TITAN,2025-04-08,SHORT,2025-04-08T13:55:00,3122.25,3132.20,3102.35,96,10.32,2.53,2025-04-08T14:00:00,3132.20,STOP,-955.20,-1405.52
rr_2.0_spike_2x,TITAN,2025-05-07,LONG,2025-05-07T11:15:00,3348.00,3337.90,3368.20,89,11.59,2.43,2025-05-07T11:35:00,3368.20,TARGET,1797.80,1349.49
rr_2.0_spike_2x,TITAN,2025-05-08,LONG,2025-05-08T11:10:00,3396.70,3386.40,3417.30,88,11.14,4.34,2025-05-08T11:10:00,3386.40,STOP,-906.40,-1354.08
rr_2.0_spike_2x,TITAN,2025-05-26,LONG,2025-05-26T11:20:00,3620.70,3603.30,3655.50,82,11.24,5.48,2025-05-26T12:35:00,3603.30,STOP,-1426.80,-1871.08
rr_2.0_spike_2x,TITAN,2025-06-24,SHORT,2025-06-24T13:40:00,3518.30,3525.10,3504.70,85,11.66,3.56,2025-06-24T13:40:00,3525.10,STOP,-578.00,-1027.02
rr_2.0_spike_2x,TITAN,2026-02-11,SHORT,2026-02-11T11:05:00,4258.90,4276.00,4224.70,70,18.95,2.47,2026-02-11T12:30:00,4243.50,TIME_STOP,1078.00,631.62
rr_2.0_spike_2x,HINDALCO,2024-04-15,LONG,2024-04-15T12:30:00,622.35,620.00,627.05,482,2.15,2.10,2024-04-15T12:40:00,620.00,STOP,-1132.70,-1581.81
rr_2.0_spike_2x,HINDALCO,2024-05-07,SHORT,2024-05-07T11:20:00,623.25,625.70,618.35,481,2.17,4.02,2024-05-07T11:25:00,618.35,TARGET,2356.90,1908.99
rr_2.0_spike_2x,HINDALCO,2024-05-08,LONG,2024-05-08T14:05:00,633.00,631.20,636.60,473,2.36,2.21,2024-05-08T14:05:00,631.20,STOP,-851.40,-1299.87
rr_2.0_spike_2x,HINDALCO,2024-05-29,LONG,2024-05-29T12:05:00,700.30,696.55,707.80,428,2.24,4.29,2024-05-29T12:35:00,707.80,TARGET,3210.00,2758.00
rr_2.0_spike_2x,HINDALCO,2024-06-04,SHORT,2024-06-04T11:15:00,636.85,649.90,610.75,191,5.96,2.28,2024-06-04T12:30:00,610.75,TARGET,4985.10,4806.38
rr_2.0_spike_2x,HINDALCO,2024-06-05,LONG,2024-06-05T13:25:00,673.45,669.75,680.85,445,3.57,2.61,2024-06-05T14:00:00,680.85,TARGET,3293.00,2841.00
rr_2.0_spike_2x,HINDALCO,2024-07-23,SHORT,2024-07-23T12:20:00,646.35,655.00,629.05,289,2.19,4.24,2024-07-23T12:40:00,655.00,STOP,-2499.85,-2781.92
rr_2.0_spike_2x,HINDALCO,2024-09-12,LONG,2024-09-12T14:05:00,668.90,664.95,676.80,448,2.07,6.55,2024-09-12T14:50:00,676.80,TARGET,3539.20,3087.04
rr_2.0_spike_2x,HINDALCO,2024-09-19,LONG,2024-09-19T12:45:00,684.15,680.55,691.35,438,3.10,2.11,2024-09-19T13:30:00,680.55,STOP,-1576.80,-2025.10
rr_2.0_spike_2x,HINDALCO,2024-09-26,LONG,2024-09-26T11:45:00,730.45,727.20,736.95,410,2.23,6.90,2024-09-26T13:10:00,733.25,TIME_STOP,1148.00,697.91
rr_2.0_spike_2x,HINDALCO,2024-10-18,LONG,2024-10-18T11:40:00,748.00,742.10,759.80,401,2.31,4.54,2024-10-18T13:05:00,751.25,TIME_STOP,1303.25,852.35
rr_2.0_spike_2x,HINDALCO,2024-10-22,SHORT,2024-10-22T13:10:00,727.00,730.20,720.60,412,2.20,3.60,2024-10-22T14:35:00,720.60,TARGET,2636.80,2189.49
rr_2.0_spike_2x,HINDALCO,2024-11-21,LONG,2024-11-21T12:00:00,652.55,649.00,659.65,459,2.09,20.20,2024-11-21T12:00:00,649.00,STOP,-1629.45,-2077.51
rr_2.0_spike_2x,HINDALCO,2025-01-10,LONG,2025-01-10T11:20:00,580.50,579.65,582.20,516,2.17,2.15,2025-01-10T11:20:00,579.65,STOP,-438.60,-887.58
rr_2.0_spike_2x,HINDALCO,2025-01-16,LONG,2025-01-16T11:25:00,604.25,599.40,613.95,496,2.05,2.16,2025-01-16T12:50:00,603.35,TIME_STOP,-446.40,-895.63
rr_2.0_spike_2x,HINDALCO,2025-01-31,LONG,2025-01-31T11:10:00,592.15,591.40,593.65,506,1.81,2.00,2025-01-31T11:15:00,593.65,TARGET,759.00,308.99
rr_2.0_spike_2x,HINDALCO,2025-02-01,SHORT,2025-02-01T12:35:00,586.15,588.30,581.85,511,2.22,2.62,2025-02-01T12:35:00,588.30,STOP,-1098.65,-1548.76
rr_2.0_spike_2x,HINDALCO,2025-02-03,LONG,2025-02-03T13:25:00,574.85,570.80,582.95,521,1.91,5.21,2025-02-03T14:50:00,574.70,TIME_STOP,-78.15,-527.34
rr_2.0_spike_2x,HINDALCO,2025-02-07,LONG,2025-02-07T11:30:00,608.10,607.25,609.80,493,1.95,2.09,2025-02-07T11:30:00,607.25,STOP,-419.05,-868.43
rr_2.0_spike_2x,HINDALCO,2025-04-08,LONG,2025-04-08T12:55:00,565.95,562.70,572.45,530,1.86,7.41,2025-04-08T14:20:00,566.75,TIME_STOP,424.00,-26.25
rr_2.0_spike_2x,HINDALCO,2025-05-09,LONG,2025-05-09T13:00:00,626.35,623.75,631.55,478,1.96,2.75,2025-05-09T13:20:00,623.75,STOP,-1242.80,-1690.96
rr_2.0_spike_2x,HINDALCO,2025-05-12,LONG,2025-05-12T12:35:00,651.65,640.00,674.95,214,2.34,5.65,2025-05-12T14:00:00,648.15,TIME_STOP,-749.00,-957.62
rr_2.0_spike_2x,HINDALCO,2025-06-23,LONG,2025-06-23T12:00:00,654.70,652.15,659.80,458,2.00,5.56,2025-06-23T12:15:00,659.80,TARGET,2335.80,1884.27
rr_2.0_spike_2x,HINDALCO,2026-01-30,SHORT,2026-01-30T13:15:00,957.00,962.10,946.80,313,2.96,3.24,2026-01-30T13:25:00,962.10,STOP,-1596.30,-2046.81
rr_2.0_spike_2x,HINDALCO,2026-02-02,SHORT,2026-02-02T11:30:00,901.85,904.95,895.65,332,3.03,2.10,2026-02-02T11:30:00,904.95,STOP,-1029.20,-1479.09
rr_2.0_spike_2x,JINDALSTEL,2024-03-18,LONG,2024-03-18T11:45:00,794.65,792.30,799.35,377,3.54,2.19,2024-03-18T11:50:00,799.35,TARGET,1771.90,1321.20
rr_2.0_spike_2x,JINDALSTEL,2024-03-19,LONG,2024-03-19T12:25:00,799.95,798.00,803.85,375,2.67,2.15,2024-03-19T13:10:00,803.85,TARGET,1462.50,1011.43
rr_2.0_spike_2x,JINDALSTEL,2024-04-09,SHORT,2024-04-09T12:40:00,917.00,923.90,903.20,327,3.05,2.57,2024-04-09T14:05:00,908.15,TIME_STOP,2893.95,2446.33
rr_2.0_spike_2x,JINDALSTEL,2024-04-10,LONG,2024-04-10T12:50:00,905.50,901.85,912.80,331,2.73,3.29,2024-04-10T14:00:00,901.85,STOP,-1208.15,-1656.82
rr_2.0_spike_2x,JINDALSTEL,2024-04-18,LONG,2024-04-18T11:00:00,921.40,920.20,923.80,325,3.14,2.10,2024-04-18T11:00:00,920.20,STOP,-390.00,-838.89
rr_2.0_spike_2x,JINDALSTEL,2024-04-19,LONG,2024-04-19T13:30:00,926.30,922.05,934.80,323,3.65,2.81,2024-04-19T14:55:00,927.00,TIME_STOP,226.10,-222.86
rr_2.0_spike_2x,JINDALSTEL,2024-05-03,SHORT,2024-05-03T12:15:00,935.40,936.80,932.60,320,3.01,2.29,2024-05-03T12:15:00,936.80,STOP,-448.00,-897.33
rr_2.0_spike_2x,JINDALSTEL,2024-05-08,LONG,2024-05-08T12:20:00,943.15,939.00,951.45,318,3.12,6.76,2024-05-08T12:25:00,939.00,STOP,-1319.70,-1768.59
