date,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
2014-05-26,1238206.5,1233976.375,1233976.375,1233976.375,1233976.375,1238206.5,1238206.5,1233976.375,1238206.5,1233976.375,1238206.5,1238206.5,1233976.375,1233976.375,1233976.375,1233976.375,1238206.5,1233976.375,1238206.5,1238206.5,1238206.5,1238206.5,1233976.375,1238206.5,1233976.375,1238206.5,1233976.375,1238206.5,1233976.375,1238206.5
2014-05-27,1234606.1676914485,1230394.049662048,1230394.049662048,1230394.049662048,1230394.049662048,1234606.1676914485,1234606.1676914485,1230394.049662048,1234606.1676914485,1230394.049662048,1234606.1676914485,1234606.1676914485,1230394.049662048,1230394.049662048,1230394.049662048,1230394.049662048,1234606.1676914485,1230394.049662048,1234606.1676914485,1234606.1676914485,1234606.1676914485,1234606.1676914485,1230394.049662048,1234606.1676914485,1230394.049662048,1234606.1676914485,1230394.049662048,1234606.1676914485,1230394.049662048,1234606.1676914485
2014-05-28,1237463.125,1233245.875,1233245.875,1233245.875,1233245.875,1237463.125,1237463.125,1233245.875,1237463.125,1233245.875,1237463.125,1237463.125,1233245.875,1233245.875,1233245.875,1233245.875,1237463.125,1233245.875,1237463.125,1237463.125,1237463.125,1237463.125,1233245.875,1237463.125,1233245.875,1237463.125,1233245.875,1237463.125,1233245.875,1237463.125
2014-05-29,1230703.25,1226505.125,1226505.0,1226505.125,1226505.125,1230703.25,1230703.375,1226505.0,1230703.25,1226505.0,1230703.375,1230703.375,1226505.125,1226505.125,1226505.125,1226505.125,1230703.375,1226505.125,1230703.375,1230703.25,1230703.375,1230703.375,1226505.125,1230703.25,1226505.0,1230703.375,1226505.125,1230703.375,1226505.125,1230703.375
2014-05-30,1229241.25,1225041.75,1225041.75,1225041.75,1225041.75,1229241.25,1229241.25,1225041.75,1229241.25,1225041.75,1229241.25,1229241.25,1225041.75,1225041.75,1225041.75,1225041.75,1229241.25,1225041.75,1229241.25,1229241.25,1229241.25,1229241.25,1225041.75,1229241.25,1225041.75,1229241.25,1225041.75,1229241.25,1225041.75,1229241.25
2014-06-02,1242582.625,1238321.25,1238321.25,1238321.25,1238321.25,1242582.75,1242582.75,1238321.25,1242582.75,1238321.25,1242582.75,1242582.625,1238321.25,1238321.25,1238321.25,1238321.25,1242582.625,1238321.25,1242582.625,1242582.75,1242582.75,1242582.75,1238321.25,1242582.75,1238321.25,1242582.625,1238321.25,1242582.75,1238321.25,1242582.75
2014-06-03,1244329.75,1240067.0,1240067.0,1240067.0,1240067.0,1244329.875,1244329.75,1240067.0,1244329.875,1240067.0,1244329.875,1244329.75,1240067.0,1240067.0,1240067.0,1240067.0,1244329.75,1240067.0,1244329.75,1244329.75,1244329.75,1244329.75,1240067.0,1244329.875,1240067.0,1244329.75,1240067.0,1244329.875,1240067.0,1244329.75
2014-06-04,1246800.375,1242539.75,1242539.75,1242539.75,1242539.75,1246800.375,1246800.375,1242539.875,1246800.375,1242539.75,1246800.375,1246800.375,1242539.875,1242539.875,1242539.75,1242539.75,1246800.375,1242539.75,1246800.375,1246800.375,1246800.375,1246800.375,1242539.875,1246800.375,1242539.75,1246800.375,1242539.875,1246800.375,1242539.75,1246800.375
2014-06-05,1269928.25,1266905.875,1268579.75,1267601.0,1267600.875,1272915.375,1271934.25,1265602.375,1271934.375,1268579.75,1269928.375,1272915.375,1266906.0,1268579.75,1266905.875,1267601.0,1272915.5,1265602.5,1269928.375,1272915.5,1272915.5,1269928.375,1266905.875,1269928.25,1268579.625,1271934.25,1265602.5,1272915.5,1266905.75,1272915.375
2014-06-06,1270866.125,1264725.75,1267068.5,1263767.625,1263767.5,1271397.75,1268087.375,1266538.5,1268087.625,1267068.5,1270866.125,1271398.0,1264725.875,1267068.625,1264725.75,1263767.625,1271397.75,1266538.25,1270866.125,1271397.75,1271397.75,1270866.125,1264725.875,1270866.25,1267068.5,1268087.375,1266538.5,1271397.875,1264725.75,1271397.875
2014-06-09,1291467.5,1285161.75,1280297.25,1287964.375,1287964.375,1284664.125,1292359.125,1287076.5,1292359.125,1280297.25,1291467.5,1284664.125,1285161.75,1280297.25,1285161.75,1287964.5,1284664.125,1287076.5,1291467.5,1284664.125,1284664.125,1291467.5,1285161.75,1291467.5,1280297.25,1292359.125,1287076.25,1284664.125,1285161.75,1284664.125
2014-06-10,1295554.375,1285980.125,1277529.375,1293437.25,1293437.25,1281891.25,1297854.25,1291144.5,1297854.25,1277529.375,1295554.5,1281891.25,1285980.25,1277529.375,1285980.125,1293437.375,1281891.25,1291144.5,1295554.375,1281891.25,1281891.25,1295554.375,1285980.125,1295554.5,1277529.25,1297854.25,1291144.5,1281891.25,1285980.125,1281891.25
2014-06-11,1268348.375,1257401.25,1254063.0,1265562.75,1265562.625,1258355.5,1269894.375,1264021.0,1269894.5,1254063.0,1268348.375,1258355.5,1257401.25,1254063.0,1257401.25,1265562.75,1258355.5,1264021.0,1268348.375,1258355.5,1258355.5,1268348.375,1257401.25,1268348.375,1254063.0,1269894.375,1264021.0,1258355.5,1257401.25,1258355.5
2014-06-12,1270853.0,1258728.125,1256909.0,1265164.25,1265164.25,1261212.875,1269495.75,1266515.625,1267856.25,1256909.0,1270853.0,1261212.875,1258728.125,1256909.0,1258727.875,1265164.5,1261212.875,1266515.625,1270853.0,1261212.875,1261212.875,1270853.0,1258728.125,1270853.0,1256909.0,1271637.125,1266515.5,1261212.75,1258728.125,1261212.875
2014-06-13,1228264.375,1216343.875,1217694.75,1223298.5,1223298.5,1221868.0,1227490.5,1224071.375,1227514.875,1217694.75,1228264.375,1221868.0,1216343.875,1217694.75,1216343.875,1223298.5,1221868.0,1224071.375,1228264.375,1221868.0,1221868.0,1228264.375,1216343.875,1228264.375,1217694.75,1229001.625,1224071.375,1221868.0,1216343.875,1221868.0
2014-06-16,1237277.75,1223115.75,1230844.375,1228478.625,1228478.625,1235064.625,1232691.0,1233045.625,1238259.125,1230844.375,1237277.875,1235064.625,1223115.75,1230844.375,1223115.75,1228478.625,1235064.625,1233045.625,1237277.75,1235064.625,1235064.625,1237277.875,1223115.75,1237277.75,1230844.375,1236000.0,1233045.625,1235064.625,1223115.75,1235064.625
2014-06-17,1247477.75,1232554.5,1240983.75,1237855.125,1237855.125,1245231.75,1242093.5,1243215.125,1246609.125,1240983.75,1247477.75,1245231.75,1232554.5,1240983.75,1232554.5,1237855.125,1245231.75,1243215.125,1247477.75,1245231.75,1245231.75,1247477.75,1232554.5,1247477.75,1240983.75,1245553.875,1243215.125,1245231.75,1232554.5,1245231.75
2014-06-18,1241646.5,1226823.5,1235205.5,1234056.125,1234056.125,1239438.375,1238285.375,1237400.25,1243595.25,1235205.5,1241646.5,1239438.375,1226823.5,1235205.5,1226823.375,1234056.125,1239438.375,1237400.25,1241646.5,1239438.5,1239438.375,1241646.5,1226823.5,1241646.5,1235205.5,1239770.625,1237400.25,1239438.375,1226823.5,1239438.375
2014-06-19,1241096.75,1229963.5,1234696.625,1233031.875,1233031.875,1238928.125,1237258.75,1236860.75,1244310.5,1234696.625,1241096.75,1238928.125,1229963.5,1234696.625,1229963.5,1233031.75,1238928.125,1236860.75,1241096.75,1238928.125,1238928.125,1241096.75,1229963.5,1241096.75,1234696.625,1242645.25,1236860.75,1238928.125,1229963.5,1238928.125
2014-06-20,1230776.5,1221028.75,1224415.75,1222845.5,1222845.5,1228620.125,1227045.5,1226571.25,1234819.125,1224415.75,1230776.5,1228620.125,1221028.75,1224415.75,1221028.75,1222845.5,1228620.125,1226571.25,1230776.5,1228620.125,1228620.125,1230776.5,1221028.75,1230776.5,1224415.75,1233600.5,1226571.25,1228620.125,1221028.75,1228620.125
2014-06-23,1231145.5,1221422.25,1224800.125,1224935.0,1224935.0,1229005.625,1229141.375,1226940.0,1235189.375,1224800.125,1231145.5,1229005.625,1221422.25,1224800.125,1221422.25,1224935.0,1229005.625,1226940.0,1231145.5,1229005.625,1229005.625,1231145.5,1221422.25,1231145.5,1224800.125,1233974.5,1226940.0,1229005.625,1221422.25,1229005.625
2014-06-24,1246187.5,1236349.625,1239756.125,1238208.125,1238208.0,1244019.0,1242466.75,1241923.5,1250276.5,1239756.125,1246187.5,1244019.0,1236349.5,1239756.125,1236349.625,1238208.0,1244019.0,1241923.5,1246187.5,1244019.0,1244019.0,1246187.5,1236349.5,1246187.5,1239756.125,1249050.375,1241923.5,1244019.0,1236349.625,1244019.125
2014-06-25,1279511.75,1269393.75,1272876.5,1264765.0,1264764.875,1277256.0,1269120.5,1275127.875,1283665.875,1272876.5,1279511.75,1277256.0,1269393.75,1272876.375,1269393.75,1264764.875,1277256.0,1275127.75,1279511.75,1277256.0,1277256.0,1279511.75,1269393.75,1279511.75,1272876.5,1282410.875,1275127.875,1277256.0,1269393.75,1277256.0
2014-06-26,1271599.25,1261576.125,1265040.125,1261416.625,1261416.625,1269386.375,1265750.25,1267253.25,1275725.0,1265040.125,1271599.125,1269386.375,1261576.125,1265040.125,1261576.125,1261416.625,1269386.375,1267253.25,1271599.125,1269386.375,1269386.375,1271599.25,1261576.125,1271599.25,1265040.125,1274478.625,1267253.25,1269386.375,1261576.125,1269386.375
2014-06-27,1259132.0,1249210.25,1252640.875,1250437.0,1250437.0,1256947.75,1254721.875,1254839.5,1263212.75,1252640.875,1259132.0,1256947.75,1249210.25,1252640.875,1249210.25,1250437.0,1256947.75,1254839.5,1259132.0,1256947.75,1256947.75,1259132.0,1249210.25,1259132.0,1252640.875,1261981.0,1254839.5,1256947.75,1249210.25,1256947.75
2014-06-30,1286889.875,1273806.25,1280348.75,1280191.25,1281568.25,1284657.5,1282907.75,1284496.25,1291116.875,1280955.625,1283924.75,1283367.625,1278728.5,1277304.0,1278823.75,1276550.625,1288416.875,1286259.25,1283924.75,1285361.0,1284753.375,1286986.0,1276747.25,1288886.25,1283904.625,1293536.875,1279551.25,1285361.0,1275465.5,1289706.5
2014-07-01,1319719.75,1305438.375,1316212.0,1315673.0,1319602.25,1317487.625,1316852.75,1314688.75,1327164.5,1311726.5,1315697.75,1316794.625,1308883.875,1308961.25,1312125.0,1312916.0,1323523.0,1321261.375,1315697.75,1316247.5,1320748.875,1322986.875,1309426.5,1319170.75,1315726.0,1328678.875,1311227.25,1316247.375,1308738.5,1324216.125
2014-07-02,1320141.375,1314244.875,1319577.625,1316578.75,1318924.125,1317893.75,1321639.5,1317405.375,1330567.25,1318968.375,1324594.25,1321769.125,1311563.875,1317794.375,1317761.375,1315408.375,1325307.625,1323060.875,1324594.25,1323517.125,1324129.5,1326387.75,1309826.0,1321892.0,1314537.875,1330474.875,1320098.25,1323517.125,1313678.0,1321432.375
2014-07-03,1310602.25,1309694.75,1312607.5,1305897.75,1309377.25,1308402.625,1314440.5,1307091.625,1323493.875,1310050.75,1319951.5,1313633.25,1301351.75,1313203.5,1310030.25,1309041.375,1313970.75,1311716.75,1319951.5,1314571.75,1317134.875,1319349.875,1300419.875,1311542.625,1300750.125,1319058.75,1315471.625,1314571.75,1305618.875,1308740.125
2014-07-04,1323666.0,1321174.0,1328944.5,1326340.375,1331412.125,1321451.25,1331711.25,1322068.75,1339948.625,1326746.25,1331506.5,1328425.5,1316276.875,1324705.125,1328280.75,1324305.375,1335576.625,1333279.125,1331506.5,1331325.875,1333529.125,1335765.5,1313394.625,1326570.875,1318945.5,1340732.625,1326987.0,1331325.875,1320326.625,1328602.25
2014-07-07,1347908.625,1347374.25,1356403.0,1354065.75,1361930.0,1345654.375,1359332.125,1348469.875,1367621.75,1353641.125,1357926.25,1353165.25,1342551.25,1350989.25,1357884.25,1351424.875,1363740.75,1361391.75,1357926.25,1358312.5,1361082.875,1363364.75,1337436.5,1353063.5,1343674.75,1368988.25,1353313.375,1358312.5,1344902.5,1356231.0
2014-07-08,1256598.0,1252883.75,1260629.375,1255978.5,1262082.875,1254451.5,1264429.0,1251538.5,1271178.125,1253755.625,1262757.25,1258852.375,1245993.375,1256284.375,1256441.5,1258479.875,1262432.625,1260288.625,1262757.25,1258072.875,1264962.5,1267126.375,1246763.75,1255823.5,1247626.0,1267417.5,1258449.75,1258072.875,1251137.25,1258029.25
2014-07-09,1228895.25,1226449.75,1230050.75,1230829.0,1229842.875,1226784.75,1236166.75,1226299.5,1240373.5,1232652.375,1236135.75,1235301.25,1220846.0,1229790.25,1228292.25,1227955.375,1237155.25,1235065.0,1236135.75,1236894.875,1234275.25,1236398.0,1219258.5,1230498.625,1225448.375,1242068.375,1231918.75,1236894.875,1227720.5,1228636.25
2014-07-10,1220877.262502856,1221794.25,1225393.875,1226166.375,1225180.125,1218770.120021148,1231490.75,1218306.8270714222,1235705.75,1227995.875,1231463.75,1230627.0,1212871.1303306154,1225133.25,1223637.125,1223292.25,1232481.375,1230407.125,1231463.75,1232221.0,1229600.75,1231726.0,1211283.2955491333,1222480.9449162928,1217463.3046377613,1237401.5,1227260.25,1232221.0,1223065.25,1220621.962094554
2014-07-11,1221119.5000549399,1221186.125,1224784.125,1225559.25,1224572.75,1219011.939489406,1230881.75,1218548.5546164762,1235090.875,1227386.75,1230850.75,1230015.375,1213111.7793644113,1224523.5,1223029.375,1222684.5,1231870.125,1229796.875,1230850.75,1231609.625,1228989.0,1231113.0,1211523.6295363454,1222723.5006593317,1217704.8648172528,1236787.75,1226649.375,1231609.625,1222457.375,1220864.148991795
2014-07-14,1221361.7856700302,1218913.255290093,1222505.1603914495,1223287.6708536814,1222301.040078845,1219253.8069377174,1228602.5276359057,1218790.3301233444,1232792.5617547946,1225108.2472765208,1228559.963295841,1227728.7253654592,1213352.4761460312,1222244.4796647523,1220756.8409406263,1220412.3856175125,1229583.8455158344,1227514.6225143527,1228559.9632958411,1229323.2946614828,1226702.0964237335,1228822.2770603735,1211764.0112088723,1222966.10452851,1217946.4729253515,1234492.3535109486,1224366.4497157969,1229323.2946614828,1220184.8076236998,1221106.3839419917
2014-07-15,1222632.875,1220181.75,1223777.125,1224560.75,1223573.0,1220522.625,1229880.875,1220058.75,1234075.5,1226382.875,1229838.25,1229006.5,1214615.125,1223516.375,1222027.25,1221682.375,1230863.25,1228791.875,1229838.25,1230602.625,1227978.375,1230101.125,1213025.125,1224238.75,1219213.875,1235776.875,1225640.5,1230602.625,1221454.25,1222376.875
2014-07-16,1226640.375,1224181.0,1227788.25,1228574.875,1227584.0,1224523.75,1233911.5,1224058.125,1238121.0,1230402.125,1233868.875,1233035.5,1218596.375,1227527.375,1226033.25,1225686.75,1234897.25,1232819.25,1233868.875,1234636.5,1232002.5,1234133.375,1217001.5,1228251.375,1223210.0,1239827.25,1229658.125,1234636.5,1225457.125,1226382.875
2014-07-17,1226258.125,1223799.5,1227405.75,1228192.0,1227201.25,1224142.0,1233527.25,1223676.5,1237735.0,1230018.75,1233484.625,1232651.0,1218216.625,1227144.75,1225651.125,1225304.75,1234512.5,1232435.25,1233484.625,1234251.75,1231618.875,1233748.75,1216622.125,1227868.625,1222828.875,1239441.0,1229274.875,1234251.75,1225075.5,1226000.875
2014-07-18,1226777.875,1224317.125,1227925.25,1228711.5,1227721.125,1224659.5,1234048.75,1224194.0,1238258.875,1230538.25,1234006.25,1233172.75,1218732.125,1227664.5,1226170.875,1225824.625,1235034.0,1232956.875,1234006.25,1234773.375,1232140.5,1234270.375,1217137.625,1228388.125,1223346.25,1239964.75,1229794.375,1234773.375,1225592.625,1226520.625
2014-07-21,1240939.625,1238447.25,1242101.25,1242916.0,1241897.0,1238791.125,1248297.0,1238323.375,1252557.375,1244749.5,1248254.5,1247417.875,1232816.25,1241840.375,1240330.5,1239981.875,1249286.875,1247200.625,1248254.5,1249025.25,1246379.75,1248520.0,1231215.0,1242566.375,1237472.0,1254270.0,1244003.375,1249025.25,1239727.375,1240681.25
2014-07-22,1232079.5,1229595.625,1233228.875,1234011.875,1233025.0,1229937.75,1239369.5,1229472.625,1243604.875,1235836.875,1239327.375,1238494.5,1223990.125,1232968.375,1231473.25,1231127.25,1240354.25,1238278.625,1239327.375,1240093.875,1237462.875,1239591.125,1222397.0,1233691.5,1228625.5,1245309.0,1235093.625,1240093.875,1230869.875,1231822.75
2014-07-23,1224909.875,1222452.5,1226069.25,1226840.5,1225865.25,1222794.0,1232168.125,1222330.5,1236383.25,1228666.125,1232125.75,1231295.5,1216878.875,1225808.5,1224305.0,1223960.75,1233149.5,1231080.25,1232125.75,1232890.0,1230267.875,1232389.0,1215290.375,1226530.25,1221485.625,1238088.0,1227924.25,1232890.0,1223724.0,1224653.625
2014-07-24,1219430.875,1216992.0,1220591.25,1221343.25,1220387.0,1217334.125,1226657.875,1216869.375,1230858.0,1223171.25,1226615.5,1225783.25,1211430.25,1220330.375,1218824.75,1218479.125,1227641.875,1225567.5,1226615.5,1227381.75,1224752.5,1226879.25,1209837.875,1221053.5,1216022.5,1232564.875,1222428.0,1227381.75,1218266.0,1219174.0
2014-07-25,1205440.125,1203003.375,1206561.25,1207273.75,1206357.75,1203344.875,1212546.0,1202880.25,1216705.75,1209061.875,1212504.25,1211672.125,1197483.5,1206301.125,1204834.625,1204489.125,1213529.875,1211456.375,1212504.25,1213269.75,1210641.5,1212767.5,1195892.0,1207023.375,1202034.125,1218372.875,1208319.25,1213269.75,1204276.125,1205183.875
2014-07-28,1199594.5,1197165.0,1200704.0,1201413.25,1200500.5,1197505.75,1206661.125,1197042.625,1210798.875,1203188.25,1206619.5,1205789.625,1191671.0,1200443.75,1198990.5,1198646.75,1207641.75,1205574.75,1206619.5,1207382.5,1204763.25,1206881.75,1190084.375,1201164.5,1196199.0,1212452.875,1202447.25,1207382.5,1198434.5,1199339.0
2014-07-30,1203168.625,1200739.25,1204293.125,1205002.25,1204089.5,1201079.875,1210264.875,1200616.875,1214417.25,1206792.125,1210223.25,1209393.375,1195230.625,1204032.875,1202564.75,1202221.0,1211245.5,1209178.375,1210223.25,1210986.125,1208367.0,1210485.5,1193644.0,1204753.625,1199773.25,1216086.0,1206051.0,1210986.125,1202008.75,1202913.25
2014-07-31,1204272.375,1201839.0,1205394.5,1206105.5,1205191.0,1202180.125,1211372.75,1201716.25,1215528.625,1207893.875,1211331.125,1210500.0,1196324.75,1205134.25,1203667.625,1203323.0,1212355.25,1210284.625,1211331.125,1212095.5,1209471.375,1211593.875,1194735.5,1205856.0,1200871.125,1217196.0,1207151.875,1212095.5,1203110.375,1204016.625
2014-08-01,1196808.125,1194380.0,1197909.0,1198617.25,1197705.25,1194720.75,1203853.75,1194258.0,1207980.25,1200383.25,1203812.0,1202982.625,1188898.125,1197648.625,1196204.5,1195861.125,1204833.625,1202767.875,1203812.0,1204574.5,1201957.25,1204074.125,1187312.375,1198369.125,1193414.75,1209625.25,1199642.5,1204574.5,1195649.125,1196552.875
2014-08-04,1199386.375,1196953.5,1200489.5,1201199.875,1200285.75,1197294.625,1206447.25,1196830.875,1210583.0,1202969.25,1206405.5,1205574.625,1191459.5,1200229.0,1198781.75,1198437.25,1207429.375,1205359.25,1206405.5,1207169.75,1204546.375,1206668.25,1189870.5,1200950.75,1195986.0,1212231.25,1202227.25,1207169.75,1198224.75,1199130.625
2014-08-05,1196599.262862998,1194171.6103779254,1197699.999522996,1198408.0647884535,1197496.2526598629,1194512.166617737,1203643.6716652543,1194049.550547857,1207769.4519235548,1200173.8501265042,1203601.9622643904,1202772.7025187167,1188690.6084724476,1197439.5236772054,1195995.739052231,1195652.4991966484,1204623.4300794762,1202557.9901393855,1203601.9622643907,1204364.316187045,1201747.5265693062,1203864.0474465848,1187105.1173559728,1198160.0753673553,1193206.430799488,1209414.0926170405,1199433.0656181423,1204364.316187045,1195440.5046498284,1196344.1103174307
2014-08-06,1196836.6833516613,1194408.5491895084,1197937.6384117901,1198645.8441663878,1197733.8511226922,1194749.1730000023,1203882.4898540766,1194286.4651412198,1208009.0887195712,1200411.9798586722,1203840.7721775381,1203011.3478962006,1188926.4597836526,1197677.1108842841,1196233.0397941065,1195889.7318353779,1204862.4426648095,1202796.5929152067,1203840.7721775384,1204603.2773608917,1201985.9685388636,1204102.9093607606,1187340.6540856068,1198397.8055410392,1193443.1781071862,1209654.055730655,1199671.048369257,1204603.2773608917,1195677.6952261478,1196581.480180589
2014-08-07,1197074.1509475645,1194645.5350127602,1198175.3244511576,1198883.67072277,1197971.4967280738,1194986.2264073435,1204121.3554274603,1194523.4267414461,1208248.7730625712,1200650.1568388029,1204079.6294736052,1203250.0406239578,1189162.3578907526,1197914.7452316817,1196470.3876194626,1196127.0115440753,1205101.5026732748,1203035.2430328487,1204079.6294736054,1204842.2859476695,1202224.4578183356,1204341.8186681734,1187576.237548719,1198635.5828834085,1193679.9723885567,1209894.0664559985,1199909.0783391716,1204842.2859476695,1195914.9328640895,1196818.8971409423
2014-08-08,1197311.6656600542,1194882.5678570087,1198413.0576504534,1199121.5444669612,1198209.189485361,1195223.326849091,1204360.268394807,1194760.435357863,1208488.5049619884,1200888.381076271,1204318.5341619928,1203488.780711383,1189398.3028030326,1198152.4267287515,1196707.782537641,1196364.33833208,1205340.6101142815,1203273.9405017043,1204318.534161993,1205081.341956786,1202462.994417109,1204580.7753782265,1187811.8677545819,1198873.4074038218,1193916.8136529196,1210134.1248025175,1200147.1555372549,1205081.341956786,1196152.217572991,1197056.3612078354
2014-08-11,1197549.2274984787,1195119.6477315836,1198650.8380190348,1199359.4654083236,1198446.9294039097,1195460.474334577,1204599.22876552,1194997.4909997992,1208728.2844272587,1201126.6525804529,1204557.4862521044,1203727.5681678734,1189634.294529779,1198390.1553848486,1196945.2245579858,1196601.7122087332,1205579.7649972406,1203512.685331169,1204557.4862521046,1205320.4453976506,1202701.5783445728,1204819.7795003254,1188047.5447124697,1199111.27911164,1194153.7019095968,1210374.2307796609,1200385.2799728774,1205320.4453976506,1196389.549362192,1197293.8723906148
2014-08-12,1204373.0,1201934.625,1205487.625,1206200.5,1205283.625,1202277.625,1211468.5,1201812.5,1215623.625,1207974.25,1211426.75,1210594.625,1196418.875,1205226.875,1203766.75,1203423.25,1212453.375,1210377.625,1211426.75,1212192.0,1209555.625,1211691.25,1194817.0,1205950.25,1200964.375,1217276.0,1207230.75,1212192.0,1203208.875,1204117.625
2014-08-13,1200482.25,1198039.875,1201574.0,1202288.875,1201370.0,1198383.75,1207541.0,1197917.75,1211679.0,1204065.5,1207499.25,1206666.0,1192539.125,1201313.125,1199875.125,1199531.375,1208527.75,1206448.125,1207499.25,1208265.375,1205650.0,1207764.5,1190959.125,1202037.5,1197067.625,1213334.5,1203321.0,1208265.375,1199316.25,1200226.875
2014-08-14,1212294.875,1209828.0,1213392.875,1214119.875,1213188.75,1210178.0,1219421.125,1209705.75,1223602.125,1215914.875,1219379.375,1218540.0,1204272.0,1213132.0,1211681.5,1211337.875,1220420.25,1218316.0,1219379.375,1220151.75,1217517.75,1219650.75,1202679.625,1213862.625,1208843.625,1225275.875,1215164.125,1220151.75,1211116.625,1212039.375
2014-08-18,1221687.625,1219212.875,1222807.25,1223538.125,1222594.0,1219564.75,1228874.75,1219090.625,1233089.0,1225339.0,1228833.0,1227991.625,1213610.375,1222537.125,1221072.375,1220728.5,1229877.625,1227765.75,1228833.0,1229607.25,1226956.875,1229106.25,1212003.75,1223279.0,1218215.375,1234778.0,1224586.25,1229607.25,1220505.5,1221432.0
2014-08-19,1235463.75,1232960.0,1236591.625,1237336.75,1236382.75,1233319.0,1242732.5,1232837.75,1246998.5,1239159.5,1242690.75,1241842.0,1227295.875,1236326.0,1234841.25,1234497.25,1243749.875,1241609.0,1242690.75,1243472.375,1240794.5,1242971.25,1225669.125,1237070.375,1231952.5,1248704.5,1238399.5,1243472.375,1234267.0,1235208.125
2014-08-20,1246638.125,1244115.75,1247778.0,1248532.0,1247563.25,1244479.25,1253972.25,1243993.5,1258277.625,1250368.75,1253930.5,1253076.5,1238396.75,1247506.375,1246010.375,1245666.5,1254998.5,1252839.25,1253930.5,1254716.625,1252023.0,1254215.375,1236759.5,1248261.25,1243093.625,1260002.75,1249603.625,1254716.625,1245431.75,1246382.375
2014-08-21,1240840.5,1238330.625,1241980.25,1242726.0,1241762.75,1238690.75,1248143.375,1238208.25,1252426.25,1244552.375,1248101.625,1247248.25,1232638.125,1241705.875,1240214.875,1239871.0,1249161.25,1247015.75,1248101.625,1248884.25,1246197.5,1248381.5,1231007.25,1242458.625,1237315.375,1254141.125,1243789.125,1248884.25,1239639.75,1240584.875
2014-08-22,1232876.125,1230381.5,1234007.625,1234748.25,1233794.25,1230738.25,1240131.25,1230259.125,1244386.75,1236563.75,1240089.375,1239243.25,1224728.125,1233737.25,1232256.5,1231912.375,1241144.125,1239012.75,1240089.375,1240869.125,1238196.625,1240367.5,1223104.375,1234484.125,1229374.125,1246090.75,1235806.5,1240869.125,1231684.375,1232620.375
2014-08-25,1229608.125,1227115.5,1230729.0,1231471.875,1230521.75,1227473.25,1236839.625,1226993.125,1241085.25,1233284.875,1236797.75,1235957.0,1221481.75,1230465.0,1228993.25,1228649.25,1237854.875,1235725.125,1236797.75,1237578.5,1234914.75,1237077.25,1219861.5,1231206.875,1226111.625,1242786.75,1232532.5,1237578.5,1228420.25,1229352.25
2014-08-26,1229846.25,1227356.0,1230970.625,1231708.75,1230755.375,1227710.875,1237079.375,1227233.625,1241322.5,1233523.25,1237037.5,1236191.5,1221712.375,1230698.5,1229225.5,1228881.25,1238089.75,1235961.375,1237037.5,1237815.25,1235153.875,1237315.0,1220099.5,1231446.75,1226347.75,1243025.5,1232764.75,1237815.25,1228655.25,1229590.375
2014-08-27,1231046.25,1228553.0,1232172.0,1232910.25,1231955.375,1228908.375,1238286.25,1228430.5,1242533.375,1234726.375,1238244.5,1237396.5,1222903.5,1231898.5,1230424.0,1230079.75,1239297.375,1237166.875,1238244.5,1239023.25,1236358.875,1238521.875,1221290.0,1232647.75,1227544.25,1244237.5,1233966.375,1239023.25,1229853.25,1230790.375
2014-08-28,1236636.75,1234132.0,1237768.125,1238507.875,1237547.375,1234488.5,1243907.25,1234009.5,1248175.875,1240333.75,1243865.5,1243012.25,1228451.75,1237490.5,1236006.25,1235662.0,1244923.5,1242782.25,1243865.5,1244648.75,1241973.0,1244146.75,1226835.5,1238244.25,1233118.125,1249886.25,1239565.75,1244648.75,1235434.5,1236380.75
2014-09-01,1248798.25,1246269.25,1249942.0,1250687.0,1249715.25,1246628.5,1256137.0,1246146.75,1260451.0,1252532.0,1256095.125,1255232.0,1240526.25,1249657.25,1248154.125,1247809.5,1257164.5,1255000.625,1256095.25,1256887.5,1254187.25,1256383.75,1238899.875,1250421.0,1245244.125,1262176.375,1251750.0,1256887.5,1247579.75,1248542.0
2014-09-02,1245548.75,1243026.25,1246690.0,1247433.5,1246464.875,1243384.375,1252870.375,1242903.5,1257170.5,1249271.375,1252828.5,1251967.375,1237302.25,1246406.25,1244910.0,1244565.5,1253894.5,1251737.5,1252828.5,1253618.0,1250924.375,1253114.0,1235676.25,1247167.75,1242004.25,1258892.75,1248495.0,1253618.0,1244336.25,1245292.75
2014-09-03,1254138.25,1251599.625,1255288.5,1256037.25,1255060.5,1251959.75,1261509.75,1251475.875,1265840.75,1257886.75,1261467.75,1260600.75,1245834.125,1255000.875,1253493.125,1253148.75,1262542.125,1260369.5,1261467.75,1262262.375,1259552.5,1261757.75,1244197.375,1255768.625,1250569.375,1267575.25,1257103.75,1262262.375,1252916.25,1253882.25
2014-09-04,1245440.625,1242918.875,1246581.875,1247325.0,1246356.5,1243276.75,1252761.25,1242796.25,1257061.75,1249163.625,1252719.25,1251858.375,1237193.375,1246298.0,1244801.0,1244456.75,1253785.5,1251628.125,1252719.25,1253508.875,1250815.75,1253006.0,1235568.875,1247059.75,1241896.75,1258783.75,1248386.0,1253508.875,1244227.5,1245185.0
