date,off0,off1,off2,off3,off4,off5,off6,off7,off8,off9,off10,off11
2010-12-08,2.4586628001274824,2.939444110830917,2.87001192588532,2.596947225737011,2.6483266673536945,2.6317572368488493,3.0337510237260856,2.766703875013171,2.503484215770658,2.409416379866505,2.7535248795490106,2.636161714770672
2010-12-09,2.3999962986425736,2.8682901695099337,2.798482155202541,2.573504802788755,2.6489885668799533,2.6324149951570566,3.034509252833599,2.7673953606998665,2.504109914645665,2.38553608788634,2.7542130713932353,2.6368205738954384
2010-12-10,2.3988762142203317,2.866803141060812,2.7991815832737097,2.5741480019948,2.6496506318355713,2.633072917859603,3.0352676714462414,2.7680870192104265,2.5047357699023585,2.386132307841344,2.7549014352380903,2.6374795976896728
2010-12-13,2.4029372773747846,2.8719552229038356,2.799881186153793,2.5747913619564105,2.650312862261894,2.6337310049975757,3.0360262796113764,2.7687788505880446,2.505361781579822,2.386728676810331,2.7555899711265637,2.6381387861945305
2010-12-14,2.411926755604757,2.883422563573557,2.80058096388648,2.575434882713764,2.650975258200278,2.6343892566120726,3.0367850773763787,2.769470854875926,2.5059879497171504,2.3873251948305447,2.7562786791016545,2.6387981394511786
2010-12-15,2.4124498246502664,2.88404103339383,2.8012809165154726,2.5760785643070476,2.65163781969209,2.6350476727442014,3.0375440647886354,2.7701630321172863,2.5066142743534483,2.3879218619392377,2.7569675592063727,2.635504400899444
2010-12-16,2.411835728024858,2.8832023260207875,2.801981044084483,2.5767224067764603,2.652300546778706,2.6357062534350804,3.0383032418955453,2.770855382355352,2.507240755527829,2.3885186781736714,2.753526322000738,2.653295831594874
2010-12-20,2.410589930828851,2.8815541445011674,2.8026813466372333,2.5773664101622096,2.652963439501515,2.6363649987258375,3.039062608744519,2.7715479056333603,2.507867393279417,2.38553733756477,2.754034914617605,2.6441623190766315
2010-12-21,2.4111133921662513,2.8821730781621073,2.8033818242174586,2.5780105745045137,2.6536264979019135,2.637023908657612,3.039822165382979,2.772240601994559,2.5047370820243096,2.404479494284955,2.7711953760154295,2.6505219127845727
2010-12-22,2.4144170422050424,2.8863545330584675,2.8040824768689028,2.5786548998436003,2.6542897220213097,2.637682983271552,3.0405819118583595,2.7687803010306613,2.5187473068071284,2.420875696863012,2.7869582869895253,2.688059388273397
2010-12-23,2.411276143493367,2.8822779293310092,2.804783304635322,2.5792993862197076,2.654953111901122,2.6383422226088173,3.0367866682157825,2.758086380589997,2.5058063814351192,2.4128333136873654,2.772780646194707,2.6764031652672684
2010-12-24,2.412305462484516,2.8835450301885923,2.8054843075604827,2.579944033673084,2.655616667582779,2.635049053130881,3.036430602082068,2.74324850622861,2.491803461633846,2.40503717643845,2.757035860948883,2.6622879490546705
2010-12-27,2.413208546136205,2.884650360101012,2.806185485688163,2.580588842243988,2.652301936203415,2.6782823025083244,3.0641543836576437,2.7684133274792413,2.516362711946252,2.4304273923348494,2.784207018959037,2.6804825507378043
2010-12-28,2.416386353552481,2.888670508395454,2.8068868390621513,2.577367760332189,2.6542506037006666,2.6802975246159457,3.0628405931098435,2.7683257736708176,2.516667824250375,2.429607897571382,2.7849152916782494,2.670481828883285
2010-12-29,2.440161993468271,2.919084709154395,2.803383292787066,2.6652353381460756,2.7447300117973654,2.7721967372392724,3.1402231144139563,2.833530701300607,2.5767440478750836,2.5147484555586077,2.8509240894744794,2.7358836939209654
2010-12-30,2.4396754411626587,2.9146928375979826,2.7746698925288418,2.6522335780216286,2.7311270113368216,2.7583502545912757,3.130176282020751,2.822337465553355,2.5661048198085163,2.4920956803289833,2.838942361374455,2.7316425934128334
2010-12-31,2.438066890077706,2.936455908238784,2.7958505447207997,2.680106594012188,2.759879963843259,2.787373642874568,3.1614287827876053,2.8448178137543216,2.584067173874061,2.506485043584292,2.858902688666051,2.747393787838952
2011-01-03,2.452912755956428,2.9504894503494032,2.8084086390858807,2.6963471249480757,2.776908718935545,2.804482534151183,3.188943633626797,2.86041349961059,2.5911787170751492,2.51808988097652,2.867055886906674,2.756656587881651
2011-01-04,2.435490487120818,2.9447734950787288,2.800837993123895,2.675863065425222,2.7558865941893607,2.7828135390849993,3.179635025713495,2.854947091045614,2.5827113773172683,2.520771753144987,2.857734536834289,2.7562748538504858
2011-01-05,2.413571514308816,2.9312112278192775,2.789008485906088,2.651714861587862,2.730736391037508,2.7572891143579303,3.159681252183423,2.838912546824709,2.5714735161782163,2.5206949275311863,2.8453608844728056,2.746624408349627
2011-01-06,2.388743050623749,2.9083353444152875,2.7668591186061895,2.6243179282084905,2.7021906251181793,2.728348412746706,3.133587013065762,2.8216311358712094,2.557672899566901,2.5081998913498684,2.829806714954658,2.7413924925351085
2011-01-07,2.2991401959630435,2.8028478955374805,2.666440099180722,2.5249447927746624,2.5993870398530636,2.6241924841146727,3.027946589901269,2.742959328298217,2.4925482369496725,2.432763583444475,2.757384855768136,2.6849305127753955
2011-01-10,2.2429510500258587,2.736517715632025,2.6045565391997685,2.4622437537131328,2.5347019220272635,2.558306480209355,2.9632487273502894,2.697336415229089,2.4658889503474066,2.3973915580089806,2.728103656101114,2.641258504130056
2011-01-11,2.232042126711938,2.7206336351101923,2.5909793927568443,2.451056108261889,2.5231352073662077,2.5467732808792265,2.950064786250167,2.6853781917964032,2.454713119737363,2.3847595204091987,2.715803978265905,2.6294952654755055
2011-01-12,2.2351809309285855,2.73433708679288,2.604142119052068,2.4544625869565984,2.5266232588621436,2.550284501542839,2.9540101721993404,2.689012719561298,2.4582611911770966,2.397306364942237,2.7197695372765747,2.633324280060857
2011-01-13,2.232946196298712,2.725661328050602,2.5957642667607828,2.452052195575935,2.5241621134624315,2.547810587834911,2.951276353439527,2.6864775152140377,2.4556994916560613,2.3893129854602275,2.716891972964827,2.6305495466128885
2011-01-14,2.222132650540261,2.7080775948409164,2.5785731301687393,2.4403552170617546,2.512203121597918,2.5357814534493683,2.9378792320624068,2.6740923790890356,2.443383595511716,2.3731145343737072,2.7030894225612294,2.617231987289365
2011-01-17,2.2226880308741177,2.708754427989634,2.5792175961080517,2.4409651380288273,2.512830999599733,2.5364152244125293,2.938613499815656,2.674760718271173,2.443994273365122,2.373707649794634,2.703765009009942,2.6178861152841666
2011-01-18,2.2232435500148613,2.709431430300089,2.5798622231195254,2.441575211434194,2.5134590345278656,2.537049153774843,2.939347951085344,2.67542922449214,2.444605103845992,2.3743009134536246,2.704440764308803,2.618540406765979
2011-01-19,2.223799207997184,2.71010860181456,2.580507011243417,2.4421854373159535,2.5140872264215366,2.5376832415758988,2.9400825859173367,2.676097897793685,2.4452160869924717,2.3748943253877277,2.705116688500013,2.6191948617756626
2011-01-20,2.2243550048557865,2.710785942575337,2.5811519605199944,2.442795815712215,2.514715575319977,2.5383174878552945,2.9408174043575124,2.6767667382175673,2.445827222842717,2.375487885634002,2.7057927816257834,2.619849480354088
2011-01-21,2.2249109406253784,2.711463452624719,2.5817970709895337,2.4434063466610962,2.5153440812624264,2.5389518926526393,2.9415524064517604,2.6774357458055555,2.4464385114348937,2.376081594229515,2.7064690437283367,2.620504262542136
2011-01-24,2.2254670153406777,2.712141132005018,2.5824423426923224,2.444017030200725,2.5159727442881357,2.539586456007552,2.942287592245982,2.6781049205994294,2.4470499528071765,2.3766754512113444,2.7071454748499053,2.621159208380698
2011-01-25,2.2260232290364113,2.712818980758554,2.583087775668658,2.4446278663692387,2.516601564436365,2.540221177959661,2.943022961786089,2.678774262640979,2.4476615469977503,2.377269456616576,2.707822075032732,2.621814317910675
2011-01-27,2.226579581747315,2.7134969989276585,2.5837333699588476,2.4452388552047837,2.5172305417463834,2.5408560585486044,2.9437585151180055,2.679443771972004,2.448273294044809,2.377863610482306,2.708498844319071,2.622469591172979
2011-01-28,2.2271360735081327,2.7141751865546744,2.5843791256032085,2.4458499967455163,2.517859676257471,2.541491097814031,2.9444942522876665,2.6801134486343163,2.448885193986556,2.378457912845639,2.709175782751186,2.623125028208532
2011-01-31,2.2276927043536174,2.714853543681954,2.585025042642068,2.4464612910296024,2.518488968008917,2.5421262957955983,2.9452301733410193,2.6807832926697364,2.4494972468612044,2.3790523637436896,2.7098528903713524,2.6237806290582655
2011-02-01,2.228249474318531,2.715532070351861,2.5856711211157637,2.4470727380952173,2.5191184170400214,2.542761652532975,2.945966278324022,2.6814533041200965,2.450109452706977,2.3796469632135806,2.7105301672218554,2.624436393763122
2011-02-02,2.2288063834376435,2.716210766606769,2.5863173610646433,2.447684337980546,2.5197480233900924,2.5433971680658387,2.946702567282644,2.6821234830272385,2.4507218115621066,2.380241711292445,2.7112076133449907,2.6250923223640537
2011-02-03,2.229363431745734,2.716889632489063,2.5869637625290647,2.4482960907237827,2.5203777870984494,2.544032842433878,2.947439040262867,2.6827938294330154,2.451334323464834,2.3808366080174252,2.711885228783065,2.625748414902024
2011-02-04,2.22992061927759,2.7175686680411384,2.5876103255493956,2.4489079963631313,2.521007708204421,2.54466867567679,2.9481756973106834,2.68346434337929,2.4519469884534115,2.381431653425672,2.712563013578395,2.6264046714180056
2011-02-07,2.230477946068008,2.7182478733054003,2.5882570501660136,2.4495200549368055,2.5216377867473456,2.5453046678342828,2.948912538472098,2.6841350249079365,2.4525598065660996,2.382026847554346,2.713240967773309,2.6270610919529815
2011-02-08,2.231035412151793,2.7189272483242655,2.5889039364193067,2.4501322664830285,2.522268022766572,2.5459408189460744,2.949649563793126,2.6848058740608383,2.4531727778411687,2.3826221904406175,2.7139190914101445,2.6277176765479453
2011-02-09,2.231593017563759,2.719606793140161,2.5895509843496733,2.450744631040033,2.5228984163014587,2.546577129051892,2.950386773319795,2.6854768908798903,2.4537859023168993,2.3832176821216655,2.714597384531251,2.628374425243901
2011-02-10,2.232150762338728,2.720286507795524,2.590198193997521,2.4513571486460606,2.523528967391373,2.5472135981914734,2.951124167098143,2.6861480754069973,2.4543991800315808,2.3838133226346785,2.715275847178988,2.6290313380818624
2011-02-11,2.2327086465115316,2.7209663923328034,2.5908455654032685,2.4519698193393635,2.5241596760756932,2.547850226404566,2.951861745174221,2.6868194276840747,2.455012611023512,2.384409112016854,2.715954479395725,2.6296884151028537
2011-02-14,2.2332666701170094,2.721646446794457,2.591493098607344,2.4525826431582027,2.524790542393807,2.5484870137309277,2.952599507594091,2.687490947753049,2.455626195331002,2.385005050305399,2.7166332812238427,2.630345656347909
2011-02-15,2.23382483319001,2.7223266712229552,2.5921407936501857,2.4531956201408494,2.5254215663851123,2.5491239602103253,2.9533374544038256,2.6881626356558557,2.4562399329923696,2.38560113753753,2.7173122527057325,2.6310030618580735
2011-02-16,2.234383135765391,2.7230070656607777,2.592788650572243,2.453808750325584,2.526052748089016,2.549761065882536,2.95407558564951,2.6888344914344424,2.456853824045942,2.386197373750473,2.717991393883796,2.631660631674402
2011-02-17,2.2349415778780184,2.723687630150415,2.5934366694139737,2.454422033750696,2.5266840875449357,2.5503983307873477,2.9548139013772396,2.6895065151307667,2.457467868530057,2.3867937589814625,2.7186707048004455,2.632318365837959
2011-02-18,2.2355001595627666,2.724368364734368,2.5940848502158467,2.4550354704544852,2.527315584792299,2.551035754964557,2.9555524016331236,2.690178706786796,2.458082066483062,2.387390293267743,2.719350185498104,2.632976264389822
2011-02-21,2.236058880854519,2.7250492694551496,2.594733193018341,2.455649060475261,2.527947239870542,2.551673338453971,2.9562910864632803,2.690851066444509,2.4586964179433126,2.387986976646568,2.7200298360192052,2.6336343273710745
2011-02-22,2.2366177417881676,2.725730344355281,2.5953816978619457,2.4562628038513417,2.528579052819112,2.5523110812954077,2.9570299559138413,2.691523594145894,2.459310922949176,2.3885838091552003,2.720709656406193,2.6342925548228138
2011-02-23,2.237176742398614,2.7264115894772964,2.5960303647871603,2.4568767006210557,2.529211023677466,2.5529489835286934,2.9577690100309484,2.692196289932951,2.459925581539028,2.3891807908309124,2.721389646701523,2.6349509467861463
2011-02-24,2.237735882720767,2.727093004863739,2.5966791938344933,2.4574907508227413,2.52984315248507,2.553587045193665,2.9585082488607557,2.6928691538476897,2.460540393751254,2.3897779217109854,2.722069806947659,2.635609503302188
2011-02-25,2.2382951627895453,2.7277745905571638,2.5973281850444647,2.4581049544947455,2.530475439281401,2.5542252663301697,2.959247672449429,2.6935421859321305,2.4611553596242493,2.3903752018327102,2.722750137187079,2.636268224412066
2011-02-28,2.238854582639876,2.7284563466001353,2.5979773384576035,2.4587193116754253,2.5311078841059453,2.5548636469780646,2.959987280843145,2.694215386228304,2.4617704791964177,2.390972631233387,2.7234306374622683,2.636927110156918
2011-03-01,2.2394141423066944,2.729138273035229,2.5986266541144496,2.4593338224031474,2.5317404869981988,2.555502187177216,2.9607270740880924,2.6948887547782516,2.4623857525061736,2.3915702099503253,2.7241113078157246,2.6375861605778903
2011-03-03,2.2399738418249457,2.7298203699050316,2.599276132055553,2.459948486716288,2.5323732479976675,2.5561408869675013,2.9614670522304714,2.695562291624025,2.463001179591941,2.3921679380208443,2.7247921482899558,2.6382453757161413
2011-03-04,2.240533681229583,2.73050263725214,2.5999257723214733,2.460563304653233,2.5330061671438675,2.5567797463888073,2.9622072153164933,2.696235996807687,2.4636167604921537,2.3927658154822713,2.72547315892748,2.6389047556128387
2011-03-07,2.2410936605555682,2.7311850751191615,2.6005755749527806,2.4611782762523777,2.5336392444763245,2.5574187654810308,2.9629475633923814,2.696909870371311,2.4642324952452546,2.3933638423719445,2.7261543397708268,2.639564300309161
2011-03-08,2.241653779837872,2.731867683548715,2.6012255399900552,2.461793401552127,2.5342724800345744,2.558057944284078,2.9636880965043706,2.697583912356979,2.464848383889696,2.3939620187272106,2.7268356908625355,2.640224009846297
2011-03-09,2.2422140391114733,2.7325504625834287,2.601875667473887,2.462408680590895,2.5349058738581625,2.558697282837866,2.964428814698707,2.698258122806786,2.46546442646394,2.3945603445854253,2.7275172122451568,2.640883884265445
2011-03-10,2.242774438411361,2.7332334122659425,2.602525957444877,2.463024113407107,2.5355394259866446,2.5593367811823216,2.9651697180216487,2.6989325017628363,2.466080623006459,2.3951588199839544,2.7281989039612515,2.6415439236078146
2011-03-11,2.2433349777725318,2.7339165326389065,2.603176409943636,2.4636397000391965,2.5361731364595856,2.5599764393573814,2.965910806519465,2.6996070492672444,2.4666969735557345,2.3957574449601724,2.7288807660533916,2.642204127914625
2011-03-14,2.2438956572299915,2.734599823744982,2.6038270250107836,2.4642554405256063,2.536807005316561,2.560616257402992,2.9666520802384366,2.7002817653621363,2.467313478150257,2.3963562195514636,2.729562798564159,2.642864497227106
2011-03-15,2.2444564768187543,2.73528328562684,2.6044778026869517,2.4648713349047897,2.537441032597156,2.5612562353591097,2.9673935392248563,2.7009566500896476,2.467930136828528,2.3969551437952212,2.730245001536147,2.6435250315864978
2011-03-16,2.2450174365738436,2.7359669183271627,2.605128743012781,2.4654873832152093,2.5380752183409654,2.561896373265702,2.9681351835250283,2.7016317034919255,2.468546949629057,2.3975542177288487,2.7309273750119587,2.644185731034051
2011-03-17,2.245578536530291,2.736650721888643,2.6057798460289234,2.4661035854953375,2.538709562587594,2.5625366711627446,2.968877013185268,2.7023069256111265,2.4691639165903645,2.398153441389758,2.731609919034209,2.6448465956110256
2011-03-18,2.2461397767231377,2.737334696353985,2.6064311117760393,2.466719941783656,2.539344065376657,2.5631771290902248,2.9696190282519033,2.7029823164894182,2.46978103775098,2.39875281481537,2.732292633645522,2.645507625358693
2011-03-21,2.2467011571874327,2.738018841765902,2.6070825402948006,2.467336452118656,2.5399787267477785,2.5638177470881387,2.9703612287712726,2.7036578761689793,2.4703983131494427,2.399352338043116,2.7329755188885336,2.646168820318335
2011-03-22,2.2472626779582345,2.73870315816712,2.6077341316258895,2.4679531165388386,2.5406135467405937,2.564458525196493,2.971103614789726,2.704333604691998,2.4710157428243016,2.3999520111104364,2.73365857480589,2.6468301805312424
2011-03-23,2.24782433907061,2.739387645600374,2.6083858858099975,2.468569935082715,2.5412485253947468,2.565099463455305,2.971846186353626,2.705009502100674,2.471633326814115,2.400551834054781,2.7343418014402485,2.6474917060387178
2011-03-24,2.248386140559635,2.7400723041084096,2.6090378028878267,2.469186907788805,2.541883662749892,2.5657405619046,2.972588943509346,2.7056855684372167,2.472251065157451,2.401151806913608,2.735025198834276,2.6481533968820727
2011-03-25,2.248948082460394,2.7407571337339847,2.609689882900089,2.469804034695639,2.5425189588456947,2.5663818205844158,2.9733318863032716,2.7063618037438464,2.4728689578928873,2.4017519297243863,2.735708767030651,2.6488152531026303
2011-03-28,2.24951016480798,2.7414421345198665,2.6103421258875072,2.4704213158417563,2.5431544137218283,2.5670232395347985,2.974075014781799,2.7070382080627944,2.4734870050590114,2.4023522025245936,2.736392506072062,2.6494772747417237
2011-03-29,2.2500723876374953,2.7421273065088334,2.610994531890814,2.471038751265706,2.5437900274179768,2.5676648187958047,2.974818328991337,2.707714781436302,2.4741052066944205,2.4029526253517166,2.7370764160012087,2.6501394618406957
2011-03-30,2.2506347509840507,2.7387045928543925,2.6116471009507514,2.4716563410060473,2.5444257999738347,2.568306558407501,2.975561828978305,2.708391523906621,2.4747235628377213,2.403553198243252,2.737760496860801,2.6508018144409
2011-03-31,2.2478255166078536,2.736967586122305,2.612299833108073,2.4722740851013483,2.5450617314291057,2.568948458409964,2.9763055147891353,2.709068435516014,2.47534207352753,2.4041539212367056,2.7384447486935604,2.6514643325837004
2011-04-01,2.2900001507924337,2.7880057364805526,2.578851577403386,2.4369878452434173,2.4971811523950453,2.4869261809523593,2.8804816955397534,2.6463247887208747,2.4114838571000132,2.3274399096058866,2.6773247480429556,2.5619919724441385
2011-04-04,2.300875351126365,2.8006976206605785,2.579496112935357,2.4375969245991285,2.4978052759377065,2.487547741457453,2.881201617856429,2.646986187915156,2.412086562212744,2.3280216095119273,2.677993895095023,2.562632294234401
2011-04-05,2.3415233122808163,2.850520128378436,2.580140809556882,2.438206156182789,2.498429555468329,2.4881694573099247,2.8819217201041707,2.6476477524137474,2.4126894179603013,2.3286034548029373,2.6786632093878318,2.5632727760610723
2011-04-06,2.3737240351500346,2.890091647678506,2.5807856673082235,2.438815540032445,2.4990539910258986,2.4887913285486003,2.8826420023279486,2.648309482257964,2.4132924243803338,2.3291854455152534,2.6793326909631814,2.5639134179641507
2011-04-07,2.3945777782445274,2.915567609144838,2.581430686229652,2.4394250761861525,2.4996785826494117,2.489413355212316,2.8833624645727447,2.648971377489131,2.413895581510499,2.329767581685221,2.680002339862881,2.5645542199836444
2011-04-08,2.3351568156444586,2.8423236557637104,2.582075866361449,2.440034764681977,2.5003033303778737,2.4900355373399172,2.8840831068835517,2.6496334381485833,2.4144988893884642,2.330349863349194,2.68067215612875,2.565195182159571
2011-04-11,2.31205353612865,2.8148257085025903,2.5827212077439063,2.4406446055579942,2.5009282342503005,2.4906578749702595,2.8848039293053738,2.650295664277667,2.415102348051906,2.330932290543536,2.6813421398026183,2.5619933145601186
2011-04-13,2.3348799559994706,2.8422306301769433,2.5833667104173257,2.441254598852288,2.501553294305717,2.4912803681422075,2.885524931883226,2.6509580559177377,2.4157059575385103,2.33151486330462,2.677995297979357,2.601678940760468
2011-04-15,2.3339303663777975,2.8431094432738817,2.5840123744220183,2.4418647446029524,2.5021785105831587,2.491903016894636,2.886246114662135,2.651620613110162,2.4163097178859725,2.3286046746568423,2.689295565470632,2.6131715008595258
2011-04-18,2.3484985563853553,2.8603799629114874,2.584658199798306,2.4424750428480912,2.5028038831216697,2.4925258212664296,2.8869674776871395,2.6522833358963167,2.4132936885990994,2.325873354934055,2.6892772366422775,2.6124829420618463
2011-04-19,2.374039458887952,2.8907286777589976,2.5853041865865207,2.443085493625818,2.503429411960305,2.4931487812964823,2.8876890210032875,2.648972765169834,2.4395166600411686,2.355073328485807,2.721827593487752,2.644257847624222
2011-04-20,2.3612028314073825,2.875433509355763,2.5859503348270043,2.443696096974255,2.504055097138129,2.493771897023698,2.8840846177290462,2.660392999289843,2.444676911505037,2.3575820914628354,2.727832783337734,2.6514139709574747
2011-04-21,2.363847908123923,2.879798581065735,2.586596644560109,2.4443068529315344,2.5046809386942153,2.490659179717415,2.886823062459568,2.6745810500532476,2.4563060625307642,2.3681020204212775,2.7426455341112685,2.6659881977832294
2011-04-25,2.3370989053651257,2.847404365615614,2.587243115826196,2.4449177615357978,2.5015546047605075,2.4719353694521513,2.875321254256944,2.641046476381239,2.4260745755645776,2.337489290731285,2.7082543030274855,2.632744897933208
2011-04-26,2.3056808181810915,2.8105646649548146,2.5878897486656385,2.4418660237895122,2.498260848427926,2.4401732403372463,2.841267121675813,2.6066170091089864,2.389339615149696,2.300943586974463,2.668415844564714,2.593729958105277
2011-04-27,2.3010787770070436,2.804717293982178,2.5846595537881356,2.43952750629195,2.4958664356972844,2.4384650331006807,2.836294476417103,2.5981887836176893,2.3816841001894584,2.293660994324239,2.6595006876056755,2.5850298102766125
2011-04-28,2.2880471863392806,2.7874439815714416,2.5704716663998908,2.4261859170333095,2.4824905818266485,2.4238564718188944,2.8212154559503815,2.582455734749738,2.363903674588747,2.2767193114656643,2.639668612454678,2.5656687740155864
2011-04-29,2.258261162574453,2.7489862892556713,2.5373821509906116,2.3949432112933806,2.4507350226951385,2.3754762357850625,2.791999125486543,2.5355489899824284,2.3252232938128135,2.240018320233743,2.5957876677510074,2.522588496412859
2011-05-02,2.2263303184160286,2.7098489927802043,2.49805261043184,2.357742005842015,2.4132277449146473,2.3636586646968962,2.757824912719764,2.5315303905021524,2.3166115529937104,2.231995462437923,2.586573386906964,2.513164342438671
2011-05-03,2.1751073189558507,2.647480925255868,2.4425823545902565,2.3052611982904807,2.3593661012292375,2.3113836445914666,2.70815963956408,2.4867073758431797,2.27343502747106,2.1908807277437807,2.537961730682114,2.4657728184749694
2011-05-04,2.203754227334393,2.6823456872470777,2.477145582766981,2.337768304725709,2.3931129543353276,2.342676112403023,2.747356544816291,2.5210396692807615,2.2780621041875246,2.1953031500449005,2.543795027074621,2.4713447288774493
2011-05-05,2.177420629929261,2.6502549603043724,2.447211533908143,2.309507347327192,2.3639259372217882,2.3143736960869807,2.713151344045716,2.4895294452062453,2.2631584267980465,2.1809757479668166,2.5266441739996415,2.4548191587586103
2011-05-06,2.1874710537596154,2.6627681275655375,2.461130383672134,2.3226865568048116,2.3773810618432973,2.3149976201638918,2.7288853465341267,2.4900249533732497,2.2601687640325263,2.178116103649839,2.523007020718117,2.451348957688149
2011-05-09,2.188017771078153,2.6634336364636275,2.461745497002032,2.323267068699567,2.377975243602658,2.3155762103532993,2.729567380189699,2.490647288358328,2.260733650778795,2.178660482874243,2.5236375989516664,2.451961626334276
2011-05-10,2.18856462503842,2.664099311693171,2.4623607640679577,2.323847725682371,2.3785695738665935,2.316154945150461,2.730249584306778,2.491269778884351,2.2612986787078997,2.1792049981560133,2.5242683347864054,2.4525744481054272
2011-05-11,2.1891116156745665,2.6647651532957397,2.4629761849083343,2.3244285277894856,2.3791640526722193,2.316733824591519,2.7309319589279677,2.4918924249901937,2.2618638478551265,2.179749649529154,2.5248992282617237,2.4531874230398745
2011-05-12,2.1896587430207526,2.6654311613129154,2.463591759561595,2.3250094750571817,2.379758680056661,2.317312848712625,2.7316145040958815,2.4925152267147395,2.2624291582557703,2.1802944370276798,2.525530279417021,2.453800551175897
2011-05-13,2.1902060071111458,2.66609733578629,2.4642074880661826,2.32559056752174,2.380353456057053,2.317892017549938,2.7322972198531446,2.4931381840968827,2.2629946099451343,2.180839360685612,2.526161488291706,2.4544138325517855
2011-05-16,2.190753407979923,2.6667636767574665,2.464823370460549,2.326171805219449,2.3809483807105387,2.3184713311396274,2.7329801062423926,2.4937612971755274,2.2635602029585318,2.181384420536981,2.5267928549251977,2.455027267205839
2011-05-17,2.1913009456612698,2.6674301842680577,2.4654394067831564,2.3267531881866077,2.3815434540542717,2.319050789517872,2.733663163306272,2.4943845659895865,2.264125937331283,2.1819296166158257,2.5274243793569253,2.455640855176367
2011-05-18,2.1918486201893796,2.6680968583596867,2.4660555970724762,2.3273347164595233,2.3821386761254137,2.319630392720858,2.7343463910874397,2.4950079905779834,2.264691813098719,2.182474948956194,2.528056061626327,2.456254596501687
2011-05-19,2.1923964315984548,2.668763699073988,2.466671941366989,2.327916390074512,2.382734046961137,2.3202101407847824,2.7350297896285634,2.495631570979651,2.265257830296178,2.183020417592142,2.5286879017728516,2.456868491220128
2011-05-20,2.192944379922706,2.669430706452605,2.4672884397051864,2.328498209067899,2.383329566598622,2.3207900337458502,2.735713358972321,2.496255307233532,2.2658239889590086,2.1835660225577342,2.529319899835958,2.457482539370028
2011-05-23,2.193492465196353,2.670097880537193,2.467905092125568,2.3290801734760196,2.383925235075059,2.321370071640276,2.7363970991614015,2.4968791993785784,2.2663902891225667,2.184111763887043,2.5299520558551136,2.4580967409897334
2011-05-24,2.194040687453623,2.670765221369417,2.468521898666644,2.3296622833352174,2.384521052427648,2.3219502545042823,2.7370810102385046,2.4975032474537526,2.266956730822218,2.1846576416141508,2.530584369869797,2.458711096117602
2011-05-25,2.1945890467287534,2.671432728990952,2.469138859366934,2.330244538681845,2.385117018693597,2.3225305823741023,2.7377650922463403,2.4981274514980263,2.267523314093337,2.185203655773147,2.5312168419194965,2.459325604792
2011-05-26,2.1951375430559885,2.672100403443484,2.469755974264967,2.330826939552264,2.3857131339101247,2.323111055285977,2.73844934522763,2.4987518115503806,2.268090038971306,2.1857498063981304,2.5318494720437097,2.459940267051303
2011-05-27,2.1956861764695823,2.6727682447687093,2.470373243399282,2.331409485982846,2.386309398114458,2.3236916732761577,2.739133769225105,2.4993763276498075,2.268656905491518,2.1862960935232083,2.5324822602819443,2.460555082933897
2011-05-30,2.1962349470037967,2.673436253008335,2.4709906668084276,2.33199217800997,2.386905811343834,2.3242724363809035,2.7398183642815077,2.5000009998353074,2.2692239136893737,2.186842517182496,2.533115206673718,2.461170052478177
2011-05-31,2.1967838546929026,2.6741044282040773,2.4716082445309615,2.332575015670026,2.3875023736354986,2.324853344636483,2.740503130439591,2.5006258281458917,2.269791063600282,2.187389077410118,2.5337483112585586,2.4617851757225484
2011-06-01,2.197332899571179,2.6747727703976647,2.472225976605452,2.333157998999412,2.388099085026707,2.325434398079174,2.7411880677421183,2.5012508126205804,2.270358355259662,2.1879357742402066,2.534381574076003,2.4624004527054253
2011-06-02,2.1978820816729145,2.6754412796308347,2.472843863070476,2.3337411280345353,2.388695945554724,2.3260155967452634,2.741873176231864,2.501875953298404,2.270925788702941,2.188482607706903,2.5350149951655983,2.4630158834652316
2011-06-03,2.198431401032405,2.6761099559453356,2.473461903964621,2.334324402811812,2.3892929552568236,2.3265969406710467,2.742558455951614,2.5025012502184025,2.271493363965555,2.1890295778443574,2.535648574566902,2.4636314680404015
2011-06-06,2.198980857683955,2.6767787993829266,2.474080099326483,2.3349078233676677,2.389890114170289,2.3271784298928293,2.743243906944163,2.503126703419626,2.2720610810829496,2.189576684686728,2.5362823123194813,2.464247206469378
2011-06-07,2.199530451661879,2.677447809985377,2.4746984491946686,2.335491389738537,2.390487422332413,2.3277600644469247,2.7439295292523176,2.503752312941134,2.2726289400905784,2.1901239282681813,2.536916208462913,2.4648630987906137
2011-06-08,2.200080183000499,2.678116987794466,2.475316953607794,2.3360751019608643,2.3910848797804967,2.3283418443696564,2.744615322918895,2.504378078821995,2.273196941023904,2.190671308622893,2.537550263036784,2.465479145042571
2011-06-09,2.2006300517341453,2.6787863328519843,2.4759356126044842,2.336658960071102,2.391682486551852,2.3289237696973566,2.7453012879867233,2.5050040011012893,2.2737650839183985,2.191218825785047,2.5381844760806906,2.4660953452637226
2011-06-10,2.201180057897157,2.6794558451997323,2.476554426223375,2.337242964105712,2.3922802426837992,2.3295058404663664,2.7459874244986406,2.505630079818105,2.274333368809542,2.1917664797888357,2.53881884763424,2.4667116994925498
