date,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
2019-07-22,19919472.723266423,18730997.484412238,21601089.20324593,17919227.157106705,21044238.444123056,19796599.544454295,18107169.965189613,18992104.863514777,19882032.433788985,19951044.02713033,21219205.837100103,19889653.861756735,19533057.721014347,22065590.45978894,20925820.424827818,23889163.94018729,21243280.820035256,18976105.683553334,21266162.628598355,22569056.937181607,21183881.04226151,20192831.168948296,20984444.035283264,20956683.128631607,22101970.328073915,20969328.748005595,20337160.093741156,25878053.766166978,17035647.045929402,22456893.855814043
2019-07-23,19923424.999600403,18734713.952167083,21605375.1336434,17922782.559320416,21048413.888258796,19800527.441189308,18110762.657643024,18995873.138289284,19885977.281494103,19955002.567611907,21223415.996988416,19893600.22164994,19536933.327705026,22069968.553134136,20929972.373324808,23893903.853667486,21247495.7567059,18979870.78388737,21270382.105310377,22573534.924669143,21188084.19326196,20196837.68306912,20988607.615448996,20960841.200680938,22106355.639646947,20973489.32910639,20341195.244553406,25883188.30064439,17039027.134628993,22461349.588721942
2019-07-24,19927378.060116198,18738431.157316323,21609661.914423883,17926338.666971076,21052590.160855673,19804456.11726891,18114356.062932238,18999642.160737358,19889922.9119071,19958961.89351818,21227626.992225915,19897547.364551064,19540809.703365285,22074347.515148647,20934125.145621102,23898644.707606707,21251711.529673498,18983636.631265126,21274602.41922016,22578013.80064626,21192288.17822094,20200844.992133223,20992772.021721903,20965000.097744565,22110741.82132148,20977650.73571931,20345231.195990816,25888323.853878643,17042407.893981103,22465806.205703832
2019-07-25,19947662.0,18757502.0,21631668.0,17944592.0,21074024.0,19824624.0,18132802.0,19018982.0,19910168.0,19979284.0,21249240.0,19917804.0,19560698.0,22096828.0,20955444.0,23922976.0,21273348.0,19002964.0,21296264.0,22601004.0,21213862.0,20221410.0,21014142.0,20986344.0,22133260.0,20999008.0,20365948.0,25914684.0,17059756.0,22488680.0
2019-07-26,19938456.0,18748840.0,21621676.0,17936302.0,21064290.0,19815476.0,18124432.0,19010200.0,19900978.0,19970056.0,21239432.0,19908606.0,19551666.0,22086624.0,20945770.0,23911926.0,21263530.0,18994188.0,21286432.0,22590566.0,21204066.0,20212072.0,21004438.0,20976652.0,22123038.0,20989310.0,20356546.0,25902722.0,17051882.0,22478296.0
2019-07-29,19941396.0,18751610.0,21624874.0,17938960.0,21067404.0,19818398.0,18127112.0,19013016.0,19903920.0,19973008.0,21242570.0,19911556.0,19554554.0,22089888.0,20948864.0,23915464.0,21266672.0,18996994.0,21289580.0,22593904.0,21207196.0,20215058.0,21007548.0,20979756.0,22126314.0,20992412.0,20359552.0,25906548.0,17054400.0,22481620.0
2019-07-30,19942960.0,18753080.0,21626570.0,17940370.0,21069056.0,19819950.0,18128534.0,19014510.0,19905482.0,19974576.0,21244236.0,19913120.0,19556086.0,22091620.0,20950508.0,23917338.0,21268340.0,18998484.0,21291250.0,22595674.0,21208858.0,20216644.0,21009200.0,20981404.0,22128052.0,20994058.0,20361148.0,25908578.0,17055738.0,22483384.0
2019-07-31,19958028.0,18767248.0,21642908.0,17953916.0,21084972.0,19834926.0,18142226.0,19028868.0,19920516.0,19989664.0,21260282.0,19928156.0,19570860.0,22108308.0,20966332.0,23935404.0,21284404.0,19012836.0,21307332.0,22612746.0,21224884.0,20231916.0,21025062.0,20997248.0,22144760.0,21009918.0,20376532.0,25928150.0,17068620.0,22500368.0
2019-08-01,19870152.0,18684608.0,21547580.0,17874852.0,20992122.0,19747582.0,18062348.0,18945096.0,19832814.0,19901630.0,21166684.0,19840408.0,19484684.0,22010952.0,20874014.0,23830004.0,21190694.0,18929114.0,21213510.0,22513158.0,21131416.0,20142822.0,20932498.0,20904796.0,22047246.0,20917400.0,20286798.0,25813980.0,16993472.0,22401284.0
2019-08-02,19919232.0,18730748.0,21600782.0,17918974.0,21043960.0,19796362.0,18106932.0,18991856.0,19881776.0,19950770.0,21218940.0,19889372.0,19532806.0,22065292.0,20925554.0,23888840.0,21243012.0,18975856.0,21265888.0,22568756.0,21183598.0,20192562.0,20984160.0,20956394.0,22101664.0,20969056.0,20336896.0,25877716.0,17035434.0,22456586.0
2019-08-05,19890308.0,18703562.0,21569440.0,17892972.0,21013412.0,19767616.0,18080668.0,18964300.0,19852928.0,19921816.0,21188146.0,19860524.0,19504450.0,22033278.0,20895182.0,23854172.0,21212182.0,18948314.0,21235020.0,22535996.0,21152856.0,20163252.0,20953718.0,20925988.0,22069596.0,20938614.0,20307374.0,25840164.0,17010706.0,22424004.0
2019-08-06,19986864.0,18794338.0,21674096.0,17979796.0,21115394.0,19863578.0,18168374.0,19056312.0,19949252.0,20018492.0,21290976.0,19956872.0,19599112.0,22140186.0,20996592.0,23969936.0,21315112.0,19040276.0,21338068.0,22645366.0,21255498.0,20261110.0,21055372.0,21027520.0,22176676.0,21040240.0,20405940.0,25965548.0,17093264.0,22532808.0
2019-08-07,19963582.0,18772452.0,21648866.0,17958864.0,21090808.0,19840442.0,18147230.0,19034132.0,19926028.0,19995178.0,21266180.0,19933636.0,19576292.0,22114410.0,20972146.0,23942020.0,21290296.0,19018100.0,21313228.0,22618994.0,21230754.0,20237514.0,21030864.0,21003044.0,22150856.0,21015736.0,20382176.0,25935320.0,17073360.0,22506574.0
2019-08-08,20077280.0,18879354.0,21772136.0,18061128.0,21210918.0,19953444.0,18250560.0,19142520.0,20039488.0,20109054.0,21387300.0,20047158.0,19687774.0,22240332.0,21091572.0,24078366.0,21411540.0,19126406.0,21434584.0,22747804.0,21351648.0,20352768.0,21150624.0,21122632.0,22277000.0,21135422.0,20498252.0,26083004.0,17170594.0,22634748.0
2019-08-09,20150588.0,18948280.0,21851588.0,18127060.0,21288348.0,20026284.0,18317172.0,19212386.0,20112630.0,20182456.0,21465376.0,20120326.0,19759632.0,22321516.0,21168548.0,24166260.0,21489688.0,19196226.0,21512824.0,22830840.0,21429572.0,20427052.0,21227816.0,21199716.0,22358320.0,21212580.0,20573082.0,26178200.0,17233276.0,22717370.0
2019-08-13,20084278.0,18885944.0,21779672.0,18067428.0,21218284.0,19960364.0,18256908.0,19149168.0,20046452.0,20116028.0,21394724.0,20054108.0,19694600.0,22248072.0,21098876.0,24086740.0,21418952.0,19133048.0,21442042.0,22755706.0,21359052.0,20359820.0,21157970.0,21129956.0,22284750.0,21142768.0,20505382.0,26092050.0,17176560.0,22642620.0
2019-08-14,20099780.0,18900520.0,21796492.0,18081374.0,21234668.0,19975772.0,18271006.0,19163958.0,20061932.0,20131556.0,21411240.0,20069598.0,19709804.0,22265252.0,21115162.0,24105332.0,21435492.0,19147816.0,21458596.0,22773276.0,21375540.0,20375540.0,21174308.0,21146268.0,22301956.0,21159092.0,20521212.0,26112198.0,17189820.0,22660104.0
2019-08-16,20232714.0,19025502.0,21940580.0,18200916.0,21375072.0,20107876.0,18391784.0,19290636.0,20194552.0,20264668.0,21552828.0,20202268.0,19840120.0,22412458.0,21254770.0,24264718.0,21577212.0,19274434.0,21600468.0,22923848.0,21516848.0,20510250.0,21314274.0,21286056.0,22449396.0,21299004.0,20656904.0,26284830.0,17303486.0,22809916.0
2019-08-19,20198472.0,18993308.0,21903472.0,18170130.0,21338910.0,20073848.0,18360680.0,19258012.0,20160396.0,20230384.0,21516360.0,20168104.0,19806554.0,22374546.0,21218806.0,24223668.0,21540708.0,19241820.0,21563928.0,22885068.0,21480452.0,20475556.0,21278226.0,21250050.0,22411424.0,21262970.0,20621954.0,26240368.0,17274208.0,22771332.0
2019-08-20,20210054.0,19004194.0,21916018.0,18180542.0,21351136.0,20085360.0,18371192.0,19269038.0,20171942.0,20241980.0,21528696.0,20179648.0,19817900.0,22387362.0,21230964.0,24237546.0,21553048.0,19252852.0,21576284.0,22898174.0,21492754.0,20487280.0,21290410.0,21262220.0,22424260.0,21275154.0,20633772.0,26255392.0,17284110.0,22784374.0
2019-08-21,20414052.0,19196022.0,22143652.0,18369344.0,21566654.0,20240634.0,18513238.0,19469198.0,20381450.0,20446266.0,21752294.0,20383368.0,20017976.0,22613360.0,21451494.0,24489276.0,21776904.0,19401694.0,21743100.0,23136028.0,21658928.0,20694110.0,21505332.0,21483052.0,22657166.0,21496132.0,20793302.0,26528136.0,17417740.0,22960540.0
2019-08-22,20235076.0,19027724.0,21960636.0,18217530.0,21377588.0,20069788.0,18357002.0,19308294.0,20213010.0,20267028.0,21572488.0,20204690.0,19842494.0,22415130.0,21274180.0,24286860.0,21596920.0,19237944.0,21559588.0,22944800.0,21476146.0,20512704.0,21316836.0,21305502.0,22469910.0,21318450.0,20617816.0,26308870.0,17270738.0,22766778.0
2019-08-23,20243194.0,19035366.0,21957830.0,18215192.0,21386164.0,20091554.0,18376902.0,19305818.0,20210424.0,20275168.0,21569746.0,20212774.0,19850438.0,22424112.0,21271468.0,24283758.0,21594162.0,19258792.0,21582974.0,22941864.0,21499416.0,20520920.0,21325354.0,21302782.0,22467034.0,21315732.0,20640156.0,26305512.0,17289452.0,22791444.0
2019-08-26,20357610.0,19145706.0,22090652.0,18335358.0,21510122.0,20224548.0,18498516.0,19422602.0,20332678.0,20391772.0,21712070.0,20329912.0,19964588.0,22554072.0,21411796.0,24430678.0,21724798.0,19386270.0,21710858.0,23077326.0,21641700.0,20636864.0,21447966.0,21443304.0,22601944.0,21441604.0,20764540.0,26463448.0,17403896.0,22928788.0
2019-08-27,20408064.0,19182064.0,22067326.0,18313092.0,21550960.0,20219774.0,18494136.0,19402096.0,20311224.0,20428702.0,21685680.0,20368520.0,20000740.0,22596904.0,21385800.0,24404874.0,21701858.0,19381680.0,21721782.0,23066354.0,21636574.0,20688022.0,21486810.0,21417248.0,22576076.0,21431388.0,20761146.0,26433188.0,17399776.0,22925008.0
2019-08-28,20448546.0,19193156.0,22084896.0,18356334.0,21563420.0,20261518.0,18532312.0,19417542.0,20327408.0,20457750.0,21736900.0,20380314.0,20029194.0,22609996.0,21449848.0,24424314.0,21719126.0,19433962.0,21776990.0,23131826.0,21681238.0,20729054.0,21517370.0,21481382.0,22613150.0,21492230.0,20789122.0,26493338.0,17446708.0,22970374.0
2019-08-29,20594098.0,19325068.0,22223972.0,18464250.0,21711310.0,20359014.0,18621456.0,19543688.0,20455394.0,20595160.0,21864710.0,20520372.0,20163748.0,22765372.0,21586904.0,24578106.0,21855900.0,19537376.0,21907306.0,23294986.0,21785540.0,20876598.0,21661904.0,21618616.0,22752044.0,21643818.0,20894576.0,26669580.0,17539550.0,23098590.0
2019-08-30,20698218.0,19418922.0,22322066.0,18551696.0,21833940.0,20469156.0,18722222.0,19693638.0,20565392.0,20706714.0,21968276.0,20620026.0,20272942.0,22897858.0,21657644.0,24710286.0,21952378.0,19614506.0,21991206.0,23368568.0,21903408.0,20982154.0,21779208.0,21689454.0,22865274.0,21712178.0,21012618.0,26763378.0,17608802.0,23195350.0
2019-09-03,20299912.0,19053038.0,21827936.0,18137366.0,21448580.0,20028116.0,18318846.0,19333806.0,20117214.0,20383468.0,21477546.0,20231582.0,19956432.0,22474276.0,21233676.0,24171696.0,21466380.0,19246016.0,21573470.0,22906168.0,21431496.0,20578456.0,21439230.0,21264920.0,22433124.0,21282532.0,20631876.0,26331368.0,17277996.0,22839236.0
2019-09-04,20227466.0,18984892.0,21694590.0,18026684.0,21383700.0,19930064.0,18229124.0,19176688.0,19972804.0,20319294.0,21346462.0,20159210.0,19893572.0,22369862.0,21158540.0,23998160.0,21335224.0,19201046.0,21523076.0,22825136.0,21326536.0,20505008.0,21371708.0,21189690.0,22305940.0,21207250.0,20539676.0,26249314.0,17237620.0,22795416.0
2019-09-05,20274240.0,19028848.0,21763324.0,18083698.0,21454388.0,19962880.0,18259140.0,19252894.0,20049154.0,20363362.0,21413986.0,20205898.0,19936740.0,22436224.0,21225010.0,24089896.0,21402814.0,19232396.0,21558200.0,22896832.0,21361654.0,20552420.0,21418088.0,21256252.0,22373224.0,21273860.0,20570604.0,26327948.0,17265772.0,22829430.0
2019-09-06,20358130.0,19107660.0,21835700.0,18143864.0,21553194.0,20045728.0,18334960.0,19319632.0,20115812.0,20480052.0,21485264.0,20289628.0,20050910.0,22528972.0,21298092.0,24169868.0,21473864.0,19314430.0,21650314.0,22975682.0,21450272.0,20637500.0,21540792.0,21329416.0,22483540.0,21347242.0,20688774.0,26460716.0,17339394.0,22963200.0
2019-09-09,20583706.0,19319626.0,22061948.0,18331754.0,21772802.0,20245834.0,18518032.0,19536944.0,20346422.0,20736412.0,21707794.0,20514758.0,20301882.0,22803428.0,21512294.0,24446850.0,21696222.0,19501554.0,21860232.0,23206736.0,21664380.0,20866240.0,21810420.0,21543900.0,22748928.0,21562030.0,20925156.0,26765146.0,17507378.0,23218874.0
2019-09-11,20613002.0,19347080.0,22081766.0,18348248.0,21788314.0,20282692.0,18551720.0,19560176.0,20356774.0,20745882.0,21727320.0,20543862.0,20311216.0,22827064.0,21534424.0,24459378.0,21715804.0,19539404.0,21902568.0,23230602.0,21703858.0,20895932.0,21820382.0,21566126.0,22747354.0,21584096.0,20942924.0,26766740.0,17541388.0,23241354.0
2019-09-12,20438796.0,19183348.0,21912768.0,18207984.0,21597626.0,20135044.0,18416668.0,19414116.0,20177100.0,20565480.0,21561204.0,20369996.0,20134568.0,22607364.0,21332460.0,24243496.0,21549656.0,19363328.0,21705140.0,23012756.0,21545850.0,20719324.0,21630660.0,21363860.0,22567758.0,21381664.0,20785216.0,26509280.0,17383302.0,23026328.0
2019-09-13,20576876.0,19313000.0,22048184.0,18320498.0,21765218.0,20271104.0,18541140.0,19534166.0,20301900.0,20714028.0,21694456.0,20507696.0,20279986.0,22760202.0,21464446.0,24393396.0,21682762.0,19494276.0,21852006.0,23155136.0,21691444.0,20859328.0,21786876.0,21496058.0,22717904.0,21513976.0,20935390.0,26685856.0,17500880.0,23192856.0
2019-09-16,20396114.0,19143312.0,21850852.0,18156544.0,21571032.0,20093078.0,18378274.0,19355076.0,20120122.0,20531216.0,21500284.0,20327510.0,20101002.0,22560148.0,21272140.0,24175006.0,21488688.0,19322888.0,21659910.0,22947700.0,21500940.0,20676042.0,21594546.0,21303474.0,22513662.0,21321292.0,20750696.0,26445724.0,17347024.0,22988042.0
2019-09-17,20217164.0,18975340.0,21668104.0,18004670.0,21387452.0,19916758.0,18217008.0,19150904.0,19951810.0,20339624.0,21320416.0,20149184.0,19913430.0,22362148.0,21093998.0,23972750.0,21309028.0,19153144.0,21469582.0,22755488.0,21312240.0,20494660.0,21393022.0,21125076.0,22312648.0,21142686.0,20557038.0,26209312.0,17194640.0,22773222.0
2019-09-18,20229172.0,18986594.0,21695212.0,18027232.0,21397552.0,19928464.0,18227736.0,19209066.0,19976808.0,20377738.0,21347160.0,20161188.0,19950690.0,22375378.0,21120380.0,24002690.0,21335554.0,19164450.0,21482394.0,22783958.0,21324726.0,20506860.0,21433118.0,21151424.0,22369268.0,21169244.0,20595458.0,26275780.0,17204766.0,22815940.0
2019-09-19,20068876.0,18836104.0,21541104.0,17899176.0,21208772.0,19770496.0,18083248.0,19055456.0,19834800.0,20202536.0,21195520.0,20001368.0,19779214.0,22198000.0,20970274.0,23832120.0,21184080.0,19012504.0,21311956.0,22622012.0,21155696.0,20344374.0,21248890.0,21001096.0,22195084.0,21018722.0,20418324.0,26071068.0,17068344.0,22619600.0
2019-09-20,20598984.0,19332140.0,22080710.0,18333858.0,21781898.0,20345470.0,18505492.0,19498302.0,20261710.0,20729252.0,21749414.0,20432182.0,20291382.0,22702818.0,21531148.0,24461480.0,21646754.0,19496852.0,21835772.0,23208852.0,21773660.0,20837038.0,21809778.0,21576130.0,22605752.0,21510566.0,20889720.0,26778662.0,17463306.0,23223638.0
2019-09-23,21443848.0,20071370.0,22999570.0,19007720.0,22703112.0,21196716.0,19225822.0,20140760.0,21181742.0,21584504.0,22716606.0,21250048.0,21000792.0,23464330.0,22325846.0,25410228.0,22517022.0,20252326.0,22524366.0,24034674.0,22594664.0,21703332.0,22568566.0,22632334.0,23346158.0,22376816.0,21711442.0,27910430.0,18036722.0,24278904.0
2019-09-24,21402348.0,20053842.0,22973026.0,19046018.0,22624482.0,21179116.0,19215572.0,20150654.0,21133660.0,21598206.0,22702260.0,21234002.0,21025254.0,23408334.0,22256160.0,25363676.0,22432914.0,20239348.0,22523938.0,24024780.0,22550200.0,21677012.0,22554924.0,22467516.0,23437028.0,22334718.0,21686520.0,27863358.0,18036606.0,24226416.0
2019-09-25,21358158.0,19979850.0,22859996.0,18956942.0,22583098.0,21113410.0,19163378.0,20031190.0,20990436.0,21505456.0,22620000.0,21181116.0,20934722.0,23360224.0,22227534.0,25314368.0,22346106.0,20156250.0,22466902.0,23962658.0,22493316.0,21574948.0,22492270.0,22392528.0,23335456.0,22268264.0,21583948.0,27710332.0,18003554.0,24176702.0
2019-09-26,21491046.0,20127184.0,23041584.0,19156646.0,22707970.0,21254440.0,19234308.0,20260052.0,21235050.0,21676338.0,22691802.0,21276304.0,21089604.0,23451622.0,22377176.0,25487288.0,22482646.0,20333418.0,22568614.0,24129650.0,22605722.0,21709232.0,22694482.0,22551216.0,23574226.0,22379234.0,21768532.0,27995696.0,18171324.0,24302442.0
2019-09-27,21636688.0,20160342.0,23158762.0,19247680.0,22748642.0,21275854.0,19309976.0,20301572.0,21333860.0,21689336.0,22654914.0,21379282.0,21074460.0,23464214.0,22419120.0,25519774.0,22493710.0,20377216.0,22558750.0,24132288.0,22640412.0,21713794.0,22716824.0,22702562.0,23587812.0,22442422.0,21667466.0,28098080.0,18185176.0,24293588.0
2019-09-30,21503924.0,20102020.0,23019620.0,19137948.0,22564416.0,21063068.0,19194198.0,20235200.0,21174584.0,21511362.0,22488320.0,21213658.0,20967706.0,23374124.0,22396250.0,25320102.0,22385514.0,20205790.0,22443348.0,24075742.0,22522972.0,21537350.0,22587866.0,22514960.0,23486678.0,22223488.0,21596908.0,27867364.0,18137224.0,24136320.0
2019-10-01,21328632.0,19929398.0,22884678.0,19034522.0,22412508.0,20947174.0,18992958.0,20051416.0,21050908.0,21397348.0,22296320.0,21071848.0,20781852.0,23098684.0,22156854.0,25127590.0,22121350.0,20019368.0,22221178.0,23848900.0,22242512.0,21389446.0,22419204.0,22332802.0,23390776.0,22062818.0,21399102.0,27717180.0,18041654.0,23967822.0
2019-10-03,21104498.0,19778514.0,22824126.0,18895994.0,22321956.0,20871470.0,18825476.0,19976774.0,20883072.0,21246780.0,22186228.0,20909458.0,20762784.0,22925912.0,22037232.0,24930784.0,21913550.0,19864664.0,22074306.0,23783372.0,22172118.0,21323310.0,22337120.0,22125644.0,23258912.0,21953144.0,21364352.0,27599112.0,17983720.0,23854936.0
2019-10-04,20937520.0,19615450.0,22564902.0,18706158.0,22092750.0,20685558.0,18696752.0,19759446.0,20650366.0,21072244.0,22012044.0,20710444.0,20530896.0,22716926.0,21815540.0,24767646.0,21721580.0,19688764.0,21907704.0,23538916.0,21939738.0,21108602.0,22119392.0,21899274.0,23017000.0,21715408.0,21119342.0,27231924.0,17803516.0,23618664.0
2019-10-07,20896670.0,19574772.0,22572268.0,18725878.0,22135756.0,20711796.0,18633062.0,19770962.0,20692380.0,21096128.0,21923464.0,20629724.0,20490334.0,22674474.0,21774768.0,24790224.0,21705388.0,19757920.0,21851248.0,23450484.0,21967392.0,21105284.0,22095076.0,21913132.0,22963088.0,21738444.0,21062656.0,27333994.0,17762648.0,23554496.0
2019-10-09,21214100.0,19940824.0,22967800.0,19074914.0,22500452.0,21088684.0,18872924.0,20119576.0,21107144.0,21524586.0,22242994.0,20937074.0,20887904.0,22990578.0,22063536.0,25156088.0,22031458.0,20102052.0,22196384.0,23789272.0,22356026.0,21441330.0,22542482.0,22298472.0,23395664.0,22039988.0,21434040.0,27910474.0,18059874.0,23920768.0
2019-10-10,21274904.0,19981952.0,23103070.0,19143238.0,22628476.0,21170682.0,18872756.0,20142294.0,21183232.0,21586968.0,22258092.0,20945080.0,20894320.0,23021626.0,22158464.0,25275966.0,22026104.0,20173124.0,22203352.0,23813824.0,22461980.0,21481940.0,22622702.0,22363140.0,23394364.0,22090186.0,21455212.0,28006138.0,18100580.0,24024016.0
2019-10-11,21370796.0,20071074.0,23247080.0,19208072.0,22816618.0,21332156.0,19011392.0,20283002.0,21244046.0,21652884.0,22406662.0,21097344.0,20971004.0,23214578.0,22364852.0,25475898.0,22200842.0,20328776.0,22384600.0,24003240.0,22650128.0,21622620.0,22734556.0,22478558.0,23438910.0,22236432.0,21615742.0,28187212.0,18161742.0,24215202.0
2019-10-14,21359730.0,20023342.0,23314868.0,19197496.0,22822744.0,21338318.0,19010938.0,20274538.0,21227834.0,21645742.0,22403216.0,21094556.0,20962896.0,23194378.0,22322146.0,25464546.0,22219716.0,20325294.0,22374040.0,23995568.0,22722762.0,21647550.0,22700220.0,22503774.0,23394752.0,22251724.0,21615392.0,28314776.0,18148546.0,24184362.0
2019-10-15,21347974.0,20011246.0,23373370.0,19192162.0,22797500.0,21364006.0,19010456.0,20318304.0,21240588.0,21599150.0,22394426.0,21105258.0,20947912.0,23162648.0,22304518.0,25420588.0,22152694.0,20350382.0,22340072.0,24011190.0,22782646.0,21641180.0,22650804.0,22484872.0,23364182.0,22245872.0,21561834.0,28366644.0,18124298.0,24138514.0
2019-10-16,21371494.0,20021770.0,23443606.0,19212852.0,22858894.0,21428796.0,19062630.0,20443608.0,21229698.0,21595572.0,22368240.0,21165460.0,21011080.0,23287436.0,22436894.0,25536858.0,22157152.0,20393416.0,22428626.0,24090816.0,22810926.0,21732866.0,22684154.0,22482666.0,23497860.0,22360342.0,21593830.0,28386316.0,18200668.0,24174340.0
2019-10-17,21575924.0,20256278.0,23848556.0,19435614.0,23284346.0,21856288.0,19339186.0,20810714.0,21463922.0,21839676.0,22663042.0,21472626.0,21163286.0,23670508.0,22852216.0,25995390.0,22473172.0,20778170.0,22742398.0,24427300.0,23192730.0,22078214.0,22899854.0,22733072.0,23754570.0,22741118.0,21890064.0,28917208.0,18360742.0,24603358.0
2019-10-18,21713684.0,20262700.0,23867882.0,19373790.0,23426130.0,21924188.0,19316826.0,20820022.0,21496676.0,21772316.0,22726062.0,21579584.0,21075096.0,23722300.0,22939130.0,26044194.0,22535904.0,20839066.0,22751462.0,24445052.0,23295944.0,22129728.0,22898864.0,22874280.0,23627404.0,22802306.0,21868318.0,28968454.0,18379364.0,24743168.0
2019-10-22,21788936.0,20256542.0,23836244.0,19375192.0,23375592.0,22051442.0,19286960.0,20989044.0,21590196.0,21768712.0,22764840.0,21646306.0,21139630.0,23832954.0,23006036.0,26065912.0,22454492.0,20856354.0,22705818.0,24412860.0,23215982.0,22164458.0,22816608.0,22930488.0,23845508.0,22957860.0,21882756.0,28907594.0,18409382.0,24865024.0
2019-10-23,21784460.0,20321562.0,23820058.0,19417934.0,23292684.0,22040844.0,19217618.0,20908398.0,21583262.0,21713594.0,22791872.0,21565816.0,21023970.0,23791268.0,22909782.0,26069356.0,22453838.0,20793492.0,22649978.0,24292964.0,23167088.0,22005634.0,22799988.0,22898284.0,23733304.0,22927216.0,21813044.0,28872910.0,18357320.0,24820704.0
2019-10-24,21778584.0,20243734.0,23842428.0,19388160.0,23198296.0,21898738.0,19176406.0,20770460.0,21628960.0,21714798.0,22784784.0,21605104.0,20965428.0,23629626.0,22840394.0,25984250.0,22348704.0,20668118.0,22488508.0,24143520.0,23048280.0,21889716.0,22812866.0,22817586.0,23661584.0,22796026.0,21628526.0,28741248.0,18302628.0,24805942.0
2019-10-25,21680176.0,20155034.0,23806096.0,19266560.0,23193336.0,21873940.0,19124730.0,20720556.0,21535084.0,21571716.0,22654874.0,21572762.0,20799718.0,23578352.0,22858144.0,25979072.0,22387848.0,20656972.0,22462452.0,24110754.0,22984940.0,21866900.0,22731516.0,22826934.0,23572390.0,22747374.0,21606222.0,28721826.0,18172144.0,24794750.0
2019-10-27,21845748.0,20335170.0,24015480.0,19471524.0,23321832.0,22079758.0,19259000.0,20938652.0,21689064.0,21773840.0,22848498.0,21712748.0,21008662.0,23815918.0,23025130.0,26263288.0,22561610.0,20774968.0,22672470.0,24257382.0,23159612.0,21981508.0,22868760.0,23018962.0,23761408.0,23003520.0,21827640.0,28902932.0,18330800.0,25021002.0
2019-10-29,21931010.0,20429990.0,24044098.0,19454734.0,23426504.0,22144844.0,19291744.0,20968338.0,21778598.0,21818186.0,22840130.0,21731688.0,21046024.0,23893212.0,23123892.0,26281806.0,22599354.0,20814392.0,22527892.0,24233486.0,23279020.0,22082716.0,23024482.0,23205994.0,23943488.0,23006488.0,21923694.0,28972892.0,18351416.0,25232348.0
2019-10-30,22045674.0,20456270.0,24146064.0,19558090.0,23462092.0,22219072.0,19439868.0,21000492.0,21757070.0,21920544.0,22935504.0,21848500.0,21208218.0,23981204.0,23194188.0,26417584.0,22732810.0,20890580.0,22812628.0,24462216.0,23442756.0,22206376.0,23097564.0,23349596.0,23963536.0,22955568.0,22116516.0,28980380.0,18378082.0,25190590.0
2019-10-31,22293554.0,20761032.0,24370462.0,19786240.0,23799978.0,22431130.0,19545378.0,21094628.0,22020770.0,22121482.0,23123290.0,22012434.0,21327860.0,24060088.0,23378826.0,26660302.0,22897708.0,21076386.0,22940834.0,24581056.0,23650648.0,22367242.0,23483038.0,23550910.0,24125792.0,23098136.0,22223852.0,29266220.0,18533164.0,25582648.0
2019-11-01,22239544.0,20599800.0,24277644.0,19581988.0,23766188.0,22376272.0,19480238.0,21079742.0,21951632.0,21959974.0,23055080.0,21988088.0,21188662.0,23966200.0,23274524.0,26549130.0,22819166.0,21024304.0,22828990.0,24515530.0,23452162.0,22320966.0,23226046.0,23415714.0,24143224.0,23128336.0,22206582.0,29228558.0,18465996.0,25524214.0
2019-11-04,22069878.0,20424398.0,24193004.0,19345240.0,23649370.0,22274284.0,19378506.0,20979422.0,21781816.0,21717164.0,23071540.0,21866292.0,20919160.0,23792598.0,23170244.0,26346528.0,22710410.0,20944200.0,22690132.0,24351800.0,23338118.0,22182872.0,23137850.0,23357972.0,23897842.0,23048220.0,22059266.0,29031392.0,18371450.0,25458306.0
2019-11-05,21839976.0,20369378.0,24031180.0,19414546.0,23324332.0,22054504.0,19337720.0,20722528.0,21618412.0,21627056.0,22996088.0,21651570.0,20839588.0,23622992.0,22994154.0,26260858.0,22560000.0,20691560.0,22553274.0,24155990.0,23264226.0,21866870.0,23009698.0,23149304.0,23635782.0,22846446.0,21829496.0,28807908.0,18165240.0,25159680.0
2019-11-06,21820504.0,20245718.0,23927940.0,19242158.0,23328512.0,21960854.0,19172446.0,20658524.0,21561588.0,21556380.0,22831500.0,21640072.0,20779998.0,23524414.0,22946140.0,26171046.0,22533528.0,20703574.0,22514980.0,24106206.0,23171062.0,21899076.0,22971520.0,23121438.0,23612252.0,22757990.0,21834014.0,28800252.0,18112752.0,25132700.0
2019-11-07,21802830.0,20405682.0,23888992.0,19322712.0,23358508.0,22008022.0,19172550.0,20699866.0,21528732.0,21547558.0,22764106.0,21527492.0,20779508.0,23560932.0,22969466.0,26218396.0,22547524.0,20722268.0,22444482.0,24030320.0,23244964.0,21827210.0,23003692.0,23205364.0,23632448.0,22790434.0,21839864.0,28819826.0,18188036.0,25069670.0
2019-11-08,21615496.0,20182686.0,23807550.0,19061214.0,23257306.0,21849840.0,19120040.0,20523760.0,21451192.0,21433360.0,22747862.0,21640358.0,20705036.0,23432390.0,22905728.0,26207606.0,22499164.0,20556120.0,22385424.0,24000224.0,23118668.0,21963144.0,22818034.0,23071724.0,23514248.0,22823254.0,21912460.0,28533588.0,18193886.0,25011228.0
