symbol,signal_dt,entry_dt,exit_dt,entry_price,exit_price,exit_reason,candles_held,net_return_pct,nifty_30m_adx14,nifty_30m_ema_bull,nifty_30m_volpct,nifty_d_above_ema50d,nifty_d_above_ema200d,nifty_d_ret20,nifty_d_vol20
CUMMINSIND,2024-06-28 12:45:00,2024-06-28 13:45:00,2024-06-28 14:15:00,4024.9,3990.05,X9OR4,1,-0.9658600213669882,44.202422757862294,1.0,0.2680969255605028,1.0,1.0,5.900984498149908,1.825318377064079
CUMMINSIND,2025-03-20 12:45:00,2025-03-20 13:15:00,2025-03-21 12:15:00,2980.15,2965.2,X9OR4,10,-0.6016526013791343,48.272991293390305,1.0,0.2442950623838872,0.0,0.0,-0.2260519202290978,0.7205336499345618
CUMMINSIND,2025-07-01 09:15:00,2025-07-01 09:45:00,2025-07-01 11:45:00,3438.05,3368.8,X9OR4,4,-2.1142231788368404,28.09443933575024,1.0,0.16817501949075764,1.0,1.0,3.238516561846927,0.6714862806485912
CUMMINSIND,2025-07-10 13:45:00,2025-07-10 14:15:00,2025-07-14 10:45:00,3526.15,3506.8,X9OR4,17,-0.6487571430597084,8.40722602622915,0.0,0.16119716753169444,1.0,1.0,1.3312672068768627,0.6156933263232376
CUMMINSIND,2025-08-11 13:15:00,2025-08-11 13:45:00,2025-08-11 14:15:00,3787.15,3785.5,X9OR4,1,-0.14356838255680635,15.627325257453423,0.0,0.21761920420871145,0.0,1.0,-3.127449429486062,0.5205958976556775
CUMMINSIND,2025-10-31 14:15:00,2025-11-03 09:15:00,2025-11-04 09:15:00,4358.25,4322.6,X9OR4,12,-0.9179888716801385,16.981826446067167,0.0,0.22790219175978618,1.0,1.0,3.5665489636593772,0.4800790996376121
CUMMINSIND,2026-02-27 12:15:00,2026-02-27 12:45:00,2026-02-27 14:45:00,4926.65,4890.4,X9OR4,4,-0.8357940994387668,30.4890622358186,0.0,0.23602697339870035,0.0,1.0,0.3054828864809567,0.8897661313383308
DABUR,2024-05-06 13:45:00,2024-05-06 14:45:00,2024-05-08 14:15:00,529.5,555.6,X9OR4,23,4.829178470254963,34.44164054196143,0.0,0.25663747797488395,1.0,1.0,0.10042544900048522,0.6400233740872489
DABUR,2024-05-09 09:45:00,2024-05-09 10:15:00,2024-05-09 13:15:00,561.0,555.65,X9OR4,6,-1.0536541889483106,37.83398838366898,0.0,0.28979072197524425,1.0,1.0,-0.9380920332013098,0.6497437230213186
DABUR,2024-09-12 09:15:00,2024-09-12 09:45:00,2024-09-12 14:15:00,668.15,665.75,X9OR4,9,-0.4592007782683495,17.33480620497299,0.0,0.25382342100036165,1.0,1.0,3.2290037646547143,0.5387066124902846
DABUR,2025-03-24 12:45:00,2025-03-24 13:45:00,2025-03-27 09:15:00,506.25,506.5,X9OR4,15,-0.050617283950617285,65.51861323047824,1.0,0.23550433080177066,1.0,0.0,1.8205285545594307,0.784275613155177
DABUR,2025-08-19 12:15:00,2025-08-19 13:15:00,2025-08-19 13:45:00,521.05,519.85,X9OR4,1,-0.33030419345550943,33.98327975864951,1.0,0.20469038138825066,1.0,1.0,-0.3662676440791879,0.6133799652983264
DABUR,2025-09-04 14:15:00,2025-09-05 09:15:00,2025-09-05 09:45:00,554.0,551.5,X9OR4,1,-0.5512635379061371,23.019541613472583,1.0,0.26887837634337125,0.0,1.0,0.343819653153532,0.6192381460010489
DABUR,2026-02-12 12:45:00,2026-02-12 13:45:00,2026-02-13 09:15:00,520.8,516.6,X9OR4,3,-0.9064516129032127,25.2727100764492,1.0,0.1631352425822756,1.0,1.0,0.6343467371390243,0.8145380941838181
DELHIVERY,2024-03-22 12:45:00,2024-03-22 14:45:00,2024-03-26 09:15:00,463.85,445.1,X9OR4,1,-4.142255039344615,14.396772506568203,1.0,0.27169864462820686,1.0,1.0,-0.19542717415388378,0.7443754990256563
DELHIVERY,2024-04-15 13:45:00,2024-04-18 09:15:00,2024-04-18 09:45:00,458.7,455.0,X9OR4,1,-0.9066274253324589,55.68348583231072,0.0,0.2433026934787739,1.0,1.0,0.005644194394882618,0.6232990036549991
DELHIVERY,2024-09-19 12:45:00,2024-09-20 09:15:00,2024-09-25 10:45:00,427.5,437.65,X9OR4,27,2.2742690058479478,21.164846908433685,1.0,0.24576905691786824,1.0,1.0,2.4355673024605506,0.5753554707932877
DELHIVERY,2024-11-21 13:15:00,2024-11-21 13:45:00,2024-11-22 09:15:00,345.95,341.9,X9OR4,3,-1.270689405983527,39.00360880283356,0.0,0.26111466052995275,0.0,0.0,-5.095010428420787,0.753537404316512
DELHIVERY,2025-03-21 09:15:00,2025-03-21 11:45:00,2025-03-24 12:15:00,265.05,262.69,X9OR4,13,-0.9903980381060229,63.07483790192409,1.0,0.23871178787494746,1.0,0.0,1.0692804235344244,0.7720757270574627
DELHIVERY,2025-04-23 09:15:00,2025-04-23 13:45:00,2025-04-25 09:15:00,301.2,298.0,X9OR4,15,-1.1624169986719752,35.685736077298486,1.0,0.24054467262669788,1.0,1.0,5.4988318815799575,1.3593899162196879
DELHIVERY,2025-04-23 10:15:00,2025-04-23 10:45:00,2025-04-25 09:15:00,299.85,298.0,X9OR4,21,-0.7169751542437961,41.02905890680852,1.0,0.27432596834448914,1.0,1.0,5.4988318815799575,1.3593899162196879
DELHIVERY,2025-05-15 13:45:00,2025-05-15 14:45:00,2025-05-16 10:45:00,324.3,321.2,X9OR4,4,-1.0559050262103062,36.975764250205074,1.0,0.45805299724906573,1.0,1.0,8.05285288142299,1.206103837712561
DELHIVERY,2025-05-19 09:15:00,2025-05-19 09:45:00,2025-05-19 13:15:00,350.85,350.5,X9OR4,7,-0.19975773122417634,40.56798677286542,1.0,0.28383203900611237,1.0,1.0,6.752519990673211,1.1722903912665674
DELHIVERY,2025-05-20 13:15:00,2025-05-22 09:15:00,2025-05-23 14:45:00,351.75,354.5,X9OR4,23,0.6818052594171997,17.466874418322114,0.0,0.27566439625992356,1.0,1.0,2.6738632601971624,1.145785584560641
DELHIVERY,2025-06-26 13:45:00,2025-06-26 14:15:00,2025-06-26 14:45:00,385.3,383.55,X9OR4,1,-0.5541915390604724,30.90981093987899,1.0,0.25316491683843706,1.0,1.0,1.9888972476997724,0.6211534375192713
DELHIVERY,2025-06-27 11:15:00,2025-06-27 11:45:00,2025-06-27 13:15:00,384.6,384.85,X9OR4,3,-0.034997399895995845,41.73108463093658,1.0,0.22069574883064608,1.0,1.0,2.880776052920364,0.6673300395881266
DELHIVERY,2025-07-21 10:15:00,2025-07-21 10:45:00,2025-07-21 13:15:00,430.45,429.95,X9OR4,5,-0.21615750958299457,26.091636938670035,0.0,0.22840616395011035,1.0,1.0,-0.5734218862397444,0.5009092281805941
DELHIVERY,2025-08-06 13:45:00,2025-08-07 09:15:00,2025-08-12 09:45:00,456.55,463.35,X9OR4,37,1.389431606614831,18.01509177817322,0.0,0.21763662106768564,0.0,1.0,-3.540182384485213,0.5121076622811929
DELHIVERY,2025-08-21 10:45:00,2025-08-21 11:15:00,2025-08-21 11:45:00,472.0,470.05,X9OR4,1,-0.5131355932203365,47.34740969917831,1.0,0.17167774351277276,1.0,1.0,-0.041297835327858134,0.6135312392039677
DELHIVERY,2025-10-08 12:45:00,2025-10-08 13:15:00,2025-10-09 14:45:00,465.6,466.9,X9OR4,15,0.17920962199311732,27.880541901634384,1.0,0.21182725836487115,1.0,1.0,1.3528775522705816,0.4921645350368767
DELHIVERY,2025-10-10 10:45:00,2025-10-10 11:15:00,2025-10-10 11:45:00,468.8,467.85,X9OR4,1,-0.3026450511945368,28.00987727513866,1.0,0.2160697362111979,1.0,1.0,0.835703917973607,0.4967641753664237
DELHIVERY,2025-10-14 14:15:00,2025-10-14 14:45:00,2025-10-15 09:15:00,468.65,466.65,X9OR4,1,-0.5267577083111064,24.276893595627435,1.0,0.22619468895120898,1.0,1.0,0.45134032561520154,0.4989835259933631
DELHIVERY,2025-10-30 12:15:00,2025-10-31 09:15:00,2025-10-31 10:45:00,477.5,475.05,X9OR4,3,-0.6130890052355997,10.305490782241389,1.0,0.24447940096807433,1.0,1.0,5.147067868180355,0.47036805435772977
DIVISLAB,2024-04-30 09:15:00,2024-04-30 09:45:00,2024-04-30 13:45:00,4056.15,4023.0,X9OR4,8,-0.9172774675492792,26.40702281674371,1.0,0.20619867583750812,1.0,1.0,2.349295847760491,0.6517724585753084
DIVISLAB,2024-06-14 13:15:00,2024-06-14 14:45:00,2024-06-18 09:45:00,4593.05,4559.65,X9OR4,2,-0.8271856391722394,28.991965420466844,1.0,0.18065072040904062,1.0,1.0,5.397837293240015,1.8649210809493788
DIVISLAB,2024-06-14 14:15:00,2024-06-14 14:45:00,2024-06-18 09:45:00,4588.05,4559.65,X9OR4,2,-0.7189993570253276,28.991965420466844,1.0,0.18065072040904062,1.0,1.0,5.397837293240015,1.8649210809493788
DIVISLAB,2024-08-23 13:15:00,2024-08-26 09:15:00,2024-08-27 10:45:00,4889.3,4910.0,X9OR4,15,0.3233734890475082,34.67499055356812,1.0,0.17372702237487936,1.0,1.0,1.708797341340862,0.995720942967143
DIVISLAB,2024-08-27 13:45:00,2024-08-28 11:45:00,2024-08-29 10:15:00,4916.05,4992.5,X9OR4,9,1.4551103019700737,32.34292239684977,1.0,0.158087402216049,1.0,1.0,0.7313966101039071,0.9304743208294559
DIVISLAB,2024-09-02 09:45:00,2024-09-02 10:45:00,2024-09-02 14:15:00,5105.05,5028.55,X9OR4,7,-1.5985161751598909,26.61010879639743,1.0,0.17409363988782123,1.0,1.0,0.8996077569615846,0.9323514882531784
DIVISLAB,2024-09-12 13:45:00,2024-09-12 14:15:00,2024-09-17 13:45:00,5465.15,5495.1,X9OR4,35,0.448017895208745,18.438033843457205,1.0,0.28202789809739887,1.0,1.0,3.2290037646547143,0.5387066124902846
DIVISLAB,2024-11-11 13:45:00,2024-11-11 14:15:00,2024-11-11 14:45:00,5919.0,5901.0,X9OR4,1,-0.4041054232133806,20.92362408253972,0.0,0.22626951918322943,0.0,1.0,-3.2688776199965908,0.7283251942127924
DIVISLAB,2025-01-01 14:15:00,2025-01-01 14:45:00,2025-01-02 09:15:00,6075.55,6045.8,X9OR4,1,-0.5896676021100969,18.41408384987543,0.0,0.2614648459634391,0.0,0.0,-2.6002993884308268,0.6868540895409225
DIVISLAB,2025-05-22 09:15:00,2025-05-22 09:45:00,2025-05-22 10:15:00,6562.55,6545.0,X9OR4,1,-0.3674265338930779,17.466874418322114,0.0,0.27566439625992356,1.0,1.0,2.6738632601971624,1.145785584560641
DIVISLAB,2025-07-07 10:45:00,2025-07-09 09:15:00,2025-07-10 09:15:00,6930.0,6923.0,X9OR4,12,-0.20101010101010103,8.933946635868894,1.0,0.14969650875245083,1.0,1.0,1.6660525608213739,0.6130632296030464
DIVISLAB,2025-08-29 10:15:00,2025-08-29 10:45:00,2025-08-29 11:15:00,6162.55,6158.0,X9OR4,1,-0.17383307234830034,39.89337220155022,0.0,0.2518983406313276,0.0,1.0,-1.2900283379430166,0.6253497470108776
DIVISLAB,2025-09-16 14:15:00,2025-09-16 14:45:00,2025-09-17 09:15:00,6097.05,6101.0,X9OR4,1,-0.0352145709810512,35.65713207012037,1.0,0.1409438585394589,1.0,1.0,1.7778128787795833,0.5348710802087825
DIVISLAB,2025-09-17 09:15:00,2025-09-17 09:45:00,2025-09-17 12:45:00,6109.05,6095.0,X9OR4,6,-0.3299866591368573,39.66847301507087,1.0,0.1541748768474202,1.0,1.0,1.4557668926382883,0.5105445435663784
DIVISLAB,2025-09-19 09:15:00,2025-09-19 09:45:00,2025-09-19 14:15:00,6248.05,6199.0,X9OR4,9,-0.8850449340194169,39.38056823925976,1.0,0.16073356364076552,1.0,1.0,1.4891841356407198,0.5110219631233425
DIVISLAB,2025-10-07 09:15:00,2025-10-07 09:45:00,2025-10-08 14:15:00,5873.05,6144.0,X9OR4,21,4.5134461651101185,45.95255656516377,1.0,0.19035998542719182,1.0,1.0,1.3606983979022713,0.49221206227619957
DIVISLAB,2025-10-10 09:45:00,2025-10-10 11:15:00,2025-10-17 09:15:00,6189.05,6573.5,X9OR4,56,6.111777251759152,28.00987727513866,1.0,0.2160697362111979,1.0,1.0,0.835703917973607,0.4967641753664237
DIVISLAB,2025-11-04 13:15:00,2025-11-04 13:45:00,2025-11-07 11:15:00,6830.05,6816.5,X9OR4,19,-0.29838800594432224,36.54946327323996,0.0,0.1813872548773186,1.0,1.0,3.4911660699759928,0.47990148633790936
DIVISLAB,2025-11-27 13:45:00,2025-11-27 14:15:00,2025-11-28 09:45:00,6494.05,6465.0,X9OR4,3,-0.547332558264876,22.286101792882782,1.0,0.19587806239708094,1.0,1.0,1.0375520338595345,0.5275151466498533
DIVISLAB,2025-12-05 11:45:00,2025-12-05 12:15:00,2025-12-08 09:15:00,6445.05,6434.5,X9OR4,6,-0.2636915151938337,22.240265198958376,1.0,0.20277488504540625,1.0,1.0,2.0543197187711915,0.45483849938095405
DLF,2024-04-02 13:45:00,2024-04-02 14:15:00,2024-04-02 14:45:00,936.95,935.2,X9OR4,1,-0.2867762420620097,16.854761448339616,1.0,0.22948158619381293,1.0,1.0,2.3272111041304555,0.7257788858832283
DLF,2024-08-20 09:15:00,2024-08-20 09:45:00,2024-08-21 09:15:00,865.75,861.95,X9OR4,11,-0.5389257868899745,39.969129108339885,1.0,0.22702486948777498,1.0,1.0,0.1701935083310513,0.9924129452572776
DLF,2025-03-20 14:15:00,2025-03-21 09:15:00,2025-03-21 11:15:00,695.9,699.1,X9OR4,4,0.3598361833596847,55.027193840876215,1.0,0.2556889153174825,1.0,0.0,1.0692804235344244,0.7720757270574627
DLF,2025-03-24 10:15:00,2025-03-24 10:45:00,2025-03-25 09:45:00,703.75,699.45,X9OR4,10,-0.7110124333925335,62.89745298058258,1.0,0.2685411562124163,1.0,0.0,1.8205285545594307,0.784275613155177
DLF,2025-06-10 12:45:00,2025-06-10 13:15:00,2025-06-10 13:45:00,870.55,869.8,X9OR4,1,-0.1861524323703406,48.953047780736064,1.0,0.15439305510438703,1.0,1.0,0.7161570875275469,0.7605207325541526
DLF,2025-07-18 12:45:00,2025-07-18 13:15:00,2025-07-22 09:15:00,847.0,844.25,X9OR4,16,-0.42467532467532465,29.43134403786256,0.0,0.19494295574158033,1.0,1.0,1.2834106813346402,0.5633422968860478
DRREDDY,2024-07-01 14:15:00,2024-07-01 14:45:00,2024-07-02 09:15:00,1270.75,1262.5,X9OR4,1,-0.7492228998622861,51.394752179661765,1.0,0.19405791957799046,1.0,1.0,6.767632527136724,1.8048765567566165
DRREDDY,2024-07-02 11:15:00,2024-07-02 12:45:00,2024-07-02 13:15:00,1272.65,1270.8,X9OR4,1,-0.2453659686481072,50.7662588287088,1.0,0.227745612367933,1.0,1.0,7.151353734548649,1.8050266549845528
DRREDDY,2024-07-26 14:45:00,2024-07-30 09:15:00,2024-07-30 11:45:00,1375.55,1364.5,X9OR4,5,-0.9033150376213118,37.75580827123573,1.0,0.28858570060236716,1.0,1.0,3.4380649106225736,0.5743939314950408
DRREDDY,2024-12-24 09:45:00,2024-12-24 10:15:00,2024-12-30 11:15:00,1349.2,1373.15,X9OR4,38,1.6751260005929474,32.9992404356757,0.0,0.3365740769506414,0.0,1.0,-1.9339984242372377,0.7961365166385869
DRREDDY,2024-12-30 12:45:00,2024-12-31 10:45:00,2025-01-01 09:15:00,1389.4,1376.45,X9OR4,9,-1.0320570030228908,23.179883448676915,0.0,0.310057203305317,0.0,0.0,-2.014824134085913,0.7056882535110626
DRREDDY,2025-07-28 12:45:00,2025-07-28 13:15:00,2025-07-30 09:15:00,1279.95,1284.5,X9OR4,16,0.2554826360404667,43.02926514248789,0.0,0.24367945032618077,0.0,1.0,-3.123515890004336,0.43099168335302956
DRREDDY,2025-08-18 13:45:00,2025-08-18 14:45:00,2025-08-19 12:45:00,1263.45,1250.4,X9OR4,8,-1.132886145078947,10.372003141569577,1.0,0.1817560746760078,0.0,1.0,-1.9120698025723137,0.5759980307034054
DRREDDY,2025-12-17 11:15:00,2025-12-17 11:45:00,2025-12-17 12:45:00,1280.15,1272.9,X9OR4,2,-0.6663398820450728,24.36992305586293,0.0,0.20768713516478546,1.0,1.0,-0.19278685440148324,0.5346906830255627
EICHERMOT,2024-03-27 09:15:00,2024-03-27 09:45:00,2024-03-27 11:45:00,3945.05,3969.8,X9OR4,4,0.5273684744173077,13.755556002074663,1.0,0.2373752617454013,1.0,1.0,-0.9364012808692146,0.7351549307185904
EICHERMOT,2024-07-10 13:15:00,2024-07-11 09:15:00,2024-07-11 10:45:00,4878.95,4841.35,X9OR4,3,-0.8706576210045083,25.843333480807587,1.0,0.23482735146119296,1.0,1.0,4.554508742442143,0.34994075120664236
EICHERMOT,2024-09-18 09:15:00,2024-09-18 12:15:00,2024-09-18 12:45:00,4876.8,4833.45,X9OR4,1,-0.9889025590551256,38.09515353975916,1.0,0.14490104860447137,1.0,1.0,2.9139056403737262,0.5725099056660645
EICHERMOT,2025-07-18 12:45:00,2025-07-18 13:45:00,2025-07-18 14:15:00,5645.05,5629.0,X9OR4,1,-0.3843198908778519,28.798395521750415,0.0,0.19387128101497791,1.0,1.0,1.2834106813346402,0.5633422968860478
EICHERMOT,2025-08-21 13:45:00,2025-08-21 14:15:00,2025-08-22 14:15:00,5962.55,5928.0,X9OR4,12,-0.6794500675046781,44.134283709036254,1.0,0.1687472082451138,1.0,1.0,-0.041297835327858134,0.6135312392039677
EICHERMOT,2025-09-05 09:15:00,2025-09-05 09:45:00,2025-09-05 10:15:00,6522.05,6525.0,X9OR4,1,-0.054768822686121425,21.85603323712225,1.0,0.2879719870589529,0.0,1.0,0.343819653153532,0.6192381460010489
EICHERMOT,2025-09-12 09:15:00,2025-09-12 11:15:00,2025-09-15 10:45:00,6898.05,6820.5,X9OR4,11,-1.2242307608672043,22.23405208543823,1.0,0.17495796107396,1.0,1.0,2.1157803650458273,0.5352495981673535
EICHERMOT,2025-11-03 13:45:00,2025-11-03 14:15:00,2025-11-04 09:15:00,7020.05,6940.5,X9OR4,2,-1.2331828120882355,25.986943978874105,0.0,0.1935651238849098,1.0,1.0,3.5665489636593772,0.4800790996376121
EICHERMOT,2025-11-25 14:45:00,2025-11-26 09:15:00,2025-11-26 14:15:00,7258.0,7207.0,X9OR4,10,-0.8026729126481124,31.684846454165044,0.0,0.24068849788218744,1.0,1.0,-0.31290857698957897,0.4483321807971867
EICHERMOT,2026-02-16 14:45:00,2026-02-18 09:15:00,2026-02-18 09:45:00,8024.0,7966.0,X9OR4,1,-0.8228315054835493,21.000819525290485,0.0,0.22009409020473286,1.0,1.0,0.546795609329509,0.889548540660049
FEDERALBNK,2024-05-16 09:45:00,2024-05-16 13:45:00,2024-05-21 09:45:00,163.2,162.75,X9OR4,10,-0.37573529411764006,13.572615396069258,1.0,0.3509376535237003,0.0,1.0,-0.32304060500617515,0.6486776077037555
FEDERALBNK,2024-06-14 09:15:00,2024-06-14 09:45:00,2024-06-21 12:45:00,173.45,176.1,X9OR4,42,1.4278178149322605,23.519702502976607,1.0,0.25709412784373836,1.0,1.0,5.397837293240015,1.8649210809493788
FEDERALBNK,2024-07-10 11:15:00,2024-07-10 11:45:00,2024-07-16 09:15:00,187.5,193.64,X9OR4,43,3.174666666666659,29.609324270907432,1.0,0.22664955076322182,1.0,1.0,5.047465258621631,0.31692154521961563
FEDERALBNK,2024-07-15 13:15:00,2024-07-15 13:45:00,2024-07-16 09:15:00,195.5,193.64,X9OR4,3,-1.0514066496163752,35.842688232500095,1.0,0.19980977561669658,1.0,1.0,4.714965154696027,0.37523406989908215
FEDERALBNK,2024-07-16 11:45:00,2024-07-16 12:15:00,2024-07-19 09:15:00,195.15,195.5,X9OR4,18,0.07934921854983054,34.81375409944625,1.0,0.16110415728086724,1.0,1.0,4.777630352676332,0.3759259421742737
FEDERALBNK,2024-08-16 12:15:00,2024-08-16 13:15:00,2024-08-16 13:45:00,203.3,203.46,X9OR4,1,-0.021298573536647034,29.059853278794108,1.0,0.2760651008955247,1.0,1.0,-1.9065128184292846,0.9621612745803098
FEDERALBNK,2024-08-21 11:45:00,2024-08-21 14:45:00,2024-08-23 09:15:00,203.35,201.19,X9OR4,1,-1.1622080157364136,29.318160101261373,1.0,0.15139432133645692,1.0,1.0,0.773583889245888,0.9982817177402857
FEDERALBNK,2025-05-16 12:15:00,2025-05-19 09:15:00,2025-05-20 12:45:00,201.05,200.26,X9OR4,19,-0.49293708032828676,41.20873453438692,1.0,0.2891808098549589,1.0,1.0,6.752519990673211,1.1722903912665674
FEDERALBNK,2025-05-19 09:15:00,2025-05-19 09:45:00,2025-05-20 12:45:00,201.1,200.26,X9OR4,18,-0.5177026355047257,40.56798677286542,1.0,0.28383203900611237,1.0,1.0,6.752519990673211,1.1722903912665674
FEDERALBNK,2025-05-22 09:15:00,2025-05-22 10:15:00,2025-05-22 12:45:00,202.8,200.82,X9OR4,5,-1.0763313609467546,17.466874418322114,0.0,0.27566439625992356,1.0,1.0,2.6738632601971624,1.145785584560641
FEDERALBNK,2025-06-04 12:15:00,2025-06-04 12:45:00,2025-06-05 09:45:00,209.4,208.83,X9OR4,6,-0.37220630372492514,11.98239815918293,0.0,0.2367839120105564,1.0,1.0,0.6681832074155958,1.1593513709590415
FEDERALBNK,2025-07-03 10:15:00,2025-07-03 10:45:00,2025-07-03 12:15:00,217.3,216.89,X9OR4,3,-0.28867924528303035,18.871293271234084,1.0,0.19289983700373586,1.0,1.0,3.3842178305383497,0.6510719594039851
FEDERALBNK,2025-07-03 14:45:00,2025-07-04 09:15:00,2025-07-04 10:45:00,217.3,216.36,X9OR4,3,-0.532581684307408,15.210949453197957,1.0,0.24230576121674827,1.0,1.0,2.6439457971107583,0.6498845466703309
FEDERALBNK,2025-10-27 09:15:00,2025-10-27 09:45:00,2025-11-04 09:15:00,230.7,236.18,X9OR4,59,2.2753792804508097,26.857645568197558,1.0,0.2619247752864057,1.0,1.0,2.946294188391385,0.5275251997661079
FEDERALBNK,2025-12-12 13:45:00,2025-12-12 14:15:00,2025-12-16 14:15:00,261.55,262.55,X9OR4,12,0.28233607340852607,22.18769075834303,1.0,0.19840086069557542,1.0,1.0,0.07496533051574161,0.5138943853833884
FEDERALBNK,2026-01-20 14:15:00,2026-01-20 14:45:00,2026-01-21 09:15:00,273.3,272.45,X9OR4,1,-0.41101353823637865,30.92223478029685,0.0,0.24916730136738569,0.0,1.0,-0.8911325704392348,0.4877413608493561
FEDERALBNK,2026-01-21 11:45:00,2026-01-21 12:15:00,2026-01-23 09:45:00,272.95,280.05,X9OR4,19,2.501209012639686,43.780986184434674,0.0,0.32261697855659754,0.0,1.0,-2.8263462766674796,0.5485787083080604
GAIL,2024-06-13 13:15:00,2024-06-13 14:45:00,2024-06-18 13:45:00,203.0,206.32,X9OR4,22,1.5354679802955633,22.384583093632816,1.0,0.21568053316377095,1.0,1.0,4.973926949747165,1.8665831102570738
GAIL,2024-06-18 14:15:00,2024-06-18 14:45:00,2024-06-20 09:15:00,207.75,203.28,X9OR4,1,-2.2516245487364617,34.48306247322628,1.0,0.14247378011492026,1.0,1.0,4.739140899944738,1.8589279835752446
GAIL,2024-07-02 14:45:00,2024-07-03 09:15:00,2024-07-03 11:15:00,208.0,207.03,X9OR4,4,-0.5663461538461533,45.50774274196999,1.0,0.2422780433700349,1.0,1.0,3.696496306769559,1.672914153492137
GAIL,2025-04-22 14:15:00,2025-04-23 09:15:00,2025-04-23 09:45:00,188.42,185.32,X9OR4,1,-1.745260588047975,45.93969810656363,1.0,0.2384111889049812,1.0,1.0,5.4988318815799575,1.3593899162196879
GAIL,2025-10-09 10:15:00,2025-10-09 10:45:00,2025-10-09 11:15:00,173.25,172.95,X9OR4,1,-0.2731601731601797,19.394179864940998,1.0,0.234923903613981,1.0,1.0,0.7139556872477248,0.4910575942072006
GAIL,2025-11-18 12:15:00,2025-11-18 14:15:00,2025-11-18 14:45:00,179.05,178.73,X9OR4,1,-0.278721027645921,11.37488219688604,1.0,0.16615023121103334,1.0,1.0,1.6734156895812813,0.4325397522559777
GAIL,2025-12-12 12:45:00,2025-12-12 13:45:00,2025-12-12 14:15:00,166.1,165.32,X9OR4,1,-0.5695966285370266,21.589197859581446,1.0,0.20561567478137388,1.0,1.0,0.07496533051574161,0.5138943853833884
GAIL,2026-02-19 14:45:00,2026-02-20 09:15:00,2026-02-20 12:45:00,167.9,167.35,X9OR4,7,-0.4275759380583748,24.26347794201186,0.0,0.2566658920346419,0.0,1.0,1.1799646601411196,0.8919479682973692
GODREJPROP,2024-04-10 13:15:00,2024-04-12 09:15:00,2024-04-12 11:15:00,2676.05,2664.25,X9OR4,4,-0.5409484127725633,33.65796479678868,1.0,0.1895018560726416,1.0,1.0,1.8858056847645521,0.6229121670602036
GODREJPROP,2024-04-10 14:15:00,2024-04-10 14:45:00,2024-04-12 09:15:00,2669.05,2668.6,X9OR4,1,-0.11685993143628906,36.08653275913315,1.0,0.16009063434854787,1.0,1.0,0.6632977612159419,0.6407499790355069
GODREJPROP,2024-05-07 14:45:00,2024-05-08 12:15:00,2024-05-08 13:15:00,2786.45,2806.1,X9OR4,2,0.6051983706867193,42.84881839378311,0.0,0.2824742571191991,1.0,1.0,-0.9422770815634696,0.6497289727683496
GODREJPROP,2024-06-12 09:15:00,2024-06-12 09:45:00,2024-06-14 12:15:00,2871.4,2988.8,X9OR4,29,3.988597896496485,21.912138260279907,1.0,0.2763350074728817,1.0,1.0,5.251520816762056,1.86744876779044
GODREJPROP,2024-06-18 09:45:00,2024-06-18 10:45:00,2024-06-20 09:15:00,3025.05,3025.75,X9OR4,9,-0.07685988661345043,34.37157547077408,1.0,0.1878734387101025,1.0,1.0,4.739140899944738,1.8589279835752446
GODREJPROP,2024-07-02 09:45:00,2024-07-02 10:45:00,2024-07-04 14:45:00,3290.05,3305.65,X9OR4,32,0.3741569277062631,54.348902149001624,1.0,0.22279357404261904,1.0,1.0,7.151353734548649,1.8050266549845528
GODREJPROP,2024-09-03 12:45:00,2024-09-03 13:15:00,2024-09-03 14:45:00,2905.05,2892.0,X9OR4,3,-0.5492177415190851,21.544177205259196,1.0,0.13335170589874545,1.0,1.0,2.2696287184142294,0.8870236933394988
GODREJPROP,2024-09-26 14:15:00,2024-09-26 14:45:00,2024-09-27 09:15:00,3298.2,3237.0,X9OR4,1,-1.9555575768601001,37.05764675500936,1.0,0.1949470883169657,1.0,1.0,3.7992475599726516,0.6428734560971774
GODREJPROP,2024-12-03 13:45:00,2024-12-03 14:15:00,2024-12-03 14:45:00,2864.0,2857.0,X9OR4,1,-0.3444134078212291,35.70826322526771,1.0,0.23033230224494633,0.0,1.0,0.29208903410185005,1.0232788348723236
GODREJPROP,2025-06-11 10:15:00,2025-06-11 12:15:00,2025-06-11 13:15:00,2467.25,2441.4,X9OR4,2,-1.1477252001215892,43.47564606413553,1.0,0.14488003707933297,1.0,1.0,2.1396896007387145,0.6826518088361225
GODREJPROP,2025-06-18 14:45:00,2025-06-19 09:15:00,2025-06-19 10:15:00,2463.75,2446.0,X9OR4,2,-0.8204464738711313,19.046717678192465,0.0,0.2125834258995768,1.0,1.0,-0.0056358045496640585,0.6248082027113887
GODREJPROP,2025-08-22 10:45:00,2025-08-22 11:45:00,2025-08-22 12:15:00,2061.05,2057.8,X9OR4,1,-0.2576866160452197,37.52488699908223,1.0,0.18612069425885333,1.0,1.0,-0.5398530070150898,0.5962226635370135
GODREJPROP,2025-10-24 11:15:00,2025-10-24 11:45:00,2025-10-24 13:15:00,2292.95,2279.2,X9OR4,3,-0.6996641880546894,29.655108487771262,1.0,0.25053659420323543,1.0,1.0,2.868155468424094,0.5316906029065294
