symbol,ema_cross_dt,ema_cross_close,stoch_touch_dt,stoch_touch_min,candles_a_to_b,setup_dt,setup_open,setup_high,setup_low,setup_close,setup_ema20,setup_ema50,setup_ema_spread_pct,setup_k,setup_d,candles_b_to_c,trigger_price,validity_candles,filled,fill_dt,fill_price,candles_to_fill,no_fill_reason
RELIANCE,2024-03-22T09:15:00,1450.9,2024-04-01T11:15:00,27.649016628504764,52,2024-04-01T11:15:00,1487.75,1488.55,1484.2,1485.9,1489.4158830682095,1476.8956342765803,0.8477409304389983,27.963040705917724,27.649016628504764,0,1485.95,10,1,2024-04-01T11:45:00,1485.95,1,
RELIANCE,2024-03-22T09:15:00,1450.9,2024-04-02T09:15:00,20.07132981574981,60,2024-04-02T09:15:00,1484.0,1494.0,1480.0,1487.9,1487.2881044915407,1479.2726617551427,0.5418502581456299,21.759656894557,20.07132981574981,0,1487.95,10,0,,,,validity_expired
RELIANCE,2024-03-22T09:15:00,1450.9,2024-04-02T10:45:00,17.087434232448107,63,2024-04-02T10:45:00,1477.4,1478.95,1475.0,1478.1,1484.9405041256318,1479.158621366072,0.39088997461407365,17.28733288618631,17.087434232448107,0,1478.15,10,1,2024-04-02T11:15:00,1478.2,1,
RELIANCE,2024-03-22T09:15:00,1450.9,2024-04-02T12:15:00,17.77877071198689,66,2024-04-02T12:15:00,1479.85,1480.0,1477.0,1477.7,1483.4574903139735,1479.172260632012,0.2897045730245451,18.228070175438596,17.77877071198689,0,1477.75,10,1,2024-04-02T12:45:00,1477.75,1,
RELIANCE,2024-03-22T09:15:00,1450.9,2024-04-02T14:15:00,18.614035087719188,70,2024-04-02T14:15:00,1478.1,1486.0,1477.45,1481.95,1482.0136367830655,1479.1436707887444,0.19402888651044287,19.315789473684113,18.614035087719188,0,1482.0,10,1,2024-04-02T14:45:00,1482.0,1,
RELIANCE,2024-03-22T09:15:00,1450.9,2024-04-03T11:15:00,26.433572848187897,76,2024-04-03T11:45:00,1478.0,1478.7,1477.25,1478.0,1480.3444027991252,1479.0811738428115,0.08540633054179793,30.739336492890544,30.19536955827841,1,1478.05,10,1,2024-04-03T12:15:00,1478.05,1,
RELIANCE,2024-04-10T09:45:00,1486.0,2024-04-10T09:45:00,19.254873026028967,0,2024-04-10T13:15:00,1476.3,1482.65,1476.25,1482.1,1476.2609955183786,1475.359763352106,0.061085586624984756,58.163265306122454,54.81679568379078,7,1482.15,10,1,2024-04-10T13:45:00,1482.25,1,
RELIANCE,2024-05-14T13:15:00,1421.9,2024-05-29T09:15:00,12.465153589520748,91,2024-05-29T09:15:00,1446.5,1458.0,1446.5,1457.1,1466.1393612703193,1462.505598516045,0.24846145942698708,13.413302222827776,12.465153589520748,0,1457.15,10,1,2024-05-29T09:45:00,1457.15,1,
RELIANCE,2024-06-07T11:15:00,1450.1,2024-06-11T11:15:00,29.040175393601917,24,2024-06-11T11:15:00,1469.0,1470.7,1467.0,1469.05,1468.8404363735328,1457.6236214782464,0.7695275193133155,31.932338228442838,29.040175393601917,0,1469.1,10,1,2024-06-11T11:45:00,1469.1,1,
RELIANCE,2024-06-07T11:15:00,1450.1,2024-06-12T09:15:00,23.937356602213754,32,2024-06-12T09:15:00,1457.5,1469.5,1455.2,1469.1,1465.8838137346465,1459.2720422348789,0.45308697133960785,27.959395951245966,23.937356602213754,0,1469.15,10,1,2024-06-12T09:45:00,1469.15,1,
RELIANCE,2024-06-07T11:15:00,1450.1,2024-06-12T09:45:00,26.425522695299907,33,2024-06-13T12:45:00,1468.1,1468.95,1466.5,1468.5,1466.6508687980463,1463.4128252888381,0.22126657995969662,37.73584905660413,35.2285921625548,18,1468.55,10,1,2024-06-13T13:15:00,1468.55,1,
RELIANCE,2024-06-07T11:15:00,1450.1,2024-06-18T14:15:00,29.67816473439816,78,2024-06-18T14:45:00,1477.2,1482.1,1476.6,1481.9,1475.6125617981124,1471.1478035755526,0.30348807996779237,35.522994878293744,32.044106096253614,1,1481.95,10,1,2024-06-19T09:15:00,1487.5,1,
RELIANCE,2024-06-07T11:15:00,1450.1,2024-06-19T11:45:00,27.903710683358135,85,2024-06-19T12:15:00,1471.7,1473.5,1470.5,1473.0,1473.5656153513467,1471.2725958713681,0.15585279617204179,35.724637681159344,31.561373595967783,1,1473.05,10,1,2024-06-19T12:45:00,1473.05,1,
RELIANCE,2024-06-26T12:15:00,1491.5,2024-07-02T10:15:00,21.20355175398378,44,2024-07-02T10:15:00,1563.95,1567.2,1560.8,1566.9,1558.66526765781,1538.0648261692277,1.3393740717607325,27.274767411188986,21.20355175398378,0,1566.95,10,1,2024-07-02T10:45:00,1566.95,1,
RELIANCE,2024-06-26T12:15:00,1491.5,2024-07-02T10:45:00,28.07803585052199,45,2024-07-02T14:45:00,1565.0,1567.5,1560.9,1567.5,1562.4450502329703,1546.2251955037063,1.0489969233737704,47.471910112359424,46.797752808988626,8,1567.55,10,0,,,,validity_expired
RELIANCE,2024-06-26T12:15:00,1491.5,2024-07-09T13:15:00,12.414824178796243,98,2024-07-09T13:15:00,1589.95,1590.5,1587.0,1588.85,1589.0653513731952,1578.662436312984,0.6589702029337892,14.77522304545683,12.414824178796243,0,1588.9,10,1,2024-07-09T13:45:00,1588.9,1,
RELIANCE,2024-06-26T12:15:00,1491.5,2024-07-10T11:45:00,22.337375794878756,107,2024-07-10T11:45:00,1576.75,1581.0,1574.0,1576.0,1583.142846297917,1579.0796134801,0.25731652686352224,24.950735549260813,22.337375794878756,0,1576.05,10,1,2024-07-10T12:15:00,1576.4,1,
RELIANCE,2024-06-26T12:15:00,1491.5,2024-07-10T12:15:00,26.03924617283435,108,2024-07-10T14:45:00,1574.4,1585.0,1574.0,1585.0,1580.2733498176174,1578.5620112147847,0.10841123697863148,38.457059679766914,36.06986899563298,5,1585.05,10,1,2024-07-12T09:15:00,1585.05,1,
RELIANCE,2024-07-29T11:15:00,1522.85,2024-07-31T10:15:00,17.717357764527474,22,2024-07-31T10:15:00,1505.4,1508.8,1504.0,1508.45,1513.2934308758722,1512.3164449189912,0.06460195286267048,19.65306705872744,17.717357764527474,0,1508.5,10,1,2024-07-31T10:45:00,1508.5,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-08-22T11:45:00,29.748977771699856,35,2024-08-22T12:15:00,1496.8,1497.2,1494.5,1495.7,1495.9981626677265,1488.4261559166057,0.5087257248887731,32.322334837769574,31.960054591590378,1,1495.75,10,1,2024-08-22T12:45:00,1495.75,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-08-27T14:15:00,9.240588788200702,76,2024-08-27T14:15:00,1503.1,1505.0,1502.3,1502.8,1505.8597095869002,1503.1302367108922,0.18158592045760186,9.915691085965808,9.240588788200702,0,1502.85,10,1,2024-08-27T14:45:00,1502.85,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-08-29T09:45:00,11.41902077862712,79,2024-08-29T09:45:00,1495.5,1503.1,1495.0,1501.25,1504.0867776759042,1502.6629359658032,0.09475456378285159,15.040444405341745,11.41902077862712,0,1501.3,10,1,2024-08-29T10:15:00,1501.4,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-08-30T13:45:00,17.20763524214377,99,2024-08-30T13:45:00,1510.55,1513.15,1509.5,1512.3,1510.0458711259844,1507.3241805150747,0.18056438330204963,17.735267150120798,17.20763524214377,0,1512.35,10,1,2024-08-30T14:15:00,1512.5,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-09-02T09:15:00,24.60860483741202,102,2024-09-03T09:15:00,1521.25,1523.0,1513.05,1516.8,1514.7112158526243,1511.3811158830388,0.22033489333627454,42.924474977173006,41.9076825900812,12,1516.85,10,1,2024-09-03T09:45:00,1517.0,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-09-03T12:45:00,22.910659232811003,121,2024-09-03T12:45:00,1513.2,1516.75,1512.9,1516.75,1514.1646813708696,1511.9058526336034,0.14940273783129482,27.342927342927503,22.910659232811003,0,1516.8,10,1,2024-09-03T13:15:00,1516.8,1,
RELIANCE,2024-08-16T12:15:00,1473.55,2024-09-04T10:15:00,28.415754905803073,128,2024-09-04T10:15:00,1511.5,1511.8,1507.25,1510.9,1512.5116237298078,1511.7095928254764,0.053054562075794454,32.680871085812804,28.415754905803073,0,1510.95,10,1,2024-09-04T10:45:00,1510.95,1,
RELIANCE,2024-09-20T09:45:00,1477.5,2024-09-25T11:45:00,19.132510846639082,40,2024-09-25T11:45:00,1483.5,1486.5,1482.3,1485.1,1488.5665212601743,1486.0518039055578,0.16922137895916628,22.417650247588586,19.132510846639082,0,1485.15,10,1,2024-09-25T12:15:00,1485.2,1,
RELIANCE,2024-09-20T09:45:00,1477.5,2024-09-25T12:45:00,26.11209953485113,42,2024-09-27T13:15:00,1497.5,1497.75,1496.1,1496.75,1496.0624289461475,1492.7850547521332,0.2195476290160551,43.96065922381657,41.6351484772533,25,1496.8,10,1,2024-09-27T13:45:00,1496.8,1,
RELIANCE,2024-11-25T09:45:00,1290.65,2024-11-28T13:45:00,10.65053528728003,44,2024-11-28T13:45:00,1277.4,1283.9,1273.5,1276.9,1286.4028779725609,1283.0584170952407,0.2606631804724725,11.217059201363687,10.65053528728003,0,1276.95,10,1,2024-11-28T14:15:00,1277.0,1,
RELIANCE,2024-11-25T09:45:00,1290.65,2024-11-29T09:15:00,8.175243661407633,47,2024-11-29T09:15:00,1280.0,1283.0,1275.25,1278.85,1283.2578706418092,1282.053098075687,0.0939721270460944,11.469151171255447,8.175243661407633,0,1278.9,10,1,2024-11-29T09:45:00,1278.9,1,
RELIANCE,2024-11-25T09:45:00,1290.65,2024-11-29T10:15:00,19.77386912817779,49,2024-11-29T14:45:00,1293.65,1294.8,1290.4,1292.55,1289.5130681927228,1285.7357490402987,0.29378658524844964,79.27392739273934,79.14191419141923,9,1292.6,10,1,2024-12-03T09:15:00,1317.0,1,
RELIANCE,2024-11-25T09:45:00,1290.65,2024-12-04T13:15:00,15.219621105164746,79,2024-12-04T13:15:00,1309.4,1313.65,1308.0,1311.15,1312.2079872287975,1303.4435064621114,0.6724097149768482,18.8058939196611,15.219621105164746,0,1311.2,10,1,2024-12-04T13:45:00,1311.4,1,
RELIANCE,2024-11-25T09:45:00,1290.65,2024-12-05T09:15:00,19.209504529798423,83,2024-12-05T09:15:00,1314.35,1320.45,1306.8,1313.0,1311.4175981388623,1304.3771057646754,0.5397589656450995,21.89008760832627,19.209504529798423,0,1313.05,10,1,2024-12-05T09:45:00,1313.1,1,
RELIANCE,2024-11-25T09:45:00,1290.65,2024-12-09T09:45:00,15.471193523678059,108,2024-12-09T09:45:00,1312.0,1314.5,1307.0,1307.0,1314.3589818211183,1311.5020216264434,0.21783879457020489,17.898866001312015,15.471193523678059,0,1307.05,10,1,2024-12-09T10:15:00,1307.1,1,
RELIANCE,2025-01-02T10:45:00,1225.55,2025-01-07T09:15:00,10.534005396300534,21,2025-01-07T09:15:00,1222.0,1236.4,1221.25,1235.2,1230.2481333609903,1227.7884739005249,0.2003325094469592,12.300278418019644,10.534005396300534,0,1235.25,10,1,2025-01-07T09:45:00,1235.25,1,
RELIANCE,2025-01-02T10:45:00,1225.55,2025-01-07T10:15:00,21.019965536099573,23,2025-01-08T09:45:00,1256.65,1268.8,1254.5,1268.7,1241.336004714391,1234.3916745667145,0.5625710453786112,87.2661185062414,86.195014961398,11,1268.75,10,1,2025-01-08T10:15:00,1268.75,1,
RELIANCE,2025-01-02T10:45:00,1225.55,2025-01-10T09:45:00,18.878290890454192,58,2025-01-10T09:45:00,1241.1,1244.4,1239.15,1243.25,1253.59779390795,1248.5891519647732,0.401144118166913,19.290126320500274,18.878290890454192,0,1243.3,10,1,2025-01-10T10:15:00,1243.3,1,
RELIANCE,2025-01-15T12:45:00,1254.1,2025-01-21T11:45:00,16.392874714706007,46,2025-01-21T11:45:00,1287.5,1298.95,1287.5,1290.15,1294.811893283331,1284.4614024755472,0.8058234204496423,19.883059564234735,16.392874714706007,0,1290.2,10,1,2025-01-21T12:15:00,1290.2,1,
RELIANCE,2025-01-15T12:45:00,1254.1,2025-01-22T10:45:00,17.2022179187615,56,2025-01-22T10:45:00,1278.95,1280.9,1275.0,1275.7,1285.2981500963776,1283.1179450537018,0.16991462484648148,18.756765542462347,17.2022179187615,0,1275.75,10,1,2025-01-22T11:15:00,1275.75,1,
RELIANCE,2025-02-05T09:15:00,1287.85,2025-02-06T13:45:00,27.938218533119123,21,2025-02-06T13:45:00,1275.0,1279.4,1273.75,1279.2,1275.9860762348508,1268.7462529397717,0.5706281518707079,28.514629846074524,27.938218533119123,0,1279.25,10,1,2025-02-06T14:15:00,1279.25,1,
RELIANCE,2025-02-05T09:15:00,1287.85,2025-02-06T14:15:00,28.787548617576835,22,2025-02-07T11:45:00,1279.6,1280.65,1272.6,1273.5,1275.6369840795473,1270.6067251396519,0.39589424802883844,38.4881059921709,36.5288212736387,7,1273.55,10,1,2025-02-07T12:15:00,1273.55,1,
RELIANCE,2025-03-06T12:15:00,1197.95,2025-03-10T14:45:00,11.062203178073034,29,2025-03-10T14:45:00,1237.0,1240.0,1235.4,1238.45,1239.6273575148205,1223.2010244221963,1.3428972641993577,11.373747068542627,11.062203178073034,0,1238.5,10,1,2025-03-11T09:15:00,1240.0,1,
RELIANCE,2025-03-06T12:15:00,1197.95,2025-03-11T10:45:00,23.916028642033442,33,2025-03-12T13:45:00,1251.1,1252.5,1250.0,1252.15,1247.0746507742188,1236.984269216927,0.8157243231297872,41.391817992663064,38.9642632707403,18,1252.2,10,1,2025-03-12T14:15:00,1252.2,1,
RELIANCE,2025-03-06T12:15:00,1197.95,2025-03-17T12:45:00,9.711440198502494,73,2025-03-17T12:45:00,1237.55,1237.55,1233.6,1235.55,1245.5810894425922,1243.4920459157602,0.1679981414994552,10.9026654739572,9.711440198502494,0,1235.6,10,1,2025-03-17T13:15:00,1235.6,1,
RELIANCE,2025-03-19T10:15:00,1247.5,2025-03-26T12:45:00,12.248815441729176,53,2025-03-26T12:45:00,1277.65,1285.15,1276.3,1280.0,1282.1336029739566,1274.3740120017872,0.6088943198065295,15.047461437904872,12.248815441729176,0,1280.05,10,1,2025-03-26T13:15:00,1280.05,1,
RELIANCE,2025-03-19T10:15:00,1247.5,2025-03-27T09:15:00,18.68605790057727,58,2025-03-27T09:15:00,1278.15,1283.0,1271.3,1280.5,1280.3301829681025,1274.9505254029475,0.4219502998718103,20.99128456201477,18.68605790057727,0,1280.55,10,1,2025-03-27T09:45:00,1280.55,1,
RELIANCE,2025-03-19T10:15:00,1247.5,2025-03-27T10:15:00,28.362001973715905,60,2025-03-27T14:15:00,1279.3,1280.0,1275.0,1278.85,1278.9384480584042,1276.0556030898572,0.22591844442879103,45.20805369127504,42.828878019186085,8,1278.9,10,1,2025-03-27T14:45:00,1278.95,1,
RELIANCE,2025-04-11T13:45:00,1213.75,2025-04-16T12:15:00,29.789843908040922,21,2025-04-16T12:15:00,1235.6,1237.6,1234.2,1236.9,1232.4420363853724,1222.1160933945598,0.8449232480141178,34.33187377321501,29.789843908040922,0,1236.95,10,1,2025-04-16T12:45:00,1236.95,1,
RELIANCE,2025-04-11T13:45:00,1213.75,2025-04-23T09:15:00,26.674322253089304,51,2025-04-23T09:15:00,1297.0,1298.4,1291.1,1296.3,1289.8270505372043,1268.9828497458936,1.6425912135443415,27.887608966376142,26.674322253089304,0,1296.35,10,1,2025-04-23T09:45:00,1296.35,1,
RELIANCE,2025-04-11T13:45:00,1213.75,2025-04-23T09:45:00,28.81824588387064,52,2025-04-23T11:15:00,1290.1,1295.7,1289.9,1295.1,1290.5881914071758,1272.4006323238552,1.4293893465066623,36.00411736506517,34.15173431122589,3,1295.15,10,1,2025-04-23T11:45:00,1295.15,1,
RELIANCE,2025-04-11T13:45:00,1213.75,2025-05-06T12:15:00,14.828558884672963,141,2025-05-06T12:15:00,1420.1,1420.1,1417.0,1417.7,1421.6827603086374,1408.0670697894864,0.9669774126019899,19.789212523740815,14.828558884672963,0,1417.75,10,1,2025-05-06T12:45:00,1417.75,1,
RELIANCE,2025-04-11T13:45:00,1213.75,2025-05-06T13:45:00,29.92718106256366,144,2025-05-07T11:15:00,1415.0,1421.6,1414.6,1418.8,1418.7783810257165,1411.0877797631292,0.5450122503277758,34.15697158743191,32.19850248827185,7,1418.85,10,1,2025-05-07T11:45:00,1418.9,1,
RELIANCE,2025-04-11T13:45:00,1213.75,2025-05-08T09:45:00,25.058831666161357,160,2025-05-08T09:45:00,1403.8,1413.5,1403.7,1411.2,1414.5925200941874,1411.4466864135907,0.22288009252337715,27.04841870375575,25.058831666161357,0,1411.25,10,1,2025-05-08T10:15:00,1411.25,1,
RELIANCE,2025-05-12T12:15:00,1424.9,2025-05-14T09:15:00,12.784073317523251,18,2025-05-14T09:15:00,1420.0,1428.8,1419.1,1427.4,1421.5026631495184,1416.0093211612425,0.38794532678435545,16.328797885233563,12.784073317523251,0,1427.45,10,1,2025-05-14T09:45:00,1427.45,1,
RELIANCE,2025-05-12T12:15:00,1424.9,2025-05-14T10:15:00,24.394953410493684,20,2025-05-14T13:15:00,1422.4,1424.9,1419.9,1424.0,1422.8963733973005,1418.2668792938134,0.326419108496155,52.56544246957596,50.98061353901205,6,1424.05,10,1,2025-05-14T13:45:00,1424.05,1,
RELIANCE,2025-05-12T12:15:00,1424.9,2025-05-20T12:15:00,17.568566807088718,60,2025-05-20T12:15:00,1435.7,1436.8,1434.0,1435.2,1442.9412038229138,1436.579633819159,0.4428275226791703,17.659574468085303,17.568566807088718,0,1435.25,10,1,2025-05-20T12:45:00,1435.25,1,
RELIANCE,2025-05-12T12:15:00,1424.9,2025-05-21T09:15:00,5.949150960938546,66,2025-05-21T09:15:00,1423.9,1430.0,1418.1,1427.2,1436.370397794364,1434.8774552377188,0.10404669410586265,7.952064538802406,5.949150960938546,0,1427.25,10,1,2025-05-21T09:45:00,1427.3,1,
RELIANCE,2025-06-05T09:45:00,1441.4,2025-06-05T09:45:00,27.496391968804502,0,2025-06-09T09:15:00,1457.0,1457.5,1448.1,1450.4,1442.5520695548744,1433.7961932583523,0.6106778869752757,44.1076534903281,42.09186215766305,23,1450.45,10,1,2025-06-09T09:45:00,1450.45,1,
RELIANCE,2025-06-05T09:45:00,1441.4,2025-06-11T09:15:00,12.754448319486722,47,2025-06-11T09:15:00,1445.8,1468.6,1443.1,1461.0,1445.6922810578826,1441.6817697645013,0.27818284017258943,22.14690288585446,12.754448319486722,0,1461.05,10,1,2025-06-11T09:45:00,1461.05,1,
RELIANCE,2025-06-23T09:15:00,1445.6,2025-06-25T09:15:00,20.91176627258825,24,2025-06-25T09:15:00,1464.0,1467.5,1460.5,1463.6,1456.4449330802613,1449.490997936231,0.4797501435973901,24.926755007797603,20.91176627258825,0,1463.65,10,1,2025-06-25T09:45:00,1463.65,1,
RELIANCE,2025-06-23T09:15:00,1445.6,2025-06-25T09:45:00,27.27843002910552,25,2025-06-26T09:15:00,1469.1,1477.0,1465.1,1475.0,1465.1812971364902,1456.829814899228,0.5732640938461215,86.491247385225,85.12165584058108,11,1475.05,10,1,2025-06-26T09:45:00,1475.05,1,
RELIANCE,2025-06-23T09:15:00,1445.6,2025-07-01T09:15:00,12.324123665300904,72,2025-07-01T09:15:00,1500.6,1518.5,1500.1,1517.9,1507.255770068619,1494.9366032148894,0.8240594836755692,21.918695380774388,12.324123665300904,0,1517.95,10,1,2025-07-01T09:45:00,1517.95,1,
RELIANCE,2025-06-23T09:15:00,1445.6,2025-07-02T14:15:00,13.45248936314988,94,2025-07-02T14:15:00,1512.3,1515.0,1510.5,1514.9,1517.004950262462,1509.414987550814,0.5028413507383767,14.602809118120948,13.45248936314988,0,1514.95,10,1,2025-07-02T14:45:00,1514.95,1,
RELIANCE,2025-06-23T09:15:00,1445.6,2025-07-03T09:15:00,21.754919863937584,96,2025-07-04T10:45:00,1522.9,1528.6,1522.7,1525.0,1522.3044509160768,1516.497611411773,0.3829112199456691,47.58551636392981,44.1753616055494,15,1525.05,10,1,2025-07-04T11:15:00,1525.05,1,
RELIANCE,2025-06-23T09:15:00,1445.6,2025-07-08T14:45:00,23.08103595968363,143,2025-07-08T14:45:00,1532.3,1540.0,1531.4,1539.0,1535.329251493008,1529.8872106420968,0.35571516730486885,26.42300378387369,23.08103595968363,0,1539.05,10,1,2025-07-09T09:15:00,1539.05,1,
RELIANCE,2025-08-19T09:15:00,1409.0,2025-08-22T13:15:00,8.30055550331969,44,2025-08-22T13:15:00,1413.2,1416.3,1413.1,1415.7,1418.7529604599388,1413.8576683590204,0.34623655622988125,9.757536227773972,8.30055550331969,0,1415.75,10,1,2025-08-22T13:45:00,1415.75,1,
RELIANCE,2025-09-09T10:45:00,1373.8,2025-09-19T11:45:00,16.779603386992225,86,2025-09-19T11:45:00,1407.4,1409.0,1406.0,1408.0,1409.8144403158522,1404.606148494036,0.37080087022260827,19.488861223508568,16.779603386992225,0,1408.05,10,1,2025-09-19T12:15:00,1408.1,1,
RELIANCE,2025-10-07T09:15:00,1384.0,2025-10-08T12:45:00,7.291750281011933,19,2025-10-08T12:45:00,1367.9,1370.1,1367.2,1369.5,1376.8999723132752,1375.4689310361146,0.10404024728371192,8.283355878802075,7.291750281011933,0,1369.55,10,1,2025-10-08T13:15:00,1369.55,1,
RELIANCE,2025-10-16T09:15:00,1380.1,2025-10-23T12:45:00,28.70448507579299,45,2025-10-23T12:45:00,1470.0,1471.7,1467.4,1470.2,1460.3769066068414,1436.1864524816554,1.6843533152249301,30.040110433922006,28.70448507579299,0,1470.25,10,1,2025-10-23T13:15:00,1470.25,1,
RELIANCE,2025-10-16T09:15:00,1380.1,2025-10-24T10:45:00,12.15675355804296,53,2025-10-24T10:45:00,1445.7,1449.5,1444.8,1449.0,1455.4844841292925,1440.5923061432754,1.033753819349908,14.16123681275202,12.15675355804296,0,1449.05,10,1,2025-10-24T11:15:00,1449.05,1,
RELIANCE,2025-10-16T09:15:00,1380.1,2025-10-24T12:15:00,28.920358484396644,56,2025-10-27T09:15:00,1463.0,1481.5,1458.0,1480.0,1456.5345311528272,1445.4654486544755,0.7657798052976946,46.503913538125815,41.72998714180207,6,1480.05,10,1,2025-10-27T09:45:00,1480.05,1,
