entry_dt,cum_ret_pct,rule
2025-09-25 13:45:00,-4.410020150885627,R2_top20
2025-10-01 13:15:00,-1.4914442994924335,R2_top20
2025-10-07 09:15:00,-2.261730993326423,R2_top20
2025-10-08 13:15:00,-2.0825213713333057,R2_top20
2025-10-09 09:45:00,-2.9147113449480715,R2_top20
2025-10-09 10:45:00,-2.254657694102125,R2_top20
2025-10-10 11:15:00,-2.5573027452966617,R2_top20
2025-10-14 14:45:00,-3.0840604536077683,R2_top20
2025-10-16 12:45:00,-1.490384880478024,R2_top20
2025-10-16 13:45:00,-1.851920467999036,R2_top20
2025-10-23 09:15:00,-3.4747631075929446,R2_top20
2025-10-23 09:45:00,-5.924469114881269,R2_top20
2025-10-23 10:15:00,-7.3762560141134275,R2_top20
2025-10-23 13:15:00,-8.261036037894637,R2_top20
2025-10-23 13:15:00,-8.452770489514615,R2_top20
2025-10-23 14:45:00,-8.978838167673851,R2_top20
2025-10-24 12:15:00,-9.11488286309617,R2_top20
2025-10-30 14:15:00,-9.900410610647867,R2_top20
2025-10-31 09:15:00,-10.513499615883466,R2_top20
2025-10-31 09:45:00,-9.518972252699392,R2_top20
2025-11-06 09:15:00,-10.671603831646765,R2_top20
2025-11-14 09:45:00,-12.363090788987389,R2_top20
2025-11-17 09:15:00,-13.44204330979013,R2_top20
2025-11-17 10:45:00,-13.79351921786023,R2_top20
2025-11-25 10:15:00,-12.409992254819873,R2_top20
2025-11-27 14:15:00,-12.693656740787,R2_top20
2025-11-27 14:45:00,-13.315020211156309,R2_top20
2025-11-28 09:15:00,-11.971858396942102,R2_top20
2025-12-01 13:45:00,-12.21181920791503,R2_top20
2025-12-03 09:15:00,-13.034729916526405,R2_top20
2025-12-04 09:45:00,-14.408850496343593,R2_top20
2025-12-16 13:45:00,-15.111687833532326,R2_top20
2025-12-17 09:15:00,-15.358530711652737,R2_top20
2025-12-19 14:15:00,-13.900275264845234,R2_top20
2025-12-26 09:45:00,-14.235292891167195,R2_top20
2025-12-26 13:15:00,-14.509791958499765,R2_top20
2026-01-01 09:15:00,-15.801408724966837,R2_top20
2026-01-02 13:15:00,-16.189956966625985,R2_top20
2026-01-02 13:15:00,-16.546263455227088,R2_top20
2026-01-05 10:45:00,-15.690033805673037,R2_top20
2026-01-06 09:15:00,-16.21359945834921,R2_top20
2026-01-07 09:45:00,-18.380320369659227,R2_top20
2026-01-27 10:15:00,-15.835648989716828,R2_top20
2026-02-03 10:45:00,-15.599220097141522,R2_top20
2026-02-05 12:15:00,-15.561062009014304,R2_top20
2026-02-05 13:45:00,-16.05845059828482,R2_top20
2026-02-06 09:15:00,-15.962372166912273,R2_top20
2026-02-06 10:15:00,-16.85373845522394,R2_top20
2026-02-06 14:45:00,-17.566223732020184,R2_top20
2026-02-10 12:45:00,-17.019793153043228,R2_top20
2026-02-11 14:15:00,-17.422153892664117,R2_top20
2026-02-13 12:45:00,-17.61557441848821,R2_top20
2026-02-18 10:45:00,-18.41973089770582,R2_top20
2026-02-19 13:15:00,-19.13183962678243,R2_top20
2026-02-19 14:15:00,-17.870291070351993,R2_top20
2026-02-19 14:45:00,-16.923684365527794,R2_top20
2026-02-27 14:45:00,-18.0943891519522,R2_top20
2024-09-18 09:15:00,-1.673948439620077,R3_sharpe1.0
2024-09-20 09:45:00,5.462870587285602,R3_sharpe1.0
2024-09-25 12:45:00,7.311443492195778,R3_sharpe1.0
2024-09-25 14:45:00,6.559845370618287,R3_sharpe1.0
2024-09-26 12:15:00,7.777712295058438,R3_sharpe1.0
2024-09-26 14:45:00,5.822154718198338,R3_sharpe1.0
2024-10-03 09:45:00,5.6121875489763875,R3_sharpe1.0
2024-10-03 10:15:00,3.9261526362581853,R3_sharpe1.0
2024-10-21 14:15:00,2.1605409888456237,R3_sharpe1.0
2024-11-05 14:15:00,2.264373741458861,R3_sharpe1.0
2024-11-07 14:15:00,2.3306796141930732,R3_sharpe1.0
2024-11-11 11:15:00,1.9075198296329288,R3_sharpe1.0
2024-11-22 09:15:00,5.4271527730464495,R3_sharpe1.0
2024-11-22 13:15:00,8.268676495828087,R3_sharpe1.0
2024-11-22 14:15:00,9.821710872079308,R3_sharpe1.0
2024-11-26 13:15:00,9.716093210150207,R3_sharpe1.0
2024-11-29 09:45:00,9.521161186704614,R3_sharpe1.0
2024-11-29 13:15:00,17.80988454219395,R3_sharpe1.0
2024-12-03 14:15:00,17.46547113437272,R3_sharpe1.0
2024-12-09 09:15:00,16.71533505938027,R3_sharpe1.0
2024-12-16 09:15:00,15.673404587443974,R3_sharpe1.0
2025-01-06 10:15:00,12.551388148917537,R3_sharpe1.0
2025-01-07 09:15:00,11.94239071961162,R3_sharpe1.0
2025-01-07 10:15:00,11.04522054556706,R3_sharpe1.0
2025-02-01 14:45:00,9.85576762759992,R3_sharpe1.0
2025-02-04 14:45:00,9.008936951059184,R3_sharpe1.0
2025-02-05 09:15:00,7.709813594766128,R3_sharpe1.0
2025-02-05 11:15:00,7.839373343193807,R3_sharpe1.0
2025-04-24 14:45:00,6.273128070928111,R3_sharpe1.0
2025-04-30 09:45:00,5.388246824652461,R3_sharpe1.0
2025-05-14 09:45:00,5.071694710915521,R3_sharpe1.0
2025-05-29 14:15:00,5.0821222231414245,R3_sharpe1.0
2025-06-25 09:45:00,7.520366235270483,R3_sharpe1.0
2025-07-01 09:45:00,7.324880409976615,R3_sharpe1.0
2025-08-04 11:45:00,7.058556175557282,R3_sharpe1.0
2025-09-19 09:45:00,6.047619128850004,R3_sharpe1.0
2025-09-19 13:45:00,5.838078204903992,R3_sharpe1.0
2025-09-23 11:45:00,6.4434477313553495,R3_sharpe1.0
2025-09-25 12:15:00,5.818805589112872,R3_sharpe1.0
2025-09-25 13:45:00,5.050024960689697,R3_sharpe1.0
2025-10-01 13:15:00,7.96860081208289,R3_sharpe1.0
2025-10-09 09:45:00,7.136410838468124,R3_sharpe1.0
2025-10-09 10:45:00,7.79646448931407,R3_sharpe1.0
2025-10-16 12:45:00,9.390140062443814,R3_sharpe1.0
2025-10-16 13:45:00,9.028604474922803,R3_sharpe1.0
2025-10-23 09:15:00,7.405761835328894,R3_sharpe1.0
2025-10-23 09:45:00,4.9560558280405695,R3_sharpe1.0
2025-10-23 10:15:00,3.5042689288084112,R3_sharpe1.0
2025-10-23 13:15:00,3.312534477188434,R3_sharpe1.0
2025-10-23 13:15:00,2.4277544534072244,R3_sharpe1.0
2025-10-23 14:45:00,1.9016867752479873,R3_sharpe1.0
2025-10-30 14:15:00,1.1161590276962903,R3_sharpe1.0
2025-10-31 09:45:00,2.110686390880364,R3_sharpe1.0
2025-11-06 09:15:00,0.9580548119329915,R3_sharpe1.0
2025-11-17 09:15:00,-0.1208977088697496,R3_sharpe1.0
2025-11-27 14:45:00,-0.742261179239058,R3_sharpe1.0
2025-12-17 09:15:00,-0.9891040573594692,R3_sharpe1.0
2026-01-01 09:15:00,-2.280720823826541,R3_sharpe1.0
2026-01-02 13:15:00,-2.669269065485687,R3_sharpe1.0
2026-01-07 09:45:00,-4.835989976795703,R3_sharpe1.0
2026-02-05 13:45:00,-5.33337856606622,R3_sharpe1.0
2026-02-06 10:15:00,-6.22474485437789,R3_sharpe1.0
2026-02-10 12:45:00,-5.6783142754009335,R3_sharpe1.0
2026-02-19 14:15:00,-4.416765718970495,R3_sharpe1.0
2026-02-19 14:45:00,-3.4701590141462964,R3_sharpe1.0
2026-02-27 14:45:00,-4.640863800570703,R3_sharpe1.0
2024-09-18 09:15:00,-1.673948439620077,R4_sharpe1.5
2024-09-20 09:45:00,5.462870587285602,R4_sharpe1.5
2024-09-25 12:45:00,7.311443492195778,R4_sharpe1.5
2024-09-25 14:45:00,6.559845370618287,R4_sharpe1.5
2024-09-26 12:15:00,7.777712295058438,R4_sharpe1.5
2024-09-26 14:45:00,5.822154718198338,R4_sharpe1.5
2024-10-03 09:45:00,5.6121875489763875,R4_sharpe1.5
2024-10-03 10:15:00,3.9261526362581853,R4_sharpe1.5
2024-10-21 14:15:00,2.1605409888456237,R4_sharpe1.5
2024-11-05 14:15:00,2.264373741458861,R4_sharpe1.5
2024-11-07 14:15:00,2.3306796141930732,R4_sharpe1.5
2024-11-11 11:15:00,1.9075198296329288,R4_sharpe1.5
2024-11-22 09:15:00,5.4271527730464495,R4_sharpe1.5
2024-11-22 13:15:00,8.268676495828087,R4_sharpe1.5
2024-11-22 14:15:00,9.821710872079308,R4_sharpe1.5
2024-11-26 13:15:00,9.716093210150207,R4_sharpe1.5
2024-11-29 09:45:00,9.521161186704614,R4_sharpe1.5
2024-11-29 13:15:00,17.80988454219395,R4_sharpe1.5
2024-12-03 14:15:00,17.46547113437272,R4_sharpe1.5
2024-12-09 09:15:00,16.71533505938027,R4_sharpe1.5
2024-12-16 09:15:00,15.673404587443974,R4_sharpe1.5
2025-01-06 10:15:00,12.551388148917537,R4_sharpe1.5
2025-01-07 09:15:00,11.94239071961162,R4_sharpe1.5
2025-01-07 10:15:00,11.04522054556706,R4_sharpe1.5
2025-02-01 14:45:00,9.85576762759992,R4_sharpe1.5
2025-02-04 14:45:00,9.008936951059184,R4_sharpe1.5
2025-02-05 09:15:00,7.709813594766128,R4_sharpe1.5
2025-02-05 11:15:00,7.839373343193807,R4_sharpe1.5
2025-04-24 14:45:00,6.273128070928111,R4_sharpe1.5
2025-04-30 09:45:00,5.388246824652461,R4_sharpe1.5
2025-06-25 09:45:00,7.826490836781519,R4_sharpe1.5
2025-07-01 09:45:00,7.631005011487651,R4_sharpe1.5
2025-08-04 11:45:00,7.364680777068318,R4_sharpe1.5
2025-09-19 09:45:00,6.353743730361041,R4_sharpe1.5
2025-09-19 13:45:00,6.144202806415029,R4_sharpe1.5
2025-09-23 11:45:00,6.749572332866387,R4_sharpe1.5
2025-09-25 13:45:00,5.980791704443212,R4_sharpe1.5
2025-10-01 13:15:00,8.899367555836406,R4_sharpe1.5
2025-10-09 10:45:00,9.559421206682352,R4_sharpe1.5
2025-10-16 12:45:00,11.153096779812095,R4_sharpe1.5
2025-10-16 13:45:00,10.791561192291084,R4_sharpe1.5
2025-10-23 09:15:00,9.168718552697175,R4_sharpe1.5
2025-10-23 09:45:00,6.719012545408851,R4_sharpe1.5
2025-10-23 10:15:00,5.267225646176692,R4_sharpe1.5
2025-10-23 13:15:00,4.382445622395482,R4_sharpe1.5
2025-10-30 14:15:00,3.5969178748437853,R4_sharpe1.5
2025-11-06 09:15:00,2.444286295896413,R4_sharpe1.5
2025-11-17 09:15:00,1.365333775093672,R4_sharpe1.5
2025-11-27 14:45:00,0.7439703047243637,R4_sharpe1.5
2025-12-17 09:15:00,0.4971274266039525,R4_sharpe1.5
2026-01-07 09:45:00,-1.6695934847060632,R4_sharpe1.5
2026-02-06 10:15:00,-2.560959773017732,R4_sharpe1.5
2026-02-19 14:15:00,-1.2994112165872935,R4_sharpe1.5
2026-02-19 14:45:00,-0.35280451176309435,R4_sharpe1.5
2026-02-27 14:45:00,-1.5235092981875002,R4_sharpe1.5
2024-09-18 09:15:00,-1.673948439620077,R5_sticky
2024-09-20 09:45:00,5.462870587285602,R5_sticky
2024-09-25 12:45:00,7.311443492195778,R5_sticky
2024-09-25 14:45:00,6.559845370618287,R5_sticky
2024-09-26 12:15:00,7.777712295058438,R5_sticky
2024-09-26 14:45:00,5.822154718198338,R5_sticky
2024-10-03 09:45:00,5.6121875489763875,R5_sticky
2024-10-03 10:15:00,3.9261526362581853,R5_sticky
2024-10-21 14:15:00,2.1605409888456237,R5_sticky
2024-11-05 14:15:00,2.264373741458861,R5_sticky
2024-11-07 14:15:00,2.3306796141930732,R5_sticky
2024-11-11 11:15:00,1.9075198296329288,R5_sticky
2024-11-22 09:15:00,5.4271527730464495,R5_sticky
2024-11-22 13:15:00,8.268676495828087,R5_sticky
2024-11-22 14:15:00,9.821710872079308,R5_sticky
2024-11-26 13:15:00,9.716093210150207,R5_sticky
2024-11-29 09:45:00,9.521161186704614,R5_sticky
2024-11-29 13:15:00,17.80988454219395,R5_sticky
2024-12-03 14:15:00,17.46547113437272,R5_sticky
2024-12-09 09:15:00,16.71533505938027,R5_sticky
2024-12-16 09:15:00,15.673404587443974,R5_sticky
2025-01-06 10:15:00,12.551388148917537,R5_sticky
2025-01-07 09:15:00,11.94239071961162,R5_sticky
2025-01-07 10:15:00,11.04522054556706,R5_sticky
2025-02-01 14:45:00,9.85576762759992,R5_sticky
2025-02-04 14:45:00,9.008936951059184,R5_sticky
2025-02-05 09:15:00,7.709813594766128,R5_sticky
2025-02-05 11:15:00,7.839373343193807,R5_sticky
2025-04-24 14:45:00,6.273128070928111,R5_sticky
2025-04-30 09:45:00,5.388246824652461,R5_sticky
2025-05-14 09:45:00,5.071694710915521,R5_sticky
2025-05-29 14:15:00,5.0821222231414245,R5_sticky
2025-06-25 09:45:00,7.520366235270483,R5_sticky
2025-07-01 09:45:00,7.324880409976615,R5_sticky
2025-08-04 11:45:00,7.058556175557282,R5_sticky
2025-09-19 09:45:00,6.047619128850004,R5_sticky
2025-09-19 13:45:00,5.838078204903992,R5_sticky
2025-09-23 11:45:00,6.4434477313553495,R5_sticky
2025-09-25 13:45:00,5.674667102932175,R5_sticky
2025-10-01 13:15:00,8.593242954325369,R5_sticky
2025-10-09 10:45:00,9.253296605171315,R5_sticky
2025-10-16 12:45:00,10.846972178301058,R5_sticky
2025-10-16 13:45:00,10.485436590780047,R5_sticky
2025-10-23 09:15:00,8.862593951186138,R5_sticky
2025-10-23 09:45:00,6.412887943897814,R5_sticky
2025-10-23 10:15:00,4.961101044665655,R5_sticky
2025-10-23 13:15:00,4.076321020884445,R5_sticky
2025-10-30 14:15:00,3.2907932733327483,R5_sticky
2025-11-06 09:15:00,2.138161694385376,R5_sticky
2025-11-17 09:15:00,1.059209173582635,R5_sticky
2025-11-27 14:45:00,0.4378457032133266,R5_sticky
2025-12-17 09:15:00,0.19100282509291544,R5_sticky
2026-01-07 09:45:00,-1.9757180862171002,R5_sticky
2026-02-06 10:15:00,-2.867084374528769,R5_sticky
2026-02-19 14:15:00,-1.6055358180983306,R5_sticky
2026-02-19 14:45:00,-0.6589291132741314,R5_sticky
2026-02-27 14:45:00,-1.8296338996985373,R5_sticky
