symbol,signal_dt,signal_k,signal_d,signal_adx,entry_dt,entry_price,exit_dt,exit_price,exit_reason,candles_held,gross_return_pct,net_return_pct
RELIANCE,2024-06-11 11:15:00,31.932338228442838,29.040175393601928,26.883860808150082,2024-06-12 10:15:00,1470.75,2024-06-12 13:45:00,1466.5,X9OR4,7,-0.289,-0.389
M&M,2024-05-27 11:45:00,15.354368834103386,12.480275714873486,28.033386788262813,2024-05-27 12:15:00,2574.5,2024-05-27 13:15:00,2570.35,X9OR4,2,-0.1612,-0.2612
ASIANPAINT,2024-05-24 12:15:00,31.39817991692052,30.892351375769977,43.97035391305004,2024-05-24 12:45:00,2891.05,2024-05-24 13:15:00,2877.0,X9OR4,1,-0.486,-0.586
M&M,2024-05-22 13:15:00,41.296756266089304,34.1734955698111,46.75453245387608,2024-05-22 13:45:00,2530.05,2024-05-27 09:45:00,2558.0,X9OR4,28,1.1047,1.0047
KOTAKBANK,2024-05-22 11:15:00,17.72307558628905,15.59791171674883,36.242090738155014,2024-05-22 11:45:00,1693.95,2024-05-22 13:15:00,1695.05,X9OR4,3,0.0649,-0.0351
ADANIPORTS,2024-05-16 14:45:00,20.333201709325575,17.493439989563793,28.911185517808583,2024-05-21 09:45:00,1347.85,2024-05-28 09:15:00,1418.6,X9OR4,59,5.2491,5.1491
VEDL,2024-05-17 09:15:00,20.835025724955425,17.10955024947994,33.79830336360717,2024-05-17 11:15:00,395.55,2024-05-22 11:15:00,437.4,X9OR4,18,10.5802,10.4802
M&M,2024-05-16 14:15:00,34.230682200973334,32.027661424161884,47.79949069719258,2024-05-16 14:45:00,2332.05,2024-05-22 10:15:00,2493.35,X9OR4,21,6.9167,6.8167
BEL,2024-05-16 14:15:00,24.283222468588217,21.925069510435275,25.713688319304303,2024-05-16 14:45:00,234.75,2024-05-22 09:15:00,269.0,X9OR4,19,14.59,14.49
FEDERALBNK,2024-05-16 09:45:00,33.17948717948685,31.6581196581194,28.98675144640719,2024-05-16 13:45:00,163.2,2024-05-21 09:45:00,162.75,X9OR4,10,-0.2757,-0.3757
MARICO,2024-05-13 09:15:00,14.02739726027393,7.9916568013980696,27.658574455585875,2024-05-13 10:45:00,594.65,2024-05-15 09:45:00,595.0,X9OR4,22,0.0589,-0.0411
DABUR,2024-05-09 09:45:00,31.445265878090275,24.57592710997451,31.694512553264875,2024-05-09 10:15:00,561.0,2024-05-09 13:15:00,555.65,X9OR4,6,-0.9537,-1.0537
DABUR,2024-05-06 13:45:00,20.707246376811675,17.789371980676357,36.249963167766666,2024-05-06 14:45:00,529.5,2024-05-08 14:15:00,555.6,X9OR4,23,4.9292,4.8292
SHREECEM,2024-05-06 13:45:00,9.006343137552179,6.7527553624871,36.515734756445056,2024-05-06 14:15:00,25465.75,2024-05-06 14:45:00,25595.95,X9OR4,1,0.5113,0.4113
SBIN,2024-05-03 12:45:00,22.16524564642844,20.244861287121747,33.102503372792015,2024-05-03 13:15:00,827.8,2024-05-06 09:15:00,812.7,X9OR4,4,-1.8241,-1.9241
VEDL,2024-05-03 09:15:00,28.564773567983003,20.13182473422238,38.35872527138114,2024-05-03 09:45:00,375.5,2024-05-06 09:45:00,365.55,X9OR4,12,-2.6498,-2.7498
ICICIBANK,2024-05-02 13:45:00,20.535717992899905,20.06484326317194,25.520556387147064,2024-05-03 09:15:00,1144.7,2024-05-03 10:15:00,1140.45,X9OR4,2,-0.3713,-0.4713
DIVISLAB,2024-04-30 09:15:00,28.047518440672775,25.84815060016955,51.287584123191735,2024-04-30 09:45:00,4056.15,2024-04-30 13:45:00,4023.0,X9OR4,8,-0.8173,-0.9173
MARICO,2024-04-29 14:45:00,11.098372781065237,8.626549732319186,35.83185278275663,2024-04-30 09:15:00,518.0,2024-05-03 09:45:00,515.75,X9OR4,13,-0.4344,-0.5344
PNB,2024-04-29 11:15:00,31.852869332817694,31.38079743884651,36.3352253642871,2024-04-29 12:15:00,133.1,2024-05-03 09:15:00,133.63,X9OR4,18,0.3982,0.2982
SBIN,2024-04-29 10:15:00,31.953022209319528,28.192128931413748,43.46607178711135,2024-04-29 11:15:00,809.55,2024-05-03 11:15:00,824.15,X9OR4,24,1.8035,1.7035
BANKBARODA,2024-04-29 10:45:00,28.099749458024558,25.41065377680293,27.204907226271196,2024-04-29 11:15:00,252.2,2024-05-03 11:15:00,260.62,X9OR4,24,3.3386,3.2386
ICICIBANK,2024-04-29 09:15:00,33.47844328779918,29.73819859811094,29.127285212644555,2024-04-29 09:45:00,1131.75,2024-05-02 11:15:00,1137.8,X9OR4,15,0.5346,0.4346
ICICIBANK,2024-04-26 12:45:00,35.81395348837208,32.70279500101659,36.1337468875068,2024-04-29 09:15:00,1115.05,2024-05-02 11:15:00,1137.8,X9OR4,16,2.0403,1.9403
ULTRACEMCO,2024-04-25 09:15:00,37.221538461538465,32.155172645530456,38.55678773739832,2024-04-25 09:45:00,9699.0,2024-04-30 09:45:00,9949.05,X9OR4,36,2.5781,2.4781
SBIN,2024-04-24 14:45:00,18.60515889059592,16.38087014373335,32.9439200377593,2024-04-25 09:15:00,774.5,2024-04-26 13:15:00,802.1,X9OR4,20,3.5636,3.4636
MARICO,2024-04-10 11:15:00,25.396277415384013,23.577236694326434,39.813840493521525,2024-04-10 11:45:00,511.6,2024-04-10 12:15:00,511.0,X9OR4,1,-0.1173,-0.2173
RELIANCE,2024-04-10 09:15:00,17.97573863795838,10.450788664885314,25.788577046424656,2024-04-10 09:45:00,1485.55,2024-04-10 10:45:00,1474.8,X9OR4,2,-0.7236,-0.8236
HDFCBANK,2024-04-09 14:15:00,28.055555555555564,26.865079365079406,37.53478772978334,2024-04-09 14:45:00,773.75,2024-04-10 09:15:00,771.2,X9OR4,1,-0.3296,-0.4296
HDFCBANK,2024-04-08 14:15:00,33.33333333333363,31.70940170940194,45.60745550892385,2024-04-08 14:45:00,774.05,2024-04-09 13:45:00,771.2,X9OR4,10,-0.3682,-0.4682
HDFCBANK,2024-04-08 12:45:00,29.266547406082413,28.513238723695554,44.15184410840766,2024-04-08 13:15:00,775.05,2024-04-09 13:45:00,771.2,X9OR4,13,-0.4967,-0.5967
BANKBARODA,2024-04-03 13:45:00,37.0892018779344,28.96534126977944,25.659143448010763,2024-04-03 14:15:00,254.6,2024-04-04 11:15:00,253.46,X9OR4,6,-0.4478,-0.5478
MARICO,2024-04-02 09:15:00,13.744831265839782,12.539808484194884,26.916217441888953,2024-04-02 09:45:00,498.65,2024-04-02 10:15:00,496.8,X9OR4,1,-0.371,-0.471
SHREECEM,2024-03-28 12:15:00,21.213939634968675,17.565420044951846,32.76802409675535,2024-03-28 12:45:00,25900.05,2024-03-28 13:15:00,25885.45,X9OR4,1,-0.0564,-0.1564
PNB,2024-03-28 09:15:00,33.83570944891528,29.70098238735905,31.560331394075373,2024-03-28 11:15:00,120.75,2024-04-09 09:15:00,128.82,X9OR4,68,6.6832,6.5832
BEL,2024-03-28 10:45:00,31.713969101782357,28.891919887033158,36.3008450999894,2024-03-28 11:15:00,201.75,2024-04-04 11:15:00,220.1,X9OR4,48,9.0954,8.9954
BANKBARODA,2024-03-28 09:15:00,31.401321705675127,26.730891078264207,28.764236074805034,2024-03-28 09:45:00,246.3,2024-04-03 11:15:00,251.72,X9OR4,39,2.2006,2.1006
BANKBARODA,2024-03-27 12:45:00,35.11811023622074,34.74820496575885,36.2696340554585,2024-03-28 09:15:00,245.45,2024-04-03 11:15:00,251.72,X9OR4,40,2.5545,2.4545
