cell,phase,arm,asset,settle,reserve,cadence,sell,tax,cost_bps,gateN,frictionless,path,oacol,tncol,seed,s_cagr,s_dd,s_calmar,s_invested,s_parked_pct,s_trades,s_final_x,b_cagr,b_dd,b_calmar,b_dd_0809,b_dd_1214,b_dd_1314,b_dd_2126,b_ret_0809,b_ret_1214,b_ret_1314,b_ret_2126,n_pull,pull_val_x,pull_cost_x,pull_tax_x,n_park,park_cost_x,n_missed,park_days_pct,corr_d_oa,corr_d_tn,corr_m_oa,corr_m_tn,secs
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,1,s2,off1,2,38.8377,-32.6529,1.1894,32.385,41.668,675,813.264,31.3441,-15.1869,2.0639,-15.187,-5.252,-4.736,-14.647,55.74,107.703,77.964,641.422,350,4956.842,12.39211,30.74612,135,12.69213,0,78.61,0.5363,0.3585,0.6187,0.4609,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,2,s3,off2,3,41.644,-28.5874,1.4567,32.212,41.9,653,1223.8067,32.2265,-15.9556,2.0198,-15.153,-7.312,-3.673,-12.469,49.848,121.268,90.029,660.353,325,5846.469,14.61617,47.78916,122,14.48973,0,77.77,0.5418,0.3729,0.6552,0.481,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,3,s4,off3,4,36.3813,-29.6552,1.2268,32.222,41.752,676,564.8207,29.9103,-18.6448,1.6042,-14.709,-7.671,-4.104,-13.62,52.087,110.416,83.166,562.119,334,3690.46,9.22615,26.70562,127,9.13999,0,77.5,0.5368,0.3767,0.6488,0.4833,0.17
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,4,s5,off4,5,38.669,-29.9873,1.2895,32.653,41.549,667,793.3281,30.9137,-18.1212,1.7059,-14.713,-6.496,-4.286,-13.858,49.645,97.218,74.226,669.798,326,4174.291,10.43573,25.72346,126,10.7577,0,77.32,0.5147,0.3491,0.6235,0.4736,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,5,s6,off5,6,37.6065,-32.1416,1.17,32.182,41.79,664,678.0089,30.1632,-16.4571,1.8328,-14.385,-7.462,-4.061,-16.457,56.23,99.29,77.935,631.27,333,4047.903,10.11976,29.13916,128,10.02435,0,77.83,0.5496,0.372,0.6354,0.4388,0.17
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,6,s7,off6,7,37.214,-34.2287,1.0872,32.449,41.508,678,639.585,30.3076,-14.401,2.1045,-13.157,-5.665,-5.203,-14.401,62.57,98.643,74.334,621.042,321,3524.644,8.81161,26.08478,125,9.01373,0,77.93,0.5223,0.367,0.6133,0.439,0.18
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,7,s8,off7,8,38.6374,-29.2425,1.3213,32.301,41.617,682,789.638,29.113,-15.6062,1.8655,-13.813,-5.368,-5.368,-14.678,58.538,90.203,77.25,568.417,338,4568.878,11.4222,33.32599,129,11.68762,0,78.59,0.5355,0.3694,0.6172,0.3971,0.18
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,8,s9,off8,9,38.744,-31.9297,1.2134,32.298,41.627,675,802.1367,27.8143,-15.5864,1.7845,-13.437,-7.814,-4.482,-13.47,56.881,96.73,80.703,478.026,334,4571.388,11.42847,31.78896,130,11.68611,0,77.96,0.5271,0.3655,0.6137,0.4608,0.18
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,9,s10,off9,10,36.8245,-32.1576,1.1451,31.86,41.978,654,603.5105,27.5232,-16.5196,1.6661,-16.52,-6.658,-4.235,-16.409,59.807,98.67,82.204,466.715,347,3906.869,9.76717,29.93692,134,9.912,0,78.28,0.5498,0.3677,0.6409,0.434,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,10,s11,off10,11,37.5611,-30.5762,1.2284,32.376,41.73,662,673.4567,29.4322,-16.6504,1.7677,-14.533,-6.968,-4.324,-14.484,64.404,110.459,94.306,537.467,327,3862.09,9.65522,27.59844,131,9.5982,0,78.14,0.5363,0.3754,0.642,0.4243,0.17
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,11,s12,off11,12,39.5875,-30.0486,1.3175,32.226,41.684,675,907.8271,28.3011,-19.7089,1.436,-13.476,-4.659,-4.659,-13.138,67.777,91.691,82.016,497.081,334,4456.336,11.14084,30.43626,129,11.48965,0,78.47,0.5265,0.3816,0.6374,0.4417,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,12,s13,off0,13,36.9801,-31.9143,1.1587,32.239,41.848,664,617.6913,29.9048,-16.1222,1.8549,-14.305,-7.639,-4.764,-15.128,51.518,97.38,74.613,596.025,326,3432.988,8.58247,25.04118,126,8.54615,0,77.96,0.5336,0.3447,0.6592,0.4424,0.17
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,13,s14,off1,14,40.6046,-25.1115,1.617,32.265,41.597,681,1052.9079,32.5905,-15.3655,2.121,-15.264,-4.985,-4.985,-15.365,56.344,108.493,78.139,743.408,341,5352.308,13.38077,38.03264,132,13.75102,0,78.41,0.5383,0.3559,0.6454,0.4083,0.17
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,14,s15,off2,15,37.1559,-29.1403,1.2751,32.302,41.646,670,634.0753,31.2889,-16.0733,1.9466,-15.331,-6.896,-3.625,-14.212,49.728,108.302,81.201,578.782,332,3793.116,9.48279,28.60361,129,9.40854,0,78.12,0.5334,0.365,0.6235,0.4586,0.18
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,15,s16,off3,16,38.1562,-26.3703,1.4469,32.532,41.607,668,735.5143,31.1766,-17.2079,1.8118,-14.783,-8.507,-3.819,-13.31,52.359,111.182,82.809,653.69,322,4351.954,10.87988,27.48159,126,10.70046,0,77.28,0.5564,0.3663,0.6314,0.5066,0.2
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,16,s17,off4,17,40.9143,-30.7266,1.3316,32.252,41.538,669,1101.2985,31.3372,-15.3106,2.0468,-15.231,-6.944,-4.258,-13.9,49.228,94.025,73.331,789.109,320,4575.177,11.43794,36.37752,128,11.83889,0,77.46,0.5344,0.3656,0.6253,0.4829,0.2
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,17,s18,off5,18,39.5838,-30.4836,1.2985,32.397,41.718,672,907.3288,30.4939,-15.8994,1.9179,-14.589,-4.937,-3.852,-15.899,55.639,100.223,78.722,677.55,333,4534.194,11.33548,30.7273,130,11.68976,0,77.83,0.5511,0.368,0.63,0.417,0.18
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,18,s19,off6,19,39.1107,-26.8777,1.4551,32.174,41.811,673,846.5616,30.4594,-15.1247,2.0139,-13.671,-5.294,-5.294,-15.125,64.288,103.888,78.823,625.333,333,4188.987,10.47246,28.42517,129,10.81243,0,78.49,0.5488,0.367,0.636,0.4394,0.2
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,19,s20,off7,20,38.4719,-26.1253,1.4726,32.538,41.589,662,770.6134,29.924,-16.881,1.7726,-14.264,-5.826,-5.826,-13.504,59.212,93.149,78.8,614.968,330,4536.675,11.34169,34.72692,125,11.25617,0,77.93,0.5547,0.3682,0.6393,0.4445,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,20,s21,off8,21,39.8055,-28.0744,1.4179,32.25,41.572,678,937.2272,28.4121,-15.5302,1.8295,-13.671,-7.659,-4.308,-14.482,57.038,95.187,80.621,480.647,336,4628.83,11.57207,30.83607,133,11.92121,0,78.2,0.5215,0.3654,0.6119,0.4462,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,21,s22,off9,22,37.2206,-32.7566,1.1363,32.072,42.032,666,640.2137,27.7007,-16.2669,1.7029,-16.267,-7.159,-4.374,-14.165,59.275,102.792,85.363,490.372,334,3937.671,9.84418,26.56304,130,10.08745,0,78.2,0.5364,0.3659,0.6421,0.4461,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,22,s23,off10,23,38.3924,-28.0496,1.3687,32.378,41.657,668,761.6277,29.5061,-17.9774,1.6413,-14.332,-5.955,-4.479,-14.829,64.605,110.366,94.593,554.158,337,4144.716,10.36179,31.5082,137,10.57621,0,78.24,0.5288,0.376,0.6312,0.4208,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,23,s24,off11,24,37.5158,-33.1289,1.1324,32.346,41.544,663,668.9349,27.5079,-17.9158,1.5354,-13.303,-6.43,-4.914,-12.599,68.318,94.236,83.996,435.782,325,3548.755,8.87189,28.53577,128,8.8089,0,78.76,0.5434,0.381,0.6361,0.4128,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,24,s25,off0,25,40.2114,-27.8341,1.4447,32.25,41.655,665,994.3911,30.0985,-15.6528,1.9229,-14.24,-7.417,-4.681,-13.48,52.439,102.654,77.854,598.449,339,4693.854,11.73464,33.75408,134,11.74658,0,78.57,0.5537,0.339,0.6367,0.4392,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,25,s26,off1,26,37.6479,-27.7198,1.3582,32.341,41.781,663,682.1826,32.0731,-14.9425,2.1464,-14.943,-5.807,-5.042,-14.137,56.174,111.775,79.27,684.044,328,4024.489,10.06122,28.06191,124,10.0028,0,78.14,0.5461,0.3742,0.6329,0.4333,0.2
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,26,s27,off2,27,39.4012,-30.5024,1.2917,32.116,41.983,668,883.3947,32.6559,-15.9312,2.0498,-15.11,-7.159,-3.378,-14.403,48.789,122.631,88.932,670.875,336,4868.4,12.171,36.31909,127,12.4648,0,78.39,0.5284,0.367,0.6442,0.4699,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,27,s28,off3,28,41.0098,-29.9383,1.3698,32.317,41.785,668,1116.6389,32.1932,-15.129,2.1279,-15.129,-6.966,-4.317,-13.888,51.357,123.925,98.012,724.782,320,5426.293,13.56573,39.51213,126,13.9592,0,77.55,0.5269,0.3781,0.6394,0.4737,0.16
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,28,s29,off4,29,39.0223,-31.2324,1.2494,32.117,41.777,680,835.6406,30.3456,-18.1603,1.671,-14.579,-5.77,-4.572,-13.97,50.227,90.061,70.424,745.019,335,4255.428,10.63857,31.42251,126,10.93733,0,78.49,0.532,0.3625,0.6383,0.4594,0.19
P2_OA_s0_r2_weekly_fifo,2,M,OA,0,2,weekly,fifo,full,25,,0,29,s30,off5,30,36.821,-33.359,1.1038,32.032,42.073,668,603.2009,30.3858,-16.0333,1.8952,-14.193,-6.614,-3.656,-16.033,56.073,109.123,84.262,646.504,333,3777.033,9.44258,29.2823,129,9.58486,0,78.35,0.5666,0.3721,0.6186,0.4119,0.19
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,0,s1,off0,1,34.372,-28.9548,1.1871,32.534,37.11,665,417.134,29.0503,-14.5181,2.001,-14.168,-6.681,-4.045,-12.522,51.296,105.291,82.527,496.519,207,1269.403,3.17351,11.95148,61,3.19339,0,69.72,0.4906,0.3304,0.5857,0.427,0.21
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,1,s2,off1,2,36.3205,-29.9934,1.211,31.979,37.503,670,559.7074,30.8412,-14.2653,2.162,-14.265,-4.736,-4.736,-13.987,56.75,107.271,77.964,616.454,212,1415.465,3.53866,12.16735,64,3.8093,0,71.04,0.5178,0.3541,0.5999,0.4351,0.21
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,2,s3,off2,3,39.698,-23.3487,1.7002,32.212,37.652,661,922.6102,31.8728,-15.6111,2.0417,-14.454,-7.283,-3.673,-12.196,50.447,121.295,90.03,625.614,216,2066.595,5.16649,18.3291,63,5.23635,0,70.26,0.4992,0.3547,0.6237,0.4558,0.22
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,3,s4,off3,4,35.5096,-27.5828,1.2874,32.376,37.169,668,495.4974,29.7546,-18.0492,1.6485,-13.94,-7.356,-4.104,-12.766,52.722,110.374,83.166,552.26,208,1363.379,3.40845,12.36616,60,3.43567,0,69.56,0.4877,0.3537,0.6057,0.456,0.19
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,4,s5,off4,5,38.4337,-28.4052,1.3531,32.328,37.526,667,766.2803,30.8834,-18.2931,1.6883,-13.987,-6.365,-4.286,-13.249,50.441,97.245,74.225,657.763,203,1617.048,4.04262,14.62494,62,4.4303,0,69.6,0.4953,0.3255,0.5882,0.4494,0.2
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,5,s6,off5,6,36.3627,-29.5177,1.2319,32.237,37.501,666,563.2553,29.9458,-15.4816,1.9343,-13.536,-5.067,-4.061,-15.482,56.941,98.422,77.935,609.32,215,1498.586,3.74647,12.52978,63,3.77275,0,69.89,0.5092,0.3495,0.5983,0.4002,0.2
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,6,s7,off6,7,36.1783,-29.643,1.2205,32.184,37.462,672,547.901,30.1397,-13.2783,2.2699,-12.227,-5.359,-5.207,-12.809,63.968,98.333,74.406,638.335,210,1214.567,3.03642,10.58528,63,3.31404,0,71.67,0.485,0.3538,0.5638,0.3694,0.18
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,7,s8,off7,8,36.9479,-26.6643,1.3857,32.137,37.271,679,614.7312,28.7938,-15.2962,1.8824,-13.594,-5.368,-5.368,-13.46,58.614,90.613,77.251,554.837,211,1569.101,3.92275,13.96296,65,4.20985,0,70.24,0.495,0.3541,0.5822,0.3854,0.18
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,8,s9,off8,9,37.4345,-26.9397,1.3896,32.357,37.152,676,660.9057,27.5976,-15.8444,1.7418,-13.428,-7.785,-4.482,-12.128,56.766,96.753,80.703,470.571,204,1532.224,3.83056,12.81162,63,4.15033,0,69.58,0.4826,0.3456,0.5665,0.4241,0.19
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,9,s10,off9,10,35.9163,-25.997,1.3816,32.009,37.663,659,526.7711,27.3707,-16.0354,1.7069,-16.035,-6.651,-4.235,-14.521,59.871,98.692,82.203,460.299,209,1379.48,3.4487,13.05616,61,3.6833,0,69.75,0.5018,0.3491,0.5948,0.4066,0.16
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,10,s11,off10,11,36.9226,-25.5755,1.4437,32.166,37.387,663,612.4158,29.3165,-16.6794,1.7576,-13.871,-6.894,-4.324,-12.95,64.845,110.484,94.307,525.077,210,1411.969,3.52992,12.91562,62,3.56711,0,70.69,0.5004,0.3574,0.6056,0.4006,0.2
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,11,s12,off11,12,37.6921,-27.7188,1.3598,32.08,37.436,667,686.6726,27.968,-19.7357,1.4171,-13.229,-4.935,-4.659,-12.467,67.685,92.127,82.016,486.285,208,1389.743,3.47436,12.0309,62,3.82195,0,70.57,0.4831,0.3576,0.5882,0.4133,0.21
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,12,s13,off0,13,36.4739,-28.2947,1.2891,32.1,37.537,664,572.7105,29.8262,-15.8944,1.8765,-14.065,-7.554,-4.764,-13.668,51.606,97.404,74.613,592.004,211,1209.131,3.02283,10.50927,62,3.09955,0,71.2,0.5089,0.3339,0.5966,0.4319,0.19
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,13,s14,off1,14,38.0986,-23.9206,1.5927,32.011,37.337,676,729.2778,32.1011,-14.285,2.2472,-14.285,-5.782,-4.985,-13.981,57.624,108.956,78.139,712.842,215,1797.522,4.4938,13.0584,66,4.85365,0,70.77,0.4995,0.3436,0.5946,0.4095,0.18
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,14,s15,off2,15,35.5223,-24.9051,1.4263,31.949,37.444,668,496.4484,30.9751,-15.1172,2.049,-14.397,-7.137,-3.625,-13.306,50.702,108.752,81.201,563.538,220,1357.817,3.39454,12.16558,68,3.41963,0,71.31,0.4991,0.3532,0.5706,0.4345,0.23
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,15,s16,off3,16,37.257,-23.7456,1.569,32.168,37.425,666,643.6888,31.0181,-16.8688,1.8388,-14.018,-6.221,-3.819,-12.682,52.94,110.295,82.818,642.221,213,1675.25,4.18813,14.94677,62,4.05772,0,70.28,0.5168,0.3521,0.5918,0.4757,0.22
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,16,s17,off4,17,39.5697,-29.305,1.3503,31.977,37.663,668,905.4665,31.0925,-15.3168,2.03,-14.212,-5.824,-4.26,-12.537,50.103,93.766,73.453,775.919,209,1670.876,4.17719,14.49767,64,4.6549,0,70.67,0.5023,0.3468,0.5793,0.461,0.22
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,17,s18,off5,18,37.779,-26.0992,1.4475,32.223,37.355,672,695.5797,30.1528,-15.3641,1.9626,-13.89,-5.901,-3.852,-15.364,56.171,100.615,78.722,658.894,207,1448.563,3.62141,13.94329,65,3.9554,0,70.18,0.5101,0.3482,0.6023,0.3868,0.21
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,18,s19,off6,19,37.7034,-24.4009,1.5452,32.105,37.222,670,687.8223,30.2039,-13.9608,2.1635,-12.824,-5.294,-5.294,-13.933,65.149,104.337,78.823,607.022,212,1408.188,3.52047,11.415,66,3.88231,0,70.57,0.5026,0.3508,0.5941,0.4113,0.24
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,19,s20,off7,20,36.3237,-24.9431,1.4563,32.394,37.428,656,559.9752,29.5208,-16.829,1.7542,-13.08,-5.826,-5.826,-13.155,60.776,93.105,78.8,589.167,209,1432.711,3.58178,13.12769,64,3.62139,0,70.67,0.5019,0.3533,0.6028,0.4256,0.25
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,20,s21,off8,21,39.05,-23.7861,1.6417,31.955,37.499,680,839.0454,28.3048,-15.3641,1.8423,-12.959,-6.297,-4.308,-13.091,57.694,94.793,80.621,467.091,214,1711.849,4.27962,14.74605,63,4.68977,0,70.53,0.4797,0.3474,0.5684,0.406,0.25
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,21,s22,off9,22,35.893,-29.7586,1.2061,32.561,37.042,676,524.9305,27.4714,-16.0566,1.7109,-15.463,-7.072,-4.374,-12.998,60.456,102.816,85.363,478.229,205,1329.92,3.3248,12.3153,60,3.57053,0,69.89,0.4853,0.3462,0.5919,0.3995,0.2
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,22,s23,off10,23,37.2765,-23.5402,1.5835,32.287,37.331,666,645.5653,29.2894,-17.5559,1.6683,-13.735,-6.614,-4.479,-13.989,65.083,110.343,94.593,538.639,211,1594.273,3.98568,13.53745,60,4.28255,0,70.11,0.5076,0.3613,0.6106,0.3854,0.21
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,23,s24,off11,24,36.3214,-29.9559,1.2125,32.502,37.062,663,559.7777,27.2963,-18.0413,1.513,-12.329,-5.266,-4.918,-12.217,69.64,93.96,84.108,418.684,207,1476.745,3.69186,12.94567,63,3.74999,0,70.03,0.4924,0.3604,0.5955,0.3829,0.2
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,24,s25,off0,25,37.5404,-24.6015,1.5259,32.154,37.423,657,671.3826,29.5849,-15.1087,1.9581,-13.698,-7.923,-4.681,-13.058,52.941,102.612,77.854,569.354,208,1317.974,3.29494,11.62189,65,3.40863,0,70.32,0.4995,0.3277,0.6062,0.4286,0.2
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,25,s26,off1,26,36.2319,-24.5442,1.4762,32.207,37.311,671,552.322,31.8081,-14.1181,2.253,-14.118,-5.443,-5.042,-13.976,56.992,111.356,79.27,659.545,214,1420.876,3.55219,13.53559,67,3.57209,0,70.71,0.5001,0.3584,0.5957,0.3984,0.18
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,26,s27,off2,27,37.9231,-26.2154,1.4466,32.263,37.274,664,710.5806,32.3557,-15.0228,2.1538,-14.2,-7.055,-3.378,-13.591,49.741,122.657,88.933,663.469,206,1645.28,4.1132,14.21969,62,4.47184,0,70.16,0.489,0.3498,0.6327,0.4554,0.18
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,27,s28,off3,28,39.6407,-24.5439,1.6151,32.456,37.24,667,914.9204,31.9375,-14.5247,2.1988,-14.314,-7.067,-4.317,-12.408,52.335,124.016,98.012,696.156,215,1961.402,4.9035,15.1912,64,5.36316,0,70.03,0.4762,0.3588,0.5839,0.449,0.17
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,28,s29,off4,29,37.6931,-28.3781,1.3282,32.261,37.285,673,686.7769,30.0912,-17.9836,1.6733,-13.732,-5.27,-4.573,-12.832,51.111,89.672,70.443,729.042,206,1306.12,3.2653,11.14888,61,3.62139,0,70.63,0.4924,0.3475,0.5934,0.4416,0.21
P2_OA_s0_r2_monthly_prorata,2,M,OA,0,2,monthly,prorata,full,25,,0,29,s30,off5,30,36.9413,-30.0836,1.228,32.063,37.522,664,614.1216,30.4244,-14.9087,2.0407,-14.107,-6.36,-3.656,-14.909,55.79,109.095,84.262,641.995,212,1669.52,4.1738,13.56334,62,4.45554,0,69.42,0.5153,0.3492,0.5726,0.3929,0.19
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,0,s1,off0,1,34.3882,-28.9548,1.1877,32.436,37.236,662,418.1602,29.0556,-14.5127,2.0021,-13.612,-6.863,-4.045,-12.522,51.805,105.338,82.526,500.807,202,1254.041,3.1351,11.94816,63,3.15537,0,69.77,0.4907,0.325,0.5946,0.4301,0.19
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,1,s2,off1,2,37.2342,-30.2727,1.23,32.433,37.05,675,641.5131,31.0377,-14.293,2.1715,-14.293,-5.255,-4.736,-14.153,56.697,107.728,77.964,621.214,210,1538.952,3.84738,12.51206,63,4.17429,0,69.54,0.5043,0.3422,0.5838,0.4376,0.18
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,2,s3,off2,3,39.2495,-23.3486,1.681,32.532,37.259,665,863.9699,31.7862,-15.6456,2.0316,-14.356,-6.947,-3.673,-12.196,50.619,120.856,90.03,616.659,209,1968.819,4.92205,17.00368,62,4.99202,0,69.7,0.4943,0.3516,0.6147,0.4522,0.18
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,3,s4,off3,4,35.0673,-26.8152,1.3077,32.224,37.358,675,463.4979,29.6575,-18.0895,1.6395,-13.938,-7.592,-4.105,-12.766,52.723,110.441,83.167,550.851,207,1287.777,3.21944,11.47551,61,3.2435,0,69.95,0.4912,0.3527,0.6171,0.4614,0.2
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,4,s5,off4,5,37.7953,-28.5999,1.3215,32.692,37.086,668,697.2573,30.7474,-18.4955,1.6624,-13.987,-5.827,-4.286,-13.444,50.442,96.856,74.225,659.153,197,1496.556,3.74139,12.14324,59,4.10931,0,69.07,0.4745,0.3327,0.5929,0.451,0.18
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,5,s6,off5,6,36.012,-29.5176,1.22,32.297,37.517,668,534.3986,29.8698,-15.4816,1.9294,-13.54,-6.463,-4.061,-15.482,57.031,98.872,77.935,614.915,209,1396.768,3.49192,11.66992,62,3.51897,0,69.85,0.498,0.3494,0.6035,0.4044,0.21
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,6,s7,off6,7,36.3918,-29.8946,1.2173,32.331,37.231,680,565.7088,30.1638,-13.2436,2.2776,-12.907,-5.207,-5.207,-12.867,62.832,98.34,74.406,620.992,214,1337.664,3.34416,11.74476,63,3.62902,0,70.14,0.4944,0.3464,0.583,0.3987,0.2
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,7,s8,off7,8,37.2565,-25.8809,1.4395,32.369,37.017,682,643.6459,28.8575,-15.6055,1.8492,-13.043,-5.368,-5.368,-13.447,59.288,90.613,77.25,549.345,209,1644.466,4.11116,14.28305,66,4.42126,0,69.89,0.4909,0.3529,0.5816,0.3792,0.22
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,8,s9,off8,9,37.0737,-26.6418,1.3916,32.457,36.978,681,626.3667,27.5254,-15.501,1.7757,-12.864,-8.814,-4.482,-12.128,57.651,97.154,80.703,464.852,200,1500.258,3.75064,12.29737,63,4.05903,0,69.25,0.4845,0.3452,0.5753,0.4263,0.21
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,9,s10,off9,10,35.9492,-26.4233,1.3605,32.327,37.16,665,529.3811,27.3874,-15.6135,1.7541,-15.613,-7.662,-4.234,-14.613,60.535,99.07,82.182,462.099,210,1361.903,3.40476,13.03919,63,3.64504,0,69.44,0.4826,0.3495,0.5833,0.4049,0.23
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,10,s11,off10,11,36.8076,-25.6172,1.4368,32.376,37.19,666,601.992,29.3018,-16.3221,1.7952,-14.377,-7.95,-4.324,-12.959,64.099,110.91,94.306,529.508,207,1371.486,3.42871,12.68961,64,3.46597,0,70.03,0.5031,0.3597,0.5965,0.4108,0.18
P2_OA_s0_r2_monthly_lifo,2,M,OA,0,2,monthly,lifo,full,25,,0,11,s12,off11,12,38.909,-27.7093,1.4042,32.116,37.233,668,821.8351,28.1985,-19.0994,1.4764,-12.636,-4.659,-4.659,-12.467,68.545,91.745,82.016,484.827,207,1655.133,4.13783,13.93618,62,4.56291,0,69.89,0.4806,0.354,0.5912,0.4027,0.19
