series,window,dow_filter,outcome,signal,quintile,lo,hi,n,mean,median,p90,p95,max,pct_gt_p80all
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_pct,Q2,0.6115,0.805,271,33.82,28.05,58.22,74.7,149.67,6.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_pct,Q3,0.805,1.0093,271,36.89,31.63,61.79,83.2,119.66,8.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_pct,Q4,1.0093,1.3661,271,42.95,37.36,71.04,89.85,176.26,12.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_pct,Q5,1.3661,8.3584,272,52.17,45.08,85.93,99.81,368.46,19.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_rel,Q1,0.0,0.6314,267,32.96,27.07,56.97,67.94,160.09,5.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_rel,Q2,0.6314,0.8035,267,37.81,30.11,69.23,92.95,177.63,10.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_rel,Q3,0.8035,1.0205,267,37.93,32.92,65.97,81.82,144.32,9.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_rel,Q4,1.0205,1.3057,267,38.93,33.35,64.89,85.35,176.26,9.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pdr_rel,Q5,1.3057,9.0393,268,46.34,40.36,74.37,95.84,368.46,13.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,atr14_pct,Q1,0.5911,0.8358,269,28.64,25.41,49.67,56.78,107.49,1.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,atr14_pct,Q2,0.8358,0.9865,268,34.15,27.58,58.68,79.3,368.46,7.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,atr14_pct,Q3,0.9865,1.1581,268,40.1,32.08,63.26,86.01,257.71,9.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,atr14_pct,Q4,1.1581,1.4419,268,41.5,35.38,72.9,95.72,160.09,11.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,atr14_pct,Q5,1.4419,2.4937,269,50.25,44.86,85.71,99.11,155.91,20.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_open,Q1,9.15,12.072,272,28.18,24.26,50.27,57.93,88.27,1.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_open,Q2,12.072,13.648,271,31.52,26.86,49.35,62.14,151.53,3.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_open,Q3,13.648,15.616,271,39.2,31.76,72.62,90.65,177.63,11.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_open,Q4,15.616,18.994,271,43.32,37.67,74.28,89.02,176.26,13.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_open,Q5,18.994,31.98,272,52.81,44.83,89.58,104.65,368.46,20.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_oc_pct,Q1,-8.992,0.0,41,38.56,33.0,59.7,77.86,160.09,7.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_oc_pct,Q5,0.0,21.795,1314,39.03,32.62,66.84,86.08,368.46,10.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_oc_pts,Q1,-1.36,0.0,41,38.56,33.0,59.7,77.86,160.09,7.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_oc_pts,Q5,0.0,4.08,1314,39.03,32.62,66.84,86.08,368.46,10.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pct,Q1,-29.383,-3.3084,271,39.41,31.2,67.66,93.41,368.46,10.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pct,Q2,-3.3084,-1.3004,270,35.17,30.14,57.82,72.46,146.35,7.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pct,Q3,-1.3004,0.6564,271,36.62,29.86,59.71,75.4,176.26,6.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pct,Q4,0.6564,3.2902,270,36.95,31.88,63.53,75.52,111.31,8.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pct,Q5,3.2902,65.625,271,46.69,39.46,85.45,95.24,257.71,17.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pts,Q1,-7.86,-0.506,271,41.9,33.48,72.69,100.89,368.46,12.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pts,Q2,-0.506,-0.18,266,33.85,28.64,56.3,68.71,146.35,5.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pts,Q3,-0.18,0.08,256,35.44,28.97,58.76,75.17,176.26,6.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pts,Q4,0.08,0.496,289,35.74,31.19,61.96,74.32,111.31,7.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,vix_chg_cc_pts,Q5,0.496,9.03,271,47.86,40.76,85.95,95.24,257.71,18.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_move_bp,Q1,0.0,8.584,272,35.91,29.34,58.95,84.29,176.26,7.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_move_bp,Q2,8.584,17.098,271,34.52,29.4,59.01,73.71,129.55,5.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_move_bp,Q3,17.098,28.436,271,35.06,28.83,57.38,70.0,146.35,5.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_move_bp,Q4,28.436,45.92,271,38.0,32.04,67.22,78.61,144.32,10.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_move_bp,Q5,45.92,248.64,272,51.51,41.68,90.12,102.81,368.46,21.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_range_bp,Q1,14.2,33.51,272,29.15,25.04,49.67,57.36,176.26,2.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_range_bp,Q2,33.51,42.884,271,31.15,26.62,49.69,62.67,125.84,3.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_range_bp,Q3,42.884,52.942,271,37.08,33.1,60.85,73.22,105.56,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_range_bp,Q4,52.942,68.774,271,40.93,37.38,67.22,81.32,146.35,10.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_bp,pre_range_bp,Q5,68.774,352.65,272,56.7,48.16,95.26,112.22,368.46,26.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_today,Q1,0.0,0.0675,271,0.38,0.32,0.64,0.82,1.79,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_today,Q2,0.0675,0.1288,271,0.38,0.32,0.67,0.78,1.87,9.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_today,Q3,0.1288,0.2048,271,0.38,0.31,0.68,0.85,1.97,9.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_today,Q4,0.2048,0.3086,271,0.4,0.35,0.67,0.83,1.19,8.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_today,Q5,0.3086,1.5878,272,0.45,0.39,0.73,0.88,2.79,12.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_prev,Q1,0.0,0.0673,271,0.4,0.33,0.68,0.82,1.97,10.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_prev,Q2,0.0673,0.1287,271,0.39,0.34,0.69,0.81,2.79,10.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_prev,Q3,0.1287,0.2055,271,0.39,0.34,0.68,0.79,1.87,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_prev,Q4,0.2055,0.3088,271,0.4,0.35,0.67,0.84,1.79,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,cpr_prev,Q5,0.3088,1.5878,271,0.41,0.35,0.71,0.87,1.72,10.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_this,Q1,0.0029,0.1973,270,0.4,0.32,0.75,0.9,1.79,12.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_this,Q2,0.1973,0.342,270,0.38,0.32,0.68,0.84,1.72,10.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_this,Q3,0.342,0.5267,271,0.41,0.35,0.71,0.86,1.97,10.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_this,Q4,0.5267,0.7828,271,0.4,0.34,0.66,0.82,2.79,8.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_this,Q5,0.7828,2.6857,274,0.4,0.36,0.65,0.74,1.52,8.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_prev,Q1,0.0029,0.1973,268,0.4,0.34,0.65,0.84,1.72,8.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_prev,Q2,0.1973,0.3555,271,0.4,0.35,0.64,0.75,1.79,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_prev,Q3,0.3555,0.5414,267,0.4,0.36,0.71,0.84,1.28,11.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_prev,Q4,0.5414,0.7858,274,0.42,0.34,0.76,0.89,2.79,13.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,wcpr_prev,Q5,0.7858,2.6857,271,0.38,0.32,0.61,0.8,1.97,8.9
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_abs,Q1,0.0006,0.0959,271,0.4,0.33,0.74,0.88,1.32,11.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_abs,Q2,0.0959,0.2082,271,0.39,0.34,0.64,0.82,1.72,8.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_abs,Q3,0.2082,0.3359,270,0.39,0.34,0.68,0.78,1.52,9.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_abs,Q4,0.3359,0.5631,272,0.41,0.34,0.74,0.86,2.79,11.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_abs,Q5,0.5631,5.2454,272,0.41,0.36,0.66,0.8,1.97,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_pct,Q1,-5.2454,-0.2242,271,0.44,0.37,0.71,0.85,2.79,13.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_pct,Q2,-0.2242,0.0174,270,0.41,0.34,0.74,0.89,1.32,12.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_pct,Q3,0.0174,0.1924,272,0.4,0.34,0.65,0.87,1.72,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_pct,Q4,0.1924,0.4031,271,0.37,0.32,0.63,0.78,1.52,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,gap_pct,Q5,0.4031,4.523,272,0.38,0.32,0.62,0.79,1.79,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_pct,Q1,0.0,0.6115,271,0.36,0.3,0.58,0.78,1.97,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_pct,Q2,0.6115,0.805,271,0.38,0.32,0.7,0.8,1.87,11.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_pct,Q3,0.805,1.0093,271,0.39,0.33,0.67,0.84,1.29,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_pct,Q4,1.0093,1.3661,271,0.42,0.37,0.7,0.86,1.72,10.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_pct,Q5,1.3661,8.3584,272,0.44,0.39,0.71,0.87,2.79,11.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_rel,Q1,0.0,0.6314,267,0.35,0.31,0.61,0.77,1.11,7.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_rel,Q2,0.6314,0.8035,267,0.39,0.31,0.7,0.89,1.97,10.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_rel,Q3,0.8035,1.0205,267,0.39,0.34,0.68,0.81,1.32,9.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_rel,Q4,1.0205,1.3057,267,0.4,0.35,0.67,0.78,1.72,9.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pdr_rel,Q5,1.3057,9.0393,268,0.46,0.41,0.76,0.93,2.79,13.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,atr14_pct,Q1,0.5911,0.8358,269,0.39,0.34,0.69,0.77,1.22,10.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,atr14_pct,Q2,0.8358,0.9865,268,0.4,0.34,0.69,0.86,2.79,10.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,atr14_pct,Q3,0.9865,1.1581,268,0.42,0.35,0.71,0.87,1.97,11.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,atr14_pct,Q4,1.1581,1.4419,268,0.4,0.33,0.72,0.88,1.72,10.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,atr14_pct,Q5,1.4419,2.4937,269,0.39,0.35,0.62,0.77,1.19,7.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_open,Q1,9.15,12.072,272,0.4,0.34,0.71,0.81,1.28,12.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_open,Q2,12.072,13.648,271,0.39,0.33,0.6,0.77,1.87,6.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_open,Q3,13.648,15.616,271,0.43,0.35,0.78,1.01,1.97,13.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_open,Q4,15.616,18.994,271,0.4,0.36,0.68,0.84,1.52,10.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_open,Q5,18.994,31.98,272,0.38,0.32,0.6,0.8,2.79,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_oc_pct,Q1,-8.992,0.0,41,0.38,0.32,0.57,0.72,1.22,7.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_oc_pct,Q5,0.0,21.795,1314,0.4,0.34,0.69,0.84,2.79,10.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_oc_pts,Q1,-1.36,0.0,41,0.38,0.32,0.57,0.72,1.22,7.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_oc_pts,Q5,0.0,4.08,1314,0.4,0.34,0.69,0.84,2.79,10.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pct,Q1,-29.383,-3.3084,271,0.39,0.32,0.64,0.87,2.79,8.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pct,Q2,-3.3084,-1.3004,270,0.37,0.32,0.62,0.79,1.72,7.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pct,Q3,-1.3004,0.6564,271,0.4,0.35,0.66,0.87,1.52,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pct,Q4,0.6564,3.2902,270,0.38,0.34,0.68,0.78,1.22,9.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pct,Q5,3.2902,65.625,271,0.45,0.39,0.77,0.9,1.97,15.1
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pts,Q1,-7.86,-0.506,271,0.4,0.32,0.64,0.88,2.79,8.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pts,Q2,-0.506,-0.18,266,0.37,0.32,0.61,0.74,1.72,6.8
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pts,Q3,-0.18,0.08,256,0.4,0.35,0.68,0.89,1.52,10.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pts,Q4,0.08,0.496,289,0.39,0.34,0.69,0.8,1.22,10.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,vix_chg_cc_pts,Q5,0.496,9.03,271,0.44,0.39,0.74,0.88,1.97,14.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_move_bp,Q1,0.0,8.584,272,0.38,0.33,0.6,0.76,1.79,6.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_move_bp,Q2,8.584,17.098,271,0.37,0.32,0.66,0.76,1.29,9.2
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_move_bp,Q3,17.098,28.436,271,0.38,0.33,0.65,0.77,1.72,7.7
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_move_bp,Q4,28.436,45.92,271,0.39,0.34,0.64,0.78,1.06,8.5
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_move_bp,Q5,45.92,248.64,272,0.48,0.39,0.86,1.05,2.79,18.0
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_range_bp,Q1,14.2,33.51,272,0.34,0.3,0.58,0.72,1.79,6.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_range_bp,Q2,33.51,42.884,271,0.35,0.3,0.58,0.73,1.32,6.3
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_range_bp,Q3,42.884,52.942,271,0.4,0.35,0.68,0.83,1.09,9.6
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_range_bp,Q4,52.942,68.774,271,0.4,0.36,0.64,0.79,1.72,7.4
SENSEX_1MIN,FRI_1000_1200,ALL,exc_norm,pre_range_bp,Q5,68.774,352.65,272,0.5,0.42,0.85,1.06,2.79,20.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_today,Q1,0.0011,0.0636,110,24.87,21.14,43.84,51.8,124.95,6.4
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_today,Q2,0.0636,0.1329,109,23.26,19.97,36.39,48.05,103.61,5.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_today,Q3,0.1329,0.2027,110,24.89,20.47,44.85,52.8,84.34,7.3
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_today,Q4,0.2027,0.305,109,25.22,21.6,51.18,56.31,79.92,11.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_today,Q5,0.305,4.0041,110,38.82,33.34,70.98,88.15,141.39,20.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_prev,Q1,0.0007,0.0701,110,24.71,21.04,43.48,52.3,91.44,7.3
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_prev,Q2,0.0701,0.1314,109,24.66,20.63,44.34,53.29,124.95,6.4
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_prev,Q3,0.1314,0.1977,109,23.23,20.66,41.67,45.71,72.44,3.7
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_prev,Q4,0.1977,0.2971,110,28.18,23.85,45.04,61.24,141.39,9.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,cpr_prev,Q5,0.2971,1.2807,110,36.27,29.86,68.47,84.95,131.21,23.6
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_this,Q1,0.0001,0.2005,110,24.42,20.06,46.05,53.6,88.81,8.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_this,Q2,0.2005,0.3805,109,23.14,19.19,36.75,50.63,131.21,6.4
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_this,Q3,0.3805,0.5749,110,25.29,23.26,40.86,44.24,124.95,2.7
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_this,Q4,0.5749,0.8315,109,29.06,23.18,52.13,61.07,110.51,12.8
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_this,Q5,0.8315,2.9657,110,35.18,28.31,70.35,81.29,141.39,20.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_prev,Q1,0.0001,0.1938,110,23.08,21.04,39.49,49.42,56.33,5.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_prev,Q2,0.1938,0.3785,109,25.35,20.66,45.35,64.9,110.51,8.3
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_prev,Q3,0.3785,0.5692,110,27.26,21.52,47.43,66.27,124.95,10.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_prev,Q4,0.5692,0.8185,109,27.22,25.15,45.92,55.52,76.29,9.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,wcpr_prev,Q5,0.8185,2.8456,110,34.18,27.36,58.59,86.18,141.39,17.3
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_abs,Q1,0.0005,0.1197,110,24.55,18.98,47.77,66.85,91.39,9.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_abs,Q2,0.1197,0.2451,109,24.24,21.6,43.19,50.67,72.44,6.4
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_abs,Q3,0.2451,0.4005,110,25.66,20.82,42.36,51.89,110.51,6.4
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_abs,Q4,0.4005,0.6806,109,25.31,22.88,45.58,52.48,76.29,9.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_abs,Q5,0.6806,9.1448,110,37.3,29.51,64.75,86.18,141.39,19.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_pct,Q1,-9.1448,-0.23,110,35.56,29.26,66.68,81.29,141.39,18.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_pct,Q2,-0.23,0.0554,109,24.68,19.32,44.05,68.74,91.39,9.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_pct,Q3,0.0554,0.2611,110,23.43,20.96,43.24,48.74,58.98,5.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_pct,Q4,0.2611,0.4625,109,23.41,18.37,41.83,48.92,110.51,5.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,gap_pct,Q5,0.4625,3.5827,110,29.97,25.19,52.14,56.3,124.95,11.8
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_pct,Q1,0.1895,0.6438,110,19.97,17.0,30.42,44.08,110.51,3.6
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_pct,Q2,0.6438,0.8246,109,24.09,21.11,42.31,45.92,84.34,4.6
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_pct,Q3,0.8246,1.0374,110,25.02,21.18,41.67,52.93,124.95,7.3
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_pct,Q4,1.0374,1.447,109,27.76,23.88,47.58,55.24,76.29,10.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_pct,Q5,1.447,16.1147,110,40.25,34.04,78.8,88.15,141.39,24.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_rel,Q1,0.222,0.6291,110,26.32,23.07,46.53,56.46,110.51,9.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_rel,Q2,0.6291,0.8137,109,26.68,20.4,46.69,65.02,124.95,10.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_rel,Q3,0.8137,1.0433,110,24.03,20.8,41.76,45.28,76.29,3.6
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_rel,Q4,1.0433,1.3112,109,27.32,21.76,52.0,68.64,106.42,11.9
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,pdr_rel,Q5,1.3112,9.0191,110,32.77,27.24,55.43,79.79,141.39,15.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,atr14_pct,Q1,0.5495,0.8502,110,16.92,15.38,28.09,32.19,44.89,0.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,atr14_pct,Q2,0.8502,1.018,109,22.64,18.43,39.96,48.78,84.34,5.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,atr14_pct,Q3,1.018,1.2005,110,28.12,22.86,50.15,61.15,124.95,10.9
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,atr14_pct,Q4,1.2005,1.4748,109,29.57,25.7,51.23,66.25,110.51,11.9
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,atr14_pct,Q5,1.4748,8.7486,110,39.85,33.94,80.0,88.68,141.39,21.8
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_open,Q1,9.15,12.584,110,17.23,15.57,26.23,28.96,44.89,0.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_open,Q2,12.584,14.4,108,22.63,17.85,39.44,50.9,84.34,6.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_open,Q3,14.4,16.152,111,25.08,23.38,41.6,52.02,69.04,7.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_open,Q4,16.152,19.14,109,32.7,26.18,56.41,71.39,124.95,13.8
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_open,Q5,19.14,70.39,110,39.45,33.34,73.04,90.1,141.39,22.7
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_oc_pct,Q1,-7.756,0.0,17,35.77,27.79,59.96,81.75,103.61,11.8
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_oc_pct,Q5,0.0,2.004,531,27.16,22.71,49.38,58.42,141.39,10.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_oc_pts,Q1,-1.12,0.0,17,35.77,27.79,59.96,81.75,103.61,11.8
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_oc_pts,Q5,0.0,0.3,531,27.16,22.71,49.38,58.42,141.39,10.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_cc_pct,Q1,-16.864,-3.661,110,28.87,25.14,45.31,61.15,131.21,8.2
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_cc_pct,Q2,-3.661,-1.8996,109,25.71,20.99,44.56,52.06,124.95,6.4
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_cc_pct,Q3,-1.8996,-0.0464,110,24.74,18.86,48.27,57.02,88.81,10.0
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_cc_pct,Q4,-0.0464,2.4994,109,26.37,22.94,48.15,55.24,106.42,10.1
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_cc_pct,Q5,2.4994,30.782,110,31.4,24.98,55.64,80.82,141.39,15.5
NIFTY50_5MIN,MON_1300_1400,LIVE,exc_bp,vix_chg_cc_pts,Q1,-5.24,-0.582,110,30.8,25.93,49.37,68.73,131.21,10.0
