symbol,date,entry_price,max_gain,fixed_sl,FIXED_return,FIXED_exit,FIXED_days,TRAIL-10%_return,TRAIL-10%_exit,TRAIL-10%_days,TRAIL-15%_return,TRAIL-15%_exit,TRAIL-15%_days,TRAIL-20%_return,TRAIL-20%_exit,TRAIL-20%_days,TRAIL-25%_return,TRAIL-25%_exit,TRAIL-25%_days,TRAIL-30%_return,TRAIL-30%_exit,TRAIL-30%_days,RATCHET-10%_return,RATCHET-10%_exit,RATCHET-10%_days,RATCHET-15%_return,RATCHET-15%_exit,RATCHET-15%_days,RATCHET-20%_return,RATCHET-20%_exit,RATCHET-20%_days,RATCHET-25%_return,RATCHET-25%_exit,RATCHET-25%_days,RATCHET-30%_return,RATCHET-30%_exit,RATCHET-30%_days
RELAXO,2021-10-07,1330.1,8.863995188331712,1135.9053999999999,-14.600000000000005,STOP,102,-2.022404330501456,STOP,29,-7.465604089918049,STOP,34,-12.908803849334625,STOP,101,-18.352003608751215,STOP,112,-23.795203368167808,STOP,116,-2.022404330501456,STOP,29,-7.465604089918049,STOP,34,-12.908803849334625,STOP,101,-14.600000000000005,STOP,102,-14.600000000000005,STOP,102
RELAXO,2021-10-07,1330.1,8.863995188331712,1126.5946999999999,-15.300000000000002,STOP,102,-2.022404330501456,STOP,29,-7.465604089918049,STOP,34,-12.908803849334625,STOP,101,-18.352003608751215,STOP,112,-23.795203368167808,STOP,116,-2.022404330501456,STOP,29,-7.465604089918049,STOP,34,-12.908803849334625,STOP,101,-15.300000000000002,STOP,102,-15.300000000000002,STOP,102
BDL,2021-10-21,222.05,103.76041432109884,183.41330000000002,79.95946858815583,OPEN,124,-8.804323350596716,STOP,6,-13.679351497410504,STOP,20,-3.3911281242963427,STOP,87,79.95946858815583,OPEN,124,79.95946858815583,OPEN,124,-8.804323350596716,STOP,6,-13.679351497410504,STOP,20,-3.3911281242963427,STOP,87,79.95946858815583,OPEN,124,79.95946858815583,OPEN,124
TECHM,2021-10-26,1507.8,17.886987664146442,1313.2938,-12.900000000000004,STOP,84,-6.090330282530835,STOP,3,0.20393951452447576,STOP,62,-5.690409868682846,STOP,63,-11.58475925189017,STOP,76,-17.47910863509749,STOP,118,-6.090330282530835,STOP,3,0.20393951452447576,STOP,62,-5.690409868682846,STOP,63,-11.58475925189017,STOP,76,-12.900000000000004,STOP,84
ASAHIINDIA,2021-10-28,417.7,46.73210438113479,349.1972,10.330380655973196,OPEN,124,7.30189130955231,STOP,10,1.3406751256882985,STOP,10,17.38568350490783,STOP,74,10.049078285851081,STOP,82,2.712473066794346,STOP,87,7.30189130955231,STOP,10,1.3406751256882985,STOP,10,17.38568350490783,STOP,74,10.049078285851081,STOP,82,2.712473066794346,STOP,87
MUTHOOTFIN,2021-11-08,1659.4,3.769434735446544,1446.9968000000001,-12.799999999999997,STOP,13,-6.6075087380981055,STOP,9,-11.795980474870438,STOP,13,-16.984452211642758,STOP,68,-22.17292394841509,STOP,76,-27.36139568518742,STOP,122,-6.6075087380981055,STOP,9,-11.795980474870438,STOP,13,-12.799999999999997,STOP,13,-12.799999999999997,STOP,13,-12.799999999999997,STOP,13
SAREGAMA,2021-12-08,457.25,12.881355932203384,381.3465,-16.6,STOP,43,1.5932203389830437,STOP,23,-4.0508474576271265,STOP,34,-9.694915254237285,STOP,41,-15.33898305084747,STOP,43,-20.983050847457637,STOP,44,1.5932203389830437,STOP,23,-4.0508474576271265,STOP,34,-9.694915254237285,STOP,41,-15.33898305084747,STOP,43,-16.6,STOP,43
PGEL,2021-12-27,77.4,29.71576227390181,63.081,-18.500000000000004,STOP,35,0.23255813953487417,STOP,5,-4.292635658914735,STOP,19,-9.92248062015503,STOP,34,-15.55232558139534,STOP,35,-21.18217054263566,STOP,40,0.23255813953487417,STOP,5,-4.292635658914735,STOP,19,-9.92248062015503,STOP,34,-15.55232558139534,STOP,35,-18.500000000000004,STOP,35
SHAREINDIA,2022-01-07,233.45,26.36538873420433,209.40465,-10.299999999999994,STOP,33,5.459413150567588,STOP,11,-0.32662240308416735,STOP,25,-6.189762261726275,STOP,31,-12.052902120368383,STOP,33,-11.544227886056966,STOP,110,5.459413150567588,STOP,11,-0.32662240308416735,STOP,25,-6.189762261726275,STOP,31,-10.299999999999994,STOP,33,-10.299999999999994,STOP,33
CIPLA,2022-03-11,1043.95,3.7406006034771733,849.7753,1.9924325877676092,OPEN,124,-6.63345945687054,STOP,27,-11.820489487044407,STOP,38,1.9924325877676092,OPEN,124,1.9924325877676092,OPEN,124,1.9924325877676092,OPEN,124,-6.63345945687054,STOP,27,-11.820489487044407,STOP,38,1.9924325877676092,OPEN,124,1.9924325877676092,OPEN,124,1.9924325877676092,OPEN,124
CAMPUS,2022-08-19,490.65,30.29654539896056,404.2956,-17.6,STOP,85,-5.001528584530717,STOP,6,6.888820951798626,STOP,27,4.237236319168455,STOP,55,-2.2775909507795804,STOP,56,-8.792418220727615,STOP,57,-5.001528584530717,STOP,6,6.888820951798626,STOP,27,4.237236319168455,STOP,55,-2.2775909507795804,STOP,56,-8.792418220727615,STOP,57
ADANIPORTS,2022-09-09,906.85,8.932017422947565,815.25815,-10.100000000000001,STOP,14,-1.9611843193471874,STOP,11,-7.40778519049457,STOP,12,-12.85438606164194,STOP,16,-18.300986932789325,STOP,95,-23.747587803936707,STOP,96,-1.9611843193471874,STOP,11,-7.40778519049457,STOP,12,-10.100000000000001,STOP,14,-10.100000000000001,STOP,14,-10.100000000000001,STOP,14
DEEPAKFERT,2022-10-20,1038.05,2.307210635325856,831.47805,-19.89999999999999,STOP,17,-7.923510428206723,STOP,7,-13.038870959973028,STOP,8,-18.154231491739313,STOP,13,-23.26959202350561,STOP,18,-28.3849525552719,STOP,42,-7.923510428206723,STOP,7,-13.038870959973028,STOP,8,-18.154231491739313,STOP,13,-19.89999999999999,STOP,17,-19.89999999999999,STOP,17
APOLLOTYRE,2022-11-28,312.7,26.622961304764953,262.0426,23.32906939558682,OPEN,124,-2.157019507515192,STOP,43,23.32906939558682,OPEN,124,23.32906939558682,OPEN,124,23.32906939558682,OPEN,124,23.32906939558682,OPEN,124,-2.157019507515192,STOP,43,23.32906939558682,OPEN,124,23.32906939558682,OPEN,124,23.32906939558682,OPEN,124,23.32906939558682,OPEN,124
IOC,2022-11-28,59.9,24.1068447412354,49.118,23.05509181969949,OPEN,124,-5.507512520868113,STOP,19,23.05509181969949,OPEN,124,23.05509181969949,OPEN,124,23.05509181969949,OPEN,124,23.05509181969949,OPEN,124,-5.507512520868113,STOP,19,23.05509181969949,OPEN,124,23.05509181969949,OPEN,124,23.05509181969949,OPEN,124,23.05509181969949,OPEN,124
MAHABANK,2022-12-13,32.65,11.026033690658505,25.7935,-20.99999999999999,STOP,8,-0.21439509954056102,STOP,1,-5.6278713629402715,STOP,6,-11.179173047473197,STOP,7,-16.730474732006122,STOP,8,-22.28177641653905,STOP,8,-0.21439509954056102,STOP,1,-5.6278713629402715,STOP,6,-11.179173047473197,STOP,7,-16.730474732006122,STOP,8,-20.99999999999999,STOP,8
PERSISTENT,2023-01-23,2296.6,14.93076722110947,1892.3983999999998,1.5457633022729254,OPEN,124,0.6161281894975221,STOP,33,-4.973656709919007,STOP,42,-10.563441609335536,STOP,54,1.5457633022729254,OPEN,124,1.5457633022729254,OPEN,124,0.6161281894975221,STOP,33,-4.973656709919007,STOP,42,-10.563441609335536,STOP,54,1.5457633022729254,OPEN,124,1.5457633022729254,OPEN,124
ITC,2023-02-02,327.45,31.98961673537945,281.27955,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124
ITC,2023-02-02,327.45,31.98961673537945,280.9521,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124,20.171018476103225,OPEN,124
SYMPHONY,2023-02-22,1134.7,7.429276460738516,1040.5199,-8.300000000000002,STOP,24,-3.3136511853353228,STOP,12,-8.685115008372273,STOP,24,-14.056578831409183,STOP,29,-19.428042654446113,STOP,47,-24.799506477483042,STOP,60,-3.3136511853353228,STOP,12,-8.300000000000002,STOP,24,-8.300000000000002,STOP,24,-8.300000000000002,STOP,24,-8.300000000000002,STOP,24
IDFCFIRSTB,2023-05-02,63.85,57.7133907595928,52.101600000000005,30.305403288958498,OPEN,124,19.10728269381362,STOP,38,34.05638214565387,STOP,122,30.305403288958498,OPEN,124,30.305403288958498,OPEN,124,30.305403288958498,OPEN,124,19.10728269381362,STOP,38,34.05638214565387,STOP,122,30.305403288958498,OPEN,124,30.305403288958498,OPEN,124,30.305403288958498,OPEN,124
MRF,2023-05-05,98614.05,15.033608294152812,81356.59125,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124,12.053049235884744,OPEN,124
POWERINDIA,2023-05-05,3729.8,28.69322751890181,3028.5976000000005,19.87908198831036,OPEN,124,5.327363397501202,STOP,62,9.38924339106654,STOP,103,19.87908198831036,OPEN,124,19.87908198831036,OPEN,124,19.87908198831036,OPEN,124,5.327363397501202,STOP,62,9.38924339106654,STOP,103,19.87908198831036,OPEN,124,19.87908198831036,OPEN,124,19.87908198831036,OPEN,124
ASIANPAINT,2023-05-11,3139.75,13.639620988932242,2750.421,-1.417310295405685,OPEN,124,2.2756588900390247,STOP,65,-3.406322159407605,STOP,115,-1.417310295405685,OPEN,124,-1.417310295405685,OPEN,124,-1.417310295405685,OPEN,124,2.2756588900390247,STOP,65,-3.406322159407605,STOP,115,-1.417310295405685,OPEN,124,-1.417310295405685,OPEN,124,-1.417310295405685,OPEN,124
EXIDEIND,2023-05-17,205.45,36.164516914091024,186.1377,32.294962277926516,OPEN,124,22.548065222681927,STOP,109,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,22.548065222681927,STOP,109,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124
EXIDEIND,2023-05-17,205.45,36.164516914091024,177.09789999999998,32.294962277926516,OPEN,124,22.548065222681927,STOP,109,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,22.548065222681927,STOP,109,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124,32.294962277926516,OPEN,124
CARBORUNIV,2023-05-19,1200.9,8.660171538013156,1124.0424,-6.400000000000003,STOP,57,-2.205845615788159,STOP,55,-7.638854192688827,STOP,58,-13.071862769589476,STOP,61,-8.327088017320342,OPEN,124,-8.327088017320342,OPEN,124,-2.205845615788159,STOP,55,-6.400000000000003,STOP,57,-6.400000000000003,STOP,57,-6.400000000000003,STOP,57,-6.400000000000003,STOP,57
BAJAJCON,2023-05-22,186.45,40.73478144274604,169.6695,21.02440332528829,OPEN,124,26.661303298471445,STOP,79,19.624564226334126,STOP,87,21.02440332528829,OPEN,124,21.02440332528829,OPEN,124,21.02440332528829,OPEN,124,26.661303298471445,STOP,79,19.624564226334126,STOP,87,21.02440332528829,OPEN,124,21.02440332528829,OPEN,124,21.02440332528829,OPEN,124
NAUKRI,2023-05-26,839.5,18.761167361524716,746.3155,10.005955926146516,OPEN,124,6.885050625372253,STOP,54,0.9469922572960013,STOP,55,-4.991066110780223,STOP,104,10.005955926146516,OPEN,124,10.005955926146516,OPEN,124,6.885050625372253,STOP,54,0.9469922572960013,STOP,55,-4.991066110780223,STOP,104,10.005955926146516,OPEN,124,10.005955926146516,OPEN,124
NAUKRI,2023-05-26,839.5,18.761167361524716,718.612,10.005955926146516,OPEN,124,6.885050625372253,STOP,54,0.9469922572960013,STOP,55,-4.991066110780223,STOP,104,10.005955926146516,OPEN,124,10.005955926146516,OPEN,124,6.885050625372253,STOP,54,0.9469922572960013,STOP,55,-4.991066110780223,STOP,104,10.005955926146516,OPEN,124,10.005955926146516,OPEN,124
HUDCO,2023-06-02,61.35,56.316218418907916,54.41745,39.608801955990224,OPEN,124,18.019559902200488,STOP,70,11.462917685411583,STOP,71,25.052974735126345,STOP,97,17.237163814180946,STOP,98,39.608801955990224,OPEN,124,18.019559902200488,STOP,70,11.462917685411583,STOP,71,25.052974735126345,STOP,97,17.237163814180946,STOP,98,39.608801955990224,OPEN,124
HAL,2023-06-05,1641.75,54.377950357849855,1489.06725,53.458200091365924,OPEN,124,14.298766560073092,STOP,96,7.948835084513477,STOP,98,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124,14.298766560073092,STOP,96,7.948835084513477,STOP,98,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124
HAL,2023-06-05,1641.75,54.377950357849855,1421.7555,53.458200091365924,OPEN,124,14.298766560073092,STOP,96,7.948835084513477,STOP,98,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124,14.298766560073092,STOP,96,7.948835084513477,STOP,98,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124,53.458200091365924,OPEN,124
M&M,2023-06-05,1395.4,20.037265300272317,1213.998,18.736562992690253,OPEN,124,2.860828436290658,STOP,43,18.736562992690253,OPEN,124,18.736562992690253,OPEN,124,18.736562992690253,OPEN,124,18.736562992690253,OPEN,124,2.860828436290658,STOP,43,18.736562992690253,OPEN,124,18.736562992690253,OPEN,124,18.736562992690253,OPEN,124,18.736562992690253,OPEN,124
NLCINDIA,2023-06-05,98.25,93.07888040712467,89.11275,84.83460559796437,OPEN,124,11.29770992366413,STOP,39,27.69465648854961,STOP,70,20.183206106870227,STOP,98,84.83460559796437,OPEN,124,84.83460559796437,OPEN,124,11.29770992366413,STOP,39,27.69465648854961,STOP,70,20.183206106870227,STOP,98,84.83460559796437,OPEN,124,84.83460559796437,OPEN,124
BRITANNIA,2023-06-07,4893.15,7.708735681513969,4482.1254,-8.399999999999995,STOP,47,-3.0621378866374243,STOP,42,-8.44757467071312,STOP,47,2.248040628225172,OPEN,124,2.248040628225172,OPEN,124,2.248040628225172,OPEN,124,-3.0621378866374243,STOP,42,-8.399999999999995,STOP,47,-8.399999999999995,STOP,47,-8.399999999999995,STOP,47,-8.399999999999995,STOP,47
GRSE,2023-06-12,564.7,72.62263148574462,446.11300000000006,49.07915707455285,OPEN,124,-1.3458473525765933,STOP,9,18.762174605985464,STOP,45,38.09810518859571,STOP,65,29.466973614308458,STOP,91,20.835842040021223,STOP,92,-1.3458473525765933,STOP,9,18.762174605985464,STOP,45,38.09810518859571,STOP,65,29.466973614308458,STOP,91,20.835842040021223,STOP,92
MIDHANI,2023-06-12,247.35,92.72286234081261,213.7104,59.207600565999606,OPEN,124,11.63129169193451,STOP,10,63.81443298969073,STOP,91,54.1782898726501,STOP,93,44.54214675560945,STOP,103,59.207600565999606,OPEN,124,11.63129169193451,STOP,10,63.81443298969073,STOP,91,54.1782898726501,STOP,93,44.54214675560945,STOP,103,59.207600565999606,OPEN,124
TRENT,2023-06-13,1685.65,73.10829650283273,1446.2877,71.06457449648504,OPEN,124,16.661228606175655,STOP,92,71.06457449648504,OPEN,124,71.06457449648504,OPEN,124,71.06457449648504,OPEN,124,71.06457449648504,OPEN,124,16.661228606175655,STOP,92,71.06457449648504,OPEN,124,71.06457449648504,OPEN,124,71.06457449648504,OPEN,124,71.06457449648504,OPEN,124
ASTERDM,2023-06-14,299.4,41.750167000668,256.8852,31.69672678690716,OPEN,124,1.2124248496993975,STOP,13,13.319138276553105,STOP,114,31.69672678690716,OPEN,124,31.69672678690716,OPEN,124,31.69672678690716,OPEN,124,1.2124248496993975,STOP,13,13.319138276553105,STOP,114,31.69672678690716,OPEN,124,31.69672678690716,OPEN,124,31.69672678690716,OPEN,124
TATACONSUM,2023-06-14,851.9,11.656297687522017,747.1163,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124,10.99307430449583,OPEN,124
APLLTD,2023-06-15,610.8,37.3608382449247,543.0011999999999,23.657498362802883,OPEN,124,21.819744597249525,STOP,71,16.75671250818599,STOP,93,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124,21.819744597249525,STOP,71,16.75671250818599,STOP,93,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124
APLLTD,2023-06-15,610.8,37.3608382449247,537.504,23.657498362802883,OPEN,124,21.819744597249525,STOP,71,16.75671250818599,STOP,93,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124,21.819744597249525,STOP,71,16.75671250818599,STOP,93,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124,23.657498362802883,OPEN,124
FORTIS,2023-06-15,305.95,30.08661546004249,271.98955,29.46559895407748,OPEN,124,3.6934139565288486,STOP,40,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,3.6934139565288486,STOP,40,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124
FORTIS,2023-06-15,305.95,30.08661546004249,263.42295,29.46559895407748,OPEN,124,3.6934139565288486,STOP,40,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,3.6934139565288486,STOP,40,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124,29.46559895407748,OPEN,124
SJVN,2023-06-21,40.7,146.68304668304668,35.1648,106.26535626535625,OPEN,124,32.12530712530711,STOP,22,30.94594594594594,STOP,34,64.42260442260441,STOP,84,106.26535626535625,OPEN,124,106.26535626535625,OPEN,124,32.12530712530711,STOP,22,30.94594594594594,STOP,34,64.42260442260441,STOP,84,106.26535626535625,OPEN,124,106.26535626535625,OPEN,124
SJVN,2023-06-21,40.7,146.68304668304668,35.083400000000005,106.26535626535625,OPEN,124,32.12530712530711,STOP,22,30.94594594594594,STOP,34,64.42260442260441,STOP,84,106.26535626535625,OPEN,124,106.26535626535625,OPEN,124,32.12530712530711,STOP,22,30.94594594594594,STOP,34,64.42260442260441,STOP,84,106.26535626535625,OPEN,124,106.26535626535625,OPEN,124
FDC,2023-06-26,323.7,32.514674080939145,281.9427,23.0151374729688,OPEN,124,19.263206672845236,STOP,41,12.63747296879826,STOP,59,23.0151374729688,OPEN,124,23.0151374729688,OPEN,124,23.0151374729688,OPEN,124,19.263206672845236,STOP,41,12.63747296879826,STOP,59,23.0151374729688,OPEN,124,23.0151374729688,OPEN,124,23.0151374729688,OPEN,124
VGUARD,2023-06-27,284.35,17.812554949885694,240.27575000000002,1.2836293300509853,OPEN,124,6.031299454897125,STOP,30,0.14067170740284057,STOP,30,1.2836293300509853,OPEN,124,1.2836293300509853,OPEN,124,1.2836293300509853,OPEN,124,6.031299454897125,STOP,30,0.14067170740284057,STOP,30,1.2836293300509853,OPEN,124,1.2836293300509853,OPEN,124,1.2836293300509853,OPEN,124
TORNTPHARM,2023-06-28,1953.65,17.874235405522985,1766.0996000000002,15.455685511734435,OPEN,124,-3.5090727612417694,STOP,44,-8.86967983006168,STOP,45,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124,-3.5090727612417694,STOP,44,-8.86967983006168,STOP,45,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124
TORNTPHARM,2023-06-28,1953.65,17.874235405522985,1684.0463,15.455685511734435,OPEN,124,-3.5090727612417694,STOP,44,-8.86967983006168,STOP,45,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124,-3.5090727612417694,STOP,44,-8.86967983006168,STOP,45,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124,15.455685511734435,OPEN,124
NAM-INDIA,2023-06-30,288.15,69.70327954190527,237.43559999999997,55.4225229914975,OPEN,124,22.436231129620005,STOP,71,55.4225229914975,OPEN,124,55.4225229914975,OPEN,124,55.4225229914975,OPEN,124,55.4225229914975,OPEN,124,22.436231129620005,STOP,71,55.4225229914975,OPEN,124,55.4225229914975,OPEN,124,55.4225229914975,OPEN,124,55.4225229914975,OPEN,124
RADICO,2023-07-03,1278.1,47.49237148892888,1071.0477999999998,31.918472732963,OPEN,124,4.076363351850413,STOP,25,-1.7056568343635048,STOP,32,-7.487677020577406,STOP,56,31.918472732963,OPEN,124,31.918472732963,OPEN,124,4.076363351850413,STOP,25,-1.7056568343635048,STOP,32,-7.487677020577406,STOP,56,31.918472732963,OPEN,124,31.918472732963,OPEN,124
RADICO,2023-07-03,1278.1,47.49237148892888,1160.5148,-9.2,STOP,57,4.076363351850413,STOP,25,-1.7056568343635048,STOP,32,-7.487677020577406,STOP,56,31.918472732963,OPEN,124,31.918472732963,OPEN,124,4.076363351850413,STOP,25,-1.7056568343635048,STOP,32,-7.487677020577406,STOP,56,-9.2,STOP,57,-9.2,STOP,57
J&KBANK,2023-07-04,65.6,113.41463414634147,53.792,89.63414634146343,OPEN,124,5.777439024390254,STOP,15,52.50762195121953,STOP,76,89.63414634146343,OPEN,124,89.63414634146343,OPEN,124,89.63414634146343,OPEN,124,5.777439024390254,STOP,15,52.50762195121953,STOP,76,89.63414634146343,OPEN,124,89.63414634146343,OPEN,124,89.63414634146343,OPEN,124
RALLIS,2023-07-05,210.15,27.52795622174637,187.24365,23.816321674994043,OPEN,124,3.4689507494646645,STOP,55,-2.2793242921722676,STOP,59,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124,3.4689507494646645,STOP,55,-2.2793242921722676,STOP,59,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124
RALLIS,2023-07-05,210.15,27.52795622174637,187.24365,23.816321674994043,OPEN,124,3.4689507494646645,STOP,55,-2.2793242921722676,STOP,59,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124,3.4689507494646645,STOP,55,-2.2793242921722676,STOP,59,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124,23.816321674994043,OPEN,124
TITAN,2023-07-07,3144.0,19.27480916030534,2832.744,18.0836513994911,OPEN,124,-8.110687022900763,STOP,19,18.0836513994911,OPEN,124,18.0836513994911,OPEN,124,18.0836513994911,OPEN,124,18.0836513994911,OPEN,124,-8.110687022900763,STOP,19,18.0836513994911,OPEN,124,18.0836513994911,OPEN,124,18.0836513994911,OPEN,124,18.0836513994911,OPEN,124
PRAJIND,2023-07-10,409.25,58.94929749541845,368.73425000000003,32.034208918753826,OPEN,124,35.170433720219904,STOP,72,27.660965180207693,STOP,73,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124,35.170433720219904,STOP,72,27.660965180207693,STOP,73,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124
PRAJIND,2023-07-10,409.25,58.94929749541845,369.1435,32.034208918753826,OPEN,124,35.170433720219904,STOP,72,27.660965180207693,STOP,73,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124,35.170433720219904,STOP,72,27.660965180207693,STOP,73,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124,32.034208918753826,OPEN,124
ANANDRATHI,2023-07-13,501.2,182.5917797286512,425.5188,179.58898643256185,OPEN,124,34.04828411811653,STOP,21,179.58898643256185,OPEN,124,179.58898643256185,OPEN,124,179.58898643256185,OPEN,124,179.58898643256185,OPEN,124,34.04828411811653,STOP,21,179.58898643256185,OPEN,124,179.58898643256185,OPEN,124,179.58898643256185,OPEN,124,179.58898643256185,OPEN,124
RITES,2023-07-18,204.6,42.71749755620724,183.3216,27.859237536656906,OPEN,124,12.126099706744869,STOP,8,21.309872922776147,STOP,45,14.173998044965803,STOP,56,7.038123167155429,STOP,68,27.859237536656906,OPEN,124,12.126099706744869,STOP,8,21.309872922776147,STOP,45,14.173998044965803,STOP,56,7.038123167155429,STOP,68,27.859237536656906,OPEN,124
HATSUN,2023-07-20,1049.3,17.502144286667313,910.7923999999999,10.302106166015452,OPEN,124,-5.9172781854569525,STOP,5,10.302106166015452,OPEN,124,10.302106166015452,OPEN,124,10.302106166015452,OPEN,124,10.302106166015452,OPEN,124,-5.9172781854569525,STOP,5,10.302106166015452,OPEN,124,10.302106166015452,OPEN,124,10.302106166015452,OPEN,124,10.302106166015452,OPEN,124
RITES,2023-07-21,227.35,28.436331647239943,183.2441,21.70661974928524,OPEN,124,0.9060919287442281,STOP,5,9.170881900153946,STOP,42,2.7490653177919633,STOP,53,-3.6727512645700435,STOP,65,21.70661974928524,OPEN,124,0.9060919287442281,STOP,5,9.170881900153946,STOP,42,2.7490653177919633,STOP,53,-3.6727512645700435,STOP,65,21.70661974928524,OPEN,124
AJANTPHARM,2023-07-27,1552.55,51.61830536858716,1386.42715,40.739428681846015,OPEN,124,10.399343016327988,STOP,35,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,10.399343016327988,STOP,35,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124
AJANTPHARM,2023-07-27,1552.55,51.61830536858716,1386.42715,40.739428681846015,OPEN,124,10.399343016327988,STOP,35,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,10.399343016327988,STOP,35,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124,40.739428681846015,OPEN,124
FINPIPE,2023-07-27,199.15,30.52975144363544,163.10385,13.005272407732868,OPEN,124,17.476776299271897,STOP,32,10.950288727090122,STOP,38,4.423801154908361,STOP,59,-2.1026864172734263,STOP,60,13.005272407732868,OPEN,124,17.476776299271897,STOP,32,10.950288727090122,STOP,38,4.423801154908361,STOP,59,-2.1026864172734263,STOP,60,13.005272407732868,OPEN,124
KPITTECH,2023-08-04,1146.25,43.0752453653217,993.79875,39.092693565976,OPEN,124,-4.264340239912769,STOP,32,21.613958560523447,STOP,118,39.092693565976,OPEN,124,39.092693565976,OPEN,124,39.092693565976,OPEN,124,-4.264340239912769,STOP,32,21.613958560523447,STOP,118,39.092693565976,OPEN,124,39.092693565976,OPEN,124,39.092693565976,OPEN,124
MOIL,2023-08-04,206.15,79.31118117875332,182.03045,64.97695852534562,OPEN,124,-2.2071307300509395,STOP,9,3.080281348532619,STOP,34,8.658743633276737,STOP,53,64.97695852534562,OPEN,124,64.97695852534562,OPEN,124,-2.2071307300509395,STOP,9,3.080281348532619,STOP,34,8.658743633276737,STOP,53,64.97695852534562,OPEN,124,64.97695852534562,OPEN,124
