family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 65}",0.8,0.4,24,30,12915,0.3868,0.5087,-0.3434,0.934,-1.558,179.198,-178.97,244.6,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 65}",1.0,0.5,36,30,12915,0.393,0.6043,-0.4251,0.921,-1.754,265.96,-264.76,244.6,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 65}",1.5,0.7,48,30,12915,0.4054,0.7234,-0.5423,0.909,-1.721,381.927,-377.16,244.6,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 65}",2.0,1.0,60,30,12915,0.4276,0.8086,-0.6614,0.913,-1.483,428.827,-423.09,244.6,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 70}",0.5,0.3,12,30,12963,0.4027,0.3589,-0.2616,0.925,-1.985,152.825,-152.54,245.5,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 70}",0.8,0.4,24,30,12963,0.3884,0.5193,-0.3451,0.956,-0.996,121.026,-120.8,245.5,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 70}",1.0,0.5,36,30,12963,0.3938,0.6139,-0.4273,0.933,-1.426,227.782,-224.3,245.5,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 70}",1.5,0.7,48,30,12963,0.4068,0.7381,-0.5468,0.926,-1.4,320.379,-312.78,245.5,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 45, 'rsi_max': 70}",2.0,1.0,60,30,12963,0.4295,0.8261,-0.6703,0.928,-1.224,366.016,-357.01,245.5,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 60}",0.5,0.3,12,30,12425,0.4006,0.3439,-0.2557,0.899,-2.802,195.139,-192.89,235.3,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 60}",0.8,0.4,24,30,12425,0.3919,0.4869,-0.3411,0.92,-1.954,212.362,-206.49,235.3,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 60}",1.0,0.5,36,30,12425,0.3944,0.585,-0.4191,0.909,-1.996,299.39,-287.09,235.3,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 60}",1.5,0.7,48,30,12425,0.4087,0.6977,-0.5259,0.917,-1.569,337.143,-321.37,235.3,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 60}",2.0,1.0,60,30,12425,0.4318,0.7713,-0.6375,0.919,-1.356,378.621,-362.75,235.3,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 65}",0.5,0.3,12,30,12677,0.4015,0.3519,-0.2591,0.911,-2.42,177.106,-174.48,240.1,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 65}",0.8,0.4,24,30,12677,0.3891,0.5027,-0.3432,0.933,-1.601,182.183,-178.45,240.1,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 65}",1.0,0.5,36,30,12677,0.3943,0.6002,-0.4232,0.923,-1.692,266.307,-249.28,240.1,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 65}",1.5,0.7,48,30,12677,0.4082,0.7148,-0.5383,0.916,-1.62,351.677,-339.48,240.1,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 65}",2.0,1.0,60,30,12677,0.4309,0.7959,-0.6546,0.921,-1.365,388.052,-374.71,240.1,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 70}",0.5,0.3,12,30,12736,0.4028,0.3578,-0.2611,0.924,-2.005,154.005,-150.65,241.2,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 70}",0.8,0.4,24,30,12736,0.3905,0.5134,-0.3448,0.954,-1.039,129.905,-122.86,241.2,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 70}",1.0,0.5,36,30,12736,0.3952,0.6099,-0.4255,0.936,-1.352,231.449,-208.16,241.2,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 70}",1.5,0.7,48,30,12736,0.4097,0.73,-0.5428,0.933,-1.269,287.426,-271.99,241.2,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.5, 'rsi_min': 50, 'rsi_max': 70}",2.0,1.0,60,30,12736,0.433,0.8137,-0.6638,0.936,-1.087,347.354,-305.4,241.2,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 60}",0.5,0.3,12,30,12881,0.3976,0.348,-0.2585,0.889,-3.105,223.411,-223.46,244.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 60}",0.8,0.4,24,30,12881,0.3838,0.4984,-0.3431,0.905,-2.342,259.813,-259.59,244.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 60}",1.0,0.5,36,30,12881,0.3896,0.5972,-0.4236,0.9,-2.232,335.601,-333.37,244.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 60}",1.5,0.7,48,30,12881,0.4059,0.7133,-0.5346,0.912,-1.677,369.197,-361.87,244.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 60}",2.0,1.0,60,30,12881,0.4283,0.7935,-0.654,0.909,-1.561,446.118,-438.67,244.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 65}",0.5,0.3,12,30,12987,0.3992,0.3552,-0.2613,0.903,-2.639,197.209,-197.32,246.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 65}",0.8,0.4,24,30,12987,0.3832,0.5119,-0.3449,0.922,-1.872,214.963,-214.74,246.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 65}",1.0,0.5,36,30,12987,0.3906,0.6089,-0.4269,0.914,-1.922,290.135,-289.94,246.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 65}",1.5,0.7,48,30,12987,0.4054,0.7288,-0.5435,0.914,-1.645,363.064,-360.16,246.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 65}",2.0,1.0,60,30,12987,0.4289,0.8142,-0.6676,0.916,-1.451,421.213,-416.23,246.0,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 70}",0.5,0.3,12,30,13010,0.4008,0.3625,-0.2629,0.923,-2.048,159.006,-158.72,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 70}",0.8,0.4,24,30,13010,0.3866,0.5211,-0.3473,0.946,-1.237,150.748,-150.52,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 70}",1.0,0.5,36,30,13010,0.3919,0.6196,-0.4287,0.932,-1.469,234.174,-231.9,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 70}",1.5,0.7,48,30,13010,0.4075,0.7418,-0.548,0.931,-1.293,297.319,-290.89,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 40, 'rsi_max': 70}",2.0,1.0,60,30,13010,0.4305,0.8312,-0.6753,0.931,-1.182,355.563,-347.19,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 60}",0.5,0.3,12,30,12880,0.3977,0.3479,-0.2586,0.888,-3.113,223.97,-224.02,243.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 60}",0.8,0.4,24,30,12880,0.3839,0.4983,-0.3433,0.905,-2.342,259.922,-259.7,243.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 60}",1.0,0.5,36,30,12880,0.3894,0.5972,-0.4237,0.899,-2.253,338.46,-336.23,243.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 60}",1.5,0.7,48,30,12880,0.4059,0.7132,-0.5347,0.911,-1.682,370.313,-362.99,243.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 60}",2.0,1.0,60,30,12880,0.4283,0.7934,-0.654,0.909,-1.56,446.021,-438.57,243.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 65}",0.5,0.3,12,30,12986,0.3993,0.355,-0.2613,0.903,-2.647,197.768,-197.88,245.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 65}",0.8,0.4,24,30,12986,0.3833,0.5118,-0.345,0.922,-1.872,215.073,-214.85,245.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 65}",1.0,0.5,36,30,12986,0.3904,0.6088,-0.4269,0.913,-1.942,292.994,-292.8,245.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 65}",1.5,0.7,48,30,12986,0.4054,0.7287,-0.5437,0.914,-1.649,364.18,-361.28,245.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 65}",2.0,1.0,60,30,12986,0.4289,0.8141,-0.6675,0.916,-1.45,421.116,-416.14,245.9,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 70}",0.5,0.3,12,30,13009,0.401,0.3624,-0.263,0.922,-2.056,159.566,-159.28,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 70}",0.8,0.4,24,30,13009,0.3867,0.5211,-0.3475,0.946,-1.238,150.857,-150.63,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 70}",1.0,0.5,36,30,13009,0.3917,0.6196,-0.4287,0.931,-1.488,236.183,-234.76,246.4,0.0,0
ema9_pullback,"{'trend_ema': 21, 'pullback_atr': 0.8, 'rsi_min': 45, 'rsi_max': 70}",1.5,0.7,48,30,13009,0.4076,0.7417,-0.5482,0.931,-1.298,298.436,-292.01,246.4,0.0,0
