symbol,n_sessions,L_b3_wr,L_b3_n,L_b3_avg_ret,L_b6_wr,L_b6_n,L_b6_avg_ret,S_b3_wr,S_b3_n,S_b3_avg_ret,S_b6_wr,S_b6_n,S_b6_avg_ret,L_b3_aboveVWAP_wr,L_b3_aboveVWAP_n,L_b3_aboveVWAP_avg_ret,S_b3_belowVWAP_wr,S_b3_belowVWAP_n,S_b3_belowVWAP_avg_ret,L_b3_strong_wr,L_b3_strong_n,L_b3_strong_avg_ret,S_b3_weak_wr,S_b3_weak_n,S_b3_weak_avg_ret
CERA,442,0.43891402714932126,442,-4.287696296103232e-05,0.4343891402714932,442,-1.9216323774621372e-05,0.5588235294117647,442,4.287696296103232e-05,0.5656108597285068,442,1.9216323774621372e-05,0.47023809523809523,168,0.0006378316524074102,0.5766423357664233,274,0.0004602457490263546,0.4868421052631579,76,0.002971039842425156,0.5827338129496403,139,0.0006048286520280154
CESC,442,0.43665158371040724,442,-0.001358283798466021,0.4117647058823529,442,-0.0014857911674416107,0.5610859728506787,442,0.001358283798466021,0.583710407239819,442,0.0014857911674416107,0.47342995169082125,207,0.0010897754539323304,0.5957446808510638,235,0.003514659395259463,0.49122807017543857,114,0.0013919037428360233,0.6,90,0.005172379006900559
CGCL,442,0.42081447963800905,442,-0.0002702392115282429,0.40271493212669685,442,-9.591782430590004e-05,0.5746606334841629,442,0.0002702392115282429,0.5927601809954751,442,9.591782430590004e-05,0.39106145251396646,179,-0.0008587169952389111,0.5513307984790875,263,-0.00013028369069308674,0.3466666666666667,75,-0.0010602038074312577,0.4642857142857143,84,-0.0010446648357003644
CHALET,442,0.48642533936651583,442,0.000425546109981765,0.4796380090497738,442,0.00021986554819302388,0.5090497737556561,442,-0.000425546109981765,0.5180995475113123,442,-0.00021986554819302388,0.49746192893401014,197,5.89607766253226e-05,0.5183673469387755,245,-0.0007203106433336801,0.5222222222222223,90,-0.001126557479833777,0.5047619047619047,105,-0.0014545086571723892
CHAMBLFERT,442,0.5,442,0.00020825387629572553,0.48868778280542985,442,-4.820558625884031e-05,0.497737556561086,442,-0.00020825387629572553,0.502262443438914,442,4.820558625884031e-05,0.5285714285714286,210,0.0015551129546405357,0.521551724137931,232,0.0010108858066888008,0.5317460317460317,126,0.0010117602960471944,0.5175438596491229,114,0.0016173954560946284
CHENNPETRO,442,0.4117647058823529,442,-0.000833481921477601,0.41855203619909503,442,-0.001106059509844025,0.583710407239819,442,0.000833481921477601,0.579185520361991,442,0.001106059509844025,0.4,190,-0.0007592992370607916,0.5753968253968254,252,0.0008894133105220205,0.40384615384615385,104,0.0002695364337664992,0.5503875968992248,129,0.002253941273120138
CHOLAHLDNG,442,0.48642533936651583,442,0.0015363873589192268,0.4638009049773756,442,0.0009247870684303632,0.5113122171945701,442,-0.0015363873589192268,0.5361990950226244,442,-0.0009247870684303632,0.4648648648648649,185,0.0020667139569580753,0.4980544747081712,257,-0.0011546347494360088,0.45161290322580644,93,0.0011572356292856227,0.45045045045045046,111,-0.002447656179733107
COCHINSHIP,442,0.43891402714932126,442,-0.00019107455063052168,0.4321266968325792,442,-3.998060569394929e-05,0.5497737556561086,442,0.00019107455063052168,0.5588235294117647,442,3.998060569394929e-05,0.48044692737430167,179,0.0015588081501929356,0.5817490494296578,263,0.0013820593546130275,0.4774774774774775,111,0.00296453206038419,0.5703703703703704,135,-0.0004742671954102667
CONCOR,442,0.43891402714932126,442,-0.0013452508290113742,0.416289592760181,442,-0.0012654136881424705,0.5542986425339367,442,0.0013452508290113742,0.581447963800905,442,0.0012654136881424705,0.4225352112676056,213,-0.0009040390867173291,0.537117903930131,229,0.0017556355500097651,0.44144144144144143,111,2.4160792373493122e-05,0.5576923076923077,104,0.002841002517322794
COROMANDEL,442,0.5384615384615384,442,0.0021396002917024462,0.5158371040723982,442,0.0017582247727479581,0.45701357466063347,442,-0.0021396002917024462,0.4819004524886878,442,-0.0017582247727479581,0.5026737967914439,187,0.0013525695739274298,0.43137254901960786,255,-0.0027167561514041256,0.49,100,0.0012020936939535587,0.40350877192982454,114,-0.002826683032378319
CREDITACC,442,0.4343891402714932,442,-0.0009820915252729443,0.4479638009049774,442,-0.0010996307128010277,0.5610859728506787,442,0.0009820915252729443,0.5497737556561086,442,0.0010996307128010277,0.3781094527363184,201,-0.0034560096305326056,0.5186721991701245,241,-0.0010812177658357355,0.38,100,-0.0034365260406508027,0.4818181818181818,110,-0.003389053060885922
CRISIL,442,0.4343891402714932,442,-0.0005543187019931274,0.43891402714932126,442,-0.0007825249356962757,0.5633484162895928,442,0.0005543187019931274,0.5610859728506787,442,0.0007825249356962757,0.41081081081081083,185,-0.001574364436803707,0.5447470817120622,257,-0.00017995546508841804,0.4090909090909091,88,-0.0012843396124741083,0.5775862068965517,116,6.712865543566775e-06
CROMPTON,442,0.47285067873303166,442,-0.0005473933750318604,0.46153846153846156,442,-0.0007771403309833394,0.5203619909502263,442,0.0005473933750318604,0.5316742081447964,442,0.0007771403309833394,0.42574257425742573,202,-0.001076174459327994,0.4791666666666667,240,0.00010233596241594764,0.43010752688172044,93,-0.0007875337865232665,0.5545454545454546,110,0.0010351679569365194
CUB,442,0.5090497737556561,442,0.00035730382384619824,0.5180995475113123,442,0.0007019308750954604,0.4841628959276018,442,-0.00035730382384619824,0.4751131221719457,442,-0.0007019308750954604,0.5136363636363637,220,0.0008728509970043502,0.49099099099099097,222,0.0001535987801844021,0.5238095238095238,105,0.0017827481350877255,0.5,94,0.0008650813421509575
CYIENT,442,0.40497737556561086,442,-0.002096135970769185,0.4411764705882353,442,-0.0020031190733316552,0.5927601809954751,442,0.002096135970769185,0.5565610859728507,442,0.0020031190733316552,0.4,200,-0.0024877060312888267,0.5867768595041323,242,0.0017725243505050184,0.4036697247706422,109,-0.0017833996206582385,0.5254237288135594,118,0.0010992834463185643
DALBHARAT,442,0.4751131221719457,442,8.071366247546474e-05,0.4660633484162896,442,2.4951690664172087e-06,0.5226244343891403,442,-8.071366247546474e-05,0.5248868778280543,442,-2.4951690664172087e-06,0.46226415094339623,212,-5.0560369317542846e-05,0.5130434782608696,230,-0.0002017140743890194,0.45652173913043476,92,-0.0006375170428645939,0.5306122448979592,98,0.0005562732980558093
DBL,442,0.45475113122171945,442,-0.0011922287749786041,0.43891402714932126,442,-0.0017805232635764352,0.5407239819004525,442,0.0011922287749786041,0.5588235294117647,442,0.0017805232635764352,0.4576271186440678,177,1.3530338336409329e-05,0.5471698113207547,265,0.0019975848619852355,0.4050632911392405,79,-9.772928524311455e-05,0.5172413793103449,116,0.0008982442955583834
DCBBANK,442,0.4638009049773756,442,-0.0005176206186323294,0.4638009049773756,442,-0.000507817953252469,0.5316742081447964,442,0.0005176206186323294,0.5361990950226244,442,0.000507817953252469,0.4519230769230769,208,-0.0013033815118728546,0.5213675213675214,234,-0.0001808335086925816,0.42857142857142855,105,-0.002048446785247184,0.47368421052631576,95,-0.0005303079388919616
DCMSHRIRAM,442,0.47058823529411764,442,0.0008930091972948428,0.4411764705882353,442,0.0001237666190015997,0.5248868778280543,442,-0.0008930091972948428,0.5542986425339367,442,-0.0001237666190015997,0.4111111111111111,180,1.872943150975066e-05,0.4847328244274809,262,-0.0014936594180632264,0.36585365853658536,82,-0.0016495401278119731,0.46846846846846846,111,-0.002773725938417244
DEEPAKNTR,442,0.4592760180995475,442,-0.001288416181810384,0.4434389140271493,442,-0.0013024226734037983,0.5339366515837104,442,0.001288416181810384,0.5475113122171946,442,0.0013024226734037983,0.41,200,-0.0016854383580215306,0.49173553719008267,242,0.0009602986808094361,0.39,100,-0.0016105193356511056,0.5263157894736842,114,0.0020625556321738113
DELTACORP,442,0.36425339366515835,442,-0.0029748354833981543,0.36199095022624433,442,-0.0027057478355770456,0.6312217194570136,442,0.0029748354833981543,0.6266968325791855,442,0.0027057478355770456,0.38341968911917096,193,-0.002248567732667793,0.6465863453815262,249,0.0035377659086630537,0.391304347826087,115,-0.0006320477724191133,0.5945945945945946,111,0.003295959940340625
DIXON,442,0.45701357466063347,442,-0.0015053017655521758,0.4592760180995475,442,-0.001214945696475122,0.5407239819004525,442,0.0015053017655521758,0.5407239819004525,442,0.001214945696475122,0.44329896907216493,194,-0.0017404930840997242,0.5282258064516129,248,0.0013213214599141743,0.39316239316239315,117,-0.0027052279734576597,0.5142857142857142,105,0.002996704588833965
DMART,442,0.43891402714932126,442,-0.0013560956853768114,0.4298642533936652,442,-0.001206984743137782,0.5542986425339367,442,0.0013560956853768114,0.5588235294117647,442,0.001206984743137782,0.41,200,-0.0031148290038261906,0.5330578512396694,242,-9.74029249119317e-05,0.48,100,-0.0017396592242370835,0.4842105263157895,95,-0.0007962881656017336
ECLERX,442,0.4502262443438914,442,-0.0011426593239546548,0.4411764705882353,442,-0.0015937001074327831,0.5452488687782805,442,0.0011426593239546548,0.5520361990950227,442,0.0015937001074327831,0.42788461538461536,208,-0.0016753647914480327,0.5256410256410257,234,0.00066914335284943,0.48,100,-0.001254622092304391,0.44565217391304346,92,-0.0008244023745811125
EDELWEISS,442,0.4411764705882353,442,-0.0007498961055519001,0.42081447963800905,442,-0.00146277072574867,0.5565610859728507,442,0.0007498961055519001,0.5701357466063348,442,0.00146277072574867,0.46634615384615385,208,-0.0008017744988279106,0.5811965811965812,234,0.0007037819781954464,0.5,104,0.002449911951556178,0.6788990825688074,109,0.005150240495528014
EIDPARRY,442,0.48642533936651583,442,0.00031988516445005276,0.49095022624434387,442,-0.00029229077954107975,0.5090497737556561,442,-0.00031988516445005276,0.504524886877828,442,0.00029229077954107975,0.4948453608247423,194,0.0005592252890764153,0.5161290322580645,248,-0.00013265942179878538,0.4578313253012048,83,0.00046602074619281575,0.5145631067961165,103,0.0007286084571600033
EIHOTEL,442,0.4751131221719457,442,0.00011170687182294309,0.4796380090497738,442,0.0003445899405742758,0.5180995475113123,442,-0.00011170687182294309,0.5113122171945701,442,-0.0003445899405742758,0.4504950495049505,202,-0.0004255845738308965,0.5,240,-0.0005639271719149251,0.4666666666666667,90,0.00011774545438989141,0.3877551020408163,98,-0.0020560854660317818
ELGIEQUIP,442,0.4479638009049774,442,-0.0006491803586303065,0.416289592760181,442,-0.0008728738097935483,0.5475113122171946,442,0.0006491803586303065,0.5769230769230769,442,0.0008728738097935483,0.4810810810810811,185,0.0014537641423970687,0.5680933852140078,257,0.002162973092832892,0.5,92,0.0031149634822496414,0.5663716814159292,113,0.0021965939275509347
EMAMILTD,442,0.47058823529411764,442,0.000525716754141744,0.504524886877828,442,0.00033859092405963306,0.5226244343891403,442,-0.000525716754141744,0.49321266968325794,442,-0.00033859092405963306,0.39644970414201186,169,-0.0016778660290964038,0.47985347985347987,273,-0.0018898394294796451,0.43243243243243246,74,-0.0008261644913302407,0.44,125,-0.002157803043326248
ENDURANCE,442,0.4321266968325792,442,-0.001586500385578477,0.4072398190045249,442,-0.0020069129399419685,0.5678733031674208,442,0.001586500385578477,0.5904977375565611,442,0.0020069129399419685,0.3883495145631068,206,-0.003275052160528409,0.5296610169491526,236,0.00011259502269845157,0.32710280373831774,107,-0.004964227886477884,0.46078431372549017,102,-0.001751445083891234
ENGINERSIN,442,0.39819004524886875,442,-0.002083113285269246,0.4072398190045249,442,-0.0019225684323851812,0.6018099547511312,442,0.002083113285269246,0.5904977375565611,442,0.0019225684323851812,0.4009433962264151,212,-0.0020520564058175523,0.6043478260869565,230,0.002111739626329068,0.40336134453781514,119,-0.001806325546921284,0.5918367346938775,98,0.002564783305544286
ERIS,442,0.48868778280542985,442,0.00037230194329838944,0.5090497737556561,442,0.00014090485374877062,0.5067873303167421,442,-0.00037230194329838944,0.48642533936651583,442,-0.00014090485374877062,0.4766355140186916,214,0.00025860641577964507,0.5,228,-0.00047901616649580734,0.5057471264367817,87,0.0008191799291462548,0.42857142857142855,91,-0.002229919078567577
ESCORTS,442,0.4638009049773756,442,-0.0004117568315164532,0.4751131221719457,442,-0.00035344000551480807,0.5361990950226244,442,0.0004117568315164532,0.5248868778280543,442,0.00035344000551480807,0.4801980198019802,202,0.0009629456811835076,0.55,240,0.0015687981130389202,0.5,100,0.002984897612385066,0.5619047619047619,105,0.000918736380123309
EXIDEIND,442,0.4751131221719457,442,-0.0009454886767155588,0.4592760180995475,442,-0.0009486261939128914,0.5248868778280543,442,0.0009454886767155588,0.5407239819004525,442,0.0009486261939128914,0.45132743362831856,226,-0.002092506658024217,0.5,216,-0.0002546319889129443,0.43333333333333335,120,-0.002536005459857187,0.5773195876288659,97,0.002437294689012249
FDC,442,0.49095022624434387,442,0.0008864791184834766,0.4638009049773756,442,0.00061669543139386,0.5067873303167421,442,-0.0008864791184834766,0.5271493212669683,442,-0.00061669543139386,0.5,196,0.0008411518362012797,0.5121951219512195,246,-0.0009225935385131942,0.4675324675324675,77,-0.0009985304234175992,0.48514851485148514,101,-0.0012693177884919276
FINCABLES,442,0.4253393665158371,442,-0.00034583212295670115,0.4117647058823529,442,-0.00037426163104890863,0.5723981900452488,442,0.00034583212295670115,0.581447963800905,442,0.00037426163104890863,0.44878048780487806,205,0.00029494993201957336,0.5949367088607594,237,0.0009000950819024246,0.4339622641509434,106,0.0016156786537413984,0.5566037735849056,106,-0.0007969172732793637
FINPIPE,442,0.4683257918552036,442,-3.1156622958635666e-07,0.4592760180995475,442,-0.0003414381156078183,0.5226244343891403,442,3.1156622958635666e-07,0.5316742081447964,442,0.0003414381156078183,0.4489795918367347,196,-0.0006101385336904686,0.508130081300813,246,-0.0004855668306091654,0.43333333333333335,90,-0.0005035531020976732,0.43859649122807015,114,-0.0034557447701825308
FORTIS,442,0.4796380090497738,442,-0.0004131700162337762,0.49321266968325794,442,-0.0009072178683524705,0.5180995475113123,442,0.0004131700162337762,0.504524886877828,442,0.0009072178683524705,0.5073891625615764,203,0.0011436437977659958,0.5439330543933054,239,0.0017354846783340008,0.5172413793103449,116,0.0014200407477850646,0.5142857142857142,105,0.0002228360839875862
FSL,442,0.4479638009049774,442,-0.0007826608741966353,0.45701357466063347,442,-0.0009732472794159892,0.5384615384615384,442,0.0007826608741966353,0.5384615384615384,442,0.0009732472794159892,0.4301675977653631,179,-0.0017649864726500119,0.5209125475285171,263,0.00011408185471696032,0.44155844155844154,77,-0.0019047286192109105,0.5462962962962963,108,0.0005891416440286923
GARFIBRES,442,0.45248868778280543,442,-0.0001351305185774905,0.4592760180995475,442,-0.0003334929718507989,0.5475113122171946,442,0.0001351305185774905,0.5361990950226244,442,0.0003334929718507989,0.4354066985645933,209,-0.00034335686061167243,0.5321888412017167,233,-5.164761655188338e-05,0.43010752688172044,93,-0.00044103976338252663,0.5048543689320388,103,0.0002787381930386198
GESHIP,442,0.4638009049773756,442,-0.0011923649767593535,0.38235294117647056,442,-0.0017882200069943611,0.5339366515837104,442,0.0011923649767593535,0.6108597285067874,442,0.0017882200069943611,0.4461538461538462,195,-0.0004108129426361778,0.5182186234817814,247,0.0018093797405408078,0.37373737373737376,99,-0.0014511141534847521,0.47058823529411764,102,0.0003509158350060667
GHCL,442,0.45475113122171945,442,-0.0005244405647751593,0.41402714932126694,442,-0.00028832261935085026,0.5452488687782805,442,0.0005244405647751593,0.581447963800905,442,0.00028832261935085026,0.4527363184079602,201,-0.00044318196011145373,0.5435684647302904,241,0.0005922122641004907,0.5287356321839081,87,0.002148484031249919,0.5178571428571429,112,-0.0004272457372757843
GICRE,442,0.4502262443438914,442,-0.0011756776322980988,0.4411764705882353,442,-0.0011649284190482338,0.5475113122171946,442,0.0011756776322980988,0.5542986425339367,442,0.0011649284190482338,0.4318181818181818,176,-0.002296414191043405,0.5375939849624061,266,0.0004341376535794007,0.39285714285714285,84,-0.004527798394205203,0.5045871559633027,109,-0.0008889379562606108
GILLETTE,442,0.41855203619909503,442,-0.0013548629309130314,0.3914027149321267,442,-0.0016517833880781436,0.579185520361991,442,0.0013548629309130314,0.6085972850678733,442,0.0016517833880781436,0.3776595744680851,188,-0.0034022331347280024,0.547244094488189,254,-0.00016051344041458475,0.3645833333333333,96,-0.004025611835930251,0.5135135135135135,111,0.0003567077871799185
GLENMARK,442,0.497737556561086,442,0.00036225994031479877,0.49321266968325794,442,0.00028138175873157885,0.497737556561086,442,-0.00036225994031479877,0.5067873303167421,442,-0.00028138175873157885,0.5,220,0.0004422457184435899,0.497737556561086,221,-0.0001101414493813133,0.5225225225225225,111,0.001529339880093051,0.5257731958762887,97,0.0018341637150257907
GMDCLTD,442,0.38235294117647056,442,-0.0033006831273545497,0.37104072398190047,442,-0.0034709303801534128,0.6176470588235294,442,0.0033006831273545497,0.6244343891402715,442,0.0034709303801534128,0.3886255924170616,211,-0.002042992376507824,0.6233766233766234,231,0.004449482904101992,0.36363636363636365,121,0.00012538161884318436,0.6428571428571429,98,0.008178323602821865
GNFC,442,0.49321266968325794,442,-0.0005520291451292294,0.4592760180995475,442,-0.000823817487229218,0.502262443438914,442,0.0005520291451292294,0.5407239819004525,442,0.000823817487229218,0.46632124352331605,193,-0.00012968045989050628,0.4819277108433735,249,0.0008793917806757097,0.422680412371134,97,-0.0003584683921407378,0.43859649122807015,114,0.0019331449785651455
GODFRYPHLP,442,0.43665158371040724,442,0.0012160394770402694,0.4072398190045249,442,0.0011380426222714756,0.5520361990950227,442,-0.0012160394770402694,0.5859728506787331,442,-0.0011380426222714756,0.4342857142857143,175,0.00023727697579900103,0.5468164794007491,267,-0.0018575504797264935,0.5053763440860215,93,0.004740535211650038,0.5588235294117647,136,0.0004177424688240082
GODREJAGRO,442,0.4457013574660634,442,-0.0002976860888857616,0.43891402714932126,442,-0.00044458953906870684,0.5520361990950227,442,0.0002976860888857616,0.5588235294117647,442,0.00044458953906870684,0.4221105527638191,199,-0.0010415576165574807,0.5308641975308642,243,-0.0003114926518824354,0.4787234042553192,94,-0.0020384831530083024,0.5098039215686274,102,0.00012695345134682554
GODREJCP,442,0.5,442,0.0005951791187696788,0.502262443438914,442,0.0007150723814095084,0.497737556561086,442,-0.0005951791187696788,0.49547511312217196,442,-0.0007150723814095084,0.5360824742268041,194,0.0013452691348528568,0.5241935483870968,248,-8.415154575579819e-06,0.5119047619047619,84,0.001112155685097115,0.47580645161290325,124,-0.0009272598753945068
GODREJIND,442,0.5113122171945701,442,0.001776919880058635,0.5090497737556561,442,0.0017523471172182642,0.48642533936651583,442,-0.001776919880058635,0.48642533936651583,442,-0.0017523471172182642,0.5164835164835165,182,0.0033998563720136214,0.48846153846153845,260,-0.0006408643356901446,0.5070422535211268,71,0.007592015361270732,0.5188679245283019,106,-0.0002539218902151914
GPPL,442,0.4095022624434389,442,-0.002758585652796722,0.38687782805429866,442,-0.002841794604766204,0.5904977375565611,442,0.002758585652796722,0.6108597285067874,442,0.002841794604766204,0.3712871287128713,202,-0.003256452957371349,0.5583333333333333,240,0.002339547338113077,0.3275862068965517,116,-0.0032979157357370514,0.5463917525773195,97,0.002569627487838576
GRANULES,442,0.49547511312217196,442,-0.0006808899335399466,0.5,442,-0.0005344557811330036,0.497737556561086,442,0.0006808899335399466,0.49321266968325794,442,0.0005344557811330036,0.481651376146789,218,-0.0016013477820587517,0.48214285714285715,224,-0.00021491279403639042,0.453781512605042,119,-0.0033133336486425528,0.4953271028037383,107,0.0009398516465670832
GRAPHITE,442,0.38235294117647056,442,-0.0029818158697772334,0.38009049773755654,442,-0.0029949668636055247,0.6153846153846154,442,0.0029818158697772334,0.6108597285067874,442,0.0029949668636055247,0.38,200,-0.0017962877274816146,0.6115702479338843,242,0.003961591193988488,0.3669724770642202,109,-0.0015089820552915932,0.5876288659793815,97,0.007821067078447761
GRINDWELL,442,0.47058823529411764,442,-0.00018582770781467068,0.4638009049773756,442,-0.00033233761068860254,0.5294117647058824,442,0.00018582770781467068,0.5248868778280543,442,0.00033233761068860254,0.4431137724550898,167,-0.0006426952808589164,0.5127272727272727,275,-9.161550927038056e-05,0.4925373134328358,67,0.001881709653120044,0.5045045045045045,111,-0.00033566585956136536
GSFC,442,0.4457013574660634,442,-0.0011793126652780027,0.41402714932126694,442,-0.0019495372524671354,0.5497737556561086,442,0.0011793126652780027,0.583710407239819,442,0.0019495372524671354,0.5027027027027027,185,0.0005106257907211307,0.5914396887159533,257,0.002395805328156756,0.514018691588785,107,0.00048092053026239196,0.5833333333333334,120,0.0022612687176236544
GSPL,442,0.4298642533936652,442,-0.0012488234763438982,0.4298642533936652,442,-0.0009941135501423041,0.5633484162895928,442,0.0012488234763438982,0.5633484162895928,442,0.0009941135501423041,0.413265306122449,196,-0.002393146328834343,0.5487804878048781,246,0.00033708656948159307,0.36363636363636365,99,-0.003950120357302742,0.5238095238095238,105,-0.0004466698468812784
GUJGASLTD,442,0.45701357466063347,442,-0.0015704969357109998,0.4660633484162896,442,-0.0015880768249628082,0.5339366515837104,442,0.0015704969357109998,0.5271493212669683,442,0.0015880768249628082,0.4797979797979798,198,-0.002324111818613665,0.5532786885245902,244,0.0009589569897490012,0.45454545454545453,99,-0.004082174121029381,0.5523809523809524,105,0.0014319920912119282
GULFOILLUB,442,0.4841628959276018,442,-0.00023341933102085809,0.45701357466063347,442,-0.0005808590534435575,0.5113122171945701,442,0.00023341933102085809,0.5407239819004525,442,0.0005808590534435575,0.4787234042553192,188,-0.0011180291974909116,0.5118110236220472,254,-0.00042133127880737074,0.46808510638297873,94,-0.00021775965951526525,0.5137614678899083,109,0.0014533863284548422
HDFCAMC,442,0.47285067873303166,442,-0.0006448760783362066,0.45701357466063347,442,-0.0006474583251278082,0.5226244343891403,442,0.0006448760783362066,0.5316742081447964,442,0.0006474583251278082,0.4660633484162896,221,-1.3373678733361214e-05,0.5203619909502263,221,0.0012763784779390522,0.5128205128205128,117,0.0006789374814241366,0.5392156862745098,102,0.0017733164816186267
HEG,442,0.40497737556561086,442,-0.00282951884001279,0.4004524886877828,442,-0.0029299866968316144,0.5882352941176471,442,0.00282951884001279,0.5972850678733032,442,0.0029299866968316144,0.4444444444444444,207,-0.000755215086260053,0.6297872340425532,235,0.00465667150821201,0.4224137931034483,116,-0.0015772217277102453,0.6428571428571429,98,0.006457774597550537
HEIDELBERG,442,0.42081447963800905,442,-0.0008911567243060247,0.4321266968325792,442,-0.0005160186900506714,0.5769230769230769,442,0.0008911567243060247,0.5633484162895928,442,0.0005160186900506714,0.4262295081967213,183,-0.001049431213542276,0.5791505791505791,259,0.0007793257145367817,0.4222222222222222,90,-0.0023808757887652226,0.5543478260869565,92,0.0011681174973969203
HERITGFOOD,442,0.4457013574660634,442,-0.00013825549698660673,0.4502262443438914,442,-0.0002613675313846463,0.5294117647058824,442,0.00013825549698660673,0.5339366515837104,442,0.0002613675313846463,0.45714285714285713,175,-0.0006897945300856182,0.5243445692883895,267,-0.00022324012395843825,0.4,85,-0.0014480719517988092,0.5178571428571429,112,0.0006461540627024243
HFCL,442,0.4095022624434389,442,-0.0037033397684042317,0.40497737556561086,442,-0.003926990112788034,0.5882352941176471,442,0.0037033397684042317,0.5950226244343891,442,0.003926990112788034,0.4056603773584906,212,-0.0039572021428028415,0.5826086956521739,230,0.003469344884175947,0.4,125,-0.002353028142383377,0.5851063829787234,94,0.0038232383818553027
HINDCOPPER,442,0.4343891402714932,442,-0.0026405826411469878,0.42081447963800905,442,-0.0025584846602502904,0.5610859728506787,442,0.0026405826411469878,0.579185520361991,442,0.0025584846602502904,0.4603960396039604,202,-4.4992597613714725e-05,0.5833333333333334,240,0.0048252042611208286,0.43243243243243246,111,5.389407134764002e-05,0.5769230769230769,104,0.006443210439550009
HINDPETRO,442,0.48868778280542985,442,-0.0005657818334636196,0.45475113122171945,442,-0.0005931864723853126,0.504524886877828,442,0.0005657818334636196,0.5429864253393665,442,0.0005931864723853126,0.4788732394366197,213,0.00019984188567786075,0.4978165938864629,229,0.001277912192315739,0.4491525423728814,118,-0.00051870263389445,0.49473684210526314,95,0.0019079353368478312
HINDZINC,442,0.4321266968325792,442,-0.0006061195312969466,0.416289592760181,442,-0.0008175575142789231,0.5633484162895928,442,0.0006061195312969466,0.583710407239819,442,0.0008175575142789231,0.4433497536945813,203,-0.000459054217310166,0.5732217573221757,239,0.0007310327477794419,0.484375,128,0.0014775087675077,0.6063829787234043,94,0.005053770353374741
HONAUT,442,0.34615384615384615,442,-0.002228958484994612,0.3574660633484163,442,-0.002387392283742476,0.6515837104072398,442,0.002228958484994612,0.6380090497737556,442,0.002387392283742476,0.3548387096774194,186,-0.0016757705896581867,0.65625,256,0.0026308840651999826,0.31868131868131866,91,-0.0026056487849195164,0.6125,80,0.0010949416831228446
HUDCO,442,0.43665158371040724,442,-0.0016499170142411548,0.4276018099547511,442,-0.0015781499681588676,0.5610859728506787,442,0.0016499170142411548,0.5701357466063348,442,0.0015781499681588676,0.4386792452830189,212,-0.0012107049328165705,0.5652173913043478,230,0.0020547559762499022,0.4108527131782946,129,-0.001509713302572863,0.5769230769230769,104,0.004607209749722361
ICICIGI,442,0.49095022624434387,442,-0.00021654922734306981,0.4841628959276018,442,-0.0001768442042384491,0.5067873303167421,442,0.00021654922734306981,0.5113122171945701,442,0.0001768442042384491,0.5320197044334976,203,0.0016627404166785903,0.5439330543933054,239,0.0018127659542736014,0.4883720930232558,86,0.0008968429930947268,0.49074074074074076,108,0.0013456429607563252
ICICIPRULI,442,0.47285067873303166,442,-0.0004902795854073176,0.47058823529411764,442,-0.0005684915857510133,0.5248868778280543,442,0.0004902795854073176,0.5226244343891403,442,0.0005684915857510133,0.48095238095238096,210,0.00014034988850630654,0.5301724137931034,232,0.0010611079885187878,0.4339622641509434,106,-0.0009565089439269059,0.49038461538461536,104,-0.0011357234316579424
IDBI,442,0.4095022624434389,442,-0.0018740104989831978,0.40497737556561086,442,-0.00175599276918464,0.5859728506787331,442,0.0018740104989831978,0.5927601809954751,442,0.00175599276918464,0.3891891891891892,185,-0.0007943482594451514,0.5758754863813229,257,0.0026511992706350998,0.40384615384615385,104,-0.0001639490516816993,0.5495495495495496,111,0.002561591053459602
IDEA,442,0.4479638009049774,442,-0.0016796344715416611,0.4434389140271493,442,-0.0013942037773509628,0.5271493212669683,442,0.0016796344715416611,0.5339366515837104,442,0.0013942037773509628,0.45,200,-0.0008033600083316908,0.5311203319502075,241,0.0027910187786894893,0.44554455445544555,101,-0.000217925227667212,0.6181818181818182,110,0.006855610164348833
IEX,442,0.4592760180995475,442,-0.0016764021717513627,0.47737556561085975,442,-0.001701272249524686,0.5361990950226244,442,0.0016764021717513627,0.5135746606334841,442,0.001701272249524686,0.42105263157894735,209,-0.00200644869153973,0.5,232,0.0005295855693923908,0.391304347826087,115,-0.0033559858684305216,0.5130434782608696,115,0.0005362693208944429
IFBIND,442,0.4230769230769231,442,-0.001558185065247965,0.3936651583710407,442,-0.00208379093322316,0.5723981900452488,442,0.001558185065247965,0.6040723981900452,442,0.00208379093322316,0.4619883040935672,171,0.00019890923909761748,0.5977859778597786,271,0.0026669050875472067,0.45121951219512196,82,0.0019857358434658134,0.6,100,0.003564771032777083
IGL,442,0.4276018099547511,442,-0.0016821068338890638,0.4502262443438914,442,-0.0011755759039872658,0.5701357466063348,442,0.0016821068338890638,0.5452488687782805,442,0.0011755759039872658,0.43333333333333335,210,-0.0007640209088913936,0.5775862068965517,232,0.002513132886688679,0.44360902255639095,133,-0.000426444980873425,0.6120689655172413,116,0.0028500698005867655
IIFL,442,0.4230769230769231,442,-0.0013678770253124093,0.4276018099547511,442,-0.000937186268694622,0.5701357466063348,442,0.0013678770253124093,0.5656108597285068,442,0.000937186268694622,0.39603960396039606,202,-0.0004016248412940207,0.5541666666666667,240,0.0021811392801945524,0.38,100,-0.0004059127444285425,0.5913978494623656,93,0.00317440952024522
