gap_pct,first_open_eq_low,first_open_eq_high,first_bullish,first_bearish,bar3_above_vwap,bar6_above_vwap,bar9_above_vwap,rsi_at_bar3,rsi_at_bar6,rsi_at_bar9,ema9_above_ema21_bar6,vol_first3,hi_bar,lo_bar,bars,symbol,session,ret_pct,range_pct,direction
0.945,0,1,0,1,-1,-1,-1,32.8,36.7,37.8,0,46576,0,74,75,BALRAMCHIN,2025-09-23,-2.453,2.651,dn
0.202,0,0,0,1,-1,-1,-1,21.9,17.5,23.8,0,28733,0,74,75,BALRAMCHIN,2025-09-24,-5.706,6.321,dn
0.667,0,0,0,1,-1,-1,-1,22.1,33.7,29.9,0,72585,0,74,75,BALRAMCHIN,2025-09-26,-5.813,6.58,dn
0.415,0,1,0,1,-1,-1,-1,33.7,32.5,25.7,0,14320,0,74,75,BALRAMCHIN,2025-10-31,-2.85,2.956,dn
-0.674,1,0,1,0,1,-1,-1,77.2,44.5,42.5,1,245307,73,0,75,BALRAMCHIN,2025-11-10,4.062,4.933,up
1.478,0,1,0,1,-1,-1,-1,39.1,39.4,43.1,0,29956,0,74,75,BALRAMCHIN,2025-11-20,-2.474,2.72,dn
-0.258,0,0,0,1,-1,-1,-1,42.8,42.1,46.9,0,4629,0,64,75,BALRAMCHIN,2025-12-08,-2.994,4.12,dn
-3.365,1,0,1,0,1,1,1,59.5,52.0,52.2,1,150928,70,0,75,BALRAMCHIN,2025-12-10,6.881,8.514,up
-1.07,0,0,0,1,1,1,1,44.6,45.3,43.7,0,18034,66,1,75,BALRAMCHIN,2025-12-18,2.517,5.239,up
0.1,0,0,0,1,1,-1,-1,40.8,34.3,35.7,0,77695,0,44,75,BALRAMCHIN,2025-12-19,-2.775,3.33,dn
0.206,0,0,0,1,-1,1,1,39.6,48.5,50.0,0,7249,0,74,75,BALRAMCHIN,2026-01-08,-2.922,3.345,dn
0.047,0,0,0,1,-1,-1,-1,41.8,41.0,41.9,0,34514,0,74,75,BALRAMCHIN,2026-01-12,-2.99,3.444,dn
-0.073,0,1,0,1,1,1,1,60.4,65.3,72.0,1,15514,56,0,75,BALRAMCHIN,2026-01-30,2.49,4.271,up
-1.401,0,0,0,1,-1,1,1,17.1,39.7,48.0,0,27677,19,4,75,BALRAMCHIN,2026-03-04,8.967,11.974,up
-2.398,1,0,1,0,-1,-1,-1,21.9,26.4,26.7,0,150104,70,0,75,BALRAMCHIN,2026-03-10,6.023,6.336,up
0.058,0,1,0,1,-1,-1,-1,41.8,44.4,41.1,0,109622,2,74,75,BALRAMCHIN,2026-03-12,-2.877,3.389,dn
0.994,0,0,0,1,1,-1,-1,54.2,40.6,29.0,0,49125,0,74,75,BALRAMCHIN,2026-03-13,-4.134,5.679,dn
0.703,0,0,1,0,-1,-1,-1,60.9,49.0,38.3,1,217413,1,73,75,BALRAMCHIN,2026-03-17,-3.799,6.119,dn
-1.167,1,0,1,0,1,-1,-1,67.1,53.3,52.2,1,72887,61,0,75,BALRAMCHIN,2026-03-19,3.426,3.713,up
1.584,0,0,1,0,1,1,1,81.5,74.5,68.7,1,1375528,52,0,75,BANDHANBNK,2024-04-01,2.873,3.694,up
0.55,1,0,1,0,1,1,1,78.8,71.5,68.1,1,4628636,21,0,75,BANDHANBNK,2024-04-04,3.595,4.011,up
2.087,0,1,0,1,-1,-1,-1,61.9,61.2,59.2,1,10076626,0,68,75,BANDHANBNK,2024-04-05,-2.66,3.202,dn
-0.628,0,1,0,1,-1,1,1,22.7,31.2,34.0,0,3542323,0,71,75,BANDHANBNK,2024-04-15,-3.325,3.545,dn
1.122,0,0,1,0,1,-1,1,77.7,70.8,76.1,1,986463,73,0,75,BANDHANBNK,2024-04-22,3.016,3.556,up
0.161,0,0,0,1,-1,-1,-1,27.6,33.4,38.6,0,627913,0,48,75,BANDHANBNK,2024-05-07,-2.97,3.72,dn
0.476,0,0,0,1,-1,-1,-1,16.6,15.6,22.3,0,4699600,0,54,75,BANDHANBNK,2024-05-16,-5.158,7.289,dn
-0.411,0,1,0,1,-1,-1,-1,14.0,26.6,26.5,0,3115984,0,39,75,BANDHANBNK,2024-06-04,-8.247,12.809,dn
-0.209,0,0,1,0,1,1,1,63.4,61.8,65.9,1,601285,21,0,75,BANDHANBNK,2024-06-07,2.486,3.742,up
0.477,0,0,1,0,1,1,1,74.6,64.4,65.4,1,3208184,60,0,75,BANDHANBNK,2024-06-20,4.021,5.371,up
0.345,0,0,1,0,1,1,1,73.3,78.0,63.5,1,1995729,72,0,75,BANDHANBNK,2024-07-03,3.366,4.56,up
0.534,0,1,0,1,-1,-1,-1,21.2,22.9,19.0,0,2356533,0,15,75,BANDHANBNK,2024-07-10,-4.526,5.712,dn
-0.245,0,0,1,0,1,1,1,58.3,67.3,72.3,1,1403409,61,0,75,BANDHANBNK,2024-07-22,3.335,4.502,up
-0.709,0,0,1,0,1,-1,-1,37.1,33.4,33.7,0,4271643,0,49,75,BANDHANBNK,2024-07-24,-3.98,6.051,dn
-0.323,0,0,1,0,1,1,-1,72.2,53.2,49.1,1,1869568,69,0,75,BANDHANBNK,2024-07-26,4.052,4.592,up
5.4,0,0,1,0,1,1,1,89.3,91.1,84.4,1,22671110,71,0,75,BANDHANBNK,2024-07-29,7.631,9.798,up
0.051,1,0,1,0,1,1,1,89.2,79.0,70.9,1,3086879,72,0,75,BANDHANBNK,2024-08-21,3.426,3.939,up
0.498,0,0,0,1,-1,1,-1,14.5,39.3,32.9,0,2303250,0,72,75,BANDHANBNK,2024-08-28,-2.827,3.327,dn
0.422,1,0,1,0,-1,1,1,70.5,72.9,70.1,1,4213420,71,0,75,BANDHANBNK,2024-08-30,3.107,3.527,up
-0.049,0,1,0,1,-1,-1,-1,29.4,22.0,15.0,0,1940128,0,68,75,BANDHANBNK,2024-09-06,-3.477,3.831,dn
1.041,0,0,1,0,1,1,1,79.2,81.6,84.7,1,2127253,65,0,75,BANDHANBNK,2024-09-13,4.015,4.874,up
1.61,0,0,1,0,-1,-1,-1,69.3,52.3,46.4,1,2309912,1,22,75,BANDHANBNK,2024-10-07,-2.9,5.158,dn
-0.13,0,0,1,0,-1,1,1,53.2,58.7,55.5,1,691356,74,0,75,BANDHANBNK,2024-10-08,2.578,2.844,up
12.102,0,1,0,1,-1,-1,-1,88.0,80.5,80.4,1,7654335,0,73,75,BANDHANBNK,2024-10-14,-4.961,5.668,dn
0.3,0,0,0,1,-1,-1,-1,37.6,28.1,26.4,0,2015829,0,49,75,BANDHANBNK,2024-10-15,-3.187,3.805,dn
-0.005,0,1,0,1,-1,-1,-1,23.9,29.6,33.9,0,1461628,0,73,75,BANDHANBNK,2024-10-21,-3.944,4.142,dn
-1.014,1,0,1,0,-1,-1,1,8.2,23.9,37.1,0,1405128,0,72,75,BANDHANBNK,2024-10-22,-4.224,6.52,dn
-0.057,0,0,1,0,1,1,1,49.9,51.0,65.6,0,2219161,72,2,75,BANDHANBNK,2024-10-23,4.511,6.222,up
-0.194,0,0,0,1,-1,-1,-1,18.4,15.0,15.7,0,2680897,0,62,75,BANDHANBNK,2024-10-25,-6.056,7.322,dn
3.489,0,0,1,0,1,1,1,85.5,83.7,74.5,1,8799982,72,0,75,BANDHANBNK,2024-10-28,5.343,9.817,up
-0.165,0,0,0,1,1,1,-1,43.7,41.0,38.9,0,1087754,0,74,75,BANDHANBNK,2024-11-08,-2.486,2.861,dn
-1.815,0,0,0,1,-1,-1,-1,16.4,14.4,22.0,0,897506,0,69,75,BANDHANBNK,2024-11-13,-2.884,4.767,dn
0.127,1,0,1,0,1,-1,1,69.3,55.5,58.9,1,566175,48,0,75,BANDHANBNK,2024-11-22,2.364,2.719,up
0.041,1,0,1,0,1,1,1,80.7,81.6,75.6,1,1410826,69,0,75,BANDHANBNK,2024-12-03,2.38,2.924,up
0.0,0,1,0,1,-1,-1,-1,30.4,25.0,20.9,0,826736,0,74,75,BANDHANBNK,2024-12-17,-3.598,3.857,dn
0.125,0,0,1,0,-1,-1,-1,36.2,37.1,40.0,0,1109508,65,8,75,BANDHANBNK,2024-12-23,2.567,4.503,up
0.572,0,0,0,1,-1,-1,-1,18.0,13.0,22.0,0,1774125,0,30,75,BANDHANBNK,2024-12-26,-3.269,3.946,dn
0.514,0,0,0,1,-1,-1,-1,33.8,21.3,25.1,0,1758421,0,65,75,BANDHANBNK,2025-01-06,-4.102,5.452,dn
0.806,0,1,0,1,-1,-1,-1,10.8,16.6,14.1,0,845287,0,64,75,BANDHANBNK,2025-01-10,-3.833,4.5,dn
-0.624,0,0,0,1,1,-1,-1,39.3,30.3,38.0,0,936404,0,65,75,BANDHANBNK,2025-01-13,-3.907,4.527,dn
0.61,0,0,1,0,1,1,1,72.5,72.9,69.7,1,1457871,74,0,75,BANDHANBNK,2025-01-14,7.547,7.677,up
-0.728,1,0,1,0,1,1,1,69.2,81.2,72.5,1,989978,19,0,75,BANDHANBNK,2025-02-05,2.753,4.2,up
-0.188,0,0,0,1,-1,-1,-1,22.5,20.8,20.9,0,358448,0,61,75,BANDHANBNK,2025-02-11,-2.909,3.609,dn
0.499,0,0,0,1,-1,-1,-1,34.8,41.2,44.4,0,516451,0,59,75,BANDHANBNK,2025-02-14,-4.217,5.45,dn
-0.385,0,0,1,0,1,1,1,79.1,81.6,77.4,1,839187,69,0,75,BANDHANBNK,2025-02-19,3.089,3.969,up
-0.727,0,0,1,0,1,1,1,59.3,58.5,61.8,1,429042,73,0,75,BANDHANBNK,2025-02-20,2.867,3.697,up
0.072,0,0,0,1,-1,-1,-1,33.3,33.8,28.9,0,885985,0,74,75,BANDHANBNK,2025-02-25,-2.95,3.856,dn
4.225,0,0,1,0,1,-1,-1,80.2,71.0,58.3,1,10318440,4,72,75,BANDHANBNK,2025-02-27,-2.489,7.738,dn
-1.167,0,0,0,1,1,1,1,38.7,50.3,43.3,0,1708871,74,1,75,BANDHANBNK,2025-02-28,4.605,5.734,up
-1.831,0,0,0,1,-1,-1,-1,3.4,11.9,14.0,0,3021910,0,10,75,BANDHANBNK,2025-03-11,-2.88,4.779,dn
-1.049,0,0,1,0,1,-1,-1,62.7,52.7,53.3,1,640057,55,0,75,BANDHANBNK,2025-04-03,4.5,5.26,up
0.478,0,0,0,1,-1,-1,-1,35.8,26.0,27.4,0,2157373,0,64,75,BANDHANBNK,2025-04-04,-2.597,4.051,dn
2.027,0,1,0,1,-1,-1,-1,28.6,31.8,36.6,0,1443631,0,23,75,BANDHANBNK,2025-04-09,-4.56,6.658,dn
0.383,0,0,1,0,1,1,1,69.6,68.5,63.3,1,1069303,57,0,75,BANDHANBNK,2025-04-16,2.419,3.376,up
0.282,0,0,1,0,-1,-1,-1,33.8,28.9,22.2,0,621800,0,74,75,BANDHANBNK,2025-04-25,-3.063,4.826,dn
2.182,0,0,0,1,-1,-1,-1,44.5,49.3,42.2,0,8562615,0,36,75,BANDHANBNK,2025-05-02,-3.891,7.284,dn
-0.182,1,0,1,0,-1,-1,-1,36.8,27.1,20.0,0,816591,0,65,75,BANDHANBNK,2025-05-06,-4.156,5.454,dn
0.293,0,0,0,1,-1,-1,-1,24.0,28.4,34.7,0,403871,0,70,75,BANDHANBNK,2025-05-20,-3.251,4.251,dn
-0.084,0,0,1,0,-1,-1,-1,49.4,48.7,40.9,1,368127,72,9,75,BANDHANBNK,2025-06-06,3.819,4.681,up
1.078,0,0,1,0,1,1,1,75.7,85.5,87.9,1,4069163,72,0,75,BANDHANBNK,2025-06-09,6.161,7.119,up
0.0,0,1,0,1,-1,-1,-1,29.5,25.1,38.4,0,1757227,0,68,75,BANDHANBNK,2025-06-10,-2.816,2.95,dn
0.038,0,1,0,1,1,-1,1,53.9,48.7,52.5,0,390350,8,74,75,BANDHANBNK,2025-06-12,-2.998,3.688,dn
0.034,1,0,1,0,1,1,1,88.5,88.5,81.2,1,1301986,12,0,75,BANDHANBNK,2025-07-15,2.687,3.846,up
-0.63,0,0,0,1,1,1,-1,44.1,42.7,34.9,0,1105429,0,65,75,BANDHANBNK,2025-07-25,-2.601,3.902,dn
0.19,0,1,0,1,-1,-1,-1,37.4,36.1,41.7,0,365919,0,74,75,BANDHANBNK,2025-07-30,-3.576,3.662,dn
0.006,0,0,1,0,-1,-1,-1,41.3,33.6,36.4,0,442000,0,73,75,BANDHANBNK,2025-08-01,-2.917,3.321,dn
0.589,0,0,1,0,1,-1,-1,55.8,47.1,46.5,0,347315,74,11,75,BANDHANBNK,2025-08-04,2.42,3.383,up
-0.321,0,0,0,1,-1,-1,-1,13.4,19.5,18.9,0,439557,0,65,75,BANDHANBNK,2025-08-26,-3.121,3.77,dn
-0.33,0,0,0,1,-1,-1,-1,20.5,28.4,29.9,0,798154,0,73,75,BANDHANBNK,2025-09-15,-2.482,2.633,dn
-0.006,1,0,1,0,-1,-1,1,63.7,55.4,59.1,1,385380,0,74,75,BANDHANBNK,2025-09-24,-2.406,3.498,dn
0.633,1,0,1,0,1,1,1,72.9,79.0,80.1,1,367983,73,0,75,BANDHANBNK,2025-09-29,4.121,4.474,up
0.188,0,1,0,1,-1,1,1,22.8,33.7,38.7,0,1237585,0,71,75,BANDHANBNK,2025-10-08,-2.618,2.782,dn
0.012,0,0,1,0,1,-1,1,67.3,56.4,68.8,1,460909,69,0,75,BANDHANBNK,2025-10-10,3.184,4.299,up
0.781,0,0,1,0,-1,1,1,63.1,71.6,70.8,1,477948,41,0,75,BANDHANBNK,2025-10-20,2.769,3.914,up
-4.759,0,0,0,1,1,1,-1,15.7,18.9,18.0,0,11118323,0,70,75,BANDHANBNK,2025-10-31,-4.625,5.417,dn
0.377,0,1,0,1,-1,-1,-1,44.2,32.4,34.1,0,392157,0,43,75,BANDHANBNK,2025-11-06,-2.473,3.525,dn
-0.066,1,0,1,0,1,-1,-1,85.2,69.6,66.3,1,485424,69,0,75,BANDHANBNK,2025-11-12,3.217,3.448,up
0.411,0,0,0,1,-1,-1,-1,33.4,18.0,31.2,0,455379,0,64,75,BANDHANBNK,2025-12-05,-4.3,4.874,dn
0.021,1,0,1,0,1,-1,-1,59.5,40.7,33.3,0,602043,3,66,75,BANDHANBNK,2025-12-08,-3.266,4.906,dn
0.426,0,1,0,1,1,1,1,46.2,53.1,50.0,0,244189,69,0,75,BANDHANBNK,2025-12-11,2.473,3.597,up
0.172,1,0,1,0,-1,1,1,66.6,84.0,82.1,1,385404,66,0,75,BANDHANBNK,2025-12-12,3.029,3.511,up
0.227,0,1,0,1,1,-1,-1,57.1,36.5,34.2,0,276973,0,67,75,BANDHANBNK,2025-12-24,-2.368,2.515,dn
0.761,0,0,1,0,1,-1,1,66.9,58.8,61.6,1,575330,74,13,75,BANDHANBNK,2026-01-22,2.878,4.295,up
-0.268,1,0,1,0,1,1,1,69.3,77.6,80.6,1,966514,36,0,75,BANDHANBNK,2026-01-28,2.752,3.638,up
-0.77,0,0,1,0,-1,-1,-1,18.9,29.9,31.1,0,348884,0,39,75,BANDHANBNK,2026-02-01,-3.399,4.515,dn
-0.144,0,0,1,0,1,1,1,81.9,85.7,72.6,1,1664024,72,0,75,BANDHANBNK,2026-02-24,4.753,5.239,up
0.736,0,0,1,0,-1,-1,1,58.6,58.1,62.3,1,1517267,74,0,75,BANDHANBNK,2026-03-05,4.264,4.764,up
0.744,1,0,1,0,1,1,-1,74.9,66.4,56.4,1,845858,74,2,75,BANDHANBNK,2026-03-10,3.892,4.795,up
-0.006,0,0,0,1,1,1,-1,48.0,47.7,29.1,0,552474,4,42,75,BANDHANBNK,2026-03-16,-7.331,12.823,dn
-0.07,1,0,1,0,-1,-1,-1,65.9,51.7,42.6,1,965184,0,74,75,BANKINDIA,2024-03-20,-3.023,4.174,dn
-1.471,0,0,1,0,1,1,1,56.6,62.9,69.1,1,2439026,56,0,75,BANKINDIA,2024-04-01,4.996,6.566,up
-0.066,0,0,0,1,-1,-1,-1,25.1,23.6,32.7,0,1937687,74,5,75,BANKINDIA,2024-04-03,3.7,5.653,up
0.273,1,0,1,0,-1,-1,-1,44.3,38.1,41.5,0,2274194,0,69,75,BANKINDIA,2024-04-08,-2.526,4.878,dn
0.551,0,1,0,1,-1,1,1,36.8,47.2,56.3,0,1014904,11,59,75,BANKINDIA,2024-04-09,-2.435,3.638,dn
0.0,0,0,1,0,1,-1,-1,75.0,54.5,60.2,1,901409,56,0,75,BANKINDIA,2024-04-25,4.016,5.572,up
0.896,0,0,1,0,-1,-1,-1,55.9,57.8,51.0,1,1339117,74,6,75,BANKINDIA,2024-04-29,2.87,3.594,up
0.261,0,0,1,0,1,-1,-1,44.3,39.0,40.4,0,1097856,0,72,75,BANKINDIA,2024-05-02,-2.447,3.408,dn
0.436,0,0,0,1,-1,-1,-1,19.2,12.7,20.0,0,3177976,0,12,75,BANKINDIA,2024-05-06,-2.658,6.617,dn
-0.276,0,0,0,1,1,1,-1,56.3,60.4,54.8,1,1149898,6,44,75,BANKINDIA,2024-05-07,-3.759,5.547,dn
0.21,0,0,1,0,1,-1,-1,61.3,56.0,48.2,1,991639,0,72,75,BANKINDIA,2024-05-09,-3.211,4.361,dn
-7.711,0,0,0,1,-1,-1,-1,13.5,15.4,15.8,0,14303432,0,18,75,BANKINDIA,2024-05-13,-2.583,7.416,dn
1.33,0,0,0,1,-1,-1,-1,54.0,43.6,39.2,1,3241673,0,19,75,BANKINDIA,2024-05-14,-2.854,3.797,dn
1.123,0,0,0,1,1,1,1,64.7,66.5,58.7,1,1625423,6,54,75,BANKINDIA,2024-05-16,-3.092,4.68,dn
-0.114,0,1,0,1,-1,-1,-1,17.5,24.1,32.9,0,4101686,0,39,75,BANKINDIA,2024-06-04,-13.578,18.88,dn
0.171,1,0,1,0,-1,-1,1,58.8,58.1,60.8,1,494783,0,73,75,BANKINDIA,2024-07-02,-2.667,3.504,dn
0.252,0,1,0,1,1,-1,-1,50.4,34.4,28.0,0,1085321,3,73,75,BANKINDIA,2024-07-19,-2.531,2.741,dn
1.382,0,0,1,0,1,1,1,81.9,79.2,75.1,1,3655612,35,0,75,BANKINDIA,2024-07-29,3.559,4.768,up
1.106,1,0,1,0,-1,-1,-1,48.1,44.3,40.4,0,928694,0,73,75,BANKINDIA,2024-08-06,-3.654,5.438,dn
0.499,0,0,0,1,-1,1,-1,47.3,58.6,47.8,1,172039,5,73,75,BANKINDIA,2024-08-26,-2.818,3.631,dn
0.229,0,0,1,0,-1,-1,-1,34.0,28.9,25.0,0,253037,0,22,75,BANKINDIA,2024-10-07,-3.214,5.087,dn
0.458,0,1,0,1,-1,-1,-1,26.1,34.0,36.4,0,594731,0,73,75,BANKINDIA,2024-10-22,-4.682,4.959,dn
0.491,0,1,0,1,-1,-1,-1,30.7,23.0,15.9,0,364675,0,12,75,BANKINDIA,2024-10-25,-3.053,3.791,dn
-0.393,0,0,1,0,1,1,1,76.7,84.7,78.6,1,766894,51,0,75,BANKINDIA,2024-10-30,5.015,6.248,up
-3.303,0,1,0,1,-1,-1,-1,13.3,10.4,22.1,0,1005867,0,73,75,BANKINDIA,2024-11-13,-3.607,3.732,dn
0.397,0,1,0,1,-1,-1,-1,7.0,15.1,24.1,0,609271,0,9,75,BANKINDIA,2024-11-21,-2.877,3.955,dn
0.615,0,1,0,1,-1,1,-1,53.2,63.7,55.7,1,380333,73,0,75,BANKINDIA,2024-11-27,2.798,4.469,up
-0.094,1,0,1,0,1,1,1,83.2,80.0,75.1,1,869608,74,0,75,BANKINDIA,2024-12-03,3.953,3.962,up
0.363,0,0,1,0,1,1,1,90.2,85.9,83.0,1,4911974,60,0,75,BANKINDIA,2024-12-04,2.83,4.006,up
-0.073,0,0,0,1,-1,-1,-1,22.9,17.2,13.6,0,471164,0,72,75,BANKINDIA,2024-12-17,-3.327,3.773,dn
0.029,0,0,0,1,-1,-1,-1,25.6,36.8,30.0,0,563613,0,74,75,BANKINDIA,2024-12-20,-3.355,4.182,dn
1.167,0,0,0,1,-1,-1,-1,28.3,26.9,26.6,0,1691624,0,66,75,BANKINDIA,2025-01-06,-5.768,6.667,dn
-0.137,0,0,0,1,-1,-1,-1,10.7,7.1,12.7,0,653303,0,72,75,BANKINDIA,2025-01-10,-4.237,4.775,dn
-0.936,0,0,1,0,1,-1,1,40.2,34.8,40.8,0,1012720,3,74,75,BANKINDIA,2025-01-13,-3.011,4.633,dn
0.057,1,0,1,0,1,1,-1,69.0,63.9,50.8,1,1098557,74,0,75,BANKINDIA,2025-01-14,5.129,5.45,up
2.244,1,0,1,0,1,1,1,87.3,86.7,86.1,1,1041450,63,0,75,BANKINDIA,2025-01-16,2.631,3.409,up
1.836,0,0,1,0,-1,1,1,69.3,76.3,72.3,1,6735664,54,0,75,BANKINDIA,2025-01-27,3.824,6.694,up
0.0,1,0,1,0,-1,-1,-1,63.3,62.3,60.8,1,10380668,66,0,75,BANKINDIA,2025-01-28,5.29,7.136,up
1.387,0,1,0,1,1,-1,-1,70.5,59.0,56.0,1,395136,0,48,75,BANKINDIA,2025-02-01,-3.818,5.819,dn
0.399,0,1,0,1,-1,-1,-1,46.6,42.1,34.6,0,431323,0,61,75,BANKINDIA,2025-02-10,-2.726,3.376,dn
0.09,0,0,0,1,-1,-1,-1,24.8,29.1,29.5,0,616462,0,64,75,BANKINDIA,2025-02-11,-2.691,3.458,dn
0.626,0,0,0,1,-1,-1,-1,27.3,39.1,45.8,0,493613,0,46,75,BANKINDIA,2025-02-14,-3.108,4.25,dn
-0.157,0,0,0,1,-1,-1,1,29.3,35.0,44.8,0,615613,0,52,75,BANKINDIA,2025-02-18,-3.088,4.187,dn
0.065,0,0,1,0,-1,1,1,64.4,67.4,71.9,1,664517,45,0,75,BANKINDIA,2025-02-19,3.681,4.75,up
-0.635,0,0,1,0,1,1,1,65.3,65.4,65.7,1,771612,68,0,75,BANKINDIA,2025-02-20,5.658,6.559,up
-0.02,0,0,0,1,1,1,-1,44.8,48.1,40.4,0,492787,0,74,75,BANKINDIA,2025-02-25,-3.537,3.915,dn
0.362,0,1,0,1,-1,1,-1,30.4,53.6,37.9,0,1015351,0,74,75,BANKINDIA,2025-03-10,-3.64,3.767,dn
0.623,0,0,1,0,1,1,1,75.1,80.5,76.6,1,609207,74,0,75,BANKINDIA,2025-03-18,3.628,4.183,up
0.147,0,0,1,0,1,1,1,81.3,74.2,79.6,1,1746577,60,0,75,BANKINDIA,2025-03-19,4.198,5.349,up
-0.171,0,0,1,0,1,1,1,62.8,60.7,57.3,1,939679,69,0,75,BANKINDIA,2025-03-21,2.727,3.955,up
1.261,0,0,0,1,-1,1,-1,39.9,49.2,39.2,0,841011,0,49,75,BANKINDIA,2025-03-25,-2.957,4.022,dn
-0.857,0,0,1,0,1,1,1,54.1,63.3,61.3,1,1264744,74,0,75,BANKINDIA,2025-03-27,3.835,4.372,up
-1.646,0,0,1,0,1,1,1,71.1,75.9,72.2,1,500426,38,0,75,BANKINDIA,2025-04-01,3.726,4.923,up
-0.774,0,0,1,0,1,-1,-1,47.7,38.5,42.4,0,1062618,54,0,75,BANKINDIA,2025-04-03,4.042,7.773,up
0.036,0,0,1,0,1,-1,-1,55.4,40.5,30.0,0,2086708,0,68,75,BANKINDIA,2025-04-04,-2.529,4.515,dn
0.558,0,0,1,0,-1,1,1,76.2,72.1,71.2,1,1685596,74,0,75,BANKINDIA,2025-04-16,3.571,4.256,up
0.298,0,1,0,1,-1,-1,-1,23.3,18.0,12.6,0,629372,0,20,75,BANKINDIA,2025-04-25,-2.805,4.108,dn
0.036,1,0,1,0,1,1,1,70.3,62.3,59.7,1,1052787,47,0,75,BANKINDIA,2025-04-28,2.661,3.398,up
-0.473,0,1,0,1,1,1,-1,37.1,41.8,35.0,0,712946,0,74,75,BANKINDIA,2025-04-30,-2.454,2.727,dn
0.428,0,1,0,1,-1,-1,-1,31.4,21.4,20.6,0,515580,0,68,75,BANKINDIA,2025-05-06,-6.69,7.018,dn
1.103,0,0,0,1,-1,-1,-1,36.2,42.4,44.4,0,645046,27,67,75,BANKINDIA,2025-05-08,-2.53,6.122,dn
-2.981,1,0,1,0,1,1,1,29.4,41.0,37.9,0,959887,36,0,75,BANKINDIA,2025-05-09,6.047,6.743,up
4.098,0,0,0,1,1,-1,-1,62.9,53.4,52.2,1,11271957,0,0,75,BANKINDIA,2025-05-12,-4.279,6.072,dn
0.771,0,0,1,0,1,1,1,79.5,64.3,66.5,1,1210086,33,0,75,BANKINDIA,2025-05-19,2.503,4.547,up
0.417,0,0,1,0,1,1,1,78.0,79.7,72.7,1,1315177,69,0,75,BANKINDIA,2025-05-28,2.387,2.812,up
0.966,0,0,1,0,1,1,1,83.6,88.0,85.4,1,2331480,39,0,75,BANKINDIA,2025-06-09,2.83,3.655,up
0.738,0,0,0,1,1,-1,-1,48.5,43.4,45.3,0,2777833,0,72,75,BANKINDIA,2025-06-10,-2.851,3.329,dn
1.186,0,1,0,1,1,-1,-1,71.2,58.7,55.5,1,1302427,0,68,75,BANKINDIA,2025-06-17,-2.715,2.968,dn
-0.831,0,0,0,1,-1,-1,-1,33.5,29.9,22.6,0,1487368,0,42,75,BANKINDIA,2025-06-19,-2.664,4.07,dn
0.284,0,0,1,0,1,1,1,69.5,67.0,66.9,1,352847,74,0,75,BANKINDIA,2025-09-10,4.078,4.344,up
0.0,0,0,0,1,-1,-1,-1,15.8,32.0,34.6,0,1480967,0,69,75,BANKINDIA,2025-09-26,-2.551,3.246,dn
0.084,0,0,1,0,1,1,1,73.5,80.4,75.4,1,1819410,74,0,75,BANKINDIA,2025-09-30,3.966,4.227,up
1.113,0,0,0,1,1,1,1,70.0,67.8,71.2,1,1381128,50,2,75,BANKINDIA,2025-10-20,4.329,5.261,up
0.692,1,0,1,0,1,1,1,78.2,81.1,74.8,1,1920833,23,1,75,BANKINDIA,2025-10-23,3.267,4.443,up
0.291,0,0,1,0,1,1,1,85.4,74.9,78.9,1,1183612,74,0,75,BANKINDIA,2025-10-27,4.851,5.38,up
0.337,0,1,0,1,-1,-1,-1,17.0,16.4,13.0,0,900296,0,67,75,BANKINDIA,2025-12-03,-3.97,4.798,dn
-0.455,0,0,0,1,-1,-1,-1,36.4,30.0,23.5,0,510169,0,65,75,BANKINDIA,2025-12-08,-3.056,4.299,dn
-0.231,0,0,0,1,-1,1,-1,20.4,45.5,41.7,0,629550,5,74,75,BANKINDIA,2026-01-08,-2.815,3.371,dn
0.176,1,0,1,0,1,-1,-1,69.5,49.8,54.8,1,566926,67,12,75,BANKINDIA,2026-01-14,3.343,5.15,up
0.524,1,0,1,0,1,1,1,72.8,79.0,77.6,1,3392892,68,0,75,BANKINDIA,2026-01-16,2.593,2.691,up
0.076,0,0,1,0,1,-1,1,77.5,66.2,74.0,1,3981252,36,0,75,BANKINDIA,2026-01-19,3.299,4.657,up
2.281,1,0,1,0,1,1,-1,83.6,79.9,62.7,1,4277241,5,0,75,BANKINDIA,2026-01-22,3.292,4.596,up
-0.084,0,0,0,1,-1,-1,-1,31.3,25.6,26.5,0,2542414,0,72,75,BANKINDIA,2026-01-23,-3.924,4.357,dn
0.171,0,1,0,1,-1,1,-1,23.2,29.3,28.2,0,1010197,0,72,75,BANKINDIA,2026-02-01,-8.598,9.207,dn
-0.427,0,0,0,1,1,1,1,48.4,43.6,47.8,0,643546,57,0,75,BANKINDIA,2026-02-16,2.925,4.13,up
-0.066,0,0,1,0,1,1,1,66.0,57.4,58.5,1,921283,50,2,75,BANKINDIA,2026-02-17,3.11,3.623,up
-2.4,0,0,0,1,-1,-1,-1,17.0,14.8,13.6,0,1652339,0,20,75,BANKINDIA,2026-03-04,-3.383,4.976,dn
-0.487,0,1,0,1,1,1,1,47.6,52.6,48.5,1,889623,7,72,75,BANKINDIA,2026-03-06,-2.514,3.107,dn
