family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.0}",1.0,0.5,36,50,786,0.3384,0.9143,-0.4824,0.97,-0.323,20.631,-7.63,8.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.0}",0.5,0.5,30,50,786,0.4936,0.4966,-0.4841,1.0,0.001,10.987,0.01,8.9,0.0008,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.0}",1.0,0.7,48,50,786,0.4084,0.9329,-0.6698,0.961,-0.411,36.231,-12.01,8.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.0}",5.0,1.0,60,50,786,0.3651,1.4211,-0.9073,0.901,-0.906,65.506,-44.91,8.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.0}",3.0,0.8,60,50,786,0.3257,1.4648,-0.7505,0.943,-0.516,41.098,-22.78,8.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",0.4,0.3,12,50,405,0.4123,0.3957,-0.2952,0.941,-0.626,9.34,-4.17,4.6,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",0.6,0.4,18,50,405,0.4074,0.5944,-0.3893,1.05,0.459,9.4,4.63,4.6,0.3932,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",0.8,0.4,24,50,405,0.3457,0.7654,-0.3867,1.046,0.413,13.022,4.68,4.6,0.2989,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",1.0,0.5,36,50,405,0.3235,0.9221,-0.4838,0.911,-0.899,18.824,-11.78,4.6,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",0.5,0.5,30,50,405,0.4914,0.4976,-0.4884,0.984,-0.152,9.614,-1.58,4.6,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",1.0,0.7,48,50,405,0.3975,0.9291,-0.6697,0.915,-0.839,16.375,-13.83,4.6,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",5.0,1.0,60,50,405,0.3531,1.4716,-0.9091,0.884,-0.975,32.964,-27.74,4.6,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 1.5}",3.0,0.8,60,50,405,0.3185,1.5084,-0.7485,0.942,-0.476,26.942,-11.99,4.6,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",0.4,0.3,12,43,143,0.3986,0.3942,-0.2895,0.902,-0.896,6.4,-2.43,1.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",0.6,0.4,18,43,143,0.4406,0.589,-0.385,1.205,1.514,3.4,6.31,1.9,1.3315,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",0.8,0.4,24,43,143,0.3916,0.7622,-0.3816,1.285,1.974,4.201,9.48,1.9,1.6464,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",1.0,0.5,36,43,143,0.3566,0.9074,-0.4783,1.052,0.416,6.526,2.28,1.9,0.2584,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",0.5,0.5,30,43,143,0.5105,0.5,-0.4786,1.09,0.701,5.0,3.0,1.9,0.6456,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",1.0,0.7,48,43,143,0.4196,0.9238,-0.654,1.021,0.177,8.011,1.15,1.9,0.1254,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",5.0,1.0,60,43,143,0.3147,1.512,-0.8869,0.783,-1.789,25.012,-18.88,1.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 70, 'extension_atr': 2.0}",3.0,0.8,60,43,143,0.3007,1.6119,-0.7244,0.957,-0.313,11.729,-3.13,1.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",0.4,0.3,12,50,524,0.4027,0.3936,-0.2935,0.904,-1.081,13.375,-8.8,5.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",0.6,0.4,18,50,524,0.4122,0.5912,-0.3859,1.074,0.732,8.654,8.84,5.9,0.6771,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",0.8,0.4,24,50,524,0.3397,0.7705,-0.3855,1.028,0.274,12.182,3.77,5.9,0.2001,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",1.0,0.5,36,50,524,0.3244,0.91,-0.4797,0.911,-0.965,21.359,-15.11,5.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",0.5,0.5,30,50,524,0.4981,0.4985,-0.482,1.026,0.272,8.536,3.35,5.9,0.2908,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",1.0,0.7,48,50,524,0.395,0.9342,-0.6686,0.912,-0.973,27.053,-18.57,5.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",5.0,1.0,60,50,524,0.3225,1.478,-0.8993,0.782,-1.932,78.217,-69.46,5.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.0}",3.0,0.8,60,50,524,0.2901,1.5151,-0.742,0.834,-1.504,50.501,-45.74,5.9,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",0.4,0.3,12,49,288,0.4028,0.3938,-0.2933,0.905,-0.972,8.34,-4.77,3.3,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",0.6,0.4,18,49,288,0.4167,0.5945,-0.3864,1.099,0.846,5.854,6.43,3.3,0.7316,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",0.8,0.4,24,49,288,0.3403,0.7702,-0.3834,1.036,0.307,12.086,2.63,3.3,0.2045,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",1.0,0.5,36,49,288,0.316,0.9231,-0.479,0.89,-1.087,18.124,-10.37,3.3,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",0.5,0.5,30,49,288,0.4931,0.5,-0.4837,1.005,0.048,6.614,0.39,3.3,0.045,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",1.0,0.7,48,49,288,0.3889,0.9449,-0.6608,0.91,-0.927,14.023,-10.47,3.3,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",5.0,1.0,60,49,288,0.3194,1.5035,-0.8913,0.792,-1.744,36.126,-36.38,3.3,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 1.5}",3.0,0.8,60,49,288,0.2917,1.5654,-0.7315,0.881,-0.988,18.643,-17.74,3.3,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",0.4,0.3,12,42,110,0.3909,0.3923,-0.2866,0.879,-1.14,5.8,-2.33,1.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",0.6,0.4,18,42,110,0.4545,0.5889,-0.38,1.291,2.077,2.6,6.64,1.5,1.9141,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",0.8,0.4,24,42,110,0.4,0.7735,-0.3758,1.372,2.389,3.801,9.23,1.5,1.9386,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",1.0,0.5,36,42,110,0.3818,0.904,-0.4706,1.187,1.36,4.526,5.97,1.5,0.9673,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",0.5,0.5,30,42,110,0.5182,0.5,-0.4717,1.14,1.079,3.5,3.5,1.5,1.0009,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",1.0,0.7,48,42,110,0.4273,0.94,-0.6394,1.097,0.784,5.757,3.9,1.5,0.577,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",5.0,1.0,60,42,110,0.3,1.57,-0.8621,0.781,-1.828,16.575,-14.57,1.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'short', 'rsi_extreme': 75, 'extension_atr': 2.0}",3.0,0.8,60,42,110,0.2818,1.7544,-0.7077,0.973,-0.196,9.92,-1.52,1.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'long', 'rsi_extreme': 65, 'extension_atr': 1.0}",0.4,0.3,12,50,1371,0.4026,0.3844,-0.2937,0.882,-1.136,35.085,-28.39,15.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'long', 'rsi_extreme': 65, 'extension_atr': 1.0}",0.6,0.4,18,50,1371,0.3611,0.5539,-0.3837,0.816,-1.787,71.181,-61.97,15.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'long', 'rsi_extreme': 65, 'extension_atr': 1.0}",0.8,0.4,24,50,1371,0.2954,0.7098,-0.3864,0.77,-2.185,92.078,-85.79,15.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'long', 'rsi_extreme': 65, 'extension_atr': 1.0}",1.0,0.5,36,50,1371,0.3078,0.8557,-0.48,0.793,-1.973,101.191,-94.46,15.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'long', 'rsi_extreme': 65, 'extension_atr': 1.0}",0.5,0.5,30,50,1371,0.45,0.4856,-0.483,0.823,-1.624,67.873,-64.55,15.5,0.0,0
first_hour_fade,"{'fh_bars': 6, 'min_fh_range_pct': 0.8, 'direction': 'long', 'rsi_extreme': 65, 'extension_atr': 1.0}",1.0,0.7,48,50,1371,0.3683,0.8682,-0.6538,0.774,-2.195,131.833,-127.77,15.5,0.0,0
