symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
TRENT,2024-10-30,LONG,2024-10-30T11:45:00,7302.20,7280.97,7323.43,41,21.23,-1.93,2024-10-30T11:55:00,7323.43,TARGET,870.52,420.78
TRENT,2024-10-31,SHORT,2024-10-31T13:10:00,7166.40,7179.54,7153.26,41,13.14,2.36,2024-10-31T13:15:00,7179.54,STOP,-538.56,-979.70
TRENT,2024-11-04,LONG,2024-11-04T11:35:00,6999.35,6977.20,7021.50,42,22.15,-1.92,2024-11-04T12:00:00,7021.50,TARGET,930.15,488.49
TRENT,2024-11-05,LONG,2024-11-05T11:35:00,6885.00,6862.80,6907.20,43,22.20,-3.30,2024-11-05T11:50:00,6862.80,STOP,-954.45,-1397.81
TRENT,2024-11-06,LONG,2024-11-06T12:10:00,6925.00,6877.44,6972.56,43,47.56,-3.12,2024-11-06T12:15:00,6972.56,TARGET,2044.96,1596.76
TRENT,2024-11-07,LONG,2024-11-07T12:20:00,6710.00,6643.81,6776.19,37,66.19,-1.86,2024-11-07T12:25:00,6643.81,STOP,-2449.14,-2819.70
TRENT,2024-11-11,SHORT,2024-11-11T11:35:00,6526.35,6554.55,6498.15,45,28.20,4.73,2024-11-11T12:35:00,6508.80,TIME_STOP,789.75,349.81
TRENT,2024-11-12,SHORT,2024-11-12T12:20:00,6685.55,6708.86,6662.24,44,23.31,2.50,2024-11-12T12:45:00,6662.24,TARGET,1025.67,585.19
TRENT,2024-11-13,SHORT,2024-11-13T12:00:00,6575.05,6599.73,6550.37,45,24.68,1.93,2024-11-13T12:10:00,6550.37,TARGET,1110.54,667.55
TRENT,2024-11-14,SHORT,2024-11-14T12:10:00,6511.70,6530.04,6493.36,46,18.34,2.41,2024-11-14T12:20:00,6493.36,TARGET,843.61,394.93
TRENT,2024-11-19,SHORT,2024-11-19T12:50:00,6532.90,6547.89,6517.91,45,14.99,2.05,2024-11-19T13:50:00,6531.70,TIME_STOP,54.00,-386.93
TRENT,2024-11-22,SHORT,2024-11-22T11:35:00,6579.05,6605.76,6552.34,45,26.71,2.30,2024-11-22T12:10:00,6605.76,STOP,-1201.82,-1646.81
