seg_idx,seg_dir,seg_entry_dt,seg_end_dt,seg_bars,cst_idx,cst_dt,cst_close,cst_atr,continuation_pts,reversal_pts,outcome,mfe_before_cst,mfe_after_cst,mfe_extension_pct
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3399,2025-06-20 14:00:00,25036.5,50.94352398336245,617.7000000000007,36.79999999999927,TREND_CONTINUED,140.4499999999971,716.2999999999993,4.100035599857701
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3408,2025-06-24 12:30:00,25245.15,60.357604583143655,409.0499999999993,245.45000000000073,TREND_CONTINUED,379.7999999999993,716.2999999999993,0.8859926276987905
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3425,2025-06-25 15:00:00,25236.35,55.27240564255568,417.8500000000022,-56.150000000001455,TREND_CONTINUED,379.7999999999993,716.2999999999993,0.8859926276987905
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3427,2025-06-26 10:00:00,25362.3,62.20365591161527,291.90000000000146,69.79999999999927,TREND_CONTINUED,500.0,716.2999999999993,0.43259999999999854
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3438,2025-06-27 09:30:00,25545.35,63.76903891815025,108.85000000000218,174.79999999999927,CST_CORRECT,635.8999999999978,716.2999999999993,0.1264349740525267
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3444,2025-06-27 12:30:00,25640.3,55.608849249595885,13.900000000001455,269.75,CST_CORRECT,711.4499999999971,716.2999999999993,0.006817063743063044
44,1,2025-06-16 13:30:00,2025-07-04 11:00:00,140,3478,2025-07-03 11:30:00,25514.4,47.055139555822244,73.09999999999854,143.85000000000218,CST_CORRECT,716.2999999999993,716.2999999999993,0.0
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3493,2025-07-04 13:00:00,25363.6,44.35498370071253,481.2999999999993,184.45000000000073,TREND_CONTINUED,18.94999999999709,468.2999999999993,23.712401055412727
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3527,2025-07-10 12:00:00,25402.9,39.22799169076579,520.6000000000022,28.149999999997817,TREND_CONTINUED,18.94999999999709,468.2999999999993,23.712401055412727
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3537,2025-07-11 11:00:00,25161.65,44.152417996409085,279.3500000000022,93.64999999999782,TREND_CONTINUED,201.34999999999854,468.2999999999993,1.3258008443009817
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3544,2025-07-11 14:30:00,25167.95,40.64829847740615,285.65000000000146,87.34999999999854,TREND_CONTINUED,213.84999999999854,468.2999999999993,1.1898527004910098
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3546,2025-07-14 09:30:00,25117.15,43.51920496816871,234.85000000000218,138.14999999999782,TREND_CONTINUED,308.6999999999971,468.2999999999993,0.5170068027211003
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3552,2025-07-14 12:30:00,25039.05,41.88159548585386,156.75,216.25,CST_CORRECT,330.84999999999854,468.2999999999993,0.41544506573976525
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3586,2025-07-18 11:30:00,24951.35,49.36188460166485,69.04999999999927,237.20000000000073,CST_CORRECT,430.1499999999978,468.2999999999993,0.08868999186330734
45,-1,2025-07-04 12:00:00,2025-07-23 13:00:00,135,3590,2025-07-18 13:30:00,24960.0,48.09433305189917,77.70000000000073,228.54999999999927,CST_CORRECT,431.9499999999971,468.2999999999993,0.08415325847899624
46,1,2025-07-23 14:00:00,2025-07-24 15:00:00,15,3629,2025-07-23 15:00:00,25209.2,39.007622965541394,-12.75,190.5,CST_CORRECT,38.099999999998545,38.099999999998545,0.0
47,-1,2025-07-28 10:30:00,2025-07-31 12:30:00,41,3652,2025-07-28 14:30:00,24700.7,53.736015159173746,86.40000000000146,205.34999999999854,CST_CORRECT,180.60000000000218,212.90000000000146,0.1788482834994401
47,-1,2025-07-28 10:30:00,2025-07-31 12:30:00,41,3656,2025-07-29 10:30:00,24645.25,53.86959099072833,9.799999999999272,260.7999999999993,CST_CORRECT,212.90000000000146,212.90000000000146,0.0
47,-1,2025-07-28 10:30:00,2025-07-31 12:30:00,41,3681,2025-07-31 11:00:00,24781.95,55.645418269164814,26.350000000002183,124.09999999999854,CST_CORRECT,212.90000000000146,212.90000000000146,0.0
48,1,2025-07-31 13:30:00,2025-08-01 13:30:00,13,3687,2025-07-31 14:00:00,24867.15,58.647489869881774,26.19999999999709,256.1000000000022,CST_CORRECT,48.79999999999927,48.79999999999927,0.0
49,-1,2025-08-01 14:30:00,2025-08-07 14:30:00,49,3702,2025-08-04 09:30:00,24608.1,65.73111217635916,263.9499999999971,128.15000000000146,TREND_CONTINUED,78.75,269.6499999999978,2.4241269841269566
49,-1,2025-08-01 14:30:00,2025-08-07 14:30:00,49,3724,2025-08-05 14:30:00,24611.5,53.91349698937322,267.34999999999854,59.650000000001455,TREND_CONTINUED,78.75,269.6499999999978,2.4241269841269566
49,-1,2025-08-01 14:30:00,2025-08-07 14:30:00,49,3730,2025-08-06 11:30:00,24580.35,53.57906040043337,236.1999999999971,53.25,TREND_CONTINUED,78.75,269.6499999999978,2.4241269841269566
49,-1,2025-08-01 14:30:00,2025-08-07 14:30:00,49,3741,2025-08-07 11:00:00,24424.15,49.36004937559917,80.0,118.44999999999709,CST_CORRECT,226.25,269.6499999999978,0.19182320441987985
49,-1,2025-08-01 14:30:00,2025-08-07 14:30:00,49,3747,2025-08-07 14:00:00,24469.65,52.397238735891314,3.9500000000007276,72.94999999999709,CST_CORRECT,269.6499999999978,269.6499999999978,0.0
50,1,2025-08-12 09:30:00,2025-08-22 09:30:00,73,3797,2025-08-13 15:00:00,24630.4,52.304861709359436,523.25,33.5,TREND_CONTINUED,17.899999999997817,468.9500000000007,25.198324022349603
50,1,2025-08-12 09:30:00,2025-08-22 09:30:00,73,3815,2025-08-19 12:00:00,24992.8,54.37278658167138,160.85000000000218,73.39999999999782,TREND_CONTINUED,327.9500000000007,468.9500000000007,0.429943588961731
50,1,2025-08-12 09:30:00,2025-08-22 09:30:00,73,3824,2025-08-20 10:30:00,24991.7,49.80769639969154,161.95000000000073,41.10000000000218,TREND_CONTINUED,335.5499999999993,468.9500000000007,0.397556250931312
50,1,2025-08-12 09:30:00,2025-08-22 09:30:00,73,3829,2025-08-20 13:00:00,25034.4,45.37132596108994,119.25,83.80000000000291,TREND_CONTINUED,378.8999999999978,468.9500000000007,0.23766165215097237
50,1,2025-08-12 09:30:00,2025-08-22 09:30:00,73,3833,2025-08-20 15:00:00,25047.15,43.52453583524542,106.5,96.55000000000291,TREND_CONTINUED,404.0,468.9500000000007,0.16076732673267508
50,1,2025-08-12 09:30:00,2025-08-22 09:30:00,73,3837,2025-08-21 11:00:00,25121.95,42.399711455819634,31.700000000000728,171.35000000000218,CST_CORRECT,461.0,468.9500000000007,0.01724511930585841
51,-1,2025-08-22 11:00:00,2025-09-01 15:00:00,57,3850,2025-08-22 11:30:00,24950.75,43.36912787410337,546.0499999999993,70.79999999999927,TREND_CONTINUED,27.600000000002183,516.0,17.695652173911565
51,-1,2025-08-22 11:00:00,2025-09-01 15:00:00,57,3858,2025-08-25 09:30:00,24925.95,43.03962036601307,521.25,95.59999999999854,TREND_CONTINUED,61.54999999999927,516.0,7.383428107229993
51,-1,2025-08-22 11:00:00,2025-09-01 15:00:00,57,3881,2025-08-28 15:00:00,24533.1,56.25257967933639,128.39999999999782,102.5,TREND_CONTINUED,439.1000000000022,516.0,0.17513094966977324
51,-1,2025-08-22 11:00:00,2025-09-01 15:00:00,57,3883,2025-08-29 10:00:00,24509.35,56.10426728284473,104.64999999999782,126.25,CST_CORRECT,456.5499999999993,516.0,0.13021574854890117
51,-1,2025-08-22 11:00:00,2025-09-01 15:00:00,57,3894,2025-09-01 09:30:00,24547.5,56.77399527382741,44.650000000001455,88.09999999999854,CST_CORRECT,516.0,516.0,0.0
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,3913,2025-09-02 13:00:00,24684.75,44.55256179125492,757.6500000000015,162.40000000000146,TREND_CONTINUED,20.399999999997817,706.7000000000007,33.64215686274884
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,3951,2025-09-08 14:00:00,24860.4,52.70581190461726,582.0,108.85000000000218,TREND_CONTINUED,198.25,706.7000000000007,2.5646910466582633
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,3969,2025-09-10 11:00:00,24989.5,50.845336203544214,452.90000000000146,74.45000000000073,TREND_CONTINUED,300.0,706.7000000000007,1.355666666666669
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,3982,2025-09-12 11:30:00,25119.85,44.81152873319639,322.5500000000029,71.09999999999854,TREND_CONTINUED,403.75,706.7000000000007,0.7503405572755436
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,3988,2025-09-12 14:30:00,25101.85,38.36654213876103,340.5500000000029,53.099999999998545,TREND_CONTINUED,403.75,706.7000000000007,0.7503405572755436
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,4006,2025-09-16 11:30:00,25166.85,34.805172205601835,275.5500000000029,14.149999999997817,TREND_CONTINUED,446.1499999999978,706.7000000000007,0.583996413762197
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,4009,2025-09-16 13:00:00,25179.55,33.89060335220967,262.8500000000022,26.849999999998545,TREND_CONTINUED,467.2999999999993,706.7000000000007,0.5123047292959594
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,4017,2025-09-17 11:00:00,25323.5,35.931368688391615,118.90000000000146,56.599999999998545,TREND_CONTINUED,606.4500000000007,706.7000000000007,0.16530629070821978
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,4021,2025-09-17 13:00:00,25332.65,32.99072577857276,109.75,65.75,TREND_CONTINUED,610.7999999999993,706.7000000000007,0.15700720366732412
52,1,2025-09-02 10:00:00,2025-09-22 13:00:00,139,4030,2025-09-18 11:30:00,25415.8,33.53953120792713,20.950000000000728,148.89999999999782,CST_CORRECT,706.7000000000007,706.7000000000007,0.0
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4049,2025-09-22 15:00:00,25200.2,40.84004407663212,612.5,61.70000000000073,TREND_CONTINUED,85.45000000000073,648.7999999999993,6.59274429490923
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4054,2025-09-23 11:30:00,25113.15,43.16479375637947,525.4500000000007,148.75,TREND_CONTINUED,151.84999999999854,648.7999999999993,3.2726374711887094
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4067,2025-09-24 12:00:00,25096.7,47.887783020259434,509.0,45.349999999998545,TREND_CONTINUED,209.04999999999927,648.7999999999993,2.1035637407318895
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4075,2025-09-25 10:00:00,25043.55,44.41971315770792,455.84999999999854,10.25,TREND_CONTINUED,209.04999999999927,648.7999999999993,2.1035637407318895
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4077,2025-09-25 11:00:00,25031.25,44.685907626039,443.5499999999993,1.4500000000007276,TREND_CONTINUED,237.0,648.7999999999993,1.7375527426160307
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4079,2025-09-25 12:00:00,24983.55,44.83653752928728,395.84999999999854,26.850000000002183,TREND_CONTINUED,271.40000000000146,648.7999999999993,1.3905674281503162
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4082,2025-09-25 13:30:00,24980.0,43.70845483579514,392.2999999999993,7.450000000000728,TREND_CONTINUED,276.9500000000007,648.7999999999993,1.3426611301678915
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4086,2025-09-26 09:30:00,24817.2,48.923541753319036,229.5,50.75,TREND_CONTINUED,477.5,648.7999999999993,0.3587434554973807
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4091,2025-09-26 12:00:00,24765.65,46.38720655062667,177.95000000000073,102.29999999999927,TREND_CONTINUED,498.9500000000007,648.7999999999993,0.3003306944583592
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4096,2025-09-26 14:30:00,24650.6,47.5887979415801,62.89999999999782,217.35000000000218,CST_CORRECT,607.0499999999993,648.7999999999993,0.06877522444609184
53,-1,2025-09-22 14:00:00,2025-10-03 14:00:00,97,4105,2025-09-29 13:00:00,24701.35,51.22154182175908,113.64999999999782,166.60000000000218,CST_CORRECT,630.2999999999993,648.7999999999993,0.029351102649532
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4150,2025-10-06 11:30:00,24992.35,45.638966451568315,1111.8500000000022,2.099999999998545,TREND_CONTINUED,121.54999999999927,1209.2000000000007,8.948169477581308
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4155,2025-10-06 14:00:00,25035.0,44.94442607933014,1069.2000000000007,26.5,TREND_CONTINUED,193.40000000000146,1209.2000000000007,5.252326783867589
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4160,2025-10-07 10:30:00,25155.45,47.600949830539854,948.75,146.95000000000073,TREND_CONTINUED,307.2000000000007,1209.2000000000007,2.93619791666666
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4167,2025-10-07 14:00:00,25153.25,47.72669728394614,950.9500000000007,144.75,TREND_CONTINUED,325.90000000000146,1209.2000000000007,2.7103405952746096
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4188,2025-10-09 12:30:00,25134.6,50.96742122741281,969.6000000000022,74.04999999999927,TREND_CONTINUED,325.90000000000146,1209.2000000000007,2.7103405952746096
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4198,2025-10-10 11:30:00,25277.65,50.40899737320575,826.5499999999993,217.10000000000218,TREND_CONTINUED,420.5499999999993,1209.2000000000007,1.8752823683271973
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4203,2025-10-10 14:00:00,25308.3,46.584454692540334,795.9000000000015,247.75,TREND_CONTINUED,435.75,1209.2000000000007,1.7749856569133695
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4223,2025-10-15 12:00:00,25307.0,53.182478834377434,797.2000000000007,19.900000000001455,TREND_CONTINUED,435.75,1209.2000000000007,1.7749856569133695
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4226,2025-10-15 13:30:00,25334.7,50.54786531422309,769.5,47.60000000000218,TREND_CONTINUED,470.15000000000146,1209.2000000000007,1.5719451238966222
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4234,2025-10-16 11:30:00,25451.35,47.88068032715465,652.8500000000022,0.8999999999978172,TREND_CONTINUED,577.6500000000015,1209.2000000000007,1.0933090972041855
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4241,2025-10-16 15:00:00,25566.3,46.35666342907889,537.9000000000015,3.75,TREND_CONTINUED,730.4000000000015,1209.2000000000007,0.6555312157721773
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4246,2025-10-17 11:30:00,25754.85,49.644969926809424,349.3500000000022,134.39999999999782,TREND_CONTINUED,881.75,1209.2000000000007,0.3713637652395812
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4259,2025-10-20 12:00:00,25849.0,58.10376201907305,255.20000000000073,65.25,TREND_CONTINUED,1000.2999999999993,1209.2000000000007,0.208837348795363
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4263,2025-10-20 14:00:00,25817.15,57.73173895162857,287.0499999999993,33.400000000001455,TREND_CONTINUED,1015.25,1209.2000000000007,0.19103669047032823
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4269,2025-10-23 11:30:00,26082.55,62.03593610703495,21.650000000001455,298.7999999999993,CST_CORRECT,1204.7000000000007,1209.2000000000007,0.003735369801610357
54,1,2025-10-03 15:00:00,2025-10-24 12:30:00,139,4272,2025-10-23 13:00:00,26047.7,59.07562237947088,4.799999999999272,263.9500000000007,CST_CORRECT,1209.2000000000007,1209.2000000000007,0.0
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4286,2025-10-24 14:00:00,25775.6,59.041901324312924,457.1499999999978,266.1000000000022,TREND_CONTINUED,21.399999999997817,421.1499999999978,18.67990654205798
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4306,2025-10-28 12:00:00,25863.25,56.430645572666315,544.7999999999993,115.59999999999854,TREND_CONTINUED,21.399999999997817,421.1499999999978,18.67990654205798
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4312,2025-10-28 15:00:00,25965.4,63.53990324688541,646.9500000000007,13.44999999999709,TREND_CONTINUED,21.399999999997817,421.1499999999978,18.67990654205798
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4330,2025-10-31 12:00:00,25787.15,56.71741836763356,468.7000000000007,29.25,TREND_CONTINUED,21.399999999997817,421.1499999999978,18.67990654205798
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4334,2025-10-31 14:00:00,25782.1,53.320929236384806,463.6499999999978,21.0,TREND_CONTINUED,21.399999999997817,421.1499999999978,18.67990654205798
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4337,2025-11-03 09:30:00,25759.9,55.54858372649582,441.4500000000007,43.19999999999709,TREND_CONTINUED,94.09999999999854,421.1499999999978,3.475557917109504
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4356,2025-11-04 13:00:00,25671.55,48.68133831802352,353.09999999999854,11.5,TREND_CONTINUED,94.09999999999854,421.1499999999978,3.475557917109504
55,-1,2025-10-24 13:30:00,2025-11-10 10:30:00,91,4363,2025-11-07 10:30:00,25357.75,56.44625389739239,3.349999999998545,267.5,CST_CORRECT,421.1499999999978,421.1499999999978,0.0
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4381,2025-11-10 13:30:00,25599.95,51.96999508664897,646.7000000000007,150.70000000000073,TREND_CONTINUED,6.25,599.4500000000007,94.91200000000012
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4403,2025-11-12 12:30:00,25915.7,49.7319679462376,330.9500000000007,83.79999999999927,TREND_CONTINUED,277.09999999999854,599.4500000000007,1.1632984482136552
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4415,2025-11-13 12:30:00,25969.7,43.16022538662495,276.9500000000007,103.54999999999927,TREND_CONTINUED,340.3999999999978,599.4500000000007,0.761016451233856
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4433,2025-11-18 09:30:00,25895.8,46.13557561806132,350.8500000000022,19.299999999999272,TREND_CONTINUED,377.0,599.4500000000007,0.5900530503978799
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4453,2025-11-19 13:30:00,26006.85,41.1887849746396,239.8000000000029,13.44999999999709,TREND_CONTINUED,391.7000000000007,599.4500000000007,0.5303803931580281
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4457,2025-11-20 09:30:00,26077.2,41.472348434769074,169.45000000000073,30.450000000000728,TREND_CONTINUED,464.7000000000007,599.4500000000007,0.28997202496234087
56,1,2025-11-10 12:30:00,2025-11-24 13:30:00,111,4465,2025-11-20 13:30:00,26218.9,36.86166878575299,27.75,172.15000000000146,CST_CORRECT,580.7999999999993,599.4500000000007,0.03211088154270227
57,-1,2025-11-24 14:30:00,2025-11-26 11:00:00,18,4493,2025-11-25 09:30:00,25988.4,47.75748410996818,130.90000000000146,150.89999999999782,CST_CORRECT,126.89999999999782,181.54999999999927,0.43065405831365167
57,-1,2025-11-24 14:30:00,2025-11-26 11:00:00,18,4505,2025-11-26 09:30:00,26077.45,57.545681366766,15.549999999999272,61.849999999998545,CST_CORRECT,181.54999999999927,181.54999999999927,0.0
58,1,2025-11-26 12:00:00,2025-12-02 11:00:00,47,4512,2025-11-26 13:00:00,26154.3,51.27855358664457,160.40000000000146,107.45000000000073,TREND_CONTINUED,37.60000000000218,156.90000000000146,3.1728723404253283
58,1,2025-11-26 12:00:00,2025-12-02 11:00:00,47,4519,2025-11-27 10:30:00,26291.05,49.542250860728394,23.650000000001455,244.20000000000073,CST_CORRECT,152.65000000000146,156.90000000000146,0.027841467409105532
59,-1,2025-12-02 12:00:00,2025-12-05 11:30:00,36,4561,2025-12-02 13:30:00,26059.45,44.2730293012717,168.45000000000073,97.20000000000073,TREND_CONTINUED,37.79999999999927,175.45000000000073,3.6415343915345
59,-1,2025-12-02 12:00:00,2025-12-05 11:30:00,36,4569,2025-12-03 11:30:00,25927.3,47.07408819764173,21.649999999997817,229.35000000000218,CST_CORRECT,175.45000000000073,175.45000000000073,0.0
59,-1,2025-12-02 12:00:00,2025-12-05 11:30:00,36,4575,2025-12-03 14:30:00,25976.1,46.09867390935245,13.69999999999709,180.5500000000029,CST_CORRECT,175.45000000000073,175.45000000000073,0.0
60,1,2025-12-05 12:30:00,2025-12-05 15:00:00,6,4597,2025-12-05 13:30:00,26163.55,48.523548611706985,35.70000000000073,40.75,NEUTRAL,21.049999999999272,21.049999999999272,0.0
61,-1,2025-12-11 09:30:00,2025-12-19 15:00:00,72,4665,2025-12-17 11:30:00,25817.4,50.79759276531401,91.10000000000218,175.9499999999971,CST_CORRECT,20.75,20.75,0.0
61,-1,2025-12-11 09:30:00,2025-12-19 15:00:00,72,4668,2025-12-17 13:00:00,25811.45,49.00338431298034,85.15000000000146,181.89999999999782,CST_CORRECT,20.75,20.75,0.0
62,1,2025-12-23 10:00:00,2025-12-29 10:30:00,38,4702,2025-12-23 12:00:00,26174.900390625,47.10646751863224,61.400390625,177.099609375,CST_CORRECT,24.849609375,64.201171875,1.5835887762320207
62,1,2025-12-23 10:00:00,2025-12-29 10:30:00,38,4707,2025-12-23 14:30:00,26188.650390625,44.405406534142564,47.650390625,190.849609375,CST_CORRECT,61.451171875,64.201171875,0.04475097733846105
62,1,2025-12-23 10:00:00,2025-12-29 10:30:00,38,4711,2025-12-24 10:30:00,26210.80078125,44.4032428806204,10.19921875,213.0,CST_CORRECT,64.201171875,64.201171875,0.0
63,-1,2025-12-29 12:00:00,2025-12-31 11:00:00,23,4741,2025-12-29 13:30:00,25950.44921875,32.55679969761571,70.548828125,113.30078125,CST_CORRECT,40.05078125,91.25,1.2783575538866674
63,-1,2025-12-29 12:00:00,2025-12-31 11:00:00,23,4753,2025-12-30 13:30:00,25938.25,35.39870888673213,22.80078125,125.5,CST_CORRECT,91.25,91.25,0.0
64,1,2025-12-31 12:00:00,2026-01-06 13:30:00,52,4765,2025-12-31 13:30:00,26167.900390625,37.619242563298755,204.94921875,53.701171875,TREND_CONTINUED,83.69921875,277.298828125,2.3130396229056798
64,1,2025-12-31 12:00:00,2026-01-06 13:30:00,52,4787,2026-01-02 12:30:00,26295.69921875,38.168168429730926,77.150390625,154.6484375,CST_CORRECT,216.69921875,277.298828125,0.2796484903109509
64,1,2025-12-31 12:00:00,2026-01-06 13:30:00,52,4791,2026-01-02 14:30:00,26294.25,35.85545230763583,78.599609375,153.19921875,CST_CORRECT,219.0,277.298828125,0.2662046946347032
64,1,2025-12-31 12:00:00,2026-01-06 13:30:00,52,4793,2026-01-05 09:30:00,26316.900390625,37.9796832155427,55.94921875,175.849609375,CST_CORRECT,243.548828125,277.298828125,0.1385759080009944
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4825,2026-01-07 13:30:00,26092.5,42.596778766004505,619.099609375,61.099609375,TREND_CONTINUED,70.5,665.400390625,8.438303413120567
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4834,2026-01-08 12:00:00,25935.80078125,45.609082404037174,462.400390625,10.3984375,TREND_CONTINUED,254.05078125,665.400390625,1.6191629380198964
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4839,2026-01-08 14:30:00,25911.150390625,44.74349695747689,437.75,6.548828125,TREND_CONTINUED,254.05078125,665.400390625,1.6191629380198964
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4841,2026-01-09 09:30:00,25894.05078125,47.03333234521714,420.650390625,7.8984375,TREND_CONTINUED,320.451171875,665.400390625,1.0764486106624571
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4847,2026-01-09 12:30:00,25689.69921875,50.515365196530624,216.298828125,81.150390625,TREND_CONTINUED,473.55078125,665.400390625,0.40512996065297907
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4852,2026-01-09 15:00:00,25703.69921875,50.22211692537061,230.298828125,67.150390625,TREND_CONTINUED,515.30078125,665.400390625,0.29128542947459385
65,-1,2026-01-07 09:30:00,2026-01-12 14:00:00,46,4858,2026-01-12 12:00:00,25660.80078125,60.40650413693307,4.3515625,110.048828125,CST_CORRECT,665.400390625,665.400390625,0.0
66,1,2026-01-13 10:30:00,2026-01-19 15:00:00,43,4870,2026-01-13 13:30:00,25663.650390625,67.02195467146545,209.19921875,168.701171875,TREND_CONTINUED,48.150390625,93.94921875,0.951162130369529
66,1,2026-01-13 10:30:00,2026-01-19 15:00:00,43,4890,2026-01-16 11:30:00,25775.75,67.71813474449016,53.44921875,280.80078125,CST_CORRECT,93.94921875,93.94921875,0.0
67,-1,2026-01-20 12:00:00,2026-01-21 15:00:00,19,4919,2026-01-20 14:00:00,25389.44921875,56.88722253649777,469.25,4.650390625,TREND_CONTINUED,85.048828125,512.75,5.028889654380526
67,-1,2026-01-20 12:00:00,2026-01-21 15:00:00,19,4921,2026-01-20 15:00:00,25225.349609375,61.91329708525874,305.150390625,75.30078125,TREND_CONTINUED,259.1484375,512.75,0.9785957613578126
67,-1,2026-01-20 12:00:00,2026-01-21 15:00:00,19,4924,2026-01-21 10:30:00,24993.599609375,70.08978403663966,18.599609375,307.05078125,CST_CORRECT,512.75,512.75,0.0
68,1,2026-01-29 14:00:00,2026-02-12 15:00:00,111,4993,2026-01-29 15:00:00,25422.099609375,71.9013614214268,567.099609375,208.298828125,TREND_CONTINUED,26.25,558.25,20.266666666666666
68,1,2026-01-29 14:00:00,2026-02-12 15:00:00,111,5011,2026-02-03 12:00:00,25786.55078125,89.39194202388148,202.6484375,294.400390625,CST_CORRECT,432.201171875,558.25,0.29164388328279567
68,1,2026-01-29 14:00:00,2026-02-12 15:00:00,111,5058,2026-02-09 11:30:00,25834.75,61.55197226446615,154.44921875,82.349609375,TREND_CONTINUED,439.1015625,558.25,0.271345965661418
68,1,2026-01-29 14:00:00,2026-02-12 15:00:00,111,5067,2026-02-10 10:00:00,25963.400390625,52.202513143666096,25.798828125,211.0,CST_CORRECT,540.6015625,558.25,0.03264592395624088
68,1,2026-01-29 14:00:00,2026-02-12 15:00:00,111,5073,2026-02-10 13:00:00,25938.099609375,46.92719616492827,46.451171875,185.69921875,CST_CORRECT,558.25,558.25,0.0
69,-1,2026-02-13 10:00:00,2026-02-18 13:30:00,44,5105,2026-02-13 11:00:00,25548.80078125,53.60783108121886,116.900390625,215.099609375,CST_CORRECT,35.3984375,117.048828125,2.306610019863165
69,-1,2026-02-13 10:00:00,2026-02-18 13:30:00,44,5114,2026-02-16 09:30:00,25496.650390625,54.806656585081534,-0.849609375,267.25,CST_CORRECT,117.048828125,117.048828125,0.0
70,1,2026-02-18 14:30:00,2026-02-19 13:00:00,10,5150,2026-02-19 09:30:00,25772.849609375,48.84759176092569,21.05078125,204.650390625,CST_CORRECT,35.298828125,35.298828125,0.0
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5161,2026-02-19 15:00:00,25416.44921875,57.66274150780661,2460.8984375,354.25,TREND_CONTINUED,156.599609375,2591.548828125,15.548884371219396
