seg_idx,seg_dir,cst_idx,cst_dt,cst_close,cst_atr,continuation_pts,reversal_pts,outcome
245,-1,17087,2025-04-25 12:15:00,23951.05,67.78353730413416,0.6499999999978172,276.75,CST_CORRECT
246,1,17102,2025-04-28 13:15:00,24341.95,71.70114204314058,247.20000000000073,143.20000000000073,TREND_CONTINUED
247,-1,17200,2025-05-09 10:15:00,24009.25,68.14713736322507,48.29999999999927,112.04999999999927,CST_CORRECT
248,1,17221,2025-05-12 14:15:00,24862.35,77.55873234279552,111.45000000000073,326.7999999999993,CST_CORRECT
250,1,17261,2025-05-15 14:45:00,25056.4,102.16890250446633,13.599999999998545,328.3000000000029,CST_CORRECT
251,-1,17322,2025-05-22 12:45:00,24539.65,66.42734747697304,77.25,287.0,CST_CORRECT
252,1,17343,2025-05-26 10:15:00,24969.4,73.56616966677188,93.5,265.3000000000029,CST_CORRECT
253,-1,17408,2025-06-02 10:15:00,24629.4,61.95795931788993,127.25,215.6999999999971,CST_CORRECT
254,1,17452,2025-06-05 12:45:00,24776.95,59.35401815706526,445.4500000000007,105.5,TREND_CONTINUED
255,-1,17521,2025-06-12 14:45:00,24887.55,50.0525539951214,414.5499999999993,-0.2000000000007276,TREND_CONTINUED
256,1,17544,2025-06-16 13:15:00,24947.9,58.00427143435433,721.4499999999971,214.5,TREND_CONTINUED
257,-1,17725,2025-07-04 12:45:00,25370.7,47.73938826021956,488.40000000000146,178.0,TREND_CONTINUED
258,1,17895,2025-07-23 13:15:00,25169.95,41.212174866647416,76.29999999999927,151.25,CST_CORRECT
259,-1,17917,2025-07-25 11:15:00,24865.45,46.86627585920715,266.8500000000022,36.849999999998545,TREND_CONTINUED
260,1,17975,2025-07-31 14:15:00,24879.0,58.51199709187476,2.2000000000007276,234.95000000000073,CST_CORRECT
261,-1,17991,2025-08-04 09:15:00,24598.0,62.74437392847583,253.84999999999854,138.25,TREND_CONTINUED
262,1,18070,2025-08-12 09:45:00,24662.35,55.60975104874239,491.3000000000029,196.6999999999971,TREND_CONTINUED
263,-1,18168,2025-08-22 13:15:00,24943.55,41.63544520609611,538.8499999999985,78.0,TREND_CONTINUED
264,1,18264,2025-09-04 09:15:00,24885.85,57.82290806940771,563.1000000000022,264.25,TREND_CONTINUED
265,-1,18438,2025-09-23 11:45:00,25142.6,44.28917006212922,554.8999999999978,119.30000000000291,TREND_CONTINUED
266,1,18541,2025-10-06 11:15:00,25006.2,47.39909954333388,324.5499999999993,21.75,TREND_CONTINUED
267,1,18645,2025-10-16 11:15:00,25447.1,47.56171380248938,657.1000000000022,5.5,TREND_CONTINUED
268,-1,18706,2025-10-24 14:45:00,25799.5,62.07208444574065,9.349999999998545,265.0499999999993,CST_CORRECT
269,1,18742,2025-10-29 13:15:00,26072.0,56.13165696569511,10.400000000001455,283.40000000000146,CST_CORRECT
270,-1,18773,2025-11-03 09:15:00,25723.25,53.96320986519859,404.7999999999993,79.84999999999854,TREND_CONTINUED
271,1,18856,2025-11-12 11:45:00,25888.75,48.7525062427466,121.95000000000073,137.04999999999927,CST_CORRECT
272,-1,18887,2025-11-14 14:15:00,25789.65,53.7790936720352,30.55000000000291,249.25,CST_CORRECT
273,1,18928,2025-11-19 15:15:00,26052.7,42.65890114670076,193.95000000000073,33.95000000000073,TREND_CONTINUED
274,-1,18968,2025-11-25 09:15:00,25969.1,48.507357606504954,126.14999999999782,161.8000000000029,CST_CORRECT
275,1,18989,2025-11-26 13:15:00,26173.25,50.50759926428562,152.54999999999927,95.79999999999927,TREND_CONTINUED
276,-1,19036,2025-12-02 10:45:00,26080.75,45.27723118191951,189.75,33.099999999998545,TREND_CONTINUED
277,1,19078,2025-12-05 12:15:00,26190.2,50.13344053133918,12.399999999997817,185.70000000000073,CST_CORRECT
278,-1,19096,2025-12-08 14:45:00,25971.15,49.3185486469186,277.90000000000146,67.25,TREND_CONTINUED
279,1,19147,2025-12-12 14:15:00,26026.95,51.58811910663814,30.649999999997817,225.15000000000146,CST_CORRECT
280,-1,19185,2025-12-17 13:45:00,25798.5,43.310933266593146,72.20000000000073,194.84999999999854,CST_CORRECT
281,1,19218,2025-12-22 10:45:00,26123.95,47.325883455592475,112.45000000000073,93.10000000000218,TREND_CONTINUED
282,-1,19273,2025-12-29 12:15:00,25959.7,32.99230005554031,81.70000000000073,97.79999999999927,CST_CORRECT
283,1,19301,2025-12-31 13:15:00,26149.0,36.041351477173436,224.20000000000073,35.599999999998545,TREND_CONTINUED
284,-1,19356,2026-01-06 14:45:00,26175.95,42.14105749509644,702.5499999999993,11.200000000000728,TREND_CONTINUED
285,1,19440,2026-01-16 11:15:00,25798.45,64.43871921729325,30.75,304.1000000000022,CST_CORRECT
286,-1,19466,2026-01-20 11:15:00,25469.7,59.75601483442494,549.9000000000015,22.799999999999272,TREND_CONTINUED
287,1,19491,2026-01-22 10:45:00,25215.75,84.73568209742568,242.40000000000146,283.2000000000007,CST_CORRECT
288,-1,19700,2026-02-13 11:15:00,25549.6,53.75458537734488,176.89999999999782,196.15000000000146,CST_CORRECT
289,1,19730,2026-02-17 13:15:00,25744.7,53.04395191683497,140.59999999999854,199.40000000000146,CST_CORRECT
290,-1,19761,2026-02-20 09:15:00,25482.3,61.08919866497734,13.349999999998545,181.25,CST_CORRECT
291,-1,19830,2026-02-27 11:15:00,25295.1,62.572516250890125,2339.8499999999985,56.95000000000073,TREND_CONTINUED
292,1,19980,2026-03-17 14:45:00,23607.05,101.43751253860351,255.20000000000073,60.5,TREND_CONTINUED
293,-1,20006,2026-03-19 14:45:00,22987.25,97.48301671171441,516.0,357.90000000000146,TREND_CONTINUED
294,1,20051,2026-03-25 11:15:00,23361.35,115.57885478475588,104.0,476.84999999999854,CST_CORRECT
295,-1,20072,2026-03-27 15:15:00,22839.5,89.43001966406916,555.6500000000015,-125.40000000000146,TREND_CONTINUED
296,1,20090,2026-04-01 11:15:00,22799.15,112.96353229150745,98.79999999999927,180.5500000000029,CST_CORRECT
297,-1,20104,2026-04-02 11:45:00,22267.85,112.69044884531279,36.599999999998545,530.4000000000015,CST_CORRECT
298,1,20124,2026-04-06 15:15:00,22959.45,108.58121633423148,1114.5999999999985,240.15000000000146,TREND_CONTINUED
299,1,20223,2026-04-17 12:45:00,24285.05,66.89572391138302,316.65000000000146,43.79999999999927,TREND_CONTINUED
300,-1,20282,2026-04-24 09:45:00,23992.85,66.01250462936565,179.1999999999971,140.90000000000146,TREND_CONTINUED
301,1,20325,2026-04-29 11:45:00,24293.15,64.43466222595104,41.54999999999927,150.20000000000073,CST_CORRECT
