seg_idx,seg_dir,cst_idx,cst_dt,cst_close,cst_atr,continuation_pts,reversal_pts,outcome
44,1,3022,2020-12-04 11:15:00,13212.95,37.97736318068966,564.0499999999993,60.05000000000109,TREND_CONTINUED
44,1,3032,2020-12-07 09:45:00,13296.8,37.854266671611555,480.2000000000007,17.94999999999891,TREND_CONTINUED
44,1,3039,2020-12-07 13:15:00,13311.0,34.93063875778827,466.0,19.0,TREND_CONTINUED
44,1,3046,2020-12-08 10:15:00,13405.6,34.75652803904486,371.39999999999964,94.0,TREND_CONTINUED
44,1,3061,2020-12-09 11:15:00,13491.25,35.89205983543259,285.75,91.85000000000036,TREND_CONTINUED
44,1,3068,2020-12-09 14:45:00,13532.6,33.2384926421582,244.39999999999964,133.20000000000073,TREND_CONTINUED
44,1,3087,2020-12-11 11:15:00,13538.4,34.963726107052814,238.60000000000036,135.14999999999964,TREND_CONTINUED
44,1,3091,2020-12-11 13:15:00,13531.9,33.42015455046228,245.10000000000036,128.64999999999964,TREND_CONTINUED
44,1,3121,2020-12-15 15:15:00,13564.5,36.304858703089835,212.5,-42.0,TREND_CONTINUED
44,1,3125,2020-12-16 10:45:00,13643.9,37.22155836556978,133.10000000000036,37.399999999999636,TREND_CONTINUED
44,1,3128,2020-12-16 12:15:00,13634.5,34.97508011279109,142.5,28.0,TREND_CONTINUED
44,1,3134,2020-12-16 15:15:00,13672.75,33.35641975831715,104.25,58.79999999999927,TREND_CONTINUED
44,1,3141,2020-12-17 12:15:00,13731.7,29.638309579832004,45.29999999999927,117.75,CST_CORRECT
44,1,3145,2020-12-17 14:15:00,13755.45,29.39636665161688,21.549999999999272,141.5,CST_CORRECT
44,1,3161,2020-12-21 09:15:00,13732.1,32.08564744711267,44.899999999999636,118.14999999999964,CST_CORRECT
45,-1,3181,2020-12-22 12:45:00,13278.6,71.51929344927098,11.950000000000728,302.25,CST_CORRECT
46,1,3201,2020-12-24 09:45:00,13732.6,56.586994219976425,920.1000000000004,105.20000000000073,TREND_CONTINUED
46,1,3212,2020-12-24 15:15:00,13740.4,48.99470808298419,912.3000000000011,-71.60000000000036,TREND_CONTINUED
46,1,3216,2020-12-28 10:45:00,13826.65,49.1502722285337,826.0500000000011,1.6999999999989086,TREND_CONTINUED
46,1,3222,2020-12-28 13:45:00,13862.55,41.17763594527202,790.1500000000015,20.5,TREND_CONTINUED
46,1,3228,2020-12-29 10:15:00,13916.95,39.804004465206084,735.75,56.95000000000073,TREND_CONTINUED
46,1,3255,2020-12-31 10:45:00,13985.8,37.29562934567805,666.9000000000015,30.25,TREND_CONTINUED
46,1,3261,2020-12-31 13:45:00,13992.75,35.00339788800055,659.9500000000007,37.20000000000073,TREND_CONTINUED
46,1,3269,2021-01-01 11:15:00,14019.55,32.22122935531007,633.1500000000015,62.94999999999891,TREND_CONTINUED
46,1,3276,2021-01-01 14:45:00,14015.0,28.930412002019878,637.7000000000007,58.399999999999636,TREND_CONTINUED
46,1,3291,2021-01-05 09:15:00,14093.35,37.717079410512255,559.3500000000004,53.25,TREND_CONTINUED
46,1,3298,2021-01-05 12:45:00,14133.0,35.48489779204351,519.7000000000007,92.89999999999964,TREND_CONTINUED
46,1,3303,2021-01-05 15:15:00,14199.3,35.78750365981144,453.40000000000146,159.1999999999989,TREND_CONTINUED
46,1,3309,2021-01-06 11:45:00,14189.05,34.755153721805094,463.65000000000146,148.9499999999989,TREND_CONTINUED
46,1,3337,2021-01-08 12:45:00,14289.15,37.1656031119736,363.5500000000011,28.350000000000364,TREND_CONTINUED
46,1,3343,2021-01-11 09:15:00,14460.9,42.04364485967975,191.8000000000011,76.79999999999927,TREND_CONTINUED
46,1,3357,2021-01-12 09:45:00,14459.1,39.96964219896504,193.60000000000036,22.450000000000728,TREND_CONTINUED
46,1,3365,2021-01-12 13:45:00,14570.1,37.41513984495028,82.60000000000036,133.45000000000073,CST_CORRECT
46,1,3370,2021-01-13 09:45:00,14623.4,37.49740472966775,12.649999999999636,186.75,CST_CORRECT
46,1,3391,2021-01-14 13:45:00,14592.0,41.459801533530836,24.149999999999636,145.79999999999927,CST_CORRECT
47,-1,3411,2021-01-18 10:45:00,14329.75,54.686552052386226,105.04999999999927,215.79999999999927,CST_CORRECT
47,-1,3415,2021-01-18 12:45:00,14314.35,52.21389584782995,89.64999999999964,231.1999999999989,CST_CORRECT
48,1,3439,2021-01-20 11:45:00,14606.95,44.815272496911106,146.4499999999989,87.65000000000146,TREND_CONTINUED
48,1,3445,2021-01-20 14:45:00,14643.85,42.01566341623752,109.54999999999927,124.55000000000109,CST_CORRECT
48,1,3451,2021-01-21 11:15:00,14730.25,40.56343151848052,23.149999999999636,210.95000000000073,CST_CORRECT
48,1,3456,2021-01-21 13:45:00,14699.9,36.940103466867654,24.100000000000364,180.60000000000036,CST_CORRECT
49,-1,3469,2021-01-22 13:45:00,14403.1,55.10336752931779,805.25,87.0,TREND_CONTINUED
49,-1,3474,2021-01-25 09:45:00,14376.85,66.89088598538999,779.0,61.69999999999891,TREND_CONTINUED
49,-1,3487,2021-01-27 09:45:00,14166.1,65.52786110490193,568.25,1.8999999999996362,TREND_CONTINUED
49,-1,3489,2021-01-27 10:45:00,14146.75,64.34998739673641,548.8999999999996,21.25,TREND_CONTINUED
49,-1,3497,2021-01-27 14:45:00,13965.3,61.63992079668401,367.4499999999989,17.200000000000728,TREND_CONTINUED
49,-1,3507,2021-01-28 13:15:00,13834.35,64.1170304501721,236.5,131.35000000000036,TREND_CONTINUED
49,-1,3522,2021-01-29 14:15:00,13794.55,66.74106538404533,196.6999999999989,110.80000000000109,TREND_CONTINUED
49,-1,3526,2021-02-01 09:45:00,13746.65,75.69812866782488,24.799999999999272,158.70000000000073,CST_CORRECT
50,1,3539,2021-02-02 09:45:00,14657.45,104.6355542736932,598.6499999999996,155.70000000000073,TREND_CONTINUED
50,1,3549,2021-02-02 14:45:00,14642.9,93.58697045316106,613.2000000000007,67.54999999999927,TREND_CONTINUED
50,1,3555,2021-02-03 11:15:00,14803.85,87.34793547970185,452.25,88.95000000000073,TREND_CONTINUED
50,1,3560,2021-02-03 13:45:00,14820.4,77.29002914840889,435.7000000000007,105.5,TREND_CONTINUED
50,1,3576,2021-02-04 15:15:00,14889.5,60.15074435636589,366.60000000000036,24.399999999999636,TREND_CONTINUED
50,1,3595,2021-02-08 11:45:00,15091.2,57.6516309756744,164.89999999999964,84.60000000000036,TREND_CONTINUED
50,1,3600,2021-02-08 14:15:00,15131.15,54.145954427218534,124.95000000000073,124.54999999999927,TREND_CONTINUED
50,1,3612,2021-02-09 13:45:00,15243.3,45.25170873348767,12.800000000001091,236.6999999999989,CST_CORRECT
51,-1,3627,2021-02-10 14:45:00,15107.15,55.986662825438486,39.79999999999927,135.95000000000073,CST_CORRECT
52,1,3660,2021-02-15 11:45:00,15303.8,44.18468450198178,127.5,132.64999999999964,CST_CORRECT
52,1,3664,2021-02-15 13:45:00,15297.15,40.840832113764726,134.14999999999964,126.0,TREND_CONTINUED
52,1,3669,2021-02-16 09:45:00,15393.2,42.97585809313901,19.94999999999891,222.0500000000011,CST_CORRECT
53,-1,3701,2021-02-18 12:45:00,15135.95,45.353166929838856,499.85000000000036,23.399999999999636,TREND_CONTINUED
53,-1,3718,2021-02-19 14:45:00,15006.25,55.226565481214166,370.14999999999964,12.149999999999636,TREND_CONTINUED
53,-1,3726,2021-02-22 12:15:00,14813.75,58.70787783280188,177.64999999999964,69.79999999999927,TREND_CONTINUED
53,-1,3730,2021-02-22 14:15:00,14738.55,59.76175052189303,102.44999999999891,145.0,CST_CORRECT
53,-1,3734,2021-02-23 09:45:00,14754.95,66.61584670740534,78.75,128.59999999999854,CST_CORRECT
54,1,3752,2021-02-25 09:45:00,15118.15,74.52682532924122,55.600000000000364,332.14999999999964,CST_CORRECT
54,1,3762,2021-02-25 14:45:00,15095.5,61.9229873593024,11.549999999999272,309.5,CST_CORRECT
55,-1,3772,2021-02-26 13:15:00,14618.5,75.86882380442516,149.95000000000073,287.89999999999964,CST_CORRECT
55,-1,3777,2021-03-01 09:15:00,14740.45,87.79837460536866,101.55000000000109,165.9499999999989,CST_CORRECT
56,1,3804,2021-03-03 09:45:00,15036.85,70.76709181599455,234.14999999999964,105.70000000000073,TREND_CONTINUED
56,1,3811,2021-03-03 13:15:00,15155.45,59.718785298780695,115.54999999999927,224.3000000000011,CST_CORRECT
56,1,3816,2021-03-04 09:15:00,15016.25,66.93051828446427,185.64999999999964,85.10000000000036,TREND_CONTINUED
57,-1,3893,2021-03-12 15:15:00,15023.95,60.02508949468173,673.4500000000007,27.19999999999891,TREND_CONTINUED
57,-1,3902,2021-03-15 13:15:00,14809.1,66.39101547060955,458.60000000000036,242.04999999999927,TREND_CONTINUED
57,-1,3924,2021-03-17 11:15:00,14917.3,60.597752317259676,566.7999999999993,12.900000000001455,TREND_CONTINUED
57,-1,3929,2021-03-17 13:45:00,14790.95,58.630638276387245,440.4500000000007,79.14999999999964,TREND_CONTINUED
57,-1,3933,2021-03-18 09:15:00,14859.25,63.05866369579526,508.75,2.0,TREND_CONTINUED
57,-1,3944,2021-03-18 14:45:00,14586.1,69.74956983807049,235.60000000000036,257.14999999999964,CST_CORRECT
58,1,3984,2021-03-23 15:15:00,14807.3,66.64237843777185,-55.149999999999636,271.75,CST_CORRECT
59,-1,4003,2021-03-25 11:45:00,14314.9,63.950422806796375,49.29999999999927,257.7000000000007,CST_CORRECT
60,1,4028,2021-03-30 11:15:00,14774.15,65.09612189149051,108.70000000000073,103.5,TREND_CONTINUED
60,1,4035,2021-03-30 14:45:00,14850.1,61.49050475295758,32.75,179.45000000000073,CST_CORRECT
60,1,4062,2021-04-01 15:15:00,14865.95,48.784791790600764,-25.450000000000728,126.75,CST_CORRECT
61,-1,4068,2021-04-05 11:45:00,14537.25,62.80481671717966,9.649999999999636,271.14999999999964,CST_CORRECT
62,1,4096,2021-04-07 12:45:00,14872.1,57.50080648157268,110.35000000000036,95.95000000000073,TREND_CONTINUED
62,1,4106,2021-04-08 11:15:00,14914.75,54.26747545658643,67.70000000000073,128.60000000000036,CST_CORRECT
62,1,4112,2021-04-08 14:15:00,14892.4,54.1262869929904,25.450000000000728,106.25,CST_CORRECT
63,-1,4134,2021-04-12 12:15:00,14357.0,68.64746246396832,107.75,239.35000000000036,CST_CORRECT
63,-1,4139,2021-04-12 14:45:00,14301.6,66.22153603319278,24.5,294.75,CST_CORRECT
64,1,4169,2021-04-16 10:15:00,14666.5,63.23165869188522,29.75,81.10000000000036,CST_CORRECT
64,1,4176,2021-04-16 13:45:00,14653.15,54.96898772272136,43.100000000000364,67.75,CST_CORRECT
64,1,4178,2021-04-16 14:45:00,14619.0,55.241598841470584,5.149999999999636,33.600000000000364,NEUTRAL
65,-1,4183,2021-04-19 10:45:00,14307.9,70.77812762042511,153.9499999999989,248.8000000000011,CST_CORRECT
65,-1,4187,2021-04-19 12:45:00,14314.9,65.30024176792605,160.9499999999989,241.8000000000011,CST_CORRECT
66,1,4251,2021-04-27 12:15:00,14609.55,46.4019112938499,433.60000000000036,21.19999999999891,TREND_CONTINUED
66,1,4258,2021-04-28 09:15:00,14746.45,44.37281574333644,296.6999999999989,12.25,TREND_CONTINUED
66,1,4263,2021-04-28 11:45:00,14799.3,39.742909486978114,243.85000000000036,65.09999999999854,TREND_CONTINUED
66,1,4266,2021-04-28 13:15:00,14851.05,39.462539239372035,192.10000000000036,116.84999999999854,TREND_CONTINUED
67,-1,4295,2021-04-30 14:45:00,14631.2,53.89118278453843,213.5500000000011,112.09999999999854,TREND_CONTINUED
67,-1,4297,2021-05-03 09:15:00,14545.45,59.74914538280128,82.80000000000109,197.84999999999854,CST_CORRECT
67,-1,4323,2021-05-05 09:15:00,14572.1,59.861433110090026,62.100000000000364,171.1999999999989,CST_CORRECT
68,1,4369,2021-05-10 12:45:00,14933.8,41.446239062596696,33.0,203.75,CST_CORRECT
68,1,4373,2021-05-10 14:45:00,14941.2,38.43562250304891,11.699999999998909,211.15000000000146,CST_CORRECT
69,-1,4393,2021-05-12 11:45:00,14759.05,39.60955510584843,166.89999999999964,102.95000000000073,TREND_CONTINUED
70,1,4427,2021-05-18 09:15:00,15089.55,47.25691915067135,710.9000000000015,204.39999999999964,TREND_CONTINUED
70,1,4433,2021-05-18 12:15:00,15110.1,44.28737094794074,690.3500000000004,224.95000000000073,TREND_CONTINUED
70,1,4436,2021-05-18 13:45:00,15108.55,42.950126075318586,691.9000000000015,223.39999999999964,TREND_CONTINUED
70,1,4471,2021-05-21 11:45:00,15092.75,40.0476743094467,707.7000000000007,16.649999999999636,TREND_CONTINUED
70,1,4479,2021-05-24 09:15:00,15206.0,38.14784736248823,594.4500000000007,59.5,TREND_CONTINUED
70,1,4485,2021-05-24 12:15:00,15192.5,36.75801419128236,607.9500000000007,28.899999999999636,TREND_CONTINUED
70,1,4511,2021-05-26 12:15:00,15296.6,36.43169970574032,503.85000000000036,23.25,TREND_CONTINUED
70,1,4517,2021-05-26 15:15:00,15299.7,33.53909837448956,500.75,26.350000000000364,TREND_CONTINUED
70,1,4524,2021-05-27 12:15:00,15333.35,32.08102551833218,467.10000000000036,60.0,TREND_CONTINUED
70,1,4534,2021-05-28 10:45:00,15401.7,35.923929407643406,398.75,26.80000000000109,TREND_CONTINUED
70,1,4541,2021-05-28 14:15:00,15446.2,35.400205610232454,354.25,71.30000000000109,TREND_CONTINUED
70,1,4549,2021-05-31 11:45:00,15536.95,35.902884099283895,263.5,76.95000000000073,TREND_CONTINUED
70,1,4551,2021-05-31 12:45:00,15557.1,35.09184498801257,243.35000000000036,97.10000000000036,TREND_CONTINUED
70,1,4556,2021-05-31 15:15:00,15576.0,34.415725017975774,224.45000000000073,116.0,TREND_CONTINUED
70,1,4585,2021-06-03 10:15:00,15642.55,36.43925003209507,157.90000000000146,31.0,TREND_CONTINUED
70,1,4589,2021-06-03 12:15:00,15633.65,33.22253667522891,166.8000000000011,22.100000000000364,TREND_CONTINUED
70,1,4596,2021-06-04 09:15:00,15714.85,33.096982469416126,85.60000000000036,92.35000000000036,CST_CORRECT
70,1,4615,2021-06-07 12:15:00,15715.85,30.77919030494143,84.60000000000036,35.30000000000109,TREND_CONTINUED
70,1,4619,2021-06-07 14:15:00,15760.45,29.7667556151533,40.0,79.90000000000146,CST_CORRECT
70,1,4639,2021-06-09 11:15:00,15784.65,26.559505030223374,15.800000000001091,5.199999999998909,NEUTRAL
72,1,4690,2021-06-15 10:45:00,15884.0,36.5253821204014,14.950000000000728,140.35000000000036,CST_CORRECT
72,1,4695,2021-06-15 13:15:00,15864.3,33.025867623079066,34.650000000001455,120.64999999999964,CST_CORRECT
74,1,4754,2021-06-22 10:15:00,15874.6,50.577644589053115,40.75,200.3000000000011,CST_CORRECT
74,1,4788,2021-06-24 14:15:00,15798.85,39.55254336295531,116.5,90.75,TREND_CONTINUED
74,1,4800,2021-06-25 13:45:00,15862.1,35.813568339770164,53.25,154.0,CST_CORRECT
74,1,4803,2021-06-25 15:15:00,15847.6,34.387500995374324,67.75,139.5,CST_CORRECT
74,1,4836,2021-06-30 12:15:00,15818.15,31.385566367072425,9.0,110.04999999999927,CST_CORRECT
75,-1,4848,2021-07-01 11:45:00,15698.2,31.57576977886395,61.900000000001455,39.19999999999891,TREND_CONTINUED
75,-1,4850,2021-07-01 12:45:00,15714.0,30.790380751804037,77.70000000000073,23.399999999999636,TREND_CONTINUED
75,-1,4855,2021-07-01 15:15:00,15693.25,29.656402818092154,56.95000000000073,44.149999999999636,TREND_CONTINUED
75,-1,4859,2021-07-02 10:45:00,15661.8,30.830274941484017,6.299999999999272,75.60000000000036,CST_CORRECT
76,1,4873,2021-07-05 11:15:00,15825.0,28.712680690359836,88.95000000000073,54.600000000000364,TREND_CONTINUED
76,1,4875,2021-07-05 12:15:00,15809.8,27.732136680598522,104.15000000000146,39.399999999999636,TREND_CONTINUED
76,1,4881,2021-07-05 15:15:00,15838.4,24.73363100633057,75.55000000000109,68.0,TREND_CONTINUED
76,1,4888,2021-07-06 12:15:00,15884.75,24.96372718219581,29.200000000000728,114.35000000000036,CST_CORRECT
76,1,4892,2021-07-06 14:15:00,15847.9,26.96941757370286,44.850000000000364,77.5,CST_CORRECT
76,1,4909,2021-07-08 09:45:00,15853.25,28.658190398107628,0.7000000000007276,82.85000000000036,CST_CORRECT
77,-1,4923,2021-07-09 10:15:00,15725.65,36.839957603589276,80.5,116.64999999999964,CST_CORRECT
78,1,4968,2021-07-14 13:15:00,15852.75,29.173219583405864,108.54999999999927,112.60000000000036,CST_CORRECT
78,1,4972,2021-07-14 15:15:00,15845.35,27.975069715524622,115.94999999999891,105.20000000000073,TREND_CONTINUED
78,1,4978,2021-07-15 11:45:00,15933.7,27.481467846069087,27.599999999998545,193.5500000000011,CST_CORRECT
78,1,4984,2021-07-15 14:45:00,15921.1,25.694195314003082,40.19999999999891,180.95000000000073,CST_CORRECT
79,-1,5011,2021-07-19 15:15:00,15757.9,31.378848535352393,179.29999999999927,12.550000000001091,TREND_CONTINUED
79,-1,5018,2021-07-20 12:15:00,15638.25,37.84030477364017,20.75,132.20000000000073,CST_CORRECT
80,1,5029,2021-07-22 11:15:00,15808.95,38.04379113636494,90.54999999999927,106.95000000000073,CST_CORRECT
80,1,5038,2021-07-23 09:15:00,15787.95,37.77924015306685,111.54999999999927,85.95000000000073,TREND_CONTINUED
80,1,5048,2021-07-23 14:15:00,15879.9,35.46782562028428,14.100000000000364,177.89999999999964,CST_CORRECT
80,1,5055,2021-07-26 11:15:00,15851.95,36.481789928790704,29.349999999998545,149.95000000000073,CST_CORRECT
81,-1,5080,2021-07-28 10:45:00,15587.9,44.49237267629286,13.149999999999636,197.5,CST_CORRECT
82,1,5095,2021-07-29 11:45:00,15785.5,39.6725438465844,915.75,39.649999999999636,TREND_CONTINUED
82,1,5099,2021-07-29 13:45:00,15796.15,36.80077624782635,905.1000000000004,50.29999999999927,TREND_CONTINUED
82,1,5106,2021-07-30 10:45:00,15805.7,34.88518371030926,895.5499999999993,59.850000000000364,TREND_CONTINUED
82,1,5113,2021-07-30 14:15:00,15829.65,31.671585695073283,871.6000000000004,83.79999999999927,TREND_CONTINUED
82,1,5126,2021-08-02 14:15:00,15846.85,29.85347725885274,854.3999999999996,6.300000000001091,TREND_CONTINUED
82,1,5133,2021-08-03 11:15:00,15994.9,30.22951594300979,706.3500000000004,7.350000000000364,TREND_CONTINUED
82,1,5138,2021-08-03 13:45:00,16030.15,27.960830686516218,671.1000000000004,1.5,TREND_CONTINUED
82,1,5143,2021-08-04 09:45:00,16251.75,35.01070741072559,449.5,88.95000000000073,TREND_CONTINUED
82,1,5146,2021-08-04 11:15:00,16233.35,34.77517646969059,467.89999999999964,70.55000000000109,TREND_CONTINUED
82,1,5154,2021-08-04 15:15:00,16253.0,33.26670482122839,448.25,90.20000000000073,TREND_CONTINUED
82,1,5165,2021-08-05 14:15:00,16319.5,34.43070317898861,381.75,156.70000000000073,TREND_CONTINUED
82,1,5198,2021-08-10 11:15:00,16347.75,36.79277717373045,353.5,184.95000000000073,TREND_CONTINUED
82,1,5201,2021-08-10 12:45:00,16329.65,34.598042046198394,371.60000000000036,166.85000000000036,TREND_CONTINUED
82,1,5227,2021-08-12 12:45:00,16352.05,35.684324612903204,349.2000000000007,13.649999999999636,TREND_CONTINUED
82,1,5238,2021-08-13 11:45:00,16489.25,32.86326167971934,212.0,21.200000000000728,TREND_CONTINUED
82,1,5245,2021-08-13 15:15:00,16519.5,32.21474701370084,181.75,38.0,TREND_CONTINUED
82,1,5250,2021-08-16 11:15:00,16555.1,34.943348828504234,146.15000000000146,59.29999999999927,TREND_CONTINUED
82,1,5258,2021-08-16 15:15:00,16547.05,31.767212426191886,154.20000000000073,51.25,TREND_CONTINUED
82,1,5276,2021-08-18 11:15:00,16663.1,35.84434040835041,7.80000000000291,125.69999999999709,CST_CORRECT
83,1,5357,2021-08-27 12:45:00,16699.7,33.603111736074545,1092.9500000000007,17.450000000000728,TREND_CONTINUED
83,1,5367,2021-08-30 11:15:00,16851.3,35.33981017830564,941.3500000000022,3.149999999997817,TREND_CONTINUED
83,1,5373,2021-08-30 14:15:00,16906.2,31.16287124972767,886.4500000000007,10.450000000000728,TREND_CONTINUED
83,1,5375,2021-08-30 15:15:00,16938.7,30.992513605195096,853.9500000000007,22.0,TREND_CONTINUED
83,1,5384,2021-08-31 13:15:00,17035.85,35.0277411203244,756.8000000000029,18.149999999997817,TREND_CONTINUED
83,1,5390,2021-09-01 09:45:00,17200.3,39.08445736459024,592.3500000000022,144.54999999999927,TREND_CONTINUED
83,1,5410,2021-09-02 13:15:00,17170.3,35.98072105422083,622.3500000000022,0.25,TREND_CONTINUED
83,1,5415,2021-09-03 09:15:00,17274.3,36.639514466833035,518.3500000000022,61.75,TREND_CONTINUED
83,1,5425,2021-09-03 14:15:00,17282.8,40.46290676853394,509.8500000000022,28.299999999999272,TREND_CONTINUED
83,1,5430,2021-09-06 10:15:00,17363.5,43.463135022691425,429.15000000000146,109.0,TREND_CONTINUED
83,1,5450,2021-09-07 13:45:00,17411.05,40.92505956341597,381.6000000000022,156.54999999999927,TREND_CONTINUED
83,1,5472,2021-09-09 11:45:00,17347.6,38.725824609004334,445.0500000000029,77.94999999999709,TREND_CONTINUED
83,1,5497,2021-09-14 11:15:00,17412.7,33.02896893548804,379.9500000000007,45.54999999999927,TREND_CONTINUED
83,1,5511,2021-09-15 11:45:00,17468.05,28.90303481330947,324.6000000000022,4.549999999999272,TREND_CONTINUED
83,1,5517,2021-09-15 14:45:00,17513.15,28.03597490496042,279.5,1.3500000000021828,TREND_CONTINUED
83,1,5528,2021-09-16 13:45:00,17607.85,28.944512416678,184.8000000000029,19.44999999999709,TREND_CONTINUED
83,1,5530,2021-09-16 14:45:00,17625.5,28.78198405140858,167.15000000000146,37.099999999998545,TREND_CONTINUED
83,1,5536,2021-09-17 11:15:00,17658.25,36.493029793083,53.349999999998545,69.84999999999854,CST_CORRECT
84,-1,5558,2021-09-21 09:15:00,17463.75,56.58846983005386,137.25,146.54999999999927,CST_CORRECT
84,-1,5563,2021-09-21 11:45:00,17381.35,59.078853719869485,13.899999999997817,228.95000000000073,CST_CORRECT
85,1,5588,2021-09-23 11:15:00,17723.1,48.44631092770561,224.35000000000218,48.14999999999782,TREND_CONTINUED
85,1,5590,2021-09-23 12:15:00,17765.8,46.96978315438161,181.65000000000146,90.84999999999854,TREND_CONTINUED
85,1,5596,2021-09-23 15:15:00,17826.3,43.899741304966106,121.15000000000146,151.34999999999854,CST_CORRECT
85,1,5602,2021-09-24 11:45:00,17880.2,47.393416242036174,63.14999999999782,205.25,CST_CORRECT
86,-1,5633,2021-09-28 14:15:00,17635.55,52.67112154972533,182.39999999999782,145.5,TREND_CONTINUED
86,-1,5659,2021-09-30 14:15:00,17636.45,52.59450394039078,183.29999999999927,113.64999999999782,TREND_CONTINUED
86,-1,5664,2021-10-01 10:15:00,17518.4,56.04183521887682,61.0,231.6999999999971,CST_CORRECT
86,-1,5670,2021-10-01 13:15:00,17489.9,52.26543023215551,5.350000000002183,260.1999999999971,CST_CORRECT
87,1,5700,2021-10-05 15:15:00,17829.3,38.191684521060246,55.20000000000073,160.29999999999927,CST_CORRECT
87,1,5708,2021-10-06 12:45:00,17775.9,40.657757751392886,11.399999999997817,106.90000000000146,CST_CORRECT
88,-1,5714,2021-10-07 09:15:00,17817.9,52.80968879937046,37.35000000000218,39.599999999998545,NEUTRAL
89,1,5731,2021-10-08 11:15:00,17921.0,44.962233008921224,681.3499999999985,80.5,TREND_CONTINUED
89,1,5740,2021-10-11 09:15:00,17946.25,46.31441668054136,656.0999999999985,80.65000000000146,TREND_CONTINUED
89,1,5744,2021-10-11 11:15:00,18015.2,45.01687860966671,587.1499999999978,149.60000000000218,TREND_CONTINUED
89,1,5749,2021-10-11 13:45:00,18013.75,43.462139403734895,588.5999999999985,148.15000000000146,TREND_CONTINUED
89,1,5768,2021-10-13 10:15:00,18126.25,44.424045447290965,476.09999999999854,19.299999999999272,TREND_CONTINUED
89,1,5772,2021-10-13 12:15:00,18141.55,41.68431914462887,460.7999999999993,4.649999999997817,TREND_CONTINUED
89,1,5775,2021-10-13 13:45:00,18163.4,40.62018714577578,438.9499999999971,12.75,TREND_CONTINUED
89,1,5785,2021-10-14 12:15:00,18295.9,38.25952367131296,306.4499999999971,46.75,TREND_CONTINUED
89,1,5792,2021-10-18 09:15:00,18471.95,43.533797042563336,130.39999999999782,144.54999999999927,CST_CORRECT
89,1,5799,2021-10-18 12:45:00,18492.15,40.974004345509016,110.19999999999709,164.75,CST_CORRECT
89,1,5814,2021-10-19 13:45:00,18514.4,50.345653556823265,23.349999999998545,187.0,CST_CORRECT
90,-1,5826,2021-10-20 13:15:00,18285.3,60.880518298139535,670.0,97.40000000000146,TREND_CONTINUED
90,-1,5829,2021-10-20 14:45:00,18260.9,59.65198103715747,645.6000000000022,121.79999999999927,TREND_CONTINUED
90,-1,5836,2021-10-21 11:45:00,18163.55,62.73611691961857,548.25,177.20000000000073,TREND_CONTINUED
90,-1,5841,2021-10-21 14:15:00,18141.9,63.83051236802906,526.6000000000022,198.84999999999854,TREND_CONTINUED
90,-1,5860,2021-10-25 10:45:00,18115.75,73.39588514005816,500.4500000000007,225.0,TREND_CONTINUED
90,-1,5899,2021-10-28 10:45:00,18038.1,57.66030931893478,422.7999999999993,47.650000000001455,TREND_CONTINUED
90,-1,5908,2021-10-28 15:15:00,17862.9,58.19347419891507,247.60000000000218,177.29999999999927,TREND_CONTINUED
90,-1,5921,2021-10-29 15:15:00,17708.8,78.59801476727782,9.799999999999272,331.40000000000146,CST_CORRECT
90,-1,5957,2021-11-03 13:45:00,17858.55,57.77925425742792,100.29999999999927,181.65000000000146,CST_CORRECT
91,1,5974,2021-11-08 14:45:00,18063.5,59.702834414382735,146.09999999999854,264.0,CST_CORRECT
91,1,5977,2021-11-09 09:45:00,18055.1,58.20520195605898,154.5,255.59999999999854,CST_CORRECT
91,1,6026,2021-11-12 14:45:00,18096.95,44.9958806232267,112.64999999999782,188.15000000000146,CST_CORRECT
92,-1,6070,2021-11-18 10:45:00,17764.6,49.995842577350174,980.6499999999978,67.80000000000291,TREND_CONTINUED
92,-1,6074,2021-11-18 12:45:00,17745.2,48.71981742368691,961.25,87.20000000000073,TREND_CONTINUED
92,-1,6086,2021-11-22 12:15:00,17485.65,61.425177266152666,701.7000000000007,114.69999999999709,TREND_CONTINUED
92,-1,6091,2021-11-22 14:45:00,17395.4,64.90800165120515,611.4500000000007,204.9499999999971,TREND_CONTINUED
92,-1,6119,2021-11-25 09:15:00,17419.45,61.21140553263507,635.5,144.39999999999782,TREND_CONTINUED
92,-1,6136,2021-11-26 11:15:00,17202.35,71.41869931699748,418.3999999999978,138.15000000000146,TREND_CONTINUED
92,-1,6145,2021-11-29 09:15:00,16987.6,81.61339873801879,53.54999999999927,352.90000000000146,CST_CORRECT
92,-1,6171,2021-12-01 09:15:00,17123.55,93.07159636182216,58.79999999999927,216.95000000000073,CST_CORRECT
93,1,6197,2021-12-03 09:15:00,17421.25,62.11571096943,36.29999999999927,325.90000000000146,CST_CORRECT
94,-1,6217,2021-12-06 12:45:00,17060.15,56.9178214884333,166.5500000000029,114.64999999999782,TREND_CONTINUED
94,-1,6222,2021-12-06 15:15:00,16909.3,56.16668682116043,-79.45000000000073,265.5,CST_CORRECT
95,1,6234,2021-12-07 14:45:00,17175.55,53.316217874669576,463.2999999999993,5.549999999999272,TREND_CONTINUED
95,1,6240,2021-12-08 11:15:00,17399.8,57.04155493961114,239.04999999999927,27.450000000000728,TREND_CONTINUED
