label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1005,21.77,-33.26,0.655,1.233,713,32.9,48.1,38.44,-11.32,12.618,16,73.3,18.73,-31.78,24.84,-33.26,1880,516,93,1014,1945,713,53,2930,2.44,0,0.0,0.0,0,9.117416e+06,7.896154e+06,1.221262e+06,2.565,549711.0,0.425,5.319,33.0,77780436.0,38.9,38.9,1.2122649865367453e+22,5.06323987899351e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1006,21.8,-33.26,0.655,1.237,698,32.2,47.9,38.74,-11.19,12.701,15,73.19,18.85,-31.78,24.83,-33.26,1880,496,93,965,2008,698,52,2946,2.4,0,0.0,0.0,0,9.175802e+06,7.19336e+06,1.982444e+06,2.461,547680.0,0.42,5.448,33.1,78187625.0,39.6,39.6,7.051673246141939e+21,3.089938844431155e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1007,21.43,-33.26,0.644,1.215,714,32.9,47.9,38.18,-11.31,12.392,16,73.3,18.73,-31.78,24.14,-33.26,1880,534,93,1102,1859,714,56,2929,2.58,0,0.0,0.0,0,8.517856e+06,7.321972e+06,1.195884e+06,2.577,549300.0,0.413,5.03,31.9,73076178.0,39.2,39.2,4.412363172844434e+21,1.842900888243405e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1008,21.56,-33.26,0.648,1.222,710,32.7,48.2,37.99,-11.17,12.508,16,73.11,18.85,-31.78,24.33,-33.26,1880,526,93,1075,1887,710,53,2928,2.44,0,0.0,0.0,0,9.607064e+06,8.373058e+06,1.234006e+06,2.564,554048.0,0.409,5.822,32.8,75603452.0,35.5,35.5,1.1235144627099965e+22,5.567717718150349e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1009,21.53,-35.58,0.605,1.225,715,33.0,47.7,38.25,-11.35,12.303,16,73.3,18.73,-31.78,24.33,-35.58,1880,515,93,1019,1941,715,56,2929,2.58,0,0.0,0.0,0,9.034652e+06,7.197163e+06,1.83749e+06,2.575,535991.0,0.431,5.389,33.3,74698616.0,40.7,40.7,2.3798377140413446e+21,1.0428109727727616e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1010,21.7,-36.21,0.599,1.227,707,32.6,47.8,38.51,-11.27,12.528,16,73.1,18.84,-31.78,24.63,-36.21,1880,497,93,969,1994,707,51,2938,2.35,0,0.0,0.0,0,8.539168e+06,6.681737e+06,1.857431e+06,2.519,528829.0,0.397,5.009,31.5,76386644.0,45.1,45.1,3.151800007643898e+21,1.1878235642003456e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1011,21.69,-36.21,0.599,1.222,710,32.7,47.2,39.03,-11.21,12.496,16,73.17,18.85,-31.78,24.6,-36.21,1880,514,93,1001,1966,710,58,2935,2.67,0,0.0,0.0,0,8.231486e+06,6.448627e+06,1.782859e+06,2.533,529649.0,0.398,5.248,31.1,75931357.0,45.0,45.0,2.555812773256103e+21,9632114848825344.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1012,21.58,-33.26,0.649,1.229,711,32.8,48.0,38.38,-11.25,12.551,16,73.12,18.84,-31.78,24.37,-33.26,1880,524,93,1052,1908,711,52,2932,2.4,0,0.0,0.0,0,8.910946e+06,7.666514e+06,1.244433e+06,2.55,554904.0,0.425,5.812,33.5,75124281.0,39.2,39.2,6.812716190563335e+21,2.845445683622707e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1013,21.79,-33.26,0.655,1.238,707,32.6,48.5,38.19,-11.34,12.688,16,73.23,18.84,-31.78,24.82,-33.26,1880,527,93,1036,1929,707,53,2936,2.44,0,0.0,0.0,0,9.621346e+06,8.376914e+06,1.244433e+06,2.515,550804.0,0.424,5.626,33.9,78577738.0,33.2,33.2,1.999447138785002e+22,9.908523052616909e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1014,21.74,-33.26,0.654,1.235,705,32.5,47.8,38.51,-11.17,12.579,16,73.3,18.84,-31.78,24.71,-33.26,1880,517,93,1018,1950,705,54,2940,2.49,0,0.0,0.0,0,9.320322e+06,7.315002e+06,2.00532e+06,2.54,551234.0,0.416,5.605,33.0,77631315.0,40.7,40.7,6.546980731600385e+21,2.868795273327411e+16
