underlying,timeframe,atr_period,multiplier,label,n_flips,flips_per_month,avg_trend_bars,avg_trend_cal_days,median_trend_cal_days,pct_bars_long,pct_bars_short,dominant_direction_pct,mean_mae_pts,mean_mfe_pts,mfe_mae_ratio,weekly_alignment_pct,total_bars,calendar_days_span,passed_gates
BANKNIFTY,30min,30,4.0,BANKNIFTY_30min_p30_m4.0,121,4.884532493368701,44.54545454545455,5.556301652892562,4.145833333333333,0.5635460732021336,0.43093617803935996,0.5635460732021336,542.606669679752,887.3388429752064,1.635326088967753,0.4628099173553719,5437,754,1
BANKNIFTY,30min,30,5.0,BANKNIFTY_30min_p30_m5.0,89,3.592755305039788,60.61797752808989,7.652621722846441,5.1875,0.5442339525473606,0.4502482986941328,0.5442339525473606,667.4039501404493,1031.5826018258426,1.5456645133861662,0.5393258426966292,5437,754,1
BANKNIFTY,30min,50,1.5,BANKNIFTY_30min_p50_m1.5,355,14.330653183023873,15.107042253521128,1.6416666666666668,0.9166666666666666,0.5271289313959905,0.46367482067316534,0.5271289313959905,325.91368838028166,485.68857394366205,1.490236805816368,0.10704225352112676,5437,754,0
BANKNIFTY,30min,50,2.0,BANKNIFTY_30min_p50_m2.0,251,10.132377320954907,21.366533864541832,2.4562583001328018,1.1666666666666667,0.5504874011403348,0.44031635092882104,0.5504874011403348,377.1494241782868,601.1661198954182,1.593973320270095,0.19123505976095617,5437,754,0
BANKNIFTY,30min,50,2.5,BANKNIFTY_30min_p50_m2.5,195,7.8717672413793105,27.533333333333335,3.302991452991453,2.0625,0.5591318741953283,0.4316718778738275,0.5591318741953283,413.9940865384616,701.8143830128207,1.6952280378710665,0.24615384615384617,5437,754,1
BANKNIFTY,30min,50,3.0,BANKNIFTY_30min_p50_m3.0,159,6.418517904509284,33.76729559748428,4.171907756813418,3.0416666666666665,0.5819385690638219,0.4088651830053338,0.5819385690638219,432.00917354559755,806.8562794811319,1.867683208805681,0.32075471698113206,5437,754,1
BANKNIFTY,30min,50,3.5,BANKNIFTY_30min_p50_m3.5,131,5.288212864721485,40.98473282442748,5.1577608142493645,3.7916666666666665,0.585065293360309,0.4057384587088468,0.585065293360309,482.1966304866415,892.0308623568698,1.849931762187173,0.3816793893129771,5437,754,1
BANKNIFTY,30min,50,4.0,BANKNIFTY_30min_p50_m4.0,119,4.803796419098143,45.12605042016807,5.575105042016807,4.041666666666667,0.5657531727055362,0.4250505793636196,0.5657531727055362,543.932799369748,906.0693736869745,1.6657744757014694,0.46218487394957986,5437,754,1
BANKNIFTY,30min,50,5.0,BANKNIFTY_30min_p50_m5.0,85,3.4312831564986737,63.23529411764706,8.141176470588235,5.958333333333333,0.5537980503954386,0.4370057016737171,0.5537980503954386,631.9624724264703,1117.1329136029412,1.7677203352180397,0.5294117647058824,5437,754,1
BANKNIFTY,60min,7,1.5,BANKNIFTY_60min_p7_m1.5,234,9.756678082191781,14.64102564102564,2.621972934472935,1.9166666666666667,0.5330037801686537,0.46496074440244256,0.5330037801686537,409.1412092681624,643.0728165064103,1.5717625160679491,0.18376068376068377,3439,730,0
BANKNIFTY,60min,7,2.0,BANKNIFTY_60min_p7_m2.0,178,7.421746575342466,19.247191011235955,3.601357677902622,2.9583333333333335,0.5833091014829892,0.414655423088107,0.5833091014829892,451.44599280196627,749.7196936446629,1.6607073838255089,0.25280898876404495,3439,730,1
BANKNIFTY,60min,7,2.5,BANKNIFTY_60min_p7_m2.5,136,5.67054794520548,25.191176470588236,4.879289215686274,3.5,0.5641174760104681,0.4338470485606281,0.5641174760104681,499.6095760569853,877.1293370863971,1.7556295537985285,0.375,3439,730,1
BANKNIFTY,60min,7,3.0,BANKNIFTY_60min_p7_m3.0,114,4.753253424657535,30.05263157894737,5.930921052631579,4.083333333333333,0.5577202675196278,0.44024425705146847,0.5577202675196278,534.1021792763158,949.8096559758771,1.7783294898044153,0.4298245614035088,3439,730,1
BANKNIFTY,60min,7,3.5,BANKNIFTY_60min_p7_m3.5,94,3.9193493150684935,36.4468085106383,7.214982269503544,5.4375,0.5164291945332946,0.4815353300378017,0.5164291945332946,600.9035904255319,1028.8500249335107,1.7121715385406953,0.5319148936170213,3439,730,1
BANKNIFTY,60min,7,4.0,BANKNIFTY_60min_p7_m4.0,78,3.2522260273972603,43.92307692307692,8.825854700854702,7.083333333333334,0.5079965106135504,0.4899680139575458,0.5079965106135504,657.8692407852565,1148.2031750801282,1.7453364649023435,0.5769230769230769,3439,730,1
BANKNIFTY,60min,7,5.0,BANKNIFTY_60min_p7_m5.0,60,2.5017123287671232,57.1,11.438194444444445,10.0,0.4914219249781913,0.5065425995929049,0.5065425995929049,809.4949869791667,1249.2640625,1.543263494641198,0.75,3439,730,1
BANKNIFTY,60min,10,1.5,BANKNIFTY_60min_p10_m1.5,226,9.423116438356166,15.146017699115044,2.730825958702065,1.9791666666666665,0.5399825530677522,0.4571096248909567,0.5399825530677522,404.22716745022126,668.9019634955753,1.6547674608682692,0.1902654867256637,3439,730,0
BANKNIFTY,60min,10,2.0,BANKNIFTY_60min_p10_m2.0,172,7.171575342465754,19.901162790697676,3.70203488372093,3.020833333333333,0.5795289328293108,0.4175632451293981,0.5795289328293108,450.06631540697674,780.4711346293604,1.7341247454247093,0.2558139534883721,3439,730,1
BANKNIFTY,60min,10,2.5,BANKNIFTY_60min_p10_m2.5,138,5.753938356164384,24.804347826086957,4.804045893719807,3.25,0.5865077057284094,0.4105844722302995,0.5865077057284094,496.2626811594203,875.9731657608696,1.7651401143328576,0.34782608695652173,3439,730,1
BANKNIFTY,60min,10,3.0,BANKNIFTY_60min_p10_m3.0,108,4.503082191780822,31.694444444444443,6.270833333333332,4.166666666666667,0.5565571387031114,0.44053503925559756,0.5565571387031114,551.3292100694445,989.2531828703703,1.7943057701328136,0.4537037037037037,3439,730,1
BANKNIFTY,60min,10,3.5,BANKNIFTY_60min_p10_m3.5,92,3.835958904109589,37.20652173913044,7.317028985507244,4.979166666666666,0.5289328293108462,0.46815934864786274,0.5289328293108462,605.8965268342391,1050.218070652174,1.7333290820125333,0.5,3439,730,1
BANKNIFTY,60min,10,4.0,BANKNIFTY_60min_p10_m4.0,70,2.918664383561644,48.9,9.814880952380951,7.916666666666666,0.5007269555103228,0.49636522244838616,0.5007269555103228,639.5622209821429,1251.6663504464286,1.9570673648051145,0.6428571428571429,3439,730,1
BANKNIFTY,60min,10,5.0,BANKNIFTY_60min_p10_m5.0,56,2.334931506849315,58.839285714285715,11.734375,10.041666666666666,0.5007269555103228,0.49636522244838616,0.5007269555103228,829.3087332589286,1161.3456333705358,1.4003779133095635,0.7857142857142857,3439,730,1
BANKNIFTY,60min,14,1.5,BANKNIFTY_60min_p14_m1.5,224,9.33972602739726,15.263392857142858,2.763020833333333,2.020833333333333,0.5481244547833672,0.44780459435882525,0.5481244547833672,404.8131103515625,675.022931780134,1.6674927627563891,0.19196428571428573,3439,730,0
BANKNIFTY,60min,14,2.0,BANKNIFTY_60min_p14_m2.0,164,6.838013698630138,20.847560975609756,3.9044715447154474,3.0416666666666665,0.5824367548706019,0.41349229427159057,0.5824367548706019,460.8889815167683,808.6337890625,1.7545088329109466,0.2682926829268293,3439,730,1
BANKNIFTY,60min,14,2.5,BANKNIFTY_60min_p14_m2.5,142,5.920719178082193,24.077464788732396,4.64231220657277,3.25,0.588252398953184,0.40767665018900845,0.588252398953184,493.3317011443662,860.6643375880282,1.744595645468499,0.3380281690140845,3439,730,1
BANKNIFTY,60min,14,3.0,BANKNIFTY_60min_p14_m3.0,114,4.753253424657535,29.99122807017544,5.907163742690059,4.145833333333334,0.5821459726664728,0.4137830764757197,0.5821459726664728,570.0614720394736,943.2845737390351,1.6547067641044118,0.43859649122807015,3439,730,1
BANKNIFTY,60min,14,3.5,BANKNIFTY_60min_p14_m3.5,90,3.7525684931506853,37.98888888888889,7.527777777777778,5.0,0.5510322768246584,0.44489677231753416,0.5510322768246584,622.4582465277778,1065.5372395833333,1.7118212274110867,0.5111111111111111,3439,730,1
BANKNIFTY,60min,14,4.0,BANKNIFTY_60min_p14_m4.0,70,2.918664383561644,48.84285714285714,9.865476190476189,7.520833333333334,0.5295143937191044,0.46641465542308813,0.5295143937191044,648.2558035714286,1265.8376674107142,1.9526823523011265,0.6714285714285714,3439,730,1
BANKNIFTY,60min,14,5.0,BANKNIFTY_60min_p14_m5.0,54,2.251541095890411,60.94444444444444,12.217592592592593,10.145833333333332,0.5050886885722594,0.49084036056993313,0.5050886885722594,834.5533854166666,1194.005642361111,1.4307121188717977,0.7962962962962963,3439,730,1
BANKNIFTY,60min,21,1.5,BANKNIFTY_60min_p21_m1.5,224,9.33972602739726,15.232142857142858,2.768787202380952,2.020833333333333,0.542018028496656,0.45187554521663276,0.542018028496656,416.76621791294644,675.955078125,1.6219046771832946,0.19642857142857142,3439,730,0
BANKNIFTY,60min,21,2.0,BANKNIFTY_60min_p21_m2.0,166,6.921404109589042,20.55421686746988,3.8697289156626504,3.020833333333333,0.582727537074731,0.4111660366385577,0.582727537074731,454.15752070783134,806.156626506024,1.775059510738876,0.26506024096385544,3439,730,1
BANKNIFTY,60min,21,2.5,BANKNIFTY_60min_p21_m2.5,138,5.753938356164384,24.72463768115942,4.791364734299517,3.520833333333333,0.5885431811573132,0.40535039255597555,0.5885431811573132,502.18404664855075,889.7821841032609,1.771824871860112,0.35507246376811596,3439,730,1
BANKNIFTY,60min,21,3.0,BANKNIFTY_60min_p21_m3.0,116,4.836643835616439,29.413793103448278,5.737068965517242,4.0625,0.6080255888339634,0.3858679848793254,0.6080255888339634,593.0328327047414,930.4047346443965,1.5688924513689202,0.4396551724137931,3439,730,1
BANKNIFTY,60min,21,3.5,BANKNIFTY_60min_p21_m3.5,84,3.502397260273973,40.61904761904762,8.056547619047617,5.375,0.5658621692352428,0.42803140447804594,0.5658621692352428,633.3275204613095,1140.7534877232142,1.8012062493231,0.5,3439,730,1
BANKNIFTY,60min,21,4.0,BANKNIFTY_60min_p21_m4.0,68,2.83527397260274,50.1764705882353,10.102328431372548,7.916666666666666,0.5440535039255597,0.449840069787729,0.5440535039255597,655.1197150735294,1307.949276194853,1.9965042206798054,0.6617647058823529,3439,730,1
BANKNIFTY,60min,21,5.0,BANKNIFTY_60min_p21_m5.0,54,2.251541095890411,60.833333333333336,12.160493827160495,10.041666666666666,0.5196277987787148,0.474265774934574,0.5196277987787148,780.8422309027778,1276.176070601852,1.634358414665136,0.7592592592592593,3439,730,1
BANKNIFTY,60min,30,1.5,BANKNIFTY_60min_p30_m1.5,236,9.840068493150685,14.419491525423728,2.593573446327684,1.9583333333333333,0.5574294853154987,0.4338470485606281,0.5574294853154987,418.4741128177966,647.3009633209746,1.546812439513574,0.1694915254237288,3439,730,0
BANKNIFTY,60min,30,2.0,BANKNIFTY_60min_p30_m2.0,170,7.0881849315068495,20.01764705882353,3.739460784313725,2.9583333333333335,0.57981971503344,0.4114568188426868,0.57981971503344,464.4865119485294,789.5846737132352,1.6999087237235653,0.25882352941176473,3439,730,1
BANKNIFTY,60min,30,2.5,BANKNIFTY_60min_p30_m2.5,136,5.67054794520548,25.022058823529413,4.848039215686275,3.25,0.5859261413201512,0.40535039255597555,0.5859261413201512,497.4908088235294,904.6749482996323,1.8184757029763334,0.35294117647058826,3439,730,1
BANKNIFTY,60min,30,3.0,BANKNIFTY_60min_p30_m3.0,118,4.920034246575343,28.838983050847457,5.55861581920904,4.041666666666667,0.6059901134050596,0.38528642047106715,0.6059901134050596,595.7610897775423,915.768173993644,1.5371399537616541,0.423728813559322,3439,730,1
BANKNIFTY,60min,30,3.5,BANKNIFTY_60min_p30_m3.5,84,3.502397260273973,40.51190476190476,7.9995039682539675,6.041666666666666,0.5673160802558883,0.42396045362023843,0.5673160802558883,634.931640625,1147.623744419643,1.8074760666990393,0.5238095238095238,3439,730,1
BANKNIFTY,60min,30,4.0,BANKNIFTY_60min_p30_m4.0,70,2.918664383561644,48.614285714285714,9.701190476190476,7.541666666666666,0.5434719395173015,0.44780459435882525,0.5434719395173015,675.5206473214286,1273.6171875,1.885386024172823,0.6428571428571429,3439,730,1
BANKNIFTY,60min,30,5.0,BANKNIFTY_60min_p30_m5.0,56,2.334931506849315,60.767857142857146,12.122023809523808,9.041666666666668,0.5460889793544635,0.44518755452166325,0.5460889793544635,792.1639927455357,1375.8946010044642,1.7368810165629915,0.75,3439,730,1
BANKNIFTY,60min,50,1.5,BANKNIFTY_60min_p50_m1.5,232,9.673287671232877,14.581896551724139,2.645833333333333,1.9583333333333333,0.5434719395173015,0.4419889502762431,0.5434719395173015,420.3654027478448,653.9449925915949,1.5556584540899105,0.1853448275862069,3439,730,0
BANKNIFTY,60min,50,2.0,BANKNIFTY_60min_p50_m2.0,178,7.421746575342466,19.00561797752809,3.5341760299625475,2.9583333333333335,0.5783658040127945,0.4070950857807502,0.5783658040127945,469.91803458567415,749.0844891151686,1.594074783223919,0.24719101123595505,3439,730,1
BANKNIFTY,60min,50,2.5,BANKNIFTY_60min_p50_m2.5,132,5.5037671232876715,25.62878787878788,5.009154040404041,3.8541666666666665,0.5867984879325385,0.3986624018610061,0.5867984879325385,505.9178503787879,928.5726503314394,1.8354217975036933,0.3712121212121212,3439,730,1
BANKNIFTY,60min,50,3.0,BANKNIFTY_60min_p50_m3.0,116,4.836643835616439,29.163793103448278,5.665229885057471,4.083333333333334,0.6036638557720267,0.3817970340215179,0.6036638557720267,603.2259226831897,924.7154162176724,1.5329503946124792,0.4396551724137931,3439,730,1
BANKNIFTY,60min,50,3.5,BANKNIFTY_60min_p50_m3.5,84,3.502397260273973,40.273809523809526,7.887896825396824,5.458333333333334,0.5693515556847921,0.41610933410875256,0.5693515556847921,644.1705729166666,1143.5225074404761,1.7751858832402896,0.5238095238095238,3439,730,1
BANKNIFTY,60min,50,4.0,BANKNIFTY_60min_p50_m4.0,74,3.085445205479452,45.71621621621622,9.094031531531531,6.9375,0.5603373073567898,0.42512358243675485,0.5603373073567898,683.1257918074324,1207.9891258445946,1.7683260394084446,0.6216216216216216,3439,730,1
BANKNIFTY,60min,50,5.0,BANKNIFTY_60min_p50_m5.0,56,2.334931506849315,60.410714285714285,12.071428571428571,9.104166666666666,0.5597557429485316,0.4257051468450131,0.5597557429485316,826.9559151785714,1353.5072544642858,1.636734473532379,0.75,3439,730,1
