underlying,timeframe,atr_period,multiplier,label,n_trades,raw_n_flips,filter_rate,trades_per_month,avg_entry_lag_bars,avg_trend_bars,avg_trend_cal_days,median_trend_cal_days,pct_in_market,pct_bars_long,pct_bars_short,dominant_direction_pct,mean_mae_pts,mean_mfe_pts,mfe_mae_ratio,weekly_alignment_pct,total_bars,calendar_days_span,passed_gates
NIFTY50,30min,14,2.5,NIFTY50_30min_p14_m2.5,188,209,0.1004784688995215,7.589190981432361,2.4603174603174605,25.48936170212766,3.16866134751773,2.0208333333333335,0.8813684016921096,0.48169946661762003,0.3996689350744896,0.48169946661762003,85.37982047872367,283.14865359042534,3.316341636733529,0.23404255319148937,5437,754,1
NIFTY50,30min,14,3.0,NIFTY50_30min_p14_m3.0,151,167,0.09580838323353291,6.095573607427056,2.8026315789473686,31.986754966887418,4.001793598233996,3.0,0.8883575501195512,0.5076328857826007,0.3807246643369505,0.5076328857826007,92.91821709437097,316.4976717715231,3.4061961332090243,0.31125827814569534,5437,754,1
NIFTY50,30min,14,3.5,NIFTY50_30min_p14_m3.5,132,149,0.11409395973154357,5.328580901856764,2.5789473684210527,36.49242424242424,4.735953282828282,4.041666666666667,0.8859665256575318,0.5010115872723928,0.3849549383851389,0.5010115872723928,108.90227864583355,345.35417850378775,3.17123004952845,0.3939393939393939,5437,754,1
NIFTY50,30min,14,4.0,NIFTY50_30min_p14_m4.0,108,121,0.1074380165289256,4.35974801061008,3.669724770642202,44.379629629629626,5.730516975308643,4.84375,0.8815523266507265,0.47802096744528233,0.4035313592054442,0.47802096744528233,119.16158130787065,384.3610930266201,3.2255454216705077,0.4722222222222222,5437,754,1
NIFTY50,30min,14,5.0,NIFTY50_30min_p14_m5.0,75,81,0.07407407407407407,3.0276027851458887,4.355263157894737,66.04,8.565555555555557,6.083333333333333,0.910980320029428,0.45760529703880815,0.4533750229906198,0.45760529703880815,136.3939791666667,504.88798958333336,3.701688246563913,0.6133333333333333,5437,754,1
NIFTY50,30min,21,1.5,NIFTY50_30min_p21_m1.5,301,351,0.14245014245014243,12.150779177718833,1.9834437086092715,15.262458471760798,1.670750276854928,0.9583333333333334,0.8449512598859665,0.4759977929004966,0.36895346698546994,0.4759977929004966,59.015473162375464,215.1543137458472,3.645727166397032,0.10631229235880399,5437,754,0
NIFTY50,30min,21,2.0,NIFTY50_30min_p21_m2.0,245,277,0.1155234657039711,9.890169098143236,1.967479674796748,19.212244897959184,2.2200680272108846,1.1041666666666667,0.8657347802096744,0.5057936361964318,0.3599411440132426,0.5057936361964318,70.72145886479602,231.95263233418356,3.2798055365009695,0.14285714285714285,5437,754,0
NIFTY50,30min,21,2.5,NIFTY50_30min_p21_m2.5,185,205,0.09756097560975607,7.468086870026525,2.629032258064516,25.783783783783782,3.2070945945945946,2.0208333333333335,0.8773220526025381,0.49255103917601617,0.384771013426522,0.49255103917601617,86.50032305743264,289.77564611486474,3.3499949580820143,0.2594594594594595,5437,754,1
NIFTY50,30min,21,3.0,NIFTY50_30min_p21_m3.0,152,169,0.10059171597633132,6.135941644562334,2.9411764705882355,31.519736842105264,3.9765625,3.0208333333333335,0.8811844767334928,0.50708111090675,0.3741033658267427,0.50708111090675,86.05229749177634,323.3368523848684,3.7574458998699987,0.3223684210526316,5437,754,1
NIFTY50,30min,21,3.5,NIFTY50_30min_p21_m3.5,130,145,0.10344827586206895,5.247844827586207,2.801526717557252,36.92307692307692,4.787179487179486,4.020833333333333,0.8828398013610447,0.5111274599963215,0.3717123413647232,0.5111274599963215,107.61577524038483,350.5723137019229,3.2576294034851134,0.3769230769230769,5437,754,1
NIFTY50,30min,21,4.0,NIFTY50_30min_p21_m4.0,106,123,0.1382113821138211,4.279011936339523,2.9906542056074765,45.735849056603776,5.9748427672955975,4.916666666666666,0.8916681993746551,0.4916314143829318,0.4000367849917234,0.4916314143829318,120.92924528301921,401.88632443985824,3.323317891377685,0.49056603773584906,5437,754,1
NIFTY50,30min,21,5.0,NIFTY50_30min_p21_m5.0,74,79,0.06329113924050633,2.9872347480106103,4.093333333333334,67.08108108108108,8.782657657657657,6.0625,0.9130034945742137,0.48703329041750965,0.42597020415670406,0.48703329041750965,142.20062816722975,514.5581239442569,3.6185362229140785,0.6216216216216216,5437,754,1
NIFTY50,30min,30,1.5,NIFTY50_30min_p30_m1.5,300,353,0.15014164305949007,12.110411140583555,1.9069767441860466,15.273333333333333,1.673888888888889,0.9583333333333334,0.842744160382564,0.4767334927349641,0.36601066764759976,0.4767334927349641,59.89718359375008,210.675,3.517277230076352,0.09333333333333334,5437,754,0
NIFTY50,30min,30,2.0,NIFTY50_30min_p30_m2.0,245,275,0.10909090909090913,9.890169098143236,1.934959349593496,19.30204081632653,2.238265306122449,1.1041666666666667,0.8697811292992459,0.5068971859481332,0.36288394335111274,0.5068971859481332,70.04390943877554,235.6569260204081,3.3644170907735056,0.14285714285714285,5437,754,0
NIFTY50,30min,30,2.5,NIFTY50_30min_p30_m2.5,184,207,0.11111111111111116,7.427718832891247,2.091891891891892,26.331521739130434,3.2820425724637676,2.0833333333333335,0.8911164244988045,0.516645208754828,0.37447121574397646,0.516645208754828,84.27423785665785,291.3029530400814,3.4566073861808033,0.25,5437,754,1
NIFTY50,30min,30,3.0,NIFTY50_30min_p30_m3.0,157,173,0.09248554913294793,6.337781830238727,2.5949367088607596,30.78343949044586,3.888269639065817,2.9791666666666665,0.8889093249954019,0.5173809085892955,0.3715284164061063,0.5173809085892955,89.81117635350327,321.20477209394903,3.5764454395927725,0.2929936305732484,5437,754,1
