symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
BLUEJET,L180,0,2025-10-06,682.35,2026-03-30,327.25,52.04,180,0.698,0.805,4.420e-05,0.67,0.4,1,1,1.117,0.4722,0.4249,0,2026-06-19,21.68,2026-06-25,527.6,521.5,60,4.15,1,0,1,1,1,4,2.1,21.68,2026-06-29,527.0,22.68,0.2911,9.11,9.11,9.11,,,9.11,54,1,22.92,-3.44
BLUEJET,L250,0,2025-07-18,1008.43,2026-03-30,327.25,67.55,250,0.699,0.838,3.051e-05,0.665,0.552,1,1,1.055,0.4613,0.5304,0,2026-07-21,32.72,2026-07-31,626.25,624.05,60,3.75,1,0,1,1,1,8,2.25,34.16,2026-08-03,633.0,37.9,0.3879,-9.16,-9.16,-9.16,,,-9.16,29,1,2.34,-11.37
BLUEJET,VAR,0,2025-07-18,1008.43,2026-03-30,327.25,67.55,246,0.698,0.827,3.052e-05,0.665,0.561,1,1,1.062,0.4649,0.5263,0,2026-07-20,32.72,2026-07-31,626.25,624.05,60,3.75,1,0,1,1,1,9,2.25,34.16,2026-08-03,633.0,37.9,0.3846,-9.16,-9.16,-9.16,,,-9.16,29,1,2.34,-11.37
BLUESTARCO,L120,0,2025-03-24,2210.9,2025-05-30,1532.3,30.69,120,0.487,0.703,7.181e-05,0.578,0.492,1,0,0.687,0.2074,0.1818,0,2025-08-26,66.81,2026-02-04,1880.2,1854.6,60,3.07,1,0,1,1,0,110,3.43,67.2,2026-02-05,1893.2,14.96,0.4176,-6.46,-8.65,-20.03,2026-03-16,1804.1,-4.71,27,0,7.2,-24.35
BLUESTARCO,L180,0,2020-01-20,429.9,2020-04-03,220.25,48.77,180,0.402,0.752,4.616e-05,0.693,0.589,1,0,1.428,0.2047,0.11,1,2020-09-08,9.34,2020-11-27,405.9,392.1,60,4.71,1,0,1,1,1,57,6.93,7.81,2020-12-01,406.1,5.58,0.459,0.73,2.89,22.14,2021-01-28,368.0,-9.38,41,0,34.39,-13.57
BLUESTARCO,L250,0,2020-01-20,429.9,2020-04-03,220.25,48.77,250,0.333,0.701,3.408e-05,0.561,0.424,1,0,1.571,0.187,0.2402,1,2020-12-02,8.23,2020-12-03,406.0,405.9,60,6.27,1,1,1,1,1,1,5.3,8.53,2020-12-04,412.5,5.56,0.2026,4.36,-1.1,19.52,2021-01-28,368.0,-10.79,38,0,32.3,-14.91
BLUESTONE,L120,0,2025-10-24,743.8,2026-02-24,403.45,45.76,120,0.697,0.834,8.555e-05,0.623,0.6,1,1,1.78,0.4123,0.332,1,2026-04-22,17.62,2026-06-05,555.15,547.3,60,5.2,1,1,1,1,1,30,3.76,7.2,2026-06-08,545.95,25.36,0.5347,49.72,56.7,56.7,,,56.7,68,1,69.61,-9.1
BLUESTONE,L180,0,2025-10-09,761.25,2026-02-24,403.45,47.0,180,0.559,0.716,3.873e-05,0.613,0.617,1,0,1.369,-0.0283,-0.1554,0,2026-06-24,17.01,2026-07-21,728.65,626.3,60,61.52,1,1,1,1,1,18,19.37,22.4,2026-07-22,722.7,4.28,0.4223,18.38,18.38,18.38,,,18.38,37,1,28.13,-2.58
BLUESTONE,VAR,1,2025-10-09,761.25,2026-02-24,403.45,47.0,134,0.699,0.879,7.809e-05,0.636,0.59,1,1,1.664,-0.0555,0.1047,0,2026-04-28,19.51,2026-06-05,555.15,547.3,60,5.2,1,1,1,1,1,26,3.76,7.2,2026-06-08,545.95,27.07,0.4916,49.72,56.7,56.7,,,56.7,68,1,69.61,-9.1
BODALCHEM,L120,0,2020-02-17,82.94,2020-03-25,36.36,56.16,120,0.345,0.702,1.653e-04,0.527,0.4,1,0,1.924,0.2583,0.2011,1,2020-07-21,7.46,2020-12-01,71.0,70.81,60,4.51,1,0,1,1,0,93,0.84,3.15,2020-12-02,71.64,14.4,0.1827,0.14,41.43,49.02,2021-02-17,67.81,-5.35,54,0,107.2,-8.5
BODALCHEM,L250,0,2015-02-05,42.91,2015-06-12,24.54,42.81,250,0.438,0.702,3.162e-05,0.463,0.416,1,0,1.077,0.4659,0.3042,0,2016-01-06,2.61,2016-03-09,59.94,56.82,60,4.52,1,0,1,1,1,43,5.49,1.4,2016-03-10,60.08,-39.69,0.3689,50.07,75.6,114.11,2016-11-11,119.82,99.43,165,0,145.41,-9.35
BOMDYEING,L120,0,2007-01-04,157.84,2007-03-07,88.1,44.18,120,0.403,0.765,6.681e-05,0.668,0.4,1,0,1.009,0.1948,0.1681,0,2007-06-20,8.73,2007-07-04,124.04,119.15,60,3.49,1,0,1,1,0,10,4.38,8.66,2007-07-05,124.8,21.41,0.3311,6.7,12.65,-18.03,2007-08-10,109.94,-11.91,27,0,70.66,-23.08
BOMDYEING,L120,0,2013-05-08,88.4,2013-08-06,39.15,55.71,120,0.597,0.858,1.061e-04,0.689,0.425,1,1,1.236,0.5959,0.5502,1,2013-10-18,2.95,2013-10-22,67.9,64.95,60,3.7,1,0,1,1,0,2,4.54,4.66,2013-10-23,68.55,23.19,0.4666,-9.26,-3.43,-2.55,2014-01-16,65.5,-4.45,59,0,28.23,-29.25
BOMDYEING,L120,0,2018-08-31,270.55,2018-10-26,82.35,69.56,120,0.412,0.85,1.832e-04,0.683,0.717,1,1,4.448,0.3736,0.2956,1,2019-02-07,8.06,2019-03-12,129.45,127.7,60,10.97,1,1,1,1,1,22,11.59,9.88,2019-03-13,128.85,52.15,0.6161,-8.11,-32.09,-64.61,2019-04-30,112.55,-12.65,31,0,15.87,-67.56
BOMDYEING,L120,0,2019-05-27,135.55,2019-08-22,63.55,53.12,120,0.529,0.758,8.523e-05,0.696,0.575,1,0,1.81,0.3097,0.2705,1,2019-11-18,16.52,2020-01-13,91.95,91.0,60,5.55,1,1,1,1,0,39,4.02,9.31,2020-01-14,92.5,32.17,0.5444,-44.05,-18.7,-12.86,2020-02-03,83.5,-9.73,16,0,10.0,-61.08
BOMDYEING,L120,0,2020-01-30,97.95,2020-03-24,37.4,61.82,120,0.445,0.703,1.664e-04,0.6,0.45,1,0,0.563,0.4021,0.3142,0,2020-07-02,17.97,2020-11-24,73.35,70.6,60,9.05,1,1,1,1,0,102,5.69,6.44,2020-11-25,74.3,25.11,0.2751,2.36,1.95,11.78,2021-03-25,70.95,-4.51,83,0,51.82,-13.66
BOMDYEING,L120,0,2024-12-09,221.13,2025-03-03,123.43,44.18,120,0.521,0.935,8.258e-05,0.698,0.642,1,1,1.047,0.2236,0.1495,0,2025-05-29,13.65,2025-06-11,161.77,155.27,60,4.52,1,0,1,1,0,9,5.32,21.45,2025-06-12,162.5,26.84,0.7682,9.06,-13.53,-18.12,2025-08-01,164.42,1.18,37,0,21.08,-43.38
BOMDYEING,L180,0,2006-11-24,164.19,2007-03-07,88.1,46.34,180,0.441,0.704,2.943e-05,0.676,0.4,1,0,0.659,0.2148,0.1379,0,2007-07-31,16.98,2007-09-19,133.76,129.89,60,3.29,1,0,1,1,1,35,2.98,10.38,2007-09-20,135.0,18.53,0.2863,8.95,-1.64,-28.41,2008-01-21,158.21,17.19,85,0,57.76,-35.87
BOMDYEING,L180,0,2008-09-30,74.56,2009-03-09,22.73,69.51,180,0.587,0.744,1.056e-04,0.443,0.639,1,0,2.057,0.4369,0.4536,1,2009-07-01,16.96,2009-09-17,80.11,76.81,60,4.72,1,0,1,1,0,56,4.38,10.54,2009-09-18,73.72,-7.44,0.4564,7.31,50.84,75.73,2009-11-03,70.94,-3.77,27,0,87.87,-7.08
BOMDYEING,L180,0,2010-11-10,128.37,2011-02-11,59.5,53.65,180,0.369,0.809,3.509e-05,0.698,0.683,1,1,1.072,0.3397,0.2706,0,2011-07-26,10.69,2012-01-18,87.13,87.07,60,8.35,1,1,1,1,1,117,9.3,5.43,2012-01-19,88.67,32.13,0.4744,27.43,22.25,41.48,2012-04-24,102.41,15.5,64,0,57.78,-13.3
BOMDYEING,L180,0,2015-12-28,66.95,2016-02-29,40.0,40.25,180,0.425,0.73,2.840e-05,0.7,0.594,1,0,0.924,0.2764,0.2492,0,2016-08-01,5.01,2016-09-08,50.05,49.35,60,14.8,1,1,1,1,0,26,7.63,3.03,2016-09-09,50.25,25.24,0.4992,-6.67,17.91,216.62,2016-11-08,53.15,5.77,39,0,221.09,-17.21
BOMDYEING,L180,0,2019-05-27,135.55,2019-08-22,63.55,53.12,180,0.436,0.733,3.674e-05,0.695,0.594,1,0,1.56,0.306,0.3048,1,2020-01-21,21.34,2020-01-27,92.2,91.95,60,3.95,1,0,1,1,0,4,3.6,28.97,2020-01-28,93.0,31.98,0.471,-43.87,-26.83,-19.62,2020-02-03,83.5,-10.22,6,0,9.41,-61.29
BOMDYEING,L180,0,2024-10-18,249.63,2025-03-03,123.43,50.55,180,0.542,0.876,4.275e-05,0.699,0.611,1,1,0.889,0.2958,0.2617,0,2025-07-03,15.21,2025-07-15,168.86,168.6,60,3.68,1,0,1,1,1,8,7.29,12.94,2025-07-16,168.8,32.36,0.6503,3.89,-24.53,-26.91,2025-08-01,164.42,-2.59,13,0,16.56,-45.5
BOMDYEING,L250,0,2013-01-21,127.0,2013-08-06,39.15,69.17,250,0.558,0.804,3.621e-05,0.632,0.496,1,1,1.484,0.3154,0.4439,1,2014-01-17,9.77,2014-04-17,66.2,64.9,60,3.28,1,0,1,1,0,60,3.44,8.67,2014-04-21,66.3,47.87,0.4342,5.58,-3.24,-2.79,2014-05-02,56.85,-14.25,8,0,32.58,-18.1
BOMDYEING,L250,0,2015-10-15,71.09,2016-02-29,40.0,43.73,250,0.43,0.739,1.649e-05,0.697,0.592,1,0,1.145,0.4206,0.2781,0,2016-09-28,14.58,2017-02-03,58.9,55.75,60,3.88,1,0,1,1,0,87,6.22,4.57,2017-02-06,59.0,17.15,0.5301,42.71,41.69,299.66,2017-05-19,77.15,30.76,70,0,416.78,-6.95
BOMDYEING,L250,0,2024-10-18,249.63,2025-03-03,123.43,50.55,250,0.53,0.7,2.055e-05,0.68,0.492,1,0,0.885,0.3117,0.3068,0,2025-08-22,24.56,2025-09-10,188.22,188.19,60,4.39,1,0,1,1,1,12,7.1,21.0,2025-09-11,191.0,24.6,0.3808,-32.77,-42.52,-41.36,2025-09-29,165.42,-13.39,13,0,2.33,-51.83
BOMDYEING,VAR,0,2006-11-24,164.19,2007-03-07,88.1,46.34,154,0.444,0.763,3.900e-05,0.7,0.468,1,0,0.71,0.2447,0.1431,0,2007-07-10,10.13,2007-09-19,133.76,129.89,60,3.29,1,0,1,1,1,50,2.98,10.38,2007-09-20,135.0,18.53,0.4221,8.95,-1.64,-28.41,2008-01-21,158.21,17.19,85,0,57.76,-35.87
BOMDYEING,VAR,0,2013-01-21,127.0,2013-08-06,39.15,69.17,247,0.553,0.793,3.667e-05,0.627,0.502,1,0,1.511,0.3154,0.4439,1,2014-01-17,9.77,2014-04-17,66.2,64.9,60,3.28,1,0,1,1,0,60,3.44,8.67,2014-04-21,66.3,47.87,0.433,5.58,-3.24,-2.79,2014-05-02,56.85,-14.25,8,0,32.58,-18.1
BOMDYEING,VAR,0,2015-10-15,71.09,2016-02-29,40.0,43.73,228,0.405,0.754,1.924e-05,0.698,0.649,1,0,1.044,0.4304,0.2373,0,2016-09-19,5.17,2017-02-03,58.9,55.75,60,3.88,1,0,1,1,0,94,6.22,4.57,2017-02-06,59.0,17.15,0.521,42.71,41.69,299.66,2017-05-19,77.15,30.76,70,0,416.78,-6.95
BOMDYEING,VAR,0,2019-03-19,146.55,2019-08-22,63.55,56.64,219,0.477,0.818,3.025e-05,0.699,0.589,1,1,1.441,0.3418,0.31,1,2020-02-06,29.67,2020-06-19,71.55,69.7,60,8.75,1,1,1,1,0,88,13.39,9.49,2020-06-22,76.5,51.18,0.5948,-14.84,-2.35,20.33,2020-07-27,62.65,-18.1,26,0,30.46,-23.79
BOMDYEING,VAR,0,2024-10-18,249.63,2025-03-03,123.43,50.55,174,0.538,0.879,4.498e-05,0.699,0.632,1,1,0.899,0.3229,0.2496,0,2025-07-01,15.8,2025-07-15,168.86,168.6,60,3.68,1,0,1,1,1,10,7.29,12.94,2025-07-16,168.8,32.36,0.6631,3.89,-24.53,-26.91,2025-08-01,164.42,-2.59,13,0,16.56,-45.5
BOROLTD,L120,1,2020-07-22,171.99,2020-10-13,111.88,34.95,117,0.5,0.706,9.497e-05,0.439,0.547,1,0,2.22,0.3979,0.292,1,2021-01-05,8.18,2021-05-06,189.93,178.96,60,10.5,1,1,1,1,0,81,8.92,3.91,2021-05-07,189.97,-10.43,0.6054,-3.53,20.72,39.5,2021-08-11,171.7,-9.62,67,0,120.25,-13.22
BOROLTD,L120,0,2024-12-09,472.65,2025-02-28,308.75,34.68,120,0.504,0.853,5.199e-05,0.694,0.608,1,1,0.937,-0.0362,-0.0836,0,2025-06-02,2.72,2025-09-23,373.6,352.05,60,18.34,1,1,1,1,1,79,6.18,2.21,2025-09-24,380.0,20.96,0.6628,-24.63,-40.52,-30.29,2025-10-13,338.15,-11.01,13,0,4.72,-43.76
BOROLTD,L180,1,2020-07-22,171.99,2020-10-13,111.88,34.95,117,0.5,0.706,9.497e-05,0.439,0.547,1,0,2.22,0.3979,0.292,1,2021-01-05,8.18,2021-05-06,189.93,178.96,60,10.5,1,1,1,1,0,81,8.92,3.91,2021-05-07,189.97,-10.43,0.6054,-3.53,20.72,39.5,2021-08-11,171.7,-9.62,67,0,120.25,-13.22
BOROLTD,L180,0,2024-12-03,474.65,2025-02-28,308.75,34.95,180,0.385,0.754,2.165e-05,0.694,0.65,1,0,0.71,-0.0958,-0.1542,0,2025-08-12,2.67,2025-09-23,373.6,352.05,60,18.34,1,1,1,1,1,28,6.18,2.21,2025-09-24,380.0,21.29,0.4346,-24.63,-40.52,-30.29,2025-10-13,338.15,-11.01,13,0,4.72,-43.76
BOROLTD,L180,0,2025-12-05,310.4,2026-03-23,215.6,30.54,180,0.408,0.722,2.036e-05,0.64,0.556,1,0,1.065,0.5129,0.0903,0,2026-08-27,2.09,2026-09-10,264.9,261.45,60,6.56,1,1,1,1,1,10,3.7,5.74,,,14.66,0.4749,,,,,,,,1,,
BOROLTD,L250,1,2020-07-22,171.99,2020-10-13,111.88,34.95,117,0.5,0.706,9.497e-05,0.439,0.547,1,0,2.22,0.3979,0.292,1,2021-01-05,8.18,2021-05-06,189.93,178.96,60,10.5,1,1,1,1,0,81,8.92,3.91,2021-05-07,189.97,-10.43,0.6054,-3.53,20.72,39.5,2021-08-11,171.7,-9.62,67,0,120.25,-13.22
BOROLTD,VAR,0,2021-12-17,378.18,2022-03-07,263.66,30.28,90,0.607,0.738,6.258e-05,0.684,0.433,1,0,0.806,-0.023,-0.0581,0,2022-04-28,4.09,2022-07-21,302.17,298.9,60,3.9,1,0,1,1,0,59,9.15,3.85,2022-07-22,305.15,20.1,0.2731,22.32,-0.1,25.12,2022-12-16,325.7,6.73,100,0,27.16,-17.52
BOROLTD,VAR,0,2024-11-06,500.5,2025-02-28,308.75,38.31,207,0.383,0.786,1.748e-05,0.699,0.691,1,0,0.627,-0.0481,-0.1119,0,2025-09-08,2.22,2025-09-23,373.6,352.05,60,18.34,1,1,1,1,1,11,6.18,2.21,2025-09-24,380.0,25.35,0.4817,-24.63,-40.52,-30.29,2025-10-13,338.15,-11.01,13,0,4.72,-43.76
BORORENEW,L120,0,2020-06-26,141.95,2020-09-24,67.85,52.2,120,0.622,0.712,1.407e-04,0.507,0.642,1,0,2.07,0.47,0.5246,1,2020-11-27,7.28,2020-12-15,166.75,157.5,60,4.96,1,0,1,1,1,11,5.87,7.77,2020-12-16,170.0,-17.47,0.4521,67.06,63.97,287.09,2021-03-09,262.75,54.56,58,0,339.94,-8.24
BORORENEW,L120,0,2023-08-01,504.3,2023-10-26,398.35,21.01,120,0.647,0.822,2.968e-05,0.693,0.508,1,1,0.684,0.3424,0.3084,0,2023-12-28,11.94,2024-01-03,466.0,444.9,60,10.55,1,1,1,1,0,4,7.97,10.65,2024-01-04,475.0,7.59,0.409,15.31,8.62,25.64,2024-02-12,490.5,3.26,26,0,40.92,-15.2
BORORENEW,L180,0,2020-06-26,141.95,2020-09-24,67.85,52.2,180,0.436,0.89,1.133e-04,0.32,0.45,1,1,3.264,0.3389,0.449,1,2021-02-18,16.43,2021-07-28,323.15,317.1,60,3.52,1,0,1,1,1,107,1.91,6.42,2021-07-29,328.8,-127.65,0.6348,35.57,91.0,91.16,2021-08-18,294.9,-10.31,15,0,153.45,-16.06
BORORENEW,L180,0,2023-06-20,549.95,2023-10-26,398.35,27.57,180,0.592,0.708,3.856e-05,0.518,0.5,1,0,1.564,0.5081,0.5627,1,2024-02-13,91.83,2024-07-24,560.2,527.0,60,32.74,1,1,1,1,0,107,8.15,20.31,2024-07-25,553.0,-1.86,0.4195,-17.14,4.3,13.02,2024-10-03,478.25,-13.52,49,0,19.33,-27.16
BORORENEW,VAR,0,2020-06-26,141.95,2020-09-24,67.85,52.2,93,0.696,0.706,1.788e-04,0.556,0.806,1,0,1.349,0.527,0.6559,1,2020-11-04,3.18,2020-11-17,116.15,103.1,60,4.74,1,0,1,1,0,9,14.04,4.0,2020-11-18,117.2,18.18,0.3406,154.35,131.91,357.08,2021-03-09,262.75,124.19,77,0,378.16,-4.56
BORORENEW,VAR,0,2023-06-20,549.95,2023-10-26,398.35,27.57,134,0.654,0.871,2.864e-05,0.693,0.672,1,1,0.819,0.4133,0.3091,0,2024-01-03,10.65,2024-01-04,485.9,466.0,60,15.93,1,1,1,1,1,1,4.27,10.65,2024-01-05,488.55,11.65,0.5739,9.9,5.36,18.98,2024-02-12,490.5,0.4,25,0,37.01,-17.55
BOROSCI,L180,0,2024-11-06,192.64,2025-03-27,116.99,39.27,180,0.581,0.746,3.652e-05,0.616,0.428,1,0,0.823,0.1654,0.1134,0,2025-07-17,2.06,2025-07-18,179.59,165.58,60,14.56,1,1,1,1,1,1,8.46,2.64,2025-07-21,180.06,6.77,0.3695,-23.65,-36.02,-14.5,2025-08-11,149.78,-16.82,16,0,4.08,-46.33
BOROSCI,L180,0,2025-10-01,148.67,2026-03-27,100.97,32.08,180,0.698,0.737,4.078e-05,0.517,0.4,1,0,1.684,0.3597,0.2885,1,2026-06-18,2.11,2026-06-29,173.29,156.45,60,52.33,1,1,1,1,1,6,11.92,1.84,2026-06-30,175.0,-16.56,0.27,-28.69,-28.69,-28.69,2026-08-04,145.75,-16.71,26,0,2.62,-30.11
BOSCHLTD,L120,0,2020-01-17,15387.15,2020-03-24,8357.45,45.69,120,0.454,0.763,7.832e-05,0.697,0.442,1,0,2.016,0.0482,0.0228,1,2020-07-01,45.64,2020-07-07,13481.15,12037.3,60,6.18,1,1,1,1,0,4,11.99,45.64,2020-07-08,13490.0,12.39,0.4255,1.15,-5.96,14.0,2020-08-31,12814.0,-5.01,39,0,24.76,-16.49
BOSCHLTD,L120,0,2022-01-17,17692.3,2022-05-13,13098.7,25.96,120,0.689,0.787,3.515e-05,0.683,0.558,1,0,0.758,0.3079,0.2064,0,2022-07-05,21.92,2022-07-06,16107.6,15938.2,60,3.03,1,0,1,1,0,1,3.03,27.01,2022-07-07,16115.0,8.96,0.3897,-3.08,6.03,19.76,2022-09-23,16223.35,0.67,54,0,24.05,-5.06
BOSCHLTD,L120,0,2024-12-16,36499.0,2025-04-09,26182.7,28.26,120,0.697,0.924,7.617e-05,0.559,0.517,1,1,1.058,0.3335,0.2607,0,2025-06-04,58.41,2025-07-03,34405.0,32680.0,60,6.16,1,1,1,1,1,21,6.04,63.63,2025-07-04,34380.0,5.74,0.5328,11.53,4.29,22.53,2025-09-24,38760.0,12.74,57,0,23.81,-16.78
BOSCHLTD,L180,0,2015-08-11,26580.35,2016-02-12,15948.3,40.0,180,0.698,0.811,2.829e-05,0.631,0.561,1,1,0.716,0.2285,0.3616,0,2016-05-06,23.18,2016-05-25,21894.85,21603.3,60,6.02,1,1,1,1,1,13,3.17,31.34,2016-05-26,22200.0,17.63,0.4493,8.02,-17.08,6.03,2016-06-27,20930.7,-5.72,23,0,15.63,-20.4
BOSCHLTD,VAR,0,2015-08-11,26580.35,2016-02-12,15948.3,40.0,180,0.698,0.811,2.829e-05,0.631,0.561,1,1,0.716,0.2285,0.3616,0,2016-05-06,23.18,2016-05-25,21894.85,21603.3,60,6.02,1,1,1,1,1,13,3.17,31.34,2016-05-26,22200.0,17.63,0.4493,8.02,-17.08,6.03,2016-06-27,20930.7,-5.72,23,0,15.63,-20.4
BPCL,L120,0,2004-04-23,29.85,2004-07-14,14.1,52.76,120,0.496,0.724,9.897e-05,0.697,0.683,1,0,0.608,0.1575,0.1267,0,2004-10-06,13.89,2004-11-05,21.1,19.1,60,7.36,1,1,1,1,1,20,18.21,8.67,2004-11-08,21.1,29.31,0.4647,19.91,-12.32,-0.47,2005-01-12,23.5,11.37,46,0,29.15,-21.56
BPCL,L120,0,2010-01-04,41.1,2010-04-29,28.6,30.41,120,0.697,0.729,5.287e-05,0.617,0.492,1,0,1.424,0.2246,0.2084,1,2010-06-18,34.21,2010-06-25,38.75,35.65,60,12.33,1,1,1,1,1,5,16.54,34.21,2010-06-28,39.0,5.72,0.2876,36.03,10.51,-1.67,2010-07-26,39.05,0.13,21,0,43.59,-19.1
BPCL,L120,0,2010-11-05,49.9,2011-02-25,32.3,35.27,120,0.655,0.853,5.175e-05,0.697,0.5,1,1,0.838,0.2488,0.2206,0,2011-04-29,19.19,2011-05-04,41.35,39.8,60,3.98,1,0,1,1,0,3,4.82,22.34,2011-05-05,41.85,17.13,0.4974,-0.24,-0.48,5.38,2011-05-25,37.4,-10.63,15,0,25.69,-38.11
BPCL,L180,0,2010-09-20,53.05,2011-02-25,32.3,39.11,180,0.631,0.801,2.570e-05,0.697,0.428,1,1,0.853,0.1328,0.1768,0,2011-06-03,27.81,2011-08-05,45.15,44.1,60,4.65,1,0,1,1,1,45,2.38,16.5,2011-08-08,45.4,14.89,0.3797,-17.62,-22.47,0.0,2011-09-28,40.25,-11.34,35,0,14.65,-42.95
BPCL,VAR,0,2010-01-04,41.1,2010-04-29,28.6,30.41,111,0.7,0.763,6.704e-05,0.591,0.505,1,0,1.394,0.2127,0.2362,1,2010-06-15,34.5,2010-06-25,38.75,35.65,60,12.33,1,1,1,1,1,8,16.54,34.21,2010-06-28,39.0,5.72,0.332,36.03,10.51,-1.67,2010-07-26,39.05,0.13,21,0,43.59,-19.1
BPCL,VAR,0,2010-09-20,53.05,2011-02-25,32.3,39.11,175,0.638,0.804,2.713e-05,0.698,0.434,1,1,0.861,0.1775,0.1891,0,2011-05-31,29.81,2011-08-05,45.15,44.1,60,4.65,1,0,1,1,1,48,2.38,16.5,2011-08-08,45.4,14.89,0.3911,-17.62,-22.47,0.0,2011-09-28,40.25,-11.34,35,0,14.65,-42.95
BRIGADE,L120,0,2020-02-20,240.85,2020-05-21,92.0,61.8,120,0.681,0.787,1.380e-04,0.697,0.55,1,0,1.456,0.2808,0.4239,1,2020-07-15,3.62,2020-08-19,155.25,151.15,60,4.85,1,0,1,1,1,25,2.71,3.21,2020-08-20,156.0,35.54,0.3319,24.36,85.19,101.99,2020-09-25,157.1,0.71,27,0,129.49,-1.57
BRIGADE,L120,0,2024-12-06,1309.15,2025-04-07,895.85,31.57,120,0.697,0.813,6.239e-05,0.62,0.467,1,1,1.319,0.4156,0.3025,1,2025-06-02,33.84,2025-06-05,1261.2,1231.9,60,8.89,1,1,1,1,1,3,3.97,36.23,2025-06-06,1260.0,3.66,0.4077,-26.41,-28.68,-61.42,2025-07-01,1094.9,-13.1,18,0,5.16,-62.11
BRIGADE,L180,0,2020-02-20,240.85,2020-05-21,92.0,61.8,180,0.542,0.703,7.448e-05,0.604,0.439,1,0,1.585,0.3444,0.3046,1,2020-09-15,3.65,2020-11-04,182.8,182.7,60,3.01,1,0,1,1,1,35,0.05,1.83,2020-11-05,185.0,24.1,0.2967,33.03,35.16,167.08,2021-01-27,235.75,27.43,57,0,185.84,-0.73
BRIGADE,L180,0,2022-09-14,580.5,2023-01-13,437.25,24.68,180,0.525,0.717,2.048e-05,0.542,0.478,1,0,0.703,0.2534,0.2332,0,2023-05-23,7.96,2023-06-13,579.05,574.4,60,4.43,1,0,1,1,1,15,2.47,6.95,2023-06-14,581.05,0.25,0.3837,9.26,45.76,133.43,2023-09-21,577.9,-0.54,69,0,147.83,-5.33
BRIGADE,L250,0,2018-04-30,187.8,2018-10-29,106.55,43.26,250,0.606,0.725,1.721e-05,0.614,0.408,1,0,1.614,0.4924,0.3924,1,2019-03-22,2.1,2019-06-27,174.55,173.25,60,5.96,1,1,1,1,1,64,4.21,0.7,2019-06-28,170.85,7.06,0.375,13.46,26.16,-22.65,2020-03-09,208.35,21.95,173,0,49.2,-47.03
BRIGADE,VAR,0,2018-04-30,187.8,2018-10-29,106.55,43.26,224,0.547,0.7,2.295e-05,0.555,0.455,1,0,1.737,0.4941,0.4155,1,2019-03-27,2.18,2019-06-27,174.55,173.25,60,5.96,1,1,1,1,1,61,4.21,0.7,2019-06-28,170.85,7.06,0.4507,13.46,26.16,-22.65,2020-03-09,208.35,21.95,173,0,49.2,-47.03
BRIGADE,VAR,0,2020-02-20,240.85,2020-05-21,92.0,61.8,90,0.652,0.873,3.041e-04,0.609,0.678,1,1,1.044,0.617,0.6172,0,2020-07-06,2.56,2020-08-19,155.25,151.15,60,4.85,1,0,1,1,1,32,2.71,3.21,2020-08-20,156.0,35.54,0.5122,24.36,85.19,101.99,2020-09-25,157.1,0.71,27,0,129.49,-1.57
BRIGADE,VAR,0,2022-09-14,580.5,2023-01-13,437.25,24.68,172,0.491,0.704,2.138e-05,0.511,0.5,1,0,0.721,0.2979,0.2285,0,2023-05-25,9.57,2023-06-13,579.05,574.4,60,4.43,1,0,1,1,1,13,2.47,6.95,2023-06-14,581.05,0.25,0.4122,9.26,45.76,133.43,2023-09-21,577.9,-0.54,69,0,147.83,-5.33
BRITANNIA,L180,0,2024-10-01,6446.05,2025-03-04,4575.2,29.02,180,0.698,0.795,2.881e-05,0.58,0.556,1,0,0.851,-0.1945,-0.1927,0,2025-05-27,111.51,2025-09-04,6083.0,5908.0,60,3.52,1,0,1,1,1,70,2.96,247.35,2025-09-05,6066.0,5.63,0.3449,-3.14,1.17,-16.52,2025-10-08,5836.0,-3.79,23,0,4.18,-17.48
BRITANNIA,VAR,0,2016-09-14,1769.95,2016-12-26,1403.65,20.7,100,0.697,0.774,5.102e-05,0.654,0.45,1,0,0.949,0.2572,0.3326,0,2017-02-07,21.97,2017-03-21,1647.17,1642.5,60,3.23,1,0,1,1,0,28,1.31,19.95,2017-03-22,1631.0,6.94,0.234,9.41,32.74,48.36,2017-05-26,1707.92,4.72,45,0,55.3,0.0
BROOKS,L250,0,2014-11-21,41.95,2015-03-27,30.5,27.29,250,0.598,0.702,2.527e-05,0.338,0.44,1,0,1.951,0.3961,0.4577,1,2015-08-20,2.75,2015-11-24,68.4,67.53,60,3.64,1,0,1,1,0,62,4.62,0.57,2015-11-26,69.43,-63.05,0.3531,-2.74,-9.16,73.4,2016-01-18,71.46,2.92,37,0,131.79,-22.14
