Index,symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct,ath_prev,dist_to_ath_pct,hist_bars,split_cut
5724,UJJIVANSFB,L180,0,2024-09-03,44.62,2025-03-03,31.38,29.67,180,0.698,0.773,3.778e-05,0.5,0.461,1,0,1.449,0.1533,0.1358,1,2025-05-27,59.25,2025-06-06,47.83,45.41,60,7.95,1,1,1,1,1,8,7.48,43.38,2025-06-09,48.49,-7.19,0.2967,-11.18,12.25,9.84,2025-07-25,43.32,-10.66,35.0,0,40.24,-14.79,58.89,-18.78,1356,False
5730,ULTRACEMCO,VAR,0,2007-01-17,1165.15,2007-04-04,678.55,41.76,90,0.573,0.85,0.0001333,0.654,0.656,1,1,0.691,0.1693,-0.0034,0,2007-05-31,3.76,2007-06-28,870.4,841.95,60,6.99,1,1,1,1,0,20,7.21,4.09,2007-06-29,887.2,25.3,0.6157,18.43,11.32,-35.88,2007-07-27,875.45,-1.32,21.0,0,31.31,-40.62,1165.15,-25.3,706,False
5729,ULTRACEMCO,L120,0,2010-04-08,1163.1,2010-07-26,829.15,28.71,120,0.697,0.815,5.474e-05,0.632,0.483,1,1,1.621,0.4701,0.4822,1,2010-09-15,21.1,2010-11-29,1155.2,1147.55,60,3.82,1,0,1,1,1,52,2.82,35.61,2010-11-30,1156.05,0.68,0.4327,-16.19,-11.22,1.79,2010-12-15,1053.4,-8.88,12.0,0,4.49,-23.58,1165.15,-0.85,1550,False
5732,ULTRACEMCO,VAR,0,2020-01-27,4676.95,2020-03-24,3018.1,35.47,92,0.44,0.742,0.0001209,0.63,0.424,1,0,1.179,0.3253,0.3523,0,2020-06-11,276.06,2020-07-28,4136.35,3942.8,60,7.24,1,1,1,1,0,33,7.16,130.88,2020-07-29,4169.9,11.56,0.4219,11.01,30.75,83.57,2020-08-31,3903.85,-6.38,24.0,0,84.3,-9.98,4841.05,-14.56,3930,False
5728,ULTRACEMCO,L120,0,2008-08-11,639.7,2008-11-25,258.9,59.53,120,0.622,0.799,0.0001199,0.694,0.467,1,0,2.354,0.2869,0.1929,1,2009-02-03,3.18,2009-02-26,476.0,440.65,60,14.94,1,1,1,1,0,16,8.02,1.71,2009-02-27,477.0,25.59,0.395,55.07,55.41,133.13,2009-11-04,733.95,53.87,165.0,0,135.62,-7.12,1165.15,-59.15,1118,False
5733,UNICHEMLAB,L120,0,2022-11-03,461.2,2022-12-23,268.1,41.87,120,0.319,0.701,9.131e-05,0.592,0.65,1,0,0.385,0.4872,0.219,0,2023-04-25,9.87,2023-07-31,395.8,384.85,60,3.3,1,0,1,1,1,67,3.11,6.14,2023-08-01,395.8,14.18,0.3919,11.84,11.96,46.66,2023-09-12,406.25,2.64,30.0,0,55.55,-0.76,461.2,-14.18,4587,False
5734,UNICHEMLAB,L180,0,2022-01-19,310.45,2022-05-19,232.8,25.01,180,0.508,0.716,3.418e-05,0.4,0.417,1,0,0.77,0.2749,0.247,0,2022-09-23,6.34,2022-10-31,411.05,403.7,60,7.0,1,1,1,1,1,24,5.93,3.94,2022-11-01,413.7,-32.4,0.3551,-33.91,-6.86,-0.5,2022-11-14,388.75,-6.03,9.0,0,12.87,-35.99,403.7,1.82,4401,False
5736,UNIECOM,L180,0,2024-11-06,204.93,2025-03-03,103.0,49.74,180,0.469,0.77,3.424e-05,0.699,0.544,1,0,0.776,0.1812,0.2088,0,2025-07-23,3.95,2025-08-20,144.2,142.31,60,6.06,1,1,1,1,1,19,2.58,2.79,2025-08-21,145.44,29.63,0.4861,-8.64,-30.58,-41.28,2025-10-14,130.5,-10.27,37.0,0,7.12,-46.02,242.47,-40.53,253,False
5735,UNIECOM,L120,0,2024-12-06,194.0,2025-03-03,103.0,46.91,120,0.563,0.801,7.855e-05,0.693,0.475,1,1,0.991,0.312,0.2756,0,2025-05-23,6.31,2025-06-05,141.79,140.19,60,4.11,1,0,1,1,0,9,6.13,5.11,2025-06-06,143.0,26.91,0.4765,-2.48,-10.92,-36.48,2025-06-17,126.07,-11.84,8.0,0,8.95,-45.1,242.47,-41.52,200,False
5737,UNIMECH,L120,1,2025-01-02,1457.15,2025-03-17,860.5,40.95,99,0.541,0.819,9.663e-05,0.696,0.596,1,1,0.692,0.0897,-0.0045,0,2025-05-27,11.82,2025-05-28,1179.5,1096.65,60,8.79,1,1,1,1,0,1,10.0,11.82,2025-05-29,1218.0,19.05,0.5996,-10.37,-20.36,-14.38,2025-07-25,1148.8,-5.68,42.0,0,14.7,-42.94,1457.15,-19.05,99,False
5742,UNIONBANK,L120,0,2013-05-28,223.09,2013-08-29,91.94,58.79,120,0.546,0.905,0.0001234,0.697,0.642,1,1,2.407,0.2892,0.2782,1,2013-11-20,57.36,2014-03-28,125.89,123.32,60,4.1,1,0,1,1,0,89,9.93,36.92,2014-03-31,128.06,43.57,0.6999,68.59,52.3,21.08,2014-05-08,127.34,-0.56,24.0,0,93.39,-2.72,400.73,-68.58,2285,False
5743,UNIONBANK,L120,0,2015-01-23,239.68,2015-05-07,123.89,48.31,120,0.622,0.819,6.697e-05,0.692,0.725,1,1,1.019,0.3419,0.129,0,2015-07-09,47.68,2015-08-04,192.77,176.76,60,6.15,1,1,1,1,1,18,9.06,49.16,2015-08-05,194.51,19.57,0.5253,-22.45,-36.72,-37.42,2015-08-24,164.24,-15.56,14.0,0,8.95,-50.07,400.73,-51.9,2614,False
5744,UNIONBANK,L120,0,2020-01-23,47.2,2020-05-22,18.62,60.55,120,0.697,0.888,0.0001687,0.635,0.633,1,1,1.485,0.3362,0.3766,1,2020-07-14,10.09,2020-12-03,26.45,24.95,60,3.2,1,0,1,1,0,100,6.01,9.72,2020-12-04,26.94,43.96,0.4813,30.88,10.39,55.83,2020-12-21,24.42,-9.35,12.0,0,83.82,-15.26,400.73,-93.4,3930,False
5748,UNIONBANK,L180,0,2022-12-14,87.73,2023-03-28,56.1,36.05,180,0.475,0.717,3.661e-05,0.495,0.433,1,0,0.59,0.3066,0.2621,0,2023-08-16,132.43,2023-09-15,89.47,87.92,60,5.31,1,1,1,1,1,22,1.76,156.09,2023-09-18,90.24,-1.98,0.4261,28.68,60.94,31.43,2023-10-23,88.41,-2.03,24.0,0,81.04,-6.05,400.73,-77.67,4621,False
5754,UNIONBANK,VAR,0,2015-10-08,175.6,2016-05-23,98.42,43.95,220,0.689,0.764,2.36e-05,0.627,0.591,1,0,1.428,0.2034,0.1227,1,2016-08-29,53.48,2017-02-03,158.34,148.47,60,4.31,1,0,1,1,1,107,10.61,48.7,2017-02-06,159.5,9.83,0.4102,10.97,-6.34,-27.2,2017-02-13,137.78,-13.62,6.0,0,22.19,-31.35,400.73,-60.49,2984,False
5747,UNIONBANK,L180,0,2022-02-02,44.69,2022-05-12,29.16,34.75,180,0.475,0.701,3.311e-05,0.551,0.45,1,0,0.639,0.2699,0.2802,0,2022-09-26,38.38,2022-10-21,44.06,42.32,60,6.0,1,1,1,1,1,18,4.36,22.58,2022-10-24,44.78,1.41,0.4048,68.16,48.93,96.87,2022-12-22,70.17,56.7,42.0,0,137.05,-3.01,400.73,-89.01,4397,False
5751,UNIONBANK,L250,0,2024-06-03,160.95,2025-01-13,97.93,39.16,250,0.651,0.702,1.241e-05,0.595,0.548,1,0,1.135,0.3126,0.2055,0,2025-05-22,157.45,2025-10-31,148.67,147.07,60,7.92,1,1,1,1,0,112,4.46,111.73,2025-11-03,149.0,7.63,0.3847,20.43,12.29,19.93,2026-03-09,179.06,20.17,87.0,0,37.91,-2.1,400.73,-62.9,5148,False
5750,UNIONBANK,L250,0,2019-12-20,53.73,2020-05-22,18.62,65.35,250,0.422,0.733,2.943e-05,0.7,0.768,1,0,1.046,0.2876,0.0807,0,2020-12-15,23.52,2021-02-04,29.94,29.36,60,4.28,1,0,1,1,1,35,2.99,19.33,2021-02-05,30.37,44.28,0.3713,3.19,5.73,40.47,2021-03-22,29.84,-1.75,31.0,0,63.06,-9.22,400.73,-92.53,3973,False
5752,UNIONBANK,VAR,1,2005-03-10,123.27,2005-04-29,90.19,26.84,97,0.354,0.703,7.574e-05,0.514,0.505,1,0,0.456,0.3679,0.21,0,2005-07-26,7.43,2005-07-29,126.8,121.05,60,3.63,1,0,1,1,1,2,4.75,8.36,2005-08-01,124.43,-2.86,0.3054,-15.7,-5.98,-20.98,2005-08-24,113.41,-8.86,17.0,0,8.36,-39.76,123.27,2.86,144,False
5741,UNIONBANK,L120,0,2005-03-10,123.27,2005-04-29,90.19,26.84,120,0.387,0.721,6.785e-05,0.481,0.408,1,0,0.437,0.3711,0.2756,0,2005-08-11,9.79,2005-09-13,131.35,131.16,60,3.02,1,0,1,1,1,21,0.14,8.19,2005-09-14,131.88,-6.55,0.2794,-18.15,-13.49,-9.02,2005-09-14,129.71,-1.65,1.0,0,1.1,-43.16,131.16,0.14,174,False
5757,UNIPARTS,L120,0,2023-08-03,618.89,2023-11-10,470.07,24.05,120,0.655,0.756,2.903e-05,0.695,0.717,1,0,0.975,0.1786,0.1396,0,2024-01-11,7.99,2024-02-27,540.97,533.02,60,36.1,1,1,1,1,1,30,10.9,3.79,2024-02-28,542.44,12.59,0.3672,-17.66,-17.45,-46.83,2024-03-12,485.81,-10.44,9.0,0,0.71,-47.96,618.89,-12.59,298,False
5758,UNITDSPR,VAR,1,2025-01-02,1666.26,2025-02-28,1267.49,23.93,90,0.461,0.765,9.416e-05,0.479,0.444,1,0,0.818,0.2249,0.2693,0,2025-05-15,102.86,2025-06-05,1593.19,1572.9,60,3.04,1,0,1,1,1,15,1.64,116.27,2025-06-06,1606.54,4.39,0.3898,-18.13,-10.41,-21.58,2025-06-12,1469.59,-8.52,5.0,0,1.32,-24.63,1666.26,-4.39,249,False
5762,UNIVCABLES,L120,0,2025-01-08,841.7,2025-04-09,411.15,51.15,120,0.697,0.75,9.578e-05,0.676,0.492,1,0,1.941,0.6478,0.7456,1,2025-06-04,5.61,2025-11-14,860.5,801.35,60,63.62,1,1,1,1,1,112,10.53,2.57,2025-11-17,889.9,-2.23,0.3545,-17.52,12.32,76.12,2025-12-18,830.05,-6.73,24.0,0,99.45,-35.27,889.35,-3.24,5052,False
5763,UNIVCABLES,VAR,0,2024-07-16,889.35,2024-11-22,591.1,33.54,127,0.698,0.731,7.535e-05,0.534,0.528,1,0,1.486,0.2477,0.3675,1,2025-01-16,6.17,2025-05-23,614.35,589.45,60,3.5,1,0,1,1,0,85,4.22,6.77,2025-05-26,616.9,30.92,0.3446,15.5,39.49,89.56,2025-08-08,700.65,13.58,55.0,0,100.84,-6.63,889.35,-30.92,4932,False
5765,UNOMINDA,VAR,0,2020-01-24,210.05,2020-03-23,107.05,49.04,90,0.449,0.769,0.0001562,0.695,0.467,1,0,1.767,0.2045,0.208,1,2020-06-08,5.77,2020-07-06,149.6,149.3,60,5.07,1,1,1,1,0,20,4.58,4.53,2020-07-07,150.9,28.78,0.4475,12.09,32.74,111.66,2020-07-29,140.0,-7.22,17.0,0,124.59,-8.88,221.85,-32.57,3268,False
5764,UNOMINDA,L120,0,2020-01-24,210.05,2020-03-23,107.05,49.04,120,0.42,0.721,8.292e-05,0.692,0.433,1,0,1.722,0.195,0.2188,1,2020-07-06,4.53,2020-08-19,157.65,155.0,60,21.69,1,1,1,1,1,32,9.98,7.17,2020-08-20,156.0,24.95,0.3294,17.31,86.25,127.85,2022-01-25,511.8,228.08,358.0,0,167.31,-8.37,221.85,-28.94,3300,False
5768,UPL,L120,0,2010-11-05,136.3,2011-02-24,80.75,40.76,120,0.681,0.89,6.602e-05,0.696,0.525,1,1,0.76,0.3863,0.366,0,2011-04-25,9.82,2011-05-13,107.95,104.55,60,3.9,1,0,1,1,0,14,3.25,10.97,2011-05-16,108.05,20.8,0.5594,-8.65,-12.36,-29.99,2011-06-20,93.5,-13.47,26.0,0,1.62,-36.09,138.85,-22.25,1787,False
5772,UPL,VAR,0,2006-05-10,98.0,2006-07-20,67.4,31.22,91,0.567,0.762,6.956e-05,0.65,0.714,1,0,1.177,0.1639,0.1909,0,2006-09-14,2.49,2006-09-27,77.35,76.8,60,6.95,1,1,1,1,0,9,3.76,1.95,2006-09-28,79.6,21.07,0.5122,20.67,35.8,59.05,2007-03-06,91.95,15.52,106.0,0,63.13,-5.97,98.0,-21.07,646,False
5766,UPL,L120,0,2006-05-10,98.0,2006-07-20,67.4,31.22,120,0.571,0.704,3.678e-05,0.697,0.625,1,0,0.962,0.28,0.2563,0,2006-10-03,2.51,2006-10-09,83.6,78.45,60,7.32,1,1,1,1,0,4,6.56,1.73,2006-10-10,84.55,14.69,0.4515,14.07,24.42,35.9,2007-03-06,91.95,8.75,99.0,0,53.58,-4.26,98.0,-14.69,653,False
5769,UPL,L120,0,2023-12-15,585.95,2024-03-13,433.5,26.02,120,0.613,0.784,4.173e-05,0.686,0.508,1,0,1.088,0.1389,0.1465,0,2024-05-23,135.43,2024-08-30,573.95,559.2,60,3.55,1,0,1,1,1,68,3.55,131.15,2024-09-02,577.45,2.05,0.391,-5.07,12.57,23.07,2024-10-08,553.3,-4.18,26.0,0,28.32,-16.23,818.75,-29.9,5071,False
5775,UPL,VAR,0,2015-08-05,362.25,2016-01-20,238.8,34.08,163,0.698,0.82,2.559e-05,0.695,0.442,1,1,0.694,0.1929,0.1305,0,2016-04-04,27.03,2016-04-29,344.0,335.5,60,3.01,1,0,1,1,1,16,4.05,42.15,2016-05-02,346.4,5.04,0.3494,6.96,33.18,49.8,2016-06-21,359.1,3.67,37.0,0,59.69,-9.54,362.25,-5.04,3007,False
5767,UPL,L120,0,2010-01-05,117.0,2010-04-20,92.35,21.07,120,0.647,0.701,5.253e-05,0.464,0.425,1,0,2.237,0.4946,0.4085,1,2010-06-17,17.72,2010-10-21,131.05,127.25,60,7.06,1,1,1,1,1,89,7.15,13.08,2010-10-22,133.55,-12.01,0.2865,-26.66,-26.47,-31.3,2010-11-16,120.6,-9.7,18.0,0,5.2,-41.33,132.2,-0.87,1648,False
5773,UPL,VAR,0,2008-08-05,115.3,2008-10-27,44.75,61.19,165,0.335,0.733,5.763e-05,0.697,0.588,1,0,0.559,0.1667,0.0787,0,2009-04-16,2.81,2009-05-19,97.1,92.6,60,4.91,1,0,1,1,1,21,4.86,6.27,2009-05-20,96.0,15.78,0.2664,1.2,-0.78,5.89,2009-10-27,93.1,-3.02,110.0,0,23.44,-11.46,132.2,-26.55,1292,False
5777,URBANCO,L250,1,2025-09-22,186.73,2026-03-02,103.03,44.82,163,0.698,0.767,3.903e-05,0.639,0.491,1,0,1.026,0.3722,0.4719,0,2026-05-18,73.13,2026-08-21,157.41,148.02,60,19.36,1,1,1,1,1,67,8.27,53.81,2026-08-24,159.0,15.7,0.3404,3.68,3.68,3.68,,,3.68,14.0,1,15.7,-0.91,186.73,-15.7,229,False
5781,USHAMART,L180,0,2005-03-21,22.57,2005-06-30,15.06,33.27,180,0.603,0.855,6.79e-05,0.306,0.544,1,1,3.361,0.3701,0.4884,1,2005-10-13,14.17,2006-03-06,38.09,37.33,60,4.37,1,0,1,1,0,96,5.1,2.18,2006-03-07,38.17,-68.76,0.7012,-2.38,-9.75,-3.3,2006-05-18,37.82,-0.92,48.0,0,30.78,-29.26,42.66,-10.71,291,False
5779,USHAMART,L120,0,2005-03-21,22.57,2005-06-30,15.06,33.27,120,0.689,0.726,0.0001233,0.417,0.608,1,0,3.024,0.4894,0.5887,1,2005-08-24,8.91,2005-09-14,40.2,33.76,60,14.08,1,1,1,1,1,14,19.08,6.29,2005-09-15,41.2,-78.11,0.5141,-19.25,-6.19,-22.45,2005-10-19,34.1,-17.23,24.0,0,21.17,-34.47,33.76,19.08,175,False
5780,USHAMART,L120,0,2010-04-07,105.0,2010-06-07,74.95,28.62,120,0.445,0.741,4.985e-05,0.625,0.65,1,0,0.5,0.2205,0.1461,0,2010-09-07,2.35,2010-09-21,91.65,91.25,60,4.97,1,0,1,1,0,9,1.83,4.13,2010-09-22,92.0,12.71,0.4849,-24.84,-43.04,-60.65,2010-11-22,82.15,-10.71,43.0,0,5.33,-64.62,146.5,-37.44,1412,False
5784,USHAMART,VAR,0,2024-10-15,440.85,2025-04-30,289.25,34.39,191,0.7,0.761,2.606e-05,0.623,0.508,1,0,0.985,0.4518,0.5042,0,2025-07-21,18.41,2025-09-16,407.1,390.35,60,11.34,1,1,1,1,1,39,5.29,17.53,2025-09-17,409.0,7.66,0.3849,7.73,3.94,20.81,2025-11-24,416.9,1.93,46.0,0,29.41,-7.09,440.85,-7.66,5117,False
5788,UTIAMC,VAR,0,2022-12-21,797.93,2023-03-29,555.18,30.42,108,0.636,0.921,5.765e-05,0.699,0.704,1,1,0.642,0.4199,0.2956,0,2023-05-30,5.37,2023-06-02,640.8,639.0,60,3.29,1,0,1,1,0,3,0.66,5.51,2023-06-05,642.92,19.69,0.6714,8.3,14.07,42.59,2023-08-17,691.16,7.5,52.0,0,44.8,-4.96,1043.14,-38.57,654,False
5786,UTIAMC,L120,0,2022-12-21,797.93,2023-03-29,555.18,30.42,120,0.622,0.831,4.629e-05,0.686,0.633,1,1,0.757,0.3496,0.2931,0,2023-06-07,8.23,2023-06-30,707.89,659.24,60,15.37,1,1,1,1,1,16,8.19,15.65,2023-07-03,712.26,11.28,0.5626,1.56,10.38,35.12,2023-08-17,691.16,-2.96,33.0,0,39.42,-4.91,1043.14,-32.14,673,False
5790,UTIAMC,VAR,0,2024-12-11,1349.44,2025-03-11,888.7,34.14,91,0.7,0.802,0.0001031,0.684,0.571,1,1,1.213,0.4069,0.3695,1,2025-04-25,16.63,2025-05-20,1135.66,1124.44,60,3.66,1,0,1,1,0,16,1.0,16.81,2025-05-21,1145.62,15.84,0.4877,16.59,2.43,-19.65,2025-08-01,1297.0,13.21,53.0,0,26.22,-22.0,1349.44,-15.84,1134,False
5785,UTIAMC,L120,0,2022-03-30,878.25,2022-06-20,532.55,39.36,120,0.597,0.723,9.186e-05,0.616,0.508,1,0,0.752,0.2828,0.2764,0,2022-08-29,7.17,2022-12-19,775.07,715.64,60,63.84,1,1,1,1,0,76,11.45,7.87,2022-12-20,761.86,11.75,0.4162,-21.87,-18.39,4.33,2023-01-25,678.49,-10.94,27.0,0,11.6,-28.04,1043.14,-25.7,542,False
5787,UTIAMC,L120,0,2024-12-11,1349.44,2025-03-11,888.7,34.14,120,0.63,0.724,5.656e-05,0.683,0.517,1,0,1.156,0.4108,0.2979,0,2025-05-21,16.81,2025-06-06,1183.93,1167.68,60,4.39,1,0,1,1,0,12,4.12,20.26,2025-06-09,1197.57,12.27,0.4161,9.04,-4.72,-25.88,2025-08-01,1297.0,8.3,40.0,0,20.74,-26.96,1349.44,-12.27,1147,False
5789,UTIAMC,VAR,0,2022-12-21,797.93,2023-03-29,555.18,30.42,171,0.4,0.714,3.661e-05,0.486,0.503,1,0,0.813,0.3573,0.4157,0,2023-08-29,5.7,2023-11-30,763.04,759.75,60,3.38,1,0,1,1,0,62,2.62,8.71,2023-12-01,768.65,4.37,0.3814,7.47,9.5,71.93,2024-03-13,751.69,-2.21,69.0,0,76.19,-3.35,1043.14,-26.85,776,False
5791,UTKARSHBNK,L120,0,2025-01-06,27.93,2025-03-17,18.3,34.48,120,0.412,0.708,4.947e-05,0.697,0.642,1,0,1.614,-0.1095,-0.195,0,2025-06-30,7.6,2025-10-24,21.71,19.7,60,70.8,1,1,1,1,0,80,18.25,3.91,2025-10-27,21.64,22.27,0.4336,-34.7,-35.07,-32.07,2025-11-07,16.89,-21.95,9.0,0,0.0,-53.23,54.76,-60.35,561,False
5792,UTKARSHBNK,L180,0,2025-10-24,21.71,2026-03-30,10.22,52.92,180,0.67,0.78,2.824e-05,0.695,0.456,1,0,0.788,0.2918,0.1336,0,2026-06-29,7.32,2026-09-08,15.69,15.2,60,24.37,1,1,1,1,1,51,4.39,7.63,2026-09-09,15.41,27.73,0.2881,-4.61,-4.61,-4.61,,,-4.61,2.0,1,6.94,-9.09,54.76,-71.35,777,False
5797,UTTAMSUGAR,VAR,0,2021-06-29,286.6,2021-11-30,154.85,45.97,150,0.698,0.781,5.665e-05,0.575,0.627,1,0,3.147,0.5203,0.6833,1,2022-02-02,4.36,2022-02-07,250.25,231.8,60,7.57,1,1,1,1,1,3,10.24,4.36,2022-02-08,253.8,12.68,0.5488,-7.84,14.81,2.03,2022-02-14,198.9,-21.63,5.0,0,32.84,-28.29,464.13,-46.08,3879,False
5796,UTTAMSUGAR,VAR,0,2017-11-09,191.9,2018-07-20,63.85,66.73,250,0.699,0.838,4.737e-05,0.578,0.532,1,1,3.665,0.2408,0.2809,1,2018-11-14,2.87,2019-02-25,130.95,110.8,60,7.84,1,1,1,1,0,71,18.19,0.83,2019-02-26,127.0,31.76,0.4248,3.82,-23.66,-29.65,2019-03-20,119.25,-6.1,16.0,0,27.01,-31.14,464.13,-71.79,3149,False
5798,UTTAMSUGAR,VAR,0,2023-11-29,522.3,2024-06-04,291.65,44.16,192,0.665,0.73,1.626e-05,0.698,0.729,1,0,0.876,0.3598,0.1632,0,2024-09-05,4.4,2024-09-23,359.65,353.95,60,3.69,1,0,1,1,0,12,1.77,4.31,2024-09-24,359.45,31.14,0.4031,-25.0,-46.47,-28.86,2024-10-17,336.3,-6.44,17.0,0,10.17,-52.29,522.3,-31.14,4530,False
5801,VADILALIND,VAR,0,2018-04-24,906.01,2018-10-09,401.5,55.68,231,0.496,0.783,2.681e-05,0.689,0.571,1,0,0.919,0.4381,0.424,0,2019-04-01,2.1,2019-08-26,610.07,576.05,60,10.92,1,1,1,1,0,98,8.52,0.46,2019-08-27,599.89,32.66,0.5665,18.74,37.72,16.9,2019-11-19,700.0,16.69,55.0,0,48.91,-36.99,1104.85,-44.78,2011,False
5800,VADILALIND,VAR,0,2015-07-22,833.88,2015-09-07,491.71,41.03,90,0.371,0.709,0.0001576,0.585,0.567,1,0,0.551,0.435,0.3577,0,2015-12-03,3.73,2016-04-04,652.16,636.46,60,3.13,1,0,1,1,0,82,3.22,6.55,2016-04-05,650.73,21.79,0.4361,-1.64,-8.54,42.22,2016-05-24,631.17,-3.01,33.0,0,54.68,-33.0,833.88,-21.79,1175,False
5802,VAIBHAVGBL,L120,0,2024-12-16,330.45,2025-04-07,200.6,39.29,120,0.689,0.811,5.578e-05,0.697,0.442,1,1,0.699,0.3268,0.3785,0,2025-06-03,7.75,2025-09-16,249.55,246.38,60,12.24,1,1,1,1,0,73,4.86,4.71,2025-09-17,251.55,24.48,0.383,-6.1,-14.03,-14.05,2025-10-06,222.59,-11.51,13.0,0,16.58,-30.78,996.7,-74.96,2649,False
5803,VAIBHAVGBL,VAR,0,2022-09-07,394.9,2023-03-29,271.25,31.31,213,0.66,0.728,9.973e-06,0.698,0.446,1,0,0.617,0.4145,0.1693,0,2023-07-17,2.75,2023-07-18,346.15,330.0,60,41.57,1,1,1,1,1,1,4.89,2.75,2023-07-19,346.15,12.34,0.3077,24.7,14.79,-10.33,2023-10-26,391.5,13.1,68.0,0,56.7,-24.12,996.7,-65.27,2111,False
5804,VAISHALI,VAR,0,2023-02-28,18.35,2023-07-14,11.68,36.35,195,0.469,0.725,2.449e-05,0.548,0.646,1,0,0.777,0.5175,0.327,0,2023-12-14,2.4,2023-12-18,18.68,17.58,60,4.59,1,0,1,1,1,2,6.26,3.01,2023-12-19,18.78,-1.8,0.592,-25.72,-21.3,-6.07,2024-02-09,16.19,-13.79,36.0,0,32.64,-33.49,18.35,1.8,1210,False
5808,VAKRANGEE,L250,0,2022-12-02,30.85,2023-08-08,14.65,52.51,250,0.699,0.906,2.679e-05,0.664,0.684,1,1,3.036,0.3696,0.3563,1,2023-11-28,18.72,2024-01-12,22.3,21.9,60,3.33,1,0,1,1,1,32,4.21,43.23,2024-01-15,22.55,27.71,0.6319,7.54,-0.89,35.7,2024-03-06,23.2,2.88,38.0,0,69.4,-18.18,505.0,-95.58,4390,False
5809,VAKRANGEE,VAR,0,2020-01-27,53.05,2020-04-03,18.05,65.98,90,0.528,0.808,0.0002369,0.698,0.556,1,1,0.827,0.3346,0.1837,0,2020-06-09,3.8,2020-06-16,39.7,38.35,60,4.63,1,0,1,1,0,5,3.52,5.3,2020-06-17,38.0,25.16,0.4977,-26.58,21.32,28.29,2020-06-24,31.95,-15.92,6.0,0,83.82,-35.53,505.0,-92.14,3499,False
5805,VAKRANGEE,L120,0,2018-08-08,67.85,2018-11-05,22.5,66.84,120,0.571,0.708,0.0001649,0.57,0.592,1,0,0.842,0.3219,0.3353,0,2019-01-21,19.89,2019-03-08,51.85,50.5,60,3.02,1,0,1,1,1,33,5.49,19.48,2019-03-11,52.0,23.58,0.3521,-14.04,-42.31,-35.38,2019-05-08,57.1,9.81,38.0,0,36.54,-56.25,505.0,-89.73,3189,False
5806,VAKRANGEE,L120,0,2020-01-27,53.05,2020-04-03,18.05,65.98,120,0.546,0.706,0.0001379,0.679,0.417,1,0,0.786,0.3423,0.2914,0,2020-06-25,9.67,2020-11-26,34.65,31.15,60,8.64,1,1,1,1,1,109,11.24,5.46,2020-11-27,35.1,34.68,0.2438,51.28,27.78,-1.42,2021-01-27,57.8,64.67,41.0,0,99.0,-16.95,505.0,-93.14,3615,False
5811,VALIANTORG,L120,0,2022-03-21,1026.99,2022-06-20,510.37,50.3,120,0.521,0.826,9.745e-05,0.693,0.558,1,1,1.351,0.4052,0.3442,1,2022-09-12,3.2,2022-09-13,814.05,717.05,60,20.97,1,1,1,1,0,1,13.53,3.2,2022-09-14,785.79,20.73,0.6334,-18.18,-48.36,-35.61,2022-10-21,670.8,-14.63,27.0,0,9.86,-54.82,1850.65,-56.01,482,False
5812,VALIANTORG,L120,0,2022-12-05,669.91,2023-03-20,380.2,43.25,120,0.697,0.827,8.933e-05,0.654,0.442,1,1,3.745,0.489,0.3191,1,2023-05-16,5.4,2023-05-23,549.0,519.65,60,16.18,1,1,1,1,0,5,15.81,5.4,2023-05-24,543.0,18.05,0.5031,-12.58,-19.52,-27.98,2023-07-10,521.7,-3.92,33.0,0,16.94,-30.57,1850.65,-70.33,652,False
5815,VALIANTORG,VAR,0,2023-12-27,511.5,2024-07-19,375.9,26.51,200,0.678,0.755,1.329e-05,0.666,0.595,1,0,0.935,0.2072,0.194,0,2024-10-21,2.05,2025-04-02,335.9,318.75,60,12.9,1,1,1,1,0,111,13.61,1.88,2025-04-03,333.65,34.33,0.3629,24.13,2.8,-19.67,2025-05-09,288.3,-13.59,23.0,0,52.2,-41.56,1850.65,-81.85,1110,False
5813,VALIANTORG,L120,0,2024-01-16,501.25,2024-03-28,380.8,24.03,120,0.412,0.766,3.176e-05,0.675,0.508,1,0,0.667,-0.0236,-0.0954,0,2024-07-12,2.02,2024-09-16,447.2,444.15,60,6.18,1,1,1,1,1,44,3.47,2.19,2024-09-17,447.9,10.78,0.3505,-26.12,-42.59,-16.38,2024-10-07,390.85,-12.74,14.0,0,13.37,-49.31,1850.65,-75.84,975,False
