symbol,mode,ipo_short_window,series_hash,split_cut,hist_bars,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,vol_ratio,obv_gain,obv_filter_pass,base_qualify_date,tv20_cr_at_q,shelf_start_date,shelf_high,shelf_low,shelf_range_pct,shelf_S,shelf_ok_s20,shelf_ok_s30,ath_before_breakout,dist_to_ath_pct,ath_ge_095,ath_new_high,trigger_date,trigger_close,vol_multiple,volx_ge_5,volx_ge_9,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
BAYERCROP,L180,0,6c72bcd1f19a,0,1565,2015-08-19,3996.55,2016-02-12,3167.95,20.73,180,0.698,0.821,2.152e-05,0.531,0.4,0.802,0.1396,0,2016-05-06,2.14,2016-04-11,3996.3,3673.8,8.07,20,1,1,4146.05,-1.97,1,0,2016-05-12,4064.5,4.55,0,0,4,2.67,3.25,2016-05-13,4097.8,0.2242,-1.57,-2.3,15.03,2016-11-01,1.71,116,0,21.01,-10.45
BAYERCROP,L180,0,6c72bcd1f19a,0,3826,2024-10-16,6782.25,2025-02-13,4369.05,35.58,180,0.553,0.802,2.476e-05,0.698,0.494,1.27,0.4941,1,2025-06-16,15.09,2025-06-02,6114.0,5387.0,11.89,20,1,0,6956.5,-9.52,0,0,2025-06-30,6294.5,4.7,0,0,10,2.95,16.1,2025-07-01,6270.0,0.5993,-19.72,-30.4,-33.44,2025-08-07,-9.45,28,0,3.84,-35.73
BAYERCROP,L250,0,6c72bcd1f19a,0,3461,2022-08-05,5482.05,2023-03-20,3970.05,27.58,250,0.622,0.757,8.092e-06,0.699,0.404,1.233,0.1819,1,2023-08-07,5.41,2023-12-11,5711.55,5384.4,5.73,20,1,1,6352.2,-8.1,0,0,2024-01-09,5837.5,2.33,0,0,105,3.99,12.33,2024-01-10,5850.0,0.2876,-7.3,12.29,-9.06,2024-03-04,-5.06,39,0,23.02,-16.22
BAYERCROP,VAR,0,6c72bcd1f19a,0,2834,2020-09-18,6352.2,2020-11-19,4998.55,21.31,90,0.483,0.806,7.352e-05,0.542,0.489,1.297,0.1344,1,2021-01-27,15.58,2021-06-02,5710.3,5285.0,7.45,20,1,1,6352.2,-8.88,0,0,2021-06-30,5788.35,2.56,0,0,104,1.61,9.6,2021-07-01,5820.0,0.4793,-9.13,-16.57,-12.79,2021-08-20,-3.83,35,0,5.33,-27.52
BAYERCROP,VAR,0,6c72bcd1f19a,0,3461,2022-08-05,5482.05,2023-03-20,3970.05,27.58,248,0.619,0.751,8.226e-06,0.695,0.407,1.227,0.1819,1,2023-08-07,5.41,2023-12-11,5711.55,5384.4,5.73,20,1,1,6352.2,-8.1,0,0,2024-01-09,5837.5,2.33,0,0,105,3.99,12.33,2024-01-10,5850.0,0.2864,-7.3,12.29,-9.06,2024-03-04,-5.06,39,0,23.02,-16.22
BDL,L120,0,f0a1749185a2,0,828,2020-08-13,229.8,2020-11-03,143.4,37.6,120,0.588,0.702,8.087e-05,0.605,0.675,0.441,0.47,0,2021-01-13,9.33,2021-07-01,203.2,180.7,11.07,20,1,0,229.8,-8.62,0,0,2021-07-30,210.0,2.92,0,0,134,3.75,14.22,2021-08-02,210.4,0.5078,0.81,9.1,95.15,2021-08-11,-10.88,8,0,115.04,-12.79
BEL,L120,0,d253a3fcca11,0,2710,2015-02-18,40.35,2015-04-27,30.1,25.4,120,0.395,0.713,5.688e-05,0.472,0.417,0.532,0.4097,0,2015-08-06,48.99,2015-11-26,38.75,35.5,8.39,20,1,1,41.7,-4.32,1,0,2015-12-24,39.9,3.33,0,0,94,3.5,22.37,2015-12-28,40.15,0.2838,-10.09,-3.11,3.74,2016-01-15,-4.98,15,0,15.07,-23.91
BEML,L120,0,0ca0659b195e,0,5058,2024-07-08,2601.2,2024-10-07,1747.4,32.82,120,0.597,0.711,6.260e-05,0.578,0.575,0.995,0.4527,0,2024-12-16,125.94,2025-05-26,2319.8,2103.3,9.33,20,1,0,2601.2,-7.95,0,0,2025-06-23,2394.4,3.59,0,0,128,3.22,368.66,2025-06-24,2400.5,0.4744,-8.28,-27.5,-28.8,2025-07-25,-13.58,24,0,0.45,-43.55
BEML,VAR,0,0ca0659b195e,0,5058,2024-07-08,2601.2,2024-10-07,1747.4,32.82,90,0.697,0.847,1.036e-04,0.625,0.689,1.128,0.427,0,2024-11-13,152.83,2025-05-26,2319.8,2103.3,9.33,20,1,0,2601.2,-7.95,0,0,2025-06-23,2394.4,3.59,0,0,149,3.22,368.66,2025-06-24,2400.5,0.543,-8.28,-27.5,-28.8,2025-07-25,-13.58,24,0,0.45,-43.55
BEPL,L120,0,3eb6d720e8fb,0,2941,2016-11-01,18.95,2016-12-26,14.35,24.27,120,0.387,0.702,8.879e-05,0.413,0.542,1.324,0.5329,1,2017-04-12,18.95,2017-05-10,28.9,26.0,10.03,20,1,0,30.85,-6.0,0,0,2017-06-07,29.0,3.41,0,0,38,8.41,6.06,2017-06-08,29.25,0.3944,90.77,338.8,232.82,2017-12-06,260.34,124,0,411.62,-0.68
BERGEPAINT,L180,0,cb269b5d8703,0,4625,2022-08-18,589.3,2023-01-27,449.6,23.71,180,0.654,0.805,1.183e-05,0.696,0.511,0.922,0.1451,0,2023-05-03,35.88,2023-08-24,627.7,586.95,6.49,20,1,1,720.8,-7.14,0,0,2023-09-22,669.3,7.4,1,0,99,6.63,63.21,2023-09-25,668.0,0.361,-14.29,-16.5,-7.79,2023-09-28,-14.74,4,0,0.0,-34.28
BERGEPAINT,VAR,0,cb269b5d8703,0,4625,2022-08-18,589.3,2023-01-27,449.6,23.71,176,0.634,0.77,1.254e-05,0.666,0.523,0.943,0.1502,0,2023-05-05,35.72,2023-08-24,627.7,586.95,6.49,20,1,1,720.8,-7.14,0,0,2023-09-22,669.3,7.4,1,0,97,6.63,63.21,2023-09-25,668.0,0.3499,-14.29,-16.5,-7.79,2023-09-28,-14.74,4,0,0.0,-34.28
BHARATRAS,L120,0,90c4afcecf2e,0,3644,2020-08-10,2744.0,2020-11-02,2136.0,22.16,120,0.504,0.705,4.525e-05,0.492,0.492,0.809,0.3868,0,2021-01-27,4.38,2021-02-01,2504.0,2380.0,4.95,20,1,1,2744.0,-5.32,0,0,2021-03-01,2598.0,4.77,0,0,23,4.34,2.93,2021-03-02,2624.0,0.414,24.81,14.9,14.63,2021-03-16,-7.74,10,0,44.17,-11.81
BHARATRAS,VAR,0,90c4afcecf2e,0,3609,2020-08-10,2744.0,2020-11-02,2136.0,22.16,90,0.663,0.734,6.529e-05,0.587,0.589,0.716,0.1959,0,2020-12-15,2.95,2020-12-10,2482.0,2232.0,10.07,20,1,1,2744.0,-7.0,0,0,2021-01-08,2552.0,16.38,1,1,17,8.14,3.22,2021-01-11,2562.0,0.3249,-1.56,31.34,25.88,2021-03-16,-5.5,45,0,47.66,-9.68
BIKAJI,L120,0,eac06f515680,0,152,2023-01-25,441.0,2023-03-22,343.01,22.22,120,0.496,0.758,4.668e-05,0.543,0.483,0.785,0.2152,0,2023-06-21,11.09,2023-05-30,425.67,376.4,11.57,20,1,0,441.0,-2.96,1,0,2023-06-27,427.96,2.11,0,0,4,2.29,11.09,2023-06-28,430.85,0.4364,11.55,25.17,61.37,2023-10-06,8.94,69,0,73.16,-6.64
BIKAJI,VAR,1,eac06f515680,0,152,2023-01-25,441.0,2023-03-22,343.01,22.22,93,0.413,0.703,5.541e-05,0.487,0.624,1.164,0.2462,0,2023-06-13,16.31,2023-05-30,425.67,376.4,11.57,20,1,0,441.0,-2.96,1,0,2023-06-27,427.96,2.11,0,0,10,2.29,11.09,2023-06-28,430.85,0.382,11.55,25.17,61.37,2023-10-06,8.94,69,0,73.16,-6.64
BIOCON,L180,1,1dca4fec02e0,0,166,2005-01-03,42.65,2005-05-02,32.9,22.86,146,0.559,0.747,2.557e-05,0.62,0.425,0.534,0.3409,0,2005-08-01,2.08,2005-08-02,37.95,36.3,4.35,20,1,1,42.65,-8.21,0,0,2005-08-31,39.15,5.05,1,0,21,3.98,1.43,2005-09-01,39.4,0.3484,2.28,1.52,-20.43,2006-01-23,-1.78,97,0,13.32,-36.68
BIOCON,L180,0,1dca4fec02e0,0,1215,2008-09-08,34.65,2008-11-28,14.75,57.43,180,0.341,0.787,8.512e-05,0.515,0.572,1.343,0.3716,1,2009-06-01,2.01,2009-11-06,46.0,42.15,8.37,20,1,0,53.65,-9.32,0,0,2009-12-04,48.65,6.04,1,0,128,7.04,8.76,2009-12-07,48.65,0.4101,-3.91,0.41,37.92,2010-01-27,-9.66,34,0,61.87,-13.57
BIOCON,L180,0,1dca4fec02e0,0,3799,2019-04-11,314.8,2019-09-26,216.15,31.34,180,0.698,0.845,3.527e-05,0.56,0.406,1.434,0.2752,1,2019-12-17,100.84,2020-04-30,359.25,328.5,8.56,20,1,1,363.15,6.15,1,1,2020-06-01,385.5,2.52,0,0,111,8.68,289.74,2020-06-02,389.0,0.3696,0.82,10.06,-0.21,2020-08-25,-0.41,61,0,25.39,-6.62
BIOCON,L250,1,1dca4fec02e0,0,166,2005-01-03,42.65,2005-05-02,32.9,22.86,146,0.559,0.747,2.557e-05,0.62,0.425,0.534,0.3409,0,2005-08-01,2.08,2005-08-02,37.95,36.3,4.35,20,1,1,42.65,-8.21,0,0,2005-08-31,39.15,5.05,1,0,21,3.98,1.43,2005-09-01,39.4,0.3484,2.28,1.52,-20.43,2006-01-23,-1.78,97,0,13.32,-36.68
BIOCON,L250,0,1dca4fec02e0,0,1215,2008-06-16,40.7,2008-11-28,14.75,63.76,250,0.526,0.734,3.740e-05,0.636,0.452,0.978,0.3716,0,2009-06-01,2.01,2009-11-06,46.0,42.15,8.37,20,1,0,53.65,-9.32,0,0,2009-12-04,48.65,6.04,1,0,128,7.04,8.76,2009-12-07,48.65,0.3328,-3.91,0.41,37.92,2010-01-27,-9.66,34,0,61.87,-13.57
BIOCON,VAR,1,1dca4fec02e0,0,166,2005-01-03,42.65,2005-05-02,32.9,22.86,146,0.559,0.747,2.557e-05,0.62,0.425,0.534,0.3409,0,2005-08-01,2.08,2005-08-02,37.95,36.3,4.35,20,1,1,42.65,-8.21,0,0,2005-08-31,39.15,5.05,1,0,21,3.98,1.43,2005-09-01,39.4,0.3484,2.28,1.52,-20.43,2006-01-23,-1.78,97,0,13.32,-36.68
BIOCON,VAR,0,1dca4fec02e0,0,1215,2008-06-16,40.7,2008-11-28,14.75,63.76,231,0.487,0.722,4.627e-05,0.602,0.489,1.058,0.3716,0,2009-06-01,2.01,2009-11-06,46.0,42.15,8.37,20,1,0,53.65,-9.32,0,0,2009-12-04,48.65,6.04,1,0,128,7.04,8.76,2009-12-07,48.65,0.3654,-3.91,0.41,37.92,2010-01-27,-9.66,34,0,61.87,-13.57
BIRLACORPN,L120,0,ee4109a2ad2e,0,690,2007-01-22,367.2,2007-03-28,182.6,50.27,120,0.546,0.708,8.724e-05,0.698,0.525,1.314,0.2992,1,2007-06-15,2.94,2007-09-13,351.1,309.05,11.98,20,1,0,389.1,-7.58,0,0,2007-10-12,359.6,3.42,0,0,83,2.46,5.21,2007-10-15,367.0,0.4164,-13.6,-47.19,-72.55,2007-11-05,-16.93,16,0,5.04,-77.38
BIRLACORPN,L120,0,ee4109a2ad2e,0,4692,2022-12-15,1066.2,2023-02-27,852.9,20.01,120,0.504,0.701,4.065e-05,0.533,0.442,0.84,0.5412,0,2023-05-29,12.78,2023-12-01,1440.95,1365.45,5.24,20,1,1,1610.4,-6.88,0,0,2024-01-01,1499.65,2.38,0,0,148,4.07,11.99,2024-01-02,1513.65,0.3767,-5.61,4.02,-17.77,2024-03-05,3.92,46,0,19.05,-29.14
BIRLACORPN,VAR,0,ee4109a2ad2e,0,690,2007-01-22,367.2,2007-03-28,182.6,50.27,90,0.483,0.803,2.181e-04,0.577,0.611,0.876,0.3775,0,2007-06-05,2.77,2007-09-13,351.1,309.05,11.98,20,1,0,389.1,-7.58,0,0,2007-10-12,359.6,3.42,0,0,91,2.46,5.21,2007-10-15,367.0,0.6053,-13.6,-47.19,-72.55,2007-11-05,-16.93,16,0,5.04,-77.38
BLAL,L120,1,c1146b0e09f9,0,194,2023-04-19,272.65,2023-06-12,146.85,46.14,90,0.416,0.815,1.546e-04,0.585,0.878,0.843,0.1606,0,2023-08-25,3.59,2024-01-01,227.95,201.2,11.74,20,1,0,272.65,-4.53,1,0,2024-02-01,260.3,7.69,1,0,105,14.19,10.2,2024-02-02,263.05,0.5337,-4.79,25.85,-21.43,2024-03-05,0.32,23,0,43.49,-24.73
BLAL,L180,1,c1146b0e09f9,0,194,2023-04-19,272.65,2023-06-12,146.85,46.14,90,0.416,0.815,1.546e-04,0.585,0.878,0.843,0.1606,0,2023-08-25,3.59,2024-01-01,227.95,201.2,11.74,20,1,0,272.65,-4.53,1,0,2024-02-01,260.3,7.69,1,0,105,14.19,10.2,2024-02-02,263.05,0.5337,-4.79,25.85,-21.43,2024-03-05,0.32,23,0,43.49,-24.73
BLAL,L250,1,c1146b0e09f9,0,194,2023-04-19,272.65,2023-06-12,146.85,46.14,90,0.416,0.815,1.546e-04,0.585,0.878,0.843,0.1606,0,2023-08-25,3.59,2024-01-01,227.95,201.2,11.74,20,1,0,272.65,-4.53,1,0,2024-02-01,260.3,7.69,1,0,105,14.19,10.2,2024-02-02,263.05,0.5337,-4.79,25.85,-21.43,2024-03-05,0.32,23,0,43.49,-24.73
BLAL,VAR,1,c1146b0e09f9,0,194,2023-04-19,272.65,2023-06-12,146.85,46.14,90,0.416,0.815,1.546e-04,0.585,0.878,0.843,0.1606,0,2023-08-25,3.59,2024-01-01,227.95,201.2,11.74,20,1,0,272.65,-4.53,1,0,2024-02-01,260.3,7.69,1,0,105,14.19,10.2,2024-02-02,263.05,0.5337,-4.79,25.85,-21.43,2024-03-05,0.32,23,0,43.49,-24.73
BLISSGVS,L120,0,e35768cdc1af,0,2570,2020-01-16,144.91,2020-05-18,90.43,37.6,120,0.681,0.856,7.647e-05,0.698,0.725,1.138,0.3529,0,2020-07-10,2.19,2020-12-01,184.19,164.54,10.67,20,1,0,206.55,-3.04,1,0,2020-12-30,200.27,5.22,1,0,120,8.73,11.2,2020-12-31,199.69,0.5832,-50.34,-46.61,-49.14,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS,L180,0,e35768cdc1af,0,2570,2019-12-11,151.27,2020-05-18,90.43,40.22,180,0.654,0.737,3.680e-05,0.689,0.572,2.286,0.252,1,2020-08-13,6.91,2020-12-01,184.19,164.54,10.67,20,1,0,206.55,-3.04,1,0,2020-12-30,200.27,5.22,1,0,96,8.73,11.2,2020-12-31,199.69,0.4832,-50.34,-46.61,-49.14,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS,L250,0,e35768cdc1af,0,2570,2019-12-11,151.27,2020-05-18,90.43,40.22,250,0.53,0.702,3.705e-05,0.492,0.412,2.792,0.2792,1,2020-10-30,7.17,2020-12-01,184.19,164.54,10.67,20,1,0,206.55,-3.04,1,0,2020-12-30,200.27,5.22,1,0,41,8.73,11.2,2020-12-31,199.69,0.4617,-50.34,-46.61,-49.14,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS,VAR,0,e35768cdc1af,0,2570,2019-12-11,151.27,2020-05-18,90.43,40.22,162,0.652,0.828,4.617e-05,0.698,0.636,1.791,0.2848,1,2020-08-05,5.94,2020-12-01,184.19,164.54,10.67,20,1,0,206.55,-3.04,1,0,2020-12-30,200.27,5.22,1,0,102,8.73,11.2,2020-12-31,199.69,0.5819,-50.34,-46.61,-49.14,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS-BE,L120,0,535a1cf4ef65,0,2575,2020-01-16,149.1,2020-05-18,93.05,37.59,120,0.681,0.853,7.575e-05,0.699,0.725,1.169,0.3528,0,2020-07-10,2.26,2020-12-01,188.9,168.75,10.67,20,1,0,215.65,-4.75,1,0,2020-12-30,205.4,5.22,1,0,120,8.73,11.48,2020-12-31,204.8,0.5816,-50.34,-46.61,-49.37,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS-BE,L180,0,535a1cf4ef65,0,2575,2019-12-11,155.65,2020-05-18,93.05,40.22,180,0.654,0.743,3.711e-05,0.688,0.572,2.286,0.252,1,2020-08-13,7.11,2020-12-01,188.9,168.75,10.67,20,1,0,215.65,-4.75,1,0,2020-12-30,205.4,5.22,1,0,96,8.73,11.48,2020-12-31,204.8,0.4903,-50.34,-46.61,-49.37,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS-BE,L250,0,535a1cf4ef65,0,2575,2019-12-11,155.65,2020-05-18,93.05,40.22,250,0.53,0.703,3.698e-05,0.492,0.412,2.846,0.2792,1,2020-10-30,7.35,2020-12-01,188.9,168.75,10.67,20,1,0,215.65,-4.75,1,0,2020-12-30,205.4,5.22,1,0,41,8.73,11.48,2020-12-31,204.8,0.4654,-50.34,-46.61,-49.37,2021-02-15,-13.43,32,0,7.42,-55.25
BLISSGVS-BE,VAR,0,535a1cf4ef65,0,2575,2019-12-11,155.65,2020-05-18,93.05,40.22,164,0.65,0.821,4.615e-05,0.69,0.628,1.842,0.3169,1,2020-08-06,6.12,2020-12-01,188.9,168.75,10.67,20,1,0,215.65,-4.75,1,0,2020-12-30,205.4,5.22,1,0,101,8.73,11.48,2020-12-31,204.8,0.5847,-50.34,-46.61,-49.37,2021-02-15,-13.43,32,0,7.42,-55.25
BLS,L180,0,d3072e1e41ee,0,1504,2021-09-17,74.6,2021-12-06,45.78,38.63,180,0.374,0.721,5.128e-05,0.406,0.483,1.17,0.4426,0,2022-05-19,21.15,2022-06-17,104.17,94.36,9.42,20,1,0,105.59,5.17,1,1,2022-07-15,111.05,3.0,0,0,41,7.58,36.49,2022-07-18,114.59,0.4089,22.38,52.02,86.45,2022-12-23,35.62,109,0,94.84,-5.58
BLS,VAR,0,d3072e1e41ee,0,1504,2021-09-17,74.6,2021-12-06,45.78,38.63,90,0.596,0.755,8.730e-05,0.692,0.678,0.586,0.4483,0,2022-01-25,2.55,2022-06-17,104.17,94.36,9.42,20,1,0,105.59,5.17,1,1,2022-07-15,111.05,3.0,0,0,117,7.58,36.49,2022-07-18,114.59,0.553,22.38,52.02,86.45,2022-12-23,35.62,109,0,94.84,-5.58
BLUEDART,L120,0,731d3fa01f98,0,743,2007-01-17,535.26,2007-04-04,423.9,20.8,120,0.496,0.717,1.098e-04,0.462,0.4,0.944,0.461,0,2007-07-02,2.12,2007-11-28,659.45,602.5,8.64,20,1,0,779.7,-8.42,0,0,2007-12-28,714.06,2.71,0,0,125,9.53,0.16,2007-12-31,679.44,0.3588,-28.57,-4.57,-33.09,2008-01-22,-10.75,17,0,19.85,-43.38
BLUEDART,VAR,0,731d3fa01f98,0,4821,2023-12-19,7555.3,2024-03-19,5500.95,27.19,92,0.692,0.857,7.281e-05,0.685,0.467,3.261,0.4752,1,2024-05-03,16.31,2024-06-12,8400.6,7662.5,8.79,20,1,0,9369.45,-8.09,0,0,2024-07-11,8611.3,5.11,1,0,48,2.62,8.9,2024-07-12,8600.0,0.5351,-0.07,-20.59,-20.65,2024-07-22,-8.94,6,0,10.33,-37.62
BLUESTARCO,L180,0,a15ba181a034,0,3978,2020-01-20,429.9,2020-04-03,220.25,48.77,180,0.402,0.752,4.616e-05,0.693,0.589,1.428,0.2047,1,2020-09-08,9.34,2021-01-13,407.5,367.1,9.91,20,1,1,433.35,-4.63,1,0,2021-02-11,413.3,4.43,0,0,108,1.5,6.58,2021-02-12,417.0,0.459,-3.17,0.26,25.52,2021-04-19,-0.82,43,0,30.88,-9.11
BLUESTARCO,L250,0,a15ba181a034,0,3978,2020-01-20,429.9,2020-04-03,220.25,48.77,250,0.333,0.701,3.408e-05,0.561,0.424,1.571,0.187,1,2020-12-02,8.23,2021-01-13,407.5,367.1,9.91,20,1,1,433.35,-4.63,1,0,2021-02-11,413.3,4.43,0,0,49,1.5,6.58,2021-02-12,417.0,0.2026,-3.17,0.26,25.52,2021-04-19,-0.82,43,0,30.88,-9.11
BLUESTONE,L120,0,70eb3f0417ab,0,263,2025-10-24,743.8,2026-02-24,403.45,45.76,120,0.697,0.834,8.555e-05,0.623,0.6,1.78,0.4123,1,2026-04-22,17.62,2026-08-14,874.4,794.7,9.11,20,1,1,894.5,0.06,1,1,2026-09-11,895.0,2.08,0,0,99,4.62,52.73,,,0.5347,,,,,,,1,,
BLUESTONE,L180,0,70eb3f0417ab,0,263,2025-10-09,761.25,2026-02-24,403.45,47.0,180,0.559,0.716,3.873e-05,0.613,0.617,1.369,-0.0283,0,2026-06-24,17.01,2026-08-14,874.4,794.7,9.11,20,1,1,894.5,0.06,1,1,2026-09-11,895.0,2.08,0,0,56,4.62,52.73,,,0.4223,,,,,,,1,,
BLUESTONE,L250,0,70eb3f0417ab,0,263,2025-10-09,761.25,2026-02-24,403.45,47.0,250,0.486,0.703,3.444e-05,0.472,0.444,1.49,0.336,1,2026-09-02,91.85,2026-08-14,874.4,794.7,9.11,20,1,1,894.5,0.06,1,1,2026-09-11,895.0,2.08,0,0,7,4.62,52.73,,,0.4114,,,,,,,1,,
BLUESTONE,VAR,1,70eb3f0417ab,0,263,2025-10-09,761.25,2026-02-24,403.45,47.0,134,0.699,0.879,7.809e-05,0.636,0.59,1.664,-0.0555,0,2026-04-28,19.51,2026-08-14,874.4,794.7,9.11,20,1,1,894.5,0.06,1,1,2026-09-11,895.0,2.08,0,0,95,4.62,52.73,,,0.4916,,,,,,,1,,
BODALCHEM,L250,0,1dd88254e250,0,1014,2015-02-05,42.91,2015-06-12,24.54,42.81,250,0.438,0.702,3.162e-05,0.463,0.416,1.077,0.4659,0,2016-01-06,2.61,2016-05-10,89.73,79.17,11.77,20,1,0,91.02,0.68,1,1,2016-06-07,91.64,5.33,1,0,102,2.35,4.18,2016-06-08,91.4,0.3689,14.54,27.95,67.58,2016-11-11,31.09,106,0,79.49,-2.87
BOROLTD,L120,1,c4838e13c526,0,237,2020-07-22,171.99,2020-10-13,111.88,34.95,117,0.5,0.706,9.497e-05,0.439,0.547,2.22,0.3979,1,2021-01-05,8.18,2021-06-04,185.55,180.0,2.99,20,1,0,204.66,-7.24,0,0,2021-07-02,189.85,3.5,0,0,121,3.11,3.29,2021-07-05,191.56,0.6054,-4.41,77.85,20.95,2021-08-11,-10.37,27,0,118.42,-13.94
BOROLTD,L180,1,c4838e13c526,0,237,2020-07-22,171.99,2020-10-13,111.88,34.95,117,0.5,0.706,9.497e-05,0.439,0.547,2.22,0.3979,1,2021-01-05,8.18,2021-06-04,185.55,180.0,2.99,20,1,0,204.66,-7.24,0,0,2021-07-02,189.85,3.5,0,0,121,3.11,3.29,2021-07-05,191.56,0.6054,-4.41,77.85,20.95,2021-08-11,-10.37,27,0,118.42,-13.94
BOROLTD,L250,1,c4838e13c526,0,237,2020-07-22,171.99,2020-10-13,111.88,34.95,117,0.5,0.706,9.497e-05,0.439,0.547,2.22,0.3979,1,2021-01-05,8.18,2021-06-04,185.55,180.0,2.99,20,1,0,204.66,-7.24,0,0,2021-07-02,189.85,3.5,0,0,121,3.11,3.29,2021-07-05,191.56,0.6054,-4.41,77.85,20.95,2021-08-11,-10.37,27,0,118.42,-13.94
BOROLTD,VAR,0,c4838e13c526,0,552,2021-12-17,378.18,2022-03-07,263.66,30.28,90,0.607,0.738,6.258e-05,0.684,0.433,0.806,-0.023,0,2022-04-28,4.09,2022-09-09,349.11,307.58,11.9,20,1,0,378.18,-1.24,1,0,2022-10-10,373.48,5.27,1,0,112,7.85,9.29,2022-10-11,375.54,0.2731,-18.58,-26.75,-11.74,2022-12-16,-13.27,47,0,7.73,-32.98
BORORENEW,L120,0,63b1314dba0e,0,668,2020-06-26,141.95,2020-09-24,67.85,52.2,120,0.622,0.712,1.407e-04,0.507,0.642,2.07,0.47,1,2020-11-27,7.28,2021-01-11,276.15,247.7,10.3,20,1,0,307.9,-3.31,1,0,2021-02-09,297.7,3.58,0,0,49,9.85,14.44,2021-02-10,305.0,0.4521,-12.72,4.16,107.16,2021-03-09,-13.85,20,0,145.21,-30.08
BORORENEW,L180,0,63b1314dba0e,0,773,2020-06-26,141.95,2020-09-24,67.85,52.2,180,0.436,0.89,1.133e-04,0.32,0.45,3.264,0.3389,1,2021-02-18,16.43,2021-06-16,277.35,260.8,5.97,20,1,0,309.05,-6.83,0,0,2021-07-14,287.95,4.59,0,0,98,5.0,3.96,2021-07-15,297.0,0.6348,20.02,120.02,111.08,2021-08-18,-0.71,24,0,180.59,-8.08
BORORENEW,VAR,0,63b1314dba0e,0,668,2020-06-26,141.95,2020-09-24,67.85,52.2,93,0.696,0.706,1.788e-04,0.556,0.806,1.349,0.527,1,2020-11-04,3.18,2021-01-11,276.15,247.7,10.3,20,1,0,307.9,-3.31,1,0,2021-02-09,297.7,3.58,0,0,66,9.85,14.44,2021-02-10,305.0,0.3406,-12.72,4.16,107.16,2021-03-09,-13.85,20,0,145.21,-30.08
BOSCHLTD,L120,0,12209910153a,0,5066,2024-12-16,36499.0,2025-04-09,26182.7,28.26,120,0.697,0.924,7.617e-05,0.559,0.517,1.058,0.3335,0,2025-06-04,58.41,2025-06-06,34405.0,31500.0,8.44,20,1,1,38795.6,-7.39,0,0,2025-07-04,35930.0,8.82,1,0,22,4.43,63.63,2025-07-07,35760.0,0.5328,6.67,-0.36,16.89,2025-09-24,8.39,56,0,19.03,-19.99
BRIGADE,L120,0,e264b978c401,0,3206,2020-02-20,240.85,2020-05-21,92.0,61.8,120,0.681,0.787,1.380e-04,0.697,0.55,1.456,0.2808,1,2020-07-15,3.62,2020-12-04,249.4,228.5,8.38,20,1,0,266.5,-5.18,0,0,2021-01-04,252.7,2.1,0,0,120,1.32,7.58,2021-01-05,251.1,0.3319,6.47,11.39,78.36,2021-01-27,-6.11,16,0,110.59,-11.83
BRIGADE,L180,0,e264b978c401,0,3206,2020-02-20,240.85,2020-05-21,92.0,61.8,180,0.542,0.703,7.448e-05,0.604,0.439,1.585,0.3444,1,2020-09-15,3.65,2020-12-04,249.4,228.5,8.38,20,1,0,266.5,-5.18,0,0,2021-01-04,252.7,2.1,0,0,76,1.32,7.58,2021-01-05,251.1,0.2967,6.47,11.39,78.36,2021-01-27,-6.11,16,0,110.59,-11.83
BRIGADE,L180,0,e264b978c401,0,3810,2022-09-14,580.5,2023-01-13,437.25,24.68,180,0.525,0.717,2.048e-05,0.542,0.478,0.703,0.2534,0,2023-05-23,7.96,2023-05-16,574.4,523.25,8.9,20,1,1,580.5,-0.25,1,0,2023-06-13,579.05,4.43,0,0,15,2.47,6.95,2023-06-14,581.05,0.3837,9.26,45.76,133.43,2023-09-21,-0.54,69,0,147.83,-5.33
BRIGADE,VAR,0,e264b978c401,0,3206,2020-02-20,240.85,2020-05-21,92.0,61.8,90,0.652,0.873,3.041e-04,0.609,0.678,1.044,0.617,0,2020-07-06,2.56,2020-12-04,249.4,228.5,8.38,20,1,0,266.5,-5.18,0,0,2021-01-04,252.7,2.1,0,0,127,1.32,7.58,2021-01-05,251.1,0.5122,6.47,11.39,78.36,2021-01-27,-6.11,16,0,110.59,-11.83
