variant,symbol,date,direction,entry_time,entry,stop,target,qty,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
10min_macd_zero,HCLTECH,2026-02-05,SHORT,2026-02-05T11:30:00,1613.30,1621.10,1597.70,185,2026-02-05T15:20:00,1606.60,TIME_STOP,1239.50,792.74
10min_macd_zero,HCLTECH,2026-02-23,SHORT,2026-02-23T13:10:00,1422.50,1429.40,1408.70,210,2026-02-23T15:10:00,1429.40,STOP,-1449.00,-1898.17
10min_macd_zero,MARUTI,2024-05-21,SHORT,2024-05-21T13:30:00,12540.00,12562.60,12494.80,23,2024-05-21T14:00:00,12494.80,TARGET,1039.60,607.75
10min_macd_zero,MARUTI,2024-07-04,LONG,2024-07-04T11:10:00,12148.85,12112.05,12222.45,24,2024-07-04T11:30:00,12112.05,STOP,-883.20,-1319.90
10min_macd_zero,MARUTI,2024-07-10,SHORT,2024-07-10T14:10:00,12856.45,12966.40,12636.55,22,2024-07-10T15:20:00,12774.10,EOD,1811.70,1388.80
10min_macd_zero,MARUTI,2025-02-04,SHORT,2025-02-04T12:40:00,13048.05,13080.25,12983.65,22,2025-02-04T12:50:00,13080.25,STOP,-708.40,-1139.52
10min_macd_zero,MARUTI,2025-06-03,SHORT,2025-06-03T11:10:00,12151.00,12271.00,11911.00,20,2025-06-03T15:00:00,12120.00,TIME_STOP,620.00,255.94
10min_macd_zero,MARUTI,2025-06-09,LONG,2025-06-09T13:20:00,12603.00,12575.00,12659.00,23,2025-06-09T15:20:00,12644.00,EOD,943.00,507.49
10min_macd_zero,MARUTI,2025-07-22,LONG,2025-07-22T11:50:00,12400.00,12389.00,12422.00,24,2025-07-22T12:10:00,12422.00,TARGET,528.00,81.20
10min_macd_zero,MARUTI,2025-09-29,SHORT,2025-09-29T11:40:00,16034.00,16085.00,15932.00,18,2025-09-29T12:20:00,16085.00,STOP,-918.00,-1351.61
10min_macd_zero,MARUTI,2025-10-03,SHORT,2025-10-03T12:30:00,15814.00,15844.00,15754.00,18,2025-10-03T13:50:00,15754.00,TARGET,1080.00,653.83
10min_macd_zero,MARUTI,2025-10-09,SHORT,2025-10-09T11:50:00,15938.00,15983.00,15848.00,18,2025-10-09T15:00:00,15983.00,STOP,-810.00,-1240.93
10min_macd_zero,MARUTI,2025-11-12,LONG,2025-11-12T12:40:00,15662.00,15605.00,15776.00,19,2025-11-12T15:20:00,15678.00,EOD,304.00,-142.59
10min_macd_zero,MARUTI,2025-12-10,SHORT,2025-12-10T14:10:00,16014.00,16060.00,15922.00,18,2025-12-10T15:20:00,16030.00,EOD,-288.00,-720.59
10min_macd_zero,MARUTI,2025-12-11,LONG,2025-12-11T12:10:00,16262.00,16240.00,16306.00,18,2025-12-11T12:20:00,16240.00,STOP,-396.00,-834.78
10min_macd_zero,HEROMOTOCO,2024-04-30,LONG,2024-04-30T13:50:00,4456.15,4441.30,4485.85,67,2024-04-30T14:10:00,4441.30,STOP,-994.95,-1442.05
10min_macd_zero,HEROMOTOCO,2024-05-22,SHORT,2024-05-22T11:30:00,4854.20,4875.65,4811.30,61,2024-05-22T13:30:00,4875.65,STOP,-1308.45,-1753.59
10min_macd_zero,HEROMOTOCO,2024-05-28,LONG,2024-05-28T13:50:00,5052.25,5018.00,5120.75,59,2024-05-28T15:20:00,5062.90,EOD,628.35,180.75
10min_macd_zero,HEROMOTOCO,2024-08-02,SHORT,2024-08-02T10:30:00,5179.75,5240.35,5058.55,41,2024-08-02T14:20:00,5160.20,TIME_STOP,801.55,483.60
10min_macd_zero,HEROMOTOCO,2024-09-04,SHORT,2024-09-04T11:10:00,5484.40,5503.55,5446.10,54,2024-09-04T12:30:00,5503.55,STOP,-1034.10,-1479.11
10min_macd_zero,HEROMOTOCO,2024-10-23,LONG,2024-10-23T12:30:00,5121.00,5091.65,5179.70,58,2024-10-23T14:10:00,5091.65,STOP,-1702.30,-2146.55
10min_macd_zero,HEROMOTOCO,2024-11-29,SHORT,2024-11-29T13:00:00,4620.35,4641.55,4577.95,64,2024-11-29T13:20:00,4641.55,STOP,-1356.80,-1801.37
10min_macd_zero,HEROMOTOCO,2024-12-11,LONG,2024-12-11T10:30:00,4517.55,4502.30,4548.05,66,2024-12-11T10:50:00,4502.30,STOP,-1006.50,-1452.98
10min_macd_zero,HEROMOTOCO,2025-01-08,SHORT,2025-01-08T12:40:00,4005.50,4019.20,3978.10,74,2025-01-08T13:30:00,4019.20,STOP,-1013.80,-1459.17
10min_macd_zero,HEROMOTOCO,2025-01-15,LONG,2025-01-15T10:50:00,4031.05,4016.15,4060.85,74,2025-01-15T11:00:00,4016.15,STOP,-1102.60,-1549.22
10min_macd_zero,HEROMOTOCO,2025-02-07,SHORT,2025-02-07T10:30:00,4117.70,4156.35,4040.40,64,2025-02-07T11:20:00,4156.35,STOP,-2473.60,-2870.75
10min_macd_zero,HEROMOTOCO,2025-03-06,LONG,2025-03-06T11:10:00,3618.95,3604.00,3648.85,82,2025-03-06T11:30:00,3604.00,STOP,-1225.90,-1670.11
10min_macd_zero,HEROMOTOCO,2025-05-20,SHORT,2025-05-20T11:50:00,4296.30,4316.20,4256.50,69,2025-05-20T12:20:00,4316.20,STOP,-1373.10,-1818.80
10min_macd_zero,HEROMOTOCO,2025-08-05,LONG,2025-08-05T13:40:00,4562.00,4555.20,4575.60,65,2025-08-05T13:50:00,4555.20,STOP,-442.00,-886.46
10min_macd_zero,HEROMOTOCO,2025-09-04,LONG,2025-09-04T12:40:00,5363.00,5350.50,5388.00,55,2025-09-04T12:40:00,5388.00,TARGET,1375.00,931.52
10min_macd_zero,HEROMOTOCO,2025-11-26,LONG,2025-11-26T12:40:00,6116.00,6103.00,6142.00,49,2025-11-26T13:00:00,6103.00,STOP,-637.00,-1086.05
10min_macd_zero,HEROMOTOCO,2025-12-11,LONG,2025-12-11T10:20:00,6005.00,5960.00,6095.00,49,2025-12-11T10:50:00,5960.00,STOP,-2205.00,-2644.71
10min_macd_zero,EICHERMOT,2024-03-22,LONG,2024-03-22T12:20:00,3982.95,3952.15,4044.55,75,2024-03-22T15:20:00,3992.75,EOD,735.00,286.37
10min_macd_zero,EICHERMOT,2024-05-15,SHORT,2024-05-15T12:00:00,4641.55,4684.95,4554.75,57,2024-05-15T15:20:00,4641.75,EOD,-11.40,-408.26
10min_macd_zero,EICHERMOT,2024-06-05,LONG,2024-06-05T10:40:00,4623.40,4538.15,4793.90,29,2024-06-05T14:30:00,4575.75,TIME_STOP,-1381.85,-1581.93
10min_macd_zero,EICHERMOT,2024-09-27,LONG,2024-09-27T11:50:00,5070.95,5023.60,5165.65,52,2024-09-27T15:20:00,5060.95,EOD,-520.00,-915.14
10min_macd_zero,EICHERMOT,2024-11-04,SHORT,2024-11-04T11:10:00,4805.00,4837.05,4740.90,62,2024-11-04T11:40:00,4837.05,STOP,-1987.10,-2435.46
10min_macd_zero,EICHERMOT,2025-01-15,LONG,2025-01-15T13:10:00,5069.95,5054.50,5100.85,59,2025-01-15T13:20:00,5054.50,STOP,-911.55,-1359.56
10min_macd_zero,EICHERMOT,2025-01-24,LONG,2025-01-24T12:00:00,5220.05,5178.45,5303.25,57,2025-01-24T15:20:00,5205.50,EOD,-829.35,-1275.04
10min_macd_zero,EICHERMOT,2025-04-17,LONG,2025-04-17T11:40:00,5654.50,5626.50,5710.50,53,2025-04-17T13:50:00,5710.50,TARGET,2968.00,2516.24
10min_macd_zero,EICHERMOT,2025-04-21,LONG,2025-04-21T10:30:00,5745.00,5694.50,5846.00,49,2025-04-21T12:10:00,5846.00,TARGET,4949.00,4523.03
10min_macd_zero,EICHERMOT,2025-06-18,LONG,2025-06-18T12:10:00,5419.00,5392.50,5472.00,55,2025-06-18T12:50:00,5392.50,STOP,-1457.50,-1903.47
10min_macd_zero,EICHERMOT,2025-07-15,LONG,2025-07-15T10:40:00,5616.00,5584.50,5679.00,53,2025-07-15T13:30:00,5584.50,STOP,-1669.50,-2114.72
10min_macd_zero,EICHERMOT,2025-07-28,SHORT,2025-07-28T14:10:00,5379.50,5396.00,5346.50,55,2025-07-28T15:10:00,5396.00,STOP,-907.50,-1351.99
10min_macd_zero,EICHERMOT,2025-08-18,LONG,2025-08-18T10:10:00,6011.50,5952.00,6130.50,42,2025-08-18T11:10:00,5952.00,STOP,-2499.00,-2875.85
10min_macd_zero,EICHERMOT,2025-09-17,LONG,2025-09-17T10:30:00,6920.00,6900.00,6960.00,43,2025-09-17T13:10:00,6900.00,STOP,-860.00,-1305.69
10min_macd_zero,EICHERMOT,2026-01-22,SHORT,2026-01-22T13:40:00,7083.50,7102.50,7045.50,42,2026-01-22T15:00:00,7045.50,TARGET,1596.00,1150.94
10min_macd_zero,TITAN,2024-04-04,LONG,2024-04-04T12:50:00,3734.75,3706.50,3791.25,80,2024-04-04T14:50:00,3791.25,TARGET,4520.00,4068.44
10min_macd_zero,TITAN,2024-07-04,SHORT,2024-07-04T10:00:00,3333.55,3369.00,3262.65,70,2024-07-04T13:50:00,3339.35,TIME_STOP,-406.00,-756.33
10min_macd_zero,TITAN,2024-07-09,LONG,2024-07-09T13:00:00,3205.10,3190.25,3234.80,93,2024-07-09T15:20:00,3214.10,EOD,837.00,389.26
10min_macd_zero,TITAN,2024-08-27,SHORT,2024-08-27T12:00:00,3587.40,3605.65,3550.90,83,2024-08-27T14:20:00,3550.90,TARGET,3029.50,2585.14
10min_macd_zero,TITAN,2024-09-19,LONG,2024-09-19T12:10:00,3780.60,3770.85,3800.10,79,2024-09-19T12:30:00,3770.85,STOP,-770.25,-1217.67
10min_macd_zero,TITAN,2024-10-15,SHORT,2024-10-15T11:50:00,3483.00,3489.20,3470.60,86,2024-10-15T12:30:00,3489.20,STOP,-533.20,-982.91
10min_macd_zero,TITAN,2025-03-12,SHORT,2025-03-12T10:30:00,3034.80,3044.90,3014.60,98,2025-03-12T12:00:00,3014.60,TARGET,1979.60,1534.97
10min_macd_zero,TITAN,2025-04-09,LONG,2025-04-09T12:20:00,3178.00,3158.65,3216.70,94,2025-04-09T15:20:00,3175.65,EOD,-220.90,-668.83
10min_macd_zero,TITAN,2025-04-21,LONG,2025-04-21T13:30:00,3346.00,3342.10,3353.80,89,2025-04-21T13:40:00,3342.10,STOP,-347.10,-793.53
10min_macd_zero,TITAN,2025-06-16,LONG,2025-06-16T12:40:00,3435.20,3424.40,3456.80,87,2025-06-16T15:20:00,3437.20,EOD,174.00,-274.42
10min_macd_zero,TITAN,2025-07-15,LONG,2025-07-15T12:10:00,3410.20,3404.50,3421.60,87,2025-07-15T14:10:00,3421.60,TARGET,991.80,546.03
10min_macd_zero,TITAN,2025-11-12,LONG,2025-11-12T12:00:00,3868.40,3860.30,3884.60,77,2025-11-12T14:40:00,3860.30,STOP,-623.70,-1070.03
10min_macd_zero,TITAN,2025-12-10,LONG,2025-12-10T12:10:00,3849.50,3843.20,3862.10,77,2025-12-10T12:40:00,3843.20,STOP,-485.10,-929.35
10min_macd_zero,TITAN,2026-02-06,SHORT,2026-02-06T10:10:00,4071.70,4106.30,4002.50,72,2026-02-06T11:40:00,4106.30,STOP,-2491.20,-2932.81
10min_macd_zero,TITAN,2026-02-18,LONG,2026-02-18T11:00:00,4242.50,4218.70,4290.10,70,2026-02-18T14:50:00,4244.30,TIME_STOP,126.00,-319.56
10min_macd_zero,ASIANPAINT,2024-09-05,LONG,2024-09-05T10:50:00,3242.40,3224.05,3279.10,92,2024-09-05T14:40:00,3238.80,TIME_STOP,-331.20,-778.40
10min_macd_zero,ASIANPAINT,2025-01-22,SHORT,2025-01-22T13:50:00,2248.70,2254.95,2236.20,133,2025-01-22T14:10:00,2254.95,STOP,-831.25,-1280.49
10min_macd_zero,ASIANPAINT,2025-01-27,SHORT,2025-01-27T13:30:00,2254.55,2265.40,2232.85,133,2025-01-27T15:20:00,2252.40,EOD,285.95,-163.62
10min_macd_zero,ASIANPAINT,2025-02-24,SHORT,2025-02-24T12:40:00,2245.05,2253.05,2229.05,133,2025-02-24T14:20:00,2253.05,STOP,-1064.00,-1512.69
10min_macd_zero,ASIANPAINT,2025-03-07,LONG,2025-03-07T13:50:00,2266.30,2254.00,2290.90,132,2025-03-07T15:20:00,2265.90,EOD,-52.80,-501.49
10min_macd_zero,ASIANPAINT,2025-03-19,LONG,2025-03-19T10:50:00,2279.40,2275.80,2286.60,131,2025-03-19T10:50:00,2275.80,STOP,-471.60,-919.15
10min_macd_zero,ASIANPAINT,2025-06-04,SHORT,2025-06-04T11:50:00,2241.90,2246.00,2233.70,133,2025-06-04T12:20:00,2246.00,STOP,-545.30,-992.97
10min_macd_zero,ASIANPAINT,2025-10-06,LONG,2025-10-06T11:20:00,2354.40,2350.00,2363.20,127,2025-10-06T11:30:00,2350.00,STOP,-558.80,-1006.89
10min_macd_zero,ASIANPAINT,2025-10-09,SHORT,2025-10-09T11:00:00,2325.80,2332.90,2311.60,128,2025-10-09T11:10:00,2332.90,STOP,-908.80,-1356.04
10min_macd_zero,ASIANPAINT,2025-10-27,LONG,2025-10-27T10:50:00,2525.70,2520.00,2537.10,118,2025-10-27T10:50:00,2520.00,STOP,-672.60,-1119.14
10min_macd_zero,ASIANPAINT,2025-12-02,LONG,2025-12-02T12:20:00,2907.80,2901.50,2920.40,103,2025-12-02T12:40:00,2920.40,TARGET,1297.80,847.57
10min_macd_zero,ASIANPAINT,2025-12-03,LONG,2025-12-03T12:50:00,2951.80,2945.30,2964.80,101,2025-12-03T13:40:00,2945.30,STOP,-656.50,-1103.21
10min_macd_zero,ASIANPAINT,2025-12-05,SHORT,2025-12-05T11:10:00,2946.60,2950.00,2939.80,101,2025-12-05T11:50:00,2950.00,STOP,-343.40,-790.07
10min_macd_zero,ASIANPAINT,2026-01-14,SHORT,2026-01-14T13:50:00,2823.00,2836.00,2797.00,106,2026-01-14T15:20:00,2815.90,EOD,752.60,304.31
10min_macd_zero,JSWSTEEL,2024-04-10,LONG,2024-04-10T12:40:00,882.85,879.15,890.25,339,2024-04-10T14:00:00,879.15,STOP,-1254.30,-1702.29
10min_macd_zero,JSWSTEEL,2024-05-31,LONG,2024-05-31T11:40:00,889.50,883.55,901.40,337,2024-05-31T15:00:00,883.55,STOP,-2005.15,-2453.29
10min_macd_zero,JSWSTEEL,2024-07-08,SHORT,2024-07-08T12:20:00,939.50,942.70,933.10,319,2024-07-08T15:20:00,942.70,STOP,-1020.80,-1471.12
10min_macd_zero,JSWSTEEL,2024-08-19,LONG,2024-08-19T12:10:00,910.90,908.25,916.20,329,2024-08-19T14:20:00,916.20,TARGET,1743.70,1292.86
10min_macd_zero,JSWSTEEL,2024-09-25,SHORT,2024-09-25T12:20:00,974.35,979.80,963.45,307,2024-09-25T13:50:00,979.80,STOP,-1673.15,-2123.09
10min_macd_zero,JSWSTEEL,2024-10-16,SHORT,2024-10-16T12:10:00,986.00,990.70,976.60,304,2024-10-16T14:20:00,990.70,STOP,-1428.80,-1879.49
10min_macd_zero,JSWSTEEL,2024-10-23,SHORT,2024-10-23T12:10:00,965.45,968.50,959.35,310,2024-10-23T12:40:00,959.35,TARGET,1891.00,1443.48
10min_macd_zero,JSWSTEEL,2024-12-02,LONG,2024-12-02T14:10:00,985.90,981.65,994.40,304,2024-12-02T15:20:00,990.55,EOD,1413.60,962.97
10min_macd_zero,JSWSTEEL,2025-01-16,SHORT,2025-01-16T12:10:00,902.50,906.05,895.40,332,2025-01-16T13:30:00,906.05,STOP,-1178.60,-1628.93
10min_macd_zero,JSWSTEEL,2025-03-05,LONG,2025-03-05T14:10:00,997.65,994.00,1004.95,300,2025-03-05T15:20:00,1004.95,TARGET,2190.00,1739.41
10min_macd_zero,JSWSTEEL,2025-04-22,LONG,2025-04-22T11:20:00,1049.10,1045.10,1057.10,285,2025-04-22T12:40:00,1045.10,STOP,-1140.00,-1587.64
10min_macd_zero,JSWSTEEL,2025-06-12,SHORT,2025-06-12T10:10:00,1002.60,1008.90,990.00,299,2025-06-12T10:30:00,1008.90,STOP,-1883.70,-2334.78
10min_macd_zero,JSWSTEEL,2025-07-31,LONG,2025-07-31T11:30:00,1048.00,1040.70,1062.60,286,2025-07-31T15:20:00,1045.40,TIME_STOP,-743.60,-1192.63
10min_macd_zero,JSWSTEEL,2025-08-20,LONG,2025-08-20T10:40:00,1077.50,1071.60,1089.30,278,2025-08-20T14:30:00,1085.60,TIME_STOP,2251.80,1800.79
10min_macd_zero,JSWSTEEL,2025-08-29,SHORT,2025-08-29T12:30:00,1028.80,1031.30,1023.80,291,2025-08-29T13:10:00,1023.80,TARGET,1455.00,1007.02
10min_macd_zero,JSWSTEEL,2025-09-09,LONG,2025-09-09T12:10:00,1107.50,1104.30,1113.90,270,2025-09-09T14:00:00,1104.30,STOP,-864.00,-1311.89
10min_macd_zero,JSWSTEEL,2025-09-29,SHORT,2025-09-29T11:00:00,1134.50,1139.90,1123.70,264,2025-09-29T14:50:00,1126.80,TIME_STOP,2032.80,1585.06
10min_macd_zero,JSWSTEEL,2025-11-06,SHORT,2025-11-06T10:20:00,1170.20,1181.40,1147.80,223,2025-11-06T14:10:00,1164.30,TIME_STOP,1315.70,925.25
10min_macd_zero,JSWSTEEL,2025-11-12,SHORT,2025-11-12T11:50:00,1180.80,1183.70,1175.00,254,2025-11-12T12:20:00,1183.70,STOP,-736.60,-1187.04
10min_macd_zero,JSWSTEEL,2025-11-17,LONG,2025-11-17T13:20:00,1173.20,1169.30,1181.00,255,2025-11-17T15:20:00,1175.30,EOD,535.50,86.35
10min_macd_zero,JSWSTEEL,2025-11-28,LONG,2025-11-28T12:20:00,1171.50,1162.10,1190.30,256,2025-11-28T12:50:00,1162.10,STOP,-2406.40,-2854.45
10min_macd_zero,JSWSTEEL,2026-03-02,SHORT,2026-03-02T10:50:00,1255.40,1261.60,1243.00,238,2026-03-02T14:30:00,1261.60,STOP,-1475.60,-1924.88
10min_macd_zero,HINDALCO,2024-03-26,LONG,2024-03-26T12:50:00,555.95,553.95,559.95,539,2024-03-26T13:10:00,559.95,TARGET,2156.00,1704.90
10min_macd_zero,HINDALCO,2024-04-29,SHORT,2024-04-29T14:00:00,643.30,645.70,638.50,466,2024-04-29T14:20:00,645.70,STOP,-1118.40,-1568.91
10min_macd_zero,HINDALCO,2024-05-21,LONG,2024-05-21T10:30:00,679.35,673.60,690.85,434,2024-05-21T13:10:00,690.85,TARGET,4991.00,4545.00
10min_macd_zero,HINDALCO,2024-05-31,LONG,2024-05-31T13:30:00,699.95,696.50,706.85,428,2024-05-31T14:30:00,696.50,STOP,-1476.60,-1924.86
10min_macd_zero,HINDALCO,2024-08-13,SHORT,2024-08-13T10:50:00,626.25,629.50,619.75,479,2024-08-13T12:20:00,629.50,STOP,-1556.75,-2007.88
10min_macd_zero,HINDALCO,2024-08-21,LONG,2024-08-21T12:40:00,692.60,684.90,708.00,324,2024-08-21T14:30:00,684.90,STOP,-2494.80,-2829.53
10min_macd_zero,HINDALCO,2024-09-04,SHORT,2024-09-04T10:30:00,668.10,673.80,656.70,438,2024-09-04T14:20:00,663.60,TIME_STOP,1971.00,1533.54
10min_macd_zero,HINDALCO,2024-09-12,LONG,2024-09-12T13:30:00,660.90,657.80,667.10,453,2024-09-12T14:00:00,667.10,TARGET,2808.60,2357.41
10min_macd_zero,HINDALCO,2024-12-02,LONG,2024-12-02T12:10:00,660.55,657.95,665.75,454,2024-12-02T15:20:00,662.75,EOD,998.80,548.22
10min_macd_zero,HINDALCO,2024-12-23,LONG,2024-12-23T11:30:00,634.40,632.35,638.50,472,2024-12-23T12:00:00,632.35,STOP,-967.60,-1416.03
10min_macd_zero,HINDALCO,2025-01-08,SHORT,2025-01-08T12:40:00,579.35,582.15,573.75,517,2025-01-08T13:30:00,582.15,STOP,-1447.60,-1897.97
10min_macd_zero,HINDALCO,2025-01-16,LONG,2025-01-16T13:40:00,603.55,602.05,606.55,497,2025-01-16T13:40:00,606.55,TARGET,1491.00,1039.94
10min_macd_zero,HINDALCO,2025-02-05,LONG,2025-02-05T14:00:00,600.95,600.00,602.85,499,2025-02-05T14:00:00,602.85,TARGET,948.10,497.58
10min_macd_zero,HINDALCO,2025-03-21,SHORT,2025-03-21T11:10:00,702.70,704.25,699.60,426,2025-03-21T11:10:00,699.60,TARGET,1320.60,872.57
10min_macd_zero,HINDALCO,2025-04-25,SHORT,2025-04-25T11:30:00,613.95,617.65,606.55,488,2025-04-25T12:10:00,617.65,STOP,-1805.60,-2256.37
10min_macd_zero,HINDALCO,2025-05-26,LONG,2025-05-26T13:40:00,662.65,656.45,675.05,403,2025-05-26T15:20:00,661.00,EOD,-664.95,-1065.02
10min_macd_zero,HINDALCO,2025-06-10,LONG,2025-06-10T13:40:00,662.70,660.10,667.90,452,2025-06-10T13:50:00,660.10,STOP,-1175.20,-1623.63
10min_macd_zero,HINDALCO,2025-08-07,SHORT,2025-08-07T13:20:00,676.15,679.45,669.55,443,2025-08-07T14:10:00,679.45,STOP,-1461.90,-1912.30
10min_macd_zero,HINDALCO,2025-08-29,SHORT,2025-08-29T10:00:00,697.70,702.60,687.90,429,2025-08-29T10:40:00,702.60,STOP,-2102.10,-2552.65
10min_macd_zero,HINDALCO,2025-10-27,LONG,2025-10-27T12:10:00,838.60,835.70,844.40,357,2025-10-27T13:10:00,844.40,TARGET,2070.60,1619.98
10min_macd_zero,HINDALCO,2025-12-02,SHORT,2025-12-02T11:10:00,805.60,810.50,795.80,372,2025-12-02T15:00:00,807.65,TIME_STOP,-762.60,-1212.70
10min_macd_zero,HINDALCO,2026-01-07,SHORT,2026-01-07T11:20:00,943.90,949.00,933.70,317,2026-01-07T15:10:00,939.50,TIME_STOP,1394.80,947.02
10min_macd_zero,HINDALCO,2026-01-27,LONG,2026-01-27T12:10:00,962.10,957.20,971.90,311,2026-01-27T13:30:00,957.20,STOP,-1523.90,-1971.58
10min_macd_zero,HINDALCO,2026-01-28,LONG,2026-01-28T11:10:00,994.50,984.55,1014.40,251,2026-01-28T15:00:00,997.10,TIME_STOP,652.60,277.68
10min_macd_zero,JINDALSTEL,2024-03-22,LONG,2024-03-22T10:30:00,826.90,819.70,841.30,347,2024-03-22T14:20:00,834.05,TIME_STOP,2481.05,2048.79
10min_macd_zero,JINDALSTEL,2024-04-19,LONG,2024-04-19T12:50:00,920.90,912.65,937.40,303,2024-04-19T15:20:00,929.45,EOD,2590.65,2170.16
10min_macd_zero,JINDALSTEL,2024-05-17,LONG,2024-05-17T11:50:00,1025.25,1019.30,1037.15,292,2024-05-17T12:20:00,1019.30,STOP,-1737.40,-2185.16
10min_macd_zero,JINDALSTEL,2024-07-31,LONG,2024-07-31T12:30:00,984.45,982.20,988.95,304,2024-07-31T13:00:00,988.95,TARGET,1368.00,918.06
10min_macd_zero,JINDALSTEL,2024-10-31,LONG,2024-10-31T11:20:00,929.30,923.45,941.00,322,2024-10-31T11:40:00,923.45,STOP,-1883.70,-2331.14
10min_macd_zero,JINDALSTEL,2024-11-19,LONG,2024-11-19T13:40:00,885.25,879.40,896.95,338,2024-11-19T14:10:00,879.40,STOP,-1977.30,-2424.64
10min_macd_zero,JINDALSTEL,2025-05-28,SHORT,2025-05-28T14:00:00,943.45,945.15,940.05,317,2025-05-28T14:10:00,945.15,STOP,-538.90,-987.91
10min_macd_zero,JINDALSTEL,2025-08-07,SHORT,2025-08-07T13:20:00,983.20,986.25,977.10,305,2025-08-07T14:00:00,986.25,STOP,-930.25,-1380.76
10min_macd_zero,JINDALSTEL,2025-09-01,LONG,2025-09-01T11:30:00,956.00,952.65,962.70,313,2025-09-01T14:30:00,962.70,TARGET,2097.10,1646.69
10min_macd_zero,JINDALSTEL,2025-09-29,SHORT,2025-09-29T11:40:00,1042.30,1045.25,1036.40,287,2025-09-29T14:00:00,1045.25,STOP,-846.65,-1296.00
10min_macd_zero,JINDALSTEL,2025-10-29,LONG,2025-10-29T12:50:00,1084.30,1080.10,1092.70,276,2025-10-29T13:00:00,1080.10,STOP,-1159.20,-1607.23
10min_macd_zero,JINDALSTEL,2025-11-07,LONG,2025-11-07T13:40:00,1072.80,1064.30,1089.80,279,2025-11-07T14:00:00,1064.30,STOP,-2371.50,-2818.69
10min_macd_zero,JINDALSTEL,2025-11-20,LONG,2025-11-20T13:30:00,1073.40,1069.30,1081.60,279,2025-11-20T15:00:00,1069.30,STOP,-1143.90,-1592.26
10min_macd_zero,JINDALSTEL,2025-12-16,SHORT,2025-12-16T10:30:00,1012.00,1016.20,1003.60,296,2025-12-16T12:10:00,1016.20,STOP,-1243.20,-1693.46
10min_macd_zero,JINDALSTEL,2026-01-12,SHORT,2026-01-12T11:00:00,1006.70,1012.20,995.70,298,2026-01-12T12:20:00,1012.20,STOP,-1639.00,-2090.22
10min_macd_zero,JINDALSTEL,2026-02-13,SHORT,2026-02-13T13:30:00,1177.40,1181.30,1169.60,254,2026-02-13T13:40:00,1181.30,STOP,-990.60,-1439.93
10min_macd_zero,LT,2024-04-02,SHORT,2024-04-02T11:30:00,3793.50,3821.35,3737.80,79,2024-04-02T15:20:00,3811.00,TIME_STOP,-1382.50,-1833.07
10min_macd_zero,LT,2024-05-14,LONG,2024-05-14T11:10:00,3320.45,3306.10,3349.15,90,2024-05-14T12:40:00,3349.15,TARGET,2583.00,2132.80
10min_macd_zero,LT,2024-07-26,LONG,2024-07-26T13:20:00,3670.65,3650.55,3710.85,81,2024-07-26T15:20:00,3698.95,EOD,2292.30,1844.60
10min_macd_zero,LT,2024-08-29,SHORT,2024-08-29T13:50:00,3691.05,3701.00,3671.15,81,2024-08-29T14:00:00,3671.15,TARGET,1611.90,1164.65
10min_macd_zero,LT,2024-09-27,SHORT,2024-09-27T11:50:00,3698.70,3718.50,3659.10,81,2024-09-27T15:20:00,3705.00,EOD,-510.30,-960.07
10min_macd_zero,LT,2025-07-02,SHORT,2025-07-02T13:20:00,3608.40,3623.00,3579.20,83,2025-07-02T15:20:00,3600.00,EOD,697.20,248.48
10min_macd_zero,LT,2025-09-16,LONG,2025-09-16T11:50:00,3637.30,3623.80,3664.30,82,2025-09-16T12:40:00,3664.30,TARGET,2214.00,1764.95
10min_macd_zero,LT,2026-01-01,LONG,2026-01-01T11:00:00,4130.40,4113.60,4164.00,72,2026-01-01T14:50:00,4145.00,TIME_STOP,1051.20,604.33
10min_macd_zero,ADANIPORTS,2024-07-26,LONG,2024-07-26T11:00:00,1517.35,1504.00,1544.05,187,2024-07-26T12:50:00,1544.05,TARGET,4992.90,4563.54
10min_macd_zero,ADANIPORTS,2024-10-22,SHORT,2024-10-22T11:50:00,1365.35,1374.80,1346.45,219,2024-10-22T12:00:00,1374.80,STOP,-2069.55,-2519.62
10min_macd_zero,ADANIPORTS,2024-11-25,LONG,2024-11-25T12:40:00,1169.90,1162.65,1184.40,256,2024-11-25T15:10:00,1162.65,STOP,-1856.00,-2303.85
10min_macd_zero,ADANIPORTS,2024-12-17,SHORT,2024-12-17T13:40:00,1243.00,1247.60,1233.80,241,2024-12-17T14:10:00,1233.80,TARGET,2217.20,1769.52
10min_macd_zero,ADANIPORTS,2025-02-24,SHORT,2025-02-24T13:50:00,1067.25,1073.70,1054.35,281,2025-02-24T14:40:00,1073.70,STOP,-1812.45,-2263.66
10min_macd_zero,ADANIPORTS,2025-04-25,SHORT,2025-04-25T10:30:00,1194.80,1205.10,1174.20,242,2025-04-25T14:00:00,1205.10,STOP,-2492.60,-2928.18
10min_macd_zero,ADANIPORTS,2025-05-12,LONG,2025-05-12T12:40:00,1366.00,1360.40,1377.20,219,2025-05-12T14:40:00,1360.40,STOP,-1226.40,-1674.21
10min_macd_zero,ADANIPORTS,2025-09-09,LONG,2025-09-09T11:50:00,1371.80,1366.60,1382.20,218,2025-09-09T15:20:00,1382.20,TARGET,2267.20,1816.92
