,nav
2009-04-21,2111067.25
2009-04-22,2108788.0
2009-04-23,2116358.75
2009-04-24,2118090.25
2009-04-27,2113442.0
2009-04-28,2114547.75
2009-04-29,2127843.75
2009-05-04,2135659.25
2009-05-05,2139595.25
2009-05-06,2141885.5
2009-05-07,2149639.0
2009-05-08,2142216.5
2009-05-11,2132158.25
2009-05-12,2149599.25
2009-05-13,2142125.5
2009-05-14,2144947.25
2009-05-15,2151028.25
2009-05-18,2279919.5
2009-05-19,2260416.0
2009-05-20,2271215.25
2009-05-21,2261180.0
2009-05-22,2267298.5
2009-05-25,2283700.75
2009-05-26,2271995.75
2009-05-27,2296689.5
2009-05-28,2306701.0
2009-05-29,2335803.5
2009-06-01,2372882.75
2009-06-02,2375147.25
2009-06-03,2423966.5
2009-06-04,2447466.75
2009-06-05,2456259.5
2009-06-08,2409414.5
2009-06-09,2445399.5
2009-06-10,2486220.25
2009-06-11,2482644.5
2009-06-12,2450011.75
2009-06-15,2430015.5
2009-06-16,2459211.0
2009-06-17,2414865.0
2009-06-18,2389503.75
2009-06-19,2432615.0
2009-06-22,2415605.0
2009-06-23,2425007.25
2009-06-24,2488858.75
2009-06-25,2494677.5
2009-06-26,2502204.75
2009-06-29,2485868.25
2009-06-30,2442884.75
2009-07-01,2455761.5
2009-07-02,2460811.75
2009-07-03,2476354.0
2009-07-06,2385717.25
2009-07-07,2431588.5
2009-07-08,2381591.5
2009-07-09,2400989.0
2009-07-10,2394155.25
2009-07-13,2354858.5
2009-07-14,2408509.5
2009-07-15,2460932.0
2009-07-16,2475022.5
2009-07-17,2524681.5
2009-07-20,2584047.5
2009-07-21,2577698.25
2009-07-22,2546656.0
2009-07-23,2581986.75
2009-07-24,2591652.75
2009-07-27,2598040.25
2009-07-28,2631999.75
2009-07-29,2623087.25
2009-07-30,2647972.0
2009-07-31,2670331.0
2009-08-03,2723438.25
2009-08-04,2705740.0
2009-08-05,2709842.25
2009-08-06,2621146.0
2009-08-07,2572555.0
2009-08-10,2517413.75
2009-08-11,2524103.5
2009-08-12,2494683.0
2009-08-13,2571058.5
2009-08-14,2567553.5
2009-08-17,2480143.0
2009-08-18,2540321.5
2009-08-19,2507419.5
2009-08-20,2503565.0
2009-08-21,2541231.5
2009-08-24,2630009.5
2009-08-25,2653820.5
2009-08-26,2674555.75
2009-08-27,2664958.75
2009-08-28,2653883.75
2009-08-31,2663317.0
2009-09-01,2664812.0
2009-09-02,2637638.5
2009-09-03,2652788.0
2009-09-04,2670798.25
2009-09-07,2703948.25
2009-09-08,2681284.25
2009-09-09,2699320.75
2009-09-10,2729689.5
2009-09-11,2733923.75
2009-09-14,2724151.75
2009-09-15,2800719.5
2009-09-16,2840119.25
2009-09-17,2831850.0
2009-09-18,2868892.5
2009-09-22,2939821.75
2009-09-23,2927686.25
2009-09-24,2948417.5
2009-09-25,2928664.0
2009-09-29,2939159.0
2009-09-30,2958146.5
2009-10-01,2941517.0
2009-10-05,2952702.5
2009-10-06,2986772.75
2009-10-07,3016049.0
2009-10-08,3043529.0
2009-10-09,3017010.25
2009-10-12,3063878.5
2009-10-14,3108265.5
2009-10-15,3122000.0
2009-10-16,3103875.75
2009-10-17,3103882.5
2009-10-20,3119426.0
2009-10-21,3072841.25
2009-10-22,3044304.0
2009-10-23,3112368.25
2009-10-26,3106671.75
2009-10-27,3019853.75
2009-10-28,3009373.5
2009-10-29,2976188.75
2009-10-30,2977051.5
2009-11-03,2916774.25
2009-11-04,2970457.5
2009-11-05,2992864.0
2009-11-06,3040872.75
2009-11-09,3112284.0
2009-11-10,3082259.25
2009-11-11,3128985.5
2009-11-12,3110936.25
2009-11-13,3137584.5
2009-11-16,3190416.5
2009-11-17,3189282.0
2009-11-18,3176634.5
2009-11-19,3136847.0
2009-11-20,3163671.5
2009-11-23,3176808.25
2009-11-24,3212489.0
2009-11-25,3227901.0
2009-11-26,3194447.0
2009-11-27,3178584.25
2009-11-30,3230782.25
2009-12-01,3297250.75
2009-12-02,3285942.0
2009-12-03,3311803.0
2009-12-04,3320834.25
2009-12-07,3278279.25
2009-12-08,3288575.75
2009-12-09,3296558.5
2009-12-10,3268860.25
2009-12-11,3285181.0
2009-12-14,3285342.0
2009-12-15,3251328.25
2009-12-16,3248313.0
2009-12-17,3259229.5
2009-12-18,3264314.25
2009-12-21,3236519.25
2009-12-22,3255729.5
2009-12-23,3305372.25
2009-12-24,3307920.25
2009-12-29,3325269.0
2009-12-30,3317790.25
2009-12-31,3350686.75
2010-01-04,3403397.0
2010-01-05,3426650.0
2010-01-06,3450049.25
2010-01-07,3429330.25
2010-01-08,3404288.0
2010-01-11,3432163.5
2010-01-12,3434628.75
2010-01-13,3488721.75
2010-01-14,3515612.0
2010-01-15,3490743.5
2010-01-18,3488794.5
2010-01-19,3455788.5
2010-01-20,3446451.0
2010-01-21,3412954.0
2010-01-22,3360216.0
2010-01-25,3310009.0
2010-01-27,3206312.0
2010-01-28,3219143.0
2010-01-29,3246987.75
2010-02-01,3302081.5
2010-02-02,3265189.5
2010-02-03,3292749.0
2010-02-04,3257724.0
2010-02-05,3210714.0
2010-02-06,2963975.5
2010-02-08,3230694.25
2010-02-09,3251189.75
2010-02-10,3304760.5
2010-02-11,3325951.25
2010-02-15,3309502.5
2010-02-16,3297434.5
2010-02-17,3322918.75
2010-02-18,3317901.0
2010-02-19,3297749.0
2010-02-22,3281374.5
2010-02-23,3253059.25
2010-02-24,3261142.5
2010-02-25,3258797.0
2010-02-26,3276874.0
2010-03-02,3310766.5
2010-03-03,3327607.25
2010-03-04,3351523.5
2010-03-05,3345377.0
2010-03-08,3371961.5
2010-03-09,3351487.0
2010-03-10,3340069.75
2010-03-11,3348724.5
2010-03-12,3335004.5
2010-03-15,3331582.75
2010-03-16,3379618.25
2010-03-17,3394402.0
2010-03-18,3432278.25
2010-03-19,3452215.5
2010-03-22,3417524.5
2010-03-23,3424690.5
2010-03-25,3433568.0
2010-03-26,3451193.0
2010-03-29,3437579.75
2010-03-30,3417522.75
2010-03-31,3430525.0
2010-04-01,3352644.5
2010-04-05,3379451.75
2010-04-06,3359299.5
2010-04-07,3423066.0
2010-04-08,3376184.75
2010-04-09,3390481.75
2010-04-12,3389099.5
2010-04-13,3410048.5
2010-04-15,3401696.75
2010-04-16,3409272.5
2010-04-19,3380754.75
2010-04-20,3423993.0
2010-04-21,3434890.75
2010-04-22,3437951.25
2010-04-23,3459986.5
2010-04-26,3441100.5
2010-04-27,3424604.75
2010-04-28,3401242.75
2010-04-29,3426171.0
2010-04-30,3439645.0
2010-05-03,3453734.75
2010-05-04,3392574.25
2010-05-05,3413282.25
2010-05-06,3402186.25
2010-05-07,3334896.75
2010-05-10,3405186.75
2010-05-11,3388257.0
2010-05-12,3404294.75
2010-05-13,3453247.0
2010-05-14,3411386.5
2010-05-17,3398949.0
2010-05-18,3418258.5
2010-05-19,3323325.75
2010-05-20,3310402.75
2010-05-21,3295437.75
2010-05-24,3279585.0
2010-05-25,3185398.25
2010-05-26,3220854.75
2010-05-27,3258103.5
2010-05-28,3296668.5
2010-05-31,3319404.75
2010-06-01,3287156.0
2010-06-02,3300789.5
2010-06-03,3315810.0
2010-06-04,3315282.0
2010-06-07,3290794.0
2010-06-08,3282968.0
2010-06-09,3284720.75
2010-06-10,3306743.0
2010-06-11,3316433.5
2010-06-14,3328997.0
2010-06-15,3333381.25
2010-06-16,3327028.75
2010-06-17,3326418.75
2010-06-18,3315832.75
2010-06-21,3338816.0
2010-06-22,3351660.5
2010-06-23,3384963.5
2010-06-24,3408253.0
2010-06-25,3402236.0
2010-06-28,3451815.0
2010-06-29,3451735.5
2010-06-30,3490045.5
2010-07-01,3465555.0
2010-07-02,3455342.25
2010-07-05,3461756.5
2010-07-06,3478847.0
2010-07-07,3456723.25
2010-07-08,3492306.5
2010-07-09,3504967.0
2010-07-12,3489106.5
2010-07-13,3502771.0
2010-07-14,3520585.25
2010-07-15,3488937.0
2010-07-16,3496928.0
2010-07-19,3486449.75
2010-07-20,3477520.25
2010-07-21,3483022.25
2010-07-22,3516592.5
2010-07-23,3503414.0
2010-07-26,3502239.5
2010-07-27,3529644.25
2010-07-28,3527285.5
2010-07-29,3517848.75
2010-07-30,3517857.75
2010-08-02,3557647.25
2010-08-03,3576871.25
2010-08-04,3566007.5
2010-08-05,3600191.0
2010-08-06,3615057.0
2010-08-09,3646374.25
2010-08-10,3623930.0
2010-08-11,3611211.5
2010-08-12,3664547.5
2010-08-13,3705171.5
2010-08-16,3687762.25
2010-08-17,3691711.0
2010-08-18,3708429.5
2010-08-19,3755845.75
2010-08-20,3786324.25
2010-08-23,3873863.5
2010-08-24,3869100.75
2010-08-25,3831721.75
2010-08-26,3824215.75
2010-08-27,3855010.75
2010-08-30,3869943.25
2010-08-31,3795052.25
2010-09-01,3872953.0
2010-09-02,3890167.0
2010-09-03,3924055.25
2010-09-06,4019411.25
2010-09-07,4016875.5
2010-09-08,3979044.75
2010-09-09,3946340.25
2010-09-13,3995168.5
2010-09-14,4010149.0
2010-09-15,4075551.5
2010-09-16,4062373.0
2010-09-17,4091855.25
2010-09-20,4115951.25
2010-09-21,4079709.75
2010-09-22,4051577.0
2010-09-23,4055080.5
2010-09-24,4084725.0
2010-09-27,4113781.75
2010-09-28,4108417.0
2010-09-29,4088052.0
2010-09-30,4069939.0
2010-10-01,4141515.25
2010-10-04,4167491.25
2010-10-05,4188559.5
2010-10-06,4206510.5
2010-10-07,4173654.75
2010-10-08,4156986.25
2010-10-11,4166072.25
2010-10-12,4122600.0
2010-10-13,4173814.75
2010-10-14,4128325.5
2010-10-15,4055371.75
2010-10-18,4021628.75
2010-10-19,4035319.5
2010-10-20,3997358.5
2010-10-21,4051717.0
2010-10-22,4051543.5
2010-10-25,4094416.0
2010-10-26,4091240.5
2010-10-27,4099823.75
2010-10-28,4031765.75
2010-10-29,3991094.75
2010-11-01,4071116.25
2010-11-02,4098586.75
2010-11-03,4141252.25
2010-11-04,4168811.75
2010-11-05,4189311.5
2010-11-08,4176804.5
2010-11-09,4223972.0
2010-11-10,4239738.0
2010-11-11,4216414.0
2010-11-12,4127727.25
2010-11-15,4127085.25
2010-11-16,4020062.0
2010-11-18,4010108.5
2010-11-19,3969654.25
2010-11-22,3998044.0
2010-11-23,3988312.25
2010-11-24,3958349.5
2010-11-25,3950173.0
2010-11-26,3918551.25
2010-11-29,3939613.25
2010-11-30,3918835.5
2010-12-01,3954079.0
2010-12-02,3966604.0
2010-12-03,3954191.5
2010-12-06,3926561.25
2010-12-07,3931568.5
2010-12-08,3888326.25
2010-12-09,3822678.0
2010-12-10,3829018.5
2010-12-13,3846510.0
2010-12-14,3857937.75
2010-12-15,3835891.75
2010-12-16,3833482.5
2010-12-20,3858859.5
2010-12-21,3862694.25
2010-12-22,3850910.0
2010-12-23,3844132.0
2010-12-24,3853016.0
2010-12-27,3849521.75
2010-12-28,3871021.5
2010-12-29,3865732.75
2010-12-30,3868049.5
2010-12-31,3870375.0
2011-01-03,3869333.25
2011-01-04,3877020.0
2011-01-05,3886457.0
2011-01-06,3872916.0
2011-01-07,3857164.75
2011-01-10,3851562.75
2011-01-11,3835891.0
2011-01-12,3847429.5
2011-01-13,3843815.25
2011-01-14,3835828.5
2011-01-17,3830267.75
2011-01-18,3840067.5
2011-01-19,3838781.25
2011-01-20,3858933.25
2011-01-21,3861042.5
2011-01-24,3872333.75
2011-01-25,3864292.0
2011-01-27,3860867.25
2011-01-28,3846566.25
2011-01-31,3841518.0
2011-02-01,3832837.0
2011-02-02,3830863.25
2011-02-03,3834348.0
2011-02-04,3822179.25
2011-02-07,3826265.25
2011-02-08,3819421.5
2011-02-09,3811176.75
2011-02-10,3808537.0
2011-02-11,3821031.0
2011-02-14,3822034.75
2011-02-15,3822758.5
2011-02-16,3824883.75
2011-02-17,3823646.0
2011-02-18,3815682.5
2011-02-21,3824534.0
2011-02-22,3820214.0
2011-02-23,3816734.75
2011-02-24,3807650.75
2011-02-25,3812019.0
2011-02-28,3811062.5
2011-03-01,3820195.25
2011-03-03,3817557.5
2011-03-04,3818843.5
2011-03-07,3813964.25
2011-03-08,3818613.5
2011-03-09,3819619.75
2011-03-10,3813074.5
2011-03-11,3803039.5
2011-03-14,3803421.5
2011-03-15,3792466.25
2011-03-16,3809792.0
2011-03-17,3807925.25
2011-03-18,3807212.25
2011-03-21,3800055.0
2011-03-22,3817681.0
2011-03-23,3810643.25
2011-03-24,3833361.5
2011-03-25,3834121.0
2011-03-28,3850633.5
2011-03-29,3845665.0
2011-03-30,3857444.25
2011-03-31,3881237.0
2011-04-01,3730160.25
2011-04-04,3739043.0
2011-04-05,3764308.0
2011-04-06,3732707.25
2011-04-07,3742083.5
2011-04-08,3734151.75
2011-04-11,3714631.75
2011-04-13,3729151.25
2011-04-15,3714905.5
2011-04-18,3707731.25
2011-04-19,3728043.25
2011-04-20,3719716.25
2011-04-21,3678732.75
2011-04-25,3691801.0
2011-04-26,3676377.25
2011-04-27,3710056.0
2011-04-28,3711187.5
2011-04-29,3724984.0
2011-05-02,3706521.25
2011-05-03,3704219.5
2011-05-04,3708374.5
2011-05-05,3708809.5
2011-05-06,3716371.25
2011-05-09,3764190.75
2011-05-10,3759979.5
2011-05-11,3771909.5
2011-05-12,3740555.25
2011-05-13,3749687.0
2011-05-16,3738450.0
2011-05-17,3743389.75
2011-05-18,3730761.0
2011-05-19,3729496.0
2011-05-20,3729301.0
2011-05-23,3709786.5
2011-05-24,3714113.75
2011-05-25,3731584.0
2011-05-26,3755561.0
2011-05-27,3766854.5
2011-05-30,3796356.5
2011-05-31,3813508.5
2011-06-01,3832847.0
2011-06-02,3807055.5
2011-06-03,3806271.0
2011-06-06,3805256.0
2011-06-07,3820192.5
2011-06-08,3851622.5
2011-06-09,3864094.0
2011-06-10,3867879.0
2011-06-13,3876001.0
2011-06-14,3886394.0
2011-06-15,3872807.0
2011-06-16,3828433.5
2011-06-17,3830604.5
2011-06-20,3771448.5
2011-06-21,3755659.0
2011-06-22,3733444.75
2011-06-23,3732732.0
2011-06-24,3749933.75
2011-06-27,3760497.5
2011-06-28,3782077.5
2011-06-29,3842740.0
2011-06-30,3888006.5
2011-07-01,3874351.0
2011-07-04,3899539.75
2011-07-05,3904048.0
2011-07-06,3907339.0
2011-07-07,3921580.5
2011-07-08,3898920.0
2011-07-11,3903276.0
2011-07-12,3872104.0
2011-07-13,3897346.0
2011-07-14,3903332.0
2011-07-15,3932374.5
2011-07-18,3935869.75
2011-07-19,3963884.75
2011-07-20,3910376.75
2011-07-21,3881606.0
2011-07-22,3915656.5
2011-07-25,3948321.0
2011-07-26,3917637.5
2011-07-27,3935680.0
2011-07-28,3914503.0
2011-07-29,3907434.25
2011-08-01,3916802.0
2011-08-02,3893705.25
2011-08-03,3863568.75
2011-08-04,3838926.5
2011-08-05,3760143.75
2011-08-08,3717362.5
2011-08-09,3701363.0
2011-08-10,3733992.25
2011-08-11,3749857.5
2011-08-12,3737594.75
2011-08-16,3733158.5
2011-08-17,3728288.5
2011-08-18,3692456.0
2011-08-19,3672998.75
2011-08-22,3688504.5
2011-08-23,3699323.5
2011-08-24,3689351.5
2011-08-25,3691342.5
2011-08-26,3627753.5
2011-08-29,3670290.0
2011-08-30,3697735.5
2011-09-02,3716027.5
2011-09-05,3714291.0
2011-09-06,3710032.0
2011-09-07,3699045.0
2011-09-08,3706881.0
2011-09-09,3701261.0
2011-09-12,3659760.5
2011-09-13,3642108.0
2011-09-14,3642543.5
2011-09-15,3650671.5
2011-09-16,3631064.25
2011-09-19,3639948.5
2011-09-20,3671313.5
2011-09-21,3673245.0
2011-09-22,3610911.75
2011-09-23,3581105.75
2011-09-26,3508912.0
2011-09-27,3538714.0
2011-09-28,3526392.5
2011-09-29,3524281.0
2011-09-30,3523009.5
2011-10-03,3490458.75
2011-10-04,3465833.5
2011-10-05,3452803.0
2011-10-07,3470246.5
2011-10-10,3482115.0
2011-10-11,3527248.0
2011-10-12,3559896.0
2011-10-13,3550670.25
2011-10-14,3564776.5
2011-10-17,3568089.0
2011-10-18,3552078.75
2011-10-19,3568685.5
2011-10-20,3577732.5
2011-10-21,3577286.5
2011-10-24,3608291.75
2011-10-25,3621585.0
2011-10-26,3621983.25
2011-10-28,3651501.25
2011-10-31,3649802.0
2011-11-01,3653918.25
2011-11-02,3683649.75
2011-11-03,3697623.75
2011-11-04,3709931.0
2011-11-08,3678892.0
2011-11-09,3644688.75
2011-11-11,3628737.0
2011-11-14,3593200.5
2011-11-15,3549432.25
2011-11-16,3536389.0
2011-11-17,3534854.5
2011-11-18,3509782.5
2011-11-21,3487407.5
2011-11-22,3490918.75
2011-11-23,3480081.0
2011-11-24,3503223.0
2011-11-25,3507044.75
2011-11-28,3519543.5
2011-11-29,3509389.25
2011-11-30,3517381.5
2011-12-01,3524204.75
2011-12-02,3553182.0
2011-12-05,3553257.25
2011-12-07,3562768.75
2011-12-08,3551327.5
2011-12-09,3537125.5
2011-12-12,3520426.0
2011-12-13,3501750.5
2011-12-14,3495766.5
2011-12-15,3469547.0
2011-12-16,3471826.0
2011-12-19,3467001.0
2011-12-20,3457197.0
2011-12-21,3452370.0
2011-12-22,3463114.5
2011-12-23,3464600.75
2011-12-26,3468864.0
2011-12-27,3471488.0
2011-12-28,3466945.0
2011-12-29,3463004.5
2011-12-30,3463837.5
2012-01-02,3445973.75
2012-01-03,3450594.5
2012-01-04,3444695.5
2012-01-05,3446935.0
2012-01-06,3447680.75
2012-01-07,3448329.5
2012-01-09,3449201.5
2012-01-10,3452411.25
2012-01-11,3447783.75
2012-01-12,3450208.0
2012-01-13,3454262.25
2012-01-16,3453922.75
2012-01-17,3458520.25
2012-01-18,3459723.25
2012-01-19,3463710.0
2012-01-20,3467076.25
2012-01-23,3468638.25
2012-01-24,3469172.5
2012-01-25,3474061.75
2012-01-27,3472792.0
2012-01-30,3465731.25
2012-01-31,3484752.25
2012-02-01,3491207.0
2012-02-02,3504721.25
2012-02-03,3504949.0
2012-02-06,3531741.25
2012-02-07,3528112.0
2012-02-08,3537439.5
2012-02-09,3542439.5
2012-02-10,3518618.5
2012-02-13,3526281.75
2012-02-14,3526351.0
2012-02-15,3571558.0
2012-02-16,3547744.5
2012-02-17,3541207.5
2012-02-21,3565766.0
2012-02-22,3481127.0
2012-02-23,3486716.0
2012-02-24,3454898.25
2012-02-27,3414019.75
2012-02-28,3475356.25
2012-02-29,3496516.25
2012-03-01,3488824.5
2012-03-02,3483451.0
2012-03-03,3483618.25
2012-03-05,3424269.0
2012-03-06,3429949.0
2012-03-07,3452143.25
2012-03-09,3520726.75
2012-03-12,3542101.0
2012-03-13,3570145.25
2012-03-14,3543270.5
2012-03-15,3505981.25
2012-03-16,3485205.5
2012-03-19,3473877.75
2012-03-20,3530843.0
2012-03-21,3630552.5
2012-03-22,3551195.5
2012-03-23,3576323.0
2012-03-26,3518209.0
2012-03-27,3512922.5
2012-03-28,3480953.0
2012-03-29,3497999.5
2012-03-30,3567807.25
2012-04-02,3634489.0
2012-04-03,3659978.0
2012-04-04,3677221.0
2012-04-09,3667868.5
2012-04-10,3667747.75
2012-04-11,3624133.25
2012-04-12,3660784.0
2012-04-13,3620356.25
2012-04-16,3647951.75
2012-04-17,3671906.5
2012-04-18,3728691.25
2012-04-19,3739261.75
2012-04-20,3724569.25
2012-04-23,3693399.5
2012-04-24,3669789.0
2012-04-25,3687593.75
2012-04-26,3656088.5
2012-04-27,3664669.0
2012-04-28,3664733.25
2012-04-30,3715938.5
2012-05-02,3738705.0
2012-05-03,3717644.25
2012-05-04,3612825.25
2012-05-07,3607508.0
2012-05-08,3559536.75
2012-05-09,3522424.5
2012-05-10,3541104.5
2012-05-11,3510687.5
2012-05-14,3478006.5
2012-05-15,3478057.75
2012-05-16,3478082.5
2012-05-17,3468899.5
2012-05-18,3463137.0
2012-05-21,3470081.5
2012-05-22,3485425.75
2012-05-23,3534265.5
2012-05-24,3535300.0
2012-05-25,3547903.5
2012-05-28,3613467.0
2012-05-29,3601755.0
2012-05-30,3549051.25
2012-05-31,3581562.0
2012-06-01,3530747.75
2012-06-04,3509122.0
2012-06-05,3552363.0
2012-06-06,3554810.0
2012-06-07,3568475.0
2012-06-08,3570577.5
2012-06-11,3544424.0
2012-06-12,3565926.0
2012-06-13,3551929.25
2012-06-14,3520459.5
2012-06-15,3533180.75
2012-06-18,3512046.75
2012-06-19,3534487.75
2012-06-20,3547800.0
2012-06-21,3549552.75
2012-06-22,3534631.0
2012-06-25,3547810.0
2012-06-26,3553633.0
2012-06-27,3570117.0
2012-06-28,3585846.0
2012-06-29,3620517.0
2012-07-02,3639145.5
2012-07-03,3644694.0
2012-07-04,3637694.5
2012-07-05,3649214.5
2012-07-06,3627881.5
2012-07-09,3637442.5
2012-07-10,3658901.25
2012-07-11,3658545.0
2012-07-12,3646069.0
2012-07-13,3648615.0
2012-07-16,3640867.0
2012-07-17,3639288.75
2012-07-18,3659528.0
2012-07-19,3677050.5
2012-07-20,3697241.5
2012-07-23,3685594.5
2012-07-24,3720071.0
2012-07-25,3723437.0
2012-07-26,3678637.0
2012-07-27,3667014.0
2012-07-30,3687551.75
2012-07-31,3686764.5
2012-08-01,3715277.5
2012-08-02,3721848.5
2012-08-03,3735973.25
2012-08-06,3769378.0
2012-08-07,3786788.0
2012-08-08,3835310.5
2012-08-09,3833939.75
2012-08-10,3849241.5
2012-08-13,3880219.75
2012-08-14,3888190.75
2012-08-16,3904080.0
2012-08-17,3920374.5
2012-08-21,3912982.25
2012-08-22,3891678.75
2012-08-23,3887596.5
2012-08-24,3885421.5
2012-08-27,3866150.0
2012-08-28,3809586.5
2012-08-29,3835754.25
2012-08-30,3865308.75
2012-08-31,3867237.0
2012-09-03,3864083.75
2012-09-04,3852415.0
2012-09-05,3854942.25
2012-09-06,3910910.25
2012-09-07,3958283.5
2012-09-08,3958348.0
2012-09-10,4000057.0
2012-09-11,3989632.0
2012-09-12,3959815.5
2012-09-13,3941927.25
2012-09-14,3954256.5
2012-09-17,3916862.5
2012-09-18,3910004.75
2012-09-20,3894903.0
2012-09-21,3921754.75
2012-09-24,3896320.0
2012-09-25,3910189.0
2012-09-26,3956580.0
2012-09-27,4011387.75
2012-09-28,4062132.5
2012-10-01,4108889.25
2012-10-03,4136198.5
2012-10-04,4152561.5
2012-10-05,4125831.25
2012-10-08,4136153.0
2012-10-09,4148748.25
2012-10-10,4112521.75
2012-10-11,4147822.0
2012-10-12,4210743.5
2012-10-15,4203689.5
2012-10-16,4199876.5
2012-10-17,4183116.75
2012-10-18,4196645.5
2012-10-19,4173955.25
2012-10-22,4208063.0
2012-10-23,4227313.0
2012-10-25,4230975.0
2012-10-26,4172329.5
2012-10-29,4145759.75
2012-10-30,4131409.25
2012-10-31,4163445.75
2012-11-01,4180702.0
2012-11-02,4226311.5
2012-11-05,4222835.5
2012-11-06,4247123.5
2012-11-07,4328828.5
2012-11-08,4366574.5
2012-11-09,4333370.5
2012-11-12,4360857.5
2012-11-13,4371804.0
2012-11-15,4399750.0
2012-11-16,4327062.5
2012-11-19,4280964.0
2012-11-20,4323710.5
2012-11-21,4320658.0
2012-11-22,4351025.5
2012-11-23,4391563.0
2012-11-26,4413223.0
2012-11-27,4409982.5
2012-11-29,4370080.5
2012-11-30,4376966.5
2012-12-03,4398347.0
2012-12-04,4422711.0
2012-12-05,4436751.5
2012-12-06,4443448.0
2012-12-07,4424409.0
2012-12-10,4455208.0
2012-12-11,4411310.0
2012-12-12,4403024.0
2012-12-13,4381744.0
2012-12-14,4424734.5
2012-12-17,4409972.5
2012-12-18,4454806.0
2012-12-19,4474099.0
2012-12-20,4464688.0
2012-12-21,4418814.0
2012-12-24,4451555.0
2012-12-26,4447678.0
2012-12-27,4424298.0
2012-12-28,4444501.5
2012-12-31,4441103.0
2013-01-01,4461918.5
2013-01-02,4490347.5
2013-01-03,4508997.0
2013-01-04,4532346.5
2013-01-07,4475709.0
2013-01-08,4478147.5
2013-01-09,4457457.5
2013-01-10,4463449.0
2013-01-11,4405412.5
2013-01-14,4439109.0
2013-01-15,4440412.0
2013-01-16,4425020.5
2013-01-17,4457976.0
2013-01-18,4421222.5
2013-01-21,4400163.5
2013-01-22,4366838.0
2013-01-23,4353330.5
2013-01-24,4266263.5
2013-01-25,4288263.0
2013-01-28,4318094.0
2013-01-29,4288852.0
2013-01-30,4285013.0
2013-01-31,4334988.0
2013-02-01,4351037.5
2013-02-04,4345049.0
2013-02-05,4326974.0
2013-02-06,4349536.0
2013-02-07,4321966.0
2013-02-08,4280460.0
2013-02-11,4269313.5
2013-02-12,4297840.0
2013-02-13,4279689.0
2013-02-14,4236768.0
2013-02-15,4255009.0
2013-02-18,4271405.5
2013-02-19,4307792.0
2013-02-20,4322275.0
2013-02-21,4320255.0
2013-02-22,4317653.5
2013-02-25,4300555.5
2013-02-26,4287071.0
2013-02-27,4318838.0
2013-02-28,4315114.0
2013-03-01,4328991.5
2013-03-04,4299218.0
2013-03-05,4337310.0
2013-03-06,4362720.5
2013-03-07,4420850.0
2013-03-08,4459283.0
2013-03-11,4470483.5
2013-03-12,4461757.0
2013-03-13,4392088.0
2013-03-14,4402323.5
2013-03-15,4373928.0
2013-03-18,4372696.0
2013-03-19,4351380.0
2013-03-20,4351341.0
2013-03-21,4343881.0
2013-03-22,4331069.5
2013-03-25,4335287.0
2013-03-26,4370191.0
2013-03-28,4407745.5
2013-04-01,4420667.5
2013-04-02,4408721.5
2013-04-03,4414863.5
2013-04-04,4385008.0
2013-04-05,4402836.0
2013-04-08,4406149.0
2013-04-09,4402370.0
2013-04-10,4422578.0
2013-04-11,4400698.0
2013-04-12,4316108.0
2013-04-15,4287709.0
2013-04-16,4288036.5
2013-04-17,4283002.0
2013-04-18,4289915.0
2013-04-22,4309216.5
2013-04-23,4317675.0
2013-04-25,4343442.0
2013-04-26,4326578.0
2013-04-29,4329443.5
2013-04-30,4319764.5
2013-05-02,4329414.5
2013-05-03,4353108.0
2013-05-06,4349160.5
2013-05-07,4373206.5
2013-05-08,4382565.0
2013-05-09,4371572.5
2013-05-10,4381401.5
2013-05-11,4381861.0
2013-05-13,4340369.0
2013-05-14,4350982.5
2013-05-15,4397759.0
2013-05-16,4414386.0
2013-05-17,4402321.0
2013-05-20,4372084.5
2013-05-21,4337127.0
2013-05-22,4308214.0
2013-05-23,4272587.0
2013-05-24,4287783.0
2013-05-27,4292206.0
2013-05-28,4314599.5
2013-05-29,4324273.5
2013-05-30,4339200.0
2013-05-31,4343906.0
2013-06-03,4321937.5
2013-06-04,4313004.5
2013-06-05,4314805.0
2013-06-06,4308242.5
2013-06-07,4313061.0
2013-06-10,4284725.0
2013-06-11,4259373.0
2013-06-12,4226486.0
2013-06-13,4209492.0
2013-06-14,4233474.0
2013-06-17,4267030.5
2013-06-18,4269631.5
2013-06-19,4273576.0
2013-06-20,4220418.0
2013-06-21,4211400.0
2013-06-24,4146853.75
2013-06-25,4161104.75
2013-06-26,4163164.0
2013-06-27,4157734.25
2013-06-28,4185968.5
2013-07-01,4201720.5
2013-07-02,4196467.0
2013-07-03,4196900.0
2013-07-04,4214507.0
2013-07-05,4217611.0
2013-07-08,4220212.0
2013-07-09,4224423.0
2013-07-10,4204664.5
2013-07-11,4208608.0
2013-07-12,4220185.0
2013-07-15,4251475.0
2013-07-16,4227035.0
2013-07-17,4269195.0
2013-07-18,4281428.0
2013-07-19,4248836.5
2013-07-22,4273720.5
2013-07-23,4295311.0
2013-07-24,4280516.5
2013-07-25,4253350.0
2013-07-26,4227826.0
2013-07-29,4203285.0
2013-07-30,4184976.5
2013-07-31,4175352.5
2013-08-01,4172965.0
2013-08-02,4177379.0
2013-08-05,4205768.0
2013-08-06,4199355.0
