,nav
2023-05-23,3.533459605035683
2023-05-24,3.5170691196930477
2023-05-25,3.5657550243131992
2023-05-26,3.590090850868836
2023-05-29,3.6186766273879245
2023-05-30,3.6059195267298927
2023-05-31,3.63849372552319
2023-06-01,3.6476839485380514
2023-06-02,3.7089161815007166
2023-06-05,3.7543882458555298
2023-06-06,3.8206052565815405
2023-06-07,3.8768787145339014
2023-06-08,3.878670154202576
2023-06-09,3.9771525810295163
2023-06-12,3.976199480119958
2023-06-13,4.046917717413331
2023-06-14,4.065712457306417
2023-06-15,4.109408333607321
2023-06-16,4.1238281103011785
2023-06-19,4.2061943308247765
2023-06-20,4.265290087588023
2023-06-21,4.2435672876865835
2023-06-22,4.221732475925888
2023-06-23,4.156481067433014
2023-06-26,4.250716544614161
2023-06-27,4.29739548674716
2023-06-28,4.314424289671669
2023-06-30,4.37252544113108
2023-07-03,4.429388461503362
2023-07-04,4.475715866417357
2023-07-05,4.491546542490187
2023-07-06,4.454520622370893
2023-07-07,4.409213825513776
2023-07-10,4.387772055366362
2023-07-11,4.444835096915886
2023-07-12,4.512419252388346
2023-07-13,4.495731985623978
2023-07-14,4.5884443015404255
2023-07-17,4.613950001956457
2023-07-18,4.6133524386894464
2023-07-19,4.761690643996933
2023-07-20,4.819841300697711
2023-07-21,4.814950782914141
2023-07-24,4.8710292202186904
2023-07-25,4.953665469331566
2023-07-26,4.943995945570737
2023-07-27,4.961360284020071
2023-07-28,4.9538784918853285
2023-07-31,4.979974754827167
2023-08-01,4.9574158664048555
2023-08-02,4.892186460241478
2023-08-03,4.893449093922819
2023-08-04,4.912323092207387
2023-08-07,4.968550545288982
2023-08-08,4.9696016565753895
2023-08-09,4.9672759103370066
2023-08-10,4.967521436332071
2023-08-11,4.980661827570994
2023-08-14,4.98461124571564
2023-08-16,5.097905240717361
2023-08-17,5.208881490327788
2023-08-18,5.144823708210107
2023-08-21,5.342664154567365
2023-08-22,5.361152111979856
2023-08-23,5.397639475079424
2023-08-24,5.546500235712456
2023-08-25,5.557389888654462
2023-08-28,5.516600070032415
2023-08-29,5.430507454976795
2023-08-30,5.462139303998811
2023-08-31,5.612686743208937
2023-09-01,5.611598127951797
2023-09-04,5.654138131874713
2023-09-05,5.662498517030491
2023-09-06,5.576286889374413
2023-09-07,5.5891647528182045
2023-09-08,5.729423602723938
2023-09-11,5.7943574775979405
2023-09-12,5.489664718252045
2023-09-13,5.485125737687477
2023-09-14,5.562726953716225
2023-09-15,5.595595433666539
2023-09-18,5.591145462525845
2023-09-20,5.561075778898091
2023-09-21,5.532356738269664
2023-09-22,5.553435469980384
2023-09-25,5.560868256926702
2023-09-26,5.604198844552667
2023-09-27,5.726737318313576
2023-09-28,5.6821530979592465
2023-09-29,5.671707492030719
2023-10-03,5.67776563343644
2023-10-04,5.638538980314541
2023-10-05,5.691854125055491
2023-10-06,5.707624294722204
2023-10-09,5.576982463018272
2023-10-10,5.626657722386358
2023-10-11,5.627371797989112
2023-10-12,5.695918055324108
2023-10-13,5.703774887166179
2023-10-16,5.6897944069828394
2023-10-17,5.767719657318719
2023-10-18,5.7696093573907135
2023-10-19,5.714998075421235
2023-10-20,5.747388004704998
2023-10-23,5.473406996965804
2023-10-25,5.429625861638101
2023-10-26,5.336316982560529
2023-10-27,5.397412451043254
2023-10-30,5.4647365789853
2023-10-31,5.567214428827652
2023-11-01,5.559139073849444
2023-11-02,5.637316350868648
2023-11-03,5.773696290094714
2023-11-06,5.8163608072004624
2023-11-07,5.82703993785342
2023-11-08,5.818144496048519
2023-11-09,5.794224963568018
2023-11-10,5.841676987551057
2023-11-12,5.772844699932605
2023-11-13,6.014902327783954
2023-11-15,6.147821400590788
2023-11-16,6.129118420412762
2023-11-17,6.424923738800845
2023-11-20,6.405811715315359
2023-11-21,6.491120247356188
2023-11-22,6.36967038885242
2023-11-23,6.427360996845541
2023-11-24,6.411026267406061
2023-11-28,6.412095380598421
2023-11-29,6.464223399652438
2023-11-30,6.541412572056067
2023-12-01,6.621145013728328
2023-12-04,6.73064210673305
2023-12-05,6.706783580711607
2023-12-06,6.661057739488168
2023-12-07,6.719319407942316
2023-12-08,6.767256483280168
2023-12-11,6.862775596366265
2023-12-12,6.6833891038213675
2023-12-13,6.941191398639331
2023-12-14,6.900554096164932
2023-12-15,6.938629127358859
2023-12-18,6.904909557299379
2023-12-19,6.883374277251604
