date,nav
2019-11-27,7.623452906543095
2019-11-28,7.600629616110962
2019-11-29,7.550990359132244
2019-12-02,7.575926213638456
2019-12-03,7.58154155491724
2019-12-04,7.573090298827227
2019-12-05,7.546840715407932
2019-12-06,7.499912898925619
2019-12-09,7.4904153587355
2019-12-10,7.329352886451602
2019-12-11,7.330865292602773
2019-12-12,7.332378010837754
2019-12-13,7.333891041220942
2019-12-16,7.335404383816749
2019-12-17,7.336918038689599
2019-12-18,7.338432005903931
2019-12-19,7.339946285524196
2019-12-20,7.341460877614859
2019-12-23,7.342975782240398
2019-12-24,7.344490999465304
2019-12-26,7.346006529354081
2019-12-27,7.347522371971249
2019-12-30,7.349038527381338
2019-12-31,7.349327972005777
2020-01-01,7.366454937869964
2020-01-02,7.3206723850634
2020-01-03,7.3015648278926575
2020-01-06,7.2175251694094875
2020-01-07,7.264986375827211
2020-01-08,7.226272864329584
2020-01-09,7.294673249964294
2020-01-10,7.285445654071383
2020-01-13,7.315088037389111
2020-01-14,7.3665114262136395
2020-01-15,7.381221390824116
2020-01-16,7.4309516290289315
2020-01-17,7.5097603669084165
2020-01-20,7.49094274990875
2020-01-21,7.462543110151874
2020-01-22,7.494299557234222
2020-01-23,7.502494866138734
2020-01-24,7.485255423484044
2020-01-27,7.41295734213575
2020-01-28,7.503187223271389
2020-01-29,7.751759430593688
2020-01-30,7.776064915176234
2020-01-31,8.043296272197802
2020-02-01,8.018388411915003
2020-02-03,8.240114158983067
2020-02-04,8.649179248726455
2020-02-05,8.719984638090553
2020-02-06,8.585816323615763
2020-02-07,8.599327535587895
2020-02-10,8.516107707933285
2020-02-11,8.571828210051894
2020-02-12,8.911051211654739
2020-02-13,9.201001380667481
2020-02-14,9.12242259533747
2020-02-17,9.109528256074144
2020-02-18,9.362210115373019
2020-02-19,9.74868337398134
2020-02-20,9.75069500705851
2020-02-24,9.75270705523457
2020-02-25,9.754719518595172
2020-02-26,9.756732397225992
2020-02-27,9.75874569121272
2020-02-28,9.760759400641065
2020-03-02,9.762773525596753
2020-03-03,9.764788066165524
2020-03-04,9.766803022433145
2020-03-05,9.768818394485391
2020-03-06,9.770834182408063
2020-03-09,9.772850386286972
2020-03-11,9.77486700620795
2020-03-12,9.776884042256848
