final,x,cagr,dd,calmar,n,n_closed,tpy,win,mean,median,avg_win,avg_loss,hold,invested_pct,yearly,max_loss_streak
19729778.0,19.729778,15.51935429827791,-34.33315677320421,0.4520223526428018,682,677,32.99344370860927,40.029325513196476,2.8968492618000017,-2.124325910471553,15.3519809932743,-5.41672277412294,18.363636363636363,31.84591930403303,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 45.27, 2017: 32.95, 2018: -6.05, 2019: 9.47, 2020: 69.12, 2021: 1.11, 2022: -5.48, 2023: 20.94, 2024: 10.58, 2025: -24.25, 2026: 58.96}",16
15370684.0,15.370684,14.132473730023953,-39.51016494890288,0.35769209640863275,687,683,33.23533112582781,39.44687045123727,2.6609619588604443,-2.3809502184254927,15.260844692141767,-5.547134725560805,18.138282387190685,31.743398151010137,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 45.27, 2017: 34.7, 2018: -6.86, 2019: 9.47, 2020: 69.54, 2021: 0.34, 2022: -8.66, 2023: 26.41, 2024: -3.18, 2025: -28.43, 2026: 48.34}",18
18221524.0,18.221524,15.07577683144945,-37.10540399955953,0.406295989436698,688,683,33.28370860927152,39.38953488372093,2.795369232528785,-2.3709781805331565,15.532353966871431,-5.482143628398929,18.036337209302324,31.611614004893298,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 47.64, 2017: 31.04, 2018: -5.83, 2019: 9.47, 2020: 65.66, 2021: 2.53, 2022: -8.66, 2023: 25.68, 2024: 1.64, 2025: -24.77, 2026: 65.94}",17
18730092.0,18.730092,15.229128821288773,-35.76688450144818,0.42578852012319257,685,681,33.138576158940396,40.0,2.863160670884129,-2.3809502184254927,15.542755069948663,-5.589902261825562,18.227737226277373,31.820831123559213,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 48.31, 2017: 33.92, 2018: -8.46, 2019: 9.47, 2020: 69.11, 2021: -0.81, 2022: -8.66, 2023: 53.63, 2024: 9.31, 2025: -22.69, 2026: 28.1}",18
15146977.0,15.146977,14.051552103905497,-46.07334806036726,0.3049822228133835,691,686,33.42884105960265,39.218523878437054,2.648172159134978,-2.3508364178738805,15.306892460465061,-5.5197164162470544,17.97250361794501,31.62930006910074,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 50.06, 2017: 33.73, 2018: -8.46, 2019: 9.47, 2020: 69.54, 2021: -2.13, 2022: -8.66, 2023: 27.6, 2024: -0.55, 2025: -30.85, 2026: 48.42}",18
20429362.0,20.429362,15.714246074130989,-43.62240755593959,0.36023335149440533,687,682,33.23533112582781,40.46579330422125,2.923388862291561,-2.305631663140917,15.375710397124859,-5.540536288524226,18.131004366812228,31.695491321728785,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 50.05, 2017: 34.32, 2018: -6.88, 2019: 9.47, 2020: 69.12, 2021: 9.87, 2022: -8.66, 2023: 28.23, 2024: 17.51, 2025: -35.34, 2026: 62.84}",18
17016558.0,17.016558,14.695525667091669,-39.04977264387993,0.3763280724092723,688,683,33.28370860927152,39.97093023255814,2.7309537600407414,-2.2449518908001176,15.086442647001732,-5.496066685272267,18.085755813953487,31.65925685208193,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 45.27, 2017: 34.12, 2018: -8.44, 2019: 9.47, 2020: 65.65, 2021: 3.17, 2022: -8.66, 2023: 20.98, 2024: 8.42, 2025: -25.48, 2026: 49.66}",18
17992894.0,17.992894,15.005504878429488,-37.09343787540772,0.4045326003168303,692,687,33.477218543046355,39.45086705202312,2.7575085876450536,-2.3709781805331565,15.481209510407185,-5.5326354503360005,17.985549132947977,31.709783421097367,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 47.64, 2017: 34.58, 2018: -6.87, 2019: 9.47, 2020: 65.66, 2021: 3.16, 2022: -8.66, 2023: 24.4, 2024: -2.77, 2025: -21.67, 2026: 62.64}",17
18865760.0,18.86576,15.269368151474039,-37.792880308033936,0.4040276376666667,687,682,33.23533112582781,40.02911208151383,2.843012982846106,-2.2879725733756517,15.315059014874976,-5.48177502396928,18.229985443959244,31.924535765626,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 50.06, 2017: 35.55, 2018: -8.69, 2019: 9.47, 2020: 65.66, 2021: 1.94, 2022: -5.48, 2023: 28.21, 2024: 15.21, 2025: -33.0, 2026: 53.91}",16
20508806.0,20.508806,15.735974792714646,-39.29979017638995,0.40040862106608177,686,681,33.186953642384104,40.67055393586006,2.8932448926928984,-2.124325910471553,15.211517102215948,-5.550976105972783,18.196793002915452,31.790153444949066,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 47.64, 2017: 31.04, 2018: -5.83, 2019: 9.47, 2020: 65.66, 2021: -1.0, 2022: -8.66, 2023: 38.01, 2024: -3.94, 2025: -24.75, 2026: 86.31}",17
23019664.0,23.019664,16.384439894728974,-35.709021493554346,0.4588319480466987,686,681,33.186953642384104,40.67055393586006,2.9933305672529187,-2.2449518908001176,15.486196607700627,-5.570575145977822,18.192419825072886,31.775227733825552,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 47.64, 2017: 31.04, 2018: -5.83, 2019: 9.47, 2020: 69.12, 2021: -2.03, 2022: -6.98, 2023: 30.31, 2024: 14.86, 2025: -22.0, 2026: 68.1}",17
17219934.0,17.219934,14.761467362656845,-37.09452523246545,0.397941940762123,687,683,33.23533112582781,39.44687045123727,2.7639946546879663,-2.3158834791718874,15.46292076856772,-5.5086230781519685,18.160116448326054,31.752979609515826,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 47.64, 2017: 33.99, 2018: -8.45, 2019: 9.47, 2020: 69.11, 2021: 6.11, 2022: -8.66, 2023: 27.34, 2024: 3.71, 2025: -28.53, 2026: 47.13}",17
19496462.0,19.496462,15.452891898029586,-37.18803169687184,0.4155340090056297,689,684,33.33208609271523,40.20319303338171,2.856301590856422,-2.2019312082245834,15.253643171656877,-5.478804277788545,18.14368650217707,31.839431960839708,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 53.2, 2017: 32.24, 2018: -6.07, 2019: 9.47, 2020: 69.11, 2021: -2.51, 2022: -8.66, 2023: 34.78, 2024: 2.58, 2025: -25.79, 2026: 58.77}",18
17748344.0,17.748344,14.929392901840654,-34.83522629820134,0.42857172145345035,688,684,33.28370860927152,39.825581395348834,2.776605407801846,-2.3936323388595584,15.331461922582799,-5.53264745463772,18.120639534883722,31.732663907214054,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 45.27, 2017: 36.55, 2018: -7.08, 2019: 9.47, 2020: 69.54, 2021: 2.63, 2022: -8.66, 2023: 30.55, 2024: 0.49, 2025: -24.57, 2026: 51.46}",18
18800724.0,18.800724,15.250112860914067,-35.725049175225685,0.42687450998638765,686,681,33.186953642384104,39.650145772594755,2.830133434472814,-2.2971726904071623,15.433949118316526,-5.450634357810976,18.199708454810494,31.792809989253335,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 48.31, 2017: 33.93, 2018: -8.45, 2019: 9.47, 2020: 65.66, 2021: 3.92, 2022: -8.66, 2023: 36.16, 2024: -2.74, 2025: -27.19, 2026: 63.27}",18
19136054.0,19.136054,15.348723468498093,-35.12951560042028,0.4369181642890193,686,682,33.186953642384104,40.67055393586006,2.8592481957012312,-2.1884054381154536,15.119278100968561,-5.545047488744925,18.259475218658892,31.868702537914906,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 44.61, 2017: 33.02, 2018: -6.04, 2019: 9.47, 2020: 69.54, 2021: 2.14, 2022: -4.73, 2023: 32.36, 2024: 7.33, 2025: -26.93, 2026: 52.92}",16
30049268.0,30.049268,17.894592289972433,-32.180608331098945,0.5560675580106831,682,678,32.99344370860927,40.615835777126094,3.240376957645679,-2.124325910471553,15.780555979388748,-5.336486225126738,18.382697947214076,31.930417410564303,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 50.06, 2017: 35.55, 2018: -8.69, 2019: 9.47, 2020: 69.54, 2021: 5.46, 2022: -8.28, 2023: 33.13, 2024: 7.35, 2025: -7.02, 2026: 77.74}",17
19233778.0,19.233778,15.37715183131092,-35.685148193706475,0.43091181092594916,680,676,32.89668874172185,40.294117647058826,2.8632110157246338,-2.291528521014796,15.326373527132105,-5.5478888072449415,18.361764705882354,31.8073550523868,"{2006: 54.6, 2007: 60.04, 2008: 0.59, 2009: 1.62, 2010: 12.45, 2011: 13.72, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 47.64, 2017: 34.58, 2018: -6.87, 2019: 9.47, 2020: 69.54, 2021: 0.16, 2022: -8.28, 2023: 28.38, 2024: 7.42, 2025: -24.51, 2026: 53.46}",17
18186730.0,18.18673,15.065136828592163,-41.436031320819296,0.3635757660271574,685,680,33.138576158940396,40.14598540145985,2.8274278722057384,-2.2879725733756517,15.21503002686018,-5.481329670550289,18.264233576642336,31.870958566454515,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 44.61, 2017: 34.18, 2018: -8.44, 2019: 9.47, 2020: 69.12, 2021: 4.83, 2022: -4.73, 2023: 35.94, 2024: -1.37, 2025: -27.55, 2026: 54.32}",17
18854632.0,18.854632,15.266077954374403,-36.977663810629416,0.4128459286274892,692,687,33.477218543046355,39.73988439306358,2.818016265245213,-2.3936323388595584,15.573427832296135,-5.5938258952799735,17.965317919075144,31.654445314404505,"{2006: 54.6, 2007: 54.16, 2008: 1.07, 2009: 1.61, 2010: 12.45, 2011: 13.71, 2012: 0.83, 2013: 5.29, 2014: 5.21, 2015: 5.63, 2016: 45.27, 2017: 34.12, 2018: -8.44, 2019: 9.47, 2020: 69.54, 2021: 3.5, 2022: -8.28, 2023: 30.26, 2024: 9.84, 2025: -25.5, 2026: 52.37}",17
