label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
FIX_T60_SL20_V1.25_ATH10_VA30,fixed_target,"T=60%,SL=20%",1.25,10,30,55,25,30,45.5,16.87,63.03,-21.6,73.06,-32.38,2.39,16.87,5680090,15680090,56.8,269.8,-20.03,end_of_data=2; stop_loss=29; target_hit=24
FIX_T60_SL20_V1.5_ATH3_VA15,fixed_target,"T=60%,SL=20%",1.5,3,15,43,21,22,48.8,19.52,61.72,-20.76,69.63,-25.81,2.72,19.52,5045838,15045838,50.46,296.9,-6.08,end_of_data=3; stop_loss=20; target_hit=20
FIX_T60_SL20_V1.5_ATH3_VA20,fixed_target,"T=60%,SL=20%",1.5,3,20,41,19,22,46.3,18.32,63.57,-20.76,69.63,-25.81,2.54,18.32,4403442,14403442,44.03,290.9,-11.71,end_of_data=2; stop_loss=20; target_hit=19
FIX_T60_SL20_V1.5_ATH3_VA30,fixed_target,"T=60%,SL=20%",1.5,3,30,36,16,20,44.4,16.47,63.46,-21.13,68.16,-25.81,2.33,16.47,3328990,13328990,33.29,283.0,-20.07,end_of_data=1; stop_loss=19; target_hit=16
FIX_T60_SL20_V1.5_ATH5_VA15,fixed_target,"T=60%,SL=20%",1.5,5,15,46,23,23,50.0,20.74,62.15,-20.68,73.06,-25.81,2.88,20.74,5912947,15912947,59.13,304.1,9.55,end_of_data=3; stop_loss=21; target_hit=22
FIX_T60_SL20_V1.5_ATH5_VA20,fixed_target,"T=60%,SL=20%",1.5,5,20,44,21,23,47.7,19.67,63.86,-20.68,73.06,-25.81,2.7,19.67,5233529,15233529,52.34,298.8,-8.89,end_of_data=2; stop_loss=21; target_hit=21
FIX_T60_SL20_V1.5_ATH5_VA30,fixed_target,"T=60%,SL=20%",1.5,5,30,40,18,22,45.0,17.12,63.8,-21.08,73.06,-25.81,2.4,17.12,3938292,13938292,39.38,289.5,-20.05,end_of_data=1; stop_loss=21; target_hit=18
FIX_T60_SL20_V1.5_ATH7_VA15,fixed_target,"T=60%,SL=20%",1.5,7,15,49,24,25,49.0,19.83,62.13,-20.78,73.06,-25.81,2.8,19.83,6045346,16045346,60.45,305.0,-6.08,end_of_data=3; stop_loss=23; target_hit=23
FIX_T60_SL20_V1.5_ATH7_VA20,fixed_target,"T=60%,SL=20%",1.5,7,20,46,22,24,47.8,19.72,63.76,-20.65,73.06,-25.81,2.76,19.72,5545670,15545670,55.46,305.8,-8.89,end_of_data=2; stop_loss=22; target_hit=22
FIX_T60_SL20_V1.5_ATH7_VA30,fixed_target,"T=60%,SL=20%",1.5,7,30,42,19,23,45.2,17.29,63.69,-21.04,73.06,-25.81,2.46,17.29,4223894,14223894,42.24,297.6,-20.05,end_of_data=1; stop_loss=22; target_hit=19
FIX_T60_SL20_V1.5_ATH10_VA15,fixed_target,"T=60%,SL=20%",1.5,10,15,58,27,31,46.6,17.41,61.83,-21.29,73.06,-32.38,2.48,17.41,6324421,16324421,63.24,287.1,-15.86,end_of_data=4; stop_loss=29; target_hit=25
FIX_T60_SL20_V1.5_ATH10_VA20,fixed_target,"T=60%,SL=20%",1.5,10,20,55,25,30,45.5,17.18,63.24,-21.2,73.06,-32.38,2.44,17.18,5816054,15816054,58.16,286.7,-20.01,end_of_data=3; stop_loss=28; target_hit=24
FIX_T60_SL20_V1.5_ATH10_VA30,fixed_target,"T=60%,SL=20%",1.5,10,30,51,22,29,43.1,14.99,63.12,-21.53,73.06,-32.38,2.2,14.99,4471288,14471288,44.71,278.5,-20.07,end_of_data=2; stop_loss=28; target_hit=21
FIX_T60_SL20_V2.0_ATH3_VA15,fixed_target,"T=60%,SL=20%",2.0,3,15,34,16,18,47.1,18.55,63.53,-21.43,68.16,-25.81,2.56,18.55,3585369,13585369,35.85,332.1,-15.89,end_of_data=1; stop_loss=17; target_hit=16
FIX_T60_SL20_V2.0_ATH3_VA20,fixed_target,"T=60%,SL=20%",2.0,3,20,32,14,18,43.8,15.73,63.47,-21.4,68.16,-25.81,2.22,15.73,2759673,12759673,27.6,339.3,-20.07,end_of_data=1; stop_loss=17; target_hit=14
FIX_T60_SL20_V2.0_ATH3_VA30,fixed_target,"T=60%,SL=20%",2.0,3,30,29,13,16,44.8,16.44,63.67,-21.94,68.16,-25.81,2.26,16.44,2598200,12598200,25.98,289.5,-20.08,stop_loss=16; target_hit=13
FIX_T60_SL20_V2.0_ATH5_VA15,fixed_target,"T=60%,SL=20%",2.0,5,15,38,18,20,47.4,19.01,63.87,-21.35,73.06,-25.81,2.62,19.01,4206391,14206391,42.06,333.9,-15.87,end_of_data=1; stop_loss=19; target_hit=18
FIX_T60_SL20_V2.0_ATH5_VA20,fixed_target,"T=60%,SL=20%",2.0,5,20,35,16,19,45.7,17.65,63.86,-21.27,73.06,-25.81,2.43,17.65,3495027,13495027,34.95,345.1,-20.03,end_of_data=1; stop_loss=18; target_hit=16
FIX_T60_SL20_V2.0_ATH5_VA30,fixed_target,"T=60%,SL=20%",2.0,5,30,33,15,18,45.5,17.23,64.06,-21.8,73.06,-25.81,2.35,17.23,3174096,13174096,31.74,296.6,-20.07,stop_loss=18; target_hit=15
FIX_T60_SL20_V2.0_ATH7_VA15,fixed_target,"T=60%,SL=20%",2.0,7,15,41,19,22,46.3,18.06,63.75,-21.41,73.06,-25.81,2.54,18.06,4324591,14324591,43.25,332.8,-20.03,end_of_data=1; stop_loss=21; target_hit=19
FIX_T60_SL20_V2.0_ATH7_VA20,fixed_target,"T=60%,SL=20%",2.0,7,20,37,17,20,45.9,17.82,63.73,-21.21,73.06,-25.81,2.5,17.82,3771546,13771546,37.72,351.2,-20.03,end_of_data=1; stop_loss=19; target_hit=17
FIX_T60_SL20_V2.0_ATH7_VA30,fixed_target,"T=60%,SL=20%",2.0,7,30,34,16,18,47.1,18.54,63.91,-21.8,73.06,-25.81,2.52,18.54,3580415,13580415,35.8,299.9,-20.05,stop_loss=18; target_hit=16
FIX_T60_SL20_V2.0_ATH10_VA15,fixed_target,"T=60%,SL=20%",2.0,10,15,49,22,27,44.9,16.29,63.17,-21.9,73.06,-32.38,2.35,16.29,4721012,14721012,47.21,312.8,-20.07,end_of_data=2; stop_loss=26; target_hit=21
FIX_T60_SL20_V2.0_ATH10_VA20,fixed_target,"T=60%,SL=20%",2.0,10,20,45,20,25,44.4,15.94,63.09,-21.78,73.06,-32.38,2.29,15.94,4152662,14152662,41.53,326.1,-20.07,end_of_data=2; stop_loss=24; target_hit=19
FIX_T60_SL20_V2.0_ATH10_VA30,fixed_target,"T=60%,SL=20%",2.0,10,30,42,19,23,45.2,16.39,63.21,-22.29,73.06,-32.38,2.3,16.39,3956241,13956241,39.56,282.8,-20.07,end_of_data=1; stop_loss=23; target_hit=18
FIX_T60_SL20_V2.5_ATH3_VA15,fixed_target,"T=60%,SL=20%",2.5,3,15,27,12,15,44.4,15.96,63.27,-21.88,68.16,-25.81,2.22,15.96,2321168,12321168,23.21,276.5,-20.08,stop_loss=15; target_hit=12
FIX_T60_SL20_V2.5_ATH3_VA20,fixed_target,"T=60%,SL=20%",2.5,3,20,25,11,14,44.0,15.63,63.28,-21.8,68.16,-25.81,2.18,15.63,2082432,12082432,20.82,280.2,-20.08,stop_loss=14; target_hit=11
FIX_T60_SL20_V2.5_ATH3_VA30,fixed_target,"T=60%,SL=20%",2.5,3,30,23,11,12,47.8,18.82,63.28,-21.94,68.16,-25.81,2.52,18.82,2339935,12339935,23.4,272.8,-20.07,stop_loss=12; target_hit=11
FIX_T60_SL20_V2.5_ATH5_VA15,fixed_target,"T=60%,SL=20%",2.5,5,15,31,14,17,45.2,16.87,63.74,-21.74,73.06,-25.81,2.32,16.87,2884401,12884401,28.84,285.8,-20.07,stop_loss=17; target_hit=14
FIX_T60_SL20_V2.5_ATH5_VA20,fixed_target,"T=60%,SL=20%",2.5,5,20,29,13,16,44.8,16.64,63.78,-21.66,73.06,-25.81,2.28,16.64,2634751,12634751,26.35,289.7,-20.07,stop_loss=16; target_hit=13
FIX_T60_SL20_V2.5_ATH5_VA30,fixed_target,"T=60%,SL=20%",2.5,5,30,25,13,12,52.0,22.69,63.78,-21.83,73.06,-25.81,3.03,22.69,3183775,13183775,31.84,288.9,60.1,stop_loss=12; target_hit=13
FIX_T60_SL20_V2.5_ATH7_VA15,fixed_target,"T=60%,SL=20%",2.5,7,15,33,15,18,45.5,17.1,63.61,-21.65,73.06,-25.81,2.39,17.1,3148407,13148407,31.48,296.3,-20.07,stop_loss=18; target_hit=15
FIX_T60_SL20_V2.5_ATH7_VA20,fixed_target,"T=60%,SL=20%",2.5,7,20,31,14,17,45.2,16.91,63.63,-21.57,73.06,-25.81,2.35,16.91,2893642,12893642,28.94,300.5,-20.07,stop_loss=17; target_hit=14
FIX_T60_SL20_V2.5_ATH7_VA30,fixed_target,"T=60%,SL=20%",2.5,7,30,26,14,12,53.8,24.19,63.63,-21.83,73.06,-25.81,3.28,24.19,3590392,13590392,35.9,293.5,60.18,stop_loss=12; target_hit=14
FIX_T60_SL20_V2.5_ATH10_VA15,fixed_target,"T=60%,SL=20%",2.5,10,15,38,16,22,42.1,14.1,64.08,-22.25,73.06,-32.38,2.06,14.1,2948764,12948764,29.49,289.6,-20.08,stop_loss=22; target_hit=16
FIX_T60_SL20_V2.5_ATH10_VA20,fixed_target,"T=60%,SL=20%",2.5,10,20,36,15,21,41.7,13.76,64.13,-22.21,73.06,-32.38,2.02,13.76,2697867,12697867,26.98,292.9,-20.08,stop_loss=21; target_hit=15
FIX_T60_SL20_V2.5_ATH10_VA30,fixed_target,"T=60%,SL=20%",2.5,10,30,31,15,16,48.4,19.36,64.13,-22.61,73.06,-32.38,2.6,19.36,3384038,13384038,33.84,285.8,-20.03,stop_loss=16; target_hit=15
TIME_60D_SL15_V1.0_ATH3_VA15,time_exit,"Days=60,SL=15%",1.0,3,15,48,30,18,62.5,10.67,24.27,-11.98,71.66,-25.81,3.26,10.67,2866968,12866968,28.67,77.2,7.87,stop_loss=10; time_exit=38
TIME_60D_SL15_V1.0_ATH3_VA20,time_exit,"Days=60,SL=15%",1.0,3,20,47,29,18,61.7,10.9,24.67,-11.3,71.66,-25.81,3.42,10.9,2866728,12866728,28.67,78.1,6.95,stop_loss=9; time_exit=38
TIME_60D_SL15_V1.0_ATH3_VA30,time_exit,"Days=60,SL=15%",1.0,3,30,46,28,18,60.9,10.89,25.15,-11.3,71.66,-25.81,3.37,10.89,2794341,12794341,27.94,77.8,6.16,stop_loss=9; time_exit=37
TIME_60D_SL15_V1.0_ATH5_VA15,time_exit,"Days=60,SL=15%",1.0,5,15,52,33,19,63.5,11.1,24.71,-12.54,71.66,-25.81,3.32,11.1,3286216,13286216,32.86,77.2,9.91,stop_loss=11; time_exit=41
TIME_60D_SL15_V1.0_ATH5_VA20,time_exit,"Days=60,SL=15%",1.0,5,20,51,32,19,62.7,11.32,25.1,-11.89,71.66,-25.81,3.47,11.32,3285968,13285968,32.86,78.0,8.78,stop_loss=10; time_exit=41
TIME_60D_SL15_V1.0_ATH5_VA30,time_exit,"Days=60,SL=15%",1.0,5,30,49,30,19,61.2,10.99,25.48,-11.89,71.66,-25.81,3.29,10.99,3033180,13033180,30.33,77.6,6.95,stop_loss=10; time_exit=39
TIME_60D_SL15_V1.0_ATH7_VA15,time_exit,"Days=60,SL=15%",1.0,7,15,57,37,20,64.9,11.37,24.45,-12.83,71.66,-25.81,3.41,11.37,3758610,13758610,37.59,77.3,8.78,stop_loss=12; time_exit=45
TIME_60D_SL15_V1.0_ATH7_VA20,time_exit,"Days=60,SL=15%",1.0,7,20,56,36,20,64.3,11.57,24.78,-12.21,71.66,-25.81,3.55,11.57,3758353,13758353,37.58,78.0,7.87,stop_loss=11; time_exit=45
TIME_60D_SL15_V1.0_ATH7_VA30,time_exit,"Days=60,SL=15%",1.0,7,30,54,34,20,63.0,11.29,25.11,-12.21,71.66,-25.81,3.39,11.29,3496577,13496577,34.97,77.6,6.16,stop_loss=11; time_exit=43
TIME_60D_SL15_V1.0_ATH10_VA15,time_exit,"Days=60,SL=15%",1.0,10,15,67,39,28,58.2,10.0,26.69,-13.25,122.73,-25.81,2.69,10.0,3880646,13880646,38.81,73.9,3.37,stop_loss=18; time_exit=49
TIME_60D_SL15_V1.0_ATH10_VA20,time_exit,"Days=60,SL=15%",1.0,10,20,66,38,28,57.6,10.15,27.06,-12.81,122.73,-25.81,2.76,10.15,3880387,13880387,38.8,74.5,3.36,stop_loss=17; time_exit=49
TIME_60D_SL15_V1.0_ATH10_VA30,time_exit,"Days=60,SL=15%",1.0,10,30,64,36,28,56.2,9.86,27.49,-12.81,122.73,-25.81,2.65,9.86,3616289,13616289,36.16,74.0,3.32,stop_loss=17; time_exit=47
TIME_60D_SL15_V1.25_ATH3_VA15,time_exit,"Days=60,SL=15%",1.25,3,15,46,29,17,63.0,11.51,25.09,-11.67,71.66,-25.81,3.56,11.51,2976760,12976760,29.77,78.2,9.91,stop_loss=9; time_exit=37
TIME_60D_SL15_V1.25_ATH3_VA20,time_exit,"Days=60,SL=15%",1.25,3,20,44,28,16,63.6,12.14,25.54,-11.32,71.66,-25.81,3.86,12.14,3008894,13008894,30.09,79.0,9.91,stop_loss=8; time_exit=36
TIME_60D_SL15_V1.25_ATH3_VA30,time_exit,"Days=60,SL=15%",1.25,3,30,40,24,16,60.0,10.36,24.81,-11.32,71.66,-25.81,3.23,10.36,2259141,12259141,22.59,77.8,6.16,stop_loss=8; time_exit=32
TIME_60D_SL15_V1.25_ATH5_VA15,time_exit,"Days=60,SL=15%",1.25,5,15,50,32,18,64.0,11.88,25.47,-12.27,71.66,-25.81,3.59,11.88,3399585,13399585,34.0,78.1,11.18,stop_loss=10; time_exit=40
TIME_60D_SL15_V1.25_ATH5_VA20,time_exit,"Days=60,SL=15%",1.25,5,20,48,31,17,64.6,12.48,25.89,-11.98,71.66,-25.81,3.85,12.48,3432766,13432766,34.33,78.9,11.18,stop_loss=9; time_exit=39
TIME_60D_SL15_V1.25_ATH5_VA30,time_exit,"Days=60,SL=15%",1.25,5,30,43,26,17,60.5,10.51,25.21,-11.98,71.66,-25.81,3.16,10.51,2487989,12487989,24.88,77.5,6.95,stop_loss=9; time_exit=34
TIME_60D_SL15_V1.25_ATH7_VA15,time_exit,"Days=60,SL=15%",1.25,7,15,54,35,19,64.8,12.26,25.74,-12.59,71.66,-25.81,3.65,12.26,3853249,13853249,38.53,77.9,11.18,stop_loss=11; time_exit=43
TIME_60D_SL15_V1.25_ATH7_VA20,time_exit,"Days=60,SL=15%",1.25,7,20,52,34,18,65.4,12.82,26.13,-12.33,71.66,-25.81,3.9,12.82,3887553,13887553,38.88,78.6,11.18,stop_loss=10; time_exit=42
TIME_60D_SL15_V1.25_ATH7_VA30,time_exit,"Days=60,SL=15%",1.25,7,30,47,29,18,61.7,11.05,25.57,-12.33,71.66,-25.81,3.27,11.05,2910789,12910789,29.11,77.3,6.95,stop_loss=10; time_exit=37
TIME_60D_SL15_V1.25_ATH10_VA15,time_exit,"Days=60,SL=15%",1.25,10,15,62,36,26,58.1,10.73,27.92,-13.07,122.73,-25.81,2.85,10.73,3850978,13850978,38.51,73.9,6.16,stop_loss=17; time_exit=45
TIME_60D_SL15_V1.25_ATH10_VA20,time_exit,"Days=60,SL=15%",1.25,10,20,60,35,25,58.3,11.17,28.36,-12.9,122.73,-25.81,2.98,11.17,3885277,13885277,38.85,74.4,6.16,stop_loss=16; time_exit=44
TIME_60D_SL15_V1.25_ATH10_VA30,time_exit,"Days=60,SL=15%",1.25,10,30,55,30,25,54.5,9.51,28.18,-12.9,122.73,-25.81,2.55,9.51,2908672,12908672,29.09,72.9,3.35,stop_loss=16; time_exit=39
TIME_60D_SL15_V1.5_ATH3_VA15,time_exit,"Days=60,SL=15%",1.5,3,15,43,27,16,62.8,11.68,25.3,-11.32,71.66,-25.81,3.68,11.68,2803552,12803552,28.04,78.7,8.78,stop_loss=8; time_exit=35
TIME_60D_SL15_V1.5_ATH3_VA20,time_exit,"Days=60,SL=15%",1.5,3,20,41,25,16,61.0,11.42,25.96,-11.32,71.66,-25.81,3.5,11.42,2588338,12588338,25.88,78.2,6.95,stop_loss=8; time_exit=33
TIME_60D_SL15_V1.5_ATH3_VA30,time_exit,"Days=60,SL=15%",1.5,3,30,36,21,15,58.3,8.85,23.52,-11.69,71.66,-25.81,2.79,8.85,1692734,11692734,16.93,76.7,4.37,stop_loss=8; time_exit=28
TIME_60D_SL15_V1.5_ATH5_VA15,time_exit,"Days=60,SL=15%",1.5,5,15,46,29,17,63.0,11.73,25.63,-11.98,71.66,-25.81,3.56,11.73,3042563,13042563,30.43,78.3,9.91,stop_loss=9; time_exit=37
TIME_60D_SL15_V1.5_ATH5_VA20,time_exit,"Days=60,SL=15%",1.5,5,20,44,27,17,61.4,11.49,26.27,-11.98,71.66,-25.81,3.4,11.49,2823331,12823331,28.23,77.9,7.87,stop_loss=9; time_exit=35
TIME_60D_SL15_V1.5_ATH5_VA30,time_exit,"Days=60,SL=15%",1.5,5,30,40,23,17,57.5,8.76,24.09,-11.98,71.66,-25.81,2.7,8.76,1876849,11876849,18.77,76.7,4.37,stop_loss=9; time_exit=31
TIME_60D_SL15_V1.5_ATH7_VA15,time_exit,"Days=60,SL=15%",1.5,7,15,49,31,18,63.3,11.34,25.09,-12.33,71.66,-25.81,3.4,11.34,3146150,13146150,31.46,77.9,8.78,stop_loss=10; time_exit=39
TIME_60D_SL15_V1.5_ATH7_VA20,time_exit,"Days=60,SL=15%",1.5,7,20,46,29,17,63.0,11.74,25.65,-11.98,71.66,-25.81,3.55,11.74,3044653,13044653,30.45,78.4,7.87,stop_loss=9; time_exit=37
TIME_60D_SL15_V1.5_ATH7_VA30,time_exit,"Days=60,SL=15%",1.5,7,30,42,25,17,59.5,9.17,23.54,-11.98,71.66,-25.81,2.85,9.17,2081836,12081836,20.82,77.3,4.37,stop_loss=9; time_exit=33
TIME_60D_SL15_V1.5_ATH10_VA15,time_exit,"Days=60,SL=15%",1.5,10,15,58,33,25,56.9,10.53,28.28,-12.9,122.73,-25.81,2.79,10.53,3481928,13481928,34.82,73.8,4.37,stop_loss=16; time_exit=42
TIME_60D_SL15_V1.5_ATH10_VA20,time_exit,"Days=60,SL=15%",1.5,10,20,55,31,24,56.4,10.82,29.0,-12.68,122.73,-25.81,2.86,10.82,3377839,13377839,33.78,73.9,3.37,stop_loss=15; time_exit=40
TIME_60D_SL15_V1.5_ATH10_VA30,time_exit,"Days=60,SL=15%",1.5,10,30,51,27,24,52.9,8.62,27.56,-12.68,122.73,-25.81,2.4,8.62,2390429,12390429,23.9,72.7,2.49,stop_loss=15; time_exit=36
TIME_60D_SL15_V2.0_ATH3_VA15,time_exit,"Days=60,SL=15%",2.0,3,15,34,22,12,64.7,10.26,21.52,-10.38,71.66,-25.81,3.73,10.26,1875439,11875439,18.75,80.4,7.87,stop_loss=5; time_exit=29
TIME_60D_SL15_V2.0_ATH3_VA20,time_exit,"Days=60,SL=15%",2.0,3,20,32,20,12,62.5,9.83,21.69,-9.93,71.66,-25.81,3.55,9.83,1675107,11675107,16.75,80.1,6.16,stop_loss=5; time_exit=27
TIME_60D_SL15_V2.0_ATH3_VA30,time_exit,"Days=60,SL=15%",2.0,3,30,29,18,11,62.1,10.09,22.55,-10.31,71.66,-25.81,3.49,10.09,1547202,11547202,15.47,79.1,5.37,stop_loss=5; time_exit=24
TIME_60D_SL15_V2.0_ATH5_VA15,time_exit,"Days=60,SL=15%",2.0,5,15,38,24,14,63.2,10.02,22.23,-10.91,71.66,-25.81,3.43,10.02,2062431,12062431,20.62,80.0,7.87,stop_loss=6; time_exit=32
TIME_60D_SL15_V2.0_ATH5_VA20,time_exit,"Days=60,SL=15%",2.0,5,20,35,22,13,62.9,10.07,22.45,-10.9,71.66,-25.81,3.41,10.07,1893052,11893052,18.93,79.5,6.95,stop_loss=6; time_exit=29
TIME_60D_SL15_V2.0_ATH5_VA30,time_exit,"Days=60,SL=15%",2.0,5,30,33,20,13,60.6,9.83,23.3,-10.9,71.66,-25.81,3.22,9.83,1729026,11729026,17.29,78.8,5.37,stop_loss=6; time_exit=27
TIME_60D_SL15_V2.0_ATH7_VA15,time_exit,"Days=60,SL=15%",2.0,7,15,41,26,15,63.4,9.68,21.85,-11.41,71.66,-25.81,3.24,9.68,2158234,12158234,21.58,79.4,6.95,stop_loss=7; time_exit=34
TIME_60D_SL15_V2.0_ATH7_VA20,time_exit,"Days=60,SL=15%",2.0,7,20,37,24,13,64.9,10.45,22.02,-10.9,71.66,-25.81,3.62,10.45,2098318,12098318,20.98,80.0,6.95,stop_loss=6; time_exit=31
TIME_60D_SL15_V2.0_ATH7_VA30,time_exit,"Days=60,SL=15%",2.0,7,30,34,21,13,61.8,9.61,22.31,-10.9,71.66,-25.81,3.24,9.61,1743609,11743609,17.44,79.1,4.37,stop_loss=6; time_exit=28
TIME_60D_SL15_V2.0_ATH10_VA15,time_exit,"Days=60,SL=15%",2.0,10,15,49,28,21,57.1,9.59,25.84,-12.08,122.73,-25.81,2.79,9.59,2582858,12582858,25.83,75.8,3.37,stop_loss=12; time_exit=37
TIME_60D_SL15_V2.0_ATH10_VA20,time_exit,"Days=60,SL=15%",2.0,10,20,45,26,19,57.8,10.21,26.3,-11.8,122.73,-25.81,2.98,10.21,2520849,12520849,25.21,75.9,3.37,stop_loss=11; time_exit=34
TIME_60D_SL15_V2.0_ATH10_VA30,time_exit,"Days=60,SL=15%",2.0,10,30,42,23,19,54.8,9.52,27.13,-11.8,122.73,-25.81,2.73,9.52,2153752,12153752,21.54,74.9,2.92,stop_loss=11; time_exit=31
TIME_60D_SL15_V2.5_ATH3_VA15,time_exit,"Days=60,SL=15%",2.5,3,15,27,17,10,63.0,11.23,24.0,-10.47,71.66,-25.81,3.81,11.23,1608984,11608984,16.09,80.7,6.95,stop_loss=4; time_exit=23
TIME_60D_SL15_V2.5_ATH3_VA20,time_exit,"Days=60,SL=15%",2.5,3,20,25,16,9,64.0,11.71,24.15,-10.4,71.66,-25.81,4.02,11.71,1549334,11549334,15.49,80.2,6.95,stop_loss=4; time_exit=21
TIME_60D_SL15_V2.5_ATH3_VA30,time_exit,"Days=60,SL=15%",2.5,3,30,23,15,8,65.2,12.32,25.02,-11.5,71.66,-25.81,3.97,12.32,1495038,11495037,14.95,79.5,6.95,stop_loss=4; time_exit=19
TIME_60D_SL15_V2.5_ATH5_VA15,time_exit,"Days=60,SL=15%",2.5,5,15,31,19,12,61.3,10.81,24.64,-11.08,71.66,-25.81,3.45,10.81,1791781,11791781,17.92,80.2,6.95,stop_loss=5; time_exit=26
TIME_60D_SL15_V2.5_ATH5_VA20,time_exit,"Days=60,SL=15%",2.5,5,20,29,18,11,62.1,11.19,24.81,-11.08,71.66,-25.81,3.58,11.19,1731192,11731192,17.31,79.8,6.95,stop_loss=5; time_exit=24
TIME_60D_SL15_V2.5_ATH5_VA30,time_exit,"Days=60,SL=15%",2.5,5,30,25,17,8,68.0,13.75,25.62,-11.48,71.66,-25.81,4.65,13.75,1844175,11844175,18.44,79.4,8.78,stop_loss=4; time_exit=21
TIME_60D_SL15_V2.5_ATH7_VA15,time_exit,"Days=60,SL=15%",2.5,7,15,33,21,12,63.6,11.2,23.93,-11.08,71.66,-25.81,3.68,11.2,1995299,11995299,19.95,80.8,6.95,stop_loss=5; time_exit=28
TIME_60D_SL15_V2.5_ATH7_VA20,time_exit,"Days=60,SL=15%",2.5,7,20,31,20,11,64.5,11.58,24.05,-11.08,71.66,-25.81,3.83,11.58,1933664,11933664,19.34,80.4,6.95,stop_loss=5; time_exit=26
TIME_60D_SL15_V2.5_ATH7_VA30,time_exit,"Days=60,SL=15%",2.5,7,30,26,18,8,69.2,13.31,24.33,-11.48,71.66,-25.81,4.68,13.31,1858901,11858901,18.59,79.7,7.87,stop_loss=4; time_exit=22
TIME_60D_SL15_V2.5_ATH10_VA15,time_exit,"Days=60,SL=15%",2.5,10,15,38,21,17,55.3,7.96,23.93,-11.76,71.66,-25.81,2.47,7.96,1598616,11598616,15.99,75.8,2.93,stop_loss=9; time_exit=29
TIME_60D_SL15_V2.5_ATH10_VA20,time_exit,"Days=60,SL=15%",2.5,10,20,36,20,16,55.6,8.11,24.05,-11.8,71.66,-25.81,2.49,8.12,1539020,11539020,15.39,75.2,2.93,stop_loss=9; time_exit=27
TIME_60D_SL15_V2.5_ATH10_VA30,time_exit,"Days=60,SL=15%",2.5,10,30,31,18,13,58.1,9.01,24.33,-12.22,71.66,-25.81,2.72,9.01,1466729,11466729,14.67,73.8,3.37,stop_loss=8; time_exit=23
TIME_90D_SL15_V1.0_ATH3_VA15,time_exit,"Days=90,SL=15%",1.0,3,15,48,30,18,62.5,16.25,34.76,-14.6,113.32,-25.81,3.77,16.25,4649539,14649539,46.5,110.9,7.51,stop_loss=13; time_exit=35
TIME_90D_SL15_V1.0_ATH3_VA20,time_exit,"Days=90,SL=15%",1.0,3,20,47,29,18,61.7,16.48,35.48,-14.12,113.32,-25.81,3.88,16.48,4611431,14611431,46.11,112.5,6.71,stop_loss=12; time_exit=35
TIME_90D_SL15_V1.0_ATH3_VA30,time_exit,"Days=90,SL=15%",1.0,3,30,46,28,18,60.9,16.74,36.58,-14.12,113.32,-25.81,3.87,16.74,4577493,14577493,45.77,112.0,7.51,stop_loss=12; time_exit=34
TIME_90D_SL15_V1.0_ATH5_VA15,time_exit,"Days=90,SL=15%",1.0,5,15,52,32,20,61.5,16.04,34.95,-14.21,113.32,-25.81,3.75,16.04,5044886,15044886,50.45,110.8,7.06,stop_loss=14; time_exit=38
TIME_90D_SL15_V1.0_ATH5_VA20,time_exit,"Days=90,SL=15%",1.0,5,20,51,31,20,60.8,16.25,35.63,-13.78,113.32,-25.81,3.85,16.25,5005749,15005749,50.06,112.3,5.81,stop_loss=13; time_exit=38
TIME_90D_SL15_V1.0_ATH5_VA30,time_exit,"Days=90,SL=15%",1.0,5,30,49,29,20,59.2,15.59,35.84,-13.78,113.32,-25.81,3.6,15.59,4532140,14532140,45.32,111.4,5.81,stop_loss=13; time_exit=36
TIME_90D_SL15_V1.0_ATH7_VA15,time_exit,"Days=90,SL=15%",1.0,7,15,57,36,21,63.2,14.89,31.97,-14.4,113.32,-25.81,3.63,14.89,5150798,15150798,51.51,111.0,5.81,stop_loss=15; time_exit=42
TIME_90D_SL15_V1.0_ATH7_VA20,time_exit,"Days=90,SL=15%",1.0,7,20,56,35,21,62.5,15.06,32.49,-14.0,113.32,-25.81,3.72,15.06,5111386,15111386,51.11,112.4,5.78,stop_loss=14; time_exit=42
TIME_90D_SL15_V1.0_ATH7_VA30,time_exit,"Days=90,SL=15%",1.0,7,30,54,33,21,61.1,14.41,32.49,-14.0,113.32,-25.81,3.49,14.41,4634443,14634443,46.34,111.6,5.78,stop_loss=14; time_exit=40
TIME_90D_SL15_V1.0_ATH10_VA15,time_exit,"Days=90,SL=15%",1.0,10,15,67,39,28,58.2,17.07,40.05,-14.94,331.55,-25.81,3.43,17.07,7331346,17331346,73.31,118.7,4.66,stop_loss=22; time_exit=45
TIME_90D_SL15_V1.0_ATH10_VA20,time_exit,"Days=90,SL=15%",1.0,10,20,66,38,28,57.6,17.24,40.73,-14.64,331.55,-25.81,3.5,17.24,7286261,17286261,72.86,120.0,4.47,stop_loss=21; time_exit=45
