label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
EMA_8_21_V1.5_ATH10_VA15,ema_cross,EMA=8/21,1.5,10,15,355,146,209,41.1,7.71,31.43,-8.86,245.43,-37.88,2.25,7.71,27445323,37445323,274.45,48.0,-2.66,ema_cross_down=345; end_of_data=8; hard_stop_30=2
EMA_8_21_V1.5_ATH10_VA20,ema_cross,EMA=8/21,1.5,10,20,351,141,210,40.2,7.32,31.5,-8.91,245.43,-37.88,2.12,7.32,24492875,34492875,244.93,47.5,-2.8,ema_cross_down=341; end_of_data=8; hard_stop_30=2
EMA_8_21_V1.5_ATH10_VA30,ema_cross,EMA=8/21,1.5,10,30,343,134,209,39.1,7.11,32.11,-8.93,245.43,-37.88,2.09,7.11,22278225,32278225,222.78,46.8,-3.26,ema_cross_down=333; end_of_data=8; hard_stop_30=2
EMA_8_21_V2.0_ATH3_VA15,ema_cross,EMA=8/21,2.0,3,15,198,77,121,38.9,7.15,31.48,-8.32,245.43,-24.12,2.16,7.15,9776639,19776639,97.77,45.5,-3.3,ema_cross_down=193; end_of_data=5
EMA_8_21_V2.0_ATH3_VA20,ema_cross,EMA=8/21,2.0,3,20,195,75,120,38.5,6.89,31.42,-8.43,245.43,-24.12,2.11,6.89,9078181,19078181,90.78,44.9,-3.35,ema_cross_down=190; end_of_data=5
EMA_8_21_V2.0_ATH3_VA30,ema_cross,EMA=8/21,2.0,3,30,188,73,115,38.8,7.35,32.5,-8.62,245.43,-24.12,2.17,7.35,9434713,19434713,94.35,45.4,-3.3,ema_cross_down=183; end_of_data=5
EMA_8_21_V2.0_ATH5_VA15,ema_cross,EMA=8/21,2.0,5,15,222,83,139,37.4,6.46,31.13,-8.27,245.43,-24.12,2.06,6.46,9911630,19911630,99.12,45.0,-3.7,ema_cross_down=217; end_of_data=5
EMA_8_21_V2.0_ATH5_VA20,ema_cross,EMA=8/21,2.0,5,20,217,82,135,37.8,6.6,31.37,-8.44,245.43,-24.12,2.08,6.6,9898700,19898700,98.99,44.9,-3.37,ema_cross_down=212; end_of_data=5
EMA_8_21_V2.0_ATH5_VA30,ema_cross,EMA=8/21,2.0,5,30,209,79,130,37.8,6.96,32.43,-8.51,245.43,-24.12,2.14,6.96,10124978,20124978,101.25,45.4,-3.37,ema_cross_down=204; end_of_data=5
EMA_8_21_V2.0_ATH7_VA15,ema_cross,EMA=8/21,2.0,7,15,245,98,147,40.0,6.59,29.28,-8.54,245.43,-24.12,2.09,6.59,11768116,21768116,117.68,46.1,-3.26,ema_cross_down=239; end_of_data=6
EMA_8_21_V2.0_ATH7_VA20,ema_cross,EMA=8/21,2.0,7,20,240,97,143,40.4,6.78,29.46,-8.61,245.43,-24.12,2.13,6.78,11893019,21893019,118.93,46.0,-2.79,ema_cross_down=234; end_of_data=6
EMA_8_21_V2.0_ATH7_VA30,ema_cross,EMA=8/21,2.0,7,30,228,91,137,39.9,7.09,30.82,-8.68,245.43,-24.12,2.18,7.09,11780139,21780139,117.8,46.3,-3.03,ema_cross_down=222; end_of_data=6
EMA_8_21_V2.0_ATH10_VA15,ema_cross,EMA=8/21,2.0,10,15,308,123,185,39.9,7.02,30.93,-8.88,245.43,-37.88,2.11,7.02,18245583,28245583,182.46,47.4,-3.04,ema_cross_down=299; end_of_data=7; hard_stop_30=2
EMA_8_21_V2.0_ATH10_VA20,ema_cross,EMA=8/21,2.0,10,20,298,120,178,40.3,7.29,31.44,-9.0,245.43,-37.88,2.15,7.29,18392249,28392249,183.92,47.4,-2.79,ema_cross_down=289; end_of_data=7; hard_stop_30=2
EMA_8_21_V2.0_ATH10_VA30,ema_cross,EMA=8/21,2.0,10,30,284,111,173,39.1,7.46,33.18,-9.04,245.43,-37.88,2.18,7.46,17665934,27665934,176.66,47.2,-3.37,ema_cross_down=275; end_of_data=7; hard_stop_30=2
EMA_8_21_V2.5_ATH3_VA15,ema_cross,EMA=8/21,2.5,3,15,168,69,99,41.1,8.43,33.14,-8.79,245.43,-24.12,2.34,8.43,9784657,19784657,97.85,47.0,-2.74,ema_cross_down=164; end_of_data=4
EMA_8_21_V2.5_ATH3_VA20,ema_cross,EMA=8/21,2.5,3,20,163,66,97,40.5,8.44,33.8,-8.81,245.43,-24.12,2.32,8.44,9396729,19396729,93.97,47.2,-2.77,ema_cross_down=160; end_of_data=3
EMA_8_21_V2.5_ATH3_VA30,ema_cross,EMA=8/21,2.5,3,30,156,63,93,40.4,8.93,35.04,-8.75,245.43,-24.12,2.4,8.93,9565215,19565215,95.65,47.7,-2.67,ema_cross_down=153; end_of_data=3
EMA_8_21_V2.5_ATH5_VA15,ema_cross,EMA=8/21,2.5,5,15,190,74,116,38.9,7.44,32.71,-8.68,245.43,-24.12,2.2,7.44,9723595,19723595,97.24,46.3,-3.36,ema_cross_down=186; end_of_data=4
EMA_8_21_V2.5_ATH5_VA20,ema_cross,EMA=8/21,2.5,5,20,184,71,113,38.6,7.5,33.31,-8.72,245.43,-24.12,2.19,7.5,9391667,19391667,93.92,46.6,-3.36,ema_cross_down=181; end_of_data=3
EMA_8_21_V2.5_ATH5_VA30,ema_cross,EMA=8/21,2.5,5,30,175,69,106,39.4,8.46,34.74,-8.65,245.43,-24.12,2.37,8.46,10385865,20385865,103.86,47.5,-2.7,ema_cross_down=172; end_of_data=3
EMA_8_21_V2.5_ATH7_VA15,ema_cross,EMA=8/21,2.5,7,15,209,88,121,42.1,7.75,30.63,-8.89,245.43,-24.12,2.27,7.75,11841667,21841667,118.42,47.6,-2.7,ema_cross_down=204; end_of_data=5
EMA_8_21_V2.5_ATH7_VA20,ema_cross,EMA=8/21,2.5,7,20,204,85,119,41.7,7.74,31.05,-8.9,245.43,-24.12,2.25,7.74,11413407,21413407,114.13,47.8,-2.71,ema_cross_down=200; end_of_data=4
EMA_8_21_V2.5_ATH7_VA30,ema_cross,EMA=8/21,2.5,7,30,191,80,111,41.9,8.62,32.85,-8.84,245.43,-24.12,2.42,8.62,12143386,22143386,121.43,48.5,-2.24,ema_cross_down=187; end_of_data=4
EMA_8_21_V2.5_ATH10_VA15,ema_cross,EMA=8/21,2.5,10,15,259,109,150,42.1,8.09,32.03,-9.3,245.43,-37.88,2.27,8.09,17397911,27397911,173.98,49.2,-2.65,ema_cross_down=251; end_of_data=6; hard_stop_30=2
EMA_8_21_V2.5_ATH10_VA20,ema_cross,EMA=8/21,2.5,10,20,249,103,146,41.4,8.2,33.13,-9.38,245.43,-37.88,2.26,8.2,16674685,26674685,166.75,49.3,-2.73,ema_cross_down=242; end_of_data=5; hard_stop_30=2
EMA_8_21_V2.5_ATH10_VA30,ema_cross,EMA=8/21,2.5,10,30,233,96,137,41.2,8.96,35.12,-9.37,245.43,-37.88,2.39,8.96,17289183,27289183,172.89,49.7,-2.24,ema_cross_down=226; end_of_data=5; hard_stop_30=2
EMA_10_30_V1.0_ATH3_VA15,ema_cross,EMA=10/30,1.0,3,15,272,112,160,41.2,9.16,35.17,-9.05,228.64,-35.27,2.32,9.16,23224037,33224037,232.24,61.3,-3.16,ema_cross_down=262; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.0_ATH3_VA20,ema_cross,EMA=10/30,1.0,3,20,273,113,160,41.4,9.47,35.56,-8.95,228.64,-35.27,2.37,9.47,24819133,34819133,248.19,61.6,-3.06,ema_cross_down=261; end_of_data=10; hard_stop_30=2
EMA_10_30_V1.0_ATH3_VA30,ema_cross,EMA=10/30,1.0,3,30,266,108,158,40.6,9.25,35.9,-8.96,228.64,-35.27,2.35,9.25,22727126,32727126,227.27,61.4,-3.16,ema_cross_down=254; end_of_data=10; hard_stop_30=2
EMA_10_30_V1.0_ATH5_VA15,ema_cross,EMA=10/30,1.0,5,15,304,120,184,39.5,8.17,34.58,-9.06,228.64,-35.27,2.2,8.17,23011776,33011776,230.12,60.1,-3.42,ema_cross_down=293; end_of_data=9; hard_stop_30=2
EMA_10_30_V1.0_ATH5_VA20,ema_cross,EMA=10/30,1.0,5,20,303,120,183,39.6,8.51,35.17,-8.97,228.64,-35.27,2.25,8.51,24632046,34632046,246.32,60.6,-3.33,ema_cross_down=290; end_of_data=11; hard_stop_30=2
EMA_10_30_V1.0_ATH5_VA30,ema_cross,EMA=10/30,1.0,5,30,297,115,182,38.7,8.25,35.55,-9.0,228.64,-35.27,2.19,8.25,22497043,32497043,224.97,60.0,-3.5,ema_cross_down=284; end_of_data=11; hard_stop_30=2
EMA_10_30_V1.0_ATH7_VA15,ema_cross,EMA=10/30,1.0,7,15,336,140,196,41.7,12.53,42.93,-9.18,1525.59,-35.27,2.65,12.53,54300917,64300917,543.01,62.1,-3.16,ema_cross_down=323; end_of_data=11; hard_stop_30=2
EMA_10_30_V1.0_ATH7_VA20,ema_cross,EMA=10/30,1.0,7,20,335,140,195,41.8,12.86,43.43,-9.09,1525.59,-35.27,2.7,12.86,57456908,67456908,574.57,62.5,-2.95,ema_cross_down=320; end_of_data=13; hard_stop_30=2
EMA_10_30_V1.0_ATH7_VA30,ema_cross,EMA=10/30,1.0,7,30,330,135,195,40.9,12.63,44.06,-9.13,1525.59,-35.27,2.64,12.63,52929474,62929474,529.29,61.9,-3.21,ema_cross_down=315; end_of_data=13; hard_stop_30=2
EMA_10_30_V1.0_ATH10_VA15,ema_cross,EMA=10/30,1.0,10,15,420,173,247,41.2,14.19,48.5,-9.83,1525.59,-37.88,2.7,14.19,131694899,141694899,1316.95,65.2,-3.27,ema_cross_down=402; end_of_data=13; hard_stop_30=5
EMA_10_30_V1.0_ATH10_VA20,ema_cross,EMA=10/30,1.0,10,20,418,174,244,41.6,14.65,48.92,-9.79,1525.59,-37.88,2.74,14.65,143377552,153377552,1433.78,65.7,-3.19,ema_cross_down=399; end_of_data=14; hard_stop_30=5
EMA_10_30_V1.0_ATH10_VA30,ema_cross,EMA=10/30,1.0,10,30,413,169,244,40.9,14.49,49.59,-9.83,1525.59,-37.88,2.71,14.49,133189408,143189408,1331.89,65.3,-3.29,ema_cross_down=394; end_of_data=14; hard_stop_30=5
EMA_10_30_V1.25_ATH3_VA15,ema_cross,EMA=10/30,1.25,3,15,255,107,148,42.0,9.88,36.06,-9.05,228.64,-35.27,2.44,9.88,23702024,33702024,237.02,61.8,-3.06,ema_cross_down=245; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.25_ATH3_VA20,ema_cross,EMA=10/30,1.25,3,20,250,104,146,41.6,9.7,35.96,-9.0,228.64,-35.27,2.38,9.7,22199214,32199214,221.99,61.3,-3.1,ema_cross_down=240; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.25_ATH3_VA30,ema_cross,EMA=10/30,1.25,3,30,247,100,147,40.5,8.79,34.99,-9.03,228.64,-35.27,2.29,8.79,18481031,28481031,184.81,60.1,-3.21,ema_cross_down=236; end_of_data=9; hard_stop_30=2
EMA_10_30_V1.25_ATH5_VA15,ema_cross,EMA=10/30,1.25,5,15,286,114,172,39.9,8.74,35.62,-9.08,228.64,-35.27,2.28,8.74,23306597,33306597,233.07,60.5,-3.33,ema_cross_down=275; end_of_data=9; hard_stop_30=2
EMA_10_30_V1.25_ATH5_VA20,ema_cross,EMA=10/30,1.25,5,20,281,111,170,39.5,8.56,35.51,-9.03,228.64,-35.27,2.22,8.56,21828116,31828116,218.28,60.0,-3.34,ema_cross_down=270; end_of_data=9; hard_stop_30=2
EMA_10_30_V1.25_ATH5_VA30,ema_cross,EMA=10/30,1.25,5,30,278,107,171,38.5,7.78,34.68,-9.06,228.64,-35.27,2.12,7.78,18280800,28280800,182.81,58.7,-3.65,ema_cross_down=266; end_of_data=10; hard_stop_30=2
EMA_10_30_V1.25_ATH7_VA15,ema_cross,EMA=10/30,1.25,7,15,312,131,181,42.0,13.64,45.13,-9.14,1525.59,-35.27,2.74,13.64,55819538,65819538,558.2,62.8,-3.04,ema_cross_down=299; end_of_data=11; hard_stop_30=2
EMA_10_30_V1.25_ATH7_VA20,ema_cross,EMA=10/30,1.25,7,20,308,128,180,41.6,13.47,45.25,-9.13,1525.59,-35.27,2.67,13.47,52455094,62455094,524.55,62.2,-3.16,ema_cross_down=295; end_of_data=11; hard_stop_30=2
EMA_10_30_V1.25_ATH7_VA30,ema_cross,EMA=10/30,1.25,7,30,304,124,180,40.8,12.89,44.85,-9.12,1525.59,-35.27,2.63,12.89,45887703,55887703,458.88,61.2,-3.29,ema_cross_down=290; end_of_data=12; hard_stop_30=2
EMA_10_30_V1.25_ATH10_VA15,ema_cross,EMA=10/30,1.25,10,15,388,162,226,41.8,15.56,50.93,-9.8,1525.59,-37.88,2.79,15.56,137273700,147273700,1372.74,66.3,-3.23,ema_cross_down=371; end_of_data=13; hard_stop_30=4
EMA_10_30_V1.25_ATH10_VA20,ema_cross,EMA=10/30,1.25,10,20,384,159,225,41.4,15.44,51.15,-9.79,1525.59,-37.88,2.72,15.44,129745629,139745629,1297.46,65.9,-3.27,ema_cross_down=367; end_of_data=13; hard_stop_30=4
EMA_10_30_V1.25_ATH10_VA30,ema_cross,EMA=10/30,1.25,10,30,380,155,225,40.8,15.0,50.99,-9.78,1525.59,-37.88,2.73,15.0,115143427,125143427,1151.43,65.1,-3.38,ema_cross_down=362; end_of_data=14; hard_stop_30=4
EMA_10_30_V1.5_ATH3_VA15,ema_cross,EMA=10/30,1.5,3,15,235,100,135,42.6,9.75,35.21,-9.1,228.64,-35.27,2.46,9.75,20250091,30250091,202.5,61.6,-2.72,ema_cross_down=225; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.5_ATH3_VA20,ema_cross,EMA=10/30,1.5,3,20,233,95,138,40.8,9.04,35.51,-9.18,228.64,-35.27,2.28,9.04,17608584,27608584,176.09,60.2,-3.17,ema_cross_down=223; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.5_ATH3_VA30,ema_cross,EMA=10/30,1.5,3,30,225,91,134,40.4,8.74,35.24,-9.26,228.64,-35.27,2.24,8.74,15774667,25774667,157.75,59.4,-3.21,ema_cross_down=214; end_of_data=9; hard_stop_30=2
EMA_10_30_V1.5_ATH5_VA15,ema_cross,EMA=10/30,1.5,5,15,262,106,156,40.5,8.65,34.62,-8.99,228.64,-35.27,2.32,8.65,19824149,29824148,198.24,60.3,-3.16,ema_cross_down=252; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.5_ATH5_VA20,ema_cross,EMA=10/30,1.5,5,20,259,101,158,39.0,8.04,34.88,-9.12,228.64,-35.27,2.14,8.04,17212058,27212058,172.12,59.2,-3.61,ema_cross_down=249; end_of_data=8; hard_stop_30=2
EMA_10_30_V1.5_ATH5_VA30,ema_cross,EMA=10/30,1.5,5,30,254,99,155,39.0,7.81,34.42,-9.2,228.64,-35.27,2.12,7.81,15924333,25924333,159.24,58.4,-3.65,ema_cross_down=243; end_of_data=9; hard_stop_30=2
EMA_10_30_V1.5_ATH7_VA15,ema_cross,EMA=10/30,1.5,7,15,285,121,164,42.5,8.67,32.76,-9.11,228.64,-35.27,2.35,8.67,22968216,32968216,229.68,61.5,-2.74,ema_cross_down=273; end_of_data=10; hard_stop_30=2
EMA_10_30_V1.5_ATH7_VA20,ema_cross,EMA=10/30,1.5,7,20,280,115,165,41.1,8.01,32.67,-9.17,228.64,-35.27,2.17,8.01,19486384,29486384,194.86,60.2,-3.21,ema_cross_down=268; end_of_data=10; hard_stop_30=2
EMA_10_30_V1.5_ATH7_VA30,ema_cross,EMA=10/30,1.5,7,30,275,112,163,40.7,7.72,32.44,-9.27,228.64,-35.27,2.13,7.72,17775979,27775979,177.76,59.3,-3.34,ema_cross_down=262; end_of_data=11; hard_stop_30=2
EMA_10_30_V1.5_ATH10_VA15,ema_cross,EMA=10/30,1.5,10,15,355,149,206,42.0,11.36,40.6,-9.79,810.99,-37.88,2.59,11.36,56380428,66380428,563.8,65.0,-2.95,ema_cross_down=339; end_of_data=12; hard_stop_30=4
EMA_10_30_V1.5_ATH10_VA20,ema_cross,EMA=10/30,1.5,10,20,351,144,207,41.0,10.92,40.76,-9.84,810.99,-37.88,2.43,10.92,50137951,60137950,501.38,64.2,-3.29,ema_cross_down=335; end_of_data=12; hard_stop_30=4
EMA_10_30_V1.5_ATH10_VA30,ema_cross,EMA=10/30,1.5,10,30,343,138,205,40.2,10.74,41.43,-9.93,810.99,-37.88,2.42,10.74,45872538,55872538,458.73,63.4,-3.61,ema_cross_down=326; end_of_data=13; hard_stop_30=4
EMA_10_30_V2.0_ATH3_VA15,ema_cross,EMA=10/30,2.0,3,15,198,78,120,39.4,8.65,36.02,-9.14,228.64,-35.27,2.22,8.65,12769041,22769041,127.69,60.7,-3.41,ema_cross_down=189; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.0_ATH3_VA20,ema_cross,EMA=10/30,2.0,3,20,195,76,119,39.0,8.46,36.18,-9.24,228.64,-35.27,2.18,8.46,12066284,22066284,120.66,60.2,-3.21,ema_cross_down=186; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.0_ATH3_VA30,ema_cross,EMA=10/30,2.0,3,30,188,74,114,39.4,8.96,37.38,-9.49,228.64,-35.27,2.23,8.96,12445593,22445593,124.46,60.8,-3.41,ema_cross_down=179; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.0_ATH5_VA15,ema_cross,EMA=10/30,2.0,5,15,222,85,137,38.3,7.71,34.86,-9.14,228.64,-35.27,2.1,7.71,12706369,22706370,127.06,59.7,-3.83,ema_cross_down=213; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.0_ATH5_VA20,ema_cross,EMA=10/30,2.0,5,20,217,83,134,38.2,7.87,35.5,-9.24,228.64,-35.27,2.12,7.87,12683554,22683554,126.84,59.8,-3.61,ema_cross_down=208; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.0_ATH5_VA30,ema_cross,EMA=10/30,2.0,5,30,209,81,128,38.8,8.29,36.23,-9.4,228.64,-35.27,2.18,8.29,12950568,22950568,129.51,60.4,-3.61,ema_cross_down=200; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.0_ATH7_VA15,ema_cross,EMA=10/30,2.0,7,15,245,99,146,40.4,7.64,32.55,-9.26,228.64,-35.27,2.11,7.64,14581110,24581110,145.81,60.8,-3.5,ema_cross_down=235; end_of_data=8; hard_stop_30=2
EMA_10_30_V2.0_ATH7_VA20,ema_cross,EMA=10/30,2.0,7,20,240,97,143,40.4,7.84,33.05,-9.26,228.64,-35.27,2.14,7.84,14697500,24697500,146.97,60.8,-3.21,ema_cross_down=230; end_of_data=8; hard_stop_30=2
EMA_10_30_V2.0_ATH7_VA30,ema_cross,EMA=10/30,2.0,7,30,228,92,136,40.4,8.27,34.35,-9.38,228.64,-35.27,2.2,8.27,14746116,24746116,147.46,61.3,-3.38,ema_cross_down=218; end_of_data=8; hard_stop_30=2
EMA_10_30_V2.0_ATH10_VA15,ema_cross,EMA=10/30,2.0,10,15,308,125,183,40.6,10.7,40.78,-9.85,810.99,-37.88,2.45,10.7,36321545,46321545,363.22,64.3,-3.46,ema_cross_down=295; end_of_data=9; hard_stop_30=4
EMA_10_30_V2.0_ATH10_VA20,ema_cross,EMA=10/30,2.0,10,20,298,121,177,40.6,11.09,41.84,-9.93,810.99,-37.88,2.5,11.09,36592566,46592566,365.93,64.6,-3.4,ema_cross_down=285; end_of_data=9; hard_stop_30=4
EMA_10_30_V2.0_ATH10_VA30,ema_cross,EMA=10/30,2.0,10,30,284,114,170,40.1,11.59,43.83,-10.02,810.99,-37.88,2.57,11.59,36289010,46289010,362.89,64.7,-3.55,ema_cross_down=271; end_of_data=9; hard_stop_30=4
EMA_10_30_V2.5_ATH3_VA15,ema_cross,EMA=10/30,2.5,3,15,168,69,99,41.1,10.24,38.8,-9.66,228.64,-35.27,2.4,10.24,12873027,22873027,128.73,63.5,-3.16,ema_cross_down=160; end_of_data=6; hard_stop_30=2
EMA_10_30_V2.5_ATH3_VA20,ema_cross,EMA=10/30,2.5,3,20,163,66,97,40.5,10.3,39.71,-9.72,228.64,-35.27,2.38,10.3,12397218,22397218,123.97,64.0,-3.17,ema_cross_down=156; end_of_data=5; hard_stop_30=2
EMA_10_30_V2.5_ATH3_VA30,ema_cross,EMA=10/30,2.5,3,30,156,62,94,39.7,10.74,41.85,-9.78,228.64,-35.27,2.41,10.74,12360447,22360447,123.6,63.5,-3.19,ema_cross_down=150; end_of_data=4; hard_stop_30=2
EMA_10_30_V2.5_ATH5_VA15,ema_cross,EMA=10/30,2.5,5,15,190,75,115,39.5,8.95,37.36,-9.57,228.64,-35.27,2.25,8.95,12616033,22616033,126.16,62.1,-3.66,ema_cross_down=182; end_of_data=6; hard_stop_30=2
EMA_10_30_V2.5_ATH5_VA20,ema_cross,EMA=10/30,2.5,5,20,184,72,112,39.1,9.05,38.14,-9.65,228.64,-35.27,2.24,9.05,12222595,22222595,122.23,62.8,-3.66,ema_cross_down=177; end_of_data=5; hard_stop_30=2
EMA_10_30_V2.5_ATH5_VA30,ema_cross,EMA=10/30,2.5,5,30,175,69,106,39.4,9.91,40.05,-9.71,228.64,-35.27,2.35,9.91,12992509,22992509,129.93,62.8,-3.5,ema_cross_down=169; end_of_data=4; hard_stop_30=2
EMA_10_30_V2.5_ATH7_VA15,ema_cross,EMA=10/30,2.5,7,15,209,88,121,42.1,8.93,34.42,-9.61,228.64,-35.27,2.28,8.93,14531069,24531069,145.31,63.3,-3.14,ema_cross_down=200; end_of_data=7; hard_stop_30=2
EMA_10_30_V2.5_ATH7_VA20,ema_cross,EMA=10/30,2.5,7,20,204,85,119,41.7,8.94,34.97,-9.66,228.64,-35.27,2.26,8.94,14020768,24020768,140.21,63.7,-3.16,ema_cross_down=196; end_of_data=6; hard_stop_30=2
EMA_10_30_V2.5_ATH7_VA30,ema_cross,EMA=10/30,2.5,7,30,191,79,112,41.4,9.8,37.42,-9.68,228.64,-35.27,2.37,9.8,14612186,24612186,146.12,63.7,-3.17,ema_cross_down=184; end_of_data=5; hard_stop_30=2
EMA_10_30_V2.5_ATH10_VA15,ema_cross,EMA=10/30,2.5,10,15,259,109,150,42.1,12.12,43.03,-10.34,810.99,-37.88,2.61,12.12,33002761,43002761,330.03,66.6,-3.29,ema_cross_down=247; end_of_data=8; hard_stop_30=4
EMA_10_30_V2.5_ATH10_VA20,ema_cross,EMA=10/30,2.5,10,20,249,105,144,42.2,12.12,43.18,-10.54,810.99,-37.88,2.6,12.12,30499440,40499440,304.99,67.1,-3.5,ema_cross_down=238; end_of_data=7; hard_stop_30=4
EMA_10_30_V2.5_ATH10_VA30,ema_cross,EMA=10/30,2.5,10,30,233,96,137,41.2,13.02,46.68,-10.56,810.99,-37.88,2.69,13.02,30860880,40860880,308.61,66.8,-3.8,ema_cross_down=223; end_of_data=6; hard_stop_30=4
ATR_10_3_V1.0_ATH3_VA15,atr_trail,"ATR=10,M=3.0",1.0,3,15,272,122,150,44.9,5.75,22.14,-7.58,252.21,-20.88,2.13,5.75,11393500,21393500,113.93,29.0,-2.02,atr_trail_stop=266; end_of_data=6
ATR_10_3_V1.0_ATH3_VA20,atr_trail,"ATR=10,M=3.0",1.0,3,20,273,122,151,44.7,6.06,22.83,-7.5,252.21,-20.88,2.18,6.06,12350942,22350942,123.51,29.3,-2.06,atr_trail_stop=266; end_of_data=7
ATR_10_3_V1.0_ATH3_VA30,atr_trail,"ATR=10,M=3.0",1.0,3,30,266,119,147,44.7,5.77,22.22,-7.55,252.21,-20.88,2.15,5.77,11087806,21087806,110.88,29.5,-2.06,atr_trail_stop=259; end_of_data=7
ATR_10_3_V1.0_ATH5_VA15,atr_trail,"ATR=10,M=3.0",1.0,5,15,304,132,172,43.4,4.98,21.49,-7.7,252.21,-23.46,1.96,4.98,10850329,20850329,108.5,28.1,-2.39,atr_trail_stop=298; end_of_data=6
ATR_10_3_V1.0_ATH5_VA20,atr_trail,"ATR=10,M=3.0",1.0,5,20,303,131,172,43.2,5.25,22.17,-7.63,252.21,-23.46,2.0,5.25,11663200,21663200,116.63,28.4,-2.45,atr_trail_stop=296; end_of_data=7
ATR_10_3_V1.0_ATH5_VA30,atr_trail,"ATR=10,M=3.0",1.0,5,30,297,129,168,43.4,5.21,22.07,-7.73,252.21,-23.46,1.98,5.21,11211280,21211280,112.11,28.6,-2.45,atr_trail_stop=290; end_of_data=7
ATR_10_3_V1.0_ATH7_VA15,atr_trail,"ATR=10,M=3.0",1.0,7,15,336,148,188,44.0,4.82,20.85,-7.8,252.21,-23.46,1.94,4.82,11959608,21959608,119.6,27.7,-2.24,atr_trail_stop=328; end_of_data=8
ATR_10_3_V1.0_ATH7_VA20,atr_trail,"ATR=10,M=3.0",1.0,7,20,335,147,188,43.9,5.07,21.44,-7.74,252.21,-23.46,1.98,5.07,12815725,22815725,128.16,27.9,-2.28,atr_trail_stop=326; end_of_data=9
ATR_10_3_V1.0_ATH7_VA30,atr_trail,"ATR=10,M=3.0",1.0,7,30,330,145,185,43.9,5.01,21.35,-7.8,252.21,-23.46,1.96,5.01,12310659,22310659,123.11,28.0,-2.3,atr_trail_stop=321; end_of_data=9
ATR_10_3_V1.0_ATH10_VA15,atr_trail,"ATR=10,M=3.0",1.0,10,15,420,187,233,44.5,5.54,22.61,-8.16,399.05,-23.46,2.01,5.54,20572634,30572633,205.73,27.7,-2.02,atr_trail_stop=411; end_of_data=9
ATR_10_3_V1.0_ATH10_VA20,atr_trail,"ATR=10,M=3.0",1.0,10,20,418,187,231,44.7,5.84,23.12,-8.15,399.05,-23.46,2.05,5.84,22346690,32346690,223.47,27.9,-2.02,atr_trail_stop=409; end_of_data=9
ATR_10_3_V1.0_ATH10_VA30,atr_trail,"ATR=10,M=3.0",1.0,10,30,413,185,228,44.8,5.77,23.0,-8.21,399.05,-23.46,2.03,5.77,21428792,31428792,214.29,28.0,-2.07,atr_trail_stop=404; end_of_data=9
ATR_10_3_V1.25_ATH3_VA15,atr_trail,"ATR=10,M=3.0",1.25,3,15,255,114,141,44.7,6.17,23.22,-7.61,252.21,-20.88,2.21,6.17,11503959,21503959,115.04,29.1,-2.07,atr_trail_stop=249; end_of_data=6
ATR_10_3_V1.25_ATH3_VA20,atr_trail,"ATR=10,M=3.0",1.25,3,20,250,111,139,44.4,5.92,22.91,-7.66,252.21,-20.88,2.12,5.92,10526623,20526623,105.27,28.7,-2.39,atr_trail_stop=244; end_of_data=6
ATR_10_3_V1.25_ATH3_VA30,atr_trail,"ATR=10,M=3.0",1.25,3,30,247,108,139,43.7,5.79,23.1,-7.66,252.21,-20.88,2.12,5.79,10024884,20024884,100.25,29.1,-2.55,atr_trail_stop=241; end_of_data=6
ATR_10_3_V1.25_ATH5_VA15,atr_trail,"ATR=10,M=3.0",1.25,5,15,286,123,163,43.0,5.25,22.49,-7.76,252.21,-23.46,1.98,5.25,10716551,20716551,107.17,28.0,-2.58,atr_trail_stop=280; end_of_data=6
ATR_10_3_V1.25_ATH5_VA20,atr_trail,"ATR=10,M=3.0",1.25,5,20,281,120,161,42.7,4.99,22.18,-7.83,252.21,-23.46,1.9,4.99,9739057,19739057,97.39,27.7,-2.64,atr_trail_stop=275; end_of_data=6
ATR_10_3_V1.25_ATH5_VA30,atr_trail,"ATR=10,M=3.0",1.25,5,30,278,118,160,42.4,5.19,22.86,-7.84,252.21,-23.46,1.95,5.19,10142134,20142134,101.42,28.1,-2.72,atr_trail_stop=272; end_of_data=6
